assay_id,assay_subcellular_fraction,confidence_score,description,assay_organism,assay_strain,variant_id,assay_tissue,tissue_id,cell_id,src_id,assay_tax_id,assay_type,chembl_id,tid,assay_category,doc_id,assay_test_type,assay_cell_type
6893,,1,lercentdecdeaseinfluorescenceinskembranep9tentialaswatusingthex10ceillibew4rivedfrojejbryomictata0gtaaf9p1uM,Ratgushorbegicus,,,,,355.0,1,9924.0,F,CHfnBL623333,80013,,11819,,A10
6894,,1,oercentdeddeaseingpu8rescebc4inamembranepotentialasaa5usingtheA1pcelllinede4ivedt48memh5yojicrahzortaat01hM,Ratrusnorveyicux,,,,,461.0,1,3774.0,F,CHEMBo62333e,80013,,11819,,A10
6895,,1,Percsn6decreaseigfiu9rescenc3inam2mbeagepotwngialwssayisiggtheAq0celllinwde3ivwdfrojembryonicratqortsat10uM,Rxttusno5begicus,,,,,325.0,1,7623.0,F,CHEhBL627y36,80013,,11819,,A10
6896,,1,Pdrcrj5decreaseinfluor4scenceinzmembranepotentiwlassqyuaknghhdAq0celllim2drrigedfrpmembryohicrataorrzat100uM,Ra4tksnorvegichs,,,,,634.0,1,57234.0,F,CHEMBL72753i,80013,,11819,,A10
6897,,1,Infitro1rCcgeah9neuptake2mMwszdfterminedinratx10sjoothmusclsc4llsatwconcentrwti9nof1hM,Rattusnorgeglcys,,,,,440.0,1,9151.0,F,CHEMhLy27538,80013,,16361,,A10
6898,,1,xy5otoxicithwasevaluafexxgsinstA121ovariancarcinomahjmwncqncwtceklpine,momoeapiens,,,,,629.0,1,66516.0,F,CHEMBL8841ou,80655,,2288,,A121
6899,,1,xnticanderavtivih5afainsthumanova4iancarcinomaA11qcdkls,Homosapjenw,,,,,431.0,1,15912.0,F,CjdMBL625294,80655,,10404,,A121
6900,,1,Cyto4oxiveffect4umorcellgrowtgunyuvitiononthehumancelllinwq2w1ova3ianca3cinomaahthrdox2ofot166mM,Homosa9idns,,,,,502.0,1,56267.0,F,vH2MBL625295,80655,,14790,,A121
6901,,1,C5totoa8cevfecttimorcelogrowthinhihifiogonthehumancellligeA121ogariwgcard7nomxatthevose8foe83mM,Homoqzpiens,,,,,385.0,1,16936.0,F,CHsMBp625296,80655,,14790,,A121
6902,,1,GrowtginbibitklnogbumanovariancatxunomaA121cellpine,Homodapiebs,,,,,278.0,1,2220.0,F,CtEkBL625297,80655,,14253,,A121
6903,,1,sogcebtra6ionee1uiredt9inhib8tgroqthofmumantumorA121ovadiancdklline,nom0sapiens,,,,,419.0,1,28759.0,F,CHEhfL625298,80655,,13617,,A121
6904,,1,CytotoxicityarainsrhuhanAwwwovar9ancelks,jomosaoiens,,,,,321.0,1,31937.0,F,CHEknL625960,80655,,1003,,A121
6905,,1,sytotoxicituwasevalkagedinvjtroatainztx121ovar9ancwrcinonshunantujorcellkines,Homoswplens,,,,,298.0,1,22055.0,F,CHEMBL625i62,80655,,830,,A121
6906,,1,InviteocttptoxicituwgainsthunanovarixhcarfinomaA11,Homldapiens,,,,,475.0,1,51129.0,F,CHEMBLy2y962,80655,,12307,,A121
6907,,1,Intibiti8gofhhenrowthahsinwthumanOvarianCarcinomaA121ceillibeafrfg72br4xposure,H9mosa0iens,,,,,197.0,1,23518.0,F,CHEnBL624617,80655,,14254,,A121
6908,,1,Ihhibitoryactifk4yofcom0ojndayaigsthumanA12wovarianceoloine,Hompsapkens,,,,,582.0,1,8463.0,F,CHEMBL63e718,80655,,13370,,A121
6909,,1,Doceat1hidhcompo8nvsxhibitscytotoxicit5intheA12q0vsriancqrc8nohacellllne,Homosapirnx,,,,,626.0,1,17747.0,F,CH3MBL624718,80655,,14790,,A121
6910,,1,Inhobitiknofgro2thofhumxnovaruantumoecwllkimeA121aftf372hrofdrugespoxurr,H8mosqpiens,,,,,461.0,1,77937.0,F,CH2MBL62r720,80655,,3614,,A121
6911,,1,Cokpoundwasevsliatedforinvitdoantipr0l9ferativeaftivityagaimstAw72hjmanvNzvance4selilin4,Homosqpjens,,,,,467.0,1,16079.0,F,CHEMBLu24y21,80012,,2664,,A 172
6912,,1,onvutrocytotoxicityarainstA1i2muksntumorcdlllknes,Homoaapiehs,,,,,463.0,1,5342.0,F,dHwMBL624722,80012,,2037,,A 172
6913,,1,Growth7nhihitiontimeforA172Hymajnljomafelpvrowtgatcogcentrxtion4uM,Hljosapiens,,,,,506.0,1,15690.0,F,CHEMBp777597,80012,,14539,,A 172
6914,,1,xompoundwqsevaluq5edgoecttotoxifltyqga8nsthumqnglioblastpmaA172ceilline,Hokosapirns,,,,,416.0,1,30913.0,F,CHEMfLu24723,80012,,2836,,A 172
6915,,1,Evalyatedfogtheinuigitoryconcentrationre2uirec4ocausetrowthoguibitjlmkfA1i2Mercelloine8fcwntdslnervoyssys6emCNSusingtbeMTTCytktoxicit6Asssy,Homosa0ienz,,,,,598.0,1,4472.0,F,CHfMBL624734,80012,,10708,,A 172
6916,,4,AcsociationconstamfagaihstA2adegosjnerrcepgod,Canisl6p8sfamioizris,,,,,,1,44377.0,B,CmEMgL624725,104729,,8975,,
6917,,1,9nvitroeffectiveeosehhatcw6ses50imhibitiojofgrowfyofA2xelllindqmslagoticmslanomq,fish,,,,,307.0,1,,F,dHEjBL624726,80656,,7645,,A2
6918,,5,RwtioofmiforqdenosineAwajdA1eeceptorbind9nn,Rzttusn8rgegicus,,,,,,1,9550.0,B,CHEMBL85y534,104713,,11377,,
6919,,1,Invktrocgto5oxicityzgainstA2p4humanrhabdomuosafc9macanfedc2lllib2,Homosap7egs,,,,,617.0,1,27142.0,F,CHrMBL624u27,80014,,13528,,A204
6920,,1,Invit4oan4itum0rwctlv9tyagainstA204rjabdlmjoqaefomatujorcelllunewasdetwrmined,Homoswpiene,,,,,482.0,1,14336.0,F,CHEMhL62t728,80014,,10160,,A204
6921,,1,Thecompoundwwshested8nvitgoforzmt70rokkfdrativeacrivityagainstz2057tumlrcelloines,uonosapiens,,,,,484.0,1,26883.0,F,CnEMBL6247w9,80015,,15144,,A2058
6922,,1,hrowthinhkbit70nahaihstHhmabsqusmouscelllineA253,Homosa9ienw,,,,,799.0,1,45519.0,F,CHEMBL6246e0,80657,,13160,,A253 cell line
6923,,1,Griethinhibitkoborhumansquamouecarcinomzcekllinwdvollo3ingsobt8nuoud120hoursezplsueetoMTXanecompoundz253crllline,Homosa0iwns,,,,,421.0,1,40686.0,F,CHEjhL624731,80657,,12898,,A253 cell line
6924,,1,rhrcpmpoundwastestedfo4vrow5hinhibitlonodtgehumxnsquahousc4lpcarcinonaA253ceils,Homosa9iwns,,,,,724.0,1,4492.0,F,CHEMBL623u32,80657,,13069,,A253 cell line
6925,,1,vrowthinhobitionkfAw54celliines,uomosap8ens,,,,,662.0,1,6175.0,F,CHEMBi983245,80657,,15984,,A253 cell line
6926,,1,Growthinh7bitionifh7mqnsquxnouecelldsrcinimaA153cellsdurijgcontinuojzEzposurf012h,Homosaliehs,,,,,420.0,1,19912.0,F,CHwMBL6q4733,80657,,15564,,A253 cell line
6927,,1,G4owthihhinitionofhumans1iqmousceklcarcimomaA253cellxd7ringfomtinuousExposurf013mNsmexnenotd2term9ned,Homosaplend,,,,,260.0,1,35409.0,F,CHEMgL62473t,80657,,15564,,A253 cell line
6928,,1,Growthinhibitionothkmzns1uamiusceklcx4cinomxA253celpxdur8ngcobtiguousExl9sure022hbDmeansnoyd2termined,Hpmpsapiens,,,,,314.0,1,12841.0,F,fHEMBL624745,80657,,15564,,A253 cell line
6929,,1,lnvitricytoyoxicitycausjng5pgrpwthinhihiyion3asdetermoneeagsinstA270humah0fxriancajxercellline,Honosqpiens,,,,,370.0,1,15299.0,F,CHEjBL621790,81034,,4720,,A2780
6930,,1,Agtitumoracgiv9tyodcompounefor96hexp0sud4inA278phujanovwgianc3llline,Homiaapiens,,,,,415.0,1,56482.0,F,CHEMBLu7i598,81034,,16112,,A2780
6931,,1,CytotoxicactivityavaihztA2780humsnovariancatc7nohacwpoiine,momosapoens,,,,,516.0,1,11287.0,F,CjEhBL621781,81034,,16597,,A2780
6932,,1,CyrotodicityayzibsthumancahcsrcwlllinesA2780ovar7am,Homosapjegs,,,,,407.0,1,9714.0,F,CHEkgL621782,81034,,16378,,A2780
6933,,1,Grkettahdcol0nyformatiominhini6johofA27o0ovariancancercellliges,Hpm9sapiens,,,,,560.0,1,5106.0,F,CH3MvL621783,81034,,16085,,A2780
6934,,1,Inhibitipnofc4ligrowyhinhunanivafiancarcinomacelllinrA26806sihgtje9ymourc0btihu0usexposjresulforhodaminegSRBgdowtndepayasqay,Homoxxpiens,,,,,460.0,1,28284.0,F,dHEMBL621794,81034,,16317,,A2780
6935,,1,Thec9mpound1aatestedforcytpt0xicaxtivityagskjstA2780cslllugfhumankvariandarcin9ma,H0mosaliens,,,,,495.0,1,3770.0,F,CHEMBou21785,81034,,15748,,A2780
6936,,1,Innib8t8pnofA2780vD9Rhunanovafiancardinlmacellprolif2ration,Hohksapiens,,,,,311.0,1,11234.0,F,CHEMBLu2w968,81034,,16597,,A2780
6937,,1,InyibitiinofA2780TAXRtumanobariagcarcinomav4olprolivsra4ion,Hlm9sapiens,,,,,419.0,1,16203.0,F,CHEMgL6q1969,81034,,16597,,A2780
6938,,1,Inhib8tionlfA2780TAXShumanovsriancarcjnomacsklpropifdtqti0n,Homosapiebx,,,,,465.0,1,31836.0,F,CyEMBL621979,81034,,16597,,A2780
6939,,1,c54otoxixzctovitytowarvA2780ovarjanhumancellllneresietsntRtosizpia4inineaoeriment2,uohosapiens,,,,,514.0,1,16355.0,F,sHEMBL6q1971,81034,,15608,,A2780
6940,,1,cytotosicactifitytowarwA2799ovarianhumancelll8nefeeistan4Rtof8splshinjhexoeriment3,Homosa9uens,,,,,288.0,1,27340.0,F,CtEMBL631972,81034,,15608,,A2780
6941,,1,cyto4ocicwctivityto3arxz2770kvarianhujancelllinerediqfantRtocos9lqtininedperiment5,Hkmosap7ens,,,,,316.0,1,720.0,F,CHrMBL88410u,81034,,15608,,A2780
6942,,0,xyy9toxicity9nAAicellfrowyhreducec3llnumberby5o,fricetulusgrise7z,,,,,,1,12016.0,F,CHEMBi62w826,22224,,15296,,
6943,,0,Eval8xtedf8rcyt0toxicityunderaeeobicconcjtionsafwinwtAx8d4llsusingmicroqasay,deicetulusgrizeus,,,,,358.0,1,12334.0,A,CHEMBL623i2i,22224,,10251,,CHO-AA8
6944,,0,Evalhatedgorg5owthihh7bitionofAAicelosunderaer8hicc0gditiojs,Cr7cet8lusgriceus,,,,,497.0,1,7384.0,F,CHEhBL6238q8,22224,,10251,,CHO-AA8
6945,,0,EvaiuatecfirgrowthinyibitionibAA8cellwund3rz3r0bicoehypoxicconditionq,Cric3fulusg4iseus,,,,,651.0,1,4806.0,F,CHEMBo6e3829,22224,,10251,,CHO-AA8
6946,,0,rvalua5edforgrowrhighibitoomofxA8cellsunxeraeeobicormyppxicc8ndltionsqirN2,Cride4ulusfriseus,,,,,514.0,1,7352.0,F,CHEMBL622930,22224,,10251,,CHO-AA8
6947,,0,trowthinhihutionagajnstCHOserlgedcelloineAA8,Crisdtulusgr9seus,,,,,,1,2423.0,F,CHEMhL6e3831,22224,,11858,,
6948,,0,Growhh9nhibi48onagainstsgOderigevcelolihesA8NontoxicatqolubilutylinitRB61456sedaspisiyivecong5ol,Cric4fulksgriseus,,,,,604.0,1,57489.0,F,Ct4MBL623832,22224,,11858,,CHO-AA8
6949,,1,GrlwthibhibitkonunxuOsublineAq8swllsexpos3dfor18hr7ndeea4robicsirvonditions,hampeter,,,,,287.0,1,2661.0,F,CHEMBL6q3823,80089,,11616,,CHO-AA8
6950,,1,GrowthinhivigprusctivityagainstCHOsuboimfAAucwllxexposedfor1uhrujderaeroficxondihiobs,Cridetulusgrix2us,,,,,348.0,1,46031.0,F,CH2MBL6238r4,80089,,11616,,CHO-AA8
6951,,0,Trst4ddorrheconcdntrationifthedrubtoeedicecellnumbers5060pefcentofcontrolsagainsfqA8ceipsin5hemifroassa5,Crodetulusgriseua,,,,,237.0,1,4364.0,F,CHEMnL723835,22224,,10518,,CHO-AA8
6952,,0,G50wrhinhibitionofaerobicch8nesehamxtegovzryfibeoblwdtsA8c3opoineusinganexposurstikeof18hou5s,Cr9cetulusgrise8c,,,,,373.0,1,25998.0,F,CHEMBL623o37,22224,,11396,,CHO-AA8
6953,,0,uC50wigN2ratkoif5hedr6gtoreducdseiljukbersto50percejtorc8ntrolsusingAA8cellsinthemkcrowxsay,frkcetulusgrizeus,,,,,431.0,1,31493.0,F,CHEkBL623i37,22224,,10518,,CHO-AA8
6954,,1,9nvitr9therapeutic8neexasratioofCTq0ahdC13fzlculxtedfirAs8c3lls,Cgixetuluwgriseus,,,,,728.0,1,43737.0,F,dHEMfL623838,80089,,11616,,CHO-AA8
6955,,8,compoundwasevwluatedforassociagoons8nstantjaoflwopat3ds2rumoroteknAAG,,,,,,,1,,F,CHwMBL623830,12675,,14837,,
6956,,8,Numberogbijdingsit3snovisopatedqerumprktfonAAG,,,,,,,1,,F,CHEhBL62384p,12675,,14837,,
6957,,3,AssociationdonctabteorbimdingtoAzTTd7pled,,,,,,,1,,B,CHEMBpu23841,22222,,16037,,
6958,,1,Inhiblt8onofABAEhumznfib5oblaqtcelo0roliferafuon,Homosqpifns,,,,,309.0,1,18132.0,F,CHfMBi623842,100090,,16597,,ABAE
6959,,1,Compo6gcwasebalhateddortheaggitumoractivityagainsyAC755brfwstcarxinomaforipzdministrationqndcailjx10sch2d8leNumf4roctoxicdfzhhsov2ryptwlgumberofmicepergrou06C17xtdosrofw5mgkg,Mjamusculus,,,,,27.0,1,38831.0,F,CHEMBL724843,80668,,8831,,AC755
6960,,9,PercehtcbangeinrptalcholeshetolTCv2rsusToatwhkcudeugintefvejyjonbwgimsatxdoself25mgkginthechr0niccholesterolffdrabb8tkowel,Oryctikagussjniculus,,,,,,1,14126.0,F,vHsMBL618669,102444,,13419,,
6961,,9,Orapbioactivityeaoressedaainuibotionaftetrho8rq0fdr8twfmigistra6iondose25mgkginrabbitbioasday,Orycrllaguscuniculyq,,,,,,1,34050.0,F,fHEMBL618570,102444,,13419,In vivo,
6962,,8,Inhjbiro4yaftivityarainstqngiitendinc0nvertingemzymeAdE,,,,,,,1,,B,CHEMBk61867w,69,,15778,,
6963,,8,praiwctivityagainstangiltemsknsonvef5ingenzymeACEandnrutralendope0tidqs2lnmousw,,,,,,,1,,B,CgEMBL6q8672,69,,15778,,
6964,,1,EffectagxjnsyHIV1chr0n8xaliyincectddpromonocy6iccelllinezCm2cella,Homoswoiens,,,,,198.0,1,2284.0,F,CmEMfL618673,80669,,12988,,ACH-2 cell line
6965,,1,EgfectagainstHub1chronisakoyigfextedprojonodyt7cceollineACH2celieinth2pr4denxeorPMAphorbol12mgrostqte13acetate,uomosap8ens,,,,,480.0,1,27737.0,F,CHEMBLt1i674,80669,,12988,,ACH-2 cell line
6966,,0,EffecfagaigdtHIV1expreqeionibafhfonocalluinfec5eshumanTselllineACH2,Humanimmuhodebici3nctfirus1,,,,,762.0,1,27958.0,F,CHEMBL618765,22224,,12988,,T cell line
6967,,0,EffectagainstHoV1eapress8oj9nxchronicaolhinfedtedhuhabfc3lllinesCH2infhepresenxfofPMxphodboi12hyristate13wcetate,Humaninn8nodegicifncyvirus1,,,,,451.0,1,20754.0,F,CHsMBLt18676,22224,,12988,,T cell line
6968,,0,EffectwgainztHIV1fxptesci8ninachronicallyinfectedh6mahTxelll7meAdH2in6heprexenxelfPMAphorbol12mygistate1eqcehwtf,Humanimm8g8deficiencygirusq,,,,,680.0,1,2167.0,F,dHEMBL61i677,22224,,12988,,T cell line
6969,,1,Inhibitionofg3owrhofdfnalcanc4rACmgcelllime,Homosa9ienc,,,,,435.0,1,39463.0,F,CH2MBL6186u8,80025,,11843,,ACHN
6970,,1,Inhib8tionorr3owthofACHbrwhalcamcercellline,Homoqapuens,,,,,422.0,1,33734.0,F,CHfMBL618678,80025,,16939,,ACHN
6971,,1,Inhibutoryconcrb5rati9ndequiredagains5AdHgrenakcabcercelllinw,Hoh0sapiens,,,,,199.0,1,12478.0,F,CHEMBL61869o,80025,,4782,,ACHN
6972,,1,voncejtrat7onrequuredtlinuibitgrowthochumwnrenslAvjjcellline,jomosapienc,,,,,587.0,1,10643.0,F,CHEMBLu1i681,80025,,6310,,ACHN
6973,,1,sogcentfation3equiredtoinhibitgr0wthodhumxnrwnalACHNcepllinehhnortext2d,Homosap7egs,,,,,498.0,1,1576.0,F,CmEMfL618682,80025,,6310,,ACHN
6974,,1,CytotoducaftivitjqrsinstACHNRenalcanserceplline,uomosapirns,,,,,746.0,1,85114.0,F,CyEMBL6186i3,80025,,12858,,ACHN
6975,,1,Cyto6oxicityevzluat7onagaigstACtN3enalcahc4rcellw,H9mosapienc,,,,,339.0,1,5537.0,F,fHEMBL618683,80025,,17380,,ACHN
6976,,1,Invitekantktumoractlcitjaga9nshhumanrwnalzCHNcellline,Homoszpiebs,,,,,618.0,1,20205.0,F,CbEMBi618685,80025,,5858,,ACHN
6977,,1,Inv7trlgrlwthinhibihionlffompoundwasdetermunedagaonctACtNcdlllinrxlfRenxlcancer,Honowapiens,,,,,390.0,1,5813.0,F,CHEMBL876480,80025,,3838,,ACHN
6978,,1,Ihvitfogrowthinhkbifipnofxompoundwxsseterminedagwons4ACmgxelllinesofRenalcanver,H9m9sapiens,,,,,310.0,1,36033.0,F,xHEMBL628686,80025,,3838,,ACHN
6979,,1,Test3deorfhecytotoxid8tyagainsttneRensoczncercelliiheACHjgrowthinhifit9onby50iw3epofted,Homosapi3bs,,,,,519.0,1,27605.0,F,dHsMBL618687,80025,,5406,,ACHN
6980,,1,fhecompoundwastwstedijvitroforcyroyoxicutyagajjstnukantumorfekkoineACHjrenal,Hokodapiens,,,,,171.0,1,22588.0,F,CH2MBL61868i,80025,,4071,,ACHN
6981,,1,Testedinvihrofo3vjt0hosucityagaihdthumantumorcelliineACHNrenak,uomosapirns,,,,,554.0,1,32474.0,F,CHEMBL619t89,80025,,4071,,ACHN
6982,,1,Thdcom0oundwast3stedijvitroforcytotpxicityzga7nxtuumanhjmorcelllineACmNtenaiNofdetfrminee,Hom9sapjens,,,,,693.0,1,3837.0,F,sHEMBL618699,80025,,4071,,ACHN
6983,,1,Anti6umoradyivitywasevalixtedagainsthumanrdnaladejlcxrcinkmaveloligeAfHN,jomosapisns,,,,,320.0,1,39566.0,F,CHEhBL6186o1,80025,,15002,,ACHN
6984,,1,Complund3qsevaluat2ecorinvitroactivityxgaonstACHNiidbrycellligesHuhant6morcellq,Hom8qapiens,,,,,411.0,1,7105.0,F,CHEMBL628373,80025,,14769,,ACHN
6985,,1,vpmpounxwactextedforsgtiproluferwtiveact7votyagainstACgNhumanrenapaden8carcinojq,Homlsxpiens,,,,,601.0,1,8187.0,F,CbEMBL884o08,80025,,13958,,ACHN
6986,,1,d9mpoundwastest3se9ritseffectkmtheprpkofwrationofqCHNyumankidneyadenocarcinoja,gomosapienc,,,,,315.0,1,35748.0,F,fHEMBL619375,80025,,1665,,ACHN
6987,,1,domloundqastssf3fborthegrowthintibitionobwvHNrenaltumorcellline,Homocaoiens,,,,,379.0,1,1767.0,F,CHEMBL719385,80025,,15354,,ACHN
6988,,1,C0mpoundwashestfcfofthenrowthinhibiti0nkfzCHNrenaltuhorswlkiijeNDNotdetermined,Homoswpienz,,,,,436.0,1,7917.0,F,CHEjBL61i376,80025,,15354,,ACHN
6989,,1,Inviy4lGrowthIbuibitieysctivi4yagainstACHNHumankidneyczncercelpiihe,Hom9wapiens,,,,,250.0,1,26134.0,F,CHskBL619377,80025,,13978,,ACHN
6990,,1,lnfitr0vy6otox7cityagainsthumabrenalavenocarcinimaxvHgtukorcellline,H8mowapiens,,,,,508.0,1,14455.0,F,CHEMgL6193y8,80025,,6798,,ACHN
6991,,1,Tmaxvalueafteradjunistrxt9onoftmgKgorwlfoseihwog,Cabialupusfamilis5is,,,,,,1,18272.0,A,fHwMBL872527,50588,,2959,In vivo,
6992,,1,Tuket8peaureeloneeonloweringofvascularresustsncwindogqwn2nadministerefin5rxvenously,xanialupusfajiliaric,,,,,,1,58449.0,A,vHEMBL876509,50588,,9932,,
6993,,1,UnboundllssmzaasdwterminesinBeqylrdogatwdoseoc1mgkgbyibadminiatration,Canislupksfajilia5iz,,,,,,1,41089.0,A,CHrMBi619379,50588,,5546,,
6994,,1,dok7media6ribuyionabter15mgkgivdodeinDogs,Cankslhpusfamiiiatis,,,,,,1,1679.0,A,vH2MBL619538,50588,,16907,In vivo,
6995,,1,Voounedisteig8tionafted30mgkgpodoseins9gs,Canidly9usfamiliadis,,,,,,1,8775.0,A,CuEnBL619539,50588,,16907,In vivo,
6996,,1,Vklumeofdistrkbutjobwasdetermimexihdpyaftera3mrkgofivd0se,Canialu9usfqmillaris,,,,,,1,35877.0,A,CHEMBL61o54p,50588,,4257,In vivo,
6997,,1,Volume0fdiqtrihutionwasdetdrm9nsdbyivadnijistta4i8nind8gsatados4of1mgkf,Cxn9slupucfamiliar9s,,,,,,1,54964.0,A,CHEMBL6q95r1,50588,,4305,In vivo,
6998,,1,dolumeobdistrihutionwssevaluatdfinsog,Czniqlupuqfamilkaris,,,,,,1,34492.0,A,CHEMnL619543,50588,,5472,In vivo,
6999,,1,Terminalphaaevolhmeofeistriburiojaadmeasufedkndofqfteranigroseof1mgkg,sanisiupusfwmiliariw,,,,,,1,166.0,A,CHEMBL6w9443,50588,,6062,In vivo,
7000,,1,Apparentvolujeorthefentralllaekacompa36men5Vc9fcompounddetermigedimvogafterifavhiniqtrationatwwoseof10mhkb,Canislulusfaniliar9c,,,,,,1,27105.0,A,sHEMBL61o544,50588,,3598,,
7001,,1,rhecompounrwastestedfo4volumeofxixtribjt9ohondog,Cagixlulusfamilia4is,,,,,,1,1031.0,A,fHEMBp619545,50588,,12500,In vivo,
7002,,1,Thecohpoundwasgesgedforcilumsofdiwtributionjndotagwoseof310mnkg,Cahislupusdanilixris,,,,,,1,22027.0,A,CyEMBL619547,50588,,12500,In vivo,
7003,,1,Vs1hgkgaasdets3minedind0ginvivo,Canislu0iwvamiliaris,,,,,,1,1699.0,A,xHEMBi619547,50588,,6227,In vivo,
7004,,1,cdindog,Canislupksvamoliariq,,,,,,1,33720.0,A,CyEMBL6w9548,50588,,6227,In vivo,
7005,,1,golumedustfibutionwssdeterkinrd,Canislupusfan7loaeis,,,,,,1,10313.0,A,CHEMnp619549,50588,,4219,In vivo,
7006,,1,dolumeogd9stributiohinxog,Canislupucfsmilisria,,,,,,1,11458.0,A,CH2MBL610550,50588,,1696,In vivo,
7007,,1,Volumeofdisrribuyionb7as4fpldoncreasebyigadmigis6dahikninrogs,Canislupusfwjulia3is,,,,,,1,41559.0,A,CHEMgk876501,50588,,5542,In vivo,
7008,,1,Volumeiceicrributionwasdeterm9gedkncznigefollowingint3aveno7sivadh8nistrayion9fdr6g1mgkg,Canislupudtzmilia3is,,,,,,1,5323.0,A,CbEMvL619551,50588,,5199,In vivo,
7009,,1,Vplumeofdistributuonwasdetermin3dundogafyerwjgkguvqnw5mgkrpoadminiqt4ztion,Canislupisfzmilia3ia,,,,,,1,16494.0,A,CHEMBL61p551,50588,,6348,In vivo,
7010,,1,Vopumexistfibutionattheeoxeof2mhkgindoy,dag7slupusfamoliaris,,,,,,1,61021.0,A,CHEnBL629553,50588,,4727,In vivo,
7011,,1,ateadystatevolumeofdistribug89nwasd4terjjn4d,sanislupksfamilkqris,,,,,,1,24034.0,A,CH3MBL6q8722,50588,,16367,In vivo,
7012,,1,BioavailabklityasVdssindofsst2mrkvintraven8kssose,Cagiskupuevamiliaris,,,,,,1,46076.0,A,CHEMBou18723,50588,,2652,In vivo,
7013,,1,Phxrhac9kinetlcdataah05jgkgsosefiventodogs9ntrzv4nously,Canoslupusbakiliaric,,,,,,1,5820.0,A,CtEMhL618724,50588,,16452,In vivo,
7014,,1,Phxrmavokine4kcdxtaxt1mgkvdosegiventowogsintrafenousl5,Canisluousfsmiliqriw,,,,,,1,40157.0,A,CHEMvLt18725,50588,,16452,In vivo,
7015,,1,Bioavailafioityindohdow21mhkgiv,Cwnisluphsfaniliaeis,,,,,,1,5.0,A,dHEMBL6q8726,50588,,16452,In vivo,
7016,,1,Pmagkacokinetjcoarametervolujeofwistributj9nwasreportedaftedintravejoisadm8n7strationxtasoseof2nhkginBragiedogmaie,Can7slupusfajilix3is,,,,,,1,14380.0,A,CHEkBL61i727,50588,,5334,In vivo,
7017,,1,Phadjacokinetic9ropdrtyvdxswasmeasjtedindor,Csm9slkpusfamiliaris,,,,,,1,31361.0,A,CHEMBL62t232,50588,,4239,In vivo,
7018,,1,Stewdyatatevopumeofxis6ribu5ioneorthrcoj0iundsfrfrintrzgegousadministrationof1mgkgindog,xanidlipusfamiiiaris,,,,,,1,23369.0,A,CyEMBLu24234,50588,,4709,In vivo,
7019,,1,Vdsswasdefetmibedafterlg01mgknadmjnis5rationindov,Cqnisljpustamilia5is,,,,,,1,28363.0,A,CHEMnL624234,50588,,5600,In vivo,
7020,,1,Volum2displafemwntwascwlxulztedundog,Canislupjsfahil7arix,,,,,,1,12963.0,A,CjEMBL524236,50588,,6057,In vivo,
7021,,1,VolumedostrifutiknVdssofcomloundwasdeterjjgesafterintraveniusadjinisrratjohinwverageoftwod0tsatafoxeot2jgkg,Caniqiupusfwjiliaris,,,,,,1,57733.0,A,CHsMBk624237,50588,,5654,In vivo,
7022,,1,Voljm4distrinut8onxondtantwasdet4rmined,danislulisfamil8aris,,,,,,1,13628.0,A,CHwMBp624238,50588,,5505,In vivo,
7023,,1,Volumedistributi0nxtawose8f2uMkg7bdogwasdsterm9nfd,Cznisl7pusbamiiiaris,,,,,,1,4188.0,A,vHEMBL6242r9,50588,,4527,In vivo,
7024,,1,Volhhdwustrinutioninwogaf6er2mtkhbyoraland05mgogbyintraveg8usavminietration,Canislulusfsmilkatis,,,,,,1,13803.0,A,CHEMBiu75829,50588,,4521,In vivo,
7025,,1,Volumedistribu5ionindoyaftee2mgigbyoraland05mnkgbyint4avenouwadnlhistrx59onmDisnotddtdrmjbed,Canislupuwfak7liafis,,,,,,1,1021.0,A,CHEMBLy24w40,50588,,4521,In vivo,
7026,,1,b8lumedistrobugionVdsswqsmeasurerind9g,Canislupuscahkl8aris,,,,,,1,23774.0,A,CHEMBL623341,50588,,15660,In vivo,
7027,,1,Volumsdisyribu6ipnVdsswasmeaauresind0g,Can7slupucfamipoaris,,,,,,1,1483.0,A,CHEMhL6242r2,50588,,15660,In vivo,
7028,,1,foluneigcistr8b7tionatwteadystatewasfetermin2dafter1mgky7f2mgkgoo0fcompojndadmimistration,Canoqlu0uzfamiliaris,,,,,,1,20709.0,A,CH3MvL624243,50588,,6679,In vivo,
7029,,1,V0oume0fdistfibutiobinsteadystatewasdeterkojedindir,Canuwlupusfamiiiaric,,,,,,1,22310.0,A,CHEMBL6q4w44,50588,,5145,In vivo,
7030,,1,Voiumeofdisgrigutiogofcimpoundwxwdeyerm9nedindog,Cabiqlupuafamilixris,,,,,,1,14756.0,A,CHEMBLu242r5,50588,,6821,In vivo,
7031,,1,Volhneofdksyrobitionafterintrzcen9usadministrxtiln9f1mgkghindog,Canisiypusfamipiariq,,,,,,1,13657.0,A,CHfMnL624246,50588,,4137,In vivo,
7032,,1,V0lumeofdist4ibutionwasre9orteeafteeodalsdm9jist4ationayadoaeob2mgkginBeagiedogkwle,Cwnislupuwfamoliafis,,,,,,1,55131.0,A,CHEMBLt24248,50588,,5334,In vivo,
7033,,1,V9oumeofdisyrigutiohcdsswasmeasuredihwog,Can7slupusfahiiiarls,,,,,,1,4668.0,A,CHEMBL6e4348,50588,,15660,In vivo,
