ASI,BFO,DI,CEI,CHEI,ASSTY,TISI,ASTI,ASCT,ASTIS,SASI,Ti,RELATY,CONFISC,CURAB,SRI,VARII
13756,BAO_0000019,12192,,CHEMBL630597,A,1088.0,,,Urine,,22224,U,0,Autocuration,1,
13757,BAO_0000019,12192,,CHEMBL630598,A,1088.0,,,Urine,,22224,U,0,Autocuration,1,
13758,BAO_0000019,12192,,CHEMBL630599,A,1088.0,,,Urine,,22224,U,0,Autocuration,1,
13759,BAO_0000019,12192,,CHEMBL630600,A,1088.0,,,Urine,,22224,U,0,Autocuration,1,
13760,BAO_0000019,12192,,CHEMBL630601,A,1088.0,,,Urine,,22224,U,0,Autocuration,1,
13761,BAO_0000019,12192,,CHEMBL630602,A,1088.0,,,Urine,,22224,U,0,Autocuration,1,
13762,BAO_0000019,12192,,CHEMBL630603,A,1088.0,,,Urine,,22224,U,0,Autocuration,1,
13763,BAO_0000019,12192,,CHEMBL630604,A,1088.0,,,Urine,,22224,U,0,Autocuration,1,
13764,BAO_0000218,12017,,CHEMBL624869,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
13765,BAO_0000218,12017,,CHEMBL624870,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
13766,BAO_0000218,12017,,CHEMBL623189,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
13767,BAO_0000218,12017,,CHEMBL623190,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
13768,BAO_0000218,12017,,CHEMBL623191,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
13769,BAO_0000218,12017,,CHEMBL623192,A,,10116.0,,,,50597,N,1,Intermediate,1,
13770,BAO_0000218,12017,,CHEMBL623193,A,,10116.0,,,,50597,N,1,Intermediate,1,
13771,BAO_0000218,12017,,CHEMBL623194,A,,10116.0,,,,50597,N,1,Intermediate,1,
13772,BAO_0000218,12017,,CHEMBL623195,A,,10116.0,,,,50597,N,1,Intermediate,1,
13773,BAO_0000218,12017,,CHEMBL623196,A,,10116.0,,,,50597,N,1,Intermediate,1,
13774,BAO_0000218,11836,,CHEMBL623197,A,,10116.0,,,,50597,N,1,Intermediate,1,
13775,BAO_0000218,11836,,CHEMBL623198,A,,10116.0,,,,50597,N,1,Intermediate,1,
13776,BAO_0000218,11836,,CHEMBL623199,A,,10116.0,,,,50597,N,1,Intermediate,1,
13777,BAO_0000218,11836,,CHEMBL623200,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13778,BAO_0000218,11836,,CHEMBL623201,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13779,BAO_0000218,11836,,CHEMBL623202,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13780,BAO_0000218,11836,,CHEMBL623203,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13781,BAO_0000218,11836,,CHEMBL623204,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13782,BAO_0000218,11836,,CHEMBL623205,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13783,BAO_0000218,11836,,CHEMBL623206,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13784,BAO_0000218,11836,,CHEMBL623207,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13785,BAO_0000218,11836,,CHEMBL623208,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13786,BAO_0000218,11836,,CHEMBL623209,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13787,BAO_0000218,11836,,CHEMBL623210,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13788,BAO_0000218,11836,,CHEMBL623211,A,,10116.0,,,,50597,N,1,Intermediate,1,
13789,BAO_0000218,11836,,CHEMBL623212,A,995.0,10116.0,,Uterus,,50597,N,1,Intermediate,1,
13790,BAO_0000019,12640,,CHEMBL623213,A,,,,,,22224,U,0,Autocuration,1,
13791,BAO_0000019,14218,,CHEMBL623214,A,,,,,,22224,U,0,Autocuration,1,
13792,BAO_0000019,11296,,CHEMBL623215,A,,,,,,22224,U,0,Autocuration,1,
13793,BAO_0000019,10929,,CHEMBL623216,A,,,,,,22224,U,0,Autocuration,1,
13794,BAO_0000218,13841,,CHEMBL623217,A,,9913.0,,,,50591,N,1,Intermediate,1,
13795,BAO_0000019,10431,,CHEMBL623218,A,,,,,,22224,U,0,Autocuration,1,
13796,BAO_0000019,10431,,CHEMBL623913,A,,,,,,22224,U,0,Autocuration,1,
13797,BAO_0000019,10431,,CHEMBL623914,A,,,,,,22224,U,0,Autocuration,1,
13798,BAO_0000100,8826,,CHEMBL623915,P,,,,,,22229,U,0,Autocuration,1,
13799,BAO_0000100,8826,,CHEMBL624080,P,,,,,,22229,U,0,Autocuration,1,
13800,BAO_0000019,9884,,CHEMBL624081,A,,,,,,22224,U,0,Autocuration,1,
13801,BAO_0000218,9827,,CHEMBL624082,A,,9606.0,,,,50587,N,1,Intermediate,1,
13802,BAO_0000218,10009,,CHEMBL625054,A,,9606.0,,,,50587,N,1,Intermediate,1,
13803,BAO_0000019,10009,,CHEMBL877485,A,,,,,,22224,U,0,Autocuration,1,
13804,BAO_0000218,10009,,CHEMBL625055,A,,10090.0,,,,50594,N,1,Intermediate,1,
13805,BAO_0000218,10009,,CHEMBL625056,A,,10090.0,,,,50594,N,1,Intermediate,1,
13806,BAO_0000218,10009,,CHEMBL625057,A,,9606.0,,,,50587,N,1,Intermediate,1,
13807,BAO_0000019,10009,,CHEMBL625058,A,,,,,,22224,U,0,Autocuration,1,
13808,BAO_0000218,10009,,CHEMBL625059,A,,10090.0,,,,50594,N,1,Intermediate,1,
13809,BAO_0000218,10009,,CHEMBL629536,A,,10090.0,,,,50594,N,1,Intermediate,1,
13810,BAO_0000218,11510,,CHEMBL629537,A,,10116.0,,,,50597,N,1,Intermediate,1,
13811,BAO_0000218,11510,,CHEMBL629538,A,,10116.0,,,,50597,N,1,Intermediate,1,
13812,BAO_0000218,11510,,CHEMBL629539,A,,10116.0,,,,50597,N,1,Intermediate,1,
13813,BAO_0000218,11510,,CHEMBL874445,A,,10116.0,,,,50597,N,1,Intermediate,1,
13814,BAO_0000218,11510,,CHEMBL629540,A,,10116.0,,,,50597,N,1,Intermediate,1,
13815,BAO_0000218,11510,,CHEMBL629541,A,,10116.0,,,,50597,N,1,Intermediate,1,
13816,BAO_0000218,11510,,CHEMBL629542,A,,10116.0,,,,50597,N,1,Intermediate,1,
13817,BAO_0000218,11510,,CHEMBL630243,A,,10116.0,,,,50597,N,1,Intermediate,1,
13818,BAO_0000218,11510,,CHEMBL630244,A,,10116.0,,,,50597,N,1,Intermediate,1,
13819,BAO_0000218,11510,,CHEMBL630245,A,,10116.0,,,,50597,N,1,Intermediate,1,
13820,BAO_0000218,11510,,CHEMBL630246,A,,10116.0,,,,50597,N,1,Intermediate,1,
13821,BAO_0000218,11510,,CHEMBL630247,A,,10116.0,,,,50597,N,1,Intermediate,1,
13822,BAO_0000218,11510,,CHEMBL630248,A,,10116.0,,,,50597,N,1,Intermediate,1,
13823,BAO_0000218,13100,,CHEMBL630249,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
13824,BAO_0000218,13100,,CHEMBL630250,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
13825,BAO_0000218,13100,,CHEMBL630251,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
13826,BAO_0000218,13100,,CHEMBL630252,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
13827,BAO_0000218,13100,,CHEMBL630408,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
13828,BAO_0000218,13100,,CHEMBL630409,A,2037.0,10116.0,,Cerebellum,,50597,N,1,Intermediate,1,
13829,BAO_0000218,13100,,CHEMBL874446,A,2037.0,10116.0,,Cerebellum,,50597,N,1,Intermediate,1,
13830,BAO_0000218,13100,,CHEMBL630410,A,2037.0,10116.0,,Cerebellum,,50597,N,1,Intermediate,1,
13831,BAO_0000218,13100,,CHEMBL630411,A,2037.0,10116.0,,Cerebellum,,50597,N,1,Intermediate,1,
13832,BAO_0000218,13100,,CHEMBL630412,A,2037.0,10116.0,,Cerebellum,,50597,N,1,Intermediate,1,
13833,BAO_0000218,13100,,CHEMBL630413,A,2037.0,10116.0,,Cerebellum,,50597,N,1,Intermediate,1,
13834,BAO_0000218,13100,,CHEMBL630414,A,2037.0,10116.0,,Cerebellum,,50597,N,1,Intermediate,1,
13835,BAO_0000218,13100,,CHEMBL630415,A,2037.0,10116.0,,Cerebellum,,50597,N,1,Intermediate,1,
13836,BAO_0000218,13100,,CHEMBL630416,A,,10116.0,,,,50597,N,1,Intermediate,1,
13837,BAO_0000218,13100,,CHEMBL630417,A,,10116.0,,,,50597,N,1,Intermediate,1,
13838,BAO_0000218,13100,,CHEMBL630418,A,,10116.0,,,,50597,N,1,Intermediate,1,
13839,BAO_0000218,13100,,CHEMBL630419,A,,10116.0,,,,50597,N,1,Intermediate,1,
13840,BAO_0000218,13100,,CHEMBL630420,A,,10116.0,,,,50597,N,1,Intermediate,1,
13841,BAO_0000218,13100,,CHEMBL630421,A,,10116.0,,,,50597,N,1,Intermediate,1,
13842,BAO_0000218,13100,,CHEMBL630422,A,,10116.0,,,,50597,N,1,Intermediate,1,
13843,BAO_0000218,13100,,CHEMBL630423,A,,10116.0,,,,50597,N,1,Intermediate,1,
13844,BAO_0000218,13100,,CHEMBL630424,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
13845,BAO_0000218,13100,,CHEMBL630425,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
13846,BAO_0000218,13100,,CHEMBL629462,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
13847,BAO_0000218,13100,,CHEMBL630426,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
13848,BAO_0000218,13100,,CHEMBL630427,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
13849,BAO_0000218,13100,,CHEMBL625877,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
13850,BAO_0000218,13100,,CHEMBL625878,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
13851,BAO_0000218,13100,,CHEMBL625879,A,10000000.0,10116.0,,Hippocampus,,50597,N,1,Intermediate,1,
13852,BAO_0000218,13100,,CHEMBL625880,A,10000000.0,10116.0,,Hippocampus,,50597,N,1,Intermediate,1,
13853,BAO_0000218,13100,,CHEMBL625881,A,10000000.0,10116.0,,Hippocampus,,50597,N,1,Intermediate,1,
13854,BAO_0000218,13100,,CHEMBL625882,A,10000000.0,10116.0,,Hippocampus,,50597,N,1,Intermediate,1,
13855,BAO_0000218,13100,,CHEMBL625883,A,10000000.0,10116.0,,Hippocampus,,50597,N,1,Intermediate,1,
13856,BAO_0000218,13100,,CHEMBL625884,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
13857,BAO_0000218,13100,,CHEMBL625885,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
13858,BAO_0000218,13100,,CHEMBL628649,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
13859,BAO_0000218,13100,,CHEMBL628650,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
13860,BAO_0000218,13100,,CHEMBL628651,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
13861,BAO_0000218,13100,,CHEMBL628652,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
13862,BAO_0000218,13100,,CHEMBL628653,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
13863,BAO_0000218,13100,,CHEMBL628654,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
13864,BAO_0000218,13100,,CHEMBL628655,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
13865,BAO_0000218,13100,,CHEMBL625238,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
13866,BAO_0000218,13100,,CHEMBL625239,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
13867,BAO_0000218,13100,,CHEMBL625240,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
13868,BAO_0000218,13100,,CHEMBL625241,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
13869,BAO_0000218,13100,,CHEMBL625242,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
13870,BAO_0000218,13100,,CHEMBL874587,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
13871,BAO_0000218,13100,,CHEMBL625405,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
13872,BAO_0000218,13100,,CHEMBL625406,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
13873,BAO_0000218,13100,,CHEMBL625407,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
13874,BAO_0000218,13100,,CHEMBL625408,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
13875,BAO_0000218,13100,,CHEMBL625409,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
13876,BAO_0000218,12361,,CHEMBL625410,A,1515.0,10116.0,,Thoracic aorta,,50597,N,1,Intermediate,1,
13877,BAO_0000218,12361,,CHEMBL625411,A,1515.0,10116.0,,Thoracic aorta,,50597,N,1,Intermediate,1,
13878,BAO_0000218,12361,,CHEMBL625412,A,1515.0,10116.0,,Thoracic aorta,,50597,N,1,Intermediate,1,
13879,BAO_0000218,12361,,CHEMBL625413,A,1515.0,10116.0,,Thoracic aorta,,50597,N,1,Intermediate,1,
13880,BAO_0000218,12361,,CHEMBL625414,A,1515.0,10116.0,,Thoracic aorta,,50597,N,1,Intermediate,1,
13881,BAO_0000218,12361,,CHEMBL625415,A,1515.0,10116.0,,Thoracic aorta,,50597,N,1,Intermediate,1,
13882,BAO_0000218,12361,,CHEMBL625416,A,1515.0,10116.0,,Thoracic aorta,,50597,N,1,Intermediate,1,
13883,BAO_0000218,12712,,CHEMBL625417,A,1088.0,10116.0,,Urine,,50597,N,1,Intermediate,1,
13884,BAO_0000218,7415,,CHEMBL625418,A,1988.0,10116.0,,Feces,,50597,N,1,Intermediate,1,
13885,BAO_0000218,7415,,CHEMBL625419,A,1088.0,10116.0,,Urine,,50597,N,1,Intermediate,1,
13886,BAO_0000218,7415,,CHEMBL625420,A,,10116.0,,,,50597,N,1,Intermediate,1,
13887,BAO_0000218,7415,,CHEMBL626996,A,,10116.0,,,,50597,N,1,Intermediate,1,
13888,BAO_0000218,7415,,CHEMBL626997,A,1988.0,10116.0,,Feces,,50597,N,1,Intermediate,1,
13889,BAO_0000218,7415,,CHEMBL626998,A,1088.0,10116.0,,Urine,,50597,N,1,Intermediate,1,
13890,BAO_0000218,7415,,CHEMBL626999,A,,10116.0,,,,50597,N,1,Intermediate,1,
13891,BAO_0000218,8050,,CHEMBL627000,A,,10090.0,,,,50594,N,1,Intermediate,1,
13892,BAO_0000218,8050,,CHEMBL627001,A,,10090.0,,,,50594,N,1,Intermediate,1,
13893,BAO_0000218,8050,,CHEMBL627002,A,,10090.0,,,,50594,N,1,Intermediate,1,
13894,BAO_0000218,8050,,CHEMBL627003,A,,10090.0,,,,50594,N,1,Intermediate,1,
13895,BAO_0000218,8050,,CHEMBL627004,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
13896,BAO_0000218,8050,,CHEMBL627005,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
13897,BAO_0000218,8050,,CHEMBL874594,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
13898,BAO_0000218,8050,,CHEMBL627006,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
13899,BAO_0000218,8050,,CHEMBL627007,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
13900,BAO_0000218,8050,,CHEMBL627884,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
13901,BAO_0000218,8050,,CHEMBL627885,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
13902,BAO_0000218,8050,,CHEMBL627886,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
13903,BAO_0000218,8050,,CHEMBL627887,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
13904,BAO_0000218,8050,,CHEMBL627888,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
13905,BAO_0000218,8050,,CHEMBL628057,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
13906,BAO_0000218,8050,,CHEMBL627405,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
13907,BAO_0000218,12582,,CHEMBL627406,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13908,BAO_0000218,12582,,CHEMBL627407,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13909,BAO_0000218,12582,,CHEMBL627408,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13910,BAO_0000218,12582,,CHEMBL627409,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13911,BAO_0000218,12582,,CHEMBL875486,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13912,BAO_0000218,12582,,CHEMBL627410,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13913,BAO_0000218,12582,,CHEMBL627411,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13914,BAO_0000218,12582,,CHEMBL627412,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13915,BAO_0000218,12582,,CHEMBL627413,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13916,BAO_0000218,12582,,CHEMBL627414,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13917,BAO_0000218,12582,,CHEMBL627415,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13918,BAO_0000218,12582,,CHEMBL627416,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13919,BAO_0000218,12582,,CHEMBL627417,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13920,BAO_0000218,12582,,CHEMBL627418,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13921,BAO_0000218,12582,,CHEMBL627419,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13922,BAO_0000218,12582,,CHEMBL627320,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13923,BAO_0000218,12582,,CHEMBL627321,A,1088.0,9615.0,,Urine,,50588,N,1,Intermediate,1,
13924,BAO_0000218,12017,,CHEMBL627322,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
13925,BAO_0000218,12017,,CHEMBL627323,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
13926,BAO_0000218,12017,,CHEMBL627491,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
13927,BAO_0000218,12017,,CHEMBL627492,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
13928,BAO_0000218,12017,,CHEMBL627493,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
13929,BAO_0000218,12017,,CHEMBL627494,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
13930,BAO_0000218,12017,,CHEMBL627495,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
13931,BAO_0000218,12017,,CHEMBL627496,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
13932,BAO_0000218,12017,,CHEMBL627497,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
13933,BAO_0000218,12017,,CHEMBL627498,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
13934,BAO_0000218,12017,,CHEMBL627499,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
13935,BAO_0000218,12017,,CHEMBL627500,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
13936,BAO_0000218,12017,,CHEMBL627501,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
13937,BAO_0000218,12017,,CHEMBL625616,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
13938,BAO_0000218,12017,,CHEMBL625617,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
13939,BAO_0000218,12017,,CHEMBL625618,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13940,BAO_0000218,12017,,CHEMBL625619,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13941,BAO_0000218,12017,,CHEMBL625620,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13942,BAO_0000218,12017,,CHEMBL625621,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13943,BAO_0000218,12017,,CHEMBL625622,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
13944,BAO_0000218,12017,,CHEMBL625788,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
13945,BAO_0000218,12017,,CHEMBL625789,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
13946,BAO_0000218,12017,,CHEMBL625790,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
13947,BAO_0000218,12017,,CHEMBL625791,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
13948,BAO_0000218,12017,,CHEMBL622334,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
13949,BAO_0000218,12017,,CHEMBL622335,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
13950,BAO_0000218,12017,,CHEMBL622336,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
13951,BAO_0000218,12017,,CHEMBL622337,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
13952,BAO_0000218,12017,,CHEMBL622338,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
13953,BAO_0000218,12017,,CHEMBL622339,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
13954,BAO_0000218,12017,,CHEMBL624153,A,,10116.0,,,,50597,N,1,Intermediate,1,
13955,BAO_0000218,12017,,CHEMBL628430,A,,10116.0,,,,50597,N,1,Intermediate,1,
13956,BAO_0000218,12017,,CHEMBL628431,A,,10116.0,,,,50597,N,1,Intermediate,1,
13957,BAO_0000218,12017,,CHEMBL628432,A,,10116.0,,,,50597,N,1,Intermediate,1,
13958,BAO_0000218,12017,,CHEMBL628433,A,,10116.0,,,,50597,N,1,Intermediate,1,
13959,BAO_0000218,12017,,CHEMBL628434,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
13960,BAO_0000218,12017,,CHEMBL626789,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
13961,BAO_0000218,12017,,CHEMBL626790,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
13962,BAO_0000218,12017,,CHEMBL626791,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
13963,BAO_0000218,12017,,CHEMBL626792,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
13964,BAO_0000218,12017,,CHEMBL626793,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
13965,BAO_0000218,11510,,CHEMBL627436,A,,10116.0,,,,50597,N,1,Intermediate,1,
13966,BAO_0000218,11510,,CHEMBL627437,A,,10116.0,,,,50597,N,1,Intermediate,1,
13967,BAO_0000218,11510,,CHEMBL627438,A,,10116.0,,,,50597,N,1,Intermediate,1,
13968,BAO_0000218,11510,,CHEMBL627439,A,,10116.0,,,,50597,N,1,Intermediate,1,
13969,BAO_0000218,11510,,CHEMBL627440,A,,10116.0,,,,50597,N,1,Intermediate,1,
13970,BAO_0000218,11510,,CHEMBL627602,A,,10116.0,,,,50597,N,1,Intermediate,1,
13971,BAO_0000218,11510,,CHEMBL627603,A,,10116.0,,,,50597,N,1,Intermediate,1,
13972,BAO_0000218,11510,,CHEMBL627604,A,,10116.0,,,,50597,N,1,Intermediate,1,
13973,BAO_0000218,11510,,CHEMBL627605,A,,10116.0,,,,50597,N,1,Intermediate,1,
13974,BAO_0000218,11510,,CHEMBL627606,A,,10116.0,,,,50597,N,1,Intermediate,1,
13975,BAO_0000218,11510,,CHEMBL627607,A,,10116.0,,,,50597,N,1,Intermediate,1,
13976,BAO_0000218,11510,,CHEMBL627608,A,,10116.0,,,,50597,N,1,Intermediate,1,
13977,BAO_0000218,11510,,CHEMBL627609,A,,10116.0,,,,50597,N,1,Intermediate,1,
13978,BAO_0000218,11510,,CHEMBL627610,A,,10116.0,,,,50597,N,1,Intermediate,1,
13979,BAO_0000218,11510,,CHEMBL627611,A,,10116.0,,,,50597,N,1,Intermediate,1,
13980,BAO_0000218,11510,,CHEMBL627612,A,,10116.0,,,,50597,N,1,Intermediate,1,
13981,BAO_0000100,8362,,CHEMBL627613,P,,,,,,22229,U,0,Autocuration,1,
13982,BAO_0000100,8257,,CHEMBL627614,P,,,,,,22224,U,0,Autocuration,1,
13983,BAO_0000100,8257,,CHEMBL627615,P,,,,,,22224,U,0,Autocuration,1,
13984,BAO_0000100,9468,,CHEMBL627616,P,,,,,,22224,U,0,Autocuration,1,
13985,BAO_0000100,9468,,CHEMBL627617,P,,,,,,22224,U,0,Autocuration,1,
13986,BAO_0000019,10568,,CHEMBL627618,A,,,,,,22224,U,0,Autocuration,1,
13987,BAO_0000019,10568,,CHEMBL627619,A,,,,,,22224,U,0,Autocuration,1,
13988,BAO_0000019,15359,,CHEMBL627620,A,,,,,,22224,U,0,Autocuration,1,
13989,BAO_0000019,15359,,CHEMBL627621,A,,,,,,22224,U,0,Autocuration,1,
13990,BAO_0000019,15359,,CHEMBL627622,A,,,,,,22224,U,0,Autocuration,1,
13991,BAO_0000019,10431,,CHEMBL627623,A,,,,,,22224,U,0,Autocuration,1,
13992,BAO_0000019,10431,,CHEMBL627624,A,,,,,,22224,U,0,Autocuration,1,
13993,BAO_0000019,10431,,CHEMBL627625,A,,,,,,22224,U,0,Autocuration,1,
13994,BAO_0000019,15704,,CHEMBL628523,A,,,,,,22224,U,0,Autocuration,1,
13995,BAO_0000019,15287,,CHEMBL628524,A,,,,,,22224,U,0,Autocuration,1,
13996,BAO_0000019,7516,,CHEMBL628525,A,,,,,,22224,U,0,Autocuration,1,
13997,BAO_0000019,12973,,CHEMBL625732,A,,,,,,22224,U,0,Autocuration,1,
13998,BAO_0000019,12973,,CHEMBL625733,A,,,,,,22224,U,0,Autocuration,1,
13999,BAO_0000019,12973,,CHEMBL625734,F,,,,,,22224,U,0,Autocuration,1,
14000,BAO_0000019,12973,,CHEMBL625913,A,,,,,,22224,U,0,Autocuration,1,
14001,BAO_0000019,8696,,CHEMBL625914,A,,,,,,22224,U,0,Autocuration,1,
14002,BAO_0000019,15052,,CHEMBL625915,A,,,,,,22224,U,0,Autocuration,1,
14003,BAO_0000019,15052,,CHEMBL625916,A,,,,,,22224,U,0,Autocuration,1,
14004,BAO_0000019,10503,,CHEMBL625917,A,,,,,,22224,U,0,Autocuration,1,
14005,BAO_0000019,8354,,CHEMBL625918,A,,,,,,22224,U,0,Autocuration,1,
14006,BAO_0000019,8354,,CHEMBL625919,A,,,,,,22224,U,0,Autocuration,1,
14007,BAO_0000019,8354,,CHEMBL625920,A,,,,,,22224,U,0,Autocuration,1,
14008,BAO_0000019,8354,,CHEMBL874453,A,,,,,,22224,U,0,Autocuration,1,
