assays_ASI,assays_ASSORG,assays_ASCA,assays_TII,assays_ASSTI,assays_ASTT,assays_ASST,assays_SRI,assays_SRASSI,assays_DOI,assays_RELT,assays_Ti,assays_ASSCT,assays_CONFISC,assays_ASSTIS,assay_type,assays_CHEI,assays_CI,assays_BFO,assays_VARI
13013,Macaca mulatta,,2107.0,9544.0,In vitro,,1,,5669,N,50797,,1,Liver,A,CHEMBL631429,,BAO_0000218,
13014,Canis lupus familiaris,,2107.0,9615.0,In vitro,,1,,5669,N,50588,,1,Liver,A,CHEMBL631430,,BAO_0000218,
13015,Rattus norvegicus,,2107.0,10116.0,In vitro,,1,,5669,N,50597,,1,Liver,A,CHEMBL631431,,BAO_0000218,
13016,Macaca mulatta,,1969.0,9544.0,In vivo,,1,,4853,N,50797,,1,Plasma,A,CHEMBL631432,,BAO_0000218,
13017,Canis lupus familiaris,,,9615.0,In vivo,,1,,16452,N,50588,,1,,A,CHEMBL631433,,BAO_0000218,
13018,,,,,In vivo,,1,,11954,U,22224,,0,,A,CHEMBL631434,,BAO_0000218,
13019,,,,,In vivo,,1,,11954,U,22224,,0,,A,CHEMBL631435,,BAO_0000218,
13020,,,,,In vivo,,1,,11954,U,22224,,0,,A,CHEMBL631436,,BAO_0000218,
13021,,,,,In vivo,,1,,11954,U,22224,,0,,A,CHEMBL631437,,BAO_0000218,
13022,Rattus norvegicus,,,10116.0,In vivo,,1,,5669,N,50597,,1,,A,CHEMBL631438,,BAO_0000218,
13023,Macaca mulatta,,,9544.0,In vivo,,1,,5669,N,50797,,1,,A,CHEMBL876431,,BAO_0000218,
13024,Canis lupus familiaris,,,9615.0,In vivo,,1,,5669,N,50588,,1,,A,CHEMBL631439,,BAO_0000218,
13025,Rattus norvegicus,,,10116.0,In vivo,,1,,13662,N,50597,,1,,A,CHEMBL631440,,BAO_0000218,
13026,,,,,,,1,,8272,U,22224,,0,,A,CHEMBL631441,,BAO_0000019,
13027,,,,,,,1,,13410,U,22224,,0,,A,CHEMBL631442,,BAO_0000019,
13028,,,,,,,1,,13410,U,22224,,0,,A,CHEMBL626525,,BAO_0000019,
13029,,,,,,,1,,12628,U,22224,,0,,A,CHEMBL627168,,BAO_0000019,
13030,,,,,,,1,,9675,U,22224,,0,,A,CHEMBL875618,,BAO_0000019,
13031,,,,,,,1,,12628,U,22224,,0,,B,CHEMBL626612,,BAO_0000019,
13032,,,,,,,1,,12766,U,22224,,0,,A,CHEMBL626613,,BAO_0000019,
13033,,,,,,,1,,7849,U,22224,,0,,A,CHEMBL626614,,BAO_0000019,
13034,Simiiformes,,,314293.0,,,1,,12187,U,22224,,0,,A,CHEMBL626615,,BAO_0000218,
13035,,,,,,,1,,2040,U,22224,,0,,A,CHEMBL626616,,BAO_0000019,
13036,,,,,,,1,,2040,U,22224,,0,,A,CHEMBL626617,,BAO_0000019,
13037,Canis lupus familiaris,,1969.0,9615.0,In vivo,,1,,14180,N,50588,,1,Plasma,A,CHEMBL626618,,BAO_0000218,
13038,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,14180,N,50597,,1,Plasma,A,CHEMBL626619,,BAO_0000218,
13039,Canis lupus familiaris,,,9615.0,In vivo,,1,,14474,N,50588,,1,,A,CHEMBL626620,,BAO_0000218,
13040,Rattus norvegicus,,,10116.0,In vivo,,1,,14474,N,50597,,1,,A,CHEMBL626621,,BAO_0000218,
13041,Macaca fascicularis,,,9541.0,In vivo,,1,,14548,N,100710,,1,,A,CHEMBL626622,,BAO_0000218,
13042,Macaca fascicularis,,,9541.0,In vivo,,1,,14548,N,100710,,1,,A,CHEMBL626623,,BAO_0000218,
13043,Canis lupus familiaris,,,9615.0,In vivo,,1,,14548,N,50588,,1,,A,CHEMBL626624,,BAO_0000218,
13044,Rattus norvegicus,,,10116.0,In vivo,,1,,14548,N,50597,,1,,A,CHEMBL626625,,BAO_0000218,
13045,Rattus norvegicus,,2107.0,10116.0,Ex vivo,,1,,6125,N,50597,,1,Liver,A,CHEMBL626626,,BAO_0000218,
13046,,,,,In vivo,,1,,6874,U,22224,,0,,A,CHEMBL626627,,BAO_0000218,
13047,Canis lupus familiaris,,,9615.0,In vivo,,1,,15343,N,50588,,1,,A,CHEMBL626628,,BAO_0000218,
13048,,,,,In vivo,,1,,6236,U,22224,,0,,A,CHEMBL626629,,BAO_0000218,
13049,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL626630,,BAO_0000218,
13050,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL626631,,BAO_0000218,
13051,,,,,,,1,,8194,U,22229,,0,,P,CHEMBL626632,,BAO_0000100,
13052,,,,,,,1,,8194,U,22229,,0,,P,CHEMBL626633,,BAO_0000100,
13053,,,,,,,1,,8194,U,22229,,0,,P,CHEMBL626634,,BAO_0000100,
13054,,,,,,,1,,8194,U,22229,,0,,P,CHEMBL626635,,BAO_0000100,
13055,,,,,,,1,,8194,U,22229,,0,,P,CHEMBL626636,,BAO_0000100,
13056,,,,,,,1,,8194,U,22229,,0,,P,CHEMBL626637,,BAO_0000100,
13057,Pneumocystis carinii,,,4754.0,,,1,,13273,N,50339,,1,,A,CHEMBL626638,,BAO_0000218,
13058,Pneumocystis carinii,,,4754.0,,,1,,13273,N,50339,,1,,A,CHEMBL626639,,BAO_0000218,
13059,Pneumocystis carinii,,,4754.0,,,1,,13273,N,50339,,1,,A,CHEMBL626640,,BAO_0000218,
13060,Pneumocystis carinii,,,4754.0,,,1,,13273,N,50339,,1,,A,CHEMBL626641,,BAO_0000218,
13061,Pneumocystis carinii,,,4754.0,,,1,,13273,N,50339,,1,,A,CHEMBL627272,,BAO_0000218,
13062,Pneumocystis carinii,,,4754.0,,,1,,13273,N,50339,,1,,A,CHEMBL627273,,BAO_0000218,
13063,Pneumocystis carinii,,,4754.0,,,1,,13273,N,50339,,1,,A,CHEMBL627441,,BAO_0000218,
13064,Pneumocystis carinii,,,4754.0,,,1,,13273,N,50339,,1,,A,CHEMBL628355,,BAO_0000218,
13065,Pneumocystis carinii,,,4754.0,,,1,,13273,N,50339,,1,,A,CHEMBL628356,,BAO_0000218,
13066,Pneumocystis carinii,,,4754.0,,,1,,13273,N,50339,,1,,A,CHEMBL628357,,BAO_0000218,
13067,Pneumocystis carinii,,,4754.0,,,1,,13273,N,50339,,1,,A,CHEMBL628358,,BAO_0000218,
13068,Pneumocystis carinii,,,4754.0,,,1,,13273,N,50339,,1,,A,CHEMBL622307,,BAO_0000218,
13069,,,,,,,1,,13118,U,22224,,0,,A,CHEMBL622527,,BAO_0000019,
13070,,,,,,,1,,13118,U,22224,,0,,A,CHEMBL622528,,BAO_0000019,
13071,,,,,,,1,,13118,U,22224,,0,,A,CHEMBL622529,,BAO_0000019,
13072,,,,,,,1,,13118,U,22224,,0,,A,CHEMBL622992,,BAO_0000019,
13073,,,,,,,1,,13118,U,22224,,0,,A,CHEMBL622993,,BAO_0000019,
13074,,,,,,,1,,13118,U,22224,,0,,A,CHEMBL622994,,BAO_0000019,
13075,Rattus norvegicus,,,10116.0,,,1,,10633,N,50597,,1,,A,CHEMBL622995,,BAO_0000218,
13076,Rattus norvegicus,,,10116.0,,,1,,10633,N,50597,,1,,A,CHEMBL622996,,BAO_0000218,
13077,Rattus norvegicus,,,10116.0,,,1,,10633,N,50597,,1,,A,CHEMBL622997,,BAO_0000218,
13078,Rattus norvegicus,,,10116.0,,,1,,10633,N,50597,,1,,A,CHEMBL622998,,BAO_0000218,
13079,,,,,,,1,,5767,U,22224,,0,,A,CHEMBL622999,,BAO_0000218,
13080,,,1969.0,,In vivo,,1,,3302,U,22224,,0,Plasma,A,CHEMBL623000,,BAO_0000218,
13081,,,1969.0,,In vivo,,1,,3302,U,22224,,0,Plasma,A,CHEMBL623001,,BAO_0000218,
13082,Mus musculus,,,10090.0,,,1,,12467,N,50594,,1,,A,CHEMBL623002,,BAO_0000218,
13083,,,,,,,1,,11778,U,22229,,0,,P,CHEMBL623003,,BAO_0000100,
13084,,,,,,,1,,4321,U,22224,,0,,A,CHEMBL623004,,BAO_0000019,
13085,,,,,,,1,,14884,U,22224,,0,,A,CHEMBL623005,,BAO_0000019,
13086,,,,,,,1,,15234,U,22224,,0,,A,CHEMBL623006,,BAO_0000019,
13087,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,14198,N,50597,,1,Liver,A,CHEMBL623007,,BAO_0000218,
13088,Rattus norvegicus,,10000001.0,10116.0,In vivo,,1,,14198,N,50597,,1,Bone,A,CHEMBL623008,,BAO_0000218,
13089,Rattus norvegicus,,2037.0,10116.0,In vivo,,1,,14198,N,50597,,1,Cerebellum,A,CHEMBL876654,,BAO_0000218,
13090,Rattus norvegicus,,,10116.0,In vivo,,1,,14198,N,50597,,1,,A,CHEMBL623009,,BAO_0000218,
13091,Rattus norvegicus,,,10116.0,In vivo,,1,,14198,N,50597,,1,,A,CHEMBL623010,,BAO_0000218,
13092,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,14198,N,50597,,1,Heart,A,CHEMBL623011,,BAO_0000218,
13093,Rattus norvegicus,,160.0,10116.0,In vivo,,1,,14198,N,50597,,1,Intestine,A,CHEMBL623012,,BAO_0000218,
13094,,,,,,,1,,8151,U,22224,,0,,A,CHEMBL623013,,BAO_0000019,
13095,,,,,,,1,,8151,U,22224,,0,,A,CHEMBL623014,,BAO_0000019,
13096,,,1088.0,,,,1,,8151,U,22224,,0,Urine,A,CHEMBL623015,,BAO_0000019,
13097,,,1088.0,,,,1,,8151,U,22224,,0,Urine,A,CHEMBL623016,,BAO_0000019,
13098,,,1088.0,,,,1,,8151,U,22224,,0,Urine,A,CHEMBL624858,,BAO_0000019,
13099,Rattus norvegicus,,,10116.0,,,1,,8151,N,50597,,1,,A,CHEMBL624859,,BAO_0000218,
13100,Rattus norvegicus,,,10116.0,,,1,,8151,N,50597,,1,,A,CHEMBL624860,,BAO_0000218,
13101,Rattus norvegicus,,,10116.0,,,1,,8151,N,50597,,1,,A,CHEMBL624861,,BAO_0000218,
13102,Rattus norvegicus,,,10116.0,,,1,,8151,N,50597,,1,,A,CHEMBL624862,,BAO_0000218,
13103,Rattus norvegicus,,,10116.0,,,1,,8151,N,50597,,1,,A,CHEMBL624863,,BAO_0000218,
13104,Rattus norvegicus,,,10116.0,,,1,,8151,N,50597,,1,,A,CHEMBL876655,,BAO_0000218,
13105,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL624864,,BAO_0000218,
13106,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL624865,,BAO_0000218,
13107,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL624866,,BAO_0000218,
13108,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,F,CHEMBL624867,,BAO_0000218,
13109,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL624868,,BAO_0000218,
13110,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628450,,BAO_0000218,
13111,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628451,,BAO_0000218,
13112,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628452,,BAO_0000218,
13113,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628453,,BAO_0000218,
13114,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628454,,BAO_0000218,
13115,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628455,,BAO_0000218,
13116,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628456,,BAO_0000218,
13117,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628457,,BAO_0000218,
13118,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL877505,,BAO_0000218,
13119,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628458,,BAO_0000218,
13120,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628459,,BAO_0000218,
13121,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628460,,BAO_0000218,
13122,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628461,,BAO_0000218,
13123,,,,,,,1,,6996,U,22224,,0,,B,CHEMBL628462,,BAO_0000218,
13124,Canis lupus familiaris,,,9615.0,,,1,,6996,N,50588,,1,,A,CHEMBL628463,,BAO_0000218,
13125,Rattus norvegicus,,,10116.0,,,1,,6996,N,50597,,1,,F,CHEMBL625666,,BAO_0000218,
13126,,,,,,,1,,6996,U,22224,,0,,B,CHEMBL625667,,BAO_0000218,
13127,Rattus norvegicus,,,10116.0,,,1,,6996,N,50597,,1,,A,CHEMBL625668,,BAO_0000218,
13128,Rattus norvegicus,,,10116.0,,,1,,6996,N,50597,,1,,A,CHEMBL625669,,BAO_0000218,
13129,,,,,,,1,,7114,U,22224,,0,,A,CHEMBL625670,,BAO_0000019,
13130,Rattus norvegicus,,,10116.0,,,1,,7114,N,50597,,1,,A,CHEMBL625671,,BAO_0000218,
13131,Human herpesvirus 1,,,10298.0,,,1,,8613,N,50602,,1,,A,CHEMBL625672,,BAO_0000218,
13132,Human herpesvirus 1,,,10298.0,,,1,,8613,N,50602,,1,,A,CHEMBL625673,,BAO_0000218,
13133,Human herpesvirus 1,,,10298.0,,,1,,8613,N,50602,,1,,A,CHEMBL625674,,BAO_0000218,
13134,Human herpesvirus 1,,,10298.0,,,1,,8613,N,50602,,1,,A,CHEMBL625675,,BAO_0000218,
13135,Human herpesvirus 1,,,10298.0,,,1,,8613,N,50602,,1,,A,CHEMBL627637,,BAO_0000218,
13136,Human herpesvirus 1,,,10298.0,,,1,,8613,N,50602,,1,,A,CHEMBL627638,,BAO_0000218,
13137,Human herpesvirus 1,,,10298.0,,,1,,8613,N,50602,,1,,A,CHEMBL627639,,BAO_0000218,
13138,Human herpesvirus 1,,,10298.0,,,1,,8613,N,50602,,1,,A,CHEMBL627640,,BAO_0000218,
13139,Human herpesvirus 1,,,10298.0,,,1,,8613,N,50602,,1,,A,CHEMBL627641,,BAO_0000218,
13140,Human herpesvirus 1,,,10298.0,,,1,,8613,N,50602,,1,,A,CHEMBL627642,,BAO_0000218,
13141,Human herpesvirus 1,,,10298.0,,,1,,8613,N,50602,,1,,A,CHEMBL877506,,BAO_0000218,
13142,Mus musculus,,,10090.0,,,1,,8613,N,50594,,1,,A,CHEMBL627275,,BAO_0000218,
13143,Mustela putorius furo,,,9669.0,,,1,,11219,N,50506,,1,,A,CHEMBL627643,,BAO_0000218,
13144,Mustela putorius furo,,,9669.0,,,1,,11219,N,50506,,1,,A,CHEMBL631246,,BAO_0000218,
13145,Mustela putorius furo,,,9669.0,,,1,,11219,N,50506,,1,,A,CHEMBL631247,,BAO_0000218,
13146,Mustela putorius furo,,,9669.0,,,1,,11219,N,50506,,1,,A,CHEMBL629532,,BAO_0000218,
13147,Mustela putorius furo,,,9669.0,,,1,,11219,N,50506,,1,,A,CHEMBL629533,,BAO_0000218,
13148,Mustela putorius furo,,,9669.0,,,1,,11219,N,50506,,1,,A,CHEMBL629534,,BAO_0000218,
13149,Mustela putorius furo,,,9669.0,,,1,,11219,N,50506,,1,,A,CHEMBL629535,,BAO_0000218,
13150,,,,,,,1,,14837,U,22224,,0,,A,CHEMBL625932,,BAO_0000019,
13151,,,,,,,1,,14837,U,22224,,0,,A,CHEMBL625933,,BAO_0000019,
13152,Rattus norvegicus,,,10116.0,,,1,,15343,N,50597,,1,,A,CHEMBL625934,,BAO_0000218,
13153,Eutheria,,,9347.0,,,1,,13761,U,22224,,0,,A,CHEMBL625935,,BAO_0000218,
13154,Rattus norvegicus,,,10116.0,,,1,,14810,N,50597,,1,,A,CHEMBL625936,,BAO_0000218,
13155,Rattus norvegicus,,,10116.0,,,1,,14810,N,50597,,1,,A,CHEMBL625937,,BAO_0000218,
13156,Canis lupus familiaris,,,9615.0,,,1,,13249,N,50588,,1,,A,CHEMBL625938,,BAO_0000218,
13157,Rattus norvegicus,,1970.0,10116.0,,,1,,9267,N,50597,,1,Bile,A,CHEMBL625939,,BAO_0000218,
13158,Rattus norvegicus,,1970.0,10116.0,,,1,,9267,N,50597,,1,Bile,A,CHEMBL625940,,BAO_0000218,
13159,Rattus norvegicus,,1970.0,10116.0,,,1,,9267,N,50597,,1,Bile,A,CHEMBL874464,,BAO_0000218,
13160,Rattus norvegicus,,1970.0,10116.0,,,1,,9267,N,50597,,1,Bile,A,CHEMBL625941,,BAO_0000218,
13161,Rattus norvegicus,,1970.0,10116.0,,,1,,9267,N,50597,,1,Bile,A,CHEMBL625942,,BAO_0000218,
13162,Rattus norvegicus,,1970.0,10116.0,,,1,,9267,N,50597,,1,Bile,A,CHEMBL625943,,BAO_0000218,
13163,Homo sapiens,,1977.0,9606.0,,,1,,15549,N,50587,,1,Serum,A,CHEMBL625944,,BAO_0000218,
13164,,,,,,,1,,10929,U,22224,,0,,A,CHEMBL625945,,BAO_0000019,
13165,,,,,,,1,,15444,U,22224,,0,,A,CHEMBL625946,,BAO_0000019,
13166,Canis lupus familiaris,,,9615.0,In vivo,,1,,12860,U,22224,,0,,A,CHEMBL625947,,BAO_0000218,
13167,Rattus norvegicus,,,10116.0,In vivo,,1,,12170,N,50597,,1,,A,CHEMBL625948,,BAO_0000218,
13168,,,,,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL625949,,BAO_0000218,
13169,,,,,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL625950,,BAO_0000218,
13170,Eutheria,,,9347.0,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL625951,,BAO_0000218,
13171,,,,,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL625952,,BAO_0000218,
13172,,,,,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL625953,,BAO_0000218,
13173,,,,,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL625954,,BAO_0000218,
13174,,,,,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL882959,,BAO_0000218,
13175,Canis lupus familiaris,,,9615.0,In vivo,,1,,11767,N,50588,,1,,A,CHEMBL625955,,BAO_0000218,
13176,Mustela putorius furo,,,9669.0,In vivo,,1,,11219,U,22224,,0,,A,CHEMBL625956,,BAO_0000218,
13177,Macaca fascicularis,,,9541.0,In vivo,,1,,12186,N,100710,,1,,A,CHEMBL625957,,BAO_0000218,
13178,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL625958,,BAO_0000218,
13179,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL625959,,BAO_0000218,
13180,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL626642,,BAO_0000218,
13181,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL631330,,BAO_0000218,
13182,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL631331,,BAO_0000218,
13183,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL631332,,BAO_0000218,
13184,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL631333,,BAO_0000218,
13185,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL632018,,BAO_0000218,
13186,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL632019,,BAO_0000218,
13187,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL632020,,BAO_0000218,
13188,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL632021,,BAO_0000218,
13189,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL632022,,BAO_0000218,
13190,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL632023,,BAO_0000218,
13191,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL632024,,BAO_0000218,
13192,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL874472,,BAO_0000218,
13193,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL632025,,BAO_0000218,
13194,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL632026,,BAO_0000218,
13195,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL632027,,BAO_0000218,
13196,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL632028,,BAO_0000218,
13197,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL626430,,BAO_0000218,
13198,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL626431,,BAO_0000218,
13199,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL626432,,BAO_0000218,
13200,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL626433,,BAO_0000218,
13201,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL626434,,BAO_0000218,
13202,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL627280,,BAO_0000218,
13203,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL627281,,BAO_0000218,
13204,Rattus norvegicus,,,10116.0,,,1,,11510,N,50597,,1,,A,CHEMBL627282,,BAO_0000218,
13205,,,,,,,1,,7199,U,22224,,0,,A,CHEMBL627283,,BAO_0000019,
13206,,,,,,,1,,7199,U,22224,,0,,A,CHEMBL627284,,BAO_0000218,
13207,Rattus norvegicus,,,10116.0,,,1,,7095,N,50597,,1,,A,CHEMBL627285,,BAO_0000218,
13208,,,,,In vivo,,1,,7095,U,22224,,0,,A,CHEMBL627286,,BAO_0000218,
13209,Rattus norvegicus,,,10116.0,In vivo,,1,,7095,N,50597,,1,,A,CHEMBL875477,,BAO_0000218,
13210,Rattus norvegicus,,,10116.0,In vivo,,1,,12528,N,50597,,1,,A,CHEMBL627287,,BAO_0000218,
13211,Canis lupus familiaris,,,9615.0,In vivo,,1,,12528,N,50588,,1,,A,CHEMBL627288,,BAO_0000218,
13212,Rattus norvegicus,,,10116.0,,,1,,7095,N,50597,,1,,A,CHEMBL627289,,BAO_0000218,
13213,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,14223,N,50597,,1,Plasma,A,CHEMBL627290,,BAO_0000218,
13214,,,,,In vivo,,1,,13569,U,22224,,0,,A,CHEMBL627291,,BAO_0000218,
13215,,,,,In vivo,,1,,13569,U,22224,,0,,A,CHEMBL627292,,BAO_0000218,
13216,,,,,In vivo,,1,,13569,U,22224,,0,,A,CHEMBL627293,,BAO_0000218,
13217,,,,,In vivo,,1,,13569,U,22224,,0,,A,CHEMBL627294,,BAO_0000218,
13218,,,,,In vivo,,1,,13569,U,22224,,0,,A,CHEMBL875478,,BAO_0000218,
13219,,,,,In vivo,,1,,13979,U,22224,,0,,A,CHEMBL627295,,BAO_0000218,
13220,Mus musculus,,,10090.0,In vivo,,1,,14315,N,50594,,1,,A,CHEMBL627296,,BAO_0000218,
13221,Oryctolagus cuniculus,,,9986.0,In vivo,,1,,14315,N,50592,,1,,A,CHEMBL626119,,BAO_0000218,
13222,Rattus norvegicus,,,10116.0,In vivo,,1,,14315,N,50597,,1,,A,CHEMBL626120,,BAO_0000218,
13223,Rattus norvegicus,,,10116.0,In vivo,,1,,12174,N,50597,,1,,A,CHEMBL626121,,BAO_0000218,
13224,Cavia porcellus,,,10141.0,In vivo,,1,,12797,U,22224,,0,,A,CHEMBL626122,,BAO_0000218,
13225,Rattus norvegicus,,,10116.0,In vivo,,1,,12797,N,50597,,1,,A,CHEMBL626123,,BAO_0000218,
13226,Canis lupus familiaris,,,9615.0,In vivo,,1,,12797,N,50588,,1,,A,CHEMBL623456,,BAO_0000218,
13227,Rattus norvegicus,,,10116.0,In vivo,,1,,12797,N,50597,,1,,A,CHEMBL623457,,BAO_0000218,
13228,Rattus norvegicus,,,10116.0,In vivo,,1,,11500,N,50597,,1,,A,CHEMBL623458,,BAO_0000218,
13229,,,,,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL623459,,BAO_0000218,
13230,,,,,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL875484,,BAO_0000218,
13231,,,,,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL623460,,BAO_0000218,
13232,,,,,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL623461,,BAO_0000218,
13233,,,,,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL623462,,BAO_0000218,
13234,,,,,In vivo,,1,,15173,U,22224,,0,,A,CHEMBL627386,,BAO_0000218,
13235,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,14198,N,50597,,1,Kidney,A,CHEMBL627387,,BAO_0000218,
13236,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,14198,N,50597,,1,Liver,A,CHEMBL627388,,BAO_0000218,
13237,Rattus norvegicus,,2048.0,10116.0,In vivo,,1,,14198,N,50597,,1,Lung,A,CHEMBL627389,,BAO_0000218,
13238,Rattus norvegicus,,2385.0,10116.0,In vivo,,1,,14198,N,50597,,1,Muscle tissue,A,CHEMBL627390,,BAO_0000218,
13239,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,14198,N,50597,,1,Plasma,A,CHEMBL627391,,BAO_0000218,
13240,Rattus norvegicus,,,10116.0,In vivo,,1,,14198,N,50597,,1,,A,CHEMBL627392,,BAO_0000218,
13241,Rattus norvegicus,,2106.0,10116.0,In vivo,,1,,14198,N,50597,,1,Spleen,A,CHEMBL627393,,BAO_0000218,
13242,Rattus norvegicus,,3126.0,10116.0,In vivo,,1,,14198,N,50597,,1,Trachea,A,CHEMBL627394,,BAO_0000218,
13243,Rattus norvegicus,,10000001.0,10116.0,In vivo,,1,,14198,N,50597,,1,Bone,A,CHEMBL627395,,BAO_0000218,
13244,Rattus norvegicus,,2037.0,10116.0,In vivo,,1,,14198,N,50597,,1,Cerebellum,A,CHEMBL875485,,BAO_0000218,
13245,Rattus norvegicus,,,10116.0,In vivo,,1,,14198,N,50597,,1,,A,CHEMBL627396,,BAO_0000218,
13246,Rattus norvegicus,,,10116.0,In vivo,,1,,14198,N,50597,,1,,A,CHEMBL627397,,BAO_0000218,
13247,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,14198,N,50597,,1,Heart,A,CHEMBL627398,,BAO_0000218,
13248,Rattus norvegicus,,10000001.0,10116.0,In vivo,,1,,14198,N,50597,,1,Bone,A,CHEMBL627399,,BAO_0000218,
13249,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,14198,N,50597,,1,Kidney,A,CHEMBL627400,,BAO_0000218,
13250,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,14198,N,50597,,1,Liver,A,CHEMBL627401,,BAO_0000218,
13251,Rattus norvegicus,,2048.0,10116.0,In vivo,,1,,14198,N,50597,,1,Lung,A,CHEMBL627402,,BAO_0000218,
13252,Rattus norvegicus,,2385.0,10116.0,In vivo,,1,,14198,N,50597,,1,Muscle tissue,A,CHEMBL627403,,BAO_0000218,
13253,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,14198,N,50597,,1,Plasma,A,CHEMBL627404,,BAO_0000218,
