miller2_fsclr,miller2_trddvlpmnt(mrkr),miller2_bdvrst(mrkr),miller2_rbnsss(mrkr),miller2_chldrnsss(mrkr),miller2_thsss(mrkr),miller2_ndgnssss(mrkr),miller2_dsbltsss(mrkr),miller2_ctstlfrdvlpmnt(mrkr),miller2_knwldgfrdvlpmnt(mrkr),miller2_gndrqlt(mrkr),miller2_rgnstnd,miller2_rgnstnnm,miller2_rgnstntp,miller2_rgnstnclss,miller2_rgnstnsb-clss,miller2_cntnntd,miller2_cntnntnm,miller2_prjctbrwsrcntrd,miller2_cntrrgnd,miller2_cntrrgnnm,miller2_cntrrgnprcnt,miller2_sctrd,miller2_sctrnm,miller2_sctrprcnt,miller2_mntspnt
2009/2010,0,0,0,0,0,0,0,0,0,0,1011878,Europack D�m�nagement Internationaux Inc.,Canadian Profit Making,Civil Society,SUPPLIER OF GOODS/SERVICES,2,Africa,BJ,BJ,Benin,1.0,43010,Multisector aid,1.0,40344.13
2009/2010,0,0,0,0,0,0,0,0,0,0,1012706,UNIT� D'APPUI AU PROGRAMME DU B�NIN,Canadian Non-Profit Making,Governmental,FEDERAL,2,Africa,BJ,BJ,Benin,1.0,43010,Multisector aid,1.0,443000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,Information not available,Information not available,Canadian Profit Making,Individual,COOPERANT,2,Africa,BJ,BJ,Benin,1.0,43010,Multisector aid,1.0,75263.35
2009/2010,0,0,0,0,0,0,0,0,0,0,Information not available,Information not available,Canadian Profit Making,Individual,COOPERANT,2,Africa,BJ,BJ,Benin,1.0,43010,Multisector aid,1.0,89734.62
2009/2010,0,0,0,0,0,0,0,0,0,0,Information not available,Information not available,Uncoded,Unknown,Unknown,2,Africa,BJ,BJ,Benin,1.0,43010,Multisector aid,1.0,2361.97
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CI,80,Western Africa,0.06,15150,Democratic participation and civil society,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CI,80,Western Africa,0.06,31110,Agricultural policy and administrative management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CI,80,Western Africa,0.06,33110,Trade policy and administrative management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CI,80,Western Africa,0.06,43030,Urban development and management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GW,80,Western Africa,0.06,15150,Democratic participation and civil society,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GW,80,Western Africa,0.06,31110,Agricultural policy and administrative management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GW,80,Western Africa,0.06,33110,Trade policy and administrative management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GW,80,Western Africa,0.06,43030,Urban development and management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,LR,80,Western Africa,0.06,15150,Democratic participation and civil society,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,LR,80,Western Africa,0.06,31110,Agricultural policy and administrative management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,LR,80,Western Africa,0.06,33110,Trade policy and administrative management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,LR,80,Western Africa,0.06,43030,Urban development and management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,SL,80,Western Africa,0.06,15150,Democratic participation and civil society,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,SL,80,Western Africa,0.06,31110,Agricultural policy and administrative management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,SL,80,Western Africa,0.06,33110,Trade policy and administrative management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,SL,80,Western Africa,0.06,43030,Urban development and management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,TG,80,Western Africa,0.06,15150,Democratic participation and civil society,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,TG,80,Western Africa,0.06,31110,Agricultural policy and administrative management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,TG,80,Western Africa,0.06,33110,Trade policy and administrative management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,TG,80,Western Africa,0.06,43030,Urban development and management,0.25,1447.5
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BF,80,Western Africa,0.07,15150,Democratic participation and civil society,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BF,80,Western Africa,0.07,31110,Agricultural policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BF,80,Western Africa,0.07,33110,Trade policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BF,80,Western Africa,0.07,43030,Urban development and management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BJ,80,Western Africa,0.07,15150,Democratic participation and civil society,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BJ,80,Western Africa,0.07,31110,Agricultural policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BJ,80,Western Africa,0.07,33110,Trade policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BJ,80,Western Africa,0.07,43030,Urban development and management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CV,80,Western Africa,0.07,15150,Democratic participation and civil society,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CV,80,Western Africa,0.07,31110,Agricultural policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CV,80,Western Africa,0.07,33110,Trade policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CV,80,Western Africa,0.07,43030,Urban development and management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GH,80,Western Africa,0.07,15150,Democratic participation and civil society,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GH,80,Western Africa,0.07,31110,Agricultural policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GH,80,Western Africa,0.07,33110,Trade policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GH,80,Western Africa,0.07,43030,Urban development and management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GM,80,Western Africa,0.07,15150,Democratic participation and civil society,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GM,80,Western Africa,0.07,31110,Agricultural policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GM,80,Western Africa,0.07,33110,Trade policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GM,80,Western Africa,0.07,43030,Urban development and management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GN,80,Western Africa,0.07,15150,Democratic participation and civil society,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GN,80,Western Africa,0.07,31110,Agricultural policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GN,80,Western Africa,0.07,33110,Trade policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GN,80,Western Africa,0.07,43030,Urban development and management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,ML,80,Western Africa,0.07,15150,Democratic participation and civil society,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,ML,80,Western Africa,0.07,31110,Agricultural policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,ML,80,Western Africa,0.07,33110,Trade policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,ML,80,Western Africa,0.07,43030,Urban development and management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,NE,80,Western Africa,0.07,15150,Democratic participation and civil society,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,NE,80,Western Africa,0.07,31110,Agricultural policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,NE,80,Western Africa,0.07,33110,Trade policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,NE,80,Western Africa,0.07,43030,Urban development and management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,NG,80,Western Africa,0.07,15150,Democratic participation and civil society,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,NG,80,Western Africa,0.07,31110,Agricultural policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,NG,80,Western Africa,0.07,33110,Trade policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,NG,80,Western Africa,0.07,43030,Urban development and management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,SN,80,Western Africa,0.07,15150,Democratic participation and civil society,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,SN,80,Western Africa,0.07,31110,Agricultural policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,SN,80,Western Africa,0.07,33110,Trade policy and administrative management,0.25,1688.75
2009/2010,0,0,1,0,0,0,0,0,0,2,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,SN,80,Western Africa,0.07,43030,Urban development and management,0.25,1688.75
2009/2010,0,0,0,2,2,0,0,0,0,2,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,Governmental,FEDERAL,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,11110,Education policy and administrative management,0.35,100700.7225
2009/2010,0,0,0,2,2,0,0,0,0,2,10560,Treasury Board Secretariat,Canadian Non-Profit Making,Governmental,FEDERAL,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,11110,Education policy and administrative management,0.35,11642.6695
2009/2010,0,0,0,2,2,0,0,0,0,2,1003643,All Continent Transport Ltd.,Canadian Profit Making,Civil Society,SUPPLIER OF GOODS/SERVICES,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,11110,Education policy and administrative management,0.35,4813.8825
2009/2010,0,0,0,2,2,0,0,0,0,2,1015129,ServiceMaster of Ottawa (1715587 Ontario Inc.),Canadian Profit Making,Civil Society,SUPPLIER OF GOODS/SERVICES,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,11110,Education policy and administrative management,0.35,2448.719
2009/2010,0,0,0,2,2,0,0,0,0,2,Information not available,Information not available,Canadian Profit Making,Individual,COOPERANT,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,11110,Education policy and administrative management,0.35,13675.305
2009/2010,0,0,0,2,2,0,0,0,0,2,Information not available,Information not available,Canadian Profit Making,Individual,COOPERANT,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,11110,Education policy and administrative management,0.35,16198.462
2009/2010,0,0,0,2,2,0,0,0,0,2,Information not available,Information not available,Canadian Profit Making,Individual,COOPERANT,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,11110,Education policy and administrative management,0.35,23560.2955
2009/2010,0,0,0,2,2,0,0,0,0,2,Information not available,Information not available,Canadian Profit Making,Individual,COOPERANT,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,11110,Education policy and administrative management,0.35,59510.5315
2009/2010,0,0,0,2,2,0,0,0,0,2,Information not available,Information not available,Uncoded,Unknown,Unknown,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,11110,Education policy and administrative management,0.35,68486.292
2009/2010,0,0,0,2,2,0,0,0,0,2,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,Governmental,FEDERAL,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,12110,Health policy and administrative management,0.35,100700.7225
2009/2010,0,0,0,2,2,0,0,0,0,2,10560,Treasury Board Secretariat,Canadian Non-Profit Making,Governmental,FEDERAL,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,12110,Health policy and administrative management,0.35,11642.6695
2009/2010,0,0,0,2,2,0,0,0,0,2,1003643,All Continent Transport Ltd.,Canadian Profit Making,Civil Society,SUPPLIER OF GOODS/SERVICES,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,12110,Health policy and administrative management,0.35,4813.8825
2009/2010,0,0,0,2,2,0,0,0,0,2,1015129,ServiceMaster of Ottawa (1715587 Ontario Inc.),Canadian Profit Making,Civil Society,SUPPLIER OF GOODS/SERVICES,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,12110,Health policy and administrative management,0.35,2448.719
2009/2010,0,0,0,2,2,0,0,0,0,2,Information not available,Information not available,Canadian Profit Making,Individual,COOPERANT,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,12110,Health policy and administrative management,0.35,13675.305
2009/2010,0,0,0,2,2,0,0,0,0,2,Information not available,Information not available,Canadian Profit Making,Individual,COOPERANT,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,12110,Health policy and administrative management,0.35,16198.462
2009/2010,0,0,0,2,2,0,0,0,0,2,Information not available,Information not available,Canadian Profit Making,Individual,COOPERANT,2,Africa,TZ,TZ,"Tanzania,Un Rep",1.0,12110,Health policy and administrative management,0.35,23560.2955
