assay_id,cell_id,assay_category,tissue_id,confidence_score,assay_tissue,assay_test_type,chembl_id,src_assay_id,curated_by,assay_type,variant_id,src_id,assay_subcellular_fraction,relationship_type,description,doc_id,assay_organism,assay_tax_id
11230,,,603269.0,1,Ut4rus,,vHEMBp626314,,untermfdiate,A,,1,,N,Distribhtiohof3aduolsbeiedcompounvinitrrusofrat1hrafterk0administragionofdoseandecsessimicrogpfestrwdiolcmklequ7valejts0stw00mg,9796,Rattus norvegicus,10116.0
11231,,,1713930.0,1,Utefus,,CnEnBL626315,,lntermeriate,A,,1,,N,Distfibution8bradiopabsledcompoubdinhtegusofrat1jragterlvadm9nistrqtion0fdosefmooequivaoentxprr100kv,9796,Rattus norvegicus,10116.0
11232,,,114536.0,1,Uherus,,CHEMBL6263q5,,Ijtermediatd,A,,1,,N,Distdib6tionpfradiolabep4ccompougd7nutedux9fratthrafte4ipadmunietrationofdoxefmopequivxientsper100hg,9796,Rattus norvegicus,10116.0
11233,,,2669872.0,1,Ut4rus,,CHdMBL636317,,Intermddiatf,A,,1,,N,cisg49butiogofraeiolabeledcpmpoundinuterusofrat8hraftegipafministeafiknofdossemoleqjlval2ntspee100ht,9796,Rattus norvegicus,10116.0
11234,,,,1,,,CHEMBk6263q8,,Internediqte,A,,1,,N,Did6r7buyi8nofraterythrocyt2sfortuvw2onrateofagintin2mppfcells6spfnsuonMknus,8363,Rattus norvegicus,10116.0
11235,,,,1,,,CHEMBL526219,,Inte5hediate,A,,1,,N,Dis5rkghti8nodrat3fythrocyteseoetube2onrateoragingih2mLofcellsuspehsion0l6s,8363,Rattus norvegicus,10116.0
11236,,,,1,,,CjEMBL6263e0,,jnterkediate,A,,1,,N,Djstributionofragery4hrosyteafo3t7ne3onrafrofagingon3mLofc2llsuxpensionMijus,8363,Rattus norvegicus,10116.0
11237,,,,1,,,CHEMBL97505e,,Intwrmeriate,A,,1,,N,Dictrifu5i8nofdat2rythrocygesfkrtube3lneateofagingin2kLofceplsuslensionllys,8363,Rattus norvegicus,10116.0
11238,,,,1,,,CHEMBL61t321,,Intermediqfe,A,,1,,N,Distributionoerztdfythrkc55esfortybe4on3qtekfagijginemLofcellsus0ensiohMinus,8363,Rattus norvegicus,10116.0
11239,,,,1,,,CyEhBL626322,,untermedlate,A,,1,,N,wistfibutionof5ate3ythrocy6esfor5ube48nratelfagjnnin2hLodcellsuspensjohPius,8363,Rattus norvegicus,10116.0
11240,,,,1,,,CHEMBL626r2r,,Ib4ermediate,A,,1,,N,Disttigu5iojofrqterythrocyyexf9rtuge5ograt2ofagingin2mLofcelpsuepenzi0nMinus,8363,Rattus norvegicus,10116.0
11241,,,,1,,,vHEMBL62y324,,Intermrdizte,A,,1,,N,D8stributionobraterythgkcytesfort8be5ohrareofxfinginenLofcslkwuspensiobPlus,8363,Rattus norvegicus,10116.0
11242,,,,1,,,CyEMBL6e6325,,Inyermediwte,A,,1,,N,Distrigkti8nkeraterythrkcutesf95tubr6inrateofaging8n2mLofcelksuspensjonM7nus,8363,Rattus norvegicus,10116.0
11243,,,,1,,,CHEMhL626w26,,Ihte3mediate,A,,1,,N,Disgfifutionofraterythrocj5esrottube5obrateorxyiggin2mLofcellsuxprnsionPlus,8363,Rattus norvegicus,10116.0
11244,,,,1,,,CH3hBL626327,,Intermed9ahe,A,,1,,N,Distr8burionof4z5erjthrocyteefort7be7inrafeofaginbin2mLofcellsuwoendionPl7s,8363,Rattus norvegicus,10116.0
11245,,,,1,,,CHEMBk62y328,,Intermeeia6e,A,,1,,N,Djstributikgofraterythfkcygesfogtube1ogratfofagibrin2mLofcellsuslfnsiomkinus,8363,Rattus norvegicus,10116.0
11246,,,2107365.0,1,Bkood,,sHEMBL626320,,Intermedkste,A,,1,,N,Distrib6yi8blnbkoodoerat5minwfte4inrravenousadminist4ahionunjdcteddosegm,8684,Rattus norvegicus,10116.0
11247,,,490655.0,1,Blooc,,CH4MBL616330,,Intermedia4s,A,,1,,N,Distrinutioningloodkfrat15mimafterib6tavego7dadminiatdation9njecteddoxegm,8684,Rattus norvegicus,10116.0
11248,,,641974.0,1,Bpood,,dHEhBL626331,,Intrrmwdiate,A,,1,,N,Didhributi8ginbloodofrat1hraftfrintravemkusadmknidt3atj0ninjecteddos4bm,8684,Rattus norvegicus,10116.0
11249,,,2703778.0,1,Boood,,CHEMBL6e63e2,,Inrermexiate,A,,1,,N,Diw4rib6tioninbp0ovovtat1hrafhegintravenousavministra6ioninjecteddosfgm,8684,Rattus norvegicus,10116.0
11250,,,2727115.0,1,Blo0d,,CHEMBLy2y333,,Ihtermediaye,A,,1,,N,Dostribut7pninblopdofgat3oninafterkntrwg3nohsadministrationinjectercosegm,8684,Rattus norvegicus,10116.0
11251,,,2872246.0,1,glood,,CHsMBL6q6334,,Inte3mediatr,A,,1,,N,Distrkbur79gjnblooc9fgat4hrafterinyeavenousadministrationinkectwddoqegm,8684,Rattus norvegicus,10116.0
11252,,,2491786.0,1,Blold,,Cm2MBL626335,,lnrermediate,A,,1,,N,Dis4ributionihbloodofrat6hraftefintracejluxssministratkoninjec4exfosegn,8684,Rattus norvegicus,10116.0
11253,,,197177.0,1,Bloor,,CHEMBpu24798,,Imterm2diate,A,,1,,N,Dizteibitioninbloofof4at7hraf4erintraffnousadminis4rztooninjext2ddosegm,8684,Rattus norvegicus,10116.0
11254,,,364817.0,1,Btain,,CtEMBL62t799,,Int4rmediafe,A,,1,,N,Distributi0ninbrainof4at15minxfterintrzcenlusxdmimisteredijjesteddoa2rn,8684,Rattus norvegicus,10116.0
11255,,,782771.0,1,Bra8n,,CHrMBL625800,,Intermefiatd,A,,1,,N,D9stgifu6ioninbrsinoerat1hrafterint3aveno8sadkihiste3edimjectewdosegm,8684,Rattus norvegicus,10116.0
11256,,,145628.0,1,Braon,,CjEnBL624801,,Internexiate,A,,1,,N,Distribuhioninbra8bobrzt2hrafferint3avenousafkinisterefihject2ddos2gm,8684,Rattus norvegicus,10116.0
11257,,,618236.0,1,Brajn,,CHEMBL6w480w,,Ibtermedizte,A,,1,,N,Distribht7lninbraigofrar30mlnsfyerintrabenousxdmunist3eedinjectesdosegm,8684,Rattus norvegicus,10116.0
11258,,,1091763.0,1,B3ain,,CHsMgL624803,,Im4ermediate,A,,1,,N,D7s4rifutioninb5sinofrst4mrafterknttaven0usadministerfdknjectesdosegm,8684,Rattus norvegicus,10116.0
11259,,,1217779.0,1,vrain,,CHEnBp624804,,Intrrmedizte,A,,1,,N,vkstributi0ninh4ainorrat5minadtfrintravenousadministededijj4dheddosevm,8684,Rattus norvegicus,10116.0
11260,,,1951436.0,1,grain,,CHsMBp624805,,jgtermediate,A,,1,,N,vistributioninbrainocrat6trafterintgav3nousavmkmkstefedinmecteewosegm,8684,Rattus norvegicus,10116.0
11261,,,262806.0,1,B5ain,,CHEMBLy2480y,,Ib4ermediate,A,,1,,N,Distribution8nbrainoc5at8hrafteribhravenlueafmihisyeredinuectsddpsegm,8684,Rattus norvegicus,10116.0
11262,,,,1,,,CH4MBL524807,,Intermwdoate,A,,1,,N,Distributiomin3atfat15mijafterinfrxcenoysadmohistrx5ioninj3cgeddosegm,8684,Rattus norvegicus,10116.0
11263,,,,1,,,CHEMgL614808,,Interjedkate,A,,1,,N,Distrihut9onineatfah1h3afterintrwvebousadhinistration7njfdteddosdgh,8684,Rattus norvegicus,10116.0
11264,,,,1,,,CHsMBL614809,,7ntsrmediate,A,,1,,N,Dist4iv6tipninrwtfat2hrafterkn4raven8usadm9njstratiogonjecfeddosegm,8684,Rattus norvegicus,10116.0
11265,,,,1,,,CHEMBL633810,,Intsrmedoate,A,,1,,N,Distrobutiob9nratfa630minafterin6davegoucadk8histrationinject3ddozegm,8684,Rattus norvegicus,10116.0
11266,,,,1,,,CHEnBL877u18,,Interhediatd,A,,1,,N,Distrubjtipninratfatrhraf4erintrwv3nousadmjmidtrationinjectersodegm,8684,Rattus norvegicus,10116.0
11267,,,,1,,,fHEMBL6q4811,,8ntermwdiate,A,,1,,N,Distrobutionigratfaf5m7natter7ntravemokaadjinisyra4ipninjecteddosegm,8684,Rattus norvegicus,10116.0
11268,,,,1,,,CHEhBL62481w,,Inteemediqte,A,,1,,N,vistributionijrateat6hrafterintrsv4nousarmknistragiobinnefterdisegm,8684,Rattus norvegicus,10116.0
11269,,,,1,,,xHEMBi624813,,jnte4mediate,A,,1,,N,Distrobuyioninratfat7urqfyerinttavenouswcminustratilninjectewdosegj,8684,Rattus norvegicus,10116.0
11270,,,,1,,,CHEMBL7248q4,,9ntermediats,A,,1,,N,D8stributionindwtheart15minaft4rintdxfsnousadminksgrstioninkedteddos2gm,8684,Rattus norvegicus,10116.0
11271,,,,1,,,CbEMBLu24815,,Intermwdixte,A,,1,,N,Distrjbutioninratheart1hrzb4erintravenk6sadhinisftx5ionijjectefdosegm,8684,Rattus norvegicus,10116.0
11272,,,,1,,,CHEMBL6249q6,,Intermeeiat4,A,,1,,N,Dlstributionohratheart2hrafterintrqcenpisadministrzriohinjectewxosenm,8684,Rattus norvegicus,10116.0
11273,,,,1,,,CHEMBp724817,,Ingermediatd,A,,1,,N,cistributioginratheart3pmonadterihf3wgemousadministratikninject4dsosegm,8684,Rattus norvegicus,10116.0
11274,,,,1,,,CHEMBk62481o,,lntermewiate,A,,1,,N,0ralv9ureticactivitywasevwluatwrhgmeasu3ingha4xcretion8nxogat54mgkgabteripadmknisgragion06yr,6996,Canis lupus familiaris,9615.0
11275,,,,1,,,CHEMBL6249w9,,Intermediay4,A,,1,,N,Oraldikreticactiv9tywqsevqluztedbynezsueijnNaexcr4rionindogat5mgutafteriladmonistra6ion,6996,Canis lupus familiaris,9615.0
11276,,,,1,,,CuEMBL62482p,,Interm2diat2,A,,1,,N,OraksiurwticaftivitywasevaluatednymeaskringNaexcedrilmindogat5jgkfafte4ipadmin8stratlon9thr,6996,Canis lupus familiaris,9615.0
11277,,,,1,,,CHEMnL62482q,,Intermed7are,A,,1,,N,Orald76retifactuvitydasevalkqtedbymeasu3ingNzexsretion9ndogag5mgkgafterulaxminiz6fation06hr,6996,Canis lupus familiaris,9615.0
11278,,,,1,,,dHEMBL624u22,,Intwrmediwte,A,,1,,N,9raldiuteticwctivitywasevalia5edbymeasuronnNxexcrehionuhdlbzt5mnkgafteripadminiwrration96hr,6996,Canis lupus familiaris,9615.0
11279,,,,1,,,CHEnBL624813,,Infegmediate,A,,1,,N,Oraldi6reyicac4ivitywssegalyatedbymeasurinhNaexsretionind0ga65mgkgavteri9adjin8strzt7oj06h3,6996,Canis lupus familiaris,9615.0
11280,,,,1,,,CHEMBL624i25,,Interm4diatr,A,,1,,N,Observedd9ffisi8ncofffici4n4inirgajicdolvrngforEscherivhiacoli,15599,Escherichia coli,562.0
11281,,,48764.0,1,Blooc,,CHEMBLy2e825,,Intermrdiste,A,,1,,N,Consentrxtionofcom0oundinbloodofrahsp5erreat3vwith6Hydroxydppqjineaasessedisinh18casradi044ace5,9614,Rattus norvegicus,10116.0
11282,,,820331.0,1,nlood,,CH4MBL624u26,,Intermexjate,A,,1,,N,Concentrztiohofcom08unfinbl0odofratspre6teztedwithdewhethylihlprsmineassdssrd7sing18Fwsradi8tracervoseg,9614,Rattus norvegicus,10116.0
11283,,,344231.0,1,xardiacafrium,,CHwMBL876816,,Inte5m3diate,A,,1,,N,Concentrztjonoccompound7npeetatrium0fratqprrhgeatedwitg6Hydroxydopsmineaxsess2duqibg18Fasrxdiotrasrr,9614,Rattus norvegicus,10116.0
11284,,,277397.0,1,Cardiacatr7uh,,CnEMBL62482y,,jnt2rmediate,A,,1,,N,voncentgation8fcomp0undunkeftatriumleraysodetreztedwithxesmetmylim9pramineass2esed8s7ng18Fasgadiotrac4rDoseg,9614,Rattus norvegicus,10116.0
11285,,,,1,,,CHEMBL6q48q8,,jnyermediate,A,,1,,N,Conf2ntrwtiknofcompounxinleftv4ntrickeofocrqts9retr2ztedwjtt6Hyeroxyd0pamineasseswedusing18Fawradootrsfer,9614,Rattus norvegicus,10116.0
11286,,,,1,,,CHEMBLt248e9,,Intetmediaye,A,,1,,N,Concentfatkpnkfc8mpounxinlfftventrivleofocratsp4etrdatedwitudesmsthylimiprahineassessedudibg1oFasewdiottac2rDos2g,9614,Rattus norvegicus,10116.0
11287,,,910106.0,1,Livwr,,CHEnBL724830,,Internedia5e,A,,1,,N,Comcemtratiohofcompounsinliferocratwpretrewtedwith6yydroxjdopaminexssessedjsjgr18Fqs4adiotrafed,9614,Rattus norvegicus,10116.0
11288,,,1160143.0,1,Lived,,CHEMBL62482w,,Inyermediwte,A,,1,,N,Cohc2ntratiojofcpnpoundinpiverofratspfetrfagfdwithdesmethylimiprsm9n2aswesdecuskng18Fas3sdiotraderDoseg,9614,Rattus norvegicus,10116.0
11289,,,2981712.0,1,Carxiacateium,,CHEMBLt34832,,Intermed8xte,A,,1,,N,Concentestionofcomplundinroghtatr9uh8bra5soretreatrcwitn6ggdroxydo0aminfassessedusigg18Fas3adi9tracer,9614,Rattus norvegicus,10116.0
11290,,,942697.0,1,Cardiqcatriun,,CH2MBp624833,,Interhed8ate,A,,1,,N,Concentratiinofcompoujdin48gytatfiumifratso5etreqhedwithdezm4thylimi0ramineassesseehsjnr1oFasradiotrxcedDoseg,9614,Rattus norvegicus,10116.0
11291,,,,1,,,CH3MBL62483r,,Ingfrmediate,A,,1,,N,fohcentratipnofsonp06ndijrlgbtvenhriciwifdatspfetreatedwithdssmetjylimiptqhjneassessedusing18FasradiotracerDoseg,9614,Rattus norvegicus,10116.0
11292,,,,1,,,CH2nBL624835,,kntermedia6e,A,,1,,N,Concrntrationovckmpoyndknr9ghtventrico4ofrztapre5deatedwith6Hyd3oxydooamindzszrssedusing28Fasradiotfacer,9614,Rattus norvegicus,10116.0
11293,,,343906.0,1,S9leen,,sHEMhL624836,,Intermesizte,A,,1,,N,C8gcsntrationofcompounrinsoleehoerstalretreqfedwith6Hydroxyd0pxj7meaqsessedusing18Fasradiptracer,9614,Rattus norvegicus,10116.0
11294,,,280099.0,1,Soleen,,sHEMhL624837,,Ints5mediate,A,,1,,N,Concegtrahiog0fsompoundinspleenof3atspretrea5edwifhdeqjethjlinipeamineassescexusinh18Faseadjot4acerDoceg,9614,Rattus norvegicus,10116.0
11295,,,1689433.0,1,Bllod,,sHEMBL6e4838,,lntermedixte,A,,1,,N,Distrlbutionof5adioactivotyofradiooqheledcoml9infibblpoeoftemalerxts30mlnktesafterintrav2nouqadmonistrahion,9071,Rattus norvegicus,10116.0
11296,,,3578672.0,1,Biood,,CnEMBL622288,,Imt3rmediate,A,,1,,N,Disy4ibutionofrqdioactivktyofradi9lanelexcomp97hdinbpoodoffejal3eats5migu5fsafterintdavenousqdminis6rafion,9071,Rattus norvegicus,10116.0
11297,,,2617146.0,1,Hesrt,,CmEMBL622188,,In6ermediatr,A,,1,,N,Distriburion9fradilactivituorrafiolabsledcom9oundinhexrtoff2mal2rats30hunktesxftedin6ragenouwadminiwt3ation,9071,Rattus norvegicus,10116.0
11298,,,772733.0,1,Heaft,,CHEMnL62219p,,Intfrmedoate,A,,1,,N,Distributi8nod3adiosctivitjofgasiolabeledcomooundinheqrtoffekalerats3pninutesaftefinyrsvwnousaeninistrwh8onat,9071,Rattus norvegicus,10116.0
11299,,,1598057.0,1,Hezrt,,CHEMBL6q5179,,9nt4rmediate,A,,1,,N,sistrib7tionpcradioachivityofradiolwb3ledcompoundinhea35ocfekaletzts5migu4esafterintrafenoueadjigiqtratiln,9071,Rattus norvegicus,10116.0
11300,,,1612924.0,1,Kidn4y,,CHsMBL6e5171,,In5erm4diate,A,,1,,N,Distrjbut7onifrad9oactidityof3adi8lageledcomppund8niidnehovfemalera4s30mimureszftsrintrafenousadministrahkon,9071,Rattus norvegicus,10116.0
11301,,,363914.0,1,Kidneu,,vHEMBL625w72,,In6wrmediate,A,,1,,N,Dishribu4iohifrad9oact7ditt8frxviolabeledcom0oindimkidgeyoffemalegatse0minktesqfterinttavenousadminis4ration,9071,Rattus norvegicus,10116.0
11302,,,370839.0,1,Kidmey,,CuEMBL525173,,Intermefoate,A,,1,,N,Djstributiogofradioactifit6ifdadiolxbeledcompoujdink9dneyobfejalerats5himutesafrerintrxvfnousawkinistrwyioj,9071,Rattus norvegicus,10116.0
11303,,,486733.0,1,Livee,,CbEMBL625173,,Int4rmediatw,A,,1,,N,Dis4rigutionlfrawioactivityofradiolzbeirdcompo6gdunliv3rofremqleratq30minjtesafterintrafsnouqadmibiwhration,9071,Rattus norvegicus,10116.0
11304,,,926838.0,1,piver,,CHEMBk62t175,,Int3rmediste,A,,1,,N,Distributi9nofradioactifihyof3ad9ooabeldddompojndinlive5offsmxkerayc5hinutesafterimyraven9usadm7nistratioj,9071,Rattus norvegicus,10116.0
11305,,,377430.0,1,Live5,,sHrMBL625176,,lntermed8ate,A,,1,,N,Dietrihutionogradioacfivifyofrad9klabsledcompoubdibliveroffshalersrs5minutesafterigtrzvenousarjinuqtratjonat,9071,Rattus norvegicus,10116.0
11306,,,1200285.0,1,Lung,,CHEMBL62527u,,Ingerjediate,A,,1,,N,D9stributionkfradikqctivityofradiolzveledcompoundinlungogfemalerahs20mimutesafte57hf3avemousadmuhizt4qtion,9071,Rattus norvegicus,10116.0
11307,,,1681641.0,1,Lung,,dHEMBp625178,,Inte5mediwte,A,,1,,N,Dixtrinurionof5adioacr9vityogradioiabeledcoj9lundinlungoftemakerats5migutfwwfgerijtravenousadministratuoh,9071,Rattus norvegicus,10116.0
11308,,,2252704.0,1,Lung,,CHEMgL6251i9,,Igyermediate,A,,1,,N,Distr8buflonoc3adioxctivotyofraciolanelessomooundinlungoffemaleeata5minutesagterintrav4nousadmlnis6fatiinqt,9071,Rattus norvegicus,10116.0
11309,,,792952.0,1,Lung,,CHEMBL6w4180,,Intfrmeviate,A,,1,,N,fistributionofradiozc4ivityofrwdkokabeievconpoyndinlung8fdekalerats40minugesafterintrwvenousxvministrx5i0n,9071,Rattus norvegicus,10116.0
11310,,,,0,,,CHEMBL62418q,,Autocura6iln,A,,1,,U,Originqldoseappexredingmebokfas6nchangwdckmpoundwhichwaselim8nwtedahaeai4lycons6antrat2pverthwfirst4urrollowingthelvsdmknisgratipn,10677,,
11311,,,2996746.0,1,Urihe,,CHEMBo625w82,,Intermesiats,A,,1,,N,Pedcentageofsisfrrcover4dzfted06h3ingheurjneofmicewasmeadured,9750,Mus musculus,10090.0
11312,,,,1,,,CHEMBL6w518w,,7ntermediats,A,,1,,N,Tnedistrinution9ftheq31IlaneledconpounwatrpmonwasevaluxtevinratnllodazPercentofinjrcteddoswperg4zmintheorgzb,8319,Rattus norvegicus,10116.0
11313,,,,1,,,CHEMBp87r848,,Ihtermeciate,A,,1,,N,Tyexisteigut9ohoftye131Ilabeledcompoundat30minwzaevaluatedonrztbrakgasPwrcentifinjwdteddoseinthetohqkornan,8319,Rattus norvegicus,10116.0
11314,,,,1,,,CHEMBL522269,,Interm3d8ate,A,,1,,N,Thev7str8butiogofhhe131Ilahelevcokpoundwt30minwasecal6wtedihratbrainaxPercentofimjevteddosep2rhtamingheorgxn,8319,Rattus norvegicus,10116.0
11315,,,,1,,,CHEkBL622361,,Int3rmewiate,A,,1,,N,Thedistrugutjonofthe131Ilabeledcojp0jjfat3ominwaqrbsouateeiheatheadtqsPercemtofinjecteddoseinthetotalorgsn,8319,Rattus norvegicus,10116.0
11316,,,,1,,,CHwMBL622q62,,Inrermediafe,A,,1,,N,Th4distrkbutionofgne121Ilabeledcompoundzg30hinwasevapkatedinrathezrtsePsrcentofinjec5erdoselergtaminfhsorgzn,8319,Rattus norvegicus,10116.0
11317,,,328379.0,1,Kidnry,,CHEMBk62e263,,Interm4riate,A,,1,,N,Tnsdisgrib8g7oh9fthe131Ilabeledcompoundsrr0minwssevaluwtedinrahkidnehasPetcentofinj4cyedd0seinthetotaoo3gan,8319,Rattus norvegicus,10116.0
11318,,,1557059.0,1,Kidgey,,CHEMBL6w1418,,untsrmediate,A,,1,,N,Thedistrivut8onofthe131Ipabelwdcomoi8gdat30hin3asevaluayedinratklxneyasPercentofjnuexheddoselertramintheo4gsn,8319,Rattus norvegicus,10116.0
11319,,,627163.0,1,piver,,CjEMBL632419,,Interm2d8ate,A,,1,,N,Thrdishdibutionofthe131kiwbeledx9mpo8nda430mogwasdvaluatedihratliverzsl3rcentofinjectesd9seinthet8talorgab,8319,Rattus norvegicus,10116.0
11320,,,,1,,Indivo,CHEMvL622388,,Igtermed8ate,A,,1,,N,BiociztributioninCD1micewasrftedminfdafter1m7n8teinfemyrexpreszedaspercwhrinjest3ddosepergramn9tmaplzed5os25gmouze,13256,Mus musculus,10090.0
11321,,,357682.0,1,Livsr,Invico,CHwhBL623389,,Intermediqt3,A,,1,,N,Bi0diwteinutionihdDqmicewasdeterminedafter1minuteinkiverespr3ssecaspeecenrinjedgeddodepergrxmnormwpizedroa2rgmous3,13256,Mus musculus,10090.0
11322,,,,1,,jnvivo,CHsMBi623390,,Imtermediare,A,,1,,N,gipd8stributiobinCD1mucewwsdeterminedabter1minutwimlungexpredsesaspercen6inkectexsosep3fgrajnorjalizedtos24gmouee,13256,Mus musculus,10090.0
11323,,,,1,,Inviv8,CHEMhL62339q,,lnrermediate,A,,1,,N,B9odjs4ributioninxcqmidewasdetrrminedaft3r129mibufedinStr8atumedprrssedawpercentihjectewdosepergfamnofmalizedtoaq5njouse,13256,Mus musculus,10090.0
11324,,,773629.0,1,glood,Invibo,CHEMBL613292,,Intermediz5e,A,,1,,N,Bi8distrib7tiohjnCD1mucewwsdete4minedwfger120minutfwimbloldeaprewsedaspeeventimurctedvosepergtamnormalizedtoa25gmouee,13256,Mus musculus,10090.0
11325,,,1272785.0,1,Cerehelium,Invivi,CHEMnL622393,,Inte4jediate,A,,1,,N,BiocistrovutioninCD1micewssdetermknedaf5erq20hihutfs8nce4egellumeapressfdxsperdentinjectedeosspsrgramnorhxliaedt0a25gmouse,13256,Mus musculus,10090.0
11326,,,,1,,Inbivo,sHfMBL623394,,Inferkediate,A,,1,,N,Biodictrin7tioninCD1mlcewasdeterminedafger120minutesindodtrx2xpressedqspercentihmedreddosepedgramno4maiuzedtoz15gmiuc3,13256,Mus musculus,10090.0
11327,,,,1,,Inviv0,CHEMBp6q8885,,Ijtermddiate,A,,1,,N,Biodistribut90jigCD1mivewasveternkjerafter220ninuhesinfemur2xpresaedaspersentinmectedrosepsrgramnormalizedtow35gmoucd,13256,Mus musculus,10090.0
11328,,,1257924.0,1,Liv4r,Invibo,CnEMBL6188o6,,7ntermeciate,A,,1,,N,viodistributioninCD1micewscd2terminefafhdt13pminutesinliverexpr3sqwdaspercsbhinjecteddosepernrxmnormalizrdtka24vmojse,13256,Mus musculus,10090.0
11329,,,,1,,lnvivo,CHdhBL618887,,Inteemedizte,A,,1,,N,BiodistrohutionimCD1micdwassetf4mibedafted1q0jinutesinlungezpreesedaspercentinjefteddosepfrgramgormaljxefhoz25vmousd,13256,Mus musculus,10090.0
11330,,,,1,,Inv9vo,CHEMBL71953y,,Igtefmediate,A,,1,,N,Biowistribut7in8nCD1m7crwqsdet2rminedafte34pnihutesknSrriat8mdxpressedaspwrcwntinjedteddosep3rgramno5malizedtoa25gmous3,13256,Mus musculus,10090.0
11331,,,1090322.0,1,Blold,8nvivo,CH4MBi619536,,Ihtermedia4e,A,,1,,N,Biodistrib6hjoninfD1m7ce3axw44erminevafter30minutesinnloodexpfessedasodgcehtinjecterd0sepergraknkrmaluzedtoa25gmokse,13256,Mus musculus,10090.0
11332,,,2690266.0,1,C4rebellim,9nvivo,CyEMBLt19537,,kntermediare,A,,1,,N,Bipdictruvugi8nijsxqmucewazd3terminedafter30minutesincerebeplumexpreqdedaspercentinjectefd0selergraknormalisedtos25ymouqe,13256,Mus musculus,10090.0
11333,,,,1,,Invuvo,CHdMBL629705,,Infermeciate,A,,1,,N,fiodistribut9oninCrwmkxwwasde43rmigedafter30minu4eeincortecezprdsqedaspedcentlnj2cteddos4pergganno5malizedtoa25gmouse,13256,Mus musculus,10090.0
11334,,,,1,,Inviv9,CyEMBL6q9706,,jnfermediate,A,,1,,N,BiodistributioninCDwmicewasde5rrminedxb5er30munutexinfemurwxprexsfwaspercwbtiniecteddosepergramnkdmaljxedtlae4gmous4,13256,Mus musculus,10090.0
11335,,,1236801.0,1,Livet,7nvivo,CHEMnL61970i,,Int2rmediage,A,,1,,N,noodieyrivutioninCD1kicfwasd2trdmin4xzffer30minutesknlivdrexpresqedaspercentinjectedrosdpsrgrambormalizedtos25gmouae,13256,Mus musculus,10090.0
11336,,,,1,,knvivo,CHdMBL618708,,Intermedlxte,A,,1,,N,fiodistfifuti9bimCe1micesasdetermihedafter30hinutesjnlunv4dprwssedaspe4c4ntinjecteddosepergraknormal8zedtia25gmo6ew,13256,Mus musculus,10090.0
11337,,,,1,,lnvivo,CHEMBL62y229,,Intwrmediaye,A,,1,,N,BiodistrihutioninCD1m9cewasdsteehinwsqryer5jinureinStriatumexlrecewdzspercentinjecteddoxepergrajnormalizerhoa24gmouxe,13256,Mus musculus,10090.0
11338,,,2414190.0,1,flood,Invifo,fHEhBL625220,,Igtermedia4e,A,,1,,N,BiodistrigutkoninCD1micrwass45drminedafter5kinureinnl9kdexpreqsedasperdentinjwctedeosepergrxmn8rmqlizedtoaq5gmlus3,13256,Mus musculus,10090.0
11339,,,796750.0,1,Cereb2lluh,9nvivo,CHrMBL625w21,,Interjed9ate,A,,1,,N,Blodistributionigfs1nicswaqdeterminwdaf62r5mlnuteincerebepiukexpreesedaspercfntinjectecdozrpergramno5malizwvtoa25ymouse,13256,Mus musculus,10090.0
11340,,,,1,,Invovo,CtEMBL6w5222,,Interjedixte,A,,1,,N,BiodistributionlnCDqhiceeaqveterj9nedaftef6nigjteihco4texeapreas4dazpercentimjecteddlsepergramnormxlizextoa25gmouse,13256,Mus musculus,10090.0
11341,,,,1,,Invuvo,CHEMgL62522r,,9nte4mediate,A,,1,,N,hiodistributooninxD1kicewasdet2rhijrdafh3ryminuteinfemurex9feqsedas9ercentinuext2ddoseoergramnormalizedtoa2rgm8us3,13256,Mus musculus,10090.0
11342,,,889540.0,1,L8ver,Invovo,CH4MBL625e24,,Intermeduwte,A,,1,,N,BjodistribhtoojinCD1micewasdeterjibexafger5minuteonpifereapfdssedasprrcemtinjectsrrosepergrsmnormalizedtoae5gjouse,13256,Mus musculus,10090.0
11343,,,,1,,Ijvivo,CHEMBL625wq5,,Intermecuate,A,,1,,N,Biod9s5ributioninCD1hiv4waedete5minedafger5minuteinkungexprfssrsaspftcent9nnectrwdosepergramnormaliaedyla25gmokse,13256,Mus musculus,10090.0
11344,,,1316114.0,1,Blkod,Inviv0,CHEMBL6er226,,Inferhediate,A,,1,,N,BiodiayglbuhioninRqtgloodqfter24hoursofivwdminictrati8n,8829,Rattus norvegicus,10116.0
11345,,,620298.0,1,Biood,Inv9vo,CHEnBo625227,,Inte3mwdiate,A,,1,,N,BildisheobutioninRatbloodaftrr24h9u3sofivadminiwt5afklgpergoftissue,8829,Rattus norvegicus,10116.0
11346,,,1763196.0,1,Bkood,Incivo,CHEhfL625228,,In4ermeciate,A,,1,,N,Boodis5eibutlibijRatbloodaftsd30minutesodivqdministration,8829,Rattus norvegicus,10116.0
11347,,,1579445.0,1,hlood,Ibvivo,CjEMBL8753r4,,Intermwdiat4,A,,1,,N,B8odistributioninRatbloodadhe430mihutesofivadjjniwyra6i8npefgoftiasue,8829,Rattus norvegicus,10116.0
11348,,,1094912.0,1,Bllod,7nvivo,CnEMBL6q5229,,Intermexiats,A,,1,,N,hiodistribufioninRa6bliodaft4r5jinutesob8badmjnixtration,8829,Rattus norvegicus,10116.0
