geniusNameLabel,websiteLabel,familyNameLabel,motherLabel,birthDate,givenNameLabel,numberOfChildren,recordLabelLabel,cityLabel,musicianLabel,genreLabel,activityStart,religionLabel,fatherLabel,partner,musician,genderLabel,ethnicityLabel,residenceLabel,twitterNameLabel
,,,,1992-09-27T00:00:00Z,Kate,,,Webster,Kate Lee,,,,,,http://www.wikidata.org/entity/Q6375598,female,,,
,,,,1970-12-23T00:00:00Z,Karl,,,Syracuse,Karl Buechner,,1988-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6371672,male,,,
,,Cope,,1961-06-12T00:00:00Z,Kenneth,,,Salt Lake City,Kenneth Cope,,,,,,http://www.wikidata.org/entity/Q6389994,male,,,
,,Greene,,1969-01-17T00:00:00Z,Kenny,,,Detroit,Kenny Greene,rhythm and blues,1988-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6391066,male,,,
,,Zaremba,,1982-09-10T00:00:00Z,Kathryn,,,Broken Arrow,Kathryn Zaremba,,1992-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6377150,female,,"Washington\, D.C.",
,,Burns,,1954-12-24T00:00:00Z,Karla,,,Wichita,Karla Burns,,,,,,http://www.wikidata.org/entity/Q6372427,female,African Americans,,
,http://kendallpayne.com/,Payne,,1980-04-10T00:00:00Z,Kendall,,,Santa Monica,Kendall Payne,,1999-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6388926,female,,,
Katie-reider,,Reider,,1978-05-23T00:00:00Z,Katie,,Blue Jordan Records,Cincinnati,Katie Reider,rock music,2006-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6377537,female,,,
,,Stevens,,1932-07-21T00:00:00Z,Kay,,,Pittsburgh,Kaye Stevens,,,,,,http://www.wikidata.org/entity/Q6380536,female,,,
,,Semple,,1981-09-20T00:00:00Z,Keith,,,Larne,Keith Semple,,2001-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6385000,male,,,
,,Gardner,,1913-03-20T00:00:00Z,Kenny,,,Lake View,Kenny Gardner,,,,,,http://www.wikidata.org/entity/Q6391059,male,,,
,,Lee,,1919-10-23T00:00:00Z,Katie,,,Aledo,Katie Lee,folk music,,,,,http://www.wikidata.org/entity/Q6377494,female,,,
,http://www.katiearmiger.com,Armiger,,1991-06-23T00:00:00Z,Katie,,,Sugar Land,Katie Armiger,country music,2007-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6377390,female,,,
,,,,1952-09-15T00:00:00Z,Kelly,,,Glendale,Kelly Keagy,hard rock,1977-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6386115,male,,,
,,Williams,,1964-02-24T00:00:00Z,,,,New York,Kat Williams,blues,1972-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6374978,female,,,
Kerrie-roberts,http://www.kerrieroberts.com,Roberts,,1985-01-01T00:00:00Z,,,Reunion Records,Miami,Kerrie Roberts,contemporary Christian music,2005-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6394395,female,,,
,,Bell,,1977-04-02T00:00:00Z,Kenya,,,Detroit,Kenya Bell,contemporary R&B,2001-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6392547,female,,,
,,Reinders,,1980-12-10T00:00:00Z,Kate,,,Seattle,Kate Reinders,,,,,,http://www.wikidata.org/entity/Q6375735,female,,,
,,Martin,,1966-09-22T00:00:00Z,Keith,,,"Washington\, D.C.",Keith Martin,rhythm and blues,1995-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6384708,male,,,
,http://www.katedmonson.com/,,,1983-08-03T00:00:00Z,,,Sony Masterworks,Houston,Kat Edmonson,,2002-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6374954,female,,,katedmonson
,http://www.keniaarias.com,,,1982-10-22T00:00:00Z,,,,San Juan,Kenia Arias,pop music,2009-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6389219,female,,,
,,,,1984-05-20T00:00:00Z,Kenny,,,Abington Township,Kenny Vasoli,pop punk,,,,,http://www.wikidata.org/entity/Q6391237,male,,,
,,Ard,,1960-06-30T00:00:00Z,Ken,,,Oakland,Ken Ard,,,,,,http://www.wikidata.org/entity/Q6387245,male,,,
,http://www.katejacobsmusic.com/,Jacobs,,1959-01-11T00:00:00Z,Kate,,Bar/None Records,Alexandria,Kate Jacobs,folk music,,,,,http://www.wikidata.org/entity/Q6375559,female,,,
,http://karladevito.com/,DeVito,,1953-05-29T00:00:00Z,Karla,2.0,Epic,Mokena,Karla DeVito,,1973-01-01T00:00:00Z,,,Robby Benson,http://www.wikidata.org/entity/Q6372436,female,,,
Kathy-young,,Young,,1945-10-21T00:00:00Z,Kathy,,,Santa Ana,Kathy Young,pop music,,,,,http://www.wikidata.org/entity/Q6377336,female,,,
,,Marks,,1950-11-06T00:00:00Z,Kenny,,Myrrh,Detroit,Kenny Marks,contemporary Christian music,1982-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6391143,male,,,
Kari-kimmel,,Kimmel,,1978-04-16T00:00:00Z,Kari,,,Boca Raton,Kari Kimmel,,2004-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6370379,female,,,
,http://www.kateprice.com/,Price,,1971-01-01T00:00:00Z,Kate,,Narada Productions,Salt Lake City,Kate Price,,,,,,http://www.wikidata.org/entity/Q6375724,female,,,
,http://www.KatrinaCarlson.com,Carlson,,1950-01-01T00:00:00Z,Katrina,,,Paradise Valley,Katrina Carlson,,1999-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6377914,female,,,
,http://www.kate-baldwin.com/,Baldwin,,1975-05-02T00:00:00Z,Kate,,,Evanston,Kate Baldwin,,,,,,http://www.wikidata.org/entity/Q6375348,female,,,
,,Washington,,1960-11-15T00:00:00Z,Keith,,Qwest Records,Detroit,Keith Washington,contemporary R&B,1990-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6385187,male,African Americans,,
,http://profile.myspace.com/index.cfm?fuseaction=user.viewprofile&friendID=131678566,Jackson,,1965-08-17T00:00:00Z,Keisha,,LaFace Records,Brooklyn,Keisha Jackson,soul music,1989-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6383865,female,African Americans,,
,,,,1945-01-01T00:00:00Z,,,OKeh,Englewood,Kendra Spotswood,soul music,1963-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6389008,female,African Americans,,
,,Baker,,1912-09-30T00:00:00Z,Kenny,,Decca,Monrovia,Kenny Baker,traditional pop music,,Christian Science,,,http://www.wikidata.org/entity/Q6390966,male,,,
Kathy-troccoli,http://www.kathytroccoli.com,Troccoli,,1958-06-24T00:00:00Z,Kathy,,Reunion Records,Brooklyn,Kathy Troccoli,contemporary Christian music,,,,,http://www.wikidata.org/entity/Q6377324,female,,,
,http://www.katieroseclarke.com/,,,1984-08-25T00:00:00Z,Katie,,,Friendswood,Katie Rose Clarke,,,,,,http://www.wikidata.org/entity/Q6377543,female,,,
,http://www.keliprice.com,Price,,1990-06-30T00:00:00Z,Keli,,,Manhattan,Keli Price,pop rock,2008-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6385604,male,,,
,http://www.kennybluesboss.com/,,,1944-11-13T00:00:00Z,Kenny,,Stony Plain Records,Spokane,"Kenny ""Blues Boss"" Wayne",blues,1962-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6390944,male,,,
,,Sullivan,,1953-05-31T00:00:00Z,Kathie,,,Oshkosh,Kathie Sullivan,gospel music,,,,,http://www.wikidata.org/entity/Q6376619,female,,,
,,Downs,,1973-09-08T00:00:00Z,Jason,,,Columbia,Jason Downs,,,,,,http://www.wikidata.org/entity/Q6162398,male,,,
,http://www.jayosmond.com,,Olive Osmond,1955-03-02T00:00:00Z,Jay,,,Ogden,Jay Osmond,country music,,The Church of Jesus Christ of Latter-day Saints,,,http://www.wikidata.org/entity/Q6167000,male,,,
,,,,1985-09-01T00:00:00Z,Jasmine,,,Seattle,Jasmine Ann Allen,pop music,1995-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6161745,female,,,
,http://www.vickylarraz.com,Larraz,,1962-08-26T00:00:00Z,Victoria,,,Madrid,Vicky Larraz,,,,,,http://www.wikidata.org/entity/Q6161443,female,Cubans,,vickylarrazofi
,,Paige,,1969-01-06T00:00:00Z,Jason,,,United States of America,Jason Paige,,1996-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6163217,male,,,
,,Quinn,,1990-01-16T00:00:00Z,Wesley,,,Greenville,Wesley Quinn,,,,,,http://www.wikidata.org/entity/Q6166872,male,,,
,,,,1952-03-02T00:00:00Z,Jane,,,Los Angeles,Jane Henschel,,,,,,http://www.wikidata.org/entity/Q6152371,female,,,
,http://www.jaecie.com,Cunningham,,1956-09-03T00:00:00Z,Jeanie,,,Los Angeles,Jeanie Cunningham,,,,,,http://www.wikidata.org/entity/Q6171942,female,,,
,,,,1978-04-22T00:00:00Z,Jason,,Sire,Southfield,Jason Stollsteimer,indie rock,,,,,http://www.wikidata.org/entity/Q6163562,male,,,
,,Irizarry,,1983-01-01T00:00:00Z,Janina,,,San Germán,Janina Irizarry,pop music,2003-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6154503,female,,,
,,,,1989-09-27T00:00:00Z,Jaqueline,,,Newark,Jaqueline Negron,,1994-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6159394,female,,,
,,Mays,,1990-06-10T00:00:00Z,Tristin,,,New Orleans,Tristin Mays,,,,,,http://www.wikidata.org/entity/Q6152884,female,,,Trizzio
,,Rooney,,1939-11-23T00:00:00Z,Jan,,,Los Angeles,Jan Rooney,,,,,Mickey Rooney,http://www.wikidata.org/entity/Q6149827,female,,,
,https://www.myspace.com/JLCotter,Cotter,,1981-06-17T00:00:00Z,Jared,,,Oceanside,Jared Cotter,pop music,2007-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6159938,male,,,
,http://www.jayhickman.net/,Hickman,,1973-05-23T00:00:00Z,Jay,,,Himalayas,Jay Hickman,,1993-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6166700,male,,,
,,,,1960-04-20T00:00:00Z,Jean,,,Long Beach,Jean Casarez,,,,,,http://www.wikidata.org/entity/Q6170384,female,,,
,http://jamiegrace.com/,Grace,,1991-11-25T00:00:00Z,Jamie,,Gotee Records,Los Angeles,Jamie Grace,contemporary Christian music,2009-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6146948,female,African Americans,,jamiegraceh
,,,,1924-03-29T00:00:00Z,Jean,,,Grant County,Jean Dinning,,,,,,http://www.wikidata.org/entity/Q6170550,female,,,
Jasmine-murray,,Murray,,1992-03-14T00:00:00Z,Jasmine,,Fair Trade Services,Columbus,Jasmine Murray,pop music,2006-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6161784,female,African Americans,,JasmineSMurray
,http://jasonrusso.name/,,,1973-11-20T00:00:00Z,Jason,,Lifeforce Records,Jacksonville,Jason John Russo,heavy metal,2004-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6162793,male,,,
,,Kraft,,1940-01-09T00:00:00Z,Jean,,,Menasha,Jean Kraft,,,,,,http://www.wikidata.org/entity/Q6170959,female,,,
Jay-ferguson,,Ferguson,,1947-05-10T00:00:00Z,Jay,,Asylum Records,Burbank,Jay Ferguson,rock music,1968-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6166609,male,,,
Jane-green,,Green,,1897-01-02T00:00:00Z,Jane,,,Kentucky,Jane Green,pop music,,,,,http://www.wikidata.org/entity/Q6152309,female,,,
,,Carter,Sara Carter,1923-07-02T00:00:00Z,Janette,,,Maces Spring,Janette Carter,gospel music,1939-01-01T00:00:00Z,,A. P. Carter,,http://www.wikidata.org/entity/Q6153686,female,,,
Jason-isbell,http://JasonIsbell.com,,,1979-02-01T00:00:00Z,Jason,,New West Records,Green Hill,Jason Isbell,country music,2000-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6162757,male,,,JasonIsbell
,http://www.janetrobin.com,Robin,,1966-01-01T00:00:00Z,Janet,,,Los Angeles,Janet Robin,rock music,1982-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6153579,female,,,
,http://janivamagness.com/,,,1957-01-30T00:00:00Z,,,Alligator Records,Detroit,Janiva Magness,soul music,,,,,http://www.wikidata.org/entity/Q6154748,female,,,
,,Anderson,,1957-01-01T00:00:00Z,Jamie,,,Tucson,Jamie Anderson,,,,,,http://www.wikidata.org/entity/Q6146558,female,,,
Jeannie-seely,http://www.jeannieseely.com/,,,1940-07-06T00:00:00Z,Jeannie,,Decca,Titusville,Jeannie Seely,country music,1966-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6172374,female,,,
,http://www.jasoncharlesmiller.com,Miller,,1972-01-05T00:00:00Z,Jason,,,Cheverly,Jason C. Miller,rock music,,,,,http://www.wikidata.org/entity/Q6162157,male,,,jasoncmiller
,,,,1918-07-18T00:00:00Z,Jane,,,Duluth,Jane Frazee,,,,,Glenn Tryon,http://www.wikidata.org/entity/Q6152241,female,,,
,,Lawrence,,1915-02-03T00:00:00Z,Jane,,,Bozeman,Jane Lawrence,,,,,Tony Smith,http://www.wikidata.org/entity/Q6152474,female,,,
,,Scheff,,1962-04-16T00:00:00Z,Jason,,,San Diego,Jason Scheff,,1980-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6163429,male,,,
,,,,1923-04-10T00:00:00Z,Jane,,,Hartford,Jane Kean,,,,,,http://www.wikidata.org/entity/Q6152433,female,,,
,,Reece,,1971-07-13T00:00:00Z,Jason,,,Huntington Beach,Jason Reece,,,,,,http://www.wikidata.org/entity/Q6163318,male,,,
Jann-browne,http://www.jannbrowne.com/,Browne,,1954-03-14T00:00:00Z,Jann,,Curb Records,Anderson,Jann Browne,country music,1989-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6155060,female,,,
Jean-knight,http://1jeanknight.com/,Knight,,1943-01-26T00:00:00Z,Jean,,Stax,New Orleans,Jean Knight,soul music,1965-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6170954,female,,,
,,Jurado,,1965-11-14T00:00:00Z,Jeanette,,Arista,Pico Rivera,Jeanette Jurado,dance-pop,1986-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6171862,female,,,
,http://www.sweetbox.com/,Pineda,,1988-09-27T00:00:00Z,Jamie,,Warner Music Group,Fall River Mills,Jamie Pineda,pop music,2007-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6147352,female,,,
,http://www.janetlawsonscats.com,Lawson,,1940-11-13T00:00:00Z,Janet,,,Baltimore,Janet Lawson,jazz,1960-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6153454,female,,,
,http://www.javiermendoza.com,Mendoza,,1969-05-27T00:00:00Z,Javier,,,"Washington\, D.C.",Javier Mendoza,,,,,,http://www.wikidata.org/entity/Q6165624,male,,,
Jeanne-pruett,,Pruett,,1937-01-30T00:00:00Z,Jeanne,,RCA Records,Pell City,Jeanne Pruett,country music,1963-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6172177,female,,,
,,Walker,,1988-01-01T00:00:00Z,Jason,,,Canonsburg,Jason Walker,,,,,,http://www.wikidata.org/entity/Q6163690,male,,,
,,Tanaka,,1963-01-09T00:00:00Z,Janis,,,San Francisco,Janis Tanaka,alternative rock,,,,,http://www.wikidata.org/entity/Q6154655,female,,,
,,,,1912-08-10T00:00:00Z,Jane,,RCA Victor,New York City,Jane Pickens Langley,,,,,,http://www.wikidata.org/entity/Q6152632,female,,,
,,,,1930-05-10T00:00:00Z,Jean,,,Riverside,Jean Fenn,,1949-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6170652,female,,,
,,,,1928-07-29T00:00:00Z,Jane,,,Atlanta,Jane Barbe,,,,,,http://www.wikidata.org/entity/Q6151146,female,,,
,http://www.jameyjohnson.com/,Johnson,,1975-07-14T00:00:00Z,Jamey,,BNA Records,Enterprise,Jamey Johnson,country music,2005-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6146314,male,,,jamey_johnson
,http://www.jasongraymusic.com/,Gray,,1972-01-18T00:00:00Z,Jason,,EMI,Minneapolis,Jason Gray,contemporary Christian music,1990-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6162606,male,,,jasongraymusic
,http://www.jayperezandtheband.com/,Perez,,1963-09-23T00:00:00Z,Jay,,,San Antonio,Jay Perez,Tejano music,1987-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6167033,male,,,
,,Perry,,1947-12-27T00:00:00Z,Janet,,,Minneapolis,Janet Perry,,,,,,http://www.wikidata.org/entity/Q6153555,female,,,
,,,,1964-04-02T00:00:00Z,,,,Ho Chi Minh City,Truc Ho,Q10801090,1980-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6153356,male,,,
,,Black,,1938-11-02T00:00:00Z,Jay,,,New York,Jay Black,rock and roll,,,,,http://www.wikidata.org/entity/Q6166407,male,,,
,,Laurie,,1977-10-06T00:00:00Z,Jamie,,Universal Motown Republic Group,Denver,Jamie Laurie,alternative hip hop,2000-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6147092,male,,,
,http://www.juneangela.com/,Profanato,,1959-08-18T00:00:00Z,Angela,,,New York City,June Angela,,,,,,http://www.wikidata.org/entity/Q6312200,female,,,
,,Conner,,1907-02-20T00:00:00Z,Nadine,,,Compton,Nadine Conner,,,,,,http://www.wikidata.org/entity/Q6301996,female,,,
,http://juliannabarwick.com,,,2000-01-01T00:00:00Z,Julianna,,Asthmatic Kitty,Louisiana,Julianna Barwick,ambient music,2009-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6307829,female,,,juliannabarwick
Jussie-smollett,http://jussiesmollettmusic.com/,Smollett,,1982-06-21T00:00:00Z,Jussie,,Billboard,Santa Rosa,Jussie Smollett,contemporary R&B,1991-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6315685,male,,,jussiesmollett
,http://www.krizzkaliko.com/,,,1974-03-07T00:00:00Z,,,Strange Music,Kansas City,Krizz Kaliko,hip hop music,1991-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6303872,male,African Americans,,KRIZZKALIKO
,,,,1949-01-01T00:00:00Z,Judy,,,Indiana,Judy Street,soul music,1966-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6304616,female,,,
,,Sanderson,,1887-08-27T00:00:00Z,Julia,,,Springfield,Julia Sanderson,,,,,Frank Crumit,http://www.wikidata.org/entity/Q6306710,female,,,
Karen-clark-sheard,,,,1960-11-15T00:00:00Z,Karen,,Island Records,Detroit,Karen Clark Sheard,gospel music,1966-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6369565,female,African Americans,,
,,,,1932-06-21T00:00:00Z,Judith,,,New York City,Judith Raskin,,,,,,http://www.wikidata.org/entity/Q6303623,female,,,
Josh-joplin,,,,1972-01-01T00:00:00Z,Josh,,,United States of America,Josh Joplin,alternative rock,,,,,http://www.wikidata.org/entity/Q6289032,male,,,
,,Douglas,,1913-11-21T00:00:00Z,K.,,,Sharon,K. C. Douglas,blues,1940-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6323197,male,,,
,,,,1942-05-15T00:00:00Z,K.,,Elektra,Arkansas,K. T. Oslin,country music,1981-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6324079,female,,,
,,Wilson,,1924-10-21T00:00:00Z,Julie,,Fresh Sounds Records,Omaha,Julie Wilson,jazz,,,,,http://www.wikidata.org/entity/Q6308583,female,,,
,,,,1965-02-04T00:00:00Z,Julianne,,,Cleveland,Julianne Buescher,,1985-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6307858,female,,,
,,Antoine,,1907-10-27T00:00:00Z,Josephine,,,Denver,Josephine Antoine,,,Christian Science,,,http://www.wikidata.org/entity/Q6288306,female,,,
,http://www.sisterperri.com/,,,1966-11-06T00:00:00Z,Perri,,MCA Inc.,Oakland,"Perri ""Pebbles"" Reid",rhythm and blues,,,,,http://www.wikidata.org/entity/Q6363428,female,African Americans,,
,,Martel,,1909-11-19T00:00:00Z,June,,,Chicago,June Martel,,,,,,http://www.wikidata.org/entity/Q6312362,female,,,
,,Craig,,1946-08-06T00:00:00Z,Judy,,,New York City,Judy Craig,,,,,,http://www.wikidata.org/entity/Q6304399,female,African Americans,,
,,,,1941-06-13T00:00:00Z,Joy,,,Modesto,Joy Franz,,,,,,http://www.wikidata.org/entity/Q6297132,female,,,
,,Alexander,,1946-01-01T00:00:00Z,Karen,,Asylum Records,Los Angeles,Karen Alexander,pop rock,1973-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6369474,female,,,
,http://www.josellana.com,Llana,,1976-05-05T00:00:00Z,José,,,Manila,Jose Llana,,,,,,http://www.wikidata.org/entity/Q6279421,male,,,
,,,,1924-01-01T00:00:00Z,Judy,,,Boston,Judy Valentine,,,,,Sherm Feller,http://www.wikidata.org/entity/Q6304636,female,,,
,http://www.jordismusic.com/,,,1982-08-06T00:00:00Z,,,,Chicopee,Jordis Unga,rock music,2002-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6277516,female,,,
,http://karenakers.com/,Akers,,1945-10-13T00:00:00Z,Karen,,,New York City,Karen Akers,,,,,,http://www.wikidata.org/entity/Q6369468,female,,,
,,Bledsoe,,1898-12-29T00:00:00Z,Jules,,,Waco,Jules Bledsoe,,,,,,http://www.wikidata.org/entity/Q6305752,male,,,
,http://www.chessiepark.com,Jackson,,1984-12-06T00:00:00Z,,,,Florida,Jordyn Jackson,jazz,2003-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6277555,female,,,
,,Wilson,,1946-12-14T00:00:00Z,Joyce,,,Detroit,Joyce Vincent Wilson,rhythm and blues,,,,,http://www.wikidata.org/entity/Q6297647,female,African Americans,,
,,Brooks,,1954-04-29T00:00:00Z,Karen,,Warner Bros. Records,Dallas,Karen Brooks,country music,1982-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6369533,female,,,
,,,,1974-04-18T00:00:00Z,Millie,,,San Juan,Millie Corretjer,pop music,1995-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6355816,female,,,milliepr
,,,,1943-04-27T00:00:00Z,Judith,,,Lexington,Judith Blegen,,,,,,http://www.wikidata.org/entity/Q6303304,female,,,
,,,,1994-01-27T00:00:00Z,José Alfredo,,,Mayagüez,José Alfredo Lorente,rock music,2008-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6291331,male,,,
,,,,1963-01-02T00:00:00Z,Julie,,,St. Louis,Julie Piekarski,,,,,,http://www.wikidata.org/entity/Q6308460,female,,,
,http://www.judecolemusic.com/,Cole,,1960-06-18T00:00:00Z,Jude,,Ironworks,Carbon Cliff,Jude Cole,rock music,1978-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6302349,male,,,
,,,,1973-04-20T00:00:00Z,Justin,,Qwest Records,Los Angeles,Justin Warfield,alternative rock,1989-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6318248,male,African Americans,,
,,Christensen,,1956-01-21T00:00:00Z,Julie,,,Iowa,Julie Christensen,rock music,1984-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6308081,female,,,
,http://www.ksrhoads.com/,,,1976-08-07T00:00:00Z,K.,,,Tucson,K.S. Rhoads,pop music,2007-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6323016,male,,,
,,,,1958-02-28T00:00:00Z,José,,,San Juan,José Vega Santana,,,,,,http://www.wikidata.org/entity/Q6294161,male,,,
Joshua-ledet,,,,1992-04-09T00:00:00Z,Joshua,,Warner Music Group,Westlake,Joshua Ledet,soul music,2012-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6290013,male,,,
,,,,1971-03-07T00:00:00Z,Kali,,,"Washington\, D.C.",Kali Troy,,,,,,http://www.wikidata.org/entity/Q6352447,female,African Americans,,
,http://internetsyd.com,Bennett,,1992-04-23T00:00:00Z,Sydney,,Odd Future Records,Los Angeles,Syd,hip hop music,2009-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6349276,female,African Americans,,internetsyd
,http://granvilleautomatic.com,Olivarez,,1981-04-07T00:00:00Z,Vanessa,,,Sugar Land,Vanessa Olivarez,country music,,,,,http://www.wikidata.org/entity/Q6314059,female,,,
,,Chandler,,1923-09-01T00:00:00Z,Karen,,Decca,Rexburg,Karen Chandler,traditional pop music,,,,,http://www.wikidata.org/entity/Q6369558,female,,,
,,Kaye,,1948-10-11T00:00:00Z,Judy,,,Phoenix,Judy Kaye,,,,,,http://www.wikidata.org/entity/Q6304496,female,,,
,,,,1978-01-06T00:00:00Z,,,Volcom Entertainment,Kailua,Kaleo Wassman,ska punk,1997-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6352134,male,,,
,,Eastman,,1940-10-27T00:00:00Z,Julius,,,Ithaca,Julius Eastman,minimal music,,,,,http://www.wikidata.org/entity/Q6309766,male,African Americans,,
,http://www.kflay.com/,,,1985-06-30T00:00:00Z,K.,,Interscope Records,Wilmette,K.Flay,alternative hip hop,2004-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6322943,female,,,kflay
Josiah-leming,http://www.josiahleming.com,Leming,,1989-03-26T00:00:00Z,Josiah,,Warner Bros. Records,Morristown,Josiah Leming,alternative rock,2006-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6290546,male,,,josiahandthe
,,Card,,1942-04-10T00:00:00Z,June,,,Dunkirk,June Card,,,,,,http://www.wikidata.org/entity/Q6312240,female,,,
