assays_Des,assays_ASCETY,assays_CONFSCO,assays_CHI,assays_CURB,assays_SASI,assays_CI,assays_ASTY,assays_RELTY,assays_SI,assays_ASSI,assays_TISI,assays_ASSOR,assays_ASSTET,assays_ASSSTR,assays_T,assays_VARII,assays_DOI,assays_ASSTAI,assays_ASSCATE,assays_ASSTIS,assays_BFOR,assays_ASSUBCELFR
Removal of 238-Plutonium(IV) in urine after 0-24 h,,0,CHEMBL630597,Autocuration,,,A,U,1,13756,1088.0,,,,22224,,12192,,,Urine,BAO_0000019,
Removal of 238-Plutonium(IV) in urine after 0-24 hr (orally administered),,0,CHEMBL630598,Autocuration,,,A,U,1,13757,1088.0,,,,22224,,12192,,,Urine,BAO_0000019,
Removal of 238-Plutonium(IV) in urine after 0-4 h,,0,CHEMBL630599,Autocuration,,,A,U,1,13758,1088.0,,,,22224,,12192,,,Urine,BAO_0000019,
Removal of 238-Plutonium(IV) in urine after 0-4 hr (orally administered),,0,CHEMBL630600,Autocuration,,,A,U,1,13759,1088.0,,,,22224,,12192,,,Urine,BAO_0000019,
Removal of 238-Plutonium(IV) in urine after 4-24 h,,0,CHEMBL630601,Autocuration,,,A,U,1,13760,1088.0,,,,22224,,12192,,,Urine,BAO_0000019,
Removal of 238-Plutonium(IV) in urine after 4-24 hr (orally administered),,0,CHEMBL630602,Autocuration,,,A,U,1,13761,1088.0,,,,22224,,12192,,,Urine,BAO_0000019,
Removal of 238-Plutonium(IV) in urine at 0-4 hr (orally administered),,0,CHEMBL630603,Autocuration,,,A,U,1,13762,1088.0,,,,22224,,12192,,,Urine,BAO_0000019,
Removal of 238-Plutonium(IV) in urine at 4-24 hr (orally administered),,0,CHEMBL630604,Autocuration,,,A,U,1,13763,1088.0,,,,22224,,12192,,,Urine,BAO_0000019,
Biodistribution in blood of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,1,CHEMBL624869,Intermediate,,,A,N,1,13764,178.0,Rattus norvegicus,In vivo,,50597,,12017,10116.0,,Blood,BAO_0000218,
Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,1,CHEMBL624870,Intermediate,,,A,N,1,13765,178.0,Rattus norvegicus,In vivo,,50597,,12017,10116.0,,Blood,BAO_0000218,
Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,1,CHEMBL623189,Intermediate,,,A,N,1,13766,178.0,Rattus norvegicus,In vivo,,50597,,12017,10116.0,,Blood,BAO_0000218,
Biodistribution in blood of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,1,CHEMBL623190,Intermediate,,,A,N,1,13767,178.0,Rattus norvegicus,In vivo,,50597,,12017,10116.0,,Blood,BAO_0000218,
Biodistribution in blood of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,1,CHEMBL623191,Intermediate,,,A,N,1,13768,178.0,Rattus norvegicus,In vivo,,50597,,12017,10116.0,,Blood,BAO_0000218,
Biodistribution in fat of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,1,CHEMBL623192,Intermediate,,,A,N,1,13769,,Rattus norvegicus,In vivo,,50597,,12017,10116.0,,,BAO_0000218,
Biodistribution in fat of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,1,CHEMBL623193,Intermediate,,,A,N,1,13770,,Rattus norvegicus,In vivo,,50597,,12017,10116.0,,,BAO_0000218,
Biodistribution in fat of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,1,CHEMBL623194,Intermediate,,,A,N,1,13771,,Rattus norvegicus,In vivo,,50597,,12017,10116.0,,,BAO_0000218,
Biodistribution in fat of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,1,CHEMBL623195,Intermediate,,,A,N,1,13772,,Rattus norvegicus,In vivo,,50597,,12017,10116.0,,,BAO_0000218,
Biodistribution in fat of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,1,CHEMBL623196,Intermediate,,,A,N,1,13773,,Rattus norvegicus,In vivo,,50597,,12017,10116.0,,,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/blood at 1 hour after intravenous dose of 15 microCi of the drug and 15 micro g of estradiol,,1,CHEMBL623197,Intermediate,,,A,N,1,13774,,Rattus norvegicus,,,50597,,11836,10116.0,,,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/blood at 1 hour after intravenous dose of 50 microCi of drug in 10%ethanol saline,,1,CHEMBL623198,Intermediate,,,A,N,1,13775,,Rattus norvegicus,,,50597,,11836,10116.0,,,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/blood at 1 hour after intravenous dose of 50 microCi of the drug and 15 ug of estradiol,,1,CHEMBL623199,Intermediate,,,A,N,1,13776,,Rattus norvegicus,,,50597,,11836,10116.0,,,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/muscle after 3 hours following an intravenous dose of 100 microCi of drug in 10%ethanol saline,,1,CHEMBL623200,Intermediate,,,A,N,1,13777,2385.0,Rattus norvegicus,,,50597,,11836,10116.0,,Muscle tissue,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/muscle after 3 hours following an intravenous dose of 120 microCi of drug in 10%ethanol saline,,1,CHEMBL623201,Intermediate,,,A,N,1,13778,2385.0,Rattus norvegicus,,,50597,,11836,10116.0,,Muscle tissue,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/muscle after 3 hours following an intravenous dose of 15 microCi of drug in 10%ethanol saline,,1,CHEMBL623202,Intermediate,,,A,N,1,13779,2385.0,Rattus norvegicus,,,50597,,11836,10116.0,,Muscle tissue,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/muscle after 3 hours following an intravenous dose of 50 microCi of drug in 10%ethanol saline,,1,CHEMBL623203,Intermediate,,,A,N,1,13780,2385.0,Rattus norvegicus,,,50597,,11836,10116.0,,Muscle tissue,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 100 microCi of drug in 10%ethanol saline,,1,CHEMBL623204,Intermediate,,,A,N,1,13781,2385.0,Rattus norvegicus,,,50597,,11836,10116.0,,Muscle tissue,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 100 microCi of the drug and 15 ug of estradiol,,1,CHEMBL623205,Intermediate,,,A,N,1,13782,2385.0,Rattus norvegicus,,,50597,,11836,10116.0,,Muscle tissue,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 120 microCi of drug in 10%ethanol saline,,1,CHEMBL623206,Intermediate,,,A,N,1,13783,2385.0,Rattus norvegicus,,,50597,,11836,10116.0,,Muscle tissue,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 120 microCi of the drug and 15 micro g of estradiol,,1,CHEMBL623207,Intermediate,,,A,N,1,13784,2385.0,Rattus norvegicus,,,50597,,11836,10116.0,,Muscle tissue,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 15 microCi of the drug and 15 ug of estradiol,,1,CHEMBL623208,Intermediate,,,A,N,1,13785,2385.0,Rattus norvegicus,,,50597,,11836,10116.0,,Muscle tissue,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 50 microCi of drug in 10%ethanol saline,,1,CHEMBL623209,Intermediate,,,A,N,1,13786,2385.0,Rattus norvegicus,,,50597,,11836,10116.0,,Muscle tissue,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 50 microCi of the drug and 15 ug of estradiol,,1,CHEMBL623210,Intermediate,,,A,N,1,13787,2385.0,Rattus norvegicus,,,50597,,11836,10116.0,,Muscle tissue,BAO_0000218,
Tested in vivo for the biodistribution in rat fat at 1 hour after intravenous dose of 50 microCi of drug in 10%ethanol saline,,1,CHEMBL623211,Intermediate,,,A,N,1,13788,,Rattus norvegicus,,,50597,,11836,10116.0,,,BAO_0000218,
Tested in vivo for the biodistribution in rat uterus at 1 hour after intravenous dose of 120 microCi of drug in 10%ethanol saline,,1,CHEMBL623212,Intermediate,,,A,N,1,13789,995.0,Rattus norvegicus,,,50597,,11836,10116.0,,Uterus,BAO_0000218,
Tested in vitro for intrinsic activity relative to quinpirole,,0,CHEMBL623213,Autocuration,,,A,U,1,13790,,,,,22224,,12640,,,,BAO_0000019,
"Relative ion enhancement, determined in pulsed ultrafiltration",,0,CHEMBL623214,Autocuration,,,A,U,1,13791,,,,,22224,,14218,,,,BAO_0000019,
% ionization at the pH 7.4 at 37 degree Centigrade,,0,CHEMBL623215,Autocuration,,,A,U,1,13792,,,,,22224,,11296,,,,BAO_0000019,
Percentage ionization was measured,,0,CHEMBL623216,Autocuration,,,A,U,1,13793,,,,,22224,,10929,,,,BAO_0000019,
Association constant of binding of compound with calf thymus DNA was determined by using equilibrium dialysis.,,1,CHEMBL623217,Intermediate,,,A,N,1,13794,,Bos taurus,,,50591,,13841,9913.0,,,BAO_0000218,
Compound was autooxidized for 2 hour at 37 degree Celsius in pH 7.4 Pseudo-first-order rate constant,,0,CHEMBL623218,Autocuration,,,A,U,1,13795,,,,,22224,,10431,,,,BAO_0000019,
Compound was autooxidized for 2 hour at 37 degree Celsius in pH 7.4 phosphate buffer Pseudo-first-order rate constant,,0,CHEMBL623913,Autocuration,,,A,U,1,13796,,,,,22224,,10431,,,,BAO_0000019,
Compound was autooxidized for 2 hour at 37 degree Celsius in pH 7.4 phosphate buffer pseudo-first-order rate constant 0.1 mM EDTA,,0,CHEMBL623914,Autocuration,,,A,U,1,13797,,,,,22224,,10431,,,,BAO_0000019,
Compound was evaluated for the partition coefficient in octanol/water,,0,CHEMBL623915,Autocuration,,,P,U,1,13798,,,,,22229,,8826,,,,BAO_0000100,
Compound was evaluated for the partition coefficient in octanol/water (1-octanol / 10 mM phosphate buffer at pH 7.4),,0,CHEMBL624080,Autocuration,,,P,U,1,13799,,,,,22229,,8826,,,,BAO_0000100,
Equilibrium constant measured by the pulse radiolysis at pH 7,,0,CHEMBL624081,Autocuration,,,A,U,1,13800,,,,,22224,,9884,,,,BAO_0000019,
In vitro hydrolytic rate constant determined in human blood,,1,CHEMBL624082,Intermediate,,,A,N,1,13801,,Homo sapiens,,,50587,,9827,9606.0,,,BAO_0000218,
In vitro oxidation of compound to its pyridinium salt (3) in presence of human plasma,,1,CHEMBL625054,Intermediate,,,A,N,1,13802,,Homo sapiens,,,50587,,10009,9606.0,,,BAO_0000218,
In vitro oxidation of compound to its pyridinium salt (3) in presence of hydrogen peroxide,,0,CHEMBL877485,Autocuration,,,A,U,1,13803,,,,,22224,,10009,,,,BAO_0000019,
In vitro oxidation of compound to its pyridinium salt (3) in presence of mouse brain homogenate,,1,CHEMBL625055,Intermediate,,,A,N,1,13804,,Mus musculus,,,50594,,10009,10090.0,,,BAO_0000218,
In vitro oxidation of compound to its pyridinium salt (3) in presence of mouse liver homogenate,,1,CHEMBL625056,Intermediate,,,A,N,1,13805,,Mus musculus,,,50594,,10009,10090.0,,,BAO_0000218,
In vitro oxidation of compound in presence of human plasma,,1,CHEMBL625057,Intermediate,,,A,N,1,13806,,Homo sapiens,,,50587,,10009,9606.0,,,BAO_0000218,
In vitro oxidation of compound in presence of hydrogen peroxide,,0,CHEMBL625058,Autocuration,,,A,U,1,13807,,,,,22224,,10009,,,,BAO_0000019,
In vitro oxidation of compound in presence of mouse brain homogenate,,1,CHEMBL625059,Intermediate,,,A,N,1,13808,,Mus musculus,,,50594,,10009,10090.0,,,BAO_0000218,
In vitro oxidation of compound in presence of mouse liver homogenate,,1,CHEMBL629536,Intermediate,,,A,N,1,13809,,Mus musculus,,,50594,,10009,10090.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 0 mg/kg po and vehicle dosed at 0 umol/kg,,1,CHEMBL629537,Intermediate,,,A,N,1,13810,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 30.23 umol/kg,,1,CHEMBL629538,Intermediate,,,A,N,1,13811,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 33.59 umol/kg,,1,CHEMBL629539,Intermediate,,,A,N,1,13812,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 37.13 umol/kg,,1,CHEMBL874445,Intermediate,,,A,N,1,13813,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 39.48 umol/kg,,1,CHEMBL629540,Intermediate,,,A,N,1,13814,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 483.72 umol/kg,,1,CHEMBL629541,Intermediate,,,A,N,1,13815,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg,,1,CHEMBL629542,Intermediate,,,A,N,1,13816,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg; Not determined,,1,CHEMBL630243,Intermediate,,,A,N,1,13817,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 631.76 umol/kg,,1,CHEMBL630244,Intermediate,,,A,N,1,13818,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 7.56 umol/kg,,1,CHEMBL630245,Intermediate,,,A,N,1,13819,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 8.4 umol/kg,,1,CHEMBL630246,Intermediate,,,A,N,1,13820,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.28 umol/kg,,1,CHEMBL630247,Intermediate,,,A,N,1,13821,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Mean potassium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.87 umol/kg,,1,CHEMBL630248,Intermediate,,,A,N,1,13822,,Rattus norvegicus,,,50597,,11510,10116.0,,,BAO_0000218,
Biodistribution in rat blood at 240 minutes after dose administration.,,1,CHEMBL630249,Intermediate,,,A,N,1,13823,178.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Blood,BAO_0000218,
Biodistribution in rat blood at 30 minutes after dose administration.,,1,CHEMBL630250,Intermediate,,,A,N,1,13824,178.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Blood,BAO_0000218,
Biodistribution in rat blood at 360 minutes after dose administration.,,1,CHEMBL630251,Intermediate,,,A,N,1,13825,178.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Blood,BAO_0000218,
Biodistribution in rat blood at 3 hr after dose administration.,,1,CHEMBL630252,Intermediate,,,A,N,1,13826,178.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Blood,BAO_0000218,
Biodistribution in rat blood at 60 minutes after dose administration.,,1,CHEMBL630408,Intermediate,,,A,N,1,13827,178.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Blood,BAO_0000218,
Biodistribution in rat cerebellum at 120 minutes after dose administration.,,1,CHEMBL630409,Intermediate,,,A,N,1,13828,2037.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Cerebellum,BAO_0000218,
Biodistribution in rat cerebellum at 1440 minutes after dose administration.,,1,CHEMBL874446,Intermediate,,,A,N,1,13829,2037.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Cerebellum,BAO_0000218,
Biodistribution in rat cerebellum at 15 minutes after dose administration.,,1,CHEMBL630410,Intermediate,,,A,N,1,13830,2037.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Cerebellum,BAO_0000218,
Biodistribution in rat cerebellum at 240 minutes after dose administration.,,1,CHEMBL630411,Intermediate,,,A,N,1,13831,2037.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Cerebellum,BAO_0000218,
Biodistribution in rat cerebellum at 30 minutes after dose administration.,,1,CHEMBL630412,Intermediate,,,A,N,1,13832,2037.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Cerebellum,BAO_0000218,
Biodistribution in rat cerebellum at 360 minutes after dose administration.,,1,CHEMBL630413,Intermediate,,,A,N,1,13833,2037.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Cerebellum,BAO_0000218,
Biodistribution in rat cerebellum at 3 hr after dose administration.,,1,CHEMBL630414,Intermediate,,,A,N,1,13834,2037.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Cerebellum,BAO_0000218,
Biodistribution in rat cerebellum at 60 minutes after dose administration.,,1,CHEMBL630415,Intermediate,,,A,N,1,13835,2037.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Cerebellum,BAO_0000218,
Biodistribution in rat cortex at 120 minutes after dose administration.,,1,CHEMBL630416,Intermediate,,,A,N,1,13836,,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,,BAO_0000218,
Biodistribution in rat cortex at 1440 minutes after dose administration.,,1,CHEMBL630417,Intermediate,,,A,N,1,13837,,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,,BAO_0000218,
Biodistribution in rat cortex at 15 minutes after dose administration.,,1,CHEMBL630418,Intermediate,,,A,N,1,13838,,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,,BAO_0000218,
Biodistribution in rat cortex at 240 minutes after dose administration.,,1,CHEMBL630419,Intermediate,,,A,N,1,13839,,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,,BAO_0000218,
Biodistribution in rat cortex at 30 minutes after dose administration.,,1,CHEMBL630420,Intermediate,,,A,N,1,13840,,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,,BAO_0000218,
Biodistribution in rat cortex at 360 minutes after dose administration.,,1,CHEMBL630421,Intermediate,,,A,N,1,13841,,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,,BAO_0000218,
Biodistribution in rat cortex at 3 hr after dose administration.,,1,CHEMBL630422,Intermediate,,,A,N,1,13842,,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,,BAO_0000218,
Biodistribution in rat cortex at 60 minutes after dose administration.,,1,CHEMBL630423,Intermediate,,,A,N,1,13843,,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,,BAO_0000218,
Biodistribution in rat heart at 120 minutes after dose administration.,,1,CHEMBL630424,Intermediate,,,A,N,1,13844,948.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Heart,BAO_0000218,
Biodistribution in rat heart at 15 minutes after dose administration.,,1,CHEMBL630425,Intermediate,,,A,N,1,13845,948.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Heart,BAO_0000218,
Biodistribution in rat heart at 240 minutes after dose administration.,,1,CHEMBL629462,Intermediate,,,A,N,1,13846,948.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Heart,BAO_0000218,
Biodistribution in rat heart at 30 minutes after dose administration.,,1,CHEMBL630426,Intermediate,,,A,N,1,13847,948.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Heart,BAO_0000218,
Biodistribution in rat heart at 360 minutes after dose administration.,,1,CHEMBL630427,Intermediate,,,A,N,1,13848,948.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Heart,BAO_0000218,
Biodistribution in rat heart at 3 hr after dose administration.,,1,CHEMBL625877,Intermediate,,,A,N,1,13849,948.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Heart,BAO_0000218,
Biodistribution in rat heart at 60 minutes after dose administration.,,1,CHEMBL625878,Intermediate,,,A,N,1,13850,948.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Heart,BAO_0000218,
Biodistribution in rat hippocampus at 1440 minutes after dose administration.,,1,CHEMBL625879,Intermediate,,,A,N,1,13851,10000000.0,Rattus norvegicus,In vivo,,50597,,13100,10116.0,,Hippocampus,BAO_0000218,
