assay_strain,assays_ASSTAI,assays_VARII,assays_ASORGA,assays_ASTI,assays_ASCTY,assays_ASSUBCEFRA,assays_CEI,assays_RELT,assays_ASCATE,assays_SASI,assays_Ti,assays_CHI,assays_SI,assays_ASST,assays_Descr,assays_CURAB,assays_ASTETY,assays_TISI,assays_CONSCO,assays_ASSI,assays_BAFOR,assays_DOI
,,,,,,,,U,,,22224,CHEMBL625916,1,A,Equilibrium association (binding) constant interacting with Unilamellar Vesicles of negatively charged DMPG in PBS buffer at pH 7.4 and 37 C,Autocuration,,,0,14003,BAO_0000019,15052
,,,,,,,,U,,,22224,CHEMBL625917,1,A,Evaluated for the mustard reactivity by determining rate constant for hydrolysis of mustard in aqueous acetone (K H),Autocuration,,,0,14004,BAO_0000019,10503
,,,,,,,,U,,,22224,CHEMBL625918,1,A,"Effective biomolecular rate constant at the concentration 0.500 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,,0,14005,BAO_0000019,8354
,,,,,,,,U,,,22224,CHEMBL625919,1,A,"Effective biomolecular rate constant at the concentration 0.767 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,,0,14006,BAO_0000019,8354
,,,,,,,,U,,,22224,CHEMBL625920,1,A,"Effective biomolecular rate constant at the concentration 0.790 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,,0,14007,BAO_0000019,8354
,,,,,,,,U,,,22224,CHEMBL874453,1,A,"Effective biomolecular rate constant at the concentration 1.00 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,,0,14008,BAO_0000019,8354
,,,,,,,,U,,,22224,CHEMBL625921,1,A,"Effective biomolecular rate constant in the conditions of 25degreeC,pH 7.6",Autocuration,,,0,14009,BAO_0000019,8354
,,,,,,,,U,,,22224,CHEMBL625922,1,A,Evaluated for the mustard reactivity by determining rate constant for alkylation of 4-(4-nitrobenzyl)pyridine using NBP alkylation assay,Autocuration,,,0,14010,BAO_0000019,10503
,,,,,,,,U,,,22224,CHEMBL625923,1,A,"Biomolecular rate constant for reactivation and measure of the inherent reactivity of the oximate form of the reactivator at the concentration 0.500 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,,0,14011,BAO_0000019,8354
,,,,,,,,U,,,22224,CHEMBL625924,1,A,"Biomolecular rate constant for reactivation and measure of the inherent reactivity of the oximate form of the reactivator at the concentration 0.767 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,,0,14012,BAO_0000019,8354
,,,,,,,,U,,,22224,CHEMBL625925,1,A,"Biomolecular rate constant for reactivation and measure of the inherent reactivity of the oximate form of the reactivator at the concentration 0.790 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,,0,14013,BAO_0000019,8354
,,,,,,,,U,,,22224,CHEMBL625926,1,A,"Biomolecular rate constant for reactivation and measure of the inherent reactivity of the oximate form of the reactivator at the concentration 1.00 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,,0,14014,BAO_0000019,8354
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL627704,1,A,Biodistribution in rat lung at 60 minutes after dose administration.,Intermediate,In vivo,2048.0,1,14015,BAO_0000218,13100
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627705,1,A,Biodistribution in rat pons/medulla at 120 minutes after dose administration.,Intermediate,In vivo,,1,14016,BAO_0000218,13100
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627706,1,A,Biodistribution in rat pons/medulla at 15 minutes after dose administration.,Intermediate,In vivo,,1,14017,BAO_0000218,13100
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627707,1,A,Biodistribution in rat pons/medulla at 240 minutes after dose administration.,Intermediate,In vivo,,1,14018,BAO_0000218,13100
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627708,1,A,Biodistribution in rat pons/medulla at 30 minutes after dose administration.,Intermediate,In vivo,,1,14019,BAO_0000218,13100
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL628361,1,A,Biodistribution in rat pons/medulla at 360 minutes after dose administration.,Intermediate,In vivo,,1,14020,BAO_0000218,13100
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL628362,1,A,Biodistribution in rat pons/medulla at 60 minutes after dose administration.,Intermediate,In vivo,,1,14021,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Striatum,,,,N,,,50597,CHEMBL628363,1,A,Biodistribution in rat striatum at 120 minutes after dose administration.,Intermediate,In vivo,2435.0,1,14022,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Striatum,,,,N,,,50597,CHEMBL628364,1,A,Biodistribution in rat striatum at 1440 minutes after dose administration.,Intermediate,In vivo,2435.0,1,14023,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Striatum,,,,N,,,50597,CHEMBL628365,1,A,Biodistribution in rat striatum at 15 minutes after dose administration.,Intermediate,In vivo,2435.0,1,14024,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Striatum,,,,N,,,50597,CHEMBL874454,1,A,Biodistribution in rat striatum at 240 minutes after dose administration.,Intermediate,In vivo,2435.0,1,14025,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Striatum,,,,N,,,50597,CHEMBL628531,1,A,Biodistribution in rat striatum at 30 minutes after dose administration.,Intermediate,In vivo,2435.0,1,14026,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Striatum,,,,N,,,50597,CHEMBL628532,1,A,Biodistribution in rat striatum at 360 minutes after dose administration.,Intermediate,In vivo,2435.0,1,14027,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Striatum,,,,N,,,50597,CHEMBL628533,1,A,Biodistribution in rat striatum at 3 hr after dose administration.,Intermediate,In vivo,2435.0,1,14028,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Striatum,,,,N,,,50597,CHEMBL628534,1,A,Biodistribution in rat striatum at 60 minutes after dose administration.,Intermediate,In vivo,2435.0,1,14029,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL628535,1,A,Biodistribution in rat thyroid at 120 minutes after dose administration.,Intermediate,In vivo,2046.0,1,14030,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL628536,1,A,Biodistribution in rat thyroid at 1440 minutes after dose administration.,Intermediate,In vivo,2046.0,1,14031,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL628537,1,A,Biodistribution in rat thyroid at 15 minutes after dose administration.,Intermediate,In vivo,2046.0,1,14032,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL628538,1,A,Biodistribution in rat thyroid at 240 minutes after dose administration.,Intermediate,In vivo,2046.0,1,14033,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL628539,1,A,Biodistribution in rat thyroid at 30 minutes after dose administration.,Intermediate,In vivo,2046.0,1,14034,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL630297,1,A,Biodistribution in rat thyroid at 360 minutes after dose administration.,Intermediate,In vivo,2046.0,1,14035,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL630298,1,A,Biodistribution in rat thyroid at 60 minutes after dose administration.,Intermediate,In vivo,2046.0,1,14036,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Brain,,,,N,,,50597,CHEMBL630299,1,A,Biodistribution in rest of brain of rat 120 minutes after dose administration.,Intermediate,In vivo,955.0,1,14037,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Brain,,,,N,,,50597,CHEMBL628094,1,A,Biodistribution in rest of brain of rat at 1440 minutes after dose administration.,Intermediate,In vivo,955.0,1,14038,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Brain,,,,N,,,50597,CHEMBL628095,1,A,Biodistribution in rest of brain of rat at 15 minutes after dose administration.,Intermediate,In vivo,955.0,1,14039,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Brain,,,,N,,,50597,CHEMBL874648,1,A,Biodistribution in rest of brain of rat at 240 minutes after dose administration.,Intermediate,In vivo,955.0,1,14040,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Brain,,,,N,,,50597,CHEMBL628096,1,A,Biodistribution in rest of brain of rat at 30 minutes after dose administration.,Intermediate,In vivo,955.0,1,14041,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Brain,,,,N,,,50597,CHEMBL628097,1,A,Biodistribution in rest of brain of rat at 360 minutes after dose administration.,Intermediate,In vivo,955.0,1,14042,BAO_0000218,13100
,10116.0,,Rattus norvegicus,Brain,,,,N,,,50597,CHEMBL628098,1,A,Biodistribution in rest of brain of rat at 60 minutes after dose administration.,Intermediate,In vivo,955.0,1,14043,BAO_0000218,13100
,,,,,,,,U,,,22224,CHEMBL628099,1,A,"Mean rate constant for the hydrolysis of compound in buffers at pH 6.5, at 37 degrees Celsius in incubation mixture - d(A)-d(T) (10:1)",Autocuration,,,0,14044,BAO_0000019,13331
,,,,,,,,U,,,22224,CHEMBL628100,1,A,"Mean rate constant for the hydrolysis of compound in buffers at pH 6.5, at 37 degrees Celsius in incubation mixture - d(G)-d(C) (10:1)",Autocuration,,,0,14045,BAO_0000019,13331
,,,,,,,,U,,,22224,CHEMBL628101,1,A,Mean rate constant for the hydrolysis of compound in buffers at pH 7.4 at 37 degrees Centigrade in incubation mixture - d(A)-d(T) (10:!),Autocuration,,,0,14046,BAO_0000019,13331
,,,,,,,,U,,,22224,CHEMBL628102,1,A,"Mean rate constant for the hydrolysis of compound in buffers at pH 7.4, at 37 degrees Celsius in incubation mixture - 5'-GMP/5'-CMP (1:1)",Autocuration,,,0,14047,BAO_0000019,13331
,,,,,,,,U,,,22224,CHEMBL628103,1,A,"Mean rate constant for the hydrolysis of compound in buffers at pH 7.4, at 37 degrees Celsius in incubation mixture - d(A)-d(T) (1:1)",Autocuration,,,0,14048,BAO_0000019,13331
,,,,,,,,U,,,22224,CHEMBL628104,1,A,"Mean rate constant for the hydrolysis of compound in buffers at pH 7.4, at 37 degrees Celsius in incubation mixture - d(G)-d(C) (10:1)",Autocuration,,,0,14049,BAO_0000019,13331
,,,,,,,,U,,,22224,CHEMBL628105,1,A,"Mean rate constant for the hydrolysis of compound in buffers at pH 7.4, at 37 degrees Celsius in incubation mixture - d(G)-d(C) (1:1)",Autocuration,,,0,14050,BAO_0000019,13331
,,,,,,,,U,,,22224,CHEMBL628106,1,A,"Mean rate constant for the hydrolysis of compound in buffers at pH 7.4, at 37 degrees Celsius in incubation mixture - d(G)-d(T) (10:1)",Autocuration,,,0,14051,BAO_0000019,13331
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL628107,1,A,Mean urine volume excretion in conscious rats at a dose of 0.3 mg/kg given orally,Intermediate,,1088.0,1,14052,BAO_0000218,10086
,,,,Urine,,,,U,,,22224,CHEMBL628108,1,F,Mean urine volume excretion in conscious rats at a dose of 0.3 mg/kg given orally,Autocuration,,1088.0,0,14053,BAO_0000218,10086
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL628109,1,A,Mean urine volume excretion in conscious rats at a dose of 1.0 mg/kg given orally,Intermediate,,1088.0,1,14054,BAO_0000218,10086
,,,,Urine,,,,U,,,22224,CHEMBL625299,1,F,Mean urine volume excretion in conscious rats at a dose of 1.0 mg/kg given orally,Autocuration,,1088.0,0,14055,BAO_0000218,10086
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL625300,1,A,Mean urine volume excretion in conscious rats at a dose of 10 mg/kg given orally,Intermediate,,1088.0,1,14056,BAO_0000218,10086
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL625301,1,A,Mean urine volume excretion in conscious rats at a dose of 100 mg/kg given orally,Intermediate,,1088.0,1,14057,BAO_0000218,10086
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL625302,1,A,Mean urine volume excretion in conscious rats at a dose of 3.0 mg/kg given orally,Intermediate,,1088.0,1,14058,BAO_0000218,10086
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL874649,1,A,Mean urine volume excretion in conscious rats at a dose of 30 mg/kg given orally,Intermediate,,1088.0,1,14059,BAO_0000218,10086
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL625303,1,A,In vitro metabolic stability of the test compound was evaluated after incubation in the presence of freshly isolated rat hepatocytes,Intermediate,,,1,14060,BAO_0000218,13248
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL625463,1,A,In vitro metabolic stability of the test compound was evaluated after incubation in the presence of freshly isolated rat hepatocytes; NA= Not tested,Intermediate,,,1,14061,BAO_0000218,13248
,9606.0,,Homo sapiens,Liver,,,,N,,,50587,CHEMBL625464,1,A,In vitro metabolism in human liver microsomes,Intermediate,,2107.0,1,14062,BAO_0000218,14527
,9606.0,,Homo sapiens,,,,,N,,,50587,CHEMBL625465,1,A,Metabolism (NADH oxidation) by recombinant human NAD(P)H: quinone oxidoreductase (NQO1) is evaluated.,Intermediate,,,1,14063,BAO_0000218,3008
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL625466,1,A,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 9.06 uM/Kg of drug,Intermediate,,1088.0,1,14064,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL625467,1,A,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 9.6 uM/Kg of drug,Intermediate,,1088.0,1,14065,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL625468,1,A,Total electrolytic excretion of chlorine in urine of rats after intravenous administration of 7.94 uM/Kg of drug,Intermediate,,1088.0,1,14066,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL625469,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 0 uM/Kg of drug,Intermediate,,1088.0,1,14067,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL625470,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 1.01 uM/Kg of drug,Intermediate,,1088.0,1,14068,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL632418,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 1.13 uM/Kg of drug,Intermediate,,1088.0,1,14069,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL627250,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 10.1 uM/Kg of drug,Intermediate,,1088.0,1,14070,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL627251,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 102 uM/Kg of drug,Intermediate,,1088.0,1,14071,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL627252,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 105 uM/Kg of drug,Intermediate,,1088.0,1,14072,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL627253,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 11.3 uM/Kg of drug,Intermediate,,1088.0,1,14073,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL627254,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 113 uM/Kg of drug,Intermediate,,1088.0,1,14074,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL875471,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 19.5 uM/Kg of drug,Intermediate,,1088.0,1,14075,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL627255,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 195 uM/Kg of drug,Intermediate,,1088.0,1,14076,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL627256,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 21.7 uM/Kg of drug,Intermediate,,1088.0,1,14077,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL627257,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 217 uM/Kg of drug,Intermediate,,1088.0,1,14078,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL627258,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 23.9 uM/Kg of drug,Intermediate,,1088.0,1,14079,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL627259,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 239 uM/Kg of drug,Intermediate,,1088.0,1,14080,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL627260,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 24.9 uM/Kg of drug,Intermediate,,1088.0,1,14081,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL623256,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 249 uM/Kg of drug,Intermediate,,1088.0,1,14082,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL874413,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 25.9 uM/Kg of drug,Intermediate,,1088.0,1,14083,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL623257,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 259 uM/Kg of drug,Intermediate,,1088.0,1,14084,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL623258,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 26.5 uM/Kg of drug,Intermediate,,1088.0,1,14085,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL623259,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 265 uM/Kg of drug,Intermediate,,1088.0,1,14086,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL623260,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 27 uM/Kg of drug,Intermediate,,1088.0,1,14087,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL623261,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 27.9 uM/Kg of drug,Intermediate,,1088.0,1,14088,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL623262,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 270 uM/Kg of drug,Intermediate,,1088.0,1,14089,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL623263,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 279 uM/Kg of drug,Intermediate,,1088.0,1,14090,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL623264,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 28.2 uM/Kg of drug,Intermediate,,1088.0,1,14091,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL623265,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 28.22 uM/Kg of drug,Intermediate,,1088.0,1,14092,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL623266,1,A,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 28.9 uM/Kg of drug,Intermediate,,1088.0,1,14093,BAO_0000218,12582
