assay_type,curated_by,src_id,cell_id,assay_subcellular_fraction,assay_organism,assay_test_type,assay_category,assay_tax_id,description,variant_id,assay_id,confidence_score,src_assay_id,assay_strain,doc_id,assay_cell_type,assay_tissue,relationship_type,tid,chembl_id,bao_format,tissue_id
A,Intermediate,1,,,Canis lupus familiaris,,,9615.0,Mean arterial pressure response following 10 mg/kg intraduodenal administration to salt depleted dog,,12964,1,,,12487,,,N,50588,CHEMBL629201,BAO_0000218,
A,Intermediate,1,,,Canis lupus familiaris,,,9615.0,Mean arterial pressure response following 1 mg/kg intravenous administration to salt depleted dog,,12965,1,,,12487,,,N,50588,CHEMBL629202,BAO_0000218,
A,Intermediate,1,,,Homo sapiens,,,9606.0,Percentage of aspirin formed during hydrolysis in 10% human plasma at pH 7.4 at 37 degrees celsius,,12966,1,,,10026,,,N,50587,CHEMBL875111,BAO_0000218,
A,Intermediate,1,,,Homo sapiens,,,9606.0,Percentage of aspirin formed during hydrolysis in undiluted human plasma at pH 7.4 at 37 degrees celsius,,12967,1,,,10026,,,N,50587,CHEMBL629203,BAO_0000218,
A,Intermediate,1,,,Homo sapiens,,,9606.0,The percentage of aspirin formed during hydrolysis in 100% human plasma at pH 7.4 at 37 degrees celsius,,12968,1,,,10026,,,N,50587,CHEMBL629204,BAO_0000218,
A,Intermediate,1,,,Homo sapiens,,,9606.0,The percentage of aspirin formed during hydrolysis in 20% human plasma at pH 7.4 at 37 degrees celsius,,12969,1,,,10026,,,N,50587,CHEMBL629205,BAO_0000218,
A,Intermediate,1,,,Homo sapiens,,,9606.0,The percentage of aspirin formed during hydrolysis in 60% human plasma at pH 7.4 at 37 degrees celsius,,12970,1,,,10026,,,N,50587,CHEMBL629206,BAO_0000218,
A,Autocuration,1,,,,,,,The percentage of aspirin formed during hydrolysis in 80% human plasma at pH 7.4 at 37 degrees celsius,,12971,0,,,10026,,,U,22224,CHEMBL631185,BAO_0000019,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Compound was evaluated for the average bile flow rat in rats,,12972,1,,,7415,,,N,50597,CHEMBL631186,BAO_0000218,
A,Intermediate,1,,,Oryctolagus cuniculus,,,9986.0,"Effect of compound on cartilage in surgically induced osteoarthritis (OA) model in rabbit at 15 mg/kg, value are relative to activity of RS-130830 (7.9+/-1.5) at 25 mg/kg",,12973,1,,,17025,,,N,50592,CHEMBL631187,BAO_0000218,
A,Intermediate,1,,,Oryctolagus cuniculus,,,9986.0,"Effect of compound on cartilage in surgically induced osteoarthritis (OA) model in rabbit at 25 mg/kg, value are relative to activity of RS-130830 (7.9+/-1.5) at 25 mg/kg",,12974,1,,,17025,,,N,50592,CHEMBL631188,BAO_0000218,
A,Autocuration,1,,,,,,,Average half life period was determined,,12975,0,,,10184,,,U,22224,CHEMBL876419,BAO_0000019,
A,Autocuration,1,,,,,,,Average half life period was determined,,12976,0,,,10184,,,U,22224,CHEMBL631189,BAO_0000019,
A,Intermediate,1,,,Human herpesvirus 1,,,10298.0,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 0.8 mg/kg per day.,,12977,1,,,8613,,,N,50602,CHEMBL631190,BAO_0000218,
A,Intermediate,1,,,Human herpesvirus 1,,,10298.0,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 0.8 mg/kg per day.,,12978,1,,,8613,,,N,50602,CHEMBL631191,BAO_0000218,
A,Intermediate,1,,,Human herpesvirus 1,,,10298.0,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 12.5 mg/kg per day.,,12979,1,,,8613,,,N,50602,CHEMBL631192,BAO_0000218,
A,Intermediate,1,,,Human herpesvirus 1,,,10298.0,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 3.1 mg/kg per day.,,12980,1,,,8613,,,N,50602,CHEMBL632400,BAO_0000218,
A,Intermediate,1,,,Human herpesvirus 1,,,10298.0,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 50 mg/kg per day.,,12981,1,,,8613,,,N,50602,CHEMBL630564,BAO_0000218,
A,Intermediate,1,,,Human herpesvirus 1,,,10298.0,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 50 mg/kg per day.,,12982,1,,,8613,,,N,50602,CHEMBL630565,BAO_0000218,
A,Intermediate,1,,,Human herpesvirus 1,,,10298.0,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.02 mg/kg per day.,,12983,1,,,8613,,,N,50602,CHEMBL630566,BAO_0000218,
A,Intermediate,1,,,Human herpesvirus 1,,,10298.0,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.06 mg/kg per day.,,12984,1,,,8613,,,N,50602,CHEMBL631229,BAO_0000218,
A,Intermediate,1,,,Human herpesvirus 1,,,10298.0,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.25 mg/kg per day.,,12985,1,,,8613,,,N,50602,CHEMBL631230,BAO_0000218,
P,Autocuration,1,,,,,,,Calculated partition coefficient (clogP),,12986,0,,,6030,,,U,22229,CHEMBL876428,BAO_0000100,
P,Autocuration,1,,,,,,,Calculated partition coefficient (clogP),,12987,0,,,6147,,,U,22229,CHEMBL631231,BAO_0000100,
P,Autocuration,1,,,,,,,Calculated partition coefficient (clogP) (MacLogP),,12988,0,,,14556,,,U,22229,CHEMBL631232,BAO_0000100,
A,Autocuration,1,,,,,,,Hydrophilicity was determined,,12989,0,,,768,,,U,22224,CHEMBL631233,BAO_0000019,
P,Autocuration,1,,,,,,,Calculated partition coefficient (clogP),,12990,0,,,14452,,,U,22229,CHEMBL631234,BAO_0000100,
A,Autocuration,1,,,,,,,Increased absorption was determined,,12991,0,,,5237,,,U,22224,CHEMBL883126,BAO_0000019,
P,Autocuration,1,,,,,,,Lipophilicity value was evaluated,,12992,0,,,14378,,,U,22224,CHEMBL631235,BAO_0000100,
P,Autocuration,1,,,,,,,Log P value of the compound.,,12993,0,,,14418,,,U,22224,CHEMBL631236,BAO_0000100,
A,Autocuration,1,,,,,,,Partition coefficient of compound was determined,,12994,0,,,5249,,,U,22224,CHEMBL631237,BAO_0000019,
P,Autocuration,1,,,,,,,Calculated partition coefficient (clogP),,12995,0,,,14621,,,U,22229,CHEMBL631238,BAO_0000100,
P,Autocuration,1,,,,,,,Calculated partition coefficient (clogP),,12996,0,,,12542,,,U,22229,CHEMBL876429,BAO_0000100,
A,Autocuration,1,,,,,,,Partition coefficient was measured by medchem software; Not calculated,,12997,0,,,12542,,,U,22224,CHEMBL631414,BAO_0000019,
P,Autocuration,1,,,,,,,Partition coefficient was measured by octanol-water using standard shake-flask method,,12998,0,,,12542,,,U,22224,CHEMBL631415,BAO_0000100,
P,Autocuration,1,,,,,,,Calculated partition coefficient (clogP),,12999,0,,,15462,,,U,22229,CHEMBL631416,BAO_0000100,
A,Autocuration,1,,,,,,,Partition coefficient (logP),,13000,0,,,14884,,,U,22224,CHEMBL631417,BAO_0000019,
P,Autocuration,1,,,,,,,Calculated partition coefficient (clogP),,13001,0,,,16526,,,U,22229,CHEMBL631418,BAO_0000100,
P,Autocuration,1,,,,,,,The Octanol/Water partition coefficient CLogP,,13002,0,,,13693,,,U,22229,CHEMBL631419,BAO_0000100,
A,Autocuration,1,,,,,,,The pharmacokinetic parameter C Log p was reported,,13003,0,,,13693,,,U,22224,CHEMBL631420,BAO_0000019,
P,Autocuration,1,,,,,,,Calculated partition coefficient (clogP),,13004,0,,,13779,,,U,22229,CHEMBL631421,BAO_0000100,
P,Autocuration,1,,,,,,,Calculated partition coefficient (clogP),,13005,0,,,14772,,,U,22229,CHEMBL631422,BAO_0000100,
P,Autocuration,1,,,,,,,Calculated partition coefficient (clogP),,13006,0,,,14393,,,U,22229,CHEMBL631423,BAO_0000100,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Clearance rate in rat plasma when administered intraperitoneally at a dose of 10 mg/kg,,13007,1,,,14793,,Plasma,N,50597,CHEMBL876430,BAO_0000218,1969.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Clearance rate in rat plasma when administered intravenously at a dose of 10 mg/kg,,13008,1,,,14793,,Plasma,N,50597,CHEMBL631424,BAO_0000218,1969.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was administered intravenously in dog to evaluate plasma clearance values,,13009,1,,,13744,,Plasma,N,50588,CHEMBL631425,BAO_0000218,1969.0
A,Autocuration,1,,,Simiiformes,In vivo,,314293.0,Compound was administered intravenously in monkey to evaluate plasma clearance values,,13010,0,,,13744,,Plasma,U,22224,CHEMBL631426,BAO_0000218,1969.0
A,Intermediate,1,,,Mus musculus,In vivo,,10090.0,Compound was administered intravenously in mouse to evaluate plasma clearance values,,13011,1,,,13744,,Plasma,N,50594,CHEMBL631427,BAO_0000218,1969.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was evaluated in vivo for plasma clearance in dog after intravenous dose at 2 mg/Kg,,13012,1,,,13207,,Plasma,N,50588,CHEMBL631428,BAO_0000218,1969.0
A,Intermediate,1,,Microsomes,Macaca mulatta,In vitro,,9544.0,Intrinsic clearance in Rhesus liver microsome,,13013,1,,,5669,,Liver,N,50797,CHEMBL631429,BAO_0000218,2107.0
A,Intermediate,1,,Microsomes,Canis lupus familiaris,In vitro,,9615.0,Intrinsic clearance in dog liver microsome,,13014,1,,,5669,,Liver,N,50588,CHEMBL631430,BAO_0000218,2107.0
A,Intermediate,1,,Microsomes,Rattus norvegicus,In vitro,,10116.0,Intrinsic clearance in rat liver microsome,,13015,1,,,5669,,Liver,N,50597,CHEMBL631431,BAO_0000218,2107.0
A,Intermediate,1,,,Macaca mulatta,In vivo,,9544.0,Low plasma clearance was calculated in rhesus monkey,,13016,1,,,4853,,Plasma,N,50797,CHEMBL631432,BAO_0000218,1969.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Pharmacokinetic data at 0.5 mg/kg dose given to dogs intravenously.,,13017,1,,,16452,,,N,50588,CHEMBL631433,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Plasma clearance after intravenous dose of 0.3 mg/kg,,13018,0,,,11954,,,U,22224,CHEMBL631434,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Plasma clearance after intravenous dose of 1 mg/kg,,13019,0,,,11954,,,U,22224,CHEMBL631435,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Plasma clearance after intravenous dose of 3 mg/kg,,13020,0,,,11954,,,U,22224,CHEMBL631436,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Plasma clearance after intravenous dose of 3.87 mg/kg,,13021,0,,,11954,,,U,22224,CHEMBL631437,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Plasma clearance after peroral administration at 10 mpk in Rat,,13022,1,,,5669,,,N,50597,CHEMBL631438,BAO_0000218,
A,Intermediate,1,,,Macaca mulatta,In vivo,,9544.0,Plasma clearance after peroral administration at 10 mpk in Rhesus,,13023,1,,,5669,,,N,50797,CHEMBL876431,BAO_0000218,
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Plasma clearance after peroral administration at 10 mpk in dog,,13024,1,,,5669,,,N,50588,CHEMBL631439,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Totla clearance of compound reported after 5 mg/kg i.v. dose in rat,,13025,1,,,13662,,,N,50597,CHEMBL631440,BAO_0000218,
A,Autocuration,1,,,,,,,Compound was evaluated for physico-chemical property of Critical micellar concentration (CMC),,13026,0,,,8272,,,U,22224,CHEMBL631441,BAO_0000019,
A,Autocuration,1,,,,,,,Critical Micellar concentration was determined,,13027,0,,,13410,,,U,22224,CHEMBL631442,BAO_0000019,
A,Autocuration,1,,,,,,,Critical Micellar concentration of the compound. was determined,,13028,0,,,13410,,,U,22224,CHEMBL626525,BAO_0000019,
A,Autocuration,1,,,,,,,Critical micelle concentration determined from the plots of the fluorescence intensity as a function of compound concentration,,13029,0,,,12628,,,U,22224,CHEMBL627168,BAO_0000019,
A,Autocuration,1,,,,,,,Critical micellar concentration was measured in water by the dye solubilization method,,13030,0,,,9675,,,U,22224,CHEMBL875618,BAO_0000019,
B,Autocuration,1,,,,,,,Hydrolysis turn over determined from the plots of the fluorescence assay quantified by HPLC,,13031,0,,,12628,,,U,22224,CHEMBL626612,BAO_0000019,
A,Autocuration,1,,,,,,,CMR value (relative to BAY K 8644),,13032,0,,,12766,,,U,22224,CHEMBL626613,BAO_0000019,
A,Autocuration,1,,,,,,,Carbamoylating activity was determined,,13033,0,,,7849,,,U,22224,CHEMBL626614,BAO_0000019,
A,Autocuration,1,,,Simiiformes,,,314293.0,Hypotension peak is percentage change from predose baseline pressure observed after intraduodenal dose of 10 mg/kg in monkey,,13034,0,,,12187,,,U,22224,CHEMBL626615,BAO_0000218,
A,Autocuration,1,,,,,,,Compound was evaluated for induced thermal stabilization for compound: DNA ratio of 1:10 at 0.1 to 0.2 degrees Centigrade.,,13035,0,,,2040,,,U,22224,CHEMBL626616,BAO_0000019,
A,Autocuration,1,,,,,,,Compound was evaluated for induced thermal stabilization for compound: DNA ratio of 1:5 at 0.1 to 0.2 degrees Centigrade.,,13036,0,,,2040,,,U,22224,CHEMBL626617,BAO_0000019,
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Clearance from dog plasma after intravenous injection of 1 mg/kg of compound,,13037,1,,,14180,,Plasma,N,50588,CHEMBL626618,BAO_0000218,1969.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Clearance from rat plasma after intravenous injection of 1 mg/kg of compound,,13038,1,,,14180,,Plasma,N,50597,CHEMBL626619,BAO_0000218,1969.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,"Clearance rate at 0.46 mg/kg, iv, in dogs",,13039,1,,,14474,,,N,50588,CHEMBL626620,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,"Clearance rate at 5.5 mg/kg, iv, in rat",,13040,1,,,14474,,,N,50597,CHEMBL626621,BAO_0000218,
A,Intermediate,1,,,Macaca fascicularis,In vivo,,9541.0,Pharmacokinetic parameter Cl calculated in cynomolgus monkey when the compound was administered intravenously at 1 mg/kg concentration,,13041,1,,,14548,,,N,100710,CHEMBL626622,BAO_0000218,
A,Intermediate,1,,,Macaca fascicularis,In vivo,,9541.0,Pharmacokinetic parameter Cl calculated in cynomolgus monkey when the compound was administered intravenously at 0.5 mg/kg concentration,,13042,1,,,14548,,,N,100710,CHEMBL626623,BAO_0000218,
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Pharmacokinetic parameter Cl calculated in dog when the compound was administered intravenously at 2 mg/kg concentration,,13043,1,,,14548,,,N,50588,CHEMBL626624,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Pharmacokinetic parameter Cl calculated in rat when the compound was administered intravenously at 5 mg/kg concentration,,13044,1,,,14548,,,N,50597,CHEMBL626625,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,Ex vivo,,10116.0,Clearance rate constant using isolated perfused rat liver (IPRL) assay,,13045,1,,,6125,,Liver,N,50597,CHEMBL626626,BAO_0000218,2107.0
A,Autocuration,1,,,,In vivo,,,Tested for the total clearance of the compound,,13046,0,,,6874,,,U,22224,CHEMBL626627,BAO_0000218,
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,The clearance was measured in dogs after intravenous administration of 1 mg/kg dose,,13047,1,,,15343,,,N,50588,CHEMBL626628,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Total body clearance was determined,,13048,0,,,6236,,,U,22224,CHEMBL626629,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Mean Chlorine excretion in rats when compound administered at 0 mg/kg po and vehicle dosed at 0 umol/kg,,13049,1,,,11510,,,N,50597,CHEMBL626630,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Mean Chlorine excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 30.23 umol/kg,,13050,1,,,11510,,,N,50597,CHEMBL626631,BAO_0000218,
P,Autocuration,1,,,,,,,Solubility of 10 mg compound in aqueous buffer at pH 7.3 and 37 degree Centigrade after 8.0 hr,,13051,0,,,8194,,,U,22229,CHEMBL626632,BAO_0000100,
P,Autocuration,1,,,,,,,Solubility of 150 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 4.0 hr,,13052,0,,,8194,,,U,22229,CHEMBL626633,BAO_0000100,
P,Autocuration,1,,,,,,,Solubility of 150 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 8.0 hr,,13053,0,,,8194,,,U,22229,CHEMBL626634,BAO_0000100,
P,Autocuration,1,,,,,,,Solubility of 20 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 13.5 hr,,13054,0,,,8194,,,U,22229,CHEMBL626635,BAO_0000100,
P,Autocuration,1,,,,,,,Solubility of 20 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 4.0 hr,,13055,0,,,8194,,,U,22229,CHEMBL626636,BAO_0000100,
P,Autocuration,1,,,,,,,Solubility of 20 mg compound in aqueous buffer at pH 7.3 and 37 degree Centigrade after 8.0 hr,,13056,0,,,8194,,,U,22229,CHEMBL626637,BAO_0000100,
A,Intermediate,1,,,Pneumocystis carinii,,,4754.0,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 10.9 uM/Kg/day),,13057,1,,,13273,,,N,50339,CHEMBL626638,BAO_0000218,
A,Intermediate,1,,,Pneumocystis carinii,,,4754.0,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 2.3 uM/Kg/day,,13058,1,,,13273,,,N,50339,CHEMBL626639,BAO_0000218,
A,Intermediate,1,,,Pneumocystis carinii,,,4754.0,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 23.3 uM/Kg/day,,13059,1,,,13273,,,N,50339,CHEMBL626640,BAO_0000218,
A,Intermediate,1,,,Pneumocystis carinii,,,4754.0,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 4.8 uM/Kg/day,,13060,1,,,13273,,,N,50339,CHEMBL626641,BAO_0000218,
A,Intermediate,1,,,Pneumocystis carinii,,,4754.0,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 9.2 uM/Kg/day,,13061,1,,,13273,,,N,50339,CHEMBL627272,BAO_0000218,
A,Intermediate,1,,,Pneumocystis carinii,,,4754.0,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted uM/Kg/day,,13062,1,,,13273,,,N,50339,CHEMBL627273,BAO_0000218,
A,Intermediate,1,,,Pneumocystis carinii,,,4754.0,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 0.027 (uM/kg/day),,13063,1,,,13273,,,N,50339,CHEMBL627441,BAO_0000218,
A,Intermediate,1,,,Pneumocystis carinii,,,4754.0,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 0.27 (uM/kg/day),,13064,1,,,13273,,,N,50339,CHEMBL628355,BAO_0000218,
A,Intermediate,1,,,Pneumocystis carinii,,,4754.0,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 13.3 (uM/kg/day),,13065,1,,,13273,,,N,50339,CHEMBL628356,BAO_0000218,
