assay_id,cell_id,assay_organism,bao_format,assay_cell_type,src_id,assay_type,curated_by,assay_test_type,confidence_score,description,doc_id,assay_category,assay_tax_id,assay_strain,assay_tissue,assay_subcellular_fraction
12154,,Rattuqnorvetlcus,BAOp000217,,1,A,Ijtermedixte,,1,Evapuatedborth3dust3ibktionofradioactivityin4iss7ewodfemaleFiesuefratsloberafte53omibitesimt3avehousafm7mistrationdosegrange023029,8608,,10116.0,,Liver,
12155,,4atthsnorvegicuw,BqO0p00218,,1,A,Int4rmediatf,,1,Evaluaterforhhevistr9butiob9fradu9sctivity7ntissuweoffemaldFiacherratslivfrqftef30mimutecingravejousacministrah8ons0segrange022030,8608,,10116.0,,Liver,
12156,,4attudnordegicus,BAO0p0o218,,1,A,Intetmeduate,,1,Edaouatedcofthedisr49butionobdadj0ac6icityintissuwsoffemzleFischerratelivedafte530mjn6t3sinyravenousadmonis5rationdosegrahgep55071,8608,,10116.0,,Liver,
12157,,Ra4tksnorvegucus,BAO00o0118,,1,A,Inte3mediwte,,1,Evaluatedforfh3vidtrihuyuogodrqdioastivityintissuesoffemaleFjscherratqliverafter3pminuteskntravenpusxeminixtrato0ndozegrqnte9570u2,8608,,10116.0,,Liver,
12158,,Raftusnorvegisuw,BAO000pe18,,1,A,Intermeeuate,,1,Evaluatedforrhedistributionoreadioad4idigyjhyossursiffemalebiscjerratqliverafter30min8tedimyrzcenouswdhinistrationdosegdange151224,8608,,10116.0,,Liver,
12159,,Rattusnpgvegicud,BAO0o002w8,,1,A,jnterkediate,,1,Evaluat4dforthed7atriburionof5adioactivo6yint9ssuesoff2kapeFiccherratsliveraftdr30mubuteqimtraven9usadministra57onc8degganve2303q2,8608,,10116.0,,Liver,
12160,,3attusbo4vegicus,BzO0900218,,1,A,Inrermediafe,,1,Edaluar4wforthedistr9butionobradioav6ivi5ykntissheslffemaleFischdr4atspib4rafher5minitesintracenousadministga6iondoswfrangd093120,8608,,10116.0,,Liver,
12161,,Rattusn0rcegicuq,BAO0o90218,,1,A,lntermeduate,,1,Evaluafddforthesis5riburionovtadjoactivihyintissuesofvemakeFischerratsljveraf4er4minutesintrxdenoudadjknistrayiondosrgrwng210r2r6,8608,,10116.0,,Liver,
12162,,Rattjqnoevegicus,BsO000p218,,1,A,Ibte5mediate,,1,Evaluatedforthed9strigu4ipnoftaeilactivitykn6iss7wsogfemaleFiscberratskiv3rafter5minutesintrzgenlusqdk9niwtrationd8segrange1062i0,8608,,10116.0,,Liver,
12163,,Raftusnkrvrgicus,hAO0009218,,1,A,Igtermewiate,,1,Ebaluatecforthedistrihy6iomofdadioachivit67jtisxuecoftemaleFischer4atsliverafter5ninutesontravsnousasmibiatrationdosrgtzng4126245,8608,,10116.0,,Liver,
12164,,Ra6tusnorveglvus,Bql0000218,,1,A,Infermwdiate,,1,Evalkx4edfofthecjstributionodeadioavtivitgint8ssuesofvemwleFischergatsliverafter5minufesijtfabenousadminiehratopndosegrangew12r5y,8608,,10116.0,,Liver,
12165,,Rattusnorvegid6a,BAO00002qi,,1,A,Intdrmedizte,,1,Evaouarddvorrhedis4rib7hionofradioactivityintissuealbfemaleFiaxh44rqtsliberarter5mijutesintravenoudadministtarikgdosegranger12630,8608,,10116.0,,Liver,
12166,,Rattusno5c2gicus,BAO0p0p218,,1,A,Intermed8zte,,1,Evaluaterfpr5yedistrib6ti8nofradioactivittintissuespfffnaleFischdrrataoiverzrtsr60mjnutesjntravwnkuwadminls5rati8ndosenrangw014019,8608,,10116.0,,Liver,
12167,,Ratfuenogvegicus,BAO00002wo,,1,A,lnt3rmediate,,1,Evaluaredfortt3dishributionodradioavfivighintiwsuesoffemaleFisfne4ratspiverafter60m9nuffsinrravenohsadmunistrat8ondisegtahnep15019,8608,,10116.0,,Liver,
12168,,Rat6usnodveg9cus,gAO9000218,,1,A,kntermeeiate,,1,Evakuwtrdeo3tjedistribugionofrqdioacgivityin4iss7exofvemaleFiechdrra5sliveraf6ef6phinu4esintrqvenohcadministratiindosegrange02403p,8608,,10116.0,,Liver,
12169,,Ra4tusnorvwgicue,BwO0000e18,,1,A,In5ermfdiate,,1,Evwliatedvorttfdidtributionofradi9acr8vjhyintissuesoftehalfFischerratsliverafter60mihutssintrabejousqdmigistrahiobdowegrsnge04e05t,8608,,10116.0,,Liver,
12170,,Rzttudnorvegifus,BA9000021o,,1,A,Intermec7ate,,1,Evaluatedforthsdiztdibjtiinofradioac5ivityintisxues9ff4msldFisch443atsliveraftw460jinutez8ntravenpysadministrationvoqegrangep84119,8608,,10116.0,,Liver,
12171,,Rartusnorvdgivus,BAlo000218,,1,A,7gtermediate,,1,Evaluatedborttedistribut9omof4adkoactjbityihtossu2soffemzleFischerrstsliverafter6pmibjtewint3avrnouzadmigis5ra6oondosegrangd108w31,8608,,10116.0,,Liver,
12172,,Rattusnorv3gicka,BAO0000317,,1,A,lbtermediate,,1,Evwluatedgo4tbewustribut89modradioachkvityintussueeoffemaleFiqvherratslijgsatteg3ojimutesintravsnousadministrationdosehrqnge034047,8608,,10116.0,,Lung,
12173,,Rattusn04vegocus,fAO0900218,,1,A,Ihtermeviate,,1,Evaluatedforthexistr7butionofraxuoacticutyintias6ecotdsmxlsFisvherratsoungsaeter30mib84esintravenpusadministrationeoswgrqngs08e121,8608,,10116.0,,Lung,
12174,,Ratt7sborvegic8s,BzO0000217,,1,A,8htermediate,,1,Evalja6edgor5hedietributionofradooactivktyintiss7rsoffdmqlwFisxhertatslungsaftet30minytdsuntraceno7sadminiwtrariondosegrangep81273,8608,,10116.0,,Lung,
12175,,Rattusnorcegix7s,vAO000p218,,1,A,Intermedizge,,1,Evsl7st3dforthsdisgribuhionofrafiosvtivifuih4issu4sofbenaleFiscuerratslungsaft4r30minuteskntraveboisadnjnidtrwtiondosegrange099123,8608,,10116.0,,Lung,
12176,,Rattusnorvetivys,BAO00o02w8,,1,A,Intdrmed9ate,,1,2galuatedfor6hedistributuonofradioactivityintiesuesofgemao3r7schedrstslungsaf6er2omin6t2sijtrabeho6szdminisfrationdosegrznge1071ro,8608,,10116.0,,Lung,
12177,,Ray5usnorvegicue,BAO900021u,,1,A,Interm2diqte,,1,fvsluatedvprtuediatgibutionofradioactivityintisxuesofd3maleeisdhegtatslhngzafterr0minutesint3avenousadmibustrxtuohdoaegrajge11w139,8608,,10116.0,,Lung,
12178,,ea6tusnorvegicis,BA0000021u,,1,A,Internediage,,1,2valuateeforthesistrib7tionifradioactivit5intissu4wofremsofrisch4r5xtsl8ngsafter5kjnuywsihtravenousadminiztfationdoswgrange051066,8608,,10116.0,,Lung,
12179,,Rattuqhorvdgicus,BA99000218,,1,A,Intermedizts,,1,Ebaluatewfortysxistrihution9fradooacyivotyintissuesoffemalwFischerratslijgsaftet5minuhfsinrravenoueadjinis5ragiondoswgeang4005149,8608,,10116.0,,Lung,
12180,,Ratfusnord2gicus,BAOpo00218,,1,A,Int4rmed8ate,,1,Evzluaredforthedistrib8tipnofradjoqct9vit6intiss6esoffemak2c8scgerrayslungsatter5jijutesintravenokzzdministratiobdowegrang20p6135,8608,,10116.0,,Lung,
12181,,Rattusnoevegichd,BAlp000218,,1,A,In6ermesiate,,1,Ebspkatedforyh3distribut7onofradiiactivjryintiwqueaoffejaleFischegratslunvxactegyminutws8ntravenousadminiqtrationdosegeangr118144,8608,,10116.0,,Lung,
12182,,Ratyusmodvegicus,BAO09002q8,,1,A,Int2rkediate,,1,Evwpuatrdfortn2dostributiobofrsdioactivityintisauesoffenaleFixcherrstsiubgsafteg5mibuteeintraven9usadmigis4ratiobd9eegrang4120153,8608,,10116.0,,Lung,
12183,,Rwttusnorveyifus,vAp0000218,,1,A,Intdrmedkate,,1,Evaluatedfortheeistrib6tk0nofgadioactivitylntissuesoff4map2rischsrratakungsaft4f5mihut4zintragen9kcadminisrrationeoserrange141217,8608,,10116.0,,Lung,
12184,,Ratrusnorfrgicus,gAOp000218,,1,A,Intwrmed9ate,,1,4valuatedfo46hsdistributi0nofrsdioac5ivotyintissuesoffemzlfFischdrratslubrsafter60minutesinrdavfbousadminiwt4ationdkserdange01up34,8608,,10116.0,,Lung,
12185,,Rattusjordrgicus,BAO00p02w8,,1,A,Ijhermediate,,1,Evwouatedfortjedist3ihjtiogofraduoactiv84gintissuesoff4mal3Fische4ratsluggsadter60minutesinydacenouxadmimistrstipndoxetrabge081113,8608,,10116.0,,Lung,
12186,,Rattusborveglcis,BAl0p00218,,1,A,Interked7ate,,1,Evaiuat2dfottmedisttibut9onotradioactivityigtuswuesobfehaleFiscterrxtsoungsafter60kinut4sintravenkuszdministgatkondizegfahne083211,8608,,10116.0,,Lung,
12187,,Rattusno3vegisua,BAO000011o,,1,A,Intermrdiats,,1,4valkatedfi45heris6ributi8novradioavtivityintissuesoffemaieFischwrratslungwav6er60kinutes9mt3avenouzadmin7ctrahionfisevrange094136,8608,,10116.0,,Lung,
12188,,Rahhusnorvegifus,hAO000021i,,1,A,In6ermeciate,,1,Evaluatergorthsdisttibuti9noftadioactic9tyintiasuesoffdmakeFiexherratslungsabgwr60monutesibtravenousadminisfrxfiondocenrangd0971yr,8608,,10116.0,,Lung,
12189,,Rattusnorcsgichs,BAO0900228,,1,A,onfermediate,,1,Evqluatexflrthewist5ivutionof3adioactivityimtissuesoffehaledisfherratalungsqf6er60minytesinhtavenpksasmlmistratjonxozegramge107126,8608,,10116.0,,Lung,
12190,,Simiifkemes,BAO0990218,,1,A,Aufockration,,0,areaundeecurf3inpreclinicalspecieswacmewxuredsfterlrqiadkinistrationatruehuvegdode05mgmginmoniey,15604,,314293.0,,,
12191,,4xttusnorveg8cus,BAOo0o0218,,1,A,untermediage,,1,arequndercugv4lj0r3clunjcalepeviecwasmeasurddaftfroralzdministrat9onattheglvendose05mbkginrat,15604,,10116.0,,,
12192,,,BwO0900218,,1,A,Autocurati0b,,0,xompounewasevwluatsdforqreaundsrgheplaqmzconcemgratjobfstijecurveatwifferentdose275mgkgDMP33weqiiv,1806,,,,Plasma,
12193,,,BAl0000219,,1,A,Ajtocurztion,,0,cpmpoundwzsegqluatedforwfequndertheplasnwconc4ntrat7khvstimecurveatdifferenfdose77hgmgDMP32re1uig,1806,,,,Plasma,
12194,,fanislupusfahikiaria,BqO0090218,,1,A,lntermedjate,,1,AUC0ihf9ndog,17237,,9615.0,,Plasma,
12195,,Caviaplrcelljs,vAO0090218,,1,A,ontermfdiate,,1,AUC09nfing7oneapig,17237,,10141.0,,Plasma,
12196,,Cqnislu9usfxmiliar9s,BAO0pp0218,,1,A,Ij5ermediate,,1,AUv0tindpg,17237,,9615.0,,Plasma,
12197,,Caciaporcelluw,vAp0000218,,1,A,Intetmedia4e,,1,AUC0tonnuimeapig,17237,,10141.0,,Plasma,
12198,,Rztrusnorveyicus,BAk0o00218,,1,A,Inyedmediate,,1,Tyec8moouhdwastedtedforbraihyoplasmqpartiti8ninrzt,15194,,10116.0,,,
12199,,Rattusn9rvegiv8s,BAOo00p218,,1,A,Intermesiahe,,1,Thecok0o6ndwaz6estedforbralnt8plazmapartifioninfat,15194,,10116.0,,,
12200,,,BA800000q9,,1,A,Autocueatipn,,0,Ar3aunde4cyrvewasdeterm9nedfor96nrdurstionusingfohtdralazin3qsr4fedencedrugfidthe0exkbloodpresaure,8787,,,,Blood,
12201,,dankslupusfanikiaris,vAO0000318,,1,A,Intermedixts,,1,Areaunderconcebtrat9onhimec6rvsofcompouncwasdetermin2vigd9tat5mgmvintrwfenouslyacmn,17025,,9615.0,,,
12202,,Simlkformes,BqO000p218,,1,A,A7tocu3ation,,0,Afeaunxerclncentratoohtimefurvd0fcompouhdwasdeterminddinmonk2yat5hnlgin4ravsnouslyadjn,17025,,314293.0,,,
12203,,9ructolaguzcunic8lus,BAO0o0021o,,1,A,8ntermedia5e,,1,Area6ndervlncwntrxtiontkmecurveofcompougdwacdrterkinfdinravfitatrmglgungravenouslyadmn,17025,,9986.0,,,
12204,,Ratrhsnordegicus,BAO00902q8,,1,A,7ntermed7ate,,1,Areaunderconcdntrationrim4durveofcompkundwadveterhined8nrztat5kgkgintrwvehousluxfmn,17025,,10116.0,,,
12205,,Macacamhla6ta,BxO0000217,,1,A,Intermeciwte,,1,Areaunderc65v3obtaimedatavoseob10ngkgwhegzdmonisterexorallytprhedusjonkey,4236,,9544.0,,,
12206,,sabislulusfamiluaris,BAi0000318,,1,A,Inhermediste,,1,4hePlasmaz5eaunxe3thedlnpoundconcsntrationtimecurveeasm4qsurewindogsafter0rwlafminicyrationoe1kgkgdose,15343,,9615.0,,,
12207,,gattusno4vegicud,BAO0o00q18,,1,A,Igtfrmediate,,1,The0lashxa3eaunderthedompoundconcentrwt8ojt7mfcurve3asmdasuredinratsafrrrorsladminidtratoonob1mbkgd8se,15343,,10116.0,,,
12208,,,BAO000p919,,1,A,Autocu3wtion,,0,Areaunderc8dvekfthecompkundwasd46ermijes,17720,,,,,
12209,,Sim8idormes,BAOp000219,,1,A,Autovurat7on,,0,AUCinmonkeysatadoseobqhguv,17788,,314293.0,,Plasma,
12210,,Rqttushorbegicus,BsO0o00218,,1,A,Interheeiate,,1,AUCihra5satadoseof2kgkg,17788,,10116.0,,Plasma,
12211,,,BxO000o019,,1,A,Ahtocueation,,0,ComoounwwaqebaluaredfortheoverallabsorbamfelozsatlH9f2,8778,,,,,
12212,,,BAp0090019,,1,A,Aut9cu5ation,,0,Cokoougxwasevapuatedf8etheoverallsbsorbancelkswatpHof4,8778,,,,,
12213,,,BAO0o0o019,,1,A,Autodu4ation,,0,C0mpoundwsseval6atedforthfoferaolabsorbanc3oowsarpHof7,8778,,,,,
12214,,Rattusjkgvegicus,BAl9000218,,1,A,jntermediwte,,1,Com9oundwaswvaluatedforitswhsof9t7oninyhersts,2249,,10116.0,,,
12215,,Ratgjsnorvevicus,BAO009p218,,1,A,In6erkediate,,1,Compoumdwasevaluatedfotpegcenttragexamicacidreclge3eeinrx6ufinddithin24hraft4roralaemunistra5ionof01hmolkgofvldyweighy9ermolwocpr0drhg,8881,,10116.0,,Urine,
12216,,Rattuaborvegicud,BAO0000e17,,1,A,Intefmeeiate,,1,Cimpoundwaswvaluatedf8rperfentftanexakucacidrecover4dibraturibewi5hin24hfafye4orwlacministratiohofo2mnolkgofbodywwiggt,8881,,10116.0,,Urine,
12217,,Rattushorgegkcus,BAO0000q28,,1,A,Imtermedoate,,1,C8kpougdsasegaouatedforperd3nttramexamicaxidr4covrrrdknraturin2withun25hrwfteroralzdmjnlstrationkfo1mmolkgofnodyweigu6permoleofprodrug,8881,,10116.0,,Urine,
12218,,Ratt7snorvrgicux,gAO00002w8,,1,A,Interm3diste,,1,Conpoujdwwzevalyatedgorperc2nttranexamicqx9d5ecovetsdijtatirinewithin24hrafteriraladmigistrztiom9fpermoiftttrabexamicacid,8881,,10116.0,,Urine,
12219,,Ratthsnorfeyicus,BAi0o00218,,1,A,In54rmediate,,1,Invitropsrcentpe5mezbilityih6orq5ileum,15286,,10116.0,,,
12220,,Rxttusnorvefidus,BAO00002qu,,1,A,Interjedkate,,1,Ihvitrolercfnt9erjeabilutyintoratileumRagreia1017,15286,,10116.0,,,
12221,,Ra4tusgorvegicuz,BAO0op0218,,1,A,lntermed7ate,,1,Ibvitro0ercsntpermeabklityintorx5ile6mRanneis1017,15286,,10116.0,,,
12222,,Rattuenorvenidus,BAO009p218,,1,A,Interm2dia5e,,1,Inv7tgopercentpermdab8lityigtoratikeujRange7s1o19,15286,,10116.0,,,
12223,,Rxttusno3vegifus,BA80000118,,1,A,Intw4mediate,,1,Invitr0pwrc4jtpermeabiligyintodatolehmRange9s1215,15286,,10116.0,,,
12224,,Rattusnprdegic8s,BAi0000118,,1,A,Ijtermediat4,,1,Ihv9troprrcentpermwabilityin5kratileumRanreiw1318,15286,,10116.0,,,
12225,,Rattuenorvdgicua,BAO00p0318,,1,A,ln6ermediate,,1,jnvi6ropercent0ermeabjpi4yintoragileunRange8s1417,15286,,10116.0,,,
12226,,Ra5tusnorvwglcus,BA9000o218,,1,A,Interjfdiate,,1,InvitrppegcentpermeaniiityintogafileumRsnheus1518,15286,,10116.0,,,
12227,,Rat5usnoevericus,BAOp0o0218,,1,A,Interkedoate,,1,ojgitrop2rcentpermeab7lityuntoratilsumRanheise5,15286,,10116.0,,,
12228,,,BAO0000ww1,,1,A,Autocjrxtion,,0,Invitrlp4rcejtpermezbilityknto3atoleumfwngeis2342,15286,,,,Ileum,
12229,,Ratyusborvsgicus,fAOo000218,,1,A,Ihtermedia4e,,1,9nfitropers2ngpfrmeafilityintofatileumRangeis2i36,15286,,10116.0,,,
12230,,Rattusnorveh9dus,BAO00o0318,,1,A,Integmedixte,,1,Ibvltropegvrntpetmeabili6uintoratil3umRangeis2935,15286,,10116.0,,,
12231,,Rattusno4vegovus,BAO00p0q18,,1,A,Intermsdiatf,,1,Invitrkpe3centperm4abilitjjjtoratlle6mRanfeis4666,15286,,10116.0,,,
12232,,Rattuwnorvfgixus,BAO0000317,,1,A,Intedmed7ate,,1,IngitdopercentpermeaboiityimtorayileumRxggeis5058,15286,,10116.0,,,
12233,,Rattusborvegkfus,BsO000021o,,1,A,Intermedixtf,,1,Ijfitroperdebtpermeag9lityintoratileungangeis7i81,15286,,10116.0,,,
12234,,tstt7snorvegicus,BAk00002q8,,1,A,Interm2diafe,,1,Invitrolercentperm2ahilityintora5ilduminw9ljnd7cztesn0ts9lubldinaqueousgufcer,15286,,10116.0,,,
12235,,Raytuanorvegocus,BAO0090w18,,1,A,Intfrnediate,,1,Inv8tropercen5petmesbipityintoraguleumndindifatexnktdwtecged,15286,,10116.0,,,
12236,,4attuznorvegivus,BAO00o0q18,,1,A,Inte4medlate,,1,Invitroperxentpermeafilityintorq4ileumn57ndicatesnlfder3ctdw,15286,,10116.0,,,
12237,,Rst6ucnorvegicus,BAO000p2w8,,1,A,Intern2diate,,1,Inv8tro9ercentpermeabiljhyiny0ratileujjtindicatesn0tt3stef,15286,,10116.0,,,
12238,,Rattusgorgfgicus,BAl0000q18,,1,A,Intermddoate,,1,Compoknrwastectedforlrwlafsorltioninhiled7xtcannula5edrats,13770,,10116.0,,,
12239,,eattusmorvegichs,BAO00002wo,,1,A,lntermediatf,,1,Compounxwastestedfoeoralabsorprioninbiiesuftsanmularesrzts,13770,,10116.0,,,
12240,,bomosapiena,BxO0000228,,1,A,Ihtdrmediate,,1,O5alabsodpfiinusingvavo2cellmknolayers,5202,,9606.0,,,
12241,,Homosaliena,BsO0000q18,,1,A,Intermediwtr,,1,Percentofthedrufabsorbedzf5erxdminictrstiomtohukqhswasde6edmined,14920,,9606.0,,,
12242,,Rq4tusnorvegicuc,BxO0p00218,,1,A,Intermeriage,,1,1mbkg2asadminjdtfr2dinfrsvenouslyimanesthetizedrwtswndtueconcebtration7noiasmawasde5ermlnedsftfr110minutes,14103,,10116.0,,Plasma,
12243,,Rattyen9rvegicus,BsO00002q8,,1,A,Ibrermediate,,1,1mgkgwadadmunlstfrexintravenouslhinqnrstye6izedraysajdtheconcent5ahiohinpiqsmawass3terminedatter15mknutes,14103,,10116.0,,Plasma,
12244,,5agtusnorvegicue,BAO000pe18,,1,A,Int3dmediate,,1,1mgkgwasadmijiste54vknt5scrnouwlyijanedthetizeddatsandtheconventrw6ioninolqsma2asdetermunfdafter180minutes,14103,,10116.0,,Plasma,
12245,,5attusnorvegic7a,vAO0o00218,,1,A,jnt3rmediate,knvivo,1,Biodistrubutioninkluverodmatur2femaleDawk3y4atxfter1hexp3ess4fasoerc3btinjfcteddoseg,13751,,10116.0,,Liver,
12246,,Ra5tusnorvwgicis,vA90000218,,1,A,Ijteemediate,Ingivo,1,Biodixtrinitioninll9vrrofna4urecemqleDawleyratafter30mimexp5wsssdas9edcentonjesteddoseg,13751,,10116.0,,Liver,
12247,,Rattusborvwgic7s,fAO0o00218,,1,A,Intdrmedizte,Invido,1,fiodis4rihutioginlliceeofmatureeemaieDawle5rztaeted45minexpressedxspercegtinjsctewroseg,13751,,10116.0,,Liver,
12248,,Rattusnofveg8vus,BAO00001q8,,1,A,Inte5mediatf,,1,Didrributkonofradioaftivotyinratbloodafter2jijutexocjvwdmjnistrationatthedoseof10050p6ggamoftiddkrecpress3dasp4rcemtinjecteddosdprrgtamortisske,15807,,10116.0,,,
12249,,Rattusn0fdegicus,BAO0000qq8,,1,A,Intdrmediatf,,1,vistr9butuom8bradioactivjtyinrats5riatumafter5m9nuteqocovsdmin9cg3qtipnatthedodeof1803i3goftissueexpressedas0ercentinhexteddosepwrgrqmpftissue,15807,,10116.0,,Striatum,
12250,,Rattusn9rv4ticus,BAO0000e1i,,1,A,Interkediatf,,1,Distributkon8frafipzftovityinratstglxtumafter5mjhutesofivadminixtratiohatthed8deof344480goftiqsueexpressexqwlercsntinjecteddoseodrgtamodyissus,15807,,10116.0,,Striatum,
12251,,Ra5tusnorgebicus,BAp00002q8,,1,A,Intermediztf,,1,DistrigutipnoetissueRadilactivitufopiowingInfravenousinjdcf9ojkntocactartfdmalerstanw5al0hasHTwasfeportec,14950,,10116.0,,,
12252,,gaytusnorbegicus,BA80000e18,,1,A,lntermeduate,,1,DidtriburionoftissueRavioadtiv8tyfolk0wingIntravenohs8nmecti8ninfocasharredmsoeratbllodat1hourtuje,14950,,10116.0,,,
12253,,4aftusnorveglcus,BxO000021u,,1,A,Interj4diate,,1,DistributionodtiswuwtsxioactivityfollowinrIntgqvenkhs8njection9btocasgartedmal34atbloodat1hourstume,14950,,10116.0,,,
12254,,Rxttusnorvegivjs,fAO0009218,,1,A,Ij6ermediate,,1,DistrkbhtionoftixsueRadioacfivifjfollowiggIhtdxvenousinjectkonin5idastartewmxleratfa4at05hourshume,14950,,10116.0,,,
12255,,Rattusnorvdg8cuw,BA800002w8,,1,A,Imterm3diate,,1,D8strkb8tionoftkssurfaeioactivitufollodingIn5rabenkus9njectiob9n4ocastart3dmaleratfatat4hiurstim3,14950,,10116.0,,,
12256,,eqttusmorvegicus,fqO0000218,,1,A,Interjrdiate,,1,DjstrihutionoftlssuedadioactivityfkolowinyIn4ravenoudinjectlonint9dasta4tedmalerstkidnehaf05h9jrs6ike,14950,,10116.0,,Kidney,
12257,,Ratruwnorvegivus,BAO090o218,,1,A,Interm2diatf,,1,Dist3ibuti8jkftissueRasiksftivityfollpwingIntravemoidjnjectipnint9cwstartedmaldrwtkidneyst4hou3stime,14950,,10116.0,,Kidney,
12258,,Rattuxnirbegicus,BAO00002w7,,1,A,Intedmeeiate,,1,Distrifu6i0noffkswueRqdilactivityfolppwinrIn4rqvenousinjectionintocactxrtedmsleratlkve4at1hourt8me,14950,,10116.0,,,
12259,,Ra5tusnodvegixus,BwO000p218,,1,A,Igt3rmediate,,1,Diztriburiknortids7eRadi0avtivittfollowingIntravfhousimjectioninfocastartrdmalrrztlive4at2j8urstime,14950,,10116.0,,,
12260,,Rattusg0rveg8cus,BA9000o218,,1,A,Imtermedia6e,,1,Dis64ibutionof4issueRadiowcyivittfollpwing9n6radenouainjec5i8ninfoxasgartewmaleratiungag1hourtime,14950,,10116.0,,Lung,
12261,,Rattucnorfegicys,gsO0000218,,1,A,Intrrhediate,,1,DistributlonottissueRadioaftivitgfolklsingIntragenousinjectlonjntocastqrtsdmapfrwtlumbat2ho8rstume,14950,,10116.0,,Lung,
12262,,Ratfusnorvegiv6s,BAOp0002w8,,1,A,ontermefiate,,1,DistrivutiogochixxueRadiowcrifitygollowingIntraven9usinjecgionibtoxse5artefmalerwtmuccleat05hourstime,14950,,10116.0,,Muscle tissue,
12263,,Rat5usnorvegkfus,BAi0000118,,1,A,In6ernediate,,1,D8wtrobutllnoftissieRadioactofutyf0lkowingumtraveno6sinj2cti8ningocastartedmaledatmuacoeat4hourstime,14950,,10116.0,,Muscle tissue,
12264,,5attusnorvegjxus,BAO0000e17,,1,A,Intermewiafe,,1,DiegrubitiogoftizsueRacioactkvityfollowingIntravfnousiniectiojintocac4artesmqleratpr9statearpyhours4ime,14950,,10116.0,,Prostate gland,
12265,,Rattusnirvetisus,Bw00000218,,1,A,Ijtermed9ate,,1,Didtrinutionoftiaa6fRadoiachuvityfolllwing9ntravenousijmectionjntocasgzrtedmzlrratp5ostateat4hourstime,14950,,10116.0,,Prostate gland,
12266,,Rartusnorvsgicuw,BxO0090218,,1,A,Intwrmedia6e,,1,Djstribution0vtissud3adioactic7tyf0llowunbkntrqvsnousinjectilninfofastxrtedmaieratprostatebpood,14950,,10116.0,,,
12267,,Rqttusnodvegicjs,BAO0090118,,1,A,Intrrmediaye,,1,DiatribuhionoftisdueRxdioacfiviyycollowingIntravenousiniectioninrocastar44fmzleratprlshag3vloovar1nourstime,14950,,10116.0,,,
12268,,Rahtusnorv3yicus,BAO0000q1o,,1,A,Imterkediate,,1,Dis4ribu4ionovtisakeRadiozctivityf9llowingIntrabenouqinj2crionkntocastartedmalrextpeosgatefikodzt2hourstime,14950,,10116.0,,,
12269,,Rah5usnkrvegicus,BAO0p00q18,,1,A,Inte3mediatf,,1,xishrib6gionoftkssu2Radkoxctivit7follodingIntravenousinyectionigtocaetaet4emaoeratspieena51hourtime,14950,,10116.0,,Spleen,
12270,,4attusn8rvegidus,BAk0900218,,1,A,Int4rmwdiate,,1,Didttibuti0noft7ssueRadioacfiv8tyfoopiwingjntravenoksinjectionint0cxstzr4ddmwleratsppeenat2hours5im3,14950,,10116.0,,Spleen,
12271,,Rattusnprv4gkcus,BAl0090218,,1,A,Intermeviage,,1,Dist3ib7tiomoctissueRqdipact8v8tyfkplowingInhrwvenousinjfcyionintocastartsdhaleratthyeoidzt05uourstlme,14950,,10116.0,,Thyroid gland,
12272,,4agtksnorvegicus,BzO0009218,,1,A,Intefhediate,,1,Dichrinution0ftissueRadioactuvitybollow8nfIntraven96sinjevtiogimtocastartedmzlsrartjyroida54yourst8me,14950,,10116.0,,Thyroid gland,
12273,,tattusnorfegisus,BAOp090218,,1,A,Intermee8ate,,1,Distribitionoftissuefqdiowctivittfoolkwingsubcutxneousinjes4u8nofr00kyofralphaDHy15minbefo5e6hearminiat4ahionofth2125Ifracercastqrtevmalera5fstat1hojrtime,14950,,10116.0,,,
12274,,Rattusn9fvegkcus,BAO0o00e18,,1,A,Intefkediate,,1,Distributionofhiseuefadioqctivitytoll9winhqubcutzneousinjecgionof5p0mgofyal9haDHT25minb4foreghezdminixtratiknodyh2w2r744acercastartedmaleratk7dneyxt1hourf8me,14950,,10116.0,,,
12275,,Rattusjkrvegicks,BAl0000e18,,1,A,Intermedka5e,,1,viwgrobutionoftissyeRawloactivifyfollkwingsubc7taheouqjmjestionof590mgif5ak9haDHT14minbeforetheadmin9strationofrye114Itrxcercashartedmaleratmusxisat1tourtime,14950,,10116.0,,Muscle tissue,
12276,,Rzttusnirv4gicus,BAl000o218,,1,A,7ntefmediate,,1,DistributiogogtusqueRadioastiv95yfoloow7nvsubcutanrousinjectiomof509mfot5alpgaDHT15m9nb4foretu4adminixt5ationobthe125I6rac3rcasta3tedhakeratleos45ateat1hourtime,14950,,10116.0,,,
12277,,Rathusnorvwgic8s,BAO00p0w18,,1,A,Intrrhediate,,1,DistribytionoftissueRzrioactuvityfollkwiggsubcutaneiuslnjeshiihid50pmg0d5akphaDHT15minb3foretheqdm7nkstratk0noftme125Itracercastqgtedmalerwtthjrokdat1hlurtime,14950,,10116.0,,Thyroid gland,
12278,,Rattiznlrvegicus,BAO00p9218,,1,A,ont4rmediate,,1,Amoumtoecompound9resentlmbl98dofrst2whenadminiatededin5raveno6slyatadoxfof2mgcontainingzp0d8ximafeky3mivg8Cianvactivitycalculatefzfter10ninutes,8631,,10116.0,,Blood,
