ss_tst_tp,vrnt_d,ss_tp,src_ss_d,crtd_b,cnfdnc_scr,ss_ctgr,td,chmbl_d,tss_d,ss_d,ss_rgnsm,ss_cll_tp,ss_tx_d,rltnshp_tp,ss_tss,src_d,cll_d,dscrptn,ss_sbclllr_frctn,b_frmt,dc_d,ss_strn
,,A,,Intermediate,1,,50588,CHEMBL624045,945.0,12867,Canis lupus familiaris,,9615.0,N,Stomach,1,,Distribution in female dog stomach 24 hours after administration.,,BAO_0000218,8170,
,,A,,Intermediate,1,,50588,CHEMBL624046,945.0,12868,Canis lupus familiaris,,9615.0,N,Stomach,1,,Distribution in female dog stomach 72 hours after administration.,,BAO_0000218,8170,
,,A,,Intermediate,1,,50588,CHEMBL624047,2046.0,12869,Canis lupus familiaris,,9615.0,N,Thyroid gland,1,,Distribution in female dog thyroid 24 hours after administration.,,BAO_0000218,8170,
,,A,,Intermediate,1,,50588,CHEMBL624048,2046.0,12870,Canis lupus familiaris,,9615.0,N,Thyroid gland,1,,Distribution in female dog thyroid 72 hours after administration.,,BAO_0000218,8170,
,,A,,Intermediate,1,,50588,CHEMBL874408,1088.0,12871,Canis lupus familiaris,,9615.0,N,Urine,1,,Distribution in female dog urine 24 hours after administration.,,BAO_0000218,8170,
,,A,,Intermediate,1,,50588,CHEMBL624049,1088.0,12872,Canis lupus familiaris,,9615.0,N,Urine,1,,Distribution in female dog urine 72 hr after administration.,,BAO_0000218,8170,
,,A,,Autocuration,0,,22224,CHEMBL624050,1969.0,12873,,,,U,Plasma,1,,Mean plasma concentration measured 1 h following an oral dose of 30 mg/kg,,BAO_0000218,14283,
,,A,,Autocuration,0,,22224,CHEMBL624051,,12874,,,,U,,1,,Plasma concentration at 7 hr after intravenous dosing,,BAO_0000019,5623,
,,A,,Intermediate,1,,50597,CHEMBL623278,,12875,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration of 3 mg/kg iv after 0.25 hr in rats,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL623279,,12876,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration of 3 mg/kg iv after 0.5 hr in rats,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL623280,,12877,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration of 3 mg/kg iv after 1 hr in rats,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL623963,,12878,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration of 3 mg/kg iv after 2 hr in rats,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL623964,,12879,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration of 3 mg/kg iv after 4 hr in rats,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL623965,,12880,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration of 3 mg/kg iv after 6 hr in rats,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL623966,,12881,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration of 3 mg/kg po after 0.083 hr in rats,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL874415,,12882,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration after 3 mg/kg peroral dosing in rat at 0.083 h,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL623967,,12883,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration after 3 mg/kg peroral dosing in rat at 0.25 hr,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL623968,,12884,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration after 3 mg/kg peroral dosing in rat at 0.5 hr,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL623969,,12885,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration after 3 mg/kg peroral dosing in rat at 1 hr,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL628409,,12886,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration after 3 mg/kg peroral dosing in rat at 2 hr,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL628410,,12887,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration after 3 mg/kg peroral dosing in rat at 4 hr,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL628411,,12888,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration after 3 mg/kg peroral dosing in rat at 6 hr,,BAO_0000218,13477,
,,A,,Intermediate,1,,50597,CHEMBL628412,,12889,Rattus norvegicus,,10116.0,N,,1,,Plasma concentration after 3 mg/kg peroral dosing in rat at 8 hr,,BAO_0000218,13477,
,,A,,Autocuration,0,,22224,CHEMBL628413,,12890,,,,U,,1,,Tested for the highest concentration at which toxicity was not observed or the concentration which provided the highest number of net grain counts,,BAO_0000019,12553,
,,A,,Autocuration,0,,22224,CHEMBL628414,1969.0,12891,,,,U,Plasma,1,,The concentration in plasmat; Not determined,,BAO_0000019,14548,
,,A,,Intermediate,1,,50597,CHEMBL628415,,12892,Rattus norvegicus,,10116.0,N,,1,,Tissue level at 10 mg/kg/po in wistar rats in blood,,BAO_0000218,14393,
,,A,,Intermediate,1,,50597,CHEMBL628416,,12893,Rattus norvegicus,,10116.0,N,,1,,Tissue level at 10 mg/kg/po in wistar rats in brown fat,,BAO_0000218,14393,
,,A,,Intermediate,1,,50597,CHEMBL628417,,12894,Rattus norvegicus,,10116.0,N,,1,,Tissue level at 10 mg/kg/po in wistar rats in heart,,BAO_0000218,14393,
,,A,,Intermediate,1,,50597,CHEMBL874908,2107.0,12895,Rattus norvegicus,,10116.0,N,Liver,1,,Tissue level at 10 mg/kg/po in wistar rats in liver,,BAO_0000218,14393,
,,A,,Intermediate,1,,50597,CHEMBL628418,,12896,Rattus norvegicus,,10116.0,N,,1,,Tissue level at 10 mg/kg/po in wistar rats in plasma,,BAO_0000218,14393,
,,A,,Intermediate,1,,50597,CHEMBL628419,2385.0,12897,Rattus norvegicus,,10116.0,N,Muscle tissue,1,,Tissue level at 10 mg/kg/po in wistar rats in skeletal muscle,,BAO_0000218,14393,
,,A,,Intermediate,1,,50597,CHEMBL628420,,12898,Rattus norvegicus,,10116.0,N,,1,,Tissue level at 10 mg/kg/po in wistar rats in subcutaneous fat,,BAO_0000218,14393,
,,A,,Autocuration,0,,22224,CHEMBL628421,,12899,,,,U,,1,,Water solubility at 37 degree C.,,BAO_0000019,1629,
,,P,,Autocuration,0,,22229,CHEMBL626726,,12900,,,,U,,1,,Solubility of 10 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 13.5 hr,,BAO_0000100,8194,
,,P,,Autocuration,0,,22229,CHEMBL626727,,12901,,,,U,,1,,Solubility of 10 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 4.0 hr,,BAO_0000100,8194,
,,A,,Intermediate,1,,50597,CHEMBL626728,178.0,12902,Rattus norvegicus,,10116.0,N,Blood,1,,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL626729,178.0,12903,Rattus norvegicus,,10116.0,N,Blood,1,,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL626730,178.0,12904,Rattus norvegicus,,10116.0,N,Blood,1,,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL626731,178.0,12905,Rattus norvegicus,,10116.0,N,Blood,1,,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL626732,178.0,12906,Rattus norvegicus,,10116.0,N,Blood,1,,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL626733,948.0,12907,Rattus norvegicus,,10116.0,N,Heart,1,,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL626734,948.0,12908,Rattus norvegicus,,10116.0,N,Heart,1,,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL626735,948.0,12909,Rattus norvegicus,,10116.0,N,Heart,1,,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL874909,948.0,12910,Rattus norvegicus,,10116.0,N,Heart,1,,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL626736,948.0,12911,Rattus norvegicus,,10116.0,N,Heart,1,,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL626737,2113.0,12912,Rattus norvegicus,,10116.0,N,Kidney,1,,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL630999,2113.0,12913,Rattus norvegicus,,10116.0,N,Kidney,1,,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631000,2113.0,12914,Rattus norvegicus,,10116.0,N,Kidney,1,,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631001,2113.0,12915,Rattus norvegicus,,10116.0,N,Kidney,1,,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631002,2113.0,12916,Rattus norvegicus,,10116.0,N,Kidney,1,,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631003,2107.0,12917,Rattus norvegicus,,10116.0,N,Liver,1,,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631004,2107.0,12918,Rattus norvegicus,,10116.0,N,Liver,1,,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631005,2107.0,12919,Rattus norvegicus,,10116.0,N,Liver,1,,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631006,2107.0,12920,Rattus norvegicus,,10116.0,N,Liver,1,,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631007,2107.0,12921,Rattus norvegicus,,10116.0,N,Liver,1,,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631008,2048.0,12922,Rattus norvegicus,,10116.0,N,Lung,1,,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631009,2048.0,12923,Rattus norvegicus,,10116.0,N,Lung,1,,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631010,2048.0,12924,Rattus norvegicus,,10116.0,N,Lung,1,,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631011,2048.0,12925,Rattus norvegicus,,10116.0,N,Lung,1,,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL631012,2048.0,12926,Rattus norvegicus,,10116.0,N,Lung,1,,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL630271,2046.0,12927,Rattus norvegicus,,10116.0,N,Thyroid gland,1,,Distribution of radioactivity was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL630272,2046.0,12928,Rattus norvegicus,,10116.0,N,Thyroid gland,1,,Distribution of radioactivity was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL630273,2046.0,12929,Rattus norvegicus,,10116.0,N,Thyroid gland,1,,Distribution of radioactivity was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL630274,2046.0,12930,Rattus norvegicus,,10116.0,N,Thyroid gland,1,,Distribution of radioactivity was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL630275,2046.0,12931,Rattus norvegicus,,10116.0,N,Thyroid gland,1,,Distribution of radioactivity was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL875782,,12932,Rattus norvegicus,,10116.0,N,,1,,Mean heart/blood tissue of unfasted Fischer 344 rats administered intravenous after 15 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL630276,,12933,Rattus norvegicus,,10116.0,N,,1,,Mean heart/blood tissue of unfasted Fischer 344 rats administered intravenous after 2 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL630277,,12934,Rattus norvegicus,,10116.0,N,,1,,Mean heart/blood tissue of unfasted Fischer 344 rats administered intravenous after 30 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL630278,,12935,Rattus norvegicus,,10116.0,N,,1,,Mean heart/blood tissue of unfasted Fischer 344 rats administered intravenous after 5 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Intermediate,1,,50597,CHEMBL630279,,12936,Rattus norvegicus,,10116.0,N,,1,,Mean heart/blood tissue of unfasted Fischer 344 rats administered intravenous after 60 minutes (radiolabeled with [125I]-,,BAO_0000218,8594,
,,A,,Autocuration,0,,22224,CHEMBL630280,,12937,,,,U,,1,,Antidiuretic activity was determined expressed as Na+(sodium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 10 mg/Kg,,BAO_0000019,8151,
,,A,,Autocuration,0,,22224,CHEMBL630281,,12938,,,,U,,1,,Antidiuretic activity was determined expressed as Na+(sodium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg,,BAO_0000019,8151,
,,A,,Intermediate,1,,50592,CHEMBL630282,,12939,Oryctolagus cuniculus,,9986.0,N,,1,,Percent of 3-Methyl-thiazolidin-2-ylideneamine as administered dose was reported in rabbit 4 by Gas-liquid chromatographic analysis,,BAO_0000218,7132,
,,A,,Intermediate,1,,50592,CHEMBL630283,,12940,Oryctolagus cuniculus,,9986.0,N,,1,,Percent of 3-Methyl-thiazolidin-2-ylideneamine as administered dose was reported in rabbit 2,,BAO_0000218,7132,
,,A,,Autocuration,0,,22224,CHEMBL630284,,12941,,,,U,,1,,Alkylating activity (0.1 mM) was determined at pH 7.4; expressed as OD (540n m)/mM of drug),,BAO_0000019,5797,
,,A,,Autocuration,0,,22224,CHEMBL630285,,12942,,,,U,,1,,Alkylating activity was determined,,BAO_0000019,7849,
,,A,,Autocuration,0,,22224,CHEMBL630286,,12943,,,,U,,1,,Amount of metabolites in the microsomal medium after 90 min incubation of BTCP (500 uM),Microsomes,BAO_0000251,14220,
,,A,,Intermediate,1,,50592,CHEMBL630069,,12944,Oryctolagus cuniculus,,9986.0,N,,1,,"Formation of metabolite by rabbit liver microsomal preparation in absence of NADPH, at 2 hours",,BAO_0000218,8650,
,,A,,Intermediate,1,,50592,CHEMBL630070,,12945,Oryctolagus cuniculus,,9986.0,N,,1,,"Formation of metabolite by rabbit liver microsomal preparation in presence of Co-O2 (90:10),at 2 hour",,BAO_0000218,8650,
,,A,,Intermediate,1,,50592,CHEMBL630071,,12946,Oryctolagus cuniculus,,9986.0,N,,1,,"Formation of metabolite by rabbit liver microsomal preparation in presence of N2,at 2 hour",,BAO_0000218,8650,
,,A,,Intermediate,1,,50592,CHEMBL630072,,12947,Oryctolagus cuniculus,,9986.0,N,,1,,"Formation of metabolite by rabbit liver microsomal preparation in presence of NADPH, at 2 hours",,BAO_0000218,8650,
,,A,,Intermediate,1,,50592,CHEMBL875110,,12948,Oryctolagus cuniculus,,9986.0,N,,1,,"Formation of metabolite by rabbit liver microsomal preparation in presence of SKF525A,at 2 hour",,BAO_0000218,8650,
,,A,,Intermediate,1,,50597,CHEMBL630073,,12949,Rattus norvegicus,,10116.0,N,,1,,Compound was tested for antidiuretic activity in rats,,BAO_0000218,7116,
,,A,,Autocuration,0,,22224,CHEMBL630074,,12950,,,,U,,1,,Compound was tested for inactivation kinetic values,,BAO_0000019,14131,
In vivo,,A,,Autocuration,0,,22224,CHEMBL630075,,12951,,,,U,,1,,Compound was evaluated for the average apparent volume of distribution when administered through intravenous route,,BAO_0000218,7415,
,,A,,Autocuration,0,,22224,CHEMBL630076,,12952,,,,U,,1,,Dissociation rate calculated from the first-order equation using the t1/2 value,,BAO_0000019,13178,
,,P,,Autocuration,0,,22229,CHEMBL630077,,12953,,,,U,,1,,Compound was evaluated for pKa by titration of the compounds in 1:2 methyl alcohol and water,,BAO_0000100,8815,
,,P,,Autocuration,0,,22229,CHEMBL630078,,12954,,,,U,,1,,Aqueous solubility was measured,,BAO_0000100,1450,
,,P,,Autocuration,0,,22229,CHEMBL630079,,12955,,,,U,,1,,Aqueous solubility was measured at a pH 4,,BAO_0000100,1450,
,,P,,Autocuration,0,,22229,CHEMBL630080,,12956,,,,U,,1,,Aqueous solubility (pH 7),,BAO_0000100,1450,
,,P,,Autocuration,0,,22229,CHEMBL630081,,12957,,,,U,,1,,Aqueous solubility was measured at a pH 9,,BAO_0000100,1450,
,,A,,Autocuration,0,,22224,CHEMBL630082,,12958,,,,U,,1,,"Aqueous solubilities were determined by dissolving an crystalline hemisulfate and dichloride salts, respectively in water and adding acetate to pH 5.0, concentrations are expressed in free base equivalents",,BAO_0000019,12711,
,,A,,Autocuration,0,,22224,CHEMBL630083,,12959,,,,U,,1,,"Aqueous solubilities were determined by dissolving an crystalline hemisulfate and dichloride salts, respectively in water and adding acetate to pH 5.0, concentrations are expressed in free base equivalents.",,BAO_0000019,12711,
