assays_ss_d,assays_tss_d,assays_src_d,assays_ss_tss,assays_dc_d,assays_ss_sbclllr_frctn,assays_td,assays_rltnshp_tp,assays_cnfdnc_scr,assays_crtd_b,assays_src_ss_d,assays_chmbl_d,assays_cll_d,assays_b_frmt,assays_vrnt_d
393,,1,,13748,,12464,H,8,Expert,,CHEMBL615643,,BAO_0000357,
394,,1,,17699,,22226,U,0,Autocuration,,CHEMBL615644,,BAO_0000019,
395,,1,,7145,,80619,N,1,Intermediate,,CHEMBL615645,833.0,BAO_0000218,
396,,1,,7145,,80619,N,1,Intermediate,,CHEMBL615646,833.0,BAO_0000218,
397,,1,,7145,,80619,N,1,Intermediate,,CHEMBL615647,833.0,BAO_0000218,
398,,1,,7145,,80619,N,1,Intermediate,,CHEMBL615648,833.0,BAO_0000218,
399,,1,,7145,,80619,N,1,Intermediate,,CHEMBL615649,833.0,BAO_0000218,
400,,1,,7145,,80619,N,1,Intermediate,,CHEMBL615650,833.0,BAO_0000218,
401,,1,,5325,,80620,N,1,Intermediate,,CHEMBL615651,847.0,BAO_0000218,
402,,1,,5325,,80620,N,1,Intermediate,,CHEMBL615652,847.0,BAO_0000218,
403,,1,,5325,,80620,N,1,Expert,,CHEMBL615653,847.0,BAO_0000218,
404,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615654,847.0,BAO_0000219,
405,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615655,847.0,BAO_0000219,
406,,1,,16169,,80620,N,1,Intermediate,,CHEMBL825024,847.0,BAO_0000219,
407,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615656,847.0,BAO_0000219,
408,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615657,847.0,BAO_0000219,
409,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615658,847.0,BAO_0000219,
410,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615659,847.0,BAO_0000219,
411,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615660,847.0,BAO_0000219,
412,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615661,847.0,BAO_0000219,
413,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615662,847.0,BAO_0000219,
414,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615663,847.0,BAO_0000219,
415,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615664,847.0,BAO_0000219,
416,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615665,847.0,BAO_0000219,
417,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615666,847.0,BAO_0000219,
418,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615667,847.0,BAO_0000219,
419,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615668,847.0,BAO_0000219,
420,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615669,847.0,BAO_0000219,
421,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615670,847.0,BAO_0000219,
422,,1,,16169,,80620,N,1,Intermediate,,CHEMBL836739,847.0,BAO_0000219,
423,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615671,847.0,BAO_0000219,
424,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615672,847.0,BAO_0000219,
425,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615791,847.0,BAO_0000219,
426,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615792,847.0,BAO_0000219,
427,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615793,847.0,BAO_0000219,
428,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615794,847.0,BAO_0000219,
429,,1,,16169,,80620,N,1,Intermediate,,CHEMBL615795,847.0,BAO_0000219,
430,,1,,15547,,80621,N,1,Intermediate,,CHEMBL615590,971.0,BAO_0000219,
431,,1,,8663,,22226,U,0,Autocuration,,CHEMBL615591,,BAO_0000218,
432,,1,,8663,,22226,U,0,Autocuration,,CHEMBL615592,,BAO_0000218,
433,,1,,8663,,22226,U,0,Autocuration,,CHEMBL615593,,BAO_0000218,
434,,1,,8663,,22226,U,0,Autocuration,,CHEMBL615594,,BAO_0000218,
435,,1,,4504,,80951,N,1,Intermediate,,CHEMBL615595,723.0,BAO_0000219,
436,,1,,4504,,80951,N,1,Intermediate,,CHEMBL615596,723.0,BAO_0000219,
437,,1,,12695,,11169,H,8,Expert,,CHEMBL615597,723.0,BAO_0000219,
438,,1,,12695,,80951,N,1,Intermediate,,CHEMBL615598,723.0,BAO_0000219,
439,,1,,12695,,80951,N,1,Intermediate,,CHEMBL615599,723.0,BAO_0000219,
440,,1,,17642,,80951,N,1,Expert,,CHEMBL615600,723.0,BAO_0000219,
441,,1,,17642,,80951,N,1,Expert,,CHEMBL615601,723.0,BAO_0000219,
442,,1,,12340,,80951,N,1,Expert,,CHEMBL615602,723.0,BAO_0000219,
443,,1,,12340,,80951,N,1,Expert,,CHEMBL615603,723.0,BAO_0000219,
444,,1,,12716,,80951,N,1,Intermediate,,CHEMBL615604,723.0,BAO_0000219,
445,,1,,6277,,80951,N,1,Intermediate,,CHEMBL615605,723.0,BAO_0000219,
446,,1,,6277,,80951,N,1,Intermediate,,CHEMBL615606,723.0,BAO_0000219,
447,,1,,6277,,80951,N,1,Expert,,CHEMBL884526,723.0,BAO_0000219,
448,,1,,6277,,80951,N,1,Expert,,CHEMBL615607,723.0,BAO_0000219,
449,,1,,6277,,80951,N,1,Intermediate,,CHEMBL615608,723.0,BAO_0000219,
450,,1,,6277,,80951,N,1,Expert,,CHEMBL615609,723.0,BAO_0000219,
451,,1,,6277,,80951,N,1,Expert,,CHEMBL615682,723.0,BAO_0000219,
452,,1,,6277,,80951,N,1,Intermediate,,CHEMBL615683,723.0,BAO_0000219,
453,,1,,17780,,80951,N,1,Expert,,CHEMBL615684,723.0,BAO_0000218,
454,,1,,12751,,104860,D,7,Autocuration,,CHEMBL615685,,BAO_0000219,
455,,1,,12380,,80951,N,1,Expert,,CHEMBL615686,723.0,BAO_0000219,
456,,1,,14892,,80951,N,1,Intermediate,,CHEMBL615687,723.0,BAO_0000219,
457,,1,,12695,,80951,N,1,Intermediate,,CHEMBL884523,723.0,BAO_0000219,
458,,1,,12695,,11169,H,8,Expert,,CHEMBL615688,,BAO_0000019,
459,,1,,12695,,80951,N,1,Intermediate,,CHEMBL615689,723.0,BAO_0000219,
460,,1,,12695,,80951,N,1,Intermediate,,CHEMBL615690,723.0,BAO_0000219,
461,,1,,12695,,11169,H,8,Expert,,CHEMBL615691,,BAO_0000019,
462,,1,,12695,,11169,H,8,Expert,,CHEMBL615692,,BAO_0000019,
463,,1,,6277,,80951,N,1,Intermediate,,CHEMBL615693,723.0,BAO_0000219,
464,,1,,6277,,80951,N,1,Expert,,CHEMBL615324,723.0,BAO_0000219,
465,,1,,4959,,9,D,9,Expert,,CHEMBL615325,723.0,BAO_0000219,
466,,1,,4959,,9,D,9,Expert,,CHEMBL615490,723.0,BAO_0000219,
467,,1,,4959,,188,D,9,Expert,,CHEMBL615491,723.0,BAO_0000219,
468,,1,,4959,,188,D,9,Expert,,CHEMBL615492,723.0,BAO_0000219,
469,,1,,12082,,80951,N,1,Intermediate,,CHEMBL615493,723.0,BAO_0000219,
470,,1,,12082,,80951,N,1,Intermediate,,CHEMBL615494,723.0,BAO_0000219,
471,,1,,12082,,80951,N,1,Intermediate,,CHEMBL615495,723.0,BAO_0000219,
472,,1,,12082,,80951,N,1,Intermediate,,CHEMBL615496,723.0,BAO_0000219,
473,,1,,2643,,80951,N,1,Intermediate,,CHEMBL615497,723.0,BAO_0000219,
474,,1,,11926,,80951,N,1,Expert,,CHEMBL615498,723.0,BAO_0000219,
475,,1,,15204,,80951,N,1,Intermediate,,CHEMBL615499,723.0,BAO_0000219,
476,,1,,15992,,80951,N,1,Expert,,CHEMBL835522,723.0,BAO_0000219,
477,,1,,16279,,80951,N,1,Intermediate,,CHEMBL615500,723.0,BAO_0000219,
478,,1,,16279,,80951,N,1,Intermediate,,CHEMBL615501,723.0,BAO_0000219,
479,,1,,16279,,80951,N,1,Intermediate,,CHEMBL615502,723.0,BAO_0000219,
480,,1,,16279,,80951,N,1,Intermediate,,CHEMBL615503,723.0,BAO_0000219,
481,,1,,16279,,80951,N,1,Intermediate,,CHEMBL615504,723.0,BAO_0000219,
482,,1,,16279,,80951,N,1,Intermediate,,CHEMBL615505,723.0,BAO_0000219,
483,,1,,12831,,80951,N,1,Expert,,CHEMBL615506,723.0,BAO_0000219,
484,,1,,13497,,80951,N,1,Intermediate,,CHEMBL615507,723.0,BAO_0000219,
485,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615508,620.0,BAO_0000218,
486,,1,,13618,,80006,N,1,Intermediate,,CHEMBL615509,620.0,BAO_0000219,
487,,1,,11902,,80006,N,1,Intermediate,,CHEMBL615510,620.0,BAO_0000219,
488,,1,,11902,,80006,N,1,Intermediate,,CHEMBL615511,620.0,BAO_0000219,
489,,1,,11902,,80006,N,1,Intermediate,,CHEMBL615512,620.0,BAO_0000219,
490,,1,,14840,,80006,N,1,Intermediate,,CHEMBL615513,620.0,BAO_0000218,
491,,1,,14840,,80006,N,1,Intermediate,,CHEMBL615514,620.0,BAO_0000218,
492,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615515,620.0,BAO_0000219,
493,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615516,620.0,BAO_0000219,
494,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615517,620.0,BAO_0000219,
495,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615518,620.0,BAO_0000219,
496,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615519,620.0,BAO_0000219,
497,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615520,620.0,BAO_0000218,
498,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615521,620.0,BAO_0000218,
499,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615522,620.0,BAO_0000218,
500,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615523,620.0,BAO_0000218,
501,,1,,13715,,80006,N,1,Expert,,CHEMBL615524,620.0,BAO_0000218,
502,,1,,13715,,80006,N,1,Expert,,CHEMBL615525,620.0,BAO_0000218,
503,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615526,620.0,BAO_0000218,
504,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615527,620.0,BAO_0000218,
505,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615528,620.0,BAO_0000218,
506,,1,,13715,,80006,N,1,Expert,,CHEMBL615529,620.0,BAO_0000218,
507,,1,,13715,,80006,N,1,Expert,,CHEMBL615530,620.0,BAO_0000218,
508,,1,,13715,,80006,N,1,Expert,,CHEMBL615531,620.0,BAO_0000218,
509,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615532,620.0,BAO_0000219,
510,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615533,620.0,BAO_0000219,
511,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615534,620.0,BAO_0000219,
512,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615535,620.0,BAO_0000218,
513,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615536,620.0,BAO_0000218,
514,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615537,620.0,BAO_0000218,
515,,1,,13715,,80006,N,1,Intermediate,,CHEMBL615538,620.0,BAO_0000218,
516,,1,,13715,,80006,N,1,Intermediate,,CHEMBL836166,620.0,BAO_0000218,
517,,1,,6411,,11214,H,8,Expert,,CHEMBL615539,620.0,BAO_0000219,
518,,1,,6411,,80006,N,1,Intermediate,,CHEMBL615540,620.0,BAO_0000219,
519,,1,,6411,,11214,H,8,Expert,,CHEMBL615541,620.0,BAO_0000219,
520,,1,,3966,,80006,N,1,Expert,,CHEMBL615542,620.0,BAO_0000219,
521,,1,,3966,,80006,N,1,Intermediate,,CHEMBL615543,620.0,BAO_0000219,
522,,1,,15556,,80006,N,1,Expert,,CHEMBL615544,620.0,BAO_0000219,
523,,1,,5845,,80006,N,1,Expert,,CHEMBL615545,620.0,BAO_0000219,
524,,1,,14422,,80006,N,1,Expert,,CHEMBL615546,620.0,BAO_0000219,
525,,1,,5845,,80006,N,1,Expert,,CHEMBL615547,620.0,BAO_0000219,
526,,1,,14508,,80006,N,1,Expert,,CHEMBL615548,620.0,BAO_0000219,
527,,1,,14508,,80006,N,1,Expert,,CHEMBL615549,620.0,BAO_0000219,
528,,1,,14508,,80006,N,1,Expert,,CHEMBL615550,620.0,BAO_0000219,
529,,1,,6349,,80622,N,1,Intermediate,,CHEMBL615551,1118.0,BAO_0000219,
530,,1,,15899,,80622,N,1,Expert,,CHEMBL615552,1118.0,BAO_0000219,
531,,1,,15899,,80622,N,1,Expert,,CHEMBL615553,1118.0,BAO_0000219,
532,,1,,15899,,80622,N,1,Expert,,CHEMBL615554,1118.0,BAO_0000219,
533,,1,,15899,,80622,N,1,Intermediate,,CHEMBL615555,1118.0,BAO_0000219,
534,,1,,17038,,80622,N,1,Expert,,CHEMBL615556,1118.0,BAO_0000219,
535,,1,,12421,,22226,U,0,Autocuration,,CHEMBL615557,,BAO_0000019,
536,,1,,12947,,22226,U,0,Autocuration,,CHEMBL615558,,BAO_0000019,
537,,1,,12947,,22226,U,0,Autocuration,,CHEMBL872066,,BAO_0000019,
538,,1,,4896,,11607,D,9,Expert,,CHEMBL615559,,BAO_0000019,
539,,1,,6148,,11607,H,8,Autocuration,,CHEMBL615560,,BAO_0000019,
540,,1,,16432,,11607,H,8,Autocuration,,CHEMBL615561,,BAO_0000019,
541,,1,,4978,,11607,H,8,Expert,,CHEMBL857062,,BAO_0000019,
542,,1,,4978,,11607,H,8,Expert,,CHEMBL615562,,BAO_0000019,
543,,1,,3723,,11607,H,8,Autocuration,,CHEMBL615563,,BAO_0000019,
544,,1,,3518,,11607,H,8,Autocuration,,CHEMBL615564,,BAO_0000357,
545,,1,,4164,,11607,H,8,Autocuration,,CHEMBL615565,,BAO_0000019,
546,,1,,3518,,11607,H,8,Autocuration,,CHEMBL615566,,BAO_0000019,
547,,1,,4164,,11607,D,9,Expert,,CHEMBL615567,,BAO_0000019,
548,,1,,3518,,11607,H,8,Autocuration,,CHEMBL615568,,BAO_0000019,
549,,1,,3518,,11607,H,8,Autocuration,,CHEMBL615569,,BAO_0000357,
550,,1,,4978,,11607,H,8,Autocuration,,CHEMBL615570,,BAO_0000019,
551,,1,,4978,,11607,H,8,Autocuration,,CHEMBL615571,,BAO_0000019,
552,,1,,6455,,104733,H,4,Autocuration,,CHEMBL615572,,BAO_0000224,
553,,1,,2222,,22226,U,0,Autocuration,,CHEMBL615573,,BAO_0000019,
554,,1,,13020,,22226,U,0,Autocuration,,CHEMBL615574,,BAO_0000019,
555,,1,,13021,,22226,U,0,Autocuration,,CHEMBL615575,,BAO_0000019,
556,,1,,14532,,10619,H,8,Autocuration,,CHEMBL615576,,BAO_0000357,
557,,1,,14118,,10619,H,8,Autocuration,,CHEMBL615577,,BAO_0000357,
558,10000000.0,1,Hippocampus,11884,,51,H,8,Autocuration,,CHEMBL615578,,BAO_0000221,
559,,1,,13969,,51,H,8,Expert,,CHEMBL615579,,BAO_0000357,
560,,1,,13392,,51,H,8,Expert,,CHEMBL615580,,BAO_0000357,
561,,1,,14430,,51,H,8,Expert,,CHEMBL615581,,BAO_0000019,
562,10000000.0,1,Hippocampus,12248,,51,H,8,Autocuration,,CHEMBL615582,,BAO_0000221,
563,10000000.0,1,Hippocampus,12249,,51,H,8,Autocuration,,CHEMBL615583,,BAO_0000221,
564,10000000.0,1,Hippocampus,9995,,51,H,8,Autocuration,,CHEMBL615584,,BAO_0000221,
565,10000000.0,1,Hippocampus,9995,,51,H,8,Autocuration,,CHEMBL833691,,BAO_0000221,
566,10000000.0,1,Hippocampus,9995,,51,H,8,Autocuration,,CHEMBL615585,,BAO_0000221,
567,10000000.0,1,Hippocampus,9995,,51,H,8,Autocuration,,CHEMBL615586,,BAO_0000221,
568,10000000.0,1,Hippocampus,9995,,51,H,8,Autocuration,,CHEMBL884524,,BAO_0000221,
569,10000000.0,1,Hippocampus,12249,,51,H,8,Autocuration,,CHEMBL615587,,BAO_0000221,
570,10000000.0,1,Hippocampus,11799,,51,H,8,Autocuration,,CHEMBL615588,,BAO_0000221,
571,,1,,14331,Membranes,10576,D,9,Expert,,CHEMBL615589,,BAO_0000249,
572,10000000.0,1,Hippocampus,11884,,51,H,8,Expert,,CHEMBL615442,,BAO_0000221,
573,10000000.0,1,Hippocampus,14331,,51,H,8,Autocuration,,CHEMBL615443,,BAO_0000221,
574,10000000.0,1,Hippocampus,11701,,51,H,8,Autocuration,,CHEMBL615444,,BAO_0000221,
575,10000000.0,1,Hippocampus,11701,,51,H,8,Expert,,CHEMBL615445,,BAO_0000221,
576,10000000.0,1,Hippocampus,12248,,51,H,8,Autocuration,,CHEMBL615446,,BAO_0000221,
577,,1,,12248,,51,H,8,Autocuration,,CHEMBL615447,449.0,BAO_0000219,
578,10000000.0,1,Hippocampus,12248,,51,H,8,Expert,,CHEMBL615448,,BAO_0000221,
579,10000000.0,1,Hippocampus,12249,,51,H,8,Expert,,CHEMBL615449,,BAO_0000221,
580,,1,,12248,,51,H,8,Autocuration,,CHEMBL615450,449.0,BAO_0000219,
581,10000000.0,1,Hippocampus,11799,,51,H,8,Expert,,CHEMBL615451,,BAO_0000221,
582,,1,,634,,51,H,8,Autocuration,,CHEMBL615452,,BAO_0000357,
583,10000000.0,1,Hippocampus,9995,,51,H,8,Autocuration,,CHEMBL615453,,BAO_0000221,
584,10000000.0,1,Hippocampus,9995,,51,H,8,Autocuration,,CHEMBL615454,,BAO_0000221,
585,10000000.0,1,Hippocampus,9995,,51,H,8,Autocuration,,CHEMBL615455,,BAO_0000221,
586,10000000.0,1,Hippocampus,9995,,51,H,8,Autocuration,,CHEMBL615456,,BAO_0000221,
587,10000000.0,1,Hippocampus,9995,,51,H,8,Autocuration,,CHEMBL615457,,BAO_0000221,
588,10000000.0,1,Hippocampus,12210,,51,H,8,Expert,,CHEMBL615458,,BAO_0000218,
589,10000000.0,1,Hippocampus,13311,,51,H,8,Expert,,CHEMBL615459,,BAO_0000221,
590,,1,,2331,,51,D,9,Expert,,CHEMBL615460,449.0,BAO_0000219,
591,,1,,1375,,51,H,8,Autocuration,,CHEMBL615461,,BAO_0000019,
592,,1,,1375,,51,H,8,Autocuration,,CHEMBL615462,,BAO_0000019,
593,10000000.0,1,Hippocampus,11574,,51,H,8,Autocuration,,CHEMBL615463,,BAO_0000221,
594,2116.0,1,Ileum,12867,,51,H,8,Autocuration,,CHEMBL615464,,BAO_0000221,
595,2116.0,1,Ileum,12867,,51,H,8,Autocuration,,CHEMBL615465,,BAO_0000221,
596,2116.0,1,Ileum,12867,,51,H,8,Autocuration,,CHEMBL615466,,BAO_0000221,
597,2116.0,1,Ileum,12867,,51,H,8,Autocuration,,CHEMBL615467,,BAO_0000221,
598,2116.0,1,Ileum,12867,,51,H,8,Autocuration,,CHEMBL615468,,BAO_0000221,
599,2116.0,1,Ileum,12867,,51,H,8,Autocuration,,CHEMBL615469,,BAO_0000221,
600,,1,,11574,,51,H,8,Autocuration,,CHEMBL615470,,BAO_0000357,
601,,1,,13114,,51,H,8,Autocuration,,CHEMBL615471,,BAO_0000357,
602,,1,,13181,,51,H,8,Autocuration,,CHEMBL615472,,BAO_0000357,
603,10000000.0,1,Hippocampus,10639,,106,H,8,Autocuration,,CHEMBL883242,,BAO_0000221,
604,10000000.0,1,Hippocampus,10639,,106,H,8,Autocuration,,CHEMBL615473,,BAO_0000221,
605,,1,,11883,,11863,H,8,Autocuration,,CHEMBL615474,449.0,BAO_0000218,
606,,1,,17785,,51,H,8,Autocuration,,CHEMBL615475,,BAO_0000357,
607,,1,,1558,,51,H,8,Autocuration,,CHEMBL615476,308.0,BAO_0000219,
608,,1,,1558,,51,H,8,Autocuration,,CHEMBL615477,308.0,BAO_0000219,
609,,1,,15740,,51,H,8,Autocuration,,CHEMBL615478,,BAO_0000019,
610,,1,,17624,,51,H,8,Autocuration,,CHEMBL615160,449.0,BAO_0000219,
611,,1,,17624,,51,H,8,Expert,,CHEMBL615161,449.0,BAO_0000219,
612,,1,,17624,,51,H,8,Autocuration,,CHEMBL615162,449.0,BAO_0000219,
613,,1,,17624,,51,H,8,Autocuration,,CHEMBL615163,449.0,BAO_0000219,
614,,1,,17624,,51,H,8,Expert,,CHEMBL615164,449.0,BAO_0000219,
615,,1,,17624,,51,H,8,Expert,,CHEMBL615165,449.0,BAO_0000219,
616,,1,,17624,,51,H,8,Autocuration,,CHEMBL615166,449.0,BAO_0000219,
617,,1,,14256,,51,H,8,Autocuration,,CHEMBL615167,,BAO_0000219,
618,,1,,3445,,51,D,9,Expert,,CHEMBL615168,308.0,BAO_0000219,
619,,1,,3445,,51,D,9,Expert,,CHEMBL615169,308.0,BAO_0000219,
620,,1,,17200,,51,D,9,Expert,,CHEMBL615170,449.0,BAO_0000219,
621,,1,,17200,,51,D,9,Expert,,CHEMBL615171,449.0,BAO_0000219,
622,,1,,15180,,51,H,8,Autocuration,,CHEMBL615694,,BAO_0000019,
623,,1,,15180,,51,H,8,Autocuration,,CHEMBL615695,,BAO_0000019,
624,,1,,16026,,51,H,8,Autocuration,,CHEMBL615696,,BAO_0000019,
625,,1,,2759,,51,H,8,Autocuration,,CHEMBL615697,449.0,BAO_0000219,
626,,1,,2759,,51,D,9,Expert,,CHEMBL859410,449.0,BAO_0000219,
627,,1,,2759,,51,H,8,Autocuration,,CHEMBL615841,449.0,BAO_0000219,
628,,1,,2759,,51,D,9,Expert,,CHEMBL615842,449.0,BAO_0000219,
629,,1,,2759,,51,H,8,Autocuration,,CHEMBL835003,449.0,BAO_0000219,
630,,1,,2759,,51,H,8,Autocuration,,CHEMBL615843,449.0,BAO_0000219,
631,,1,,2759,,51,D,9,Expert,,CHEMBL615979,449.0,BAO_0000219,
632,,1,,2759,,51,H,8,Autocuration,,CHEMBL615980,449.0,BAO_0000219,
633,,1,,2759,,51,D,9,Expert,,CHEMBL615981,449.0,BAO_0000219,
634,,1,,3445,,51,D,9,Expert,,CHEMBL615982,,BAO_0000019,
635,,1,,5272,,51,D,9,Expert,,CHEMBL615983,,BAO_0000019,
636,,1,,5272,,51,D,9,Expert,,CHEMBL615984,,BAO_0000019,
637,,1,,5272,,51,D,9,Expert,,CHEMBL615985,,BAO_0000019,
638,,1,,17624,,51,H,8,Autocuration,,CHEMBL615986,449.0,BAO_0000219,
639,,1,,17624,,51,H,8,Autocuration,,CHEMBL615987,449.0,BAO_0000219,
640,,1,,17624,,51,H,8,Autocuration,,CHEMBL615988,449.0,BAO_0000219,
641,,1,,17624,,51,H,8,Expert,,CHEMBL615989,449.0,BAO_0000219,
642,,1,,17624,,51,H,8,Autocuration,,CHEMBL615990,449.0,BAO_0000219,
643,,1,,17624,,51,H,8,Autocuration,,CHEMBL615991,449.0,BAO_0000219,
644,,1,,17624,,51,H,8,Autocuration,,CHEMBL615992,449.0,BAO_0000219,
645,,1,,17624,,51,H,8,Autocuration,,CHEMBL615993,449.0,BAO_0000219,
646,,1,,17624,,51,H,8,Expert,,CHEMBL615994,449.0,BAO_0000219,
647,,1,,17624,,51,H,8,Autocuration,,CHEMBL615995,449.0,BAO_0000219,
648,,1,,17624,,51,H,8,Autocuration,,CHEMBL615996,449.0,BAO_0000219,
649,,1,,17624,,51,H,8,Autocuration,,CHEMBL615997,449.0,BAO_0000219,
650,,1,,6563,,51,H,8,Autocuration,,CHEMBL615998,,BAO_0000019,
651,,1,,6563,,51,H,8,Autocuration,,CHEMBL615999,,BAO_0000019,
652,,1,,6563,,51,H,8,Autocuration,,CHEMBL616000,,BAO_0000019,
653,,1,,17296,,51,H,8,Autocuration,,CHEMBL616001,722.0,BAO_0000219,
654,,1,,6876,,51,D,9,Expert,,CHEMBL616002,,BAO_0000019,
655,,1,,6876,,51,H,8,Expert,,CHEMBL616003,,BAO_0000019,
656,,1,,5272,,51,D,9,Expert,,CHEMBL616004,,BAO_0000019,
657,,1,,5272,,51,D,9,Expert,,CHEMBL616005,,BAO_0000019,
658,,1,,5548,,51,H,8,Autocuration,,CHEMBL616006,,BAO_0000019,
659,,1,,5548,,51,H,8,Expert,,CHEMBL616007,,BAO_0000019,
660,,1,,5548,,51,H,8,Autocuration,,CHEMBL616008,,BAO_0000019,
661,,1,,5548,,51,H,8,Autocuration,,CHEMBL616009,,BAO_0000019,
662,,1,,5929,,51,H,8,Expert,,CHEMBL616010,,BAO_0000019,
663,,1,,5929,,51,D,9,Expert,,CHEMBL616011,,BAO_0000019,
664,,1,,5929,,51,D,9,Expert,,CHEMBL615740,,BAO_0000019,
665,,1,,16245,,51,H,8,Autocuration,,CHEMBL615741,,BAO_0000019,
666,,1,,5640,,51,H,8,Expert,,CHEMBL615742,,BAO_0000019,
667,,1,,5640,,51,H,8,Autocuration,,CHEMBL615743,,BAO_0000019,
668,,1,,14509,,51,H,8,Autocuration,,CHEMBL615744,449.0,BAO_0000219,
669,,1,,14509,,51,H,8,Expert,,CHEMBL615745,449.0,BAO_0000219,
670,,1,,15331,,51,H,8,Autocuration,,CHEMBL615746,,BAO_0000357,
671,,1,,15331,,51,H,8,Autocuration,,CHEMBL615747,,BAO_0000357,
672,,1,,6563,,51,H,8,Autocuration,,CHEMBL615748,,BAO_0000019,
673,,1,,6563,,51,H,8,Autocuration,,CHEMBL615749,,BAO_0000019,
674,,1,,6563,,51,H,8,Autocuration,,CHEMBL615750,,BAO_0000019,
675,,1,,6563,,51,D,9,Expert,,CHEMBL616259,,BAO_0000019,
676,,1,,6563,,51,H,8,Autocuration,,CHEMBL616260,,BAO_0000019,
677,,1,,5272,,51,D,9,Expert,,CHEMBL616261,,BAO_0000019,
678,,1,,5272,,51,D,9,Expert,,CHEMBL616262,,BAO_0000019,
679,,1,,5272,,51,D,9,Expert,,CHEMBL616263,,BAO_0000019,
680,,1,,5272,,51,D,9,Expert,,CHEMBL616264,,BAO_0000019,
681,,1,,5272,,51,D,9,Expert,,CHEMBL616265,,BAO_0000019,
682,,1,,5272,,51,D,9,Expert,,CHEMBL616266,,BAO_0000019,
683,,1,,5272,,51,D,9,Expert,,CHEMBL616267,,BAO_0000019,
684,,1,,5272,,51,D,9,Expert,,CHEMBL616268,,BAO_0000019,
685,,1,,16146,,51,D,9,Expert,,CHEMBL616269,,BAO_0000357,
686,,1,,17624,,51,H,8,Autocuration,,CHEMBL884528,449.0,BAO_0000219,
687,,1,,13706,,105,D,9,Expert,,CHEMBL616270,722.0,BAO_0000219,
688,,1,,15250,,51,H,8,Autocuration,,CHEMBL616271,449.0,BAO_0000219,
689,,1,,17624,,51,H,8,Autocuration,,CHEMBL616272,449.0,BAO_0000219,
690,,1,,6861,,51,H,8,Expert,,CHEMBL616273,,BAO_0000357,
691,,1,,17200,,51,D,9,Expert,,CHEMBL616274,,BAO_0000357,
692,,1,,17624,,51,H,8,Autocuration,,CHEMBL616275,449.0,BAO_0000219,
693,,1,,17624,,51,H,8,Autocuration,,CHEMBL616276,449.0,BAO_0000219,
694,,1,,12058,,22226,U,0,Autocuration,,CHEMBL616277,,BAO_0000218,
695,,1,,12058,,22226,U,0,Autocuration,,CHEMBL616278,,BAO_0000218,
696,,1,,12058,,22226,U,0,Autocuration,,CHEMBL616279,,BAO_0000218,
697,,1,,12058,,22226,U,0,Autocuration,,CHEMBL616280,,BAO_0000218,
698,,1,,12058,,22226,U,0,Autocuration,,CHEMBL616281,,BAO_0000218,
699,,1,,12058,,22226,U,0,Autocuration,,CHEMBL616282,,BAO_0000218,
700,,1,,12058,,22226,U,0,Autocuration,,CHEMBL616283,,BAO_0000218,
701,,1,,12058,,22226,U,0,Autocuration,,CHEMBL616284,,BAO_0000218,
