assay_tissue,bao_format,assay_id,relationship_type,description,curated_by,cell_id,tid,variant_id,doc_id,tissue_id,assay_tax_id,assay_organism,assay_category,chembl_id,assay_cell_type,src_assay_id,assay_test_type,assay_subcellular_fraction,assay_type,src_id,confidence_score,assay_strain
,BAO_0000218,10621,N,Area under curve was determine after peroral administration at 20 mpk in Rat,Intermediate,,50597,,5669,,10116.0,Rattus norvegicus,,CHEMBL625214,,,,,A,1,1,
,BAO_0000218,10622,N,Area under curve was determine after peroral administration at 50 mpk in Rat,Intermediate,,50597,,5669,,10116.0,Rattus norvegicus,,CHEMBL874542,,,,,A,1,1,
,BAO_0000100,10623,U,Calculated partition coefficient (clogP) (AlogP),Autocuration,,22229,,6472,,,,,CHEMBL625215,,,,,P,1,0,
,BAO_0000019,10624,U,Activated partial thromboplastin time measured,Autocuration,,22224,,15106,,,,,CHEMBL625216,,,,,A,1,0,
,BAO_0000100,10625,U,Compound was evaluated for the aqueous solubility (AS) in mg/mL (Measured in 0.2 M phosphate buffer of pH 7.4),Autocuration,,22224,,15207,,,,,CHEMBL625217,,,,,P,1,0,
,BAO_0000100,10626,U,Compound was evaluated for the aqueous solubility (AS) in mg/mL (Measured in 0.2 M phosphate buffer of pH 7.4); ND=Not determined (AS mg/mL),Autocuration,,22224,,15207,,,,,CHEMBL625218,,,,,P,1,0,
Plasma,BAO_0000218,10627,N,AUC (Area under curve) was determined after intravenous administration at a dose 1 mg/kg in dog,Intermediate,,50588,,13941,1969.0,9615.0,Canis lupus familiaris,,CHEMBL622864,,,,,A,1,1,
Plasma,BAO_0000218,10628,N,AUC (Area under curve) was determined after intravenous administration at a dose 2 mg/kg in rat.,Intermediate,,50597,,13941,1969.0,10116.0,Rattus norvegicus,,CHEMBL622865,,,,,A,1,1,
Plasma,BAO_0000218,10629,N,AUC (Area under curve) was determined after peroral administration at a dose 10 mg/kg in rat.,Intermediate,,50597,,13941,1969.0,10116.0,Rattus norvegicus,,CHEMBL622866,,,,,A,1,1,
Plasma,BAO_0000218,10630,N,AUC (Area under curve) was determined after peroral administration at a dose 5 mg/kg in dog,Intermediate,,50588,,13941,1969.0,9615.0,Canis lupus familiaris,,CHEMBL622867,,,,,A,1,1,
Plasma,BAO_0000218,10631,N,AUC (ng h/mL) value after oral administration of 10 mg/kg in guinea pig.,Intermediate,,50512,,15240,1969.0,10141.0,Cavia porcellus,,CHEMBL876808,,,,,A,1,1,
Brain,BAO_0000019,10632,U,AUC in brain,Autocuration,,22224,,10655,955.0,,,,CHEMBL627725,,,,,A,1,0,
Serum,BAO_0000019,10633,U,AUC in serum,Autocuration,,22224,,10655,1977.0,,,,CHEMBL627726,,,,,A,1,0,
Plasma,BAO_0000019,10634,U,AUC was determined,Autocuration,,22224,,6504,1969.0,,,,CHEMBL627727,,,,,A,1,0,
Plasma,BAO_0000019,10635,U,AUC of the compound.,Autocuration,,22224,,10615,1969.0,,,,CHEMBL627728,,,,,A,1,0,
Plasma,BAO_0000019,10636,U,AUC value (0-4 hr),Autocuration,,22224,,10353,1969.0,,,,CHEMBL627729,,,,,A,1,0,
Plasma,BAO_0000019,10637,U,"AUC was measured from the graph plotted against blood plasma concentration and time at the dose of 150 uMol/kg,",Autocuration,,22224,,14907,1969.0,,,,CHEMBL627730,,,,,A,1,0,
Plasma,BAO_0000019,10638,U,AUC was measured from the graph plotted against blood plasma concentration and time at the dose of 300 uMol/kg,Autocuration,,22224,,14907,1969.0,,,,CHEMBL627731,,,,,A,1,0,
Plasma,BAO_0000019,10639,U,"AUC was measured from the graph plotted against blood plasma concentration and time at the dose of 300 uMol/kg,",Autocuration,,22224,,14907,1969.0,,,,CHEMBL627732,,,,,A,1,0,
Plasma,BAO_0000019,10640,U,"AUC was measured from the graph plotted against blood plasma concentration and time at the dose of 700 uMol/kg,",Autocuration,,22224,,14907,1969.0,,,,CHEMBL627733,,,,,A,1,0,
Plasma,BAO_0000218,10641,N,AUC(area under curve) was determined after intravenous administration in rats,Intermediate,,50597,,16359,1969.0,10116.0,Rattus norvegicus,,CHEMBL627734,,,,,A,1,1,
Plasma,BAO_0000218,10642,N,AUC(area under curve) was determined after oral administration in rats,Intermediate,,50597,,16359,1969.0,10116.0,Rattus norvegicus,,CHEMBL627735,,,,,A,1,1,
Plasma,BAO_0000218,10643,N,AUC(ng h/mL)values after oral administration of 10 mg/kg in guinea pig.,Intermediate,,50512,,15240,1969.0,10141.0,Cavia porcellus,,CHEMBL627736,,,,,A,1,1,
Plasma,BAO_0000218,10644,N,AUC(ng h/mL)values after oral administration of 10 mg/kg in rat.,Intermediate,,50597,,15240,1969.0,10116.0,Rattus norvegicus,,CHEMBL876809,,,,,A,1,1,
,BAO_0000019,10645,U,Area Under Curve after oral dosing of 100 uM/Kg,Autocuration,,22224,,15469,,,,,CHEMBL627737,,,,,A,1,0,
,BAO_0000019,10646,U,Area Under Curve after oral dosing of 30 uM/Kg,Autocuration,,22224,,15469,,,,,CHEMBL627738,,,,,A,1,0,
,BAO_0000019,10647,U,Area Under Curve was measured by ploting the graph between concentration verses time,Autocuration,,22224,,13520,,,,,CHEMBL627739,,,,,A,1,0,
,BAO_0000218,10648,N,Area under concentration-time curve of compound was determined in dog at 25 mg/kg orally,Intermediate,,50588,,17025,,9615.0,Canis lupus familiaris,,CHEMBL626143,,,,,A,1,1,
,BAO_0000218,10649,U,Area under concentration-time curve of compound was determined in monkey at 25 mg/kg orally,Autocuration,,22224,,17025,,314293.0,Simiiformes,,CHEMBL626144,,,,,A,1,0,
,BAO_0000218,10650,N,Area under concentration-time curve of compound was determined in rabbit at 25 mg/kg orally,Intermediate,,50592,,17025,,9986.0,Oryctolagus cuniculus,,CHEMBL626145,,,,,A,1,1,
,BAO_0000218,10651,N,Area under concentration-time curve of compound was determined in rat at 25 mg/kg orally,Intermediate,,50597,,17025,,10116.0,Rattus norvegicus,,CHEMBL626146,,,,,A,1,1,
Blood,BAO_0000218,10652,N,Area under curve (AUC) is the drug concentrations in blood samples of rats with arterial catheters at 5 min and 12 hr plotted against time,Intermediate,,50597,,12032,178.0,10116.0,Rattus norvegicus,,CHEMBL626147,,,,,A,1,1,
,BAO_0000019,10653,U,Area under curve (AUC) was determined,Autocuration,,22224,,10291,,,,,CHEMBL626148,,,,,A,1,0,
,BAO_0000218,10654,U,Area under curve (AUC) following ip administration at 1 mg/kg,Autocuration,,22224,,5767,,,,,CHEMBL626149,,,,,A,1,0,
,BAO_0000019,10655,U,Area under curve (AUC) was determined; ND is Not determined,Autocuration,,22224,,1434,,,,,CHEMBL626150,,,,,A,1,0,
,BAO_0000218,10656,N,Area under curve (AUC) was determined in dogs fed after intravenous administration of 25 mg/kg of the compound,Intermediate,,50588,,14925,,9615.0,Canis lupus familiaris,,CHEMBL626151,,,,,A,1,1,
,BAO_0000218,10657,N,Area under curve (AUC) was determined in dogs fed after oral administration of 25 mg/kg of the compound,Intermediate,,50588,,14925,,9615.0,Canis lupus familiaris,,CHEMBL626152,,,,,A,1,1,
,BAO_0000218,10658,N,Area under curve (AUC) was determined in fasted dogs after oral administration of 25 mg/kg of the compound,Intermediate,,50588,,14925,,9615.0,Canis lupus familiaris,,CHEMBL626153,,,,,A,1,1,
,BAO_0000019,10659,U,Area under curve (AUR) was determined,Autocuration,,22224,,1434,,,,,CHEMBL626154,,,,,A,1,0,
,BAO_0000019,10660,U,Area under curve at 1 uM/dg administered intravenously,Autocuration,,22224,,11883,,,,,CHEMBL626155,,,,,A,1,0,
,BAO_0000019,10661,U,Area under curve at 10 uM/dg administered perorally,Autocuration,,22224,,11883,,,,,CHEMBL626156,,,,,A,1,0,
,BAO_0000019,10662,U,Area under curve at 2 uM/dg administered intravenously,Autocuration,,22224,,11883,,,,,CHEMBL626157,,,,,A,1,0,
,BAO_0000019,10663,U,Area under curve at 20 uM/dg administered perorally,Autocuration,,22224,,11883,,,,,CHEMBL626158,,,,,A,1,0,
,BAO_0000218,10664,N,Area under curve at a peroral dose of 3 mg/kg in dog,Intermediate,,50588,,15233,,9615.0,Canis lupus familiaris,,CHEMBL626159,,,,,A,1,1,
,BAO_0000218,10665,N,Area under curve at a peroral dose of 3 mg/kg in rat,Intermediate,,50597,,15233,,10116.0,Rattus norvegicus,,CHEMBL626160,,,,,A,1,1,
,BAO_0000218,10666,N,Area under curve at an iv dose of 1 mg/kg in dog,Intermediate,,50588,,15233,,9615.0,Canis lupus familiaris,,CHEMBL626161,,,,,A,1,1,
,BAO_0000218,10667,N,Area under curve at an iv dose of 1 mg/kg in rat,Intermediate,,50597,,15233,,10116.0,Rattus norvegicus,,CHEMBL626162,,,,,A,1,1,
,BAO_0000019,10668,U,Area under curve gives the effective duration for the angiotensin II antagonist effect of the compound.,Autocuration,,22224,,12978,,,,,CHEMBL626163,,,,,A,1,0,
,BAO_0000019,10669,U,Area under curve gives the effective duration for the angiotensin II antagonist effect.,Autocuration,,22224,,12978,,,,,CHEMBL626164,,,,,A,1,0,
,BAO_0000218,10670,N,Area under curve measured as conc vs time after intravenous administration to mice.,Intermediate,,50594,,11355,,10090.0,Mus musculus,,CHEMBL626165,,,,,A,1,1,
,BAO_0000218,10671,N,Area under curve measured as conc vs time after peroral administration to mice.,Intermediate,,50594,,11355,,10090.0,Mus musculus,,CHEMBL626166,,,,,A,1,1,
,BAO_0000218,10672,N,Area under curve of acid 2a was determined by HPLC at a dosage of 2.27 mg/kg administered intravenously by bolus method in dog,Intermediate,,50588,,12923,,9615.0,Canis lupus familiaris,,CHEMBL626167,,,,,A,1,1,
,BAO_0000218,10673,N,Area under curve of acid 2a was determined by HPLC at a dosage of 5.45 mg/kg administered intragastrically by capsule method in dog,Intermediate,,50588,,12923,,9615.0,Canis lupus familiaris,,CHEMBL626168,,,,,A,1,1,
,BAO_0000218,10674,N,Area under curve of acid 2a was determined by HPLC at a dosage of 5.45 mg/kg administered intragastrically by gavage method in dog,Intermediate,,50588,,12923,,9615.0,Canis lupus familiaris,,CHEMBL877463,,,,,A,1,1,
,BAO_0000218,10675,N,Area under curve of acid 2a was determined by HPLC at a dosage of 54.5 mg/kg administered intragastrically by capsule method in dog,Intermediate,,50588,,12923,,9615.0,Canis lupus familiaris,,CHEMBL626169,,,,,A,1,1,
Heart,BAO_0000218,10676,N,Biodistribution of radiolabeled compound in rat heart after 24 hr activity expressed as %ID/Organ,Intermediate,,50597,,17738,948.0,10116.0,Rattus norvegicus,,CHEMBL626170,,,In vivo,,A,1,1,
Heart,BAO_0000218,10677,N,Biodistribution of radiolabeled compound in rat heart after 2 hr activity expressed as %ID/Organ,Intermediate,,50597,,17738,948.0,10116.0,Rattus norvegicus,,CHEMBL626171,,,In vivo,,A,1,1,
Heart,BAO_0000218,10678,N,Biodistribution of radiolabeled compound in rat heart after 30 min activity expressed as %ID/Organ,Intermediate,,50597,,17738,948.0,10116.0,Rattus norvegicus,,CHEMBL626172,,,In vivo,,A,1,1,
Heart,BAO_0000218,10679,N,Biodistribution of radiolabeled compound in rat heart after 5 min activity expressed as %ID/Organ,Intermediate,,50597,,17738,948.0,10116.0,Rattus norvegicus,,CHEMBL626173,,,In vivo,,A,1,1,
Kidney,BAO_0000218,10680,N,Biodistribution of radiolabeled compound in rat kidney after 24 hr postinjection activity expressed as %ID/Organ,Intermediate,,50597,,17738,2113.0,10116.0,Rattus norvegicus,,CHEMBL626174,,,In vivo,,A,1,1,
Kidney,BAO_0000218,10681,N,Biodistribution of radiolabeled compound in rat kidney after 24 hr activity expressed as %ID/Organ,Intermediate,,50597,,17738,2113.0,10116.0,Rattus norvegicus,,CHEMBL626175,,,In vivo,,A,1,1,
Kidney,BAO_0000218,10682,N,Biodistribution of radiolabeled compound in rat kidney after 2 hr activity expressed as %ID/Organ,Intermediate,,50597,,17738,2113.0,10116.0,Rattus norvegicus,,CHEMBL626176,,,In vivo,,A,1,1,
Kidney,BAO_0000218,10683,N,Biodistribution of radiolabeled compound in rat kidney after 30 min activity expressed as %ID/Organ,Intermediate,,50597,,17738,2113.0,10116.0,Rattus norvegicus,,CHEMBL626177,,,In vivo,,A,1,1,
Kidney,BAO_0000218,10684,N,Biodistribution of radiolabeled compound in rat kidney after 5 min activity expressed as %ID/Organ,Intermediate,,50597,,17738,2113.0,10116.0,Rattus norvegicus,,CHEMBL622499,,,In vivo,,A,1,1,
Liver,BAO_0000218,10685,N,Biodistribution of radiolabeled compound in rat liver after 24 hr postinjection activity expressed as %ID/Organ,Intermediate,,50597,,17738,2107.0,10116.0,Rattus norvegicus,,CHEMBL622500,,,In vivo,,A,1,1,
Liver,BAO_0000218,10686,N,Biodistribution of radiolabeled compound in rat liver after 24 hr activity expressed as %ID/Organ,Intermediate,,50597,,17738,2107.0,10116.0,Rattus norvegicus,,CHEMBL622501,,,In vivo,,A,1,1,
Liver,BAO_0000218,10687,N,Biodistribution of radiolabeled compound in rat liver after 2 hr activity expressed as %ID/Organ,Intermediate,,50597,,17738,2107.0,10116.0,Rattus norvegicus,,CHEMBL622502,,,In vivo,,A,1,1,
Liver,BAO_0000218,10688,N,Biodistribution of radiolabeled compound in rat liver after 30 min activity expressed as %ID/Organ,Intermediate,,50597,,17738,2107.0,10116.0,Rattus norvegicus,,CHEMBL622503,,,In vivo,,A,1,1,
Liver,BAO_0000218,10689,N,Biodistribution of radiolabeled compound in rat liver after 5 min activity expressed as %ID/Organ,Intermediate,,50597,,17738,2107.0,10116.0,Rattus norvegicus,,CHEMBL877614,,,In vivo,,A,1,1,
Lung,BAO_0000218,10690,N,Biodistribution of radiolabeled compound in rat lung after 24 hr activity expressed as %ID/Organ,Intermediate,,50597,,17738,2048.0,10116.0,Rattus norvegicus,,CHEMBL624839,,,In vivo,,A,1,1,
Lung,BAO_0000218,10691,N,Biodistribution of radiolabeled compound in rat lung after 2 hr activity expressed as %ID/Organ,Intermediate,,50597,,17738,2048.0,10116.0,Rattus norvegicus,,CHEMBL624840,,,In vivo,,A,1,1,
Lung,BAO_0000218,10692,N,Biodistribution of radiolabeled compound in rat lung after 30 min activity expressed as %ID/Organ,Intermediate,,50597,,17738,2048.0,10116.0,Rattus norvegicus,,CHEMBL624841,,,In vivo,,A,1,1,
Lung,BAO_0000218,10693,N,Biodistribution of radiolabeled compound in rat lung after 5 min activity expressed as %ID/Organ,Intermediate,,50597,,17738,2048.0,10116.0,Rattus norvegicus,,CHEMBL624842,,,In vivo,,A,1,1,
Muscle tissue,BAO_0000218,10694,N,Biodistribution of radiolabeled compound in rat muscle after 24 hr activity expressed as %ID/Organ,Intermediate,,50597,,17738,2385.0,10116.0,Rattus norvegicus,,CHEMBL624843,,,In vivo,,A,1,1,
Muscle tissue,BAO_0000218,10695,N,Biodistribution of radiolabeled compound in rat muscle after 2 hr activity expressed as %ID/Organ,Intermediate,,50597,,17738,2385.0,10116.0,Rattus norvegicus,,CHEMBL624844,,,In vivo,,A,1,1,
Muscle tissue,BAO_0000218,10696,N,Biodistribution of radiolabeled compound in rat muscle after 30 min activity expressed as %ID/Organ,Intermediate,,50597,,17738,2385.0,10116.0,Rattus norvegicus,,CHEMBL624845,,,In vivo,,A,1,1,
Muscle tissue,BAO_0000218,10697,N,Biodistribution of radiolabeled compound in rat muscle after 5 min activity expressed as %ID/Organ,Intermediate,,50597,,17738,2385.0,10116.0,Rattus norvegicus,,CHEMBL621904,,,In vivo,,A,1,1,
Blood,BAO_0000218,10698,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat blood 15 mins after i.v. administration,Intermediate,,50597,,11195,178.0,10116.0,Rattus norvegicus,,CHEMBL621905,,,In vivo,,A,1,1,
Blood,BAO_0000218,10699,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat blood 2 mins after i.v. administration,Intermediate,,50597,,11195,178.0,10116.0,Rattus norvegicus,,CHEMBL874382,,,In vivo,,A,1,1,
Blood,BAO_0000218,10700,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat blood 65 mins after i.v. administration,Intermediate,,50597,,11195,178.0,10116.0,Rattus norvegicus,,CHEMBL621906,,,In vivo,,A,1,1,
Brain,BAO_0000218,10701,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat brain 15 mins after i.v. administration,Intermediate,,50597,,11195,955.0,10116.0,Rattus norvegicus,,CHEMBL621907,,,In vivo,,A,1,1,
Brain,BAO_0000218,10702,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat brain 2 mins after i.v. administration,Intermediate,,50597,,11195,955.0,10116.0,Rattus norvegicus,,CHEMBL622096,,,In vivo,,A,1,1,
Brain,BAO_0000218,10703,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat brain 65 mins after i.v. administration,Intermediate,,50597,,11195,955.0,10116.0,Rattus norvegicus,,CHEMBL622097,,,In vivo,,A,1,1,
Heart,BAO_0000218,10704,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat heart 15 mins after i.v. administration,Intermediate,,50597,,11195,948.0,10116.0,Rattus norvegicus,,CHEMBL622098,,,In vivo,,A,1,1,
Heart,BAO_0000218,10705,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat heart 2 mins after i.v. administration,Intermediate,,50597,,11195,948.0,10116.0,Rattus norvegicus,,CHEMBL622099,,,In vivo,,A,1,1,
Heart,BAO_0000218,10706,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat heart 65 mins after i.v. administration,Intermediate,,50597,,11195,948.0,10116.0,Rattus norvegicus,,CHEMBL622100,,,In vivo,,A,1,1,
Kidney,BAO_0000218,10707,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat kidney 15 mins after i.v. administration,Intermediate,,50597,,11195,2113.0,10116.0,Rattus norvegicus,,CHEMBL622101,,,In vivo,,A,1,1,
Kidney,BAO_0000218,10708,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat kidney 2 mins after i.v. administration,Intermediate,,50597,,11195,2113.0,10116.0,Rattus norvegicus,,CHEMBL622102,,,In vivo,,A,1,1,
Kidney,BAO_0000218,10709,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat kidney 65 mins after i.v. administration,Intermediate,,50597,,11195,2113.0,10116.0,Rattus norvegicus,,CHEMBL622103,,,In vivo,,A,1,1,
Liver,BAO_0000218,10710,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat liver 15 mins after i.v. administration,Intermediate,,50597,,11195,2107.0,10116.0,Rattus norvegicus,,CHEMBL622104,,,In vivo,,A,1,1,
Liver,BAO_0000218,10711,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat liver 2 mins after i.v. administration,Intermediate,,50597,,11195,2107.0,10116.0,Rattus norvegicus,,CHEMBL622105,,,In vivo,,A,1,1,
Liver,BAO_0000218,10712,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat liver 65 mins after i.v. administration,Intermediate,,50597,,11195,2107.0,10116.0,Rattus norvegicus,,CHEMBL622106,,,In vivo,,A,1,1,
Lung,BAO_0000218,10713,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat lung 15 mins after i.v. administration,Intermediate,,50597,,11195,2048.0,10116.0,Rattus norvegicus,,CHEMBL622107,,,In vivo,,A,1,1,
Lung,BAO_0000218,10714,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat lung 2 mins after i.v. administration,Intermediate,,50597,,11195,2048.0,10116.0,Rattus norvegicus,,CHEMBL622108,,,In vivo,,A,1,1,
Lung,BAO_0000218,10715,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat lung 65 mins after i.v. administration,Intermediate,,50597,,11195,2048.0,10116.0,Rattus norvegicus,,CHEMBL622109,,,In vivo,,A,1,1,
Muscle tissue,BAO_0000218,10716,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat muscle 15 mins after i.v. administration,Intermediate,,50597,,11195,2385.0,10116.0,Rattus norvegicus,,CHEMBL622110,,,In vivo,,A,1,1,
Muscle tissue,BAO_0000218,10717,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat muscle 2 mins after i.v. administration,Intermediate,,50597,,11195,2385.0,10116.0,Rattus norvegicus,,CHEMBL622111,,,In vivo,,A,1,1,
Muscle tissue,BAO_0000218,10718,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat muscle 65 mins after i.v. administration,Intermediate,,50597,,11195,2385.0,10116.0,Rattus norvegicus,,CHEMBL874383,,,In vivo,,A,1,1,
Zone of skin,BAO_0000218,10719,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat skin 15 mins after i.v. administration,Intermediate,,50597,,11195,14.0,10116.0,Rattus norvegicus,,CHEMBL622112,,,In vivo,,A,1,1,
Zone of skin,BAO_0000218,10720,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat skin 2 mins after i.v. administration,Intermediate,,50597,,11195,14.0,10116.0,Rattus norvegicus,,CHEMBL622113,,,In vivo,,A,1,1,
Zone of skin,BAO_0000218,10721,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat skin 65 mins after i.v. administration,Intermediate,,50597,,11195,14.0,10116.0,Rattus norvegicus,,CHEMBL622114,,,In vivo,,A,1,1,
Spleen,BAO_0000218,10722,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat spleen 15 mins after i.v. administration,Intermediate,,50597,,11195,2106.0,10116.0,Rattus norvegicus,,CHEMBL622115,,,In vivo,,A,1,1,
Spleen,BAO_0000218,10723,N,Biodistribution of the radiolabeled compound (2-5 uCi) in rat spleen 2 mins after i.v. administration,Intermediate,,50597,,11195,2106.0,10116.0,Rattus norvegicus,,CHEMBL622116,,,In vivo,,A,1,1,
,BAO_0000218,10724,N,Oral bioavailability in rat,Intermediate,,50597,,6193,,10116.0,Rattus norvegicus,,CHEMBL622117,,,In vivo,,A,1,1,
