prospect_AgencyID,prospect_State,prospect_AddressLine2,prospect_Country,prospect_Employer,prospect_CreditRating,prospect_Income,prospect_NumberCars,prospect_NumberChildren,prospect_MaritalStatus,prospect_Age,prospect_OwnOrRentFlag,prospect_NumberCreditCards,prospect_NetWorth
Rkn13634,KS,Zmndsrgbwulewgbikrnfxqnamibzmrrcjliesdy,Canada,News Corp.,606.0,42215.0,2.0,1.0,D,23.0,O,5.0,1190795.0
Vhq13635,UT,Setfojmxpomsbihtazhoudnfhnxlsrvnyjtvczkdpotshviwmlki,United States of America,Teledyne Technologies,307.0,421847.0,5.0,4.0,W,69.0,O,9.0,590766.0
Efu13636,WA,Xdkcytkwqsehdhcfoimunxnrzxdseioefmbldlepqlwidxrruzvvht,United States of America,CF Industries Holdings,725.0,191288.0,2.0,4.0,M,25.0,R,6.0,573006.0
yrj13637,WA,thefwrsmxhfdvufkhblnphvbefdafvfnxbwfjitnqhtclbyvtdv,United States of America,DISH Network,,36915.0,5.0,5.0,W,25.0,O,8.0,3139003.0
GIP13638,Nova Scotia,glbhqleghivrndfwwzcdnfikzgquwoikdsrsulthjiumjrveokdbbaojryszdjfreqawd,United States of America,MPS Group,402.0,448304.0,1.0,1.0,,74.0,O,2.0,2809969.0
BMM13639,Quebec,fqtupeohdlyiqsubxtqezwdpwsrpeonddvrcuxbohcmoufwipepsocoqdwitwtshoy,Canada,Dow Chemical,,68208.0,4.0,0.0,M,34.0,R,1.0,958750.0
MOD13640,TN,Usuldtubzyeztqcdglemerudihvvuzkwuxzttlegnlewrpohvhnhrjs,Canada,Knight,425.0,207740.0,4.0,1.0,M,70.0,O,0.0,3154058.0
UCA13641,KS,Nkqamjdxyahslwlhvktesvesgddhbejjxaxxyfwcm,United States of America,Yum Brands,421.0,321448.0,3.0,0.0,S,16.0,O,2.0,
FUG13642,SD,Uzwojl,United States of America,National Fuel Gas,832.0,469263.0,2.0,1.0,S,14.0,R,5.0,
AGG13643,KY,TFFMEIXYAWMAOYSFPXLIORDLMRGWGVOWHEHOBZWZKGYYIXCRDVVW,United States of America,Polaris Industries,714.0,357977.0,3.0,3.0,S,46.0,O,6.0,285346.0
upr13644,Quebec,Undqwymdjqwrpjqklvhvzwtnxieesmivflhxkjaqcxnqgtkbarqgpla,United States of America,Conseco,682.0,311542.0,5.0,4.0,M,61.0,O,9.0,3228308.0
aul13645,Quebec,Ejjnwcpigzslsguvkrpwdcefdnpxlrxrwurkvlykgfatuizvlyvmlpddzrwseomxogrsfag,United States of America,Circuit City Stores,849.0,213271.0,4.0,4.0,M,14.0,O,8.0,1589001.0
Sey13646,RI,Chhtmqibtbrvvkeekvl,United States of America,Agilent Technologies,736.0,112786.0,3.0,3.0,M,81.0,R,1.0,2354513.0
Ohq13647,MI,mjbzmpubomgtczdchlyjwsmhtkxsdaiasjbcbgnivqtpoyuaabtakkkjujkdnishuuzhnldyptnppa,Canada,Cardinal Health,461.0,110565.0,4.0,2.0,S,12.0,O,5.0,1817986.0
uom13648,AZ,Tquwd,United States of America,Goodrich,827.0,437376.0,5.0,,U,34.0,O,9.0,3924920.0
Eqq13649,RI,BOWMRSBROURJNLXWZPEYXHKRWZYJGV,United States of America,Big Lots,577.0,269441.0,3.0,5.0,U,32.0,U,4.0,675104.0
Iau13650,NE,Ucxhaousbgrumwjqnkoxaiajz,United States of America,Regis,574.0,202330.0,3.0,4.0,M,58.0,O,5.0,22485.0
Cok13651,FL,IMLTYEMFJXTWIFNVYRDYOHMNRO,United States of America,First American Corp.,469.0,275983.0,3.0,,W,74.0,R,7.0,3447895.0
Yzc13652,ND,Hzguadclc,United States of America,Live Nation,,451505.0,2.0,5.0,U,39.0,O,5.0,683824.0
URH13653,UT,Ckfdgcydmvhlpqnxnexytmrhrewfrvgopjahbv,United States of America,Embarq,487.0,70786.0,2.0,5.0,M,11.0,O,7.0,1734743.0
AXB13654,AK,Jrjbntapuduseloxmvlroaelkxtq,United States of America,Vulcan Materials,,434145.0,2.0,0.0,M,91.0,O,6.0,3708607.0
Zha13655,MO,Nycuoeuleberqrjxs,Canada,Thomas & Betts,639.0,61432.0,1.0,2.0,S,29.0,O,7.0,3529651.0
Evn13656,WV,Fnywhmlqxseaqkljgmrngkrmqnnjnsvxerwcmhfpmmveoikmvlisifemcdvcjmgsggrgvraae,United States of America,Wisconsin Energy,830.0,369703.0,1.0,4.0,M,94.0,R,,2296077.0
EKQ13657,WY,SITJALMORJGWGPOLRKXYHVHOSCUYVOQYDBWXEPXVLNLMZDTVADUWUIDEMIBNOB,Canada,,732.0,298744.0,4.0,4.0,D,29.0,R,7.0,2686938.0
Okp13658,AL,Lhdqxatajzeywbdadudvqocoubrxkscjkezkpkxtfuopbcyqbelmakexgyjjatauweukuueywppip,United States of America,Corn Products International,541.0,122619.0,4.0,2.0,M,34.0,O,0.0,229441.0
xra13659,Nova Scotia,Ufbcnajwknbkvmestixpjhhuzvnhso,United States of America,Kindred Healthcare,577.0,384506.0,5.0,5.0,D,38.0,R,1.0,1138669.0
Llf13660,Nova Scotia,Kynmhxhdwhteqxidjdlitlrsrfvpevvsoudctmckkmzpyahqvwxbwhrrjgpzfuvwwhbtzzvzuzcetal,Canada,Burlington Northern Santa Fe,467.0,242020.0,0.0,0.0,S,0.0,R,,1670286.0
Xxp13661,CO,Pijwvaynplvblqfqkpmsrjycxkquwfeltmjkjarcspqgjqiogegkntvkdavhbal,,FMC,366.0,132660.0,4.0,3.0,S,16.0,O,6.0,1822589.0
PIQ13662,DC,auwstqvcbxvqdkrdwpfjofxfvgoljh,United States of America,Hanesbrands,532.0,107147.0,2.0,5.0,M,84.0,O,0.0,629298.0
nfp13663,NM,Rcsyxcdbuwvat,Canada,Big Lots,700.0,,3.0,4.0,U,36.0,R,0.0,1707557.0
xwz13664,IL,xaoeguojeroolasohkskqhmnedbysxetbwsnpnverpgjmkcsbzqmllvzdjuiviqoejidvhpbjvwk,Canada,Charming Shoppes,660.0,110314.0,4.0,0.0,M,12.0,U,2.0,2036549.0
Ktk13665,SC,nxedmlswscwwyugycxeeoekjzwiiwqqvfskrveaoqftozzhehzonfojpelo,United States of America,RBS Global,531.0,215564.0,3.0,5.0,M,88.0,R,5.0,3608670.0
fsz13666,Alberta,Gegrdxynmnxcdasqbfpgtlgglrrwgfiaoahvcleijyrbd,United States of America,Fidelity National Information,810.0,445386.0,4.0,2.0,S,22.0,O,8.0,3038630.0
Nbd13667,CO,,Canada,Dresser-Rand Group,710.0,320336.0,3.0,5.0,U,29.0,O,0.0,2422144.0
Sbq13668,UT,Aqgihllroecqin,United States of America,CUNA Mutual Group,617.0,156729.0,0.0,3.0,U,73.0,O,3.0,3974914.0
Ojp13669,HI,Aktodhf,Canada,PepsiCo,567.0,332598.0,5.0,1.0,M,4.0,O,1.0,2980632.0
Hml13670,British Columbia,Tfhgpnaqnuwjfmqzroqdficmipqozllpdfzdvvqjsdmecbeyzdrbciiwadpox,United States of America,Alaska Air Group,552.0,87317.0,5.0,0.0,U,37.0,O,7.0,
Fil13671,CA,Czaseetkfzjirycfdbdxvvyejkimxhpzhhgbdonrzdvrvdhucjx,United States of America,PG&E Corp.,395.0,417399.0,5.0,1.0,S,91.0,U,5.0,3719251.0
Tgx13672,FL,Nqostxybssmptqbxvevmlcxidvvccvgnxbryecoraecpmczhuhlfeuflrpdwkgabqqz,United States of America,Molina Healthcare,465.0,229163.0,2.0,2.0,W,,O,0.0,1592433.0
VMN13673,Prince Edward Island,Zvrqljkdlejeiplrwalwmwanmqeedrhxtcbpwcvqaygvhnivbylhjhvziteeoygdpvo,United States of America,Eli Lilly,308.0,444713.0,2.0,1.0,M,66.0,,9.0,
Eju13674,WV,Pjeejcsgsrzakriwjrkuuorquumwxdscxzbzjsgrccyfv,United States of America,,772.0,382809.0,3.0,4.0,M,34.0,O,2.0,2350302.0
iij13675,FL,KCHKEOSRRMHBK,United States of America,Priceline.com,579.0,340279.0,2.0,5.0,M,96.0,O,6.0,1483429.0
Kpu13676,GA,Rxedxhevjjvjhxhpijfqtvluxpebayeotonaaxqnadcnarjlakjeqtjb,United States of America,Smith International,739.0,472546.0,4.0,4.0,S,46.0,O,8.0,
Bvj13677,WI,Vvsgjcboxhjtbxwzbudcwohwxqrvaybvjvppvhpswpkqkycbqadvqktevcchoqrdjzlvdryna,United States of America,Sun Healthcare Group,790.0,427615.0,3.0,3.0,M,35.0,O,,1734013.0
ngp13678,NM,fmtejcjmqddhripnbhqejketsihplslhculiczisuxmsnh,United States of America,Fortune Brands,397.0,311950.0,4.0,0.0,W,12.0,O,9.0,
Qqt13679,WA,QDTFWNJLYXDMBANNJCYBEIVZTJGAKPSGMEDTWGFHVNCASZESCVFNNOAYYUDPMGGISHE,United States of America,Southwest Airlines,422.0,245834.0,0.0,4.0,W,84.0,O,10.0,3439541.0
Saq13680,NJ,YRWKUOJGPTZNMVVUDHFQHTGEKLPAQMC,United States of America,Amphenol,828.0,73092.0,3.0,4.0,U,24.0,O,3.0,3219671.0
Aoq13681,CT,Ujrzgxkiwwmxtkclkqusuvnkdpijwyhwcgjtmhfluudlfbxhsigpzs,United States of America,O'Reilly Automotive,564.0,,0.0,4.0,M,60.0,R,7.0,3793505.0
Udv13682,Newfoundland,,United States of America,Cognizant Technology Solutions,688.0,67289.0,5.0,2.0,U,64.0,R,6.0,3946646.0
wry13683,KY,Zkrsfzqgicemgtcntwmry,,Herman Miller,750.0,306520.0,5.0,0.0,S,62.0,O,5.0,255157.0
PUU13684,ND,iylfij,United States of America,American Greetings,323.0,488373.0,2.0,2.0,M,38.0,R,4.0,845066.0
Mcm13685,SC,Phpxptvxpsjxadnnknxffvqlgkjidevyvmbfjocrjgszaanpbtvvpeapcbdxumcikkim,Canada,National Life Group,508.0,42155.0,5.0,3.0,,59.0,O,2.0,561832.0
lgo13686,New Brunswick,Ondypsuqthvqpvkxhdrghiitvwetpydxayyzcpbvw,United States of America,Country Financial Services,504.0,496169.0,3.0,5.0,D,,O,6.0,1325754.0
Ycc13687,NY,Yjktoqieqodoklthdpogtkadrwcdqnvtwtriiliaepxgvphyfgwtyuikzpqgnougtdtnlewjuvswxqe,United States of America,Progress Energy,397.0,213084.0,3.0,4.0,M,88.0,R,4.0,2448195.0
Pro13688,NH,LVEVQHKWELLGLLRD,United States of America,,,,0.0,4.0,M,91.0,,4.0,
Yxy13689,WI,ahljaezsiiezxbcwmnabirpexahngmxnooyzycbqrugwrjphlfltjhtyfsboiskmcphyeukql,United States of America,Reliant Energy,522.0,128414.0,3.0,1.0,U,73.0,O,2.0,97472.0
FDP13690,CT,LDYOREY,,CenterPoint Energy,485.0,485805.0,2.0,1.0,M,28.0,O,6.0,3965703.0
eor13691,TN,GOTEPAQCPRINKOLLROBMUIUYYVTJMBTLBHAVITFX,United States of America,MGIC Investment,509.0,50201.0,2.0,2.0,U,10.0,O,0.0,516515.0
CFU13692,GA,Ykcejwwzoe,United States of America,Superior Energy Services,786.0,43506.0,0.0,0.0,M,26.0,R,1.0,3702536.0
IJR13693,NC,Xlecayfeyyigtn,United States of America,First American Corp.,,451001.0,1.0,3.0,U,78.0,O,1.0,203527.0
LXC13694,NE,Rvrpxvixcelnruprkldizrvejupevcrcntdjpkewyzu,United States of America,Lexmark International,588.0,,2.0,5.0,U,41.0,R,10.0,1569687.0
Neg13695,AK,Dxwdlkjaaiglykuatygrhoifrglncdrjhojpbugxxnwtxdejnzfktacvseswj,United States of America,WABCO Holdings,,412211.0,3.0,2.0,S,99.0,O,6.0,3463587.0
Kmp13696,FL,BTQIENEJEOFOSAISDLRVJLVBCTUWFNMBLSTXULBAYACILA,,WGL Holdings,360.0,456084.0,0.0,5.0,U,94.0,O,3.0,3491677.0
xka13698,ND,Msssgqvgvraniathnkronhpxemumphbcoxtunodpttqjfnzsqopzwobmcigtedtsrdxadmqqrbon,United States of America,United States Steel,575.0,80604.0,4.0,2.0,D,36.0,O,7.0,1785746.0
FTL13699,CT,Zblfoedbptlkqyupdrwuekduatfnbbuczursacuycystxbrnepxtslkuiikuqecudymdymyjo,United States of America,YRC Worldwide,497.0,356419.0,4.0,5.0,,74.0,O,2.0,
Sig13700,AL,Rmumdicwfbjmrplpuhjknweuuytocusadjemndskkmxtimsopmvxhjshssdwklxtfe,Canada,Ryland Group,687.0,420582.0,1.0,1.0,U,11.0,R,2.0,3903150.0
Vxu13701,KS,Zbuxbeudcpeitwglruobhpuwammoqligojugwlfrgpxwzfqjdbjktjtcz,United States of America,Entergy,412.0,231600.0,4.0,0.0,S,28.0,O,1.0,1271370.0
lwb13702,LA,vbczqvbzwcsksacrnkfrorwxolohfwjyogkmuo,United States of America,Guess,685.0,464228.0,3.0,5.0,W,53.0,O,6.0,3644508.0
ESU13703,FL,CQHFWQHOWQIRLCQGJBNIRNEINXCISOYPAINTYJQNEXAGBRFXBXLIBQEUXYZ,United States of America,Sealed Air,508.0,371321.0,4.0,5.0,U,40.0,U,1.0,
cbi13704,SD,AOFAMXKBBXBDDLVWJKKMIABWXNPABFW,United States of America,Alexander & Baldwin,815.0,496563.0,2.0,0.0,D,28.0,R,7.0,2355817.0
Dfd13705,New Brunswick,Erwmbrpfbpargqapctzvwcaz,United States of America,Hess,387.0,250714.0,1.0,2.0,S,,U,6.0,1114745.0
LBL13706,FL,ocetnvznneinojvasieooelgkxmmyavgnxfaollypzgepvvvu,,AECOM Technology,772.0,201466.0,4.0,3.0,D,53.0,O,2.0,2532899.0
Qnm13707,TN,,United States of America,Steelcase,376.0,268398.0,,4.0,M,18.0,O,2.0,3502091.0
TRH13708,NV,dmsvgqqdfsbh,United States of America,Ametek,544.0,16250.0,3.0,1.0,M,70.0,O,1.0,
Gdh13709,GA,avndbmfhpsgxacfyp,United States of America,Mohawk Industries,449.0,391731.0,1.0,5.0,U,89.0,O,9.0,3157923.0
Oyp13710,SC,CMTRZKMWJGBQADXCEJZYPIFJIQKZQGSPHBAVLQDVKGBMAIDFJESMXJGRWYAXTYHKTIDPTCNZQG,Canada,Interactive Brokers Group,484.0,349452.0,0.0,5.0,U,91.0,R,9.0,1963415.0
Neh13711,VT,gvuzezsswfeujcvpvvuinhm,United States of America,PNM Resources,329.0,23281.0,3.0,5.0,M,18.0,O,3.0,2267299.0
ffh13712,SD,,United States of America,Beazer Homes USA,758.0,439000.0,2.0,0.0,W,52.0,O,,3994972.0
Upm13713,GA,Uipfvliimjzjlbgatybgscjjrhnhpaa,United States of America,Avis Budget Group,400.0,402939.0,1.0,1.0,M,87.0,O,3.0,1120412.0
Oln13714,GA,nmntaroceidmhqr,United States of America,CarMax,344.0,172212.0,4.0,5.0,W,46.0,,6.0,879532.0
dtr13715,OR,hytoppyodxwmqmoqge,United States of America,Atmos Energy,525.0,6647.0,1.0,4.0,S,69.0,O,9.0,
lgq13716,OH,Zeactmzarliksphtceaaynjljlqbaccitexdywunliqsonitxlxqkwtoebgijrfvrzth,United States of America,Vought Aircraft Industries,729.0,221799.0,1.0,4.0,U,7.0,R,3.0,629971.0
zwe13717,Ontario,Bupcdckcikmuirmuijwvvzogkhaprrqzbzipkfuqbkafmkgimwclqboxychu,Canada,Burger King Holdings,532.0,285440.0,2.0,1.0,W,41.0,O,2.0,308327.0
His13718,CT,RDXCXGQXHMY,Canada,Sherwin-Williams,668.0,150555.0,0.0,4.0,M,12.0,O,2.0,1612632.0
Kuj13719,ID,ameiclqkdftvfbqywlxhncoavmfzgelqsoyuefqaargkzjcgkmlmxlpspwikmykkmmsmrryfefme,Canada,IDT,668.0,321114.0,5.0,1.0,M,7.0,O,6.0,930911.0
EIL13720,TN,QBBGEYOBWLHHKGEGJZXLUXSEGBJLQSSNXWYFHICEUXUBUAUTBIWOMVSMIXVVT,United States of America,Duane Reade Holdings,723.0,242854.0,4.0,1.0,M,,O,7.0,3097456.0
Okt13721,Alberta,nnxkxtfcbbwlywbhmfouurbwfq,United States of America,Plains All American Pipeline,626.0,332678.0,1.0,4.0,W,75.0,U,9.0,1993652.0
Fcb13722,VT,egoptakhwvvjiwcvmiogkxqnutbuvmrskeaocyvorriqvwht,United States of America,Newfield Exploration,639.0,414520.0,2.0,1.0,M,98.0,O,0.0,939543.0
oag13723,MS,onxcuvhchxuakzazjmnixshgrzavirnxqlkfeczbvahjrminmwhwrbjephmsmi,United States of America,RPM International,317.0,,4.0,0.0,D,39.0,O,9.0,2766209.0
Iuu13724,Newfoundland,Fzwmkesbxdfznxmqpiquqqswwuziculerlzkhluqys,,Stryker,420.0,390926.0,4.0,4.0,M,78.0,R,,1557424.0
Tcn13725,SC,DZFEJSFDAXEGKNEIORTYOUQVSMWDAPWWLUSQGQVRXNFOQSCXCDSPZOHCUEJVLQTZAHGSVGZNJUKLE,United States of America,Campbell Soup,731.0,432750.0,3.0,,D,21.0,O,1.0,
iqu13726,KY,Vmfcclffsjmkqoyvbxladxblhewvo,United States of America,,843.0,326005.0,2.0,3.0,U,69.0,,4.0,2774564.0
AYO13727,PA,Knpmonddppogdlbxqukmgahlttyilppwfukahiciovabsqsuwmqiovltqppi,United States of America,Corn Products International,549.0,464015.0,2.0,5.0,D,20.0,O,7.0,430920.0
Slc13728,MD,Tlgmseplucbakknxittidv,United States of America,Buckeye GP Holdings,314.0,411225.0,0.0,5.0,U,20.0,U,2.0,2265091.0
Mhq13729,FL,ENIFPAI,United States of America,E.W. Scripps,635.0,318385.0,0.0,1.0,D,64.0,U,7.0,2804089.0
Gga13730,Saskatchewan,hysnnxlfumgbeubhiptcgwf,Canada,,665.0,484884.0,4.0,1.0,M,68.0,R,3.0,2287522.0
Pxd13731,AZ,uqticgaoskpfhpbkczhzgewsfhiwwzbasdkcukxgxokvusdrkwwktqacnxfhposeskfqxqqqjjjr,United States of America,Entergy,551.0,449492.0,3.0,2.0,M,98.0,O,0.0,1265082.0
Jqb13732,KY,SOGCZAYSBNEEUJLXSYXZGYRQFIJMTBPLGPTSZRUTCIZTQUBMGRQJE,United States of America,National Oilwell Varco,544.0,354548.0,3.0,1.0,S,6.0,R,5.0,112369.0
Lqj13733,DC,wlxkmozlnqslzhwuhtvdtjtwczue,Canada,Hasbro,681.0,97936.0,4.0,4.0,S,28.0,O,,1985713.0
srq13734,IA,BPJYWMSOQHPFHYWQQZSJESNBYYSLTGRCVWFLMZBHJDGDEXVSMJRXBYJFFMFZHTEEOENNQLRER,United States of America,Public Storage,520.0,384151.0,2.0,,W,,O,2.0,3582449.0
Gxi13735,MD,FWSASPZTHAJMQKOVJHUSSZDEKAAYGQIZONAPCGHCQXOOFBEUTVJFYWBKLLROOKHISUIRGDQVFFF,Canada,McClatchy,649.0,331712.0,2.0,4.0,M,19.0,O,3.0,2000712.0
Mad13736,VT,Vqligwtwaqgcuddb,United States of America,M&F Worldwide,613.0,5296.0,5.0,2.0,W,92.0,O,4.0,
Vcg13737,CA,Jrubcmfjifacwhqsgex,United States of America,Honeywell International,382.0,377357.0,1.0,0.0,M,42.0,O,1.0,2637224.0
Trq13738,GA,Jlvghnzhuayadifigkziznfawwnssjlzzlthvqrxmmrursunzxihawksu,United States of America,Bob Evans Farms,,257310.0,3.0,0.0,U,91.0,O,2.0,177026.0
Itd13739,British Columbia,EUIYYQCCHNYTCRJQUNPEFAGUWPTMWOKZARPSKNUBPWOMBOPEPN,,Honeywell International,725.0,199354.0,2.0,4.0,M,32.0,R,9.0,2914749.0
Aje13740,NM,ipqootxyxlfkwqypwxfmovjwempyxfvxvqpxvsziz,Canada,Hospira,748.0,352212.0,0.0,4.0,W,36.0,O,5.0,2090382.0
Pup13741,New Brunswick,Zguxdgjvuunytqsaskbxedra,United States of America,Rowan Cos.,560.0,414017.0,5.0,0.0,M,17.0,O,10.0,3018111.0
Orz13742,NH,Nrtrkrwfsdzqqzrhpiuitltickdiwekantyuhaofiqj,United States of America,Family Dollar Stores,674.0,197659.0,4.0,0.0,U,16.0,O,6.0,1872872.0
Xym13743,OK,vhdluxmcsnsegfizfunikzinktd,United States of America,Marsh & McLennan,531.0,49832.0,5.0,1.0,M,47.0,O,6.0,209567.0
Ywb13744,PA,Ytcvvpxwzvgpqzssoavgvtnjhhxzmdtldqgcdqptahwuwgwzqmsbi,United States of America,Olin,681.0,,0.0,1.0,U,64.0,O,3.0,1030476.0
Itg13745,Ontario,sfuzcrdllrplhg,,Markel,712.0,195494.0,3.0,,M,35.0,O,4.0,3817291.0
Qxu13746,NV,Htwyfapdyqwhjoqisfkfnlczgztbpduecd,Canada,CHS,,306382.0,5.0,0.0,M,69.0,O,2.0,2316418.0
Mig13747,AL,Uzpnktwrnyx,United States of America,Merrill Lynch,344.0,484360.0,5.0,4.0,S,64.0,,7.0,1131067.0
Sid13748,Prince Edward Island,TDKEYTTZUYCBDQRQCLLUPDTCBZBYEDYCNTLTONOLYISJRG,United States of America,Equity Residential,391.0,196241.0,0.0,2.0,U,35.0,O,10.0,127489.0
hvk13749,CA,Xemzulpqmstlrogwvuzsqshmqkizg,,Fannie Mae,618.0,420630.0,3.0,2.0,S,4.0,R,1.0,2531303.0
Qev13750,LA,ckrwcbxiwoepvuiucfaejmitotlqapwrlrdlpfgotznawmvxzivdk,United States of America,Pfizer,517.0,416183.0,,2.0,M,3.0,O,0.0,1949100.0
Ypo13751,Nova Scotia,Kidknngxtivpzavqzwddpvsbdezbbkp,United States of America,RBS Global,,497832.0,5.0,1.0,,71.0,O,6.0,2065718.0
mht13752,WV,Qraproghmdcnmknibkpaefvtvxqjdejjilmjgigxgpbezuvgwcbwmc,United States of America,Consol Energy,779.0,396478.0,5.0,,D,39.0,O,2.0,2984018.0
Lcd13753,New Brunswick,Zfpzsbsgsfbufvqctwsohpjscinfutawffgaixoygnzbbgwqxxsedvsasnakkgttvnhnbosmaqxdbu,United States of America,SAIC,719.0,305111.0,0.0,2.0,M,79.0,R,8.0,2458908.0
QWL13754,NJ,tfwjpkqaebueytsrwsrcssdfutidixqzmhawjmdppokikmvrcnspjtiujewrakobcmigw,United States of America,Administaff,767.0,79098.0,3.0,2.0,M,8.0,O,9.0,502081.0
Sek13755,CO,Phxglpjvjjmszwfbounhxa,Canada,AbitibiBowater,551.0,435158.0,0.0,0.0,M,19.0,U,6.0,1198211.0
Vhe13756,HI,zvfhoxqlvyfkdkqemvwefkphdeohhanzzzenxmlgvnkgvkyhjhyfhbjhwxtxunewioduhjcakuuwgur,United States of America,Cimarex Energy,396.0,248127.0,2.0,4.0,S,59.0,O,5.0,557925.0
fid13757,WY,Xsnojthzgxkpixjearhkadsocxwklanotltzcbeavtwgprqfqjsscfrdgkgnjbdlwzllskbkrorsonre,United States of America,Warnaco Group,595.0,27905.0,5.0,0.0,M,26.0,R,0.0,1099807.0
wle13758,RI,Fwwwteoquovuaweezlzjivejiqsn,United States of America,Pacer International,431.0,449215.0,4.0,0.0,M,43.0,R,3.0,3136316.0
flp13759,OR,VEPQCCSUSCMETBDF,Canada,TIAA-CREF,783.0,423923.0,1.0,3.0,M,60.0,O,7.0,728714.0
rui13760,ND,Fcekoljchzinmawdacacvjikukkmsfhzhosgmjgftrtswbdqpqfithvpobpxrtfmrbxipdwtrvrdncvh,United States of America,Sysco,433.0,210012.0,0.0,2.0,M,46.0,O,6.0,1571778.0
SFY13761,AL,Njodwlgpxgbzfnuriy,United States of America,CC Media Holdings,435.0,425358.0,3.0,0.0,M,88.0,O,8.0,545541.0
CPW13762,Manitoba,Orsgqnlqoohbypgbcflimyydxrpyzwgkiqgdiwyoudqgpmtqowoqndyvzugctdojpuc,United States of America,Johnson & Johnson,796.0,438498.0,2.0,5.0,S,78.0,O,7.0,1511908.0
Vox13763,OK,ATMUNKUBMXHFWZEFAWKIKYVTLGIPMVJVSDIAOXGFLORJKLGLCLPGLDT,United States of America,Popular,456.0,125217.0,2.0,2.0,U,83.0,U,4.0,3632895.0
UOA13764,CA,cfuefcefeuxotpjkj,Canada,Family Dollar Stores,373.0,463486.0,4.0,3.0,U,35.0,O,5.0,172690.0
ZQQ13765,HI,Xnwardooiejozrqkdhrqumojrlcerytebh,United States of America,Whirlpool,464.0,189628.0,0.0,4.0,U,,R,1.0,355037.0
PIZ13766,WI,PWGXEWUARALJFECPAJCVBXQQQJWOUCKJMYBCNUODFBULUKWSVRWHKTBFRQPMWIPFSTYMPYCT,United States of America,Metals USA Holdings,346.0,403506.0,5.0,1.0,U,94.0,O,4.0,634764.0
Ort13767,WA,Ggihjygemod,United States of America,Warnaco Group,692.0,45514.0,2.0,1.0,M,52.0,R,5.0,2182142.0
QDF13768,VT,Bzvjrtp,United States of America,First Horizon National Corp.,,489482.0,3.0,5.0,M,47.0,O,0.0,3773350.0
EBM13769,MS,leczkjwpastqlher,,Marathon Oil,787.0,154735.0,4.0,0.0,M,21.0,O,10.0,771899.0
Wmz13770,CA,Ldhgbeucxwlormcvglpeavdwhhgsuyuotsozxvdtpplzjkzpwdojxfflss,United States of America,,704.0,352530.0,0.0,2.0,,66.0,,1.0,2842423.0
Pez13771,CA,EYIBSXBOBUGDEURJEM,United States of America,Itron,544.0,61678.0,4.0,4.0,W,22.0,O,9.0,1139016.0
JCG13772,TN,Uifwjzgoakuzriguphuzzkscpncpxoercfsq,United States of America,Aramark,697.0,334355.0,1.0,1.0,U,31.0,U,4.0,1027740.0
XBV13773,New Brunswick,BYOCCTKWWEEEASUFWBZBVWSSIOYGQMLCRBFIEENPKWNAWZUWUEHTAEYTBJPNDPGMJ,Canada,Clorox,345.0,394497.0,0.0,2.0,,62.0,O,2.0,1998272.0
Els13774,GA,teftic,United States of America,Con-way,553.0,141962.0,2.0,4.0,M,53.0,,,873037.0
JAU13775,KS,Kesiemhlhyhmogsvuqtoegjtfdtrpqvyedppyuhdjkanfelffmdndtzmverxui,United States of America,Werner Enterprises,826.0,311236.0,5.0,3.0,M,51.0,O,8.0,2952360.0
Lyx13776,ME,Knonudmpvqchddhecdkxlgzulnqmjyemweaeaabzplzflimsbtmiwrpkrjmjpvauyhoncqcdv,United States of America,CBS,635.0,250483.0,2.0,1.0,U,83.0,R,0.0,97482.0
Cdh13777,Saskatchewan,Zaptcxwi,Canada,El Paso,616.0,103246.0,4.0,2.0,M,40.0,U,2.0,3711233.0
pig13778,VT,jldrmboukivromsurybrsnaquxcyirefyaphruqduxzkmesqbpkilovhwedjbw,Canada,Hartford Financial Services,630.0,208301.0,4.0,3.0,D,70.0,R,4.0,14331.0
tji13779,RI,,United States of America,St. Jude Medical,376.0,491708.0,0.0,5.0,M,100.0,O,5.0,2828228.0
Kpf13780,DC,qntqyansomtjceqykaxpdkqzidgetqikdginrqxxzfvywixgfutwiedcfjoq,United States of America,Honeywell International,828.0,488999.0,1.0,5.0,D,89.0,,8.0,
wkl13781,NY,Jviqfrxtfkwtrfjhvlhbdelicgixwyxplafhaxzxmpffgqoidyametwngrxksfveqwhanwikelyirwrb,United States of America,Target,467.0,492638.0,1.0,3.0,U,64.0,O,4.0,486141.0
Xik13782,OH,Vecgaxcoghcdyddiaabveimneebhbfcrpkonykvrncpcdykoc,United States of America,Energizer Holdings,481.0,20329.0,3.0,2.0,W,,O,4.0,1760259.0
Atc13783,WI,rfzrwajccltkbdhrmseavacljibsducrvyjvwxxbywqxeyosmrsbbbhdulqyzhpj,Canada,Cytec Industries,308.0,,2.0,3.0,U,90.0,O,1.0,855891.0
Rjs13784,NM,LRQBUVHOZJNADDQMOLORIYALISBFYWYWPHLRRXFZQLLFOHBRHHTXLBKZCYGGTMDMZHRHXVPAXWTM,United States of America,CarMax,671.0,55015.0,0.0,3.0,U,85.0,O,0.0,127685.0
QHL13785,Prince Edward Island,Qrbuysppzmgnfrcmbnkqoafbegffwuwpstwnwnqhhnxuzdmnbzrilipdofutkqslwohiqnmbup,United States of America,Consolidated Edison,762.0,44621.0,5.0,1.0,M,80.0,R,6.0,3863766.0
