ss_d,chmbl_d,cnfdnc_scr,dc_d,crtd_b,ss_ctgr,ss_sbclllr_frctn,td,rltnshp_tp,src_d,src_ss_d,cll_d,b_frmt,tss_d,vrnt_d
1284,CHEMBL832873,8,13630,Autocuration,,,10576,H,1,,,BAO_0000019,,
1285,CHEMBL616147,8,13630,Autocuration,,,10576,H,1,,,BAO_0000019,,
1286,CHEMBL872872,8,13630,Autocuration,,,10576,H,1,,,BAO_0000019,,
1287,CHEMBL616148,8,13630,Autocuration,,,10576,H,1,,,BAO_0000019,,
1288,CHEMBL616149,8,9783,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1289,CHEMBL616150,8,9783,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1290,CHEMBL616151,9,14331,Expert,,Membranes,10576,D,1,,,BAO_0000249,,
1291,CHEMBL872873,8,15260,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1292,CHEMBL616670,8,15260,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1293,CHEMBL616671,8,15260,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1294,CHEMBL884861,9,16616,Expert,,,10576,D,1,,,BAO_0000249,,
1295,CHEMBL616672,8,15629,Autocuration,,,10576,H,1,,,BAO_0000357,,
1296,CHEMBL616673,8,15086,Autocuration,,,10576,H,1,,,BAO_0000019,,
1297,CHEMBL616674,8,5717,Expert,,,10576,H,1,,,BAO_0000019,,
1298,CHEMBL616675,8,12652,Autocuration,,,10576,H,1,,,BAO_0000357,,
1299,CHEMBL616676,8,14608,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1300,CHEMBL616677,8,12306,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1301,CHEMBL616678,8,12306,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1302,CHEMBL616679,9,15247,Expert,,,10576,D,1,,,BAO_0000357,,
1303,CHEMBL616680,8,17529,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1304,CHEMBL616681,8,14826,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1305,CHEMBL616682,8,14826,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1306,CHEMBL616683,8,13241,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1307,CHEMBL616684,8,14093,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1308,CHEMBL616685,8,14093,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1309,CHEMBL616686,8,14442,Autocuration,,,10576,H,1,,,BAO_0000221,955.0,
1310,CHEMBL616687,8,9919,Autocuration,,,10576,H,1,,,BAO_0000357,,
1311,CHEMBL616688,8,9919,Autocuration,,,10576,H,1,,,BAO_0000357,,
1312,CHEMBL616689,8,11440,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1313,CHEMBL616690,8,11257,Autocuration,,,10576,H,1,,,BAO_0000357,,
1314,CHEMBL616691,8,10330,Expert,,,10576,H,1,,,BAO_0000357,,
1315,CHEMBL616692,9,17331,Expert,,,10576,D,1,,,BAO_0000221,10000000.0,
1316,CHEMBL616693,8,16567,Expert,,,10576,H,1,,,BAO_0000249,,
1317,CHEMBL616694,9,12058,Expert,,,10576,D,1,,,BAO_0000019,,
1318,CHEMBL616695,8,9699,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1319,CHEMBL616696,8,9547,Autocuration,,,10576,H,1,,,BAO_0000357,,
1320,CHEMBL616697,8,10330,Autocuration,,,10576,H,1,,,BAO_0000357,,
1321,CHEMBL616698,8,14331,Autocuration,,,10576,H,1,,,BAO_0000357,,
1322,CHEMBL616949,9,14060,Expert,,,10576,D,1,,,BAO_0000019,,
1323,CHEMBL616950,8,14744,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1324,CHEMBL832875,8,13506,Autocuration,,,10576,H,1,,,BAO_0000357,,
1325,CHEMBL616951,8,10862,Expert,,,10576,H,1,,,BAO_0000221,955.0,
1326,CHEMBL616952,8,10862,Expert,,,10576,H,1,,,BAO_0000221,955.0,
1327,CHEMBL616953,8,10062,Expert,,,10576,H,1,,,BAO_0000357,,
1328,CHEMBL616954,8,12073,Autocuration,,,10576,H,1,,,BAO_0000357,,
1329,CHEMBL616955,8,14875,Autocuration,,,106,H,1,,,BAO_0000357,,
1330,CHEMBL616956,8,2391,Autocuration,,,106,H,1,,,BAO_0000357,,
1331,CHEMBL616957,8,2391,Autocuration,,,106,H,1,,,BAO_0000019,,
1332,CHEMBL616958,8,2391,Autocuration,,,106,H,1,,,BAO_0000019,,
1333,CHEMBL616959,8,2391,Autocuration,,,106,H,1,,,BAO_0000357,,
1334,CHEMBL616960,8,2391,Autocuration,,,106,H,1,,,BAO_0000357,,
1335,CHEMBL616961,8,2391,Autocuration,,,106,H,1,,,BAO_0000019,,
1336,CHEMBL616962,8,17211,Expert,,,106,H,1,,308.0,BAO_0000219,,
1337,CHEMBL616963,8,17211,Autocuration,,,106,H,1,,308.0,BAO_0000219,,
1338,CHEMBL616524,9,6491,Expert,,,106,D,1,,,BAO_0000357,,
1339,CHEMBL616525,8,16190,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1340,CHEMBL872908,8,14165,Autocuration,,,106,H,1,,,BAO_0000019,,
1341,CHEMBL616526,8,14165,Autocuration,,,106,H,1,,,BAO_0000019,,
1342,CHEMBL616527,9,4234,Expert,,,106,D,1,,,BAO_0000357,,
1343,CHEMBL616528,8,6328,Expert,,,106,H,1,,,BAO_0000219,,
1344,CHEMBL616529,8,14770,Autocuration,,,106,H,1,,,BAO_0000357,,
1345,CHEMBL616530,8,2598,Autocuration,,,106,H,1,,,BAO_0000357,,
1346,CHEMBL616531,8,6897,Expert,,,106,H,1,,,BAO_0000357,,
1347,CHEMBL616532,8,6897,Autocuration,,,106,H,1,,,BAO_0000357,,
1348,CHEMBL616533,8,6013,Autocuration,,,106,H,1,,,BAO_0000357,,
1349,CHEMBL616534,8,5843,Expert,,,106,H,1,,,BAO_0000357,,
1350,CHEMBL616535,8,14454,Expert,,,106,H,1,,,BAO_0000357,,
1351,CHEMBL616536,8,16209,Autocuration,,,106,H,1,,,BAO_0000357,,
1352,CHEMBL616537,8,3935,Autocuration,,,106,H,1,,,BAO_0000357,,
1353,CHEMBL616538,8,13729,Expert,,,106,H,1,,485.0,BAO_0000219,,
1354,CHEMBL616539,8,14251,Expert,,,106,H,1,,,BAO_0000019,,
1355,CHEMBL616540,8,17085,Expert,,,106,H,1,,,BAO_0000019,,
1356,CHEMBL616429,8,3025,Autocuration,,,106,H,1,,,BAO_0000357,,
1357,CHEMBL616430,8,15315,Expert,,,106,H,1,,,BAO_0000357,,
1358,CHEMBL616431,9,14214,Expert,,,106,D,1,,,BAO_0000219,,
1359,CHEMBL616432,9,3804,Expert,,,106,D,1,,,BAO_0000357,,
1360,CHEMBL616433,9,2391,Expert,,,106,D,1,,,BAO_0000357,,
1361,CHEMBL616434,9,4175,Expert,,,106,D,1,,,BAO_0000357,,
1362,CHEMBL616435,8,17296,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1363,CHEMBL616436,8,17085,Expert,,,106,H,1,,,BAO_0000019,,
1364,CHEMBL616437,8,17211,Autocuration,,,106,H,1,,308.0,BAO_0000219,,
1365,CHEMBL616438,8,17211,Autocuration,,,106,H,1,,308.0,BAO_0000219,,
1366,CHEMBL616439,8,17211,Autocuration,,,106,H,1,,308.0,BAO_0000219,,
1367,CHEMBL616440,9,15926,Expert,,,106,D,1,,,BAO_0000357,,
1368,CHEMBL616441,8,16312,Autocuration,,,106,H,1,,485.0,BAO_0000219,,
1369,CHEMBL616442,8,5843,Expert,,,106,H,1,,,BAO_0000357,,
1370,CHEMBL616443,8,5843,Autocuration,,,106,H,1,,,BAO_0000357,,
1371,CHEMBL616444,8,16312,Expert,,,106,H,1,,485.0,BAO_0000219,,
1372,CHEMBL616445,9,15926,Expert,,,106,D,1,,,BAO_0000357,,
1373,CHEMBL616446,9,15926,Expert,,,106,D,1,,,BAO_0000357,,
1374,CHEMBL616447,9,4540,Expert,,,106,D,1,,449.0,BAO_0000219,,
1375,CHEMBL616448,8,6166,Autocuration,,,106,H,1,,,BAO_0000357,,
1376,CHEMBL616449,8,17296,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1377,CHEMBL616450,8,17296,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1378,CHEMBL857974,8,17296,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1379,CHEMBL616451,8,15779,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1380,CHEMBL616452,8,15779,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1381,CHEMBL616453,8,15779,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1382,CHEMBL616454,8,4199,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1383,CHEMBL616455,9,14875,Expert,,,106,D,1,,,BAO_0000357,,
1384,CHEMBL616456,8,15146,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1385,CHEMBL616457,8,5213,Autocuration,,,106,H,1,,,BAO_0000357,,
1386,CHEMBL616458,8,14818,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1387,CHEMBL616459,8,4829,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1388,CHEMBL616460,8,14454,Expert,,,106,H,1,,,BAO_0000019,,
1389,CHEMBL616461,8,14454,Expert,,,106,H,1,,,BAO_0000019,,
1390,CHEMBL616462,8,14875,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1391,CHEMBL616463,8,14875,Autocuration,,,106,H,1,,449.0,BAO_0000219,,
1392,CHEMBL616464,8,15250,Autocuration,,,105,H,1,,,BAO_0000019,,
1393,CHEMBL616465,8,15250,Autocuration,,,105,H,1,,449.0,BAO_0000219,,
1394,CHEMBL832874,8,15086,Autocuration,,,17105,H,1,,,BAO_0000357,,
1395,CHEMBL616184,8,3025,Autocuration,,,106,H,1,,,BAO_0000019,,
1396,CHEMBL616185,8,14998,Autocuration,,,106,H,1,,,BAO_0000019,,
1397,CHEMBL616186,8,14998,Intermediate,,,106,H,1,,,BAO_0000019,,
1398,CHEMBL616187,8,14998,Autocuration,,,106,H,1,,,BAO_0000019,,
1399,CHEMBL616188,8,13969,Expert,,,10577,H,1,,,BAO_0000357,,
1400,CHEMBL873475,9,13392,Intermediate,,,10577,D,1,,,BAO_0000357,,
1401,CHEMBL616189,9,3651,Expert,,,10577,D,1,,,BAO_0000019,2435.0,
1402,CHEMBL616190,8,10025,Expert,,,10577,H,1,,,BAO_0000357,,
1403,CHEMBL616191,8,13863,Autocuration,,,10576,H,1,,,BAO_0000357,,
1404,CHEMBL616192,8,13863,Autocuration,,,10576,H,1,,,BAO_0000357,,
1405,CHEMBL616193,8,13863,Autocuration,,,10576,H,1,,,BAO_0000357,,
1406,CHEMBL616194,8,13863,Autocuration,,,10576,H,1,,,BAO_0000357,,
1407,CHEMBL616195,8,13863,Autocuration,,,10576,H,1,,,BAO_0000357,,
1408,CHEMBL616196,8,13863,Autocuration,,,10576,H,1,,,BAO_0000357,,
1409,CHEMBL616197,8,4622,Autocuration,,,10576,H,1,,,BAO_0000249,10000000.0,
1410,CHEMBL616198,8,14911,Intermediate,,,10576,H,1,,,BAO_0000019,,
1411,CHEMBL616199,8,12678,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1412,CHEMBL616200,8,12678,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1413,CHEMBL616201,8,14235,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1414,CHEMBL616202,8,14949,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1415,CHEMBL616203,8,14949,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1416,CHEMBL616204,8,14949,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1417,CHEMBL616205,8,14949,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1418,CHEMBL616206,8,14949,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1419,CHEMBL616207,8,16118,Expert,,,10576,H,1,,,BAO_0000249,,
1420,CHEMBL616208,8,3268,Autocuration,,,10576,H,1,,,BAO_0000249,,
1421,CHEMBL616209,8,3268,Autocuration,,,10576,H,1,,,BAO_0000249,,
1422,CHEMBL616210,8,16117,Expert,,,10576,H,1,,,BAO_0000357,,
1423,CHEMBL616211,8,9783,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1424,CHEMBL616504,8,9783,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1425,CHEMBL616505,9,14356,Expert,,,10576,D,1,,,BAO_0000221,10000000.0,
1426,CHEMBL616506,8,15740,Autocuration,,,10576,H,1,,,BAO_0000019,,
1427,CHEMBL872107,8,12306,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1428,CHEMBL616507,9,13348,Expert,,,10576,D,1,,,BAO_0000221,10000000.0,
1429,CHEMBL616303,8,10394,Autocuration,,,10576,H,1,,,BAO_0000249,,
1430,CHEMBL616304,8,15260,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1431,CHEMBL616305,8,10046,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1432,CHEMBL616306,8,15260,Intermediate,,,10576,H,1,,,BAO_0000221,10000000.0,
1433,CHEMBL616307,8,12851,Autocuration,,,10576,H,1,,,BAO_0000357,,
1434,CHEMBL881829,9,2148,Expert,,,10576,D,1,,,BAO_0000221,10000000.0,
1435,CHEMBL616308,8,13134,Expert,,,10576,H,1,,,BAO_0000357,,
1436,CHEMBL616309,8,12462,Autocuration,,,10576,H,1,,,BAO_0000019,,
1437,CHEMBL616310,8,12462,Expert,,,10576,H,1,,,BAO_0000019,,
1438,CHEMBL616311,8,12462,Autocuration,,,10576,H,1,,449.0,BAO_0000219,,
1439,CHEMBL616312,8,11933,Expert,,,10576,H,1,,,BAO_0000357,,
1440,CHEMBL616313,8,11933,Autocuration,,,10576,H,1,,,BAO_0000357,,
1441,CHEMBL616314,9,403,Expert,,,10576,D,1,,,BAO_0000221,10000000.0,
1442,CHEMBL616315,8,15538,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1443,CHEMBL616567,8,15538,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1444,CHEMBL616568,8,15538,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1445,CHEMBL616569,8,12464,Intermediate,,,10576,H,1,,,BAO_0000019,,
1446,CHEMBL616570,8,1455,Expert,,,10576,H,1,,,BAO_0000357,,
1447,CHEMBL616571,8,12652,Autocuration,,,10576,H,1,,,BAO_0000357,,
1448,CHEMBL616572,8,12639,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1449,CHEMBL616573,8,13949,Expert,,,10576,H,1,,,BAO_0000249,,
1450,CHEMBL616574,9,12463,Expert,,,10576,D,1,,,BAO_0000357,,
1451,CHEMBL616575,8,14829,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1452,CHEMBL872108,8,14829,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1453,CHEMBL616576,8,12092,Autocuration,,,10576,H,1,,,BAO_0000357,,
1454,CHEMBL616577,8,403,Autocuration,,,10576,H,1,,,BAO_0000249,,
1455,CHEMBL616578,8,403,Autocuration,,,10576,H,1,,,BAO_0000249,,
1456,CHEMBL616579,8,3967,Expert,,,10576,H,1,,,BAO_0000357,,
1457,CHEMBL616580,9,12771,Expert,,,10576,D,1,,,BAO_0000019,,
1458,CHEMBL616581,8,15086,Autocuration,,,10576,H,1,,,BAO_0000019,,
1459,CHEMBL616582,8,14909,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1460,CHEMBL616583,8,14949,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1461,CHEMBL616584,9,2309,Expert,,,10576,D,1,,,BAO_0000221,10000000.0,
1462,CHEMBL616585,8,4170,Expert,,,10576,H,1,,,BAO_0000357,,
1463,CHEMBL616586,9,11642,Expert,,,10576,D,1,,,BAO_0000221,10000000.0,
1464,CHEMBL616587,8,11642,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1465,CHEMBL616588,8,12953,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1466,CHEMBL616589,8,12953,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1467,CHEMBL616590,8,12953,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1468,CHEMBL616591,8,12903,Expert,,,10576,H,1,,449.0,BAO_0000219,,
1469,CHEMBL616592,8,12536,Expert,,,10576,H,1,,,BAO_0000357,,
1470,CHEMBL616593,8,10058,Autocuration,,,10576,H,1,,,BAO_0000357,,
1471,CHEMBL616594,8,12902,Expert,,,10576,H,1,,485.0,BAO_0000219,,
1472,CHEMBL616595,8,14057,Expert,,,10576,H,1,,,BAO_0000249,,
1473,CHEMBL616596,8,11296,Autocuration,,,10576,H,1,,,BAO_0000357,,
1474,CHEMBL616597,8,11296,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1475,CHEMBL616598,8,11296,Expert,,,10576,H,1,,,BAO_0000221,10000000.0,
1476,CHEMBL616599,9,16616,Expert,,Membranes,10576,D,1,,,BAO_0000249,,
1477,CHEMBL616600,9,16616,Expert,,Membranes,10576,D,1,,,BAO_0000249,10000000.0,
1478,CHEMBL616601,8,16567,Autocuration,,,10576,H,1,,,BAO_0000019,,
1479,CHEMBL616602,8,16567,Autocuration,,,10576,H,1,,,BAO_0000019,,
1480,CHEMBL616603,8,16567,Autocuration,,,10576,H,1,,,BAO_0000019,,
1481,CHEMBL616604,8,16567,Autocuration,,,10576,H,1,,,BAO_0000019,,
1482,CHEMBL616316,8,17136,Autocuration,,,10576,H,1,,,BAO_0000249,,
1483,CHEMBL616317,8,17136,Autocuration,,,10576,H,1,,,BAO_0000249,,
1484,CHEMBL616318,9,16616,Expert,,,10576,D,1,,,BAO_0000019,,
1485,CHEMBL616319,8,17331,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1486,CHEMBL616320,8,17331,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1487,CHEMBL616321,9,17167,Expert,,,10576,D,1,,,BAO_0000221,10000000.0,
1488,CHEMBL616322,8,15740,Autocuration,,,10576,H,1,,,BAO_0000019,,
1489,CHEMBL616323,8,15740,Autocuration,,,10576,H,1,,,BAO_0000019,,
1490,CHEMBL616324,8,4671,Autocuration,,,10576,H,1,,,BAO_0000357,,
1491,CHEMBL616325,8,10058,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1492,CHEMBL616326,8,10058,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1493,CHEMBL616327,8,10058,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1494,CHEMBL616328,8,12073,Autocuration,,,10576,H,1,,,BAO_0000357,,
1495,CHEMBL858110,8,2759,Autocuration,,,10576,H,1,,,BAO_0000249,,
1496,CHEMBL616329,8,2759,Autocuration,,,10576,H,1,,,BAO_0000249,,
1497,CHEMBL616330,8,2759,Autocuration,,,10576,H,1,,,BAO_0000249,,
1498,CHEMBL616331,8,2759,Autocuration,,,10576,H,1,,,BAO_0000249,,
1499,CHEMBL616332,8,2759,Autocuration,,,10576,H,1,,,BAO_0000249,,
1500,CHEMBL857063,8,9737,Autocuration,,,10576,H,1,,,BAO_0000249,955.0,
1501,CHEMBL616333,8,9737,Autocuration,,,10576,H,1,,,BAO_0000019,,
1502,CHEMBL616334,8,5717,Expert,,,10576,H,1,,,BAO_0000019,,
1503,CHEMBL616335,8,12253,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1504,CHEMBL616336,8,14025,Autocuration,,,10576,H,1,,,BAO_0000019,,
1505,CHEMBL616337,8,10425,Expert,,,10576,H,1,,,BAO_0000249,,
1506,CHEMBL616338,8,14998,Autocuration,,,10576,H,1,,,BAO_0000019,,
1507,CHEMBL616339,8,13694,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1508,CHEMBL616340,8,13694,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1509,CHEMBL616341,8,4342,Autocuration,,,10576,H,1,,,BAO_0000357,,
1510,CHEMBL616342,9,12936,Expert,,,10576,D,1,,,BAO_0000357,,
1511,CHEMBL616343,9,13144,Expert,,,10576,D,1,,,BAO_0000019,,
1512,CHEMBL616344,8,13343,Expert,,,10576,H,1,,,BAO_0000019,,
1513,CHEMBL616345,8,12132,Expert,,,10576,H,1,,,BAO_0000357,,
1514,CHEMBL616346,8,15419,Expert,,,10576,H,1,,,BAO_0000019,,
1515,CHEMBL616347,8,1479,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1516,CHEMBL616348,8,14287,Expert,,,10576,H,1,,,BAO_0000019,,
1517,CHEMBL616349,8,13116,Expert,,,10576,H,1,,,BAO_0000357,,
1518,CHEMBL616152,9,2759,Expert,,Membranes,10576,D,1,,,BAO_0000249,,
1519,CHEMBL616153,8,2759,Autocuration,,,10576,H,1,,,BAO_0000249,,
1520,CHEMBL616154,8,14748,Expert,,,10576,H,1,,,BAO_0000019,,
1521,CHEMBL616155,8,12304,Autocuration,,,10576,H,1,,,BAO_0000019,,
1522,CHEMBL616156,9,12409,Expert,,,10576,D,1,,,BAO_0000221,10000000.0,
1523,CHEMBL616157,9,12409,Expert,,,10576,D,1,,,BAO_0000221,10000000.0,
1524,CHEMBL616158,8,13267,Autocuration,,,10576,H,1,,,BAO_0000221,10000000.0,
1525,CHEMBL616159,8,15194,Autocuration,,,10576,H,1,,,BAO_0000357,,
1526,CHEMBL616160,8,14256,Expert,,,10576,H,1,,,BAO_0000357,,
1527,CHEMBL616161,8,16567,Autocuration,,,10576,H,1,,,BAO_0000019,,
1528,CHEMBL616162,8,15740,Autocuration,,,10576,H,1,,,BAO_0000019,,
1529,CHEMBL616163,9,13278,Expert,,,12687,D,1,,,BAO_0000357,,
1530,CHEMBL616164,8,1970,Expert,,Membranes,10626,H,1,,,BAO_0000249,,
1531,CHEMBL616165,8,10034,Autocuration,,,10576,H,1,,,BAO_0000221,955.0,
1532,CHEMBL616355,8,13348,Autocuration,,,51,H,1,,,BAO_0000019,,
1533,CHEMBL616356,8,13630,Autocuration,,,10576,H,1,,,BAO_0000019,,
1534,CHEMBL616357,8,10862,Autocuration,,,10576,H,1,,,BAO_0000221,955.0,
1535,CHEMBL616358,8,12058,Autocuration,,,10576,H,1,,,BAO_0000019,,
1536,CHEMBL616359,8,4639,Autocuration,,,51,H,1,,,BAO_0000357,,
1537,CHEMBL616360,8,15453,Expert,,,51,H,1,,,BAO_0000357,,
1538,CHEMBL616361,8,4820,Expert,,,51,H,1,,,BAO_0000357,,
1539,CHEMBL616362,8,1089,Autocuration,,,51,H,1,,,BAO_0000357,,
1540,CHEMBL616363,8,386,Autocuration,,Brain membranes,51,H,1,,,BAO_0000249,,
1541,CHEMBL616364,8,6011,Autocuration,,,51,H,1,,,BAO_0000357,,
1542,CHEMBL616365,8,5014,Autocuration,,,51,H,1,,,BAO_0000357,,
1543,CHEMBL616366,8,4402,Expert,,,51,H,1,,,BAO_0000357,,
1544,CHEMBL872906,8,17066,Expert,,,51,H,1,,,BAO_0000357,,
1545,CHEMBL616367,8,17515,Autocuration,,,51,H,1,,,BAO_0000357,,
1546,CHEMBL616368,8,2474,Autocuration,,,51,H,1,,,BAO_0000357,,
1547,CHEMBL616369,8,4775,Autocuration,,,51,H,1,,,BAO_0000357,,
1548,CHEMBL616370,9,14294,Expert,,,51,D,1,,,BAO_0000357,,
1549,CHEMBL616371,9,14294,Expert,,,51,D,1,,,BAO_0000357,,
1550,CHEMBL616372,8,12249,Autocuration,,,51,H,1,,449.0,BAO_0000219,,
1551,CHEMBL616373,8,11376,Expert,,,51,H,1,,,BAO_0000219,,
1552,CHEMBL616374,8,2474,Autocuration,,,51,H,1,,,BAO_0000218,,
1553,CHEMBL616375,8,13311,Autocuration,,,51,H,1,,,BAO_0000221,10000000.0,
1554,CHEMBL616376,8,4373,Autocuration,,,51,H,1,,,BAO_0000357,,
1555,CHEMBL857064,8,1633,Expert,,,51,H,1,,,BAO_0000357,,
1556,CHEMBL616377,8,11866,Autocuration,,,51,H,1,,,BAO_0000357,,
1557,CHEMBL616378,8,4373,Autocuration,,,51,H,1,,,BAO_0000357,,
1558,CHEMBL616379,8,4687,Autocuration,,,51,H,1,,,BAO_0000357,,
1559,CHEMBL616380,8,16946,Autocuration,,,11863,H,1,,,BAO_0000357,,
1560,CHEMBL616381,8,13291,Autocuration,,,11863,H,1,,,BAO_0000357,,
1561,CHEMBL616382,8,14159,Autocuration,,,11863,H,1,,,BAO_0000357,,
1562,CHEMBL616383,8,10812,Autocuration,,,11863,H,1,,,BAO_0000357,,
1563,CHEMBL616350,9,3032,Expert,,,11863,D,1,,449.0,BAO_0000219,,
1564,CHEMBL616351,8,16655,Autocuration,,,11863,H,1,,,BAO_0000357,,
1565,CHEMBL616352,8,14532,Autocuration,,,11863,H,1,,,BAO_0000357,,
1566,CHEMBL616353,8,13944,Autocuration,,,11863,H,1,,,BAO_0000357,,
1567,CHEMBL616354,8,13033,Autocuration,,,11863,H,1,,,BAO_0000357,,
1568,CHEMBL616508,8,10321,Autocuration,,,11863,H,1,,,BAO_0000357,,
1569,CHEMBL616559,9,2968,Expert,,,11863,D,1,,,BAO_0000357,,
1570,CHEMBL616560,8,13964,Autocuration,,,11863,H,1,,,BAO_0000357,,
1571,CHEMBL616561,8,15527,Autocuration,,,11863,H,1,,,BAO_0000357,,
1572,CHEMBL616562,8,12248,Autocuration,,,11863,H,1,,449.0,BAO_0000219,,
1573,CHEMBL616563,8,12249,Autocuration,,,11863,H,1,,449.0,BAO_0000219,,
1574,CHEMBL616564,8,15120,Autocuration,,,11863,H,1,,,BAO_0000357,,
1575,CHEMBL616565,8,13313,Autocuration,,,11863,H,1,,,BAO_0000357,,
1576,CHEMBL616566,8,2613,Autocuration,,,11863,H,1,,,BAO_0000218,,
1577,CHEMBL616989,8,16700,Autocuration,,,11863,H,1,,,BAO_0000357,,
1578,CHEMBL857975,8,2201,Autocuration,,,11863,H,1,,,BAO_0000357,,
1579,CHEMBL616990,9,1274,Expert,,,11863,D,1,,,BAO_0000357,,
1580,CHEMBL616991,8,1317,Autocuration,,,11863,H,1,,,BAO_0000357,,
1581,CHEMBL616992,8,12146,Autocuration,,,11863,H,1,,,BAO_0000357,,
1582,CHEMBL616993,8,14059,Autocuration,,,11863,H,1,,,BAO_0000357,,
1583,CHEMBL616994,8,14025,Expert,,,106,H,1,,,BAO_0000019,,
1584,CHEMBL616995,8,14025,Autocuration,,,106,H,1,,,BAO_0000019,,
1585,CHEMBL616996,9,14447,Intermediate,,,105571,D,1,,722.0,BAO_0000219,,
1586,CHEMBL616997,8,3025,Autocuration,,,106,H,1,,,BAO_0000218,,
1587,CHEMBL616998,8,3025,Autocuration,,,106,H,1,,,BAO_0000218,,
1588,CHEMBL616999,8,15329,Autocuration,,,106,H,1,,,BAO_0000019,,
1589,CHEMBL617000,8,15329,Autocuration,,,106,H,1,,,BAO_0000019,,
1590,CHEMBL617001,8,15847,Autocuration,,,106,H,1,,,BAO_0000019,,
1591,CHEMBL858111,8,15847,Autocuration,,,106,H,1,,,BAO_0000019,,
1592,CHEMBL617002,8,14165,Autocuration,,,106,H,1,,,BAO_0000019,,
1593,CHEMBL617003,8,14214,Autocuration,,,106,H,1,,,BAO_0000019,,
1594,CHEMBL617004,8,14214,Autocuration,,,106,H,1,,,BAO_0000019,,
1595,CHEMBL617005,9,14214,Expert,,,106,D,1,,,BAO_0000019,,
