miller2_fsclr,miller2_brnchd,miller2_rgnstnsb-clss,miller2_cntnntd,miller2_sctrprcnt,miller2_sctrnm,miller2_stts,miller2_prjctnmbr,miller2_clmtchngmtgtn(mrkr),miller2_gndrqlt(mrkr),miller2_prtcptrdvlpmntndgdgvrnnc,miller2_mxmmcdcntrbtn(prjct-lvl),miller2_rgnlprgrm(mrkr),miller2_sctnd,miller2_ntdmnt(prjct-lvlbdgt),miller2_rbnsss(mrkr),miller2_chldrnsss(mrkr),miller2_thsss(mrkr),miller2_ndgnssss(mrkr),miller2_dsbltsss(mrkr),miller2_ctstlfrdvlpmnt(mrkr),miller2_knwldgfrdvlpmnt(mrkr),miller2_rgnstnd,miller2_rgnstnnm,miller2_rgnstntp,miller2_rgnstnclss,miller2_cntnntnm,miller2_prjctbrwsrcntrd,miller2_cntrrgnd,miller2_cntrrgnnm,miller2_cntrrgnprcnt,miller2_sctrd,miller2_mntspnt
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.45,Democratic participation and civil society,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,KH,KH,Cambodia,0.0266,15150,10693.0726
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.2,Human rights,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,KH,KH,Cambodia,0.0266,15160,4752.476711
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.1,Privatization,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,KH,KH,Cambodia,0.0266,25020,2376.238355
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,Agricultural development,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,KH,KH,Cambodia,0.0266,31120,1188.119178
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,Education policy and administrative management,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,LA,LA,"Lao, Dem. Rep.",0.0111,11110,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,Basic life skills for youth and adults,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,LA,LA,"Lao, Dem. Rep.",0.0111,11230,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,STD control including HIV/AIDS,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,LA,LA,"Lao, Dem. Rep.",0.0111,13040,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.025,Basic drinking water supply,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,LA,LA,"Lao, Dem. Rep.",0.0111,14031,247.8970465
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.025,Basic sanitation,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,LA,LA,"Lao, Dem. Rep.",0.0111,14032,247.8970465
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.45,Democratic participation and civil society,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,LA,LA,"Lao, Dem. Rep.",0.0111,15150,4462.146836999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.2,Human rights,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,LA,LA,"Lao, Dem. Rep.",0.0111,15160,1983.176372
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.1,Privatization,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,LA,LA,"Lao, Dem. Rep.",0.0111,25020,991.5881858999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,Agricultural development,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,LA,LA,"Lao, Dem. Rep.",0.0111,31120,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.05,Education policy and administrative management,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,MA,MA,Morocco,0.0111,11110,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.05,Basic life skills for youth and adults,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,MA,MA,Morocco,0.0111,11230,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.05,STD control including HIV/AIDS,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,MA,MA,Morocco,0.0111,13040,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.025,Basic drinking water supply,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,MA,MA,Morocco,0.0111,14031,247.8970465
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.025,Basic sanitation,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,MA,MA,Morocco,0.0111,14032,247.8970465
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.45,Democratic participation and civil society,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,MA,MA,Morocco,0.0111,15150,4462.146836999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.2,Human rights,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,MA,MA,Morocco,0.0111,15160,1983.176372
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.1,Privatization,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,MA,MA,Morocco,0.0111,25020,991.5881858999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.05,Agricultural development,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,MA,MA,Morocco,0.0111,31120,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.05,Education policy and administrative management,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,0.0333,11110,1487.382279
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.05,Basic life skills for youth and adults,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,0.0333,11230,1487.382279
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.05,STD control including HIV/AIDS,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,0.0333,13040,1487.382279
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.025,Basic drinking water supply,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,0.0333,14031,743.6911393999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.025,Basic sanitation,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,0.0333,14032,743.6911393999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.45,Democratic participation and civil society,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,0.0333,15150,13386.440509999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.2,Human rights,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,0.0333,15160,5949.529115
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.1,Privatization,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,0.0333,25020,2974.764558
2009/2010,B6100,VOLUNTEER SENDING AGENCY,2,0.05,Agricultural development,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,0.0333,31120,1487.382279
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,Education policy and administrative management,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,0.0222,11110,991.5881858999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,Basic life skills for youth and adults,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,0.0222,11230,991.5881858999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,STD control including HIV/AIDS,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,0.0222,13040,991.5881858999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.025,Basic drinking water supply,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,0.0222,14031,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.025,Basic sanitation,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,0.0222,14032,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.45,Democratic participation and civil society,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,0.0222,15150,8924.293673
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.2,Human rights,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,0.0222,15160,3966.352744
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.1,Privatization,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,0.0222,25020,1983.176372
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,Agricultural development,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,0.0222,31120,991.5881858999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,Education policy and administrative management,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,0.016,11110,714.658152
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,Basic life skills for youth and adults,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,0.016,11230,714.658152
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,STD control including HIV/AIDS,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,0.016,13040,714.658152
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.025,Basic drinking water supply,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,0.016,14031,357.329076
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.025,Basic sanitation,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,0.016,14032,357.329076
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.45,Democratic participation and civil society,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,0.016,15150,6431.923368
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.2,Human rights,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,0.016,15160,2858.632608
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.1,Privatization,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,0.016,25020,1429.316304
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,Agricultural development,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,0.016,31120,714.658152
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,Education policy and administrative management,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,0.07,11110,3126.629415
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,Basic life skills for youth and adults,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,0.07,11230,3126.629415
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,STD control including HIV/AIDS,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,0.07,13040,3126.629415
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.025,Basic drinking water supply,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,0.07,14031,1563.314708
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.025,Basic sanitation,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,0.07,14032,1563.314708
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.45,Democratic participation and civil society,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,0.07,15150,28139.664739999997
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.2,Human rights,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,0.07,15160,12506.51766
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.1,Privatization,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,0.07,25020,6253.25883
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,Agricultural development,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,0.07,31120,3126.629415
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,Education policy and administrative management,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,0.0111,11110,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,Basic life skills for youth and adults,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,0.0111,11230,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,STD control including HIV/AIDS,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,0.0111,13040,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.025,Basic drinking water supply,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,0.0111,14031,247.8970465
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.025,Basic sanitation,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,0.0111,14032,247.8970465
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.45,Democratic participation and civil society,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,0.0111,15150,4462.146836999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.2,Human rights,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,0.0111,15160,1983.176372
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.1,Privatization,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,0.0111,25020,991.5881858999999
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,Agricultural development,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,0.0111,31120,495.794093
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,Education policy and administrative management,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,0.12,11110,5359.93614
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,Basic life skills for youth and adults,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,0.12,11230,5359.93614
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,STD control including HIV/AIDS,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,0.12,13040,5359.93614
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.025,Basic drinking water supply,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,0.12,14031,2679.96807
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.025,Basic sanitation,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,0.12,14032,2679.96807
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.45,Democratic participation and civil society,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,0.12,15150,48239.42526
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.2,Human rights,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,0.12,15160,21439.74456
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.1,Privatization,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,0.12,25020,10719.87228
2009/2010,B6100,VOLUNTEER SENDING AGENCY,3,0.05,Agricultural development,Closed,S064737001,0,0,0,1893322.69,0,S6222,1893322.69,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,0.12,31120,5359.93614
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.07,Education facilities and training,Closed,S064738001,0,0,0,262500.0,0,S6222,0.0,0,0,0,0,0,0,0,1000878,SUCO-Solidarit� Union Coop�ration,Canadian Non-Profit Making,Civil Society,America,HN,HN,Honduras,0.11800000000000001,11120,108.4125
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.14,Teacher training,Closed,S064738001,0,0,0,262500.0,0,S6222,0.0,0,0,0,0,0,0,0,1000878,SUCO-Solidarit� Union Coop�ration,Canadian Non-Profit Making,Civil Society,America,HN,HN,Honduras,0.11800000000000001,11130,216.825
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.03,Basic life skills for youth and adults,Closed,S064738001,0,0,0,262500.0,0,S6222,0.0,0,0,0,0,0,0,0,1000878,SUCO-Solidarit� Union Coop�ration,Canadian Non-Profit Making,Civil Society,America,HN,HN,Honduras,0.11800000000000001,11230,46.4625
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.03,Basic nutrition,Closed,S064738001,0,0,0,262500.0,0,S6222,0.0,0,0,0,0,0,0,0,1000878,SUCO-Solidarit� Union Coop�ration,Canadian Non-Profit Making,Civil Society,America,HN,HN,Honduras,0.11800000000000001,12240,46.4625
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.2,Democratic participation and civil society,Closed,S064738001,0,0,0,262500.0,0,S6222,0.0,0,0,0,0,0,0,0,1000878,SUCO-Solidarit� Union Coop�ration,Canadian Non-Profit Making,Civil Society,America,HN,HN,Honduras,0.11800000000000001,15150,309.75
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.03,Human rights,Closed,S064738001,0,0,0,262500.0,0,S6222,0.0,0,0,0,0,0,0,0,1000878,SUCO-Solidarit� Union Coop�ration,Canadian Non-Profit Making,Civil Society,America,HN,HN,Honduras,0.11800000000000001,15160,46.4625
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.04,Informal/semi-formal financial intermediaries,Closed,S064738001,0,0,0,262500.0,0,S6222,0.0,0,0,0,0,0,0,0,1000878,SUCO-Solidarit� Union Coop�ration,Canadian Non-Profit Making,Civil Society,America,HN,HN,Honduras,0.11800000000000001,24040,61.95
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.16,Agricultural development,Closed,S064738001,0,0,0,262500.0,0,S6222,0.0,0,0,0,0,0,0,0,1000878,SUCO-Solidarit� Union Coop�ration,Canadian Non-Profit Making,Civil Society,America,HN,HN,Honduras,0.11800000000000001,31120,247.8
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.05,Agricultural extension,Closed,S064738001,0,0,0,262500.0,0,S6222,0.0,0,0,0,0,0,0,0,1000878,SUCO-Solidarit� Union Coop�ration,Canadian Non-Profit Making,Civil Society,America,HN,HN,Honduras,0.11800000000000001,31166,77.4375
2009/2010,B6100,VOLUNTEER SENDING AGENCY,1,0.02,Agricultural education/training,Closed,S064738001,0,0,0,262500.0,0,S6222,0.0,0,0,0,0,0,0,0,1000878,SUCO-Solidarit� Union Coop�ration,Canadian Non-Profit Making,Civil Society,America,HN,HN,Honduras,0.11800000000000001,31181,30.975
