assay_id,assay_subcellular_fraction,assay_cell_type,assay_type,confidence_score,curated_by,assay_test_type,doc_id,assay_organism,bao_format,cell_id,assay_tissue,assay_category,variant_id,tid,src_id,description,assay_tax_id,assay_strain
7302,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Inhibition of tubulin polymerization in analogy of ca.,9606.0,
7303,,A2780,F,1,Intermediate,,3801,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Inhibitory activity against ovarian tumor cell line A2780 after 72 hr continuous exposure to compound,9606.0,
7304,,A2780,F,1,Expert,,6181,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Cytotoxic effect in ovarian cancer cell line (A2780),9606.0,
7305,,A2780,F,1,Intermediate,,5318,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Tested for cytotoxicity against Ovarian carcinoma parental type A2780 cell line expressing MDR-1 (-) gene,9606.0,
7306,,A2780,F,1,Intermediate,,4840,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Tested for the cytotoxicity in A2780 ovarian cell line,9606.0,
7307,,A2780,F,1,Intermediate,,15748,Homo sapiens,BAO_0000219,478.0,,,,81034,1,The compound was tested for cytotoxic activity against A2780 cell line(human ovarian carcinoma ),9606.0,
7308,,A2780,F,1,Intermediate,,15748,Homo sapiens,BAO_0000219,478.0,,,,81034,1,The compound was tested for cytotoxic activity against A2780/Cs cell line(human ovarian carcinoma,9606.0,
7309,,A2780cisR,F,1,Intermediate,,15748,,BAO_0000219,481.0,,,,80017,1,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma,,
7310,,A2780cisR,F,1,Intermediate,,15748,,BAO_0000219,481.0,,,,80017,1,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma ),,
7311,,A2780cisR,F,1,Intermediate,,15748,,BAO_0000219,481.0,,,,80017,1,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma ); ND means no data,,
7312,,A2780cisR,F,1,Intermediate,,15748,,BAO_0000219,481.0,,,,80017,1,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma),,
7313,,A2780,F,1,Intermediate,,17753,Homo sapiens,BAO_0000218,478.0,,,,81034,1,In vivo log of cells killed after administration of compound in A2780 cell line,9606.0,
7314,,A2780,F,1,Intermediate,In vivo,17753,Homo sapiens,BAO_0000218,478.0,,,,81034,1,Compound was tested in vivo for maximum tolerated dose after i.v. administration twice a day for 5 days in A2780 cell line,9606.0,
7315,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound was tested for Tubulin polymerization inhibition by using human ovarian carcinoma cell lines.;NA means not active,9606.0,
7316,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound was tested for colchicine binding inhibition by using human ovarian carcinoma cell lines (at 5 uM );NA means not active,9606.0,
7317,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound was tested for Tubulin polymerization inhibition by using human ovarian carcinoma cell lines; ND means no data,9606.0,
7318,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound was tested for colchicine binding inhibition by using human ovarian carcinoma cell lines. (at 5 uM ); ND means no data,9606.0,
7319,,A2780,F,1,Intermediate,,17528,Homo sapiens,BAO_0000218,478.0,,,,81034,1,Optimal dose required to inhibit human ovarian A2780 tumor growth after subcutaneous transplantation on athymic mice at 10 mg/kg (treatment schedule: q4dX2),9606.0,
7320,,A2780,F,1,Intermediate,,6633,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Resistance factor was determined as IC50 cisplatin-resistant/parent for human A2780 ovarian cell line,9606.0,
7321,,A2780,F,1,Expert,,15000,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Resistance index is IC50 ratio of A2780 cell line and A2780cisR cell line,9606.0,
7322,,A2780,F,1,Expert,,17528,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Percentage tumor growth inhibition was calculated in respect to controls one week after the end of the treatment,9606.0,
7323,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound was tested for Tubulin polymerization inhibition by using human ovarian cancer cell lines.,9606.0,
7324,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound was tested for Tubulin polymerization inhibition by using human ovarian carcinoma cell lines.,9606.0,
7325,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Percent of Tubulin polymerization inhibition by using human ovarian cancer cell lines at a concentration of 5 uM,9606.0,
7326,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,"Colchicine Binding Inhibition ( CBI ) by using human ovarian cancer cell lines at 5 uM, (values are mean of 9 over 4 concentrations +/- SD)",9606.0,
7327,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound tested for colchicine Binding Inhibition by using human ovarian cancer cell line (at 5 uM ),9606.0,
7328,,A2780,F,1,Expert,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,"Tested for colchicine binding inhibition, using human ovarian cancer cell lines (at 5 uM )",9606.0,
7329,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound tested for colchicine Binding Inhibition by using human ovarian carcinoma cell line (at 5 uM ),9606.0,
7330,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound was tested for colchicine Binding Inhibition by using human ovarian carcinoma cell line (at 5 uM ),9606.0,
7331,,A2780,F,1,Intermediate,,16936,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound was tested for colchicine binding inhibition by using human ovarian carcinoma cell line (at 5 uM ),9606.0,
7332,,A2780,F,1,Intermediate,,17737,Mus musculus,BAO_0000219,478.0,,,,81034,1,In vitro antiproliferative activity against A2780 cell line,10090.0,
7333,,A2780,F,1,Expert,,17764,Mus musculus,BAO_0000219,478.0,,,,81034,1,Maximum tolerated dose in A2780 tumor in mice after intraperitoneal administration daily for 8 days,10090.0,
7334,,A2780,F,1,Intermediate,,3830,Homo sapiens,BAO_0000219,478.0,,,,81034,1,In vitro cytotoxicity of compound was determined against A2780 cell lines at 37 degree C after 96 hr,9606.0,
7335,,A2780,F,1,Intermediate,,3829,Homo sapiens,BAO_0000219,478.0,,,,81034,1,In vitro cytotoxicity of compound was determined against A2780 cell lines at 37 degree C for 96 hr,9606.0,
7336,,,A,1,Intermediate,,3546,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Vc value in dog after IV administration at a dose of 5 mg/kg,9615.0,
7337,,,A,1,Intermediate,In vivo,3546,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period in dog after IV administration at a dose of 5 mg/kg,9615.0,
7338,,,A,0,Autocuration,,5668,Cercopithecidae,BAO_0000019,,,,,22224,1,Area under curve was determine after peroral administration at 10 mpk in Rhesus,9527.0,
7339,,,A,0,Autocuration,,3443,Cercopithecidae,BAO_0000218,,Plasma,,,22224,1,AUC (area under curve) evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,9527.0,
7340,,,A,0,Autocuration,,3443,Cercopithecidae,BAO_0000218,,Plasma,,,22224,1,AUC (area under curve) compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,9527.0,
7341,,,A,0,Autocuration,In vivo,4256,Macaca fascicularis,BAO_0000218,,,,,22224,1,Area under curve determined after intravenous administration at a dose of 3 mg/kg in cynomolgus monkey,9541.0,
7342,,,A,0,Autocuration,In vivo,4256,Macaca fascicularis,BAO_0000218,,,,,22224,1,Area under curve determined after peroral administration at a dose of 10 mg/kg in cynomolgus monkey,9541.0,
7343,,,A,0,Autocuration,In vivo,4256,Macaca fascicularis,BAO_0000218,,,,,22224,1,Area under curve determined after peroral administration at a dose of 3 mg/kg in cynomolgus monkey,9541.0,
7344,,,A,0,Autocuration,In vivo,4256,Rattus norvegicus,BAO_0000218,,,,,22224,1,Oral Bioavailability in rat,10116.0,
7345,,,A,0,Autocuration,,1916,Cercopithecidae,BAO_0000218,,,,,22224,1,Area under curve was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,9527.0,
7346,,,A,0,Autocuration,,5302,Cercopithecidae,BAO_0000218,,,,,22224,1,Area under curve value in monkey at a dose of 5 mg/kg,9527.0,
7347,,,A,0,Autocuration,,4257,Cercopithecidae,BAO_0000218,,,,,22224,1,Area under curve was determined in monkey after a 3 mg/kg of oral dose,9527.0,
7348,,,A,0,Autocuration,,5355,Cercopithecidae,BAO_0000019,,,,,22224,1,Area under curve was determined using trapezoidal rule after intravenous administration in cynomolgus monkeys,9527.0,
7349,,,A,0,Autocuration,,5355,Cercopithecidae,BAO_0000019,,,,,22224,1,Area under curve was determined using trapezoidal rule after oral administration in cynomolgus monkeys,9527.0,
7350,,,A,0,Autocuration,,5355,Cercopithecidae,BAO_0000019,,,,,22224,1,Area under curve was determined using trapezoidal rule after oral administration in cynomolgus monkeys; ND means Not determined,9527.0,
7351,,,A,0,Autocuration,,6078,Cercopithecidae,BAO_0000218,,,,,22224,1,Area under the curve for the compound calculated from 0-24 hr after intravenous administration at a dose of 10 mg/kg in monkey,9527.0,
7352,,,A,0,Autocuration,,6078,Cercopithecidae,BAO_0000218,,,,,22224,1,Area under the curve for the compound calculated from 0-24 hr after oral administration at a dose of 10 mg/kg in monkey,9527.0,
7353,,,A,0,Autocuration,,6062,Cercopithecidae,BAO_0000218,,,,,22224,1,Area under the curve was measured in monkey after an iv dose of 1 mg/kg,9527.0,
7354,,,A,0,Autocuration,,2661,Cercopithecidae,BAO_0000218,,,,,22224,1,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to female cynomolgus monkey,9527.0,
7355,,,A,0,Autocuration,,2661,Cercopithecidae,BAO_0000019,,,,,22224,1,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to female cynomolgus monkey,9527.0,
7356,,,A,0,Autocuration,,5394,Cercopithecidae,BAO_0000218,,,,,22224,1,Pharmacokinetic parameter Cmax was measured after administration into monkey at 3 mg/kg,9527.0,
7357,,,A,0,Autocuration,,4397,Cercopithecidae,BAO_0000218,,,,,22224,1,Pharmacokinetic property at the dose of 10 mg/kg (20% HPbetaCD) concentration in cynomolgus monkeys (0 to 24 hr) p.o.,9527.0,
7358,,,A,0,Autocuration,,17509,Cercopithecidae,BAO_0000218,,,,,22224,1,Area under curve value 24 hr after 2 mg/kg iv administration in monkeys,9527.0,
7359,,,A,0,Autocuration,,17509,Cercopithecidae,BAO_0000218,,,,,22224,1,Area under curve value 24 hr after 2 mg/kg oral administration in monkeys,9527.0,
7360,,,A,0,Autocuration,In vivo,6641,Cercopithecidae,BAO_0000218,,,,,22224,1,Oral AUCN in monkey (dosed at 0.5 mpk iv ),9527.0,
7361,,,A,0,Autocuration,,5355,Cercopithecidae,BAO_0000218,,,,,22224,1,Bioavailability was reported in cynomolgus monkeys (ratio of AUC in oral administration to that of intravenous administration),9527.0,
7362,,,A,0,Autocuration,In vivo,3443,Cercopithecidae,BAO_0000218,,,,,22224,1,Half life compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,9527.0,
7363,,,A,0,Autocuration,In vivo,3443,Cercopithecidae,BAO_0000218,,,,,22224,1,Half life evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,9527.0,
7364,,,A,0,Autocuration,,17409,Cercopithecidae,BAO_0000019,,,,,22224,1,Binding towards monkey plasma protein at 10 uM,9527.0,
7365,,,A,0,Autocuration,,17409,Cercopithecidae,BAO_0000019,,,,,22224,1,Binding towards monkey plasma protein at 100 uM,9527.0,
7366,,,A,0,Autocuration,In vivo,1052,Cercopithecidae,BAO_0000218,,,,,22224,1,Apparent bioavailability in squirrel monkey was determined,9527.0,
7367,,,A,0,Autocuration,In vivo,13501,Cercopithecidae,BAO_0000218,,,,,22224,1,Bioavailability was determined after oral administration of compound 18 at a dose of 1 mg/kg to rhesus monkey,9527.0,
7368,,,A,0,Autocuration,In vivo,17509,monkey,BAO_0000218,,,,,22224,1,Bioavailability in monkey (dose 2 mg/kg),9443.0,
7369,,,A,0,Autocuration,In vivo,5394,Cercopithecidae,BAO_0000218,,,,,22224,1,Compound at a dose 3 mg/kg was administered to monkey and was evaluated for bioavailability after administration into monkey at 3 mg/kg,9527.0,
7370,,,A,0,Autocuration,In vivo,2661,Cercopithecidae,BAO_0000218,,,,,22224,1,Compound was evaluated for bioavailability after treatment with oral dose of 2 mgkg to female cynomolgus monkey,9527.0,
7371,,,A,0,Autocuration,In vivo,11219,monkey,BAO_0000218,,,,,22224,1,Bioavailability in monkey (i.d. dosing),9443.0,
7372,,,A,0,Autocuration,In vivo,3045,Cercopithecidae,BAO_0000218,,,,,22224,1,Oral bioavailability after 5 mg/kg in cynomolgus monkey was determined,9527.0,
7373,,,A,0,Autocuration,,17796,Cercopithecidae,BAO_0000019,,,,,22224,1,Clearance of the drug was measured in cynomolgus,9527.0,
7374,,,A,0,Autocuration,In vivo,1399,Cercopithecidae,BAO_0000218,,,,,22224,1,Clearance was estimated in two squirrel monkeys after iv administration at 5 mg/kg,9527.0,
7375,,,A,0,Autocuration,In vivo,2661,Cercopithecidae,BAO_0000218,,,,,22224,1,Compound was evaluated for clearance after treatment with iv dose of 1 mgkg to female cynomolgus monkey,9527.0,
7376,,,A,0,Autocuration,In vivo,5005,Macaca mulatta,BAO_0000218,,Plasma,,,22224,1,Compound was tested for its plasma clearance rate in rhesus monkey at a dose of 0.75 mg/kg iv/ 1.5 mg/kg po,9544.0,
7377,,,A,0,Autocuration,In vivo,17267,Cercopithecidae,BAO_0000218,,,,,22224,1,Plasma clearance in rhesus monkey was determined,9527.0,
7378,,,A,0,Autocuration,In vivo,6535,Cercopithecidae,BAO_0000218,,,,,22224,1,Plasma clearance in monkey after administration of 1 mg/kg iv,9527.0,
7379,,,A,0,Autocuration,In vivo,5922,Cercopithecidae,BAO_0000218,,,,,22224,1,Plasma clearance in cynomolgus monkey,9527.0,
7380,,,A,0,Autocuration,In vivo,6221,Cercopithecidae,BAO_0000218,,,,,22224,1,Plasma clearance after oral administration (2.5 mg/kg) in monkey was determined,9527.0,
7381,,,A,0,Autocuration,In vivo,5668,Cercopithecidae,BAO_0000218,,,,,22224,1,Plasma clearance after peroral administration at 10 mpk in Rhesus,9527.0,
7382,,,A,0,Autocuration,In vivo,5355,Cercopithecidae,BAO_0000218,,,,,22224,1,The total clearance was determined after intravenous administration in cynomolgus monkeys,9527.0,
7383,,,A,0,Autocuration,In vivo,5355,Cercopithecidae,BAO_0000218,,,,,22224,1,The total clearance was determined after oral administration in cynomolgus monkeys; NA means Not applicable,9527.0,
7384,,,A,0,Autocuration,In vivo,5355,Cercopithecidae,BAO_0000218,,,,,22224,1,The total clearance was determined after oral administration in cynomolgus monkeys; NA means not applicable,9527.0,
7385,,,A,0,Autocuration,In vivo,4578,Cercopithecidae,BAO_0000218,,,,,22224,1,Tested for Clearance upon iv administration to african green monkey,9527.0,
7386,,,A,0,Autocuration,In vivo,17592,Cercopithecidae,BAO_0000218,,,,,22224,1,Clearance in monkey,9527.0,
7387,,,A,1,Intermediate,In vivo,6641,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),9615.0,
7388,,,A,1,Intermediate,In vivo,6642,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),9615.0,
7389,,,A,1,Intermediate,In vivo,16367,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life was evaluated after intravenous administration to dogs,9615.0,
7390,,,A,1,Intermediate,,5472,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life was evaluated in dog,9615.0,
7391,,,A,1,Intermediate,,5474,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life was evaluated in dog,9615.0,
7392,,,A,1,Intermediate,In vivo,5654,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period (t1/2) of compound was determined after intravenous administration in average of two dogs at a dose of 1 mg/kg,9615.0,
7393,,,A,1,Intermediate,In vivo,6227,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period after intravenous administration (1 mg/kg) was determined in dog (in vivo),9615.0,
7394,,,A,1,Intermediate,In vivo,6227,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period after intravenous administration in dog,9615.0,
7395,,,A,1,Intermediate,In vivo,6221,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period after oral administration (2.5 mg/kg) in dog was determined,9615.0,
7396,,,A,1,Intermediate,,4527,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period at a dose of 1 uM/kg in dog was determined,9615.0,
7397,,,A,1,Intermediate,In vivo,5668,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period was determine after peroral administration at 10 mpk in dog,9615.0,
7398,,,A,1,Intermediate,In vivo,5668,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period was determine after peroral administration at 5 mpk in dog,9615.0,
7399,,,A,1,Intermediate,,3854,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period was determined,9615.0,
7400,,,A,1,Intermediate,,5505,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period was determined,9615.0,
7401,,,A,1,Intermediate,In vivo,6251,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period by iv administration in dog at a dose of 6 mg/kg,9615.0,
7402,,,A,1,Intermediate,,1918,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period was evaluated in dog,9615.0,
7403,,,A,1,Intermediate,In vivo,5546,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period was determined in Beagle dog at a dose of 1 mg/kg by iv administration,9615.0,
7404,,,A,1,Intermediate,In vivo,4809,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life period was determined in Beagle dogs after (iv) administration of a dose of 12 (uM/kg),9615.0,
7405,,,A,1,Intermediate,In vivo,6215,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half life time after intravenous administration (0.5 mg/kg) was determined in dog,9615.0,
7406,,,A,1,Intermediate,In vivo,4527,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half-life period by oral administration at a dose of 10 uM/kg in dog was determined,9615.0,
7407,,,A,1,Intermediate,In vivo,17594,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half-life after oral dose of compound at 3 mg/kg in dogs,9615.0,
7408,,,A,1,Intermediate,In vivo,17839,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half-life of compound in dog following p.o. administration of 0.5 mg/kg,9615.0,
7409,,,A,1,Intermediate,In vivo,17839,Canis lupus familiaris,BAO_0000218,,,,,50588,1,Half-life of compound in dog following p.o. administration of 0.9 mg/kg,9615.0,
