ss_d,ss_sbclllr_frctn,cnfdnc_scr,tss_d,vrnt_d,rltnshp_tp,ss_tss,ss_cll_tp,td,crtd_b,src_d,src_ss_d,chmbl_d,cll_d,b_frmt
13702,,1,,,N,,,50597,Intermediate,1,,CHEMBL631139,,BAO_0000218
13703,,1,,,N,,,50597,Intermediate,1,,CHEMBL631140,,BAO_0000218
13704,,1,,,N,,,50597,Intermediate,1,,CHEMBL631141,,BAO_0000218
13705,,1,,,N,,,50597,Intermediate,1,,CHEMBL631142,,BAO_0000218
13706,,1,,,N,,,50597,Intermediate,1,,CHEMBL631143,,BAO_0000218
13707,,1,,,N,,,50597,Intermediate,1,,CHEMBL631144,,BAO_0000218
13708,,1,,,N,,,50588,Intermediate,1,,CHEMBL631145,,BAO_0000218
13709,,1,,,N,,,50588,Intermediate,1,,CHEMBL631146,,BAO_0000218
13710,,1,,,N,,,50588,Intermediate,1,,CHEMBL631147,,BAO_0000218
13711,,1,,,N,,,50588,Intermediate,1,,CHEMBL631148,,BAO_0000218
13712,,1,,,N,,,50588,Intermediate,1,,CHEMBL631149,,BAO_0000218
13713,,1,,,N,,,50588,Intermediate,1,,CHEMBL631150,,BAO_0000218
13714,,1,,,N,,,50588,Intermediate,1,,CHEMBL631151,,BAO_0000218
13715,,1,,,N,,,50588,Intermediate,1,,CHEMBL631152,,BAO_0000218
13716,,1,,,N,,,50588,Intermediate,1,,CHEMBL631443,,BAO_0000218
13717,,1,,,N,,,50588,Intermediate,1,,CHEMBL631444,,BAO_0000218
13718,,1,,,N,,,50588,Intermediate,1,,CHEMBL631445,,BAO_0000218
13719,,1,,,N,,,50588,Intermediate,1,,CHEMBL631446,,BAO_0000218
13720,,1,,,N,,,50588,Intermediate,1,,CHEMBL631447,,BAO_0000218
13721,,1,,,N,,,50588,Intermediate,1,,CHEMBL631448,,BAO_0000218
13722,,1,,,N,,,50588,Intermediate,1,,CHEMBL631449,,BAO_0000218
13723,,1,,,N,,,50588,Intermediate,1,,CHEMBL631450,,BAO_0000218
13724,,1,,,N,,,50588,Intermediate,1,,CHEMBL629724,,BAO_0000218
13725,,1,14.0,,N,Zone of skin,,50594,Intermediate,1,,CHEMBL629725,,BAO_0000218
13726,,1,14.0,,N,Zone of skin,,50594,Intermediate,1,,CHEMBL629726,,BAO_0000218
13727,,1,2106.0,,N,Spleen,,50594,Intermediate,1,,CHEMBL629727,,BAO_0000218
13728,,1,2106.0,,N,Spleen,,50594,Intermediate,1,,CHEMBL630404,,BAO_0000218
13729,,1,2106.0,,N,Spleen,,50594,Intermediate,1,,CHEMBL630405,,BAO_0000218
13730,,1,2106.0,,N,Spleen,,50594,Intermediate,1,,CHEMBL630406,,BAO_0000218
13731,,1,945.0,,N,Stomach,,50594,Intermediate,1,,CHEMBL630407,,BAO_0000218
13732,,1,945.0,,N,Stomach,,50594,Intermediate,1,,CHEMBL630573,,BAO_0000218
13733,,1,945.0,,N,Stomach,,50594,Intermediate,1,,CHEMBL630574,,BAO_0000218
13734,,1,945.0,,N,Stomach,,50594,Intermediate,1,,CHEMBL630575,,BAO_0000218
13735,,1,,,N,,,50594,Intermediate,1,,CHEMBL630576,,BAO_0000218
13736,,1,,,N,,,50594,Intermediate,1,,CHEMBL630577,,BAO_0000218
13737,,1,,,N,,,50594,Intermediate,1,,CHEMBL630578,,BAO_0000218
13738,,1,,,N,,,50594,Intermediate,1,,CHEMBL630579,,BAO_0000218
13739,,1,2113.0,,N,Kidney,,50594,Intermediate,1,,CHEMBL630580,,BAO_0000218
13740,,1,2113.0,,N,Kidney,,50594,Intermediate,1,,CHEMBL630581,,BAO_0000218
13741,,1,2113.0,,N,Kidney,,50594,Intermediate,1,,CHEMBL630582,,BAO_0000218
13742,,1,,,N,,,50594,Intermediate,1,,CHEMBL630583,,BAO_0000218
13743,,1,,,N,,,50594,Intermediate,1,,CHEMBL630584,,BAO_0000218
13744,,1,,,N,,,50594,Intermediate,1,,CHEMBL630585,,BAO_0000218
13745,,1,,,N,,,50594,Intermediate,1,,CHEMBL630586,,BAO_0000218
13746,,1,,,N,,,50594,Intermediate,1,,CHEMBL630587,,BAO_0000218
13747,,1,,,N,,,50594,Intermediate,1,,CHEMBL630588,,BAO_0000218
13748,,1,,,N,,,50594,Intermediate,1,,CHEMBL630589,,BAO_0000218
13749,,1,,,N,,,50594,Intermediate,1,,CHEMBL630590,,BAO_0000218
13750,,0,1988.0,,U,Feces,,22224,Autocuration,1,,CHEMBL630591,,BAO_0000019
13751,,0,1988.0,,U,Feces,,22224,Autocuration,1,,CHEMBL630592,,BAO_0000019
13752,,0,,,U,,,22224,Autocuration,1,,CHEMBL630593,,BAO_0000019
13753,,0,,,U,,,22224,Autocuration,1,,CHEMBL630594,,BAO_0000019
13754,,0,1088.0,,U,Urine,,22224,Autocuration,1,,CHEMBL630595,,BAO_0000019
13755,,0,1088.0,,U,Urine,,22224,Autocuration,1,,CHEMBL630596,,BAO_0000019
13756,,0,1088.0,,U,Urine,,22224,Autocuration,1,,CHEMBL630597,,BAO_0000019
13757,,0,1088.0,,U,Urine,,22224,Autocuration,1,,CHEMBL630598,,BAO_0000019
13758,,0,1088.0,,U,Urine,,22224,Autocuration,1,,CHEMBL630599,,BAO_0000019
13759,,0,1088.0,,U,Urine,,22224,Autocuration,1,,CHEMBL630600,,BAO_0000019
13760,,0,1088.0,,U,Urine,,22224,Autocuration,1,,CHEMBL630601,,BAO_0000019
13761,,0,1088.0,,U,Urine,,22224,Autocuration,1,,CHEMBL630602,,BAO_0000019
13762,,0,1088.0,,U,Urine,,22224,Autocuration,1,,CHEMBL630603,,BAO_0000019
13763,,0,1088.0,,U,Urine,,22224,Autocuration,1,,CHEMBL630604,,BAO_0000019
13764,,1,178.0,,N,Blood,,50597,Intermediate,1,,CHEMBL624869,,BAO_0000218
13765,,1,178.0,,N,Blood,,50597,Intermediate,1,,CHEMBL624870,,BAO_0000218
13766,,1,178.0,,N,Blood,,50597,Intermediate,1,,CHEMBL623189,,BAO_0000218
13767,,1,178.0,,N,Blood,,50597,Intermediate,1,,CHEMBL623190,,BAO_0000218
13768,,1,178.0,,N,Blood,,50597,Intermediate,1,,CHEMBL623191,,BAO_0000218
13769,,1,,,N,,,50597,Intermediate,1,,CHEMBL623192,,BAO_0000218
13770,,1,,,N,,,50597,Intermediate,1,,CHEMBL623193,,BAO_0000218
13771,,1,,,N,,,50597,Intermediate,1,,CHEMBL623194,,BAO_0000218
13772,,1,,,N,,,50597,Intermediate,1,,CHEMBL623195,,BAO_0000218
13773,,1,,,N,,,50597,Intermediate,1,,CHEMBL623196,,BAO_0000218
13774,,1,,,N,,,50597,Intermediate,1,,CHEMBL623197,,BAO_0000218
13775,,1,,,N,,,50597,Intermediate,1,,CHEMBL623198,,BAO_0000218
13776,,1,,,N,,,50597,Intermediate,1,,CHEMBL623199,,BAO_0000218
13777,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL623200,,BAO_0000218
13778,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL623201,,BAO_0000218
13779,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL623202,,BAO_0000218
13780,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL623203,,BAO_0000218
13781,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL623204,,BAO_0000218
13782,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL623205,,BAO_0000218
13783,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL623206,,BAO_0000218
13784,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL623207,,BAO_0000218
13785,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL623208,,BAO_0000218
13786,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL623209,,BAO_0000218
13787,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL623210,,BAO_0000218
13788,,1,,,N,,,50597,Intermediate,1,,CHEMBL623211,,BAO_0000218
13789,,1,995.0,,N,Uterus,,50597,Intermediate,1,,CHEMBL623212,,BAO_0000218
13790,,0,,,U,,,22224,Autocuration,1,,CHEMBL623213,,BAO_0000019
13791,,0,,,U,,,22224,Autocuration,1,,CHEMBL623214,,BAO_0000019
13792,,0,,,U,,,22224,Autocuration,1,,CHEMBL623215,,BAO_0000019
13793,,0,,,U,,,22224,Autocuration,1,,CHEMBL623216,,BAO_0000019
13794,,1,,,N,,,50591,Intermediate,1,,CHEMBL623217,,BAO_0000218
13795,,0,,,U,,,22224,Autocuration,1,,CHEMBL623218,,BAO_0000019
13796,,0,,,U,,,22224,Autocuration,1,,CHEMBL623913,,BAO_0000019
13797,,0,,,U,,,22224,Autocuration,1,,CHEMBL623914,,BAO_0000019
13798,,0,,,U,,,22229,Autocuration,1,,CHEMBL623915,,BAO_0000100
13799,,0,,,U,,,22229,Autocuration,1,,CHEMBL624080,,BAO_0000100
13800,,0,,,U,,,22224,Autocuration,1,,CHEMBL624081,,BAO_0000019
13801,,1,,,N,,,50587,Intermediate,1,,CHEMBL624082,,BAO_0000218
13802,,1,,,N,,,50587,Intermediate,1,,CHEMBL625054,,BAO_0000218
13803,,0,,,U,,,22224,Autocuration,1,,CHEMBL877485,,BAO_0000019
13804,,1,,,N,,,50594,Intermediate,1,,CHEMBL625055,,BAO_0000218
13805,,1,,,N,,,50594,Intermediate,1,,CHEMBL625056,,BAO_0000218
13806,,1,,,N,,,50587,Intermediate,1,,CHEMBL625057,,BAO_0000218
13807,,0,,,U,,,22224,Autocuration,1,,CHEMBL625058,,BAO_0000019
13808,,1,,,N,,,50594,Intermediate,1,,CHEMBL625059,,BAO_0000218
13809,,1,,,N,,,50594,Intermediate,1,,CHEMBL629536,,BAO_0000218
13810,,1,,,N,,,50597,Intermediate,1,,CHEMBL629537,,BAO_0000218
13811,,1,,,N,,,50597,Intermediate,1,,CHEMBL629538,,BAO_0000218
13812,,1,,,N,,,50597,Intermediate,1,,CHEMBL629539,,BAO_0000218
13813,,1,,,N,,,50597,Intermediate,1,,CHEMBL874445,,BAO_0000218
13814,,1,,,N,,,50597,Intermediate,1,,CHEMBL629540,,BAO_0000218
13815,,1,,,N,,,50597,Intermediate,1,,CHEMBL629541,,BAO_0000218
13816,,1,,,N,,,50597,Intermediate,1,,CHEMBL629542,,BAO_0000218
13817,,1,,,N,,,50597,Intermediate,1,,CHEMBL630243,,BAO_0000218
13818,,1,,,N,,,50597,Intermediate,1,,CHEMBL630244,,BAO_0000218
13819,,1,,,N,,,50597,Intermediate,1,,CHEMBL630245,,BAO_0000218
13820,,1,,,N,,,50597,Intermediate,1,,CHEMBL630246,,BAO_0000218
13821,,1,,,N,,,50597,Intermediate,1,,CHEMBL630247,,BAO_0000218
13822,,1,,,N,,,50597,Intermediate,1,,CHEMBL630248,,BAO_0000218
13823,,1,178.0,,N,Blood,,50597,Intermediate,1,,CHEMBL630249,,BAO_0000218
13824,,1,178.0,,N,Blood,,50597,Intermediate,1,,CHEMBL630250,,BAO_0000218
13825,,1,178.0,,N,Blood,,50597,Intermediate,1,,CHEMBL630251,,BAO_0000218
13826,,1,178.0,,N,Blood,,50597,Intermediate,1,,CHEMBL630252,,BAO_0000218
13827,,1,178.0,,N,Blood,,50597,Intermediate,1,,CHEMBL630408,,BAO_0000218
13828,,1,2037.0,,N,Cerebellum,,50597,Intermediate,1,,CHEMBL630409,,BAO_0000218
13829,,1,2037.0,,N,Cerebellum,,50597,Intermediate,1,,CHEMBL874446,,BAO_0000218
13830,,1,2037.0,,N,Cerebellum,,50597,Intermediate,1,,CHEMBL630410,,BAO_0000218
13831,,1,2037.0,,N,Cerebellum,,50597,Intermediate,1,,CHEMBL630411,,BAO_0000218
13832,,1,2037.0,,N,Cerebellum,,50597,Intermediate,1,,CHEMBL630412,,BAO_0000218
13833,,1,2037.0,,N,Cerebellum,,50597,Intermediate,1,,CHEMBL630413,,BAO_0000218
13834,,1,2037.0,,N,Cerebellum,,50597,Intermediate,1,,CHEMBL630414,,BAO_0000218
13835,,1,2037.0,,N,Cerebellum,,50597,Intermediate,1,,CHEMBL630415,,BAO_0000218
13836,,1,,,N,,,50597,Intermediate,1,,CHEMBL630416,,BAO_0000218
13837,,1,,,N,,,50597,Intermediate,1,,CHEMBL630417,,BAO_0000218
13838,,1,,,N,,,50597,Intermediate,1,,CHEMBL630418,,BAO_0000218
13839,,1,,,N,,,50597,Intermediate,1,,CHEMBL630419,,BAO_0000218
13840,,1,,,N,,,50597,Intermediate,1,,CHEMBL630420,,BAO_0000218
13841,,1,,,N,,,50597,Intermediate,1,,CHEMBL630421,,BAO_0000218
13842,,1,,,N,,,50597,Intermediate,1,,CHEMBL630422,,BAO_0000218
13843,,1,,,N,,,50597,Intermediate,1,,CHEMBL630423,,BAO_0000218
13844,,1,948.0,,N,Heart,,50597,Intermediate,1,,CHEMBL630424,,BAO_0000218
13845,,1,948.0,,N,Heart,,50597,Intermediate,1,,CHEMBL630425,,BAO_0000218
13846,,1,948.0,,N,Heart,,50597,Intermediate,1,,CHEMBL629462,,BAO_0000218
13847,,1,948.0,,N,Heart,,50597,Intermediate,1,,CHEMBL630426,,BAO_0000218
13848,,1,948.0,,N,Heart,,50597,Intermediate,1,,CHEMBL630427,,BAO_0000218
13849,,1,948.0,,N,Heart,,50597,Intermediate,1,,CHEMBL625877,,BAO_0000218
13850,,1,948.0,,N,Heart,,50597,Intermediate,1,,CHEMBL625878,,BAO_0000218
13851,,1,10000000.0,,N,Hippocampus,,50597,Intermediate,1,,CHEMBL625879,,BAO_0000218
13852,,1,10000000.0,,N,Hippocampus,,50597,Intermediate,1,,CHEMBL625880,,BAO_0000218
13853,,1,10000000.0,,N,Hippocampus,,50597,Intermediate,1,,CHEMBL625881,,BAO_0000218
13854,,1,10000000.0,,N,Hippocampus,,50597,Intermediate,1,,CHEMBL625882,,BAO_0000218
13855,,1,10000000.0,,N,Hippocampus,,50597,Intermediate,1,,CHEMBL625883,,BAO_0000218
13856,,1,2113.0,,N,Kidney,,50597,Intermediate,1,,CHEMBL625884,,BAO_0000218
13857,,1,2113.0,,N,Kidney,,50597,Intermediate,1,,CHEMBL625885,,BAO_0000218
13858,,1,2113.0,,N,Kidney,,50597,Intermediate,1,,CHEMBL628649,,BAO_0000218
13859,,1,2113.0,,N,Kidney,,50597,Intermediate,1,,CHEMBL628650,,BAO_0000218
13860,,1,2113.0,,N,Kidney,,50597,Intermediate,1,,CHEMBL628651,,BAO_0000218
13861,,1,2113.0,,N,Kidney,,50597,Intermediate,1,,CHEMBL628652,,BAO_0000218
13862,,1,2113.0,,N,Kidney,,50597,Intermediate,1,,CHEMBL628653,,BAO_0000218
13863,,1,2107.0,,N,Liver,,50597,Intermediate,1,,CHEMBL628654,,BAO_0000218
13864,,1,2107.0,,N,Liver,,50597,Intermediate,1,,CHEMBL628655,,BAO_0000218
13865,,1,2107.0,,N,Liver,,50597,Intermediate,1,,CHEMBL625238,,BAO_0000218
13866,,1,2107.0,,N,Liver,,50597,Intermediate,1,,CHEMBL625239,,BAO_0000218
13867,,1,2107.0,,N,Liver,,50597,Intermediate,1,,CHEMBL625240,,BAO_0000218
13868,,1,2107.0,,N,Liver,,50597,Intermediate,1,,CHEMBL625241,,BAO_0000218
13869,,1,2107.0,,N,Liver,,50597,Intermediate,1,,CHEMBL625242,,BAO_0000218
13870,,1,2048.0,,N,Lung,,50597,Intermediate,1,,CHEMBL874587,,BAO_0000218
13871,,1,2048.0,,N,Lung,,50597,Intermediate,1,,CHEMBL625405,,BAO_0000218
13872,,1,2048.0,,N,Lung,,50597,Intermediate,1,,CHEMBL625406,,BAO_0000218
13873,,1,2048.0,,N,Lung,,50597,Intermediate,1,,CHEMBL625407,,BAO_0000218
13874,,1,2048.0,,N,Lung,,50597,Intermediate,1,,CHEMBL625408,,BAO_0000218
13875,,1,2048.0,,N,Lung,,50597,Intermediate,1,,CHEMBL625409,,BAO_0000218
13876,,1,1515.0,,N,Thoracic aorta,,50597,Intermediate,1,,CHEMBL625410,,BAO_0000218
13877,,1,1515.0,,N,Thoracic aorta,,50597,Intermediate,1,,CHEMBL625411,,BAO_0000218
13878,,1,1515.0,,N,Thoracic aorta,,50597,Intermediate,1,,CHEMBL625412,,BAO_0000218
13879,,1,1515.0,,N,Thoracic aorta,,50597,Intermediate,1,,CHEMBL625413,,BAO_0000218
13880,,1,1515.0,,N,Thoracic aorta,,50597,Intermediate,1,,CHEMBL625414,,BAO_0000218
13881,,1,1515.0,,N,Thoracic aorta,,50597,Intermediate,1,,CHEMBL625415,,BAO_0000218
13882,,1,1515.0,,N,Thoracic aorta,,50597,Intermediate,1,,CHEMBL625416,,BAO_0000218
13883,,1,1088.0,,N,Urine,,50597,Intermediate,1,,CHEMBL625417,,BAO_0000218
13884,,1,1988.0,,N,Feces,,50597,Intermediate,1,,CHEMBL625418,,BAO_0000218
13885,,1,1088.0,,N,Urine,,50597,Intermediate,1,,CHEMBL625419,,BAO_0000218
13886,,1,,,N,,,50597,Intermediate,1,,CHEMBL625420,,BAO_0000218
13887,,1,,,N,,,50597,Intermediate,1,,CHEMBL626996,,BAO_0000218
13888,,1,1988.0,,N,Feces,,50597,Intermediate,1,,CHEMBL626997,,BAO_0000218
13889,,1,1088.0,,N,Urine,,50597,Intermediate,1,,CHEMBL626998,,BAO_0000218
13890,,1,,,N,,,50597,Intermediate,1,,CHEMBL626999,,BAO_0000218
13891,,1,,,N,,,50594,Intermediate,1,,CHEMBL627000,,BAO_0000218
13892,,1,,,N,,,50594,Intermediate,1,,CHEMBL627001,,BAO_0000218
13893,,1,,,N,,,50594,Intermediate,1,,CHEMBL627002,,BAO_0000218
13894,,1,,,N,,,50594,Intermediate,1,,CHEMBL627003,,BAO_0000218
13895,,1,1088.0,,N,Urine,,50594,Intermediate,1,,CHEMBL627004,,BAO_0000218
13896,,1,1088.0,,N,Urine,,50594,Intermediate,1,,CHEMBL627005,,BAO_0000218
13897,,1,1088.0,,N,Urine,,50594,Intermediate,1,,CHEMBL874594,,BAO_0000218
13898,,1,1088.0,,N,Urine,,50594,Intermediate,1,,CHEMBL627006,,BAO_0000218
13899,,1,1088.0,,N,Urine,,50594,Intermediate,1,,CHEMBL627007,,BAO_0000218
13900,,1,1088.0,,N,Urine,,50594,Intermediate,1,,CHEMBL627884,,BAO_0000218
13901,,1,1088.0,,N,Urine,,50594,Intermediate,1,,CHEMBL627885,,BAO_0000218
13902,,1,1088.0,,N,Urine,,50594,Intermediate,1,,CHEMBL627886,,BAO_0000218
13903,,1,1088.0,,N,Urine,,50594,Intermediate,1,,CHEMBL627887,,BAO_0000218
13904,,1,1088.0,,N,Urine,,50594,Intermediate,1,,CHEMBL627888,,BAO_0000218
13905,,1,1088.0,,N,Urine,,50594,Intermediate,1,,CHEMBL628057,,BAO_0000218
13906,,1,1088.0,,N,Urine,,50594,Intermediate,1,,CHEMBL627405,,BAO_0000218
13907,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627406,,BAO_0000218
13908,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627407,,BAO_0000218
13909,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627408,,BAO_0000218
13910,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627409,,BAO_0000218
13911,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL875486,,BAO_0000218
13912,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627410,,BAO_0000218
13913,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627411,,BAO_0000218
13914,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627412,,BAO_0000218
13915,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627413,,BAO_0000218
13916,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627414,,BAO_0000218
13917,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627415,,BAO_0000218
13918,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627416,,BAO_0000218
13919,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627417,,BAO_0000218
13920,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627418,,BAO_0000218
13921,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627419,,BAO_0000218
13922,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627320,,BAO_0000218
13923,,1,1088.0,,N,Urine,,50588,Intermediate,1,,CHEMBL627321,,BAO_0000218
13924,,1,2113.0,,N,Kidney,,50597,Intermediate,1,,CHEMBL627322,,BAO_0000218
13925,,1,2113.0,,N,Kidney,,50597,Intermediate,1,,CHEMBL627323,,BAO_0000218
13926,,1,2113.0,,N,Kidney,,50597,Intermediate,1,,CHEMBL627491,,BAO_0000218
13927,,1,2113.0,,N,Kidney,,50597,Intermediate,1,,CHEMBL627492,,BAO_0000218
13928,,1,2113.0,,N,Kidney,,50597,Intermediate,1,,CHEMBL627493,,BAO_0000218
13929,,1,2107.0,,N,Liver,,50597,Intermediate,1,,CHEMBL627494,,BAO_0000218
13930,,1,2107.0,,N,Liver,,50597,Intermediate,1,,CHEMBL627495,,BAO_0000218
13931,,1,2107.0,,N,Liver,,50597,Intermediate,1,,CHEMBL627496,,BAO_0000218
13932,,1,2107.0,,N,Liver,,50597,Intermediate,1,,CHEMBL627497,,BAO_0000218
13933,,1,2107.0,,N,Liver,,50597,Intermediate,1,,CHEMBL627498,,BAO_0000218
13934,,1,2048.0,,N,Lung,,50597,Intermediate,1,,CHEMBL627499,,BAO_0000218
13935,,1,2048.0,,N,Lung,,50597,Intermediate,1,,CHEMBL627500,,BAO_0000218
13936,,1,2048.0,,N,Lung,,50597,Intermediate,1,,CHEMBL627501,,BAO_0000218
13937,,1,2048.0,,N,Lung,,50597,Intermediate,1,,CHEMBL625616,,BAO_0000218
13938,,1,2048.0,,N,Lung,,50597,Intermediate,1,,CHEMBL625617,,BAO_0000218
13939,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL625618,,BAO_0000218
13940,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL625619,,BAO_0000218
13941,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL625620,,BAO_0000218
13942,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL625621,,BAO_0000218
13943,,1,2385.0,,N,Muscle tissue,,50597,Intermediate,1,,CHEMBL625622,,BAO_0000218
13944,,1,2106.0,,N,Spleen,,50597,Intermediate,1,,CHEMBL625788,,BAO_0000218
13945,,1,2106.0,,N,Spleen,,50597,Intermediate,1,,CHEMBL625789,,BAO_0000218
13946,,1,2106.0,,N,Spleen,,50597,Intermediate,1,,CHEMBL625790,,BAO_0000218
13947,,1,2106.0,,N,Spleen,,50597,Intermediate,1,,CHEMBL625791,,BAO_0000218
13948,,1,2106.0,,N,Spleen,,50597,Intermediate,1,,CHEMBL622334,,BAO_0000218
13949,,1,2046.0,,N,Thyroid gland,,50597,Intermediate,1,,CHEMBL622335,,BAO_0000218
13950,,1,2046.0,,N,Thyroid gland,,50597,Intermediate,1,,CHEMBL622336,,BAO_0000218
13951,,1,2046.0,,N,Thyroid gland,,50597,Intermediate,1,,CHEMBL622337,,BAO_0000218
13952,,1,2046.0,,N,Thyroid gland,,50597,Intermediate,1,,CHEMBL622338,,BAO_0000218
13953,,1,2046.0,,N,Thyroid gland,,50597,Intermediate,1,,CHEMBL622339,,BAO_0000218
13954,,1,,,N,,,50597,Intermediate,1,,CHEMBL624153,,BAO_0000218
13955,,1,,,N,,,50597,Intermediate,1,,CHEMBL628430,,BAO_0000218
13956,,1,,,N,,,50597,Intermediate,1,,CHEMBL628431,,BAO_0000218
13957,,1,,,N,,,50597,Intermediate,1,,CHEMBL628432,,BAO_0000218
13958,,1,,,N,,,50597,Intermediate,1,,CHEMBL628433,,BAO_0000218
13959,,1,2106.0,,N,Spleen,,50597,Intermediate,1,,CHEMBL628434,,BAO_0000218
13960,,1,2106.0,,N,Spleen,,50597,Intermediate,1,,CHEMBL626789,,BAO_0000218
13961,,1,2106.0,,N,Spleen,,50597,Intermediate,1,,CHEMBL626790,,BAO_0000218
13962,,1,2106.0,,N,Spleen,,50597,Intermediate,1,,CHEMBL626791,,BAO_0000218
13963,,1,2106.0,,N,Spleen,,50597,Intermediate,1,,CHEMBL626792,,BAO_0000218
13964,,1,2106.0,,N,Spleen,,50597,Intermediate,1,,CHEMBL626793,,BAO_0000218
13965,,1,,,N,,,50597,Intermediate,1,,CHEMBL627436,,BAO_0000218
13966,,1,,,N,,,50597,Intermediate,1,,CHEMBL627437,,BAO_0000218
13967,,1,,,N,,,50597,Intermediate,1,,CHEMBL627438,,BAO_0000218
13968,,1,,,N,,,50597,Intermediate,1,,CHEMBL627439,,BAO_0000218
13969,,1,,,N,,,50597,Intermediate,1,,CHEMBL627440,,BAO_0000218
13970,,1,,,N,,,50597,Intermediate,1,,CHEMBL627602,,BAO_0000218
13971,,1,,,N,,,50597,Intermediate,1,,CHEMBL627603,,BAO_0000218
13972,,1,,,N,,,50597,Intermediate,1,,CHEMBL627604,,BAO_0000218
13973,,1,,,N,,,50597,Intermediate,1,,CHEMBL627605,,BAO_0000218
13974,,1,,,N,,,50597,Intermediate,1,,CHEMBL627606,,BAO_0000218
13975,,1,,,N,,,50597,Intermediate,1,,CHEMBL627607,,BAO_0000218
13976,,1,,,N,,,50597,Intermediate,1,,CHEMBL627608,,BAO_0000218
13977,,1,,,N,,,50597,Intermediate,1,,CHEMBL627609,,BAO_0000218
13978,,1,,,N,,,50597,Intermediate,1,,CHEMBL627610,,BAO_0000218
13979,,1,,,N,,,50597,Intermediate,1,,CHEMBL627611,,BAO_0000218
13980,,1,,,N,,,50597,Intermediate,1,,CHEMBL627612,,BAO_0000218
13981,,0,,,U,,,22229,Autocuration,1,,CHEMBL627613,,BAO_0000100
13982,,0,,,U,,,22224,Autocuration,1,,CHEMBL627614,,BAO_0000100
13983,,0,,,U,,,22224,Autocuration,1,,CHEMBL627615,,BAO_0000100
13984,,0,,,U,,,22224,Autocuration,1,,CHEMBL627616,,BAO_0000100
13985,,0,,,U,,,22224,Autocuration,1,,CHEMBL627617,,BAO_0000100
13986,,0,,,U,,,22224,Autocuration,1,,CHEMBL627618,,BAO_0000019
13987,,0,,,U,,,22224,Autocuration,1,,CHEMBL627619,,BAO_0000019
13988,,0,,,U,,,22224,Autocuration,1,,CHEMBL627620,,BAO_0000019
13989,,0,,,U,,,22224,Autocuration,1,,CHEMBL627621,,BAO_0000019
13990,,0,,,U,,,22224,Autocuration,1,,CHEMBL627622,,BAO_0000019
13991,,0,,,U,,,22224,Autocuration,1,,CHEMBL627623,,BAO_0000019
13992,,0,,,U,,,22224,Autocuration,1,,CHEMBL627624,,BAO_0000019
13993,,0,,,U,,,22224,Autocuration,1,,CHEMBL627625,,BAO_0000019
13994,,0,,,U,,,22224,Autocuration,1,,CHEMBL628523,,BAO_0000019
13995,,0,,,U,,,22224,Autocuration,1,,CHEMBL628524,,BAO_0000019
13996,,0,,,U,,,22224,Autocuration,1,,CHEMBL628525,,BAO_0000019
13997,,0,,,U,,,22224,Autocuration,1,,CHEMBL625732,,BAO_0000019
13998,,0,,,U,,,22224,Autocuration,1,,CHEMBL625733,,BAO_0000019
13999,,0,,,U,,,22224,Autocuration,1,,CHEMBL625734,,BAO_0000019
14000,,0,,,U,,,22224,Autocuration,1,,CHEMBL625913,,BAO_0000019
