assay_id,assay_tax_id,src_assay_id,curated_by,assay_subcellular_fraction,tid,assay_test_type,chembl_id,tissue_id,assay_category,src_id,doc_id,description,assay_type,assay_organism,assay_strain,assay_tissue
5397,9606.0,,Intermediate,,80682,,CHEMBL620135,,,1,17376,Inhibitory activity against A549 lung adenocarcinoma cell line,F,Homo sapiens,,
5398,9606.0,,Intermediate,,80682,,CHEMBL620136,,,1,16496,Inhibitory concentration required to reduce A549 tumor cell growth by 50% in MTT assay,F,Homo sapiens,,
5399,9606.0,,Intermediate,,80682,,CHEMBL620137,,,1,16152,in vitro anticancer activity against cultured A549 human tumor(lung) cell line,F,Homo sapiens,,
5400,9606.0,,Intermediate,,80682,,CHEMBL620268,,,1,16152,in vitro inhibition of tumor cell growth in cultured A549 human tumor cell line,F,Homo sapiens,,
5401,9606.0,,Intermediate,,80682,,CHEMBL620269,,,1,16464,Cytotoxicity against A549 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,F,Homo sapiens,,
5402,9606.0,,Intermediate,,80682,,CHEMBL620270,,,1,2288,Cytotoxicity was evaluated against A549 non-small cell lung carcinoma human cancer cell line,F,Homo sapiens,,
5403,9606.0,,Intermediate,,80682,,CHEMBL620271,,,1,17350,Compound was tested for antiproliferative activity against human A549 cancer cell lines using MTT assay,F,Homo sapiens,,
5404,9606.0,,Expert,,80682,,CHEMBL620272,,,1,4090,Inhibition of A549 cancer cell proliferation,F,Homo sapiens,,
5405,9606.0,,Expert,,80682,,CHEMBL620273,,,1,4090,Inhibition of A549 cancer cell proliferation (Not tested),F,Homo sapiens,,
5406,9606.0,,Intermediate,,80682,,CHEMBL620274,,,1,17350,Compound was tested for antiproliferative activity against human A549 cancer cell lines using MTT assay,F,Homo sapiens,,
5407,9606.0,,Intermediate,,80682,,CHEMBL620275,,,1,4197,In vitro inhibitory concentration required against human lung A549 carcinoma cells proliferation,F,Homo sapiens,,
5408,9606.0,,Intermediate,,80682,,CHEMBL620276,,,1,17072,Antiproliferative potency determined as inhibitory concentration against A549 cells,F,Homo sapiens,,
5409,9606.0,,Intermediate,,80682,,CHEMBL620277,,,1,17072,Percent assembly of bovine brain tubulin induced by compound at 10 uM versus that caused by 10 uM paclitaxel,F,Homo sapiens,,
5410,9606.0,,Intermediate,,80682,,CHEMBL620278,,,1,5194,Cytotoxicity against Renal cell lines A549 was determined,F,Homo sapiens,,
5411,9615.0,,Intermediate,,50588,,CHEMBL620279,,,1,4257,Area under curve was determined in dog after a 3 mg/kg of oral dose,A,Canis lupus familiaris,,
5412,9615.0,,Intermediate,,50588,,CHEMBL620280,,,1,6123,Area under curve was determined in dog after oral administration at 1 mg/kg,A,Canis lupus familiaris,,
5413,9615.0,,Intermediate,,50588,,CHEMBL620281,,,1,1337,Area under curve was determined in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,A,Canis lupus familiaris,,
5414,9615.0,,Intermediate,,50588,,CHEMBL620282,,,1,1337,Area under curve was determined in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,A,Canis lupus familiaris,,
5415,9615.0,,Intermediate,,50588,,CHEMBL621134,,,1,8833,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of ( 0-2 mins),A,Canis lupus familiaris,,
5416,9615.0,,Intermediate,,50588,,CHEMBL621135,,,1,8833,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of ( 0-5 mins),A,Canis lupus familiaris,,
5417,9615.0,,Intermediate,,50588,,CHEMBL621136,,,1,8833,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of (0-15 mins),A,Canis lupus familiaris,,
5418,9615.0,,Intermediate,,50588,,CHEMBL621137,,,1,8833,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of( 0-120 mins),A,Canis lupus familiaris,,
5419,9615.0,,Intermediate,,50588,,CHEMBL621138,1969.0,,1,17657,Area under plasma concentration time curve in dog upon oral administration,A,Canis lupus familiaris,,Plasma
5420,9615.0,,Intermediate,,50588,,CHEMBL875587,1969.0,,1,17650,Area under plasma concentration time curve was measured in dogs after an oral dose of 10 uM/kg,A,Canis lupus familiaris,,Plasma
5421,9615.0,,Intermediate,,50588,,CHEMBL621139,,,1,1977,Area under the curve for compound was evaluated in dog at a dose of 10 mg/kg.,A,Canis lupus familiaris,,
5422,9615.0,,Intermediate,,50588,,CHEMBL621140,,,1,1977,Area under the curve for compound was evaluated in dog at a dose of 20 mg/kg.,A,Canis lupus familiaris,,
5423,9615.0,,Intermediate,,50588,,CHEMBL621141,,,1,3132,Area under the curve for the compound was obtained when tested in dog,A,Canis lupus familiaris,,
5424,9615.0,,Intermediate,,50588,,CHEMBL621142,,,1,5473,Area under the curve at a dose of 1 mg/kg,A,Canis lupus familiaris,,
5425,9615.0,,Intermediate,,50588,,CHEMBL621143,,,1,5474,Area under the curve at a dose of 1 mg/kg (oral),A,Canis lupus familiaris,,
5426,9615.0,,Intermediate,,50588,,CHEMBL621144,,,1,5474,Area under the curve at i.v. dose of 0.2 mg/kg,A,Canis lupus familiaris,,
5427,9615.0,,Intermediate,,50588,,CHEMBL621145,,,1,6062,Area under the curve was measured in dog after an iv dose of 1 mg/kg,A,Canis lupus familiaris,,
5428,9615.0,,Intermediate,,50588,,CHEMBL621146,,,1,4709,Bioavailability from area under the curve at time 0 to infinity after intravenous administration of 1 mg/kg in dog,A,Canis lupus familiaris,,
5429,9615.0,,Intermediate,,50588,,CHEMBL622567,,,1,2652,Compound was evaluated for area under curve (total concentration) in dogs at a dose of 1 mpk perorally,A,Canis lupus familiaris,,
5430,9615.0,,Intermediate,,50588,,CHEMBL622568,,,1,2652,Compound was evaluated for area under curve (total concentration) in dogs at a dose of 5 mpk perorally,A,Canis lupus familiaris,,
5431,9615.0,,Intermediate,,50588,,CHEMBL622569,,,1,2877,Compound was evaluated for area under the curve in dog blood.,A,Canis lupus familiaris,,
5432,9615.0,,Intermediate,,50588,,CHEMBL622570,,,1,5444,In vivo area under curve was calculated by peroral administration at 1 mg/kg in fasted dog,A,Canis lupus familiaris,,
5433,9615.0,,Intermediate,,50588,,CHEMBL622571,1969.0,,1,5130,AUC in dog after oral dose (1 mg/kg),A,Canis lupus familiaris,,Plasma
5434,9615.0,,Intermediate,,50588,,CHEMBL622572,,,1,6265,Pharmacokinetic (PK) property (AUC) was determined in dog at the single oral dose of 1 mg/kg,A,Canis lupus familiaris,,
5435,9615.0,,Intermediate,,50588,,CHEMBL622573,,,1,4657,"Pharmacokinetic data in dogs at dose of 1 mg/kg perorally, and the area under curve (AUC) was reported.",A,Canis lupus familiaris,,
5436,9615.0,,Intermediate,,50588,,CHEMBL622574,,,1,16367,Pharmacokinetic parameter AUC after intravenous administration to dogs,A,Canis lupus familiaris,,
5437,9615.0,,Intermediate,,50588,,CHEMBL622575,,,1,16367,Pharmacokinetic parameter AUC after oral administration to dogs,A,Canis lupus familiaris,,
5438,9615.0,,Intermediate,,50588,,CHEMBL622576,,,1,9579,Pharmacokinetic parameter AUC was determined in dog after oral administration of 17b,A,Canis lupus familiaris,,
5439,9615.0,,Intermediate,,50588,,CHEMBL622577,,,1,9579,Pharmacokinetic parameter AUC was determined in dog after oral administration of 2b,A,Canis lupus familiaris,,
5440,9615.0,,Intermediate,,50588,,CHEMBL622578,,,1,5983,Pharmacokinetic property (AUC) was measured in dog at the dose of 0.032 mg/kg p.o.,A,Canis lupus familiaris,,
5441,9615.0,,Intermediate,,50588,,CHEMBL622579,,,1,6241,Pharmacokinetic property in dogs after oral administration at 1 mg/kg,A,Canis lupus familiaris,,
5442,9615.0,,Intermediate,,50588,,CHEMBL622580,,,1,5313,"Tested for the pharmacokinetic data, area under the curve of concentration versus time in dog",A,Canis lupus familiaris,,
5443,9615.0,,Intermediate,,50588,,CHEMBL622581,,,1,5313,"Tested for the pharmacokinetic data, area under the curve of concentration versus time in dog at dosage of 10 mpk",A,Canis lupus familiaris,,
5444,9615.0,,Intermediate,,50588,,CHEMBL622582,,,1,6642,Oral AUCN in dog ( (dosed as a mixture of five compounds at 0.5 mpk each via iv only),A,Canis lupus familiaris,,
5445,9615.0,,Intermediate,,50588,,CHEMBL622583,,,1,6642,Oral AUCN in dog (dosed as a mixture of five compounds at 0.5 mpk each via iv only),A,Canis lupus familiaris,,
5446,9615.0,,Intermediate,,50588,,CHEMBL622584,,,1,6641,Oral AUCN in dog (dosed at 0.5 mpk iv ),A,Canis lupus familiaris,,
5447,9615.0,,Intermediate,,50588,,CHEMBL622585,,,1,6642,Oral AUCN in dog (dosed at 0.5 mpk iv ),A,Canis lupus familiaris,,
5448,9615.0,,Intermediate,,50588,,CHEMBL622586,,,1,17791,Compound was evaluated for oral bioavailability in dog; 90-100,A,Canis lupus familiaris,,
5449,9615.0,,Intermediate,,50588,,CHEMBL623281,,,1,17655,Compound was tested for its cell permeability in the Madin-Darby canine kidney cell monolayer transport assay,A,Canis lupus familiaris,,
5450,9615.0,,Intermediate,,50588,,CHEMBL623282,,,1,17655,Compound was tested for its cell permeability in the Madin-Darby canine kidney cell monolayer transport assay; Not determined,A,Canis lupus familiaris,,
5451,9615.0,,Intermediate,,50588,,CHEMBL623283,,,1,6596,PAPP (membrane permeability) in dog kidney cell monolayer assay,A,Canis lupus familiaris,,
5452,9615.0,,Intermediate,,50588,,CHEMBL623284,,,1,3880,Oral bioavailability in dog,A,Canis lupus familiaris,,
5453,9615.0,,Intermediate,,50588,,CHEMBL623285,,,1,16367,Bioavailability administered orally at a dose of 10 mg/kg to dogs,A,Canis lupus familiaris,,
5454,9615.0,,Intermediate,,50588,,CHEMBL623463,1969.0,,1,17409,Plasma protein binding towards dog plasma at 10 uM,A,Canis lupus familiaris,,Plasma
5455,9615.0,,Intermediate,,50588,,CHEMBL875952,1969.0,,1,17409,Plasma protein binding towards dog plasma at 100 uM,A,Canis lupus familiaris,,Plasma
5456,9615.0,,Intermediate,,50588,In vivo,CHEMBL621705,,,1,2959,Bioavailability in dog (dose 4 mg/kg p.o.),A,Canis lupus familiaris,,
5457,9615.0,,Intermediate,,50588,In vivo,CHEMBL621706,,,1,13501,Bioavailability was determined after oral administration of compound 18 at a dose of 2 mg/kg to dog,A,Canis lupus familiaris,,
5458,9615.0,,Intermediate,,50588,In vivo,CHEMBL621707,,,1,4527,Bioavailability by oral administration at a dose of 10 uM/kg in dog was determined,A,Canis lupus familiaris,,
5459,9615.0,,Intermediate,,50588,In vivo,CHEMBL621708,,,1,15145,Bioavailability in dogs,A,Canis lupus familiaris,,
5460,9615.0,,Intermediate,,50588,In vivo,CHEMBL621709,,,1,4219,Bioavailability,A,Canis lupus familiaris,,
5461,9615.0,,Intermediate,,50588,In vivo,CHEMBL621710,,,1,17538,Oral bioavailability in dog (dose 10 mg/kg),A,Canis lupus familiaris,,
5462,9615.0,,Intermediate,,50588,In vivo,CHEMBL621711,,,1,17538,Bioavailability in dog after po administration at a dose of 10 mg/kg; nd is not determined,A,Canis lupus familiaris,,
5463,9615.0,,Intermediate,,50588,In vivo,CHEMBL621712,,,1,1466,Bioavailability in dog (dose 10.0 mg/kg p.o.),A,Canis lupus familiaris,,
5464,9615.0,,Intermediate,,50588,In vivo,CHEMBL621713,,,1,17650,Bioavailability was measured in dogs after an oral dose of 10 uM/kg,A,Canis lupus familiaris,,
5465,9615.0,,Intermediate,,50588,In vivo,CHEMBL621714,,,1,3132,Bioavailability was obtained by the comparison of AUC of intravenous dosing and AUC of oral dosing in dog,A,Canis lupus familiaris,,
5466,10095.0,,Autocuration,,22224,,CHEMBL621715,,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice kidney upon intraveneous administration at 2.6 gmol/mice after 3 hour,A,Mus sp.,,
5467,10095.0,,Autocuration,,22224,,CHEMBL623717,2107.0,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice liver upon intraveneous administration at 2.6 gmol/mice after 1 hour,A,Mus sp.,,Liver
5468,10095.0,,Autocuration,,22224,,CHEMBL623718,2107.0,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice liver upon intraveneous administration at 2.6 gmol/mice after 24 hour,A,Mus sp.,,Liver
5469,10095.0,,Autocuration,,22224,,CHEMBL623719,2107.0,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice liver upon intraveneous administration at 2.6 gmol/mice after 3 hour,A,Mus sp.,,Liver
5470,10095.0,,Autocuration,,22224,,CHEMBL623720,,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice lungs upon intraveneous administration at 2.6 gmol/mice after 1 hour,A,Mus sp.,,
5471,10095.0,,Autocuration,,22224,,CHEMBL623721,,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice lungs upon intraveneous administration at 2.6 gmol/mice after 3 hour,A,Mus sp.,,
5472,10095.0,,Autocuration,,22224,,CHEMBL623722,2385.0,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice muscle upon intraveneous administration at 2.6 gmol/mice after 1 hour,A,Mus sp.,,Muscle tissue
5473,10095.0,,Autocuration,,22224,,CHEMBL623723,2385.0,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice muscle upon intraveneous administration at 2.6 gmol/mice after 24 hour,A,Mus sp.,,Muscle tissue
5474,10095.0,,Autocuration,,22224,,CHEMBL618543,2385.0,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice muscle upon intraveneous administration at 2.6 gmol/mice after 3 hour,A,Mus sp.,,Muscle tissue
5475,10095.0,,Autocuration,,22224,,CHEMBL618544,2106.0,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice spleen upon intraveneous administration at 2.6 gmol/mice after 1 hour,A,Mus sp.,,Spleen
5476,10095.0,,Autocuration,,22224,,CHEMBL875155,2106.0,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice spleen upon intraveneous administration at 2.6 gmol/mice after 3 hour,A,Mus sp.,,Spleen
5477,10095.0,,Autocuration,,22224,,CHEMBL618545,,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice upon intraveneous administration at 2.6 gmol/mice after 1 hour,A,Mus sp.,,
5478,10095.0,,Autocuration,,22224,,CHEMBL618546,,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice upon intraveneous administration at 2.6 gmol/mice after 24 hour,A,Mus sp.,,
5479,10095.0,,Autocuration,,22224,,CHEMBL623529,,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice upon intraveneous administration at 2.6 gmol/mice after 3 hour,A,Mus sp.,,
5480,10095.0,,Autocuration,,22224,,CHEMBL623530,,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice uvea upon intraveneous administration at 2.6 gmol/mice after 24 hour,A,Mus sp.,,
5481,10095.0,,Autocuration,,22224,,CHEMBL621764,,,1,2413,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice uvea upon intraveneous administration at 2.6 gmol/mice after 3 hour,A,Mus sp.,,
5482,9527.0,,Autocuration,,22224,,CHEMBL621765,,,1,17827,Compound (i.v.) was evaluated for elimination rate constants in brainstem of rhesus monkeys (Radiolabeled compound),A,Cercopithecidae,,
5483,9527.0,,Autocuration,,22224,,CHEMBL621766,2037.0,,1,17827,Compound (i.v.) was evaluated for elimination rate constants in cerebellum of rhesus monkeys (Radiolabeled compound),A,Cercopithecidae,,Cerebellum
5484,9527.0,,Autocuration,,22224,,CHEMBL621767,1870.0,,1,17827,Compound (i.v.) was evaluated for elimination rate constants in frontal cortex of rhesus monkey (Radiolabeled compound),A,Cercopithecidae,,Frontal cortex
5485,9527.0,,Autocuration,,22224,,CHEMBL621768,,,1,17827,Compound (i.v.) was evaluated for elimination rate constants in jaw bone of rhesus monkeys; NA = not active (Radiolabeled compound),A,Cercopithecidae,,
5486,9527.0,,Autocuration,,22224,,CHEMBL621769,2435.0,,1,17827,Compound (i.v.) was evaluated for elimination rate constants in striatum of rhesus monkey (Radiolabeled compound),A,Cercopithecidae,,Striatum
5487,9527.0,,Autocuration,,22224,,CHEMBL621770,,,1,17827,Compound (i.v.) was evaluated for uptake rate constants in brainstem of rhesus monkeys (Radiolabeled compound),A,Cercopithecidae,,
5488,9527.0,,Autocuration,,22224,,CHEMBL621771,2037.0,,1,17827,Compound (i.v.) was evaluated for uptake rate constants in cerebellum of rhesus monkeys (Radiolabeled compound),A,Cercopithecidae,,Cerebellum
5489,9527.0,,Autocuration,,22224,,CHEMBL621772,1870.0,,1,17827,Compound (i.v.) was evaluated for uptake rate constants in frontal cortex of rhesus monkey (Radiolabeled compound),A,Cercopithecidae,,Frontal cortex
5490,9527.0,,Autocuration,,22224,,CHEMBL621773,,,1,17827,Compound (i.v.) was evaluated for uptake rate constants in jaw bone of rhesus monkey (Radiolabeled compound),A,Cercopithecidae,,
5491,9527.0,,Autocuration,,22224,,CHEMBL621774,2435.0,,1,17827,Compound (i.v.) was evaluated for uptake rate constants in striatum of rhesus monkeys (Radiolabeled compound),A,Cercopithecidae,,Striatum
5492,9527.0,,Autocuration,,22224,,CHEMBL621775,,,1,17791,Compound was evaluated for oral bioavailability in rats,A,Cercopithecidae,,
5493,9527.0,,Autocuration,,22224,In vivo,CHEMBL621776,1969.0,,1,17667,Maximum concentration of compound found in plasma at 5 mg/kg after oral administration,A,Cercopithecidae,,Plasma
5494,9527.0,,Autocuration,,22224,,CHEMBL621777,,,1,17791,Half life period was evaluated in monkey,A,Cercopithecidae,,
5495,9527.0,,Autocuration,,22224,In vivo,CHEMBL875162,,,1,110,Half-life in rhesus monkeys by intravenous administration of dose,A,Cercopithecidae,,
5496,10090.0,,Intermediate,,50594,,CHEMBL621778,1969.0,,1,5781,AUC (0-6 hr) after oral administration at 30 mg/kg in ICR mouse,A,Mus musculus,,Plasma
5497,10090.0,,Intermediate,,50594,,CHEMBL621779,1969.0,,1,17734,AUC after intraperitoneal administration of 100 mg/kg in mice,A,Mus musculus,,Plasma
5498,10090.0,,Intermediate,,50594,,CHEMBL622479,1969.0,,1,17718,AUC value was determined after oral administration,A,Mus musculus,,Plasma
