ss_d,src_d,ss_tst_tp,ss_sbclllr_frctn,cll_d,ss_tp,dc_d,b_frmt,crtd_b,ss_strn,ss_tss,rltnshp_tp,cnfdnc_scr,src_ss_d,chmbl_d,tss_d,vrnt_d
14343,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Muscle tissue,U,0,,CHEMBL629160,2385.0,
14344,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Spleen,U,0,,CHEMBL629161,2106.0,
14345,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Urinary bladder,U,0,,CHEMBL629162,1255.0,
14346,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Blood,U,0,,CHEMBL629163,178.0,
14347,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Bone element,U,0,,CHEMBL629164,1474.0,
14348,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,,U,0,,CHEMBL629165,,
14349,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Liver,U,0,,CHEMBL629166,2107.0,
14350,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Lung,U,0,,CHEMBL629167,2048.0,
14351,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Muscle tissue,U,0,,CHEMBL629168,2385.0,
14352,1,,,,A,2193,BAO_0000019,Autocuration,,,U,0,,CHEMBL629169,,
14353,1,,,,A,2193,BAO_0000019,Autocuration,,,U,0,,CHEMBL629170,,
14354,1,,,,A,2193,BAO_0000019,Autocuration,,,U,0,,CHEMBL631153,,
14355,1,,,,A,2193,BAO_0000019,Autocuration,,,U,0,,CHEMBL875121,,
14356,1,,,,A,2193,BAO_0000019,Autocuration,,,U,0,,CHEMBL631154,,
14357,1,,,,A,2193,BAO_0000019,Autocuration,,,U,0,,CHEMBL631155,,
14358,1,,,,A,568,BAO_0000019,Autocuration,,,U,0,,CHEMBL631156,,
14359,1,,,,A,9680,BAO_0000019,Autocuration,,,U,0,,CHEMBL631157,,
14360,1,,,,A,9680,BAO_0000019,Autocuration,,,U,0,,CHEMBL631158,,
14361,1,,,,A,9680,BAO_0000019,Autocuration,,,U,0,,CHEMBL631159,,
14362,1,,,,A,10026,BAO_0000019,Autocuration,,,U,0,,CHEMBL631160,,
14363,1,,,,A,10281,BAO_0000019,Autocuration,,,U,0,,CHEMBL631161,,
14364,1,,,,A,10014,BAO_0000019,Autocuration,,,U,0,,CHEMBL631162,,
14365,1,,,,A,10014,BAO_0000019,Autocuration,,,U,0,,CHEMBL630313,,
14366,1,,,,A,9680,BAO_0000019,Autocuration,,,U,0,,CHEMBL630314,,
14367,1,,,,A,9680,BAO_0000019,Autocuration,,,U,0,,CHEMBL630315,,
14368,1,,,,A,13028,BAO_0000019,Autocuration,,,U,0,,CHEMBL630316,,
14369,1,,,,A,13028,BAO_0000019,Autocuration,,,U,0,,CHEMBL630986,,
14370,1,,,,A,13028,BAO_0000019,Autocuration,,,U,0,,CHEMBL630987,,
14371,1,,,,A,13028,BAO_0000019,Autocuration,,,U,0,,CHEMBL630988,,
14372,1,,,,A,13028,BAO_0000019,Autocuration,,,U,0,,CHEMBL630989,,
14373,1,,,,A,13028,BAO_0000019,Autocuration,,,U,0,,CHEMBL630990,,
14374,1,,,,A,13028,BAO_0000019,Autocuration,,,U,0,,CHEMBL630991,,
14375,1,,,,A,13028,BAO_0000019,Autocuration,,,U,0,,CHEMBL630992,,
14376,1,,,,A,13028,BAO_0000019,Autocuration,,,U,0,,CHEMBL630993,,
14377,1,,,,A,13028,BAO_0000019,Autocuration,,,U,0,,CHEMBL630994,,
14378,1,,,,A,10014,BAO_0000218,Intermediate,,,N,1,,CHEMBL630995,,
14379,1,,,,A,9962,BAO_0000019,Autocuration,,,U,0,,CHEMBL629252,,
14380,1,,,,A,12029,BAO_0000019,Autocuration,,,U,0,,CHEMBL629253,,
14381,1,,,,A,12029,BAO_0000019,Autocuration,,,U,0,,CHEMBL629944,,
14382,1,,,,A,10583,BAO_0000218,Intermediate,,Trachea,N,1,,CHEMBL629945,3126.0,
14383,1,,,,A,568,BAO_0000019,Autocuration,,,U,0,,CHEMBL629946,,
14384,1,,,,A,568,BAO_0000019,Autocuration,,,U,0,,CHEMBL629947,,
14385,1,,,,A,568,BAO_0000019,Autocuration,,,U,0,,CHEMBL629948,,
14386,1,,,,A,568,BAO_0000019,Autocuration,,,U,0,,CHEMBL856024,,
14387,1,,,,A,7493,BAO_0000019,Autocuration,,,U,0,,CHEMBL629949,,
14388,1,,,,A,8371,BAO_0000019,Autocuration,,,U,0,,CHEMBL629950,,
14389,1,,,,P,13114,BAO_0000100,Autocuration,,,U,0,,CHEMBL630127,,
14390,1,,,,P,15515,BAO_0000100,Autocuration,,,U,0,,CHEMBL630128,,
14391,1,,,,P,522,BAO_0000100,Autocuration,,,U,0,,CHEMBL630129,,
14392,1,,,,,13888,BAO_0000019,Autocuration,,,U,0,,CHEMBL630130,,
14393,1,,,,P,2616,BAO_0000100,Autocuration,,,U,0,,CHEMBL875234,,
14394,1,,,,P,3798,BAO_0000100,Autocuration,,,U,0,,CHEMBL630131,,
14395,1,,,,A,8731,BAO_0000218,Intermediate,,,N,1,,CHEMBL630132,,
14396,1,,,,A,11892,BAO_0000019,Autocuration,,,U,0,,CHEMBL630133,,
14397,1,,,,A,11892,BAO_0000019,Autocuration,,,U,0,,CHEMBL630134,,
14398,1,,,,A,2582,BAO_0000019,Autocuration,,,U,0,,CHEMBL630135,,
14399,1,,,,A,11892,BAO_0000019,Autocuration,,,U,0,,CHEMBL630136,,
14400,1,,,,A,13396,BAO_0000019,Autocuration,,,U,0,,CHEMBL630137,,
14401,1,,,,A,603,BAO_0000019,Autocuration,,,U,0,,CHEMBL630138,,
14402,1,,,,A,15673,BAO_0000019,Autocuration,,,U,0,,CHEMBL630139,,
14403,1,,,,A,10368,BAO_0000019,Autocuration,,,U,0,,CHEMBL630140,,
14404,1,,,,A,14228,BAO_0000019,Autocuration,,,U,0,,CHEMBL875235,,
14405,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL876439,,
14406,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL630605,,
14407,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL630606,,
14408,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL630607,,
14409,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL630608,,
14410,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL630609,,
14411,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL630610,,
14412,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL630611,,
14413,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629552,,
14414,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629733,,
14415,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629734,,
14416,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629735,,
14417,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629736,,
14418,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629737,,
14419,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629738,,
14420,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629739,,
14421,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629740,,
14422,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629741,,
14423,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629742,,
14424,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629743,,
14425,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629744,,
14426,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629745,,
14427,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629746,,
14428,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629747,,
14429,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629748,,
14430,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629749,,
14431,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629750,,
14432,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629751,,
14433,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629752,,
14434,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629753,,
14435,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629754,,
14436,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629755,,
14437,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629756,,
14438,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629757,,
14439,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629758,,
14440,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629759,,
14441,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL629760,,
14442,1,,,,A,11510,BAO_0000218,Intermediate,,,N,1,,CHEMBL876443,,
14443,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629761,,
14444,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629762,,
14445,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629763,,
14446,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629764,,
14447,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629765,,
14448,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629766,,
14449,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629767,,
14450,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629768,,
14451,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629769,,
14452,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629770,,
14453,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629771,,
14454,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629772,,
14455,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL629773,,
14456,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL625455,,
14457,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL625456,,
14458,1,,,,A,8310,BAO_0000218,Intermediate,,,N,1,,CHEMBL625457,,
14459,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL625458,1088.0,
14460,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL625459,1088.0,
14461,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL875483,1088.0,
14462,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL634779,1088.0,
14463,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL625460,1088.0,
14464,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626117,1088.0,
14465,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626118,1088.0,
14466,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628342,1088.0,
14467,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628343,1088.0,
14468,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628344,1088.0,
14469,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628345,1088.0,
14470,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628346,1088.0,
14471,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628347,1088.0,
14472,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628348,1088.0,
14473,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628349,1088.0,
14474,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL875611,1088.0,
14475,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628350,1088.0,
14476,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628351,1088.0,
14477,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628352,1088.0,
14478,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628353,1088.0,
14479,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL628354,1088.0,
14480,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626667,1088.0,
14481,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626668,1088.0,
14482,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626669,1088.0,
14483,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626670,1088.0,
14484,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626671,1088.0,
14485,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626672,1088.0,
14486,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626673,1088.0,
14487,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626674,1088.0,
14488,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626675,1088.0,
14489,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626676,1088.0,
14490,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626677,1088.0,
14491,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626678,1088.0,
14492,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626679,1088.0,
14493,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL875612,1088.0,
14494,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626680,1088.0,
14495,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626681,1088.0,
14496,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626682,1088.0,
14497,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626683,1088.0,
14498,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626684,1088.0,
14499,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626685,1088.0,
14500,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626686,1088.0,
14501,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL626687,1088.0,
14502,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL624978,1088.0,
14503,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL624979,1088.0,
14504,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL624980,1088.0,
14505,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL624981,1088.0,
14506,1,,,,A,12582,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL624982,1088.0,
14507,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Prostate gland,U,0,,CHEMBL627564,2367.0,
14508,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Prostate gland,U,0,,CHEMBL627565,2367.0,
14509,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,,U,0,,CHEMBL627566,,
14510,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Muscle tissue,U,0,,CHEMBL627567,2385.0,
14511,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Spleen,U,0,,CHEMBL627568,2106.0,
14512,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Kidney,U,0,,CHEMBL627569,2113.0,
14513,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Urinary bladder,U,0,,CHEMBL627570,1255.0,
14514,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Blood,U,0,,CHEMBL627571,178.0,
14515,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Bone element,U,0,,CHEMBL627572,1474.0,
14516,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,,U,0,,CHEMBL627573,,
14517,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Kidney,U,0,,CHEMBL627574,2113.0,
14518,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Liver,U,0,,CHEMBL627575,2107.0,
14519,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Lung,U,0,,CHEMBL627576,2048.0,
14520,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Muscle tissue,U,0,,CHEMBL627577,2385.0,
14521,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Prostate gland,U,0,,CHEMBL627578,2367.0,
14522,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Prostate gland,U,0,,CHEMBL627579,2367.0,
14523,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Muscle tissue,U,0,,CHEMBL627580,2385.0,
14524,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Prostate gland,U,0,,CHEMBL627581,2367.0,
14525,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,,U,0,,CHEMBL627582,,
14526,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Muscle tissue,U,0,,CHEMBL627583,2385.0,
14527,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Spleen,U,0,,CHEMBL627584,2106.0,
14528,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Prostate gland,U,0,,CHEMBL627585,2367.0,
14529,1,In vivo,,,A,13257,BAO_0000218,Autocuration,,Muscle tissue,U,0,,CHEMBL627586,2385.0,
14530,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,,N,1,,CHEMBL627587,,
14531,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,,N,1,,CHEMBL627588,,
14532,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,,N,1,,CHEMBL628250,,
14533,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,,N,1,,CHEMBL628251,,
14534,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Hippocampus,N,1,,CHEMBL628252,10000000.0,
14535,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Hippocampus,N,1,,CHEMBL628253,10000000.0,
14536,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Hypothalamus,N,1,,CHEMBL628254,1898.0,
14537,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Hypothalamus,N,1,,CHEMBL877493,1898.0,
14538,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,,N,1,,CHEMBL628255,,
14539,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,,N,1,,CHEMBL628256,,
14540,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Hippocampus,N,1,,CHEMBL628257,10000000.0,
14541,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Hypothalamus,N,1,,CHEMBL628258,1898.0,
14542,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,,N,1,,CHEMBL628259,,
14543,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,,N,1,,CHEMBL628429,,
14544,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Hippocampus,N,1,,CHEMBL626862,10000000.0,
14545,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Hypothalamus,N,1,,CHEMBL626863,1898.0,
14546,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Cerebellum,N,1,,CHEMBL625886,2037.0,
14547,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Cerebellum,N,1,,CHEMBL625887,2037.0,
14548,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,,N,1,,CHEMBL625888,,
14549,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,,N,1,,CHEMBL625889,,
14550,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Hippocampus,N,1,,CHEMBL625890,10000000.0,
14551,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Hippocampus,N,1,,CHEMBL625891,10000000.0,
14552,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Hypothalamus,N,1,,CHEMBL625892,1898.0,
14553,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Hypothalamus,N,1,,CHEMBL625893,1898.0,
14554,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,Cerebellum,N,1,,CHEMBL625894,2037.0,
14555,1,In vivo,,,A,15413,BAO_0000218,Intermediate,,,N,1,,CHEMBL625895,,
14556,1,,,,A,12404,BAO_0000019,Autocuration,,,U,0,,CHEMBL625896,,
14557,1,,,,A,568,BAO_0000019,Autocuration,,,U,0,,CHEMBL625897,,
14558,1,,,,A,568,BAO_0000019,Autocuration,,,U,0,,CHEMBL625898,,
14559,1,,,,A,568,BAO_0000019,Autocuration,,,U,0,,CHEMBL625899,,
14560,1,,,,A,12404,BAO_0000019,Autocuration,,,U,0,,CHEMBL626124,,
14561,1,,,,A,7624,BAO_0000218,Intermediate,,,N,1,,CHEMBL628500,,
14562,1,,,,A,7624,BAO_0000218,Intermediate,,,N,1,,CHEMBL857856,,
14563,1,,,,A,7624,BAO_0000218,Intermediate,,,N,1,,CHEMBL628501,,
14564,1,,,,A,4643,BAO_0000019,Autocuration,,,U,0,,CHEMBL628502,,
14565,1,,,,A,11532,BAO_0000019,Autocuration,,,U,0,,CHEMBL628503,,
14566,1,,,,A,11018,BAO_0000019,Autocuration,,,U,0,,CHEMBL628504,,
14567,1,,,,A,2276,BAO_0000019,Autocuration,,,U,0,,CHEMBL628505,,
14568,1,,,,A,2276,BAO_0000019,Autocuration,,,U,0,,CHEMBL874452,,
14569,1,,,,A,2276,BAO_0000019,Autocuration,,,U,0,,CHEMBL628506,,
14570,1,,,,A,2276,BAO_0000019,Autocuration,,,U,0,,CHEMBL628507,,
14571,1,,,,A,2276,BAO_0000019,Autocuration,,,U,0,,CHEMBL628508,,
14572,1,,,,A,8949,BAO_0000019,Autocuration,,,U,0,,CHEMBL628509,,
14573,1,,,,A,12404,BAO_0000019,Autocuration,,,U,0,,CHEMBL628510,,
14574,1,,,,B,7625,BAO_0000019,Autocuration,,,U,0,,CHEMBL628511,,
14575,1,,,,B,7625,BAO_0000019,Autocuration,,,U,0,,CHEMBL628512,,
14576,1,,,,B,7625,BAO_0000019,Autocuration,,,U,0,,CHEMBL628513,,
14577,1,,,,B,7625,BAO_0000019,Autocuration,,,U,0,,CHEMBL628514,,
14578,1,,,,A,12908,BAO_0000019,Autocuration,,,U,0,,CHEMBL628515,,
14579,1,,,,A,10368,BAO_0000019,Autocuration,,,U,0,,CHEMBL628516,,
14580,1,,,,A,13108,BAO_0000019,Autocuration,,,U,0,,CHEMBL628517,,
14581,1,,,,A,13108,BAO_0000019,Autocuration,,,U,0,,CHEMBL628518,,
14582,1,,,,A,15217,BAO_0000019,Autocuration,,,U,0,,CHEMBL628519,,
14583,1,,,,A,15217,BAO_0000019,Autocuration,,,U,0,,CHEMBL628520,,
14584,1,,,,A,10933,BAO_0000019,Autocuration,,,U,0,,CHEMBL628521,,
14585,1,,,,A,2363,BAO_0000019,Autocuration,,,U,0,,CHEMBL630443,,
14586,1,,,,A,2363,BAO_0000019,Autocuration,,,U,0,,CHEMBL630444,,
14587,1,,,,A,2276,BAO_0000019,Autocuration,,,U,0,,CHEMBL857732,,
14588,1,,,,P,14915,BAO_0000100,Autocuration,,,U,0,,CHEMBL630445,,
14589,1,,,,A,8847,BAO_0000019,Autocuration,,,U,0,,CHEMBL630446,,
14590,1,,,,B,15357,BAO_0000019,Autocuration,,,U,0,,CHEMBL630447,,
14591,1,,,,A,2869,BAO_0000019,Autocuration,,,U,0,,CHEMBL630448,,
14592,1,,,,A,3484,BAO_0000019,Autocuration,,,U,0,,CHEMBL630449,,
14593,1,,,,A,1373,BAO_0000019,Autocuration,,,U,0,,CHEMBL630450,,
14594,1,,,,A,8142,BAO_0000019,Autocuration,,,U,0,,CHEMBL630451,,
14595,1,,,,A,14131,BAO_0000019,Autocuration,,,U,0,,CHEMBL630452,,
14596,1,,,,A,17269,BAO_0000019,Autocuration,,,U,0,,CHEMBL630453,,
14597,1,,,,A,3485,BAO_0000019,Autocuration,,,U,0,,CHEMBL630454,,
14598,1,,,,A,3485,BAO_0000019,Autocuration,,,U,0,,CHEMBL630455,,
14599,1,,,,A,3485,BAO_0000019,Autocuration,,,U,0,,CHEMBL631487,,
14600,1,,,,A,5962,BAO_0000019,Autocuration,,,U,0,,CHEMBL631488,,
14601,1,,,,A,3133,BAO_0000019,Autocuration,,,U,0,,CHEMBL876440,,
14602,1,,,,A,3133,BAO_0000019,Autocuration,,,U,0,,CHEMBL631489,,
14603,1,,,,A,2276,BAO_0000019,Autocuration,,,U,0,,CHEMBL857742,,
14604,1,,,,A,2276,BAO_0000019,Autocuration,,,U,0,,CHEMBL631490,,
14605,1,,,,A,2276,BAO_0000019,Autocuration,,,U,0,,CHEMBL631491,,
14606,1,,,,A,2276,BAO_0000019,Autocuration,,,U,0,,CHEMBL631492,,
14607,1,,,,A,2276,BAO_0000019,Autocuration,,,U,0,,CHEMBL631493,,
14608,1,,,,A,4892,BAO_0000019,Autocuration,,,U,0,,CHEMBL631494,,
14609,1,,,,A,3133,BAO_0000019,Autocuration,,,U,0,,CHEMBL631495,,
14610,1,,,,A,11488,BAO_0000218,Intermediate,,Feces,N,1,,CHEMBL631496,1988.0,
14611,1,,,,A,11488,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL631497,1088.0,
14612,1,,,,A,11488,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL631498,1088.0,
14613,1,,,,A,11488,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL629776,1088.0,
14614,1,,,,A,11488,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL629777,1088.0,
14615,1,,,,A,11488,BAO_0000218,Intermediate,,Urine,N,1,,CHEMBL629778,1088.0,
14616,1,,,,A,11488,BAO_0000218,Intermediate,,,N,1,,CHEMBL630456,,
14617,1,,,,A,11488,BAO_0000218,Intermediate,,,N,1,,CHEMBL630457,,
14618,1,,,,A,11488,BAO_0000218,Intermediate,,,N,1,,CHEMBL630458,,
14619,1,,,,A,11488,BAO_0000218,Intermediate,,,N,1,,CHEMBL630459,,
14620,1,,,,A,11488,BAO_0000218,Intermediate,,,N,1,,CHEMBL630460,,
14621,1,,,,A,11488,BAO_0000218,Intermediate,,,N,1,,CHEMBL876550,,
14622,1,,,,A,11488,BAO_0000218,Intermediate,,,N,1,,CHEMBL630461,,
14623,1,,,,A,11488,BAO_0000218,Intermediate,,,N,1,,CHEMBL630462,,
14624,1,,,,A,11488,BAO_0000218,Intermediate,,,N,1,,CHEMBL630463,,
14625,1,,,,A,11488,BAO_0000218,Intermediate,,,N,1,,CHEMBL630464,,
14626,1,,,,A,11488,BAO_0000218,Intermediate,,,N,1,,CHEMBL630465,,
14627,1,,,,A,11488,BAO_0000218,Intermediate,,,N,1,,CHEMBL630466,,
