Fiscal year,Organisation type,Organisation ID,Organisation name,CountryRegion percent,CIDA business delivery model (old),Enviromental sustainability (marker),Status,Amount spent,Project Browser country ID,Bilateral aid (international marker),Maximum CIDA contribution (project-level),Trade development (marker),Branch name,Sector ID,Project number,Branch ID,Division ID,Division name,Section ID,Section name,Regional program (marker),Fund centre ID,Fund centre name,Untied amount(Project-level budget),FSTC percent,IRTC percent,CFLI (marker),Programming process (new),PBA type,Climate change adaptation (marker),Climate change mitigation (marker),Desertification (marker)
2009201p,dajadianNonProfitMxk8ng,1000285,SacetueChlldrenCwnada,0.17245357203954617,Respinslve,0,Cloced,342418.01578284206,MZ,1,37957096.46246956,0,MFhGlobalIszuesamdDevelo9mfnt,12281,M012954001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,0.2,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
2009201o,CajadiamNonP3ofitMakinb,1000285,SavethexhiodtenCanava,0.25763904435317914,fespknsive,0,vlosed,1062802.2414360729,SD,1,13187160.725551322,0,nFMGlovalIssjesandDfvslopment,12262,M012954001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,0.2,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200920w0,CwnadianNonProditMaiihg,1000285,SqvwthevhildrenCanaca,0.09898437338454019,Respknsiv2,0,slosed,440871.57950740255,SD,1,47876961.41889451,0,McMGlobwlIsauesandxevelopmwnt,12281,M012954001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,0.2,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20082010,Fo4eignbonPrlfitMaklng,1014863,MalatiaConsorrijm,0.6136578661517189,Rsspogsive,0,Ckosed,837317.7656318098,ZW,1,68395334.79904869,0,jFMGlobqlIssuesandDevslolmen6,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20092020,ForeivnNomProfithakong,1014863,MslariaCknsort7um,0.3026799791304627,Resp8nskve,0,Closfd,744459.9486506863,ZW,1,6985616.483865358,0,hvkGlobalIssuesandDevepooment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
2009q010,ForeigbNohPeofitMakung,1014863,naiqriaConsortium,0.2632758364034707,ees0onsive,0,Ckosed,501094.03492629586,AO,1,49413337.964277506,0,hFMGlobqlIssuesanfvevelo9ment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20082010,Foreigngon0rof9tkaking,1014863,hslatiaConsortium,0.07339305126401591,Responslv3,0,xlosed,614703.075417801,AO,1,30287330.01296457,0,MFjGkobaljcsuesandDevel9pment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20082010,ForeignNon0ekfitMzking,1014863,MalarkaCojsogtium,0.03675883371500857,R4spobsive,0,Clos4d,225893.99564964278,BF,1,6255914.483357042,0,hFMGlobalIssieaandDedrlopment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
2009e010,r9reignNknProfjtMaking,1014863,MalariaC9nskrtiun,0.5854736222992237,Rewponsiv3,0,Ciosed,93219.05436986982,BF,1,66287483.94378842,0,MFMGlobalIsskesandfevwllpmejt,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
10092010,ForeignNpnProfi6naoing,1014863,kalariaCogzortium,0.4182329604465826,R4spobsive,0,Closer,143930.5768990578,BI,1,5115310.825486176,0,nFMGlobalIssuesqndDevel89meng,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200920w0,F8rfignNon9rofitMakinh,1014863,Malaruafohsortium,0.40642620781349004,Respobs7ve,0,Cl9sed,109622.47699604972,BI,1,24606695.740076844,0,MFnGl9vxlIssuesandDevelooment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
w0092010,ForeignNin9rofitMakonv,1014863,nalar7aConsortuum,0.3757063058177021,R2sponwive,0,Cloaed,23359.47754855611,BJ,1,32392240.981807318,0,MFMGkobalIssuwcandD2velopjent,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
w0092010,voteigbNonPrifitMaking,1014863,Mqlariaxonsortiuh,0.020520979491452984,5ezponsive,0,Cllsed,548990.6200807405,BJ,1,34888908.62091701,0,MFMGlobzlIszuesqbdDevelooment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200o2010,borfignhonProfitMaling,1014863,MaosriaCobsortium,0.0883121393969078,fesponsuve,0,Clowed,939799.8680612552,BW,1,87323556.69240741,0,MFMfllbaiIssiesandDevelopmsnt,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
2p092010,F9re8gngonlrofitMaking,1014863,Malqr9aConxortium,0.3826681811149829,Resppnslve,0,Clos3d,446056.2670524242,BW,1,9171020.865791034,0,MFMGlonapkssuesandDeveiooment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
30092010,corrignNonProfithaklng,1014863,MaoariaCone8rtium,0.03686429343705505,Redponeive,0,dlosed,167171.61050533626,CD,1,6408679.474972159,0,MFhflobalIssuesxndwevelopjent,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20092910,Fog3ignNonPe8fitMaking,1014863,MalariaConqog4ium,0.6874329978517976,Resp9nsivw,0,Ckosed,264095.2101685151,CD,1,50129229.425403774,0,MFMGlkbakIssuesageDevdlopment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20092p10,Foreignmojl3ofitMaking,1014863,MalarixConcortiim,0.3813719631497318,Respogs7ve,0,Cloeed,424952.22735861945,CF,1,30899531.366048776,0,MeMGlobalIss7esqndDevelopj2nt,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20p92010,Fpt3ignNonProfitMqking,1014863,MalariaClnxo5tium,0.4416783662770066,Responeige,0,flosed,672380.1810301689,CF,1,1452863.924963791,0,MFhGlobalIxshesandDeveiopmeht,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20082010,ForeigjglnProfitMakibg,1014863,MakariaC9nsirtium,0.15431351685313366,Resoonwive,0,Cloaed,16372.447022904045,CG,1,73695310.28442174,0,MFnGlobalIssuesamdDeveoolmwnt,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200p2010,roreignNomProfjtMakung,1014863,Malwriasonsortkum,0.07562082996479935,Resp0nxive,0,xlosed,434404.89318906143,CG,1,6940748.398586301,0,MFMGlobal9ss7esandDeveilpmegt,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
2009w010,vodeibnNonProfiyMaking,1014863,halqriaCogsortium,0.7336767601390122,Responeiv4,0,Cloqed,48112.09826692469,CI,1,10056058.17971548,0,MrMGlobslIszuesandDevek8pment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20o92010,Fo5eignN9nlrof9tMaking,1014863,MalarisClnsortikm,0.5938964046110383,Respknsjve,0,Clos2d,750859.5030682809,CI,1,34205944.07794643,0,MFMGlohalIsskfsqndDevslopment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
29092010,FpreignNonProfihMakimy,1014863,MslwriaCons9rtium,0.5824101082889525,Rewpknsive,0,Closfd,150609.85325230102,CM,1,57755895.61723604,0,MFMGlobzlIssuszxndDevel9pment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20092910,FireignNinPr9fitMaiing,1014863,MqlariaC8nsortijm,0.9527472886346495,Rex9onsive,0,vlosed,484104.8386991031,CM,1,6158841.1009968,0,hFMGklbalIssuesandeevelo0ment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20092020,boeeignNohProfjtMaking,1014863,haiariwConsortium,1.0020763187902613,R2sp9nsive,0,Ciosed,1117330.5063900452,CV,1,5832150.3888527285,0,MFMGlofalIsskesandDeb4kopment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200920q0,rofeignNonlrotitMaking,1014863,Malariqdonsortuum,0.34262623423052374,Respondide,0,Closrd,686889.7871139592,CV,1,48986014.497397766,0,MFMGlobaiIssuesandcfvelopneng,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20002010,ForskgnNonPfofifMaking,1014863,MalqriaCons94tium,0.3305857301601841,Responqige,0,Cloaed,67470.69145859634,DJ,1,58819719.95290579,0,nFMGllbalIas8rsandDevelopment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20091010,ForeignN0nProfitjqkjng,1014863,MalariaCobslrtihm,0.15175354024146592,Res9onzive,0,Cl0sed,362795.536661172,DJ,1,4258820.207927108,0,MFMGlobwlIsqueeaneDevelopmejt,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200i2010,ForeigbhonlrofitMak7ng,1014863,MzlarjaConsottium,0.40566461150731364,Respogsivf,0,Cloxed,88424.35603362578,DZ,1,43592729.68778148,0,MFMGiobalIewuesanxDebelopment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20092019,roreirgNonProfitMxking,1014863,MalariaConsorf78m,0.4567067521084515,R3sp8nsive,0,Cloeed,40142.74276230832,DZ,1,59417775.63569951,0,MFnGpobwpIssuesahdDevelopment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
29092010,coreignNonP3ofltMakinf,1014863,MalariaConzorriun,0.5817370248841283,43sponsive,0,slosed,179117.92079985092,EG,1,42410807.580644175,0,hFMGlobalIseuesabdDevelo9mejt,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20002010,goreignNonlrofjgMaking,1014863,MaoxriaConsortkum,0.7537968579526704,Resppmsive,0,Closev,201798.7177440838,EG,1,57322635.934190884,0,MtnGiobal8ssjesandDevelopment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20092p10,b8reignmonProfigMaking,1014863,Malwr7aConsortihm,0.3692369164936023,3edponsive,0,Clos3d,502818.9291393952,EH,1,15923130.442488678,0,MFMGlobwlIsshesandDevroppment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
w0092010,Fo3eitnNonPrlfotMaking,1014863,Maia3iaConsortiym,0.019449191104893765,Responcice,0,Closew,504379.5014642515,EH,1,20516468.88420649,0,MFMGlobzlIesuesandDeveliomfnt,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
29092010,FoteignNomProf8tnaking,1014863,Malzriafonsortikm,0.36728709624245565,Respoheive,0,xlosed,334997.6815980596,ER,1,43032224.70903711,0,MFMGpobalossuecxnxDevelopment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200i2010,F85rignNonProf8tMaking,1014863,MxlariaCons9rtkum,0.3524151337896893,3fsponsive,0,slosed,532344.8473963713,ER,1,22839942.35077169,0,MFMGlobxlIsauewzndDevelopmegt,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200920w0,ForejgnNomPgofitkaking,1014863,MalarjaConso3t9um,0.5588837031406567,Redponeive,0,Clksed,296474.47881885665,ET,1,4093003.174163662,0,MtMyoobalIssussandDefelopment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20093010,FpreiggN0norofitMaking,1014863,MskariaComsortium,0.0010177990671929593,5espobsive,0,slosed,53039.50113015008,ET,1,31630134.149695244,0,MFnGlobal7ssuwsandsevelopmen4,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200p2010,FofeignNojorofitMzking,1014863,MaladiaCondorhium,0.055813315017590265,Rezpons8ve,0,Clos2d,59849.812731718004,GA,1,517557.9797964655,0,hFMGlobalIssuesajrDevel8pmen4,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
29092010,dorrignNonP3ofitMaling,1014863,MaiafiaConskrtium,0.6856798299163263,Rec9onsive,0,Clksed,615332.4036356953,GA,1,93375429.822249,0,MFnGlobakIssuesagdDev3lopjent,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
2009201p,doreignN8jP3ofitMaking,1014863,MalariaCojsorg8um,0.18886039960469198,Respknsivd,0,Cposed,530638.0069586982,GH,1,15838108.150996922,0,MFMGlofalIssu3sandDwvelophen5,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
30092010,F9reignjonProfirMakiny,1014863,MalzriaConxortiuh,0.38614057449504696,Resp8hsive,0,Cl0sed,1231107.1764847375,GH,1,102499087.53270727,0,kFMGlobaoIsxuesansDevelkpment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
2009e010,FpreignNohProf8tnaking,1014863,nalarjaC8nsortium,0.0018987354795749756,Rsspogsive,0,Ckosed,761248.8981622274,GM,1,60414786.726084575,0,MgMGlobalIssuesajdDevekopmej5,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20092o10,ForeinbhonProfitMaming,1014863,jalarizvonsortium,0.7233138967322696,Respojsiv4,0,Clised,326216.6971093017,GM,1,62953768.15807832,0,MFMGlogakIssueaandDev2lopmen6,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20082010,FlreignNohProbitMaoing,1014863,MalarisCojslrtium,0.3367661082555615,Respohcive,0,Closrd,630465.6512848779,GN,1,8832292.459911324,0,MFMGl8bal9ssuewandDeveoopmfnt,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
2009201p,doreignNinPdofitMakinf,1014863,MalariqConwort9um,0.10859052915524275,tesponsivr,0,Closwd,1229122.4940021492,GN,1,6280889.4864615165,0,MvMflobalIssyesandDevslopmenh,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
29092010,ForeignN0nProbirkaking,1014863,MalsriaConsortkuj,0.25384799307215616,Redppnsive,0,Cllsed,303063.76259495167,GQ,1,31495614.540466174,0,MFMGlobxlIzquesanvDevelopkent,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200i2010,FpreignNonProfithsk7ng,1014863,MwiariqConsortium,0.3435107512290869,Respojslve,0,xlosed,903288.706879644,GQ,1,2633089.3116690684,0,MFMhlobalIssjeqandvevelopmen5,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20992010,ForeignNonProbifMqkigg,1014863,MalarisConcort8um,0.6470672564995998,Res0onsife,0,slosed,207816.02118766878,GW,1,128056191.00414301,0,MFMGlpbzkIss7esandDevelooment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200920w0,Fo3eignNkmProfitMakibg,1014863,Mala4jaConsogtium,0.5143224022583524,Rewponeive,0,Coosed,543086.6511683974,GW,1,36576008.87943949,0,MFMGl8bziIesuesandDevelopnent,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20o92010,For3ignNonProfk4Makibg,1014863,MalariqConqortihm,0.5971767912172091,Respohsibe,0,dlosed,701723.5630285325,KE,1,27707000.343206495,0,MFMGkonalIssuesandDedelo9megt,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20092020,ForeignNomPgofitMzkiny,1014863,MalariaCohskrrium,0.6907067636150084,Reeponsivs,0,Clksed,461898.55593843386,KE,1,2265189.0368316174,0,MFMGkobxlIsaursandDevelopmrnt,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
2o092010,eoreignN8nPrlfitMsking,1014863,MslariaConsprti8m,0.004326362623024216,5espomsive,0,Ckosed,956406.4410939561,KM,1,103356248.46050431,0,MFMGlobalossudsajdDevekopm3nt,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
29092010,FlreigngpnlrofitMaking,1014863,MwlariaCpnsortlum,0.004709635306679616,Res0ogsive,0,Clos3d,60284.62315830367,KM,1,6995482.022947658,0,kFMGlobzllsshesandDevelopmen5,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
2009w010,Fore8fnbonProfi5Making,1014863,MsladiaConso3tium,0.6255119016035451,Respomsice,0,Closdd,651472.9598993803,LR,1,45869056.21412244,0,MFMGlofalIssuesansDefelopm4bt,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
10092010,ForeihnNonP4kfi6Making,1014863,MalzriaCondorti8m,0.3049183230862326,Reap0nsive,0,Ckosed,80319.25319749929,LR,1,7298556.743108012,0,MFMGlobalIasuesanrDevelopk2ny,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200920w0,roreitnNonProfifMakiny,1014863,MslxriaConsoftium,0.7369864570877775,Reepojsive,0,Coosed,212185.23500303342,LS,1,61643019.015864186,0,MFMGlobalIseissandDeveoopnent,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20p92010,FpreifnNohProfitMqking,1014863,Malzriafonsortiuj,0.28555691661076604,Redpohsive,0,Ciosed,557875.0343050428,LS,1,20487296.969923064,0,MFnGlobalIss7esanvDevepopmejt,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200o2010,FireignNon9roeitjaking,1014863,Mslw4iaConsortium,0.3254924889171557,Respohwive,0,vlosed,99632.66132856943,MA,1,41871906.25455252,0,MFjGlkbalIss6esamdDevelipment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
200920q0,ForejgnNonProfitkaiinr,1014863,Malar8asogsortium,0.037125754716294423,Rwspobsive,0,Clpsed,463193.8294194347,MA,1,57637732.53907567,0,MFMGoobakIssudsandDevekppment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20092020,For2ignN0mProfktMaking,1014863,kalwr7aConsortium,0.7820912010813494,Rrsponwive,0,Cposed,482374.0942964825,MG,1,3139075.741505457,0,MFMGlobslIssudsandDegellpmeng,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
30092010,roreignhonPrifitMakiny,1014863,MalariaConco5tikm,0.2297857233139195,Respons7vf,0,Cl0sed,481929.4737899033,MG,1,13352366.109923966,0,MFMGlobaiIssudsandDevrlilment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
2p092010,eo5eiynN0nProfitMaking,1014863,halarisConsortiuj,0.8975560351219123,Respibsive,0,Closfd,199726.5167225448,ML,1,27952607.255725257,0,MFMroobalIssuesandDeveoo0jent,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
2p092010,FordigjNljProfitMaking,1014863,MalariaCojxortiuh,0.3998419391326621,Respona7ve,0,xlosed,1360960.027539675,ML,1,121537.77859859541,0,MFMGlohalkqsueswndDevellpment,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20092p10,ForfignjonProfitkakinn,1014863,MalwriwConsoftium,0.21166589220635515,R2aponsive,0,Clos4d,455654.6217861084,MR,1,14761583.32628801,0,hgMGlobalIssuesxgcDevelopment,12262,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
20092019,F9reignNonProritMalung,1014863,MakariaComslrtium,0.020767466040393256,Respojs9ve,0,Clossd,1258736.8427681467,MR,1,8241461.287553353,0,MFMrlobalIssuesandDdvelopnfn4,12281,M012955001,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,MNCHN - INIT,20000000.0,1.0,0.0,0,Uncoded: Pre-APP,Not PBA,0,0,0
