assay_id,assay_organism,tid,chembl_id,variant_id,src_id,bao_format,assay_type,assay_tax_id,relationship_type,curated_by,doc_id,description,assay_test_type,assay_category,assay_strain,assay_tissue
5708,Mus musculus,50594,CHEMBL619487,,1,BAO_0000218,A,10090.0,N,Intermediate,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for area under curve (AUCtot),,,,
5709,Mus musculus,50594,CHEMBL619488,,1,BAO_0000218,A,10090.0,N,Intermediate,17734,AUMC after intraperitoneal administration of 100 mg/kg in mice,,,,
5710,Mus musculus,50594,CHEMBL620106,,1,BAO_0000218,A,10090.0,N,Intermediate,7767,Biodistribution in blood was determined in mice after iv administration at 15 min Value expressed as percent injected dose per gram,In vivo,,,Blood
5711,,80653,CHEMBL620107,,1,BAO_0000219,F,,N,Intermediate,15345,The compound was tested in vitro for anticancer activity against 9L cells,,,,
5712,Rattus norvegicus,22226,CHEMBL620283,,1,BAO_0000019,F,10116.0,U,Autocuration,2181,Anti proliferation activity determined; Weak effect,,,,
5713,Rattus norvegicus,22226,CHEMBL875176,,1,BAO_0000219,F,10116.0,U,Autocuration,2181,Inhibition of cell growth by compound at a concentration of 100 uM in 9Ltk+ cells; Completely stopped the process,,,,
5714,Rattus norvegicus,22226,CHEMBL620284,,1,BAO_0000219,F,10116.0,U,Autocuration,2181,Inhibition of cell growth by compound at a concentration of 10 uM in 9Ltk+ cells,,,,
5715,Rattus norvegicus,22226,CHEMBL623515,,1,BAO_0000219,F,10116.0,U,Autocuration,2181,Inhibition of cell growth by compound at a concentration of 10 uM in 9Ltk+ cells; Completely stopped the process,,,,
5716,Mus musculus,22226,CHEMBL623516,,1,BAO_0000019,F,10090.0,U,Autocuration,10486,The cytotoxic activity was in vitro tested by 9PS assay method,,,,
5717,Mus musculus,22226,CHEMBL623517,,1,BAO_0000019,F,10090.0,U,Autocuration,10486,The cytotoxic activity was in vitro tested by 9PS assay method.,,,,
5718,,22224,CHEMBL857878,,1,BAO_0000019,A,,U,Autocuration,15508,Partition coefficient (logD6.5),,,,
5719,Homo sapiens,81034,CHEMBL623518,,1,BAO_0000219,F,9606.0,N,Expert,5242,Inhibitory concentration in vitro for cytotoxic activity against A 2780 human ovarian carcinoma cells,,,,
5720,Homo sapiens,80018,CHEMBL624195,,1,BAO_0000219,F,9606.0,N,Intermediate,16167,Effective concentration against A 375 cell line growth (DFMO concentration is 5.0 mM),,,,
5721,Homo sapiens,80852,CHEMBL624196,,1,BAO_0000219,F,9606.0,N,Expert,4782,Inhibitory concentration required against A 431 human epidermoid carcinoma cell line,,,,
5722,Homo sapiens,9,CHEMBL624197,,1,BAO_0000219,F,9606.0,D,Expert,16093,Inhibition of EGF-induced Tyrosine phosphorylation in A431 cells expressing EGF-R,,,,
5723,Homo sapiens,80021,CHEMBL624198,,1,BAO_0000219,F,9606.0,N,Intermediate,2596,Compound was evaluated for in vitro cytotoxicity against A 498 cancer cell line,,,,
5724,Homo sapiens,80021,CHEMBL621287,,1,BAO_0000219,F,9606.0,N,Intermediate,2596,in vitro cytotoxicity against A 498 cancer cell line,,,,
5725,Homo sapiens,80021,CHEMBL621288,,1,BAO_0000219,F,9606.0,N,Intermediate,3239,In vitro cytotoxic activity against renal (A 498) cancer cell line.,,,,
5726,Homo sapiens,80021,CHEMBL876496,,1,BAO_0000219,F,9606.0,N,Intermediate,1847,Cytotoxic activity against A 498 renal cancer cell lines.,,,,
5727,Homo sapiens,80021,CHEMBL621289,,1,BAO_0000219,F,9606.0,N,Intermediate,10553,In vitro cytotoxicity was determined against A 498 human renal tumor cell line using NCI screen,,,,
5728,Staphylococcus aureus,22226,CHEMBL621290,,1,BAO_0000019,F,1280.0,U,Autocuration,16219,Minimum inhibitory concentration against Staphylococcus aureus A 5177 MLSB-i,,,,
5729,Staphylococcus aureus,22226,CHEMBL621291,,1,BAO_0000019,F,1280.0,U,Autocuration,16219,Minimum inhibitory concentration against Staphylococcus aureus A 5177 MLSB-i,,,,
5730,Staphylococcus aureus,22226,CHEMBL621292,,1,BAO_0000019,F,1280.0,U,Autocuration,16219,Minimum inhibitory concentration against Staphylococcus aureus A 5278 MLSB-c,,,,
5731,Staphylococcus aureus,22226,CHEMBL621293,,1,BAO_0000019,F,1280.0,U,Autocuration,16219,Minimum inhibitory concentration against Staphylococcus aureus A 5278 MLSB-c,,,,
5732,Homo sapiens,80682,CHEMBL621294,,1,BAO_0000219,F,9606.0,N,Intermediate,4782,Inhibitory concentration required against A 549 lung cancer cell line,,,,
5733,Homo sapiens,80682,CHEMBL621295,,1,BAO_0000219,F,9606.0,N,Intermediate,11805,Growth inhibition of A 549 cell line by MTT reduction for 3 days of incubation time,,,,
5734,Homo sapiens,80682,CHEMBL884007,,1,BAO_0000219,F,9606.0,N,Intermediate,11805,Growth inhibition of A 549 cell line by MTT reduction for 7 days of incubation time,,,,
5735,Homo sapiens,80682,CHEMBL621296,,1,BAO_0000219,F,9606.0,N,Intermediate,2007,In vitro cytotoxicity against lung cancer A 549 cell lines,,,,
5736,Homo sapiens,80682,CHEMBL621297,,1,BAO_0000219,F,9606.0,N,Intermediate,4594,Compound was tested for its cytotoxicity against A 549 cell line,,,,
5737,Homo sapiens,80682,CHEMBL839828,,1,BAO_0000219,F,9606.0,N,Expert,6018,"Cytotoxic activity against A 549 human lung tumor cell line, using sulforhodamine B (SRB) assay.",,,,
5738,Homo sapiens,80682,CHEMBL620397,,1,BAO_0000219,F,9606.0,N,Intermediate,6018,"Cytotoxic activity against A 549 human lung tumor cell line, using sulforhodamine B (SRB) assay.; No data",,,,
5739,Homo sapiens,80682,CHEMBL620398,,1,BAO_0000219,F,9606.0,N,Expert,3599,In vitro cytotoxic activity against A 549 (non-small cell lung) using SRB (sulforhodamine B) assay,,,,
5740,Homo sapiens,80682,CHEMBL620399,,1,BAO_0000219,F,9606.0,N,Intermediate,2551,Tested for in vitro cytotoxicity against A 549 (human lung) tumor cell line using sulforhodamine B (SRB) assay,,,,
5741,Homo sapiens,80682,CHEMBL620400,,1,BAO_0000219,F,9606.0,N,Expert,16132,In vitro inhibition of A549 (human lung cancer) cell growth.,,,,
5742,Homo sapiens,80682,CHEMBL620401,,1,BAO_0000219,F,9606.0,N,Intermediate,16132,Cytotoxic related antitumor activity against human cancer cell lines A 549; No data available,,,,
5743,Homo sapiens,80682,CHEMBL620402,,1,BAO_0000219,F,9606.0,N,Expert,2551,Tested for in vitro cytotoxicity against A 549 (human lung) tumor cell line using sulforhodamine B (SRB) assay,,,,
5744,Homo sapiens,80682,CHEMBL620403,,1,BAO_0000219,F,9606.0,N,Expert,2551,Tested for in vitro cytotoxicity against A 549 (human lung) tumor cell line using sulforhodamine B (SRB) assay; not active (> 100 uM),,,,
5745,,22226,CHEMBL620404,,1,BAO_0000218,F,,U,Autocuration,11913,Tested against A II at (100 ng/kg iv) in Dawley rats (n=2). 24 h,,,,
5746,,104694,CHEMBL620405,,1,BAO_0000218,F,,H,Autocuration,12621,The duration of action for the % peak inhibition of A II pressor response for dose of 0.1 mg/kg intravenous administration in conscious dogs.,In vivo,,,
5747,,104694,CHEMBL620406,,1,BAO_0000218,F,,H,Autocuration,12621,The duration of action for the % peak inhibition of A II pressor response for dose of 1.0 mg/kg peroral administration in rhesus monkeys.,In vivo,,,
5748,,104694,CHEMBL620407,,1,BAO_0000218,F,,H,Autocuration,12621,The duration of action for the % peak inhibition of angiotensin II pressor response for dose of 0.1 mg/kg peroral administration in conscious rats.,In vivo,,,
5749,,104694,CHEMBL620408,,1,BAO_0000218,F,,H,Autocuration,12621,The compound was evaluated for the % peak inhibition of A II pressor response for dose of 0.3 mg/kg peroral administration in rhesus monkeys.,In vivo,,,
5750,,104694,CHEMBL620409,,1,BAO_0000218,F,,H,Autocuration,12621,The compound was evaluated for the percentage of inhibition of A II pressor response in rats for peroral administration.,In vivo,,,
5751,Homo sapiens,80021,CHEMBL620410,,1,BAO_0000219,F,9606.0,N,Expert,3600,Inhibition of A-498 human Renal cell proliferation,,,,
5752,Rattus norvegicus,22226,CHEMBL620411,,1,BAO_0000019,F,10116.0,U,Autocuration,1796,"Membrane potential change (fluorescence-based in vitro assay using DIBAC4 as indicator) in A-10 smooth muscle cell, to estimate potassium channel opening activity at 0.1 uM",,,,
5753,Rattus norvegicus,22226,CHEMBL620412,,1,BAO_0000019,F,10116.0,U,Autocuration,1796,"Membrane potential change (fluorescence-based in vitro assay using DIBAC4 as indicator) in A-10 smooth muscle cell, to estimate potassium channel opening activity at 1 uM",,,,
5754,Rattus norvegicus,22226,CHEMBL876596,,1,BAO_0000019,F,10116.0,U,Autocuration,1796,"Membrane potential change (fluorescence-based in vitro assay using DIBAC4 as indicator) in A-10 smooth muscle cell, to estimate potassium channel opening activity at 10 uM",,,,
5755,Homo sapiens,80012,CHEMBL620413,,1,BAO_0000219,F,9606.0,N,Expert,16464,Cytotoxicity against A-172 glioblastomas using MTT colorimetric assay,,,,
5756,Homo sapiens,80012,CHEMBL620414,,1,BAO_0000219,F,9606.0,N,Intermediate,16464,Cytotoxicity against A-172 glioblastomas using MTT colorimetric assay; NE is no effect at 1x 10 E-5,,,,
5757,Homo sapiens,80012,CHEMBL620415,,1,BAO_0000219,F,9606.0,N,Intermediate,16464,Cytotoxicity against A-172 glioblastomas using MTT colorimetric assay; NE is no effect at 1x 10 E-5,,,,
5758,Homo sapiens,80682,CHEMBL620416,,1,BAO_0000219,F,9606.0,N,Expert,13617,Concentration required to inhibit growth of human tumor A549 (NSCL) cell line.,,,,
5759,Homo sapiens,80682,CHEMBL620417,,1,BAO_0000219,F,9606.0,N,Intermediate,4584,Concentration which produces 50% inhibition of growth of human lung carcinoma cell line A549,,,,
5760,Homo sapiens,80682,CHEMBL620418,,1,BAO_0000219,F,9606.0,N,Expert,13799,Cytotoxic activity evaluated against A549 tumor cells,,,,
5761,Homo sapiens,80682,CHEMBL620419,,1,BAO_0000219,F,9606.0,N,Intermediate,16726,Cytotoxic potentiation of Topotecan (TP) by the compound in human lung carcinoma A549 cell line,,,,
5762,Homo sapiens,80682,CHEMBL620420,,1,BAO_0000219,F,9606.0,N,Intermediate,16109,Cytotoxicity against A549 cells when the drug is exposed for a time of 1 hr,,,,
5763,Homo sapiens,80682,CHEMBL620421,,1,BAO_0000219,F,9606.0,N,Intermediate,16109,Cytotoxicity against A549 cells when the drug is exposed for a time of 96 hrs,,,,
5764,Homo sapiens,80682,CHEMBL620422,,1,BAO_0000219,F,9606.0,N,Intermediate,15474,Cytotoxicity against A549 tumor cell line determined by WST-1 assay,,,,
5765,Homo sapiens,80682,CHEMBL620423,,1,BAO_0000219,F,9606.0,N,Intermediate,6851,Cytotoxicity of compound against A549 cell line,,,,
5766,Homo sapiens,80682,CHEMBL620424,,1,BAO_0000219,F,9606.0,N,Expert,17534,Cytotoxicity against human lung cell carcinoma A549 cell line,,,,
5767,Homo sapiens,80682,CHEMBL620425,,1,BAO_0000219,F,9606.0,N,Intermediate,2621,Cytotoxicity against human lung carcinoma A549 cell line using MTT assay,,,,
5768,Homo sapiens,80682,CHEMBL620426,,1,BAO_0000219,F,9606.0,N,Intermediate,830,Cytotoxicity was evaluated in vitro against A549 (non-small cell lung carcinoma) human tumor cell lines,,,,
5769,Homo sapiens,80682,CHEMBL620427,,1,BAO_0000219,F,9606.0,N,Intermediate,14255,In vitro antitumor activity against A549 human non-small lung carcinoma cells containing 10% fetal bovine serum,,,,
5770,Homo sapiens,80682,CHEMBL620428,,1,BAO_0000219,F,9606.0,N,Intermediate,14255,In vitro antitumor activity against A549 human non-small lung carcinoma cells containing 10% fetal bovine serum; Not determined,,,,
5771,Homo sapiens,80682,CHEMBL620429,,1,BAO_0000219,F,9606.0,N,Intermediate,1590,In vitro antitumor activity against A549 human NSCLC lung carcinoma cells,,,,
5772,Homo sapiens,80682,CHEMBL620430,,1,BAO_0000219,F,9606.0,N,Expert,6146,In vitro concentration required to inhibit the TNF-alpha-induced RANTES production in A549 human lung epithelium cell line,,,,
5773,Homo sapiens,80682,CHEMBL839887,,1,BAO_0000219,F,9606.0,N,Expert,17427,In vitro cytotoxicity against A549 (human lung carcinoma) cell line.,,,,
5774,Homo sapiens,80682,CHEMBL620431,,1,BAO_0000219,F,9606.0,N,Intermediate,5280,In vitro cytotoxicity against parental and drug resistant lung human tumor cell line A549,,,,
5775,Homo sapiens,80682,CHEMBL884010,,1,BAO_0000219,F,9606.0,N,Intermediate,16786,In vitro cytotoxicity of compound against human A549 (non small cell lung) cancer cell line after 72 hr of drug exposure,,,,
5776,Homo sapiens,80682,CHEMBL620538,,1,BAO_0000219,F,9606.0,N,Intermediate,5895,In vitro cytotoxicity against A549 (human lung cancer),,,,
5777,Homo sapiens,80682,CHEMBL620539,,1,BAO_0000219,F,9606.0,N,Expert,14297,In vitro cytotoxicity against A-549 (human lung carcinoma) cell line.,,,,
5778,Homo sapiens,80682,CHEMBL623373,,1,BAO_0000218,F,9606.0,N,Intermediate,17824,In vivo antiproliferative activity against A549 cell line,,,,
5779,Homo sapiens,80682,CHEMBL623374,,1,BAO_0000219,F,9606.0,N,Intermediate,14368,Inhibition of non-small-cell lung adenocarcinoma (A549),,,,
5780,Homo sapiens,80682,CHEMBL623375,,1,BAO_0000219,F,9606.0,N,Intermediate,14368,Inhibition of non-small-cell lung adenocarcinoma (A549) after 48-h treatment,,,,
5781,Homo sapiens,80682,CHEMBL623376,,1,BAO_0000219,F,9606.0,N,Intermediate,14254,Inhibition of the growth against human non-small-lung carcinoma (A549) cell line after 72 hr exposure,,,,
5782,Homo sapiens,80682,CHEMBL623377,,1,BAO_0000219,F,9606.0,N,Intermediate,15897,Inhibitory activity against A549 cell line using MTT assay(Wild type p53),,,,
5783,Homo sapiens,80682,CHEMBL623378,,1,BAO_0000219,F,9606.0,N,Intermediate,13866,Inhibitory activity against A549 epithelial Cancer cell line at the concentration 0-30 uM for 48 hr,,,,
5784,Homo sapiens,80682,CHEMBL623379,,1,BAO_0000219,F,9606.0,N,Intermediate,13370,Inhibitory activity of compound against human A549 lung carcinoma cell line.,,,,
5785,Homo sapiens,80682,CHEMBL623380,,1,BAO_0000219,F,9606.0,N,Intermediate,4862,Inhibitory activity against A549 lung cancer cell line,,,,
5786,Homo sapiens,80682,CHEMBL623381,,1,BAO_0000219,F,9606.0,N,Intermediate,4862,Inhibitory activity against Taxol-resistant A549 lung cancer cell line,,,,
5787,Homo sapiens,80682,CHEMBL623382,,1,BAO_0000219,F,9606.0,N,Intermediate,4862,Inhibitory activity against Taxol-resistant A549 lung cancer cell line; not determined,,,,
5788,Homo sapiens,80682,CHEMBL623383,,1,BAO_0000219,F,9606.0,N,Intermediate,15970,Inhibitory concentration against A549 (lung cancer) cell line,,,,
5789,Homo sapiens,80682,CHEMBL623384,,1,BAO_0000219,F,9606.0,N,Expert,17713,In vitro cytotoxicity against A-549 (human lung carcinoma) cell line.,,,,
5790,Homo sapiens,80682,CHEMBL623385,,1,BAO_0000219,F,9606.0,N,Intermediate,4833,Tested in vitro for inhibitory effect on the growth of human A-549 cancer cell line,,,,
5791,Homo sapiens,80682,CHEMBL623386,,1,BAO_0000219,F,9606.0,N,Expert,13736,Activity against A549 cancer cell line.,,,,
5792,Homo sapiens,80682,CHEMBL884105,,1,BAO_0000219,F,9606.0,N,Intermediate,4312,The compound was evaluated for cytotoxicity against A549 cell line,,,,
5793,Homo sapiens,80682,CHEMBL623387,,1,BAO_0000219,F,9606.0,N,Intermediate,5421,The compound was examined for its ability to block tumor necrosis factor alpha (TNF alpha) induced IL-8 production in A549 human lung carcinoma cell line using an ELISA,,,,
5794,Homo sapiens,80682,CHEMBL621568,,1,BAO_0000219,F,9606.0,N,Intermediate,5421,The compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line,,,,
5795,Homo sapiens,80682,CHEMBL621569,,1,BAO_0000219,F,9606.0,N,Intermediate,14717,Growth inhibitory activity was measured for human A549 tumor cell line.,,,,
5796,Homo sapiens,80682,CHEMBL621570,,1,BAO_0000219,F,9606.0,N,Intermediate,4634,Inhibitory activity against A549 lung cancer cell line,,,,
5797,Homo sapiens,80682,CHEMBL621571,,1,BAO_0000219,F,9606.0,N,Intermediate,1149,Inhibitory activity against A549 cell line; inactive,,,,
5798,Homo sapiens,80682,CHEMBL621572,,1,BAO_0000219,F,9606.0,N,Expert,5421,Inhibition of NFkB (transcription factor) activation in A549 human lung carcinoma cell line at 20 uM,,,,
5799,Homo sapiens,80682,CHEMBL621573,,1,BAO_0000219,F,9606.0,N,Expert,5421,Inhibition of NFkB (transcription factor) activation in A549 human lung carcinoma cell line at 20 uM,,,,
5800,Homo sapiens,80682,CHEMBL621574,,1,BAO_0000219,F,9606.0,N,Intermediate,5421,Compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line at 20 uM concentration,,,,
5801,Homo sapiens,80682,CHEMBL621575,,1,BAO_0000219,F,9606.0,N,Intermediate,3320,In vitro cytotoxic activity against A549 tumor cell line by SRB assay at 72 hour at a concentration 10E-4 (M/L),,,,
5802,Homo sapiens,80682,CHEMBL621576,,1,BAO_0000219,F,9606.0,N,Intermediate,3320,In vitro cytotoxic activity against A549 tumor cell line by SRB assay at 72 hour at a concentration 10E-5 (M/L),,,,
5803,Homo sapiens,80682,CHEMBL621577,,1,BAO_0000219,F,9606.0,N,Intermediate,3320,In vitro cytotoxic activity against A549 tumor cell line by SRB assay at 72 hour at a concentration 10E-6 (M/L),,,,
5804,Homo sapiens,80682,CHEMBL621578,,1,BAO_0000219,F,9606.0,N,Intermediate,3320,In vitro cytotoxic activity against A549 tumor cell line by SRB assay at 72 hour at a concentration 10E-7 (M/L),,,,
5805,Homo sapiens,80682,CHEMBL621579,,1,BAO_0000219,F,9606.0,N,Intermediate,3320,In vitro cytotoxic activity against A549 tumor cell line by SRB assay at 72 hour at a concentration 10E-8 (M/L),,,,
5806,Homo sapiens,80682,CHEMBL621580,,1,BAO_0000219,F,9606.0,N,Intermediate,5726,In vitro percent inhibition evaluated against human lung cancer (A549 cell line) at >20 ug/mL,,,,
5807,Canis lupus familiaris,50588,CHEMBL621581,,1,BAO_0000218,A,9615.0,N,Intermediate,17800,Plasma clearance (in vivo) in mongrel dogs was determined,In vivo,,,
5808,Canis lupus familiaris,50588,CHEMBL621582,,1,BAO_0000218,A,9615.0,N,Intermediate,5985,Plasma clearance was measured in dog,In vivo,,,
5809,Canis lupus familiaris,50588,CHEMBL621583,,1,BAO_0000218,A,9615.0,N,Intermediate,5530,Plasma clearance in vivo in dog by intravenous administration at a dose of 0.2 mg/kg,In vivo,,,
5810,Canis lupus familiaris,50588,CHEMBL621584,,1,BAO_0000218,A,9615.0,N,Intermediate,5530,Plasma clearance in vivo in dog by intravenous administration at a dose of 1 mg/kg,In vivo,,,
5811,Canis lupus familiaris,50588,CHEMBL621585,,1,BAO_0000218,A,9615.0,N,Intermediate,4839,Tested for plasma clearance in dog,In vivo,,,Plasma
5812,Canis lupus familiaris,50588,CHEMBL621586,,1,BAO_0000218,A,9615.0,N,Intermediate,3639,The compound was tested for clearance in dog plasma.,In vivo,,,
5813,Canis lupus familiaris,50588,CHEMBL875835,,1,BAO_0000218,A,9615.0,N,Intermediate,4838,"The pharmacokinetic parameter, clearance was reported in dog after intravenous administration",In vivo,,,
5814,Canis lupus familiaris,50588,CHEMBL621587,,1,BAO_0000218,A,9615.0,N,Intermediate,4137,Clearance value of compound was determined after intravenous administration of 1 mg/kg/h in dog,In vivo,,,
