ss_d,cnfdnc_scr,ss_rgnsm,dscrptn,ss_tp,ss_tx_d,ss_tss,ss_sbclllr_frctn,ss_ctgr,chmbl_d,dc_d,rltnshp_tp,b_frmt,src_d,tss_d,ss_tst_tp,crtd_b,src_ss_d,cll_d,vrnt_d
872,9,Rattus norvegicus,Displacement of [3H]8-OH-DPAT from rat cortex 5-hydroxytryptamine 1A receptor,B,10116.0,,,,CHEMBL615927,10639,D,BAO_0000019,1,,,Expert,,,
873,8,,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,B,,Hippocampus,,,CHEMBL615928,12306,H,BAO_0000221,1,10000000.0,,Autocuration,,,
874,9,Rattus norvegicus,Inhibitory activity against 5-hydroxytryptamine 1A receptor subtype,B,10116.0,,,,CHEMBL615929,1348,D,BAO_0000357,1,,,Expert,,,
875,8,,Inhibitory activity against [3H]DPAT binding to 5-HT1A receptor in rat hippocampus,B,,Hippocampus,,,CHEMBL615930,13605,H,BAO_0000221,1,10000000.0,,Autocuration,,,
876,8,,Inhibition concentration against 5-hydroxytryptamine 1A receptor using cAMP as radioligand in CHO cells,B,,,,,CHEMBL615931,17624,H,BAO_0000219,1,,,Autocuration,,449.0,
877,8,,Inhibition concentration against binding of radioligand [35S]GTP-gamma-S in CHO cells expressing 5-hydroxytryptamine 1A receptor,F,,,,,CHEMBL615932,17624,H,BAO_0000219,1,,,Autocuration,,449.0,
878,8,,Inhibition concentration against binding of radioligand [35S]GTP-gamma-S in CHO cells expressing 5-hydroxytryptamine 1A receptor,F,,,,,CHEMBL615933,17624,H,BAO_0000219,1,,,Autocuration,,449.0,
879,8,,Inhibition of [3H]- 8-OH-DAPT binding against human recombinant 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL615934,15267,H,BAO_0000357,1,,,Autocuration,,,
880,8,,The binding affinity at the 5-hydroxytryptamine 1A receptor determined using [3H]5-CT; Not tested,B,,,,,CHEMBL615935,16532,H,BAO_0000357,1,,,Autocuration,,,
881,8,,"Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by [35S]GTP-gamma-S, stimulated cAMP assay",F,,,,,CHEMBL615936,6563,H,BAO_0000019,1,,,Autocuration,,,
882,8,,Ability to displace [3H]-8-OH-DPAT from CHO cells stably transfected with human 5-hydroxytryptamine 1A receptor at a concentration of 1 uM,B,,,,,CHEMBL615937,4751,H,BAO_0000219,1,,,Autocuration,,449.0,
883,8,,Compound at 1 uM was tested for the inhibition of radioligand [3H]8-OH-DPAT binding to recombinant human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL615938,15463,H,BAO_0000357,1,,,Autocuration,,,
884,8,,In vitro binding affinity against human 5-hydroxytryptamine 1A receptor at a concentration of 100 (nM),B,,,,,CHEMBL615797,3805,H,BAO_0000357,1,,,Autocuration,,,
885,8,,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL615798,5640,H,BAO_0000357,1,,,Autocuration,,,
886,8,,Inhibition of [3H]8-OH-DPAT binding to human 5-hydroxytryptamine 1A receptor at 1000 nM compound concentration,B,,,,,CHEMBL872870,6563,H,BAO_0000357,1,,,Autocuration,,,
887,8,,Inhibitory activity against 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand at 100 nM concentration,B,,,,,CHEMBL615799,5548,H,BAO_0000357,1,,,Autocuration,,,
888,8,,Percent binding affinity against 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL615800,6347,H,BAO_0000357,1,,,Autocuration,,,
889,8,,Intrinsic activity for human 5-hydroxytryptamine 1A receptors HEK 293 cell membranes using [35S]GTP gamma-S,F,,,,,CHEMBL615801,17296,H,BAO_0000219,1,,,Autocuration,,722.0,
890,8,,Binding affinity against 5-hydroxytryptamine 1 receptor using rabbit jugular vein assay in the absence of endothelium,B,,,,,CHEMBL615802,13047,H,BAO_0000019,1,,,Autocuration,,,
891,8,,Dissociation constant against human 5-hydroxytryptamine 1A receptor receptor,B,,,,,CHEMBL615803,15740,H,BAO_0000357,1,,,Autocuration,,,
892,8,,"Inhibition of 5-HT induced [35S]GTP-gamma-S, binding at human cloned 5-HT 1A receptors.",F,,,,,CHEMBL835002,5640,H,BAO_0000019,1,,,Expert,,,
893,8,,"5-hydroxytryptamine 1A receptor antagonism was evaluated by the ability to inhibit [35S]GTP-gamma-S, binding that was induced by 5-HT; Ki (nM): not determined",F,,,,,CHEMBL615804,5640,H,BAO_0000019,1,,,Autocuration,,,
894,8,,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL615805,17211,H,BAO_0000219,1,,,Expert,,308.0,
895,8,,Ability to displace [3H]8-OH-DPAT from CHO cells stably transfected with human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL615806,4751,H,BAO_0000219,1,,,Autocuration,,449.0,
896,9,Homo sapiens,Affinity towards human 5-hydroxytryptamine 1A serotonin receptor,B,9606.0,,,,CHEMBL615807,6491,D,BAO_0000357,1,,,Expert,,,
897,8,,Binding affinity towards human 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT-as radioligand,B,,,,,CHEMBL615808,4707,H,BAO_0000357,1,,,Autocuration,,,
898,9,Homo sapiens,Binding affinity against 5-hydroxytryptamine 1A receptor,B,9606.0,,,,CHEMBL615809,13910,D,BAO_0000357,1,,,Expert,,,
899,8,,Binding affinity against 5-hydroxytryptamine 1A receptor in HeLa cells was determined using [3H]5-HT,B,,,,,CHEMBL615810,16190,H,BAO_0000219,1,,,Autocuration,,308.0,
900,8,,Binding affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL615811,16633,H,BAO_0000357,1,,,Autocuration,,,
901,8,,Binding affinity against [3H]- -8-OH-DPAT -labeled 5-hydroxytryptamine 1A sites in cloned CHO cells,B,,,,,CHEMBL615812,11898,H,BAO_0000219,1,,,Autocuration,,449.0,
902,8,,Binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells,B,,,,,CHEMBL615751,11898,H,BAO_0000219,1,,,Autocuration,,449.0,
903,8,,Binding affinity against human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL615752,14331,H,BAO_0000357,1,,,Autocuration,,,
904,8,,Binding affinity against human 5-hydroxytryptamine 1A receptor in CHO cells labeled with [3H]8-OH-DPAT radioligand,B,,,,,CHEMBL615753,17624,H,BAO_0000219,1,,,Expert,,449.0,
905,8,,Binding affinity against human 5-hydroxytryptamine 1A receptor in CHO cells labeled with [3H]8-OH-DPAT radioligand; nd=not determined,B,,,,,CHEMBL615754,17624,H,BAO_0000219,1,,,Autocuration,,449.0,
906,8,,Binding affinity of compound to human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL615755,3307,H,BAO_0000357,1,,,Autocuration,,,
907,9,Homo sapiens,Displacement of [3H]8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in CHO cells,B,9606.0,,,,CHEMBL615756,6563,D,BAO_0000219,1,,,Expert,,449.0,
908,8,,Binding affinity for 5-hydroxytryptamine 1A receptor in HeLa transfected cell type using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL615757,14165,H,BAO_0000019,1,,,Autocuration,,,
909,8,,Binding affinity towards cloned human 5-hydroxytryptamine 1A receptor was determined,B,,,,,CHEMBL615758,5732,H,BAO_0000357,1,,,Autocuration,,,
910,8,,In vitro affinity at human cloned 5-hydroxytryptamine 1A receptor by [3H]8-OH-DPAT displacement.,B,,,,,CHEMBL615759,13366,H,BAO_0000357,1,,,Expert,,,
911,8,,Binding affinity towards human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL615760,17626,H,BAO_0000357,1,,,Autocuration,,,
912,8,,Binding affinity towards human 5-hydroxytryptamine 1A receptor by the displacement of [3H]5-HT radioligand from the cloned receptor expressed in HeLa cells,B,,,,,CHEMBL615761,6588,H,BAO_0000219,1,,,Expert,,308.0,
913,8,,Binding affinity towards human 5-hydroxytryptamine 1A receptor was determined using [3H]-5-HT as radioligand,B,,,,,CHEMBL872104,16209,H,BAO_0000357,1,,,Autocuration,,,
914,8,,Binding affinity towards recombinant human 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL615762,15463,H,BAO_0000357,1,,,Autocuration,,,
915,8,,Binding affinity towards recombinant human Compound at 1 uM was tested for the inhibition of radioligand [3H]8-OH-DPAT binding to recombinant human 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL615763,15463,H,BAO_0000357,1,,,Autocuration,,,
916,8,,Binding affinity for recombinant human 5-hydroxytryptamine 1A receptor using [3H]5-HT as radioligand.,B,,,,,CHEMBL615764,14770,H,BAO_0000357,1,,,Autocuration,,,
917,8,,Binding affinity on human cloned 5-hydroxytryptamine 1A receptor transfected in human cell lines (He La),B,,,,,CHEMBL615765,16245,H,BAO_0000219,1,,,Autocuration,,1167.0,
918,8,,Binding affinity on human cloned 5-hydroxytryptamine 1A receptor transfected in human cell lines(He La),B,,,,,CHEMBL615766,16245,H,BAO_0000019,1,,,Autocuration,,,
919,8,,Binding affinity towards 5-HT1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL615767,5548,H,BAO_0000357,1,,,Autocuration,,,
920,8,,Binding affinity was determined towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL615768,5548,H,BAO_0000357,1,,,Expert,,,
921,8,,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL615769,5548,H,BAO_0000357,1,,,Autocuration,,,
922,8,,Binding affinity was evaluated at 5-hydroxytryptamine 1A receptor labeled with [3H]-8-OH-DPAT,B,,,,,CHEMBL615770,6876,H,BAO_0000357,1,,,Expert,,,
923,8,,Binding affinity was evaluated at human recombinant 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL615771,2598,H,BAO_0000357,1,,,Autocuration,,,
924,8,,Binding affinity to human 5-hydroxytryptamine 1A receptor was measured using [3H]-8-hydroxy-2-(di-n-propylamine) tetraline [3H]8-OH-DPAT) as radioligand,B,,,,,CHEMBL615772,17785,H,BAO_0000357,1,,,Expert,,,
925,8,,Binding affinity towards 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL615773,6013,H,BAO_0000357,1,,,Autocuration,,,
926,8,,Binding affinity towards 5-hydroxytryptamine 1A receptor in human using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL615774,5929,H,BAO_0000357,1,,,Expert,,,
927,8,,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL615775,16633,H,BAO_0000357,1,,,Autocuration,,,
928,8,,Binding affinity towards cloned human 5-hydroxytryptamine 1A receptor was determined,B,,,,,CHEMBL615776,1558,H,BAO_0000357,1,,,Autocuration,,,
929,8,,Binding affinity towards human cloned 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL615777,16026,H,BAO_0000357,1,,,Expert,,,
930,8,,Binding affinity was measured on 5-hydroxytryptamine 1A receptor in AK cells transfected with human 5-HT1A gene labeled with [3H]-8-OH-DPAT,B,,,,,CHEMBL615778,12469,H,BAO_0000219,1,,,Autocuration,,,
931,9,Homo sapiens,Binding affinity was measured on cloned Human 5-hydroxytryptamine 1A receptor which is labeled by [3H]8-OH-DPAT,B,9606.0,,,,CHEMBL615779,15874,D,BAO_0000357,1,,,Expert,,,
932,8,,Binding affinity was measured on cloned human 5-hydroxytryptamine 1A receptor which is labeled by [3H]8-OH-DPAT,B,,,,,CHEMBL615780,15874,H,BAO_0000357,1,,,Autocuration,,,
933,8,,Compound was evaluated for its binding affinity for human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616298,3935,H,BAO_0000357,1,,,Autocuration,,,
934,8,,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616299,15818,H,BAO_0000357,1,,,Autocuration,,,
935,8,,Compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1A receptor expressed in CHO-K1 cells.,B,,,,,CHEMBL616300,13706,H,BAO_0000219,1,,,Autocuration,,485.0,
936,8,,Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1A receptor in CHO-K1 cells,F,,,,,CHEMBL616301,13729,H,BAO_0000219,1,,,Expert,,485.0,
937,8,,In vitro inhibition of [3H]- 8-OH-DPAT binding to cloned cell line containing human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616302,15413,H,BAO_0000019,1,,,Autocuration,,,
938,8,,In vitro inhibition of [3H]- 8-OH-DPAT binding to cloned cell line containing human 5-hydroxytryptamine 1A receptor (Experiment 1),B,,,,,CHEMBL616117,15413,H,BAO_0000019,1,,,Autocuration,,,
939,8,,In vitro inhibition of [3H]- 8-OH-DPAT binding to cloned cell line containing human 5-hydroxytryptamine 1A receptor (Experiment 2),B,,,,,CHEMBL616118,15413,H,BAO_0000019,1,,,Autocuration,,,
940,8,,In vitro inhibition of [3H]- 8-OH-DPAT binding to cloned cell line containing human 5-hydroxytryptamine 1A receptor by Panlabs assay,B,,,,,CHEMBL616119,15413,H,BAO_0000019,1,,,Autocuration,,,
941,9,Homo sapiens,Displacement of specific [3H]- 5-HT binding to cloned human 5-hydroxytryptamine 1A receptor stably expressed in HeLa cells,B,9606.0,,,,CHEMBL616120,3445,D,BAO_0000219,1,,,Expert,,308.0,
942,8,,Evaluated for the binding constant at [3H]8-OH-DPAT-labeled human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616121,15740,H,BAO_0000357,1,,,Autocuration,,,
943,8,,Evaluated for the binding constant at [3H]8-OH-DPAT-labeled human 5-hydroxytryptamine 1A receptor receptor,B,,,,,CHEMBL616122,15740,H,BAO_0000357,1,,,Autocuration,,,
944,8,,In vitro binding affinity tested on human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616123,17626,H,BAO_0000357,1,,,Autocuration,,,
945,9,Homo sapiens,In vitro binding affinity to human 5-hydroxytryptamine 1A receptor,B,9606.0,,,,CHEMBL616124,4234,D,BAO_0000357,1,,,Expert,,,
946,8,,In vitro binding affinity at 5-hydroxytryptamine 1A receptor by [3H]8-OH-DPAT displacement.,B,,,,,CHEMBL616125,5640,H,BAO_0000357,1,,,Expert,,,
947,8,Rattus norvegicus,In vitro binding affinity towards Human 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT,B,10116.0,,,,CHEMBL616126,5272,H,BAO_0000357,1,,,Expert,,,
948,8,,In vitro binding affinity towards cloned human 5-hydroxytryptamine 1A receptor expressed in Chinese hamster ovary (CHO) cells using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL616127,4622,H,BAO_0000219,1,,,Autocuration,,449.0,
949,8,,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616128,17085,H,BAO_0000019,1,,,Expert,,,
950,8,,In vitro binding affinity was determined towards cloned human 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT radioligand,B,,,,,CHEMBL616129,3025,H,BAO_0000357,1,,,Autocuration,,,
951,8,,In vitro receptor binding affinity for cloned human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616130,15315,H,BAO_0000357,1,,,Expert,,,
952,8,,Inhibition of [3H]- OH-DPAT binding against 5-hydroxytryptamine 1A receptor from human recombinant,B,,,,,CHEMBL616131,15267,H,BAO_0000357,1,,,Autocuration,,,
953,8,,Inhibition of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor serotonergic receptor in human HeLa cells,B,,,,,CHEMBL616132,17158,H,BAO_0000219,1,,,Autocuration,,308.0,
954,9,Homo sapiens,Receptor binding affinity for cloned human 5-hydroxytryptamine 1A receptor in HeLa cells,B,9606.0,,,,CHEMBL616133,14214,D,BAO_0000219,1,,,Expert,,308.0,
955,8,,Tested in vitro for its ability to bind to 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL616134,17133,H,BAO_0000357,1,,,Autocuration,,,
956,8,,The binding affinity at the 5-hydroxytryptamine 1A receptor determined using [3H]5-CT,B,,,,,CHEMBL616135,16532,H,BAO_0000357,1,,,Autocuration,,,
957,9,Homo sapiens,Affinity for 5-hydroxytryptamine 1A receptor subtype,B,9606.0,,,,CHEMBL616136,2391,D,BAO_0000357,1,,,Expert,,,
958,8,,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 1A receptor from cloned Human membranes,B,,,,,CHEMBL616137,14447,H,BAO_0000019,1,,,Autocuration,,,
959,8,,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 1A receptor from cloned Human membranes.,B,,,,,CHEMBL872105,14447,H,BAO_0000019,1,,,Autocuration,,,
960,8,,The compound was tested for binding affinity against 5-hydroxytryptamine 1A receptor receptor,B,,,,,CHEMBL616138,15086,H,BAO_0000357,1,,,Autocuration,,,
961,9,Homo sapiens,Binding affinity for cloned human 5-hydroxytryptamine 1A receptor,B,9606.0,,,,CHEMBL616139,13051,D,BAO_0000357,1,,,Expert,,,
962,8,,"Ability to influence the binding of [35S]GTP-gamma-S, to HeLa cell membranes expressing the human 5-hydroxytryptamine 1A receptor; Not active",F,,,,,CHEMBL616140,16026,H,BAO_0000019,1,,,Autocuration,,,
963,8,,In vitro binding affinity was determined by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1A receptor; ND means not determined,B,,,,,CHEMBL616141,17085,H,BAO_0000019,1,,,Expert,,,
964,8,,Tested in vitro for its ability to bind to 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL616142,17133,H,BAO_0000357,1,,,Autocuration,,,
965,8,,Tested in vitro for its ability to bind to 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand; ND means Not determined,B,,,,,CHEMBL616143,17133,H,BAO_0000357,1,,,Autocuration,,,
966,8,,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor; NT denotes not tested,B,,,,,CHEMBL616144,17211,H,BAO_0000219,1,,,Autocuration,,308.0,
967,8,,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor; NT=not tested,B,,,,,CHEMBL616145,17211,H,BAO_0000219,1,,,Autocuration,,308.0,
968,8,,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor; NT denotes not tested,B,,,,,CHEMBL616012,17211,H,BAO_0000219,1,,,Autocuration,,308.0,
969,8,,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor; NT denotes not tested,B,,,,,CHEMBL616013,17211,H,BAO_0000219,1,,,Autocuration,,308.0,
970,8,,"Agonist efficacy of [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor compared with 5-HT.; NT is not tested",F,,,,,CHEMBL616014,16394,H,BAO_0000019,1,,,Autocuration,,,
971,8,,"Agonist efficacy of [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor compared with 5-HT.; NT is not tested",F,,,,,CHEMBL616015,16394,H,BAO_0000019,1,,,Autocuration,,,
972,8,,"Agonist efficacy of [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor compared with 5-HT.; NT is not tested",F,,,,,CHEMBL616016,16394,H,BAO_0000019,1,,,Autocuration,,,
973,8,,Antagonist induction of hypothermia by 8-OH-DPAT in 5-hydroxytryptamine 1A receptor after subcutaneous administration; NT is not tested,F,,,,,CHEMBL616017,16394,H,BAO_0000218,1,,In vivo,Autocuration,,,
974,8,,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]-8-OH-DPAT binding in Chinese hamster ovary cell line; NT is not tested,B,,,,,CHEMBL616018,16394,H,BAO_0000019,1,,,Autocuration,,,
975,8,,EC50 for inhibition of 50 uM forskolin-stimulated cAMP accumulation against 5-hydroxytryptamine 1A receptor receptor; Not tested,F,,,,,CHEMBL616019,15740,H,BAO_0000019,1,,,Autocuration,,,
976,8,,EC50 for inhibition of 50 uM forskolin-stimulated cAMP accumulation against 5-hydroxytryptamine 1A receptor; Not tested,F,,,,,CHEMBL616020,15740,H,BAO_0000019,1,,,Autocuration,,,
977,8,,Evaluated for the binding constant at [3H]8-OH-DPAT-labeled human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL858018,15740,H,BAO_0000357,1,,,Autocuration,,,
978,8,,Binding affinity against human 5-hydroxytryptamine 1A receptors HEK 293 cell membranes using [35S]GTP gamma-S,F,,,,,CHEMBL616021,17296,H,BAO_0000219,1,,,Autocuration,,722.0,
979,8,,"Stimulation of binding of [35S]GTP-gamma-S, to G protein mediated by human cloned 5-hydroxytryptamine 1A receptor tested in vitro at 1 uM.",F,,,,,CHEMBL616022,5640,H,BAO_0000019,1,,,Expert,,,
980,8,,"Stimulation of binding of [35S]GTP-gamma-S, to G protein mediated by human cloned 5-hydroxytryptamine 1A receptor tested in vitro at a concentration of 1 uM; ND means Not determined",F,,,,,CHEMBL616023,5640,H,BAO_0000019,1,,,Autocuration,,,
981,8,,"Stimulation of binding of [35S]GTP-gamma-S, to G protein mediated by human cloned 5-hydroxytryptamine 1A receptor tested in vitro at a concentration of 1 uM; ND means not determined",F,,,,,CHEMBL616024,5640,H,BAO_0000019,1,,,Autocuration,,,
982,8,,"Stimulation of binding of [35S]GTP-gamma-S, to G protein mediated by human cloned 5-hydroxytryptamine 1A receptor tested in vitro at a concentration of 1 uM; Not determined",F,,,,,CHEMBL616025,5640,H,BAO_0000019,1,,,Autocuration,,,
983,8,,Antagonistic efficacy was evaluated by adenylyl cyclase assay in CHO cells stably expressing the human 5-HT1A receptor,F,,,,,CHEMBL616026,2759,H,BAO_0000219,1,,,Autocuration,,449.0,
