assay_id,src_assay_id,description,assay_category,bao_format,chembl_id,doc_id,assay_tax_id,curated_by,src_id,cell_id,assay_type,assay_test_type,assay_organism,assay_strain,assay_tissue,assay_cell_type
6029,,Maximum concentration was evaluated in dog plasma,,BAO_0000218,CHEMBL627869,1918,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6030,,Maximum concentration was evaluated after 75 min after administration in dog,,BAO_0000218,CHEMBL627870,3045,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,,
6031,,Maximum plasma concentration determined in dog after oral administration of 17b,,BAO_0000218,CHEMBL627871,9579,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6032,,Maximum plasma concentration determined in dog after oral administration of 2b,,BAO_0000218,CHEMBL627872,9579,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6033,,Maximum plasma concentration in dog,,BAO_0000218,CHEMBL627873,933,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6034,,Maximum plasma concentration of compound in dog following p.o. administration of 0.5 mg/kg,,BAO_0000218,CHEMBL627874,17839,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6035,,Maximum plasma concentration of compound in dog following p.o. administration of 0.9 mg/kg,,BAO_0000218,CHEMBL627875,17839,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6036,,Maximum plasma concentration of compound in dog following p.o. administration of 0.95 mg/kg,,BAO_0000218,CHEMBL627876,17839,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6037,,Maximum plasma concentration of compound in dog following p.o. administration of 1 mg/kg,,BAO_0000218,CHEMBL627877,17839,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6038,,Maximum plasma concentration of compound was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,,BAO_0000218,CHEMBL627878,6348,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6039,,Maximum plasma concentration after oral administration to dogs at a dose of 10 mg/kg,,BAO_0000218,CHEMBL627879,16367,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6040,,Maximum plasma concentration in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,,BAO_0000218,CHEMBL875355,1337,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6041,,Maximum plasma concentration in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,,BAO_0000218,CHEMBL627880,1337,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6042,,Maximum plasma concentration at a 1 mg/kg oral dose in male and female Beagle dogs.,,BAO_0000218,CHEMBL627881,5199,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6043,,Maximum plasma concentration was measured in dogs after an oral dose of 10 uM/kg,,BAO_0000218,CHEMBL627882,17650,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6044,,Maximum plasma concentration reached by compound was determined after 2 mg/kg (p.o.) administration,,BAO_0000218,CHEMBL627883,6679,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6045,,Maximum plasma concentration was determined as in dogs at 1 mg/kg oral dosing Cmax; 0.05-0.2 ug/mL,,BAO_0000218,CHEMBL628526,5356,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6046,,Maximum plasma concentration was determined in dogs at 1 mg/kg oral dosing; 0.05-0.2 ug/mL,,BAO_0000218,CHEMBL628527,5356,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6047,,Maximum plasma concentration (Cmax) in dog (in vivo) at a dose of 1 mg/kg,,BAO_0000218,CHEMBL628528,6227,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6048,,Maximum plasma concentration (Cmax) in dog at a dose of 0.5 mg/kg,,BAO_0000218,CHEMBL628529,6227,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6049,,Maximum plasma concentration (Cmax) in dog at a dose of 0.7 mg/kg,,BAO_0000218,CHEMBL628530,6227,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6050,,Maximum plasma concentration (Cmax) in dog at a dose of 1 mg/kg,,BAO_0000218,CHEMBL625243,6227,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6051,,Maximum plasma drug concentration of compound determined in dog after iv administration at a dose of 10 mg/kg,,BAO_0000218,CHEMBL625244,3598,9615.0,Expert,1,,A,In vivo,Canis lupus familiaris,,Plasma,
6052,,Maximum concentration by intravenous administration of 1.2 mg/kg in dog,,BAO_0000218,CHEMBL625245,4368,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,,
6053,,Pharmacokinetic (PK) property (Cmax) was determined in dog at the single dose of 1 mg/kg,,BAO_0000218,CHEMBL625246,6265,9615.0,Intermediate,1,,A,In vivo,Canis lupus familiaris,,,
6054,,Biodistribution in stomach was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,BAO_0000218,CHEMBL625247,7767,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Stomach,
6055,,Biodistribution in urine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,BAO_0000218,CHEMBL625248,7767,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Urine,
6056,,Biodistribution in urine was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram; ND- No data,,BAO_0000218,CHEMBL625249,7767,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Urine,
6057,,Biodistribution in urine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram; ND- No data,,BAO_0000218,CHEMBL625250,7767,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Urine,
6058,,Compound (0.09% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 120 min; No increase,,BAO_0000218,CHEMBL625251,17811,10090.0,Intermediate,1,,A,,Mus musculus,,,
6059,,Compound (0.31% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 30 min; Low increase,,BAO_0000218,CHEMBL875356,17811,10090.0,Intermediate,1,,A,,Mus musculus,,,
6060,,Compound (i.v.) was tested for maximum activity in mice (Radiolabeled compound),,BAO_0000218,CHEMBL625252,17827,10090.0,Intermediate,1,,A,,Mus musculus,,,
6061,,Compound was evaluated for elimination rate constants in vivo in whole blood of normal mice (Radiolabeled compound),,BAO_0000218,CHEMBL625253,17827,10090.0,Intermediate,1,,A,,Mus musculus,,Blood,
6062,,Compound was evaluated for rate of bone uptake after administration of radiolabeled in mice (Radiolabeled compound),,BAO_0000218,CHEMBL625254,17827,10090.0,Intermediate,1,,A,,Mus musculus,,,
6063,,Compound was evaluated for rate of bone uptake in mice (Radiolabeled compound),,BAO_0000218,CHEMBL625255,17827,10090.0,Intermediate,1,,A,,Mus musculus,,,
6064,,Compound was evaluated for rate of bone uptake in mice; NA - not active (Radiolabeled compound),,BAO_0000218,CHEMBL625256,17827,10090.0,Intermediate,1,,A,,Mus musculus,,,
6065,,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice (Radiolabeled compound),,BAO_0000218,CHEMBL625257,17827,10090.0,Intermediate,1,,A,,Mus musculus,,Blood,
6066,,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice; NA = not active (Radiolabeled compound),,BAO_0000218,CHEMBL625258,17827,10090.0,Intermediate,1,,A,,Mus musculus,,Blood,
6067,,Compound was evaluated for washout rate in mice (Radiolabeled compound),,BAO_0000218,CHEMBL625259,17827,10090.0,Intermediate,1,,A,,Mus musculus,,,
6068,,Compound was evaluated for washout rate in mice after radiolabeled ligand injected,,BAO_0000218,CHEMBL625260,17827,10090.0,Intermediate,1,,A,,Mus musculus,,,
6069,,"Maximum activity (i.v.) after in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)",,BAO_0000218,CHEMBL625261,17827,10090.0,Intermediate,1,,A,,Mus musculus,,,
6070,,"Maximum activity in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)",,BAO_0000218,CHEMBL625262,17827,10090.0,Intermediate,1,,A,,Mus musculus,,,
6071,,"Residual activity in mice at 120 minutes, expressed as [(ID%-kg)/g] (Radiolabeled compound)",,BAO_0000218,CHEMBL622639,17827,10090.0,Intermediate,1,,A,,Mus musculus,,,
6072,,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice,,BAO_0000218,CHEMBL622640,17257,10090.0,Intermediate,1,,A,,Mus musculus,,,
6073,,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice; Not detected.,,BAO_0000218,CHEMBL622812,17257,10090.0,Intermediate,1,,A,,Mus musculus,,,
6074,,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice,,BAO_0000218,CHEMBL622813,17257,10090.0,Intermediate,1,,A,,Mus musculus,,,
6075,,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice; Not determined,,BAO_0000218,CHEMBL622814,17257,10090.0,Intermediate,1,,A,,Mus musculus,,,
6076,,Time at maximum activity in mice (Radiolabeled compound),,BAO_0000218,CHEMBL622815,17827,10090.0,Intermediate,1,,A,,Mus musculus,,,
6077,,Percent oral bioavailability was determined after administration of compound at 5 mg/kg perorally in mice,,BAO_0000218,CHEMBL625342,3760,10090.0,Intermediate,1,,A,,Mus musculus,,,
6078,,Percent oral bioavailability was determined after administration of compound at 50 mg/kg perorally in mice,,BAO_0000218,CHEMBL625343,3760,10090.0,Intermediate,1,,A,,Mus musculus,,,
6079,,Binding towards mouse plasma protein at 10 uM,,BAO_0000218,CHEMBL877591,17409,10090.0,Intermediate,1,,A,,Mus musculus,,,
6080,,Binding towards mouse plasma protein at 100 uM,,BAO_0000218,CHEMBL625344,17409,10090.0,Intermediate,1,,A,,Mus musculus,,,
6081,,Bioavailability was evaluated in mice after intravenous administration,,BAO_0000218,CHEMBL625345,2675,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,,
6082,,Bioavailability was evaluated in mice after oral administration,,BAO_0000218,CHEMBL625346,2675,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,,
6083,,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse,,BAO_0000218,CHEMBL625347,3132,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,,
6084,,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse at dose 25 mg/kg,,BAO_0000218,CHEMBL625348,3132,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,,
6085,,Bioavailability at a dose of 10 mg/kg peroral administration in mice.,,BAO_0000218,CHEMBL625349,16597,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,,
6086,,Oral bioavailability in mouse,,BAO_0000218,CHEMBL625350,2862,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,,
6087,,Oral bioavailability after intravenous administration in mice at 24 uM/kg,,BAO_0000218,CHEMBL882952,17764,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,,
6088,,Biodistribution of [123I]- labeled compound in mice brain was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,,BAO_0000218,CHEMBL625351,846,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Brain,
6089,,Biodistribution of [123I]- labeled compound in mice brain was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,,BAO_0000218,CHEMBL625352,846,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Brain,
6090,,Biodistribution of [123I]- labeled compound in mice brain was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,,BAO_0000218,CHEMBL877592,846,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Brain,
6091,,Biodistribution of [123I]- labeled compound in mice brain was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,,BAO_0000218,CHEMBL625353,846,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Brain,
6092,,Biodistribution of [123I]- labeled compound in mice brain was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,,BAO_0000218,CHEMBL625354,846,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Brain,
6093,,Biodistribution of [123I]- labeled compound in mice brain was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,,BAO_0000218,CHEMBL626019,846,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Brain,
6094,,Biodistribution of [123I]- labeled compound in mice heart was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,,BAO_0000218,CHEMBL626020,846,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Heart,
6095,,Biodistribution of [123I]- labeled compound in mice heart was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,,BAO_0000218,CHEMBL626021,846,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Heart,
6096,,Biodistribution of [123I]- labeled compound in mice heart was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,,BAO_0000218,CHEMBL626022,846,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Heart,
6097,,Biodistribution of [123I]- labeled compound in mice heart was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,,BAO_0000218,CHEMBL626192,846,10090.0,Intermediate,1,,A,In vivo,Mus musculus,,Heart,
6098,,Cytotoxic activity was tested against human prostate cell line A-549 (lung carcinoma),,BAO_0000219,CHEMBL626193,1276,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6099,,Cytotoxicity against A-549 cell line in the purdue cell culture screen was determined,,BAO_0000219,CHEMBL626194,3498,9606.0,Expert,1,646.0,F,,Homo sapiens,,,A549
6100,,Cytotoxicity against human lung carcinoma A-549 cell lines,,BAO_0000219,CHEMBL626195,1169,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6101,,In vitro cytotoxic activity against A-549 (human lung carcinoma) cell line,,BAO_0000219,CHEMBL626196,4450,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6102,,In vitro cytotoxicity against human lung carcinoma cell line A-549,,BAO_0000219,CHEMBL626197,358,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6103,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 3.6*10e-5 M,,BAO_0000219,CHEMBL626198,358,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6104,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 4.2*10e-5M,,BAO_0000219,CHEMBL626199,358,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6105,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 4.3*10e-5M,,BAO_0000219,CHEMBL626200,358,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6106,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 5.0*10e-5M,,BAO_0000219,CHEMBL626201,358,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6107,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 6.1*10e-5 M,,BAO_0000219,CHEMBL626202,358,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6108,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 7.4*10e-5 M,,BAO_0000219,CHEMBL626203,358,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6109,,In vitro cytotoxicity against A-549 human lung cancer cells,,BAO_0000219,CHEMBL626204,15167,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6110,,In vitro cytotoxicity against human lung carcinoma (A-549) cell line,,BAO_0000219,CHEMBL624701,4139,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6111,,In vitro cytotoxicity in human tumor lung carcinoma A-549 cell lines,,BAO_0000219,CHEMBL624702,833,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6112,,Tested in vitro for cytotoxic activity against lung carcinoma (A-549) cell line,,BAO_0000219,CHEMBL624703,15718,9606.0,Expert,1,646.0,F,,Homo sapiens,,,A549
6113,,Tested in vitro for cytotoxicity against A-549 lung cancer cells,,BAO_0000219,CHEMBL624704,12373,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6114,,The compound was tested for cytotoxicity against A-549 cell in human lung carcinoma,,BAO_0000219,CHEMBL624705,637,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6115,,Cytotoxicity against human lung carcinoma cells (A-549) using SRB assay.,,BAO_0000219,CHEMBL624706,14867,9606.0,Expert,1,646.0,F,,Homo sapiens,,,A549
6116,,Antitumor cytotoxic activity against A-549 cell line was determined,,BAO_0000219,CHEMBL624707,4461,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6117,,"Tested for the cytotoxicity against the Non-small cell lung cancer cell line A-549, growth inhibition by 50% is reported",,BAO_0000219,CHEMBL624708,5406,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6118,,Compound was tested for cytotoxicity against A-549 human solid tumor cell line,,BAO_0000219,CHEMBL624709,4457,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6119,,Antineoplastic activity against A-549 (human lung carcinoma) cell line.,,BAO_0000219,CHEMBL884107,1386,9606.0,Expert,1,646.0,F,,Homo sapiens,,,A549
6120,,Antitumoral activity was assayed against A-549 cell line,,BAO_0000219,CHEMBL624710,3265,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6121,,Compound was evaluated for the cytotoxicity against A-549 tumor cell line after 3 days of incubation,,BAO_0000219,CHEMBL624711,2359,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6122,,Compound was tested for cytotoxicity against A-549 human solid tumor cell line,,BAO_0000219,CHEMBL624712,4457,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6123,,In vitro cytotoxicity against A549 (human lung carcinoma) cell line.,,BAO_0000219,CHEMBL624713,12454,9606.0,Expert,1,646.0,F,,Homo sapiens,,,A549
6124,,Compound was tested for inhibition of cell growth of A-549 cells,,BAO_0000219,CHEMBL624714,1481,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6125,,Compound was tested for its inhibitory effect on the growth of A-549 tumor cell line from lung.,,BAO_0000219,CHEMBL624715,1750,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6126,,Concentration required for 50% inhibition of growth in human lung carcinoma cell line was determined,,BAO_0000219,CHEMBL624716,5065,9606.0,Intermediate,1,646.0,F,,Homo sapiens,,,A549
6127,,In vitro cytotoxicity against A549-human lung carcinoma cells.,,BAO_0000219,CHEMBL619505,808,9606.0,Expert,1,646.0,F,,Homo sapiens,,,A549
