assay_id,assay_organism,variant_id,assay_type,description,assay_strain,chembl_id,assay_tax_id,confidence_score,src_id,relationship_type,tid,curated_by,src_assay_id,cell_id,bao_format,tissue_id
14889,Rattus norvegicus,,A,"excretion rate in rats after the dose of 5 mg/kg intravenously, at the dose 4 hour Rate of biliary excretion; 0.06-0.15%/h",,CHEMBL628715,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
14890,,,A,Extent rates of formation of metabolic intermediate Cytochrome P-450 at compound concentration of 3.75-120 uM,,CHEMBL629179,,0,1,U,22224,Autocuration,,,BAO_0000019,
14891,,,A,Extent rates of formation of metabolic intermediate Cytochrome P-450 at compound concentration of 30 uM,,CHEMBL629180,,0,1,U,22224,Autocuration,,,BAO_0000019,
14892,,,A,Extent rates of formation of metabolic intermediate Cytochrome P-450 at compound concentration of 7.5-120 uM,,CHEMBL875108,,0,1,U,22224,Autocuration,,,BAO_0000019,
14893,,,A,Percent lipid extracted at 0.5 hr from adrenal cortex liver using CHCl3/CH3OH.,,CHEMBL629181,,0,1,U,22224,Autocuration,,,BAO_0000019,1235.0
14894,,,A,Percent lipid extracted at 0.5 hr from adrenal cortex liver using CHCl3/CH3OH.,,CHEMBL629182,,0,1,U,22224,Autocuration,,,BAO_0000019,1235.0
14895,,,A,Percent lipid extracted at 0.5 hr from liver plasma using CHCl3/CH3OH.,,CHEMBL629183,,0,1,U,22224,Autocuration,,,BAO_0000019,
14896,,,A,Percent lipid extracted at 0.5 hr from liver using CHCl3/CH3OH.,,CHEMBL629184,,0,1,U,22224,Autocuration,,,BAO_0000019,
14897,,,A,Percent lipid extracted at 24 hours from adrenal cortex using CHCl3/CH3OH.,,CHEMBL629185,,0,1,U,22224,Autocuration,,,BAO_0000019,1235.0
14898,,,A,Percent lipid extracted at 24 hours from adrenal cortex liver using CHCl3/CH3OH.,,CHEMBL629186,,0,1,U,22224,Autocuration,,,BAO_0000019,1235.0
14899,,,A,Percent lipid extracted at 24 hours from liverliver using CHCl3/CH3OH.,,CHEMBL629187,,0,1,U,22224,Autocuration,,,BAO_0000019,
14900,,,A,Percent lipid extracted at 24 hours from plasma using CHCl3/CH3OH.,,CHEMBL629887,,0,1,U,22224,Autocuration,,,BAO_0000019,
14901,,,A,Percent lipid extracted at 24 hours from plasmaliver using CHCl3/CH3OH.,,CHEMBL629888,,0,1,U,22224,Autocuration,,,BAO_0000019,
14902,,,A,Percent lipid extracted at 24 hr from liver using CHCl3/CH3OH.,,CHEMBL629889,,0,1,U,22224,Autocuration,,,BAO_0000019,
14903,,,A,Percent parent compound extracted at 0.5 hr from adrenal cortex using CHCl3/CH3OH.,,CHEMBL629890,,0,1,U,22224,Autocuration,,,BAO_0000019,1235.0
14904,,,A,Percent parent compound extracted at 0.5 hr from liver using CHCl3/CH3OH.,,CHEMBL629891,,0,1,U,22224,Autocuration,,,BAO_0000019,
14905,,,A,Percent parent compound extracted at 0.5 hr from plasma using CHCl3/CH3OH.,,CHEMBL629892,,0,1,U,22224,Autocuration,,,BAO_0000019,
14906,,,A,Percent parent compound extracted at 24 hours from adrenal cortex using CHCl3/CH3OH.,,CHEMBL629893,,0,1,U,22224,Autocuration,,,BAO_0000019,1235.0
14907,,,A,Percent parent compound extracted at 24 hours from liver using CHCl3/CH3OH.,,CHEMBL629894,,0,1,U,22224,Autocuration,,,BAO_0000019,
14908,,,A,Percent parent compound extracted at 24 hours from plasma using CHCl3/CH3OH.,,CHEMBL629895,,0,1,U,22224,Autocuration,,,BAO_0000019,
14909,Canis lupus familiaris,,A,"+Ratio of intravenous to oral integrated area under the concentration vs time curve, for compound in dog plasma",,CHEMBL875109,9615.0,0,1,U,22224,Autocuration,,,BAO_0000218,
14910,Macaca fascicularis,,A,Absolute bioavailability in male cynomolgus monkeys,,CHEMBL629896,9541.0,0,1,U,22224,Autocuration,,,BAO_0000218,
14911,Rattus norvegicus,,A,Absolute bioavailability in maleSprague-Dawley rats,,CHEMBL629897,10116.0,0,1,U,22224,Autocuration,,,BAO_0000218,
14912,Rattus norvegicus,,A,Biodistribution in liver of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,CHEMBL629898,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
14913,Rattus norvegicus,,A,Biodistribution in liver of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630057,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
14914,Rattus norvegicus,,A,Biodistribution in liver of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630058,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
14915,Rattus norvegicus,,A,Biodistribution in lungs of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630059,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2048.0
14916,Rattus norvegicus,,A,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630060,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2048.0
14917,Rattus norvegicus,,A,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,CHEMBL630061,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2048.0
14918,Rattus norvegicus,,A,Biodistribution in lungs of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630062,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2048.0
14919,Rattus norvegicus,,A,Biodistribution in lungs of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630063,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2048.0
14920,Rattus norvegicus,,A,Biodistribution in lungs of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630064,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2048.0
14921,Rattus norvegicus,,A,Biodistribution in lungs of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630065,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2048.0
14922,Rattus norvegicus,,A,Biodistribution in lungs of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,CHEMBL630066,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2048.0
14923,Rattus norvegicus,,A,Biodistribution in lungs of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630067,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2048.0
14924,Rattus norvegicus,,A,Biodistribution in lungs of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630068,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2048.0
14925,Rattus norvegicus,,A,Biodistribution in muscle of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL631113,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
14926,Rattus norvegicus,,A,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL631114,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
14927,Rattus norvegicus,,A,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,CHEMBL631115,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
14928,Rattus norvegicus,,A,Biodistribution in muscle of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL631116,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
14929,Rattus norvegicus,,A,Biodistribution in muscle of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630528,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
14930,Rattus norvegicus,,A,Biodistribution in muscle of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630529,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
14931,Rattus norvegicus,,A,Biodistribution in muscle of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630530,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
14932,Rattus norvegicus,,A,Biodistribution in muscle of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,CHEMBL630531,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
14933,Rattus norvegicus,,A,Biodistribution in muscle of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630532,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
14934,Rattus norvegicus,,A,Biodistribution in muscle of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630533,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
14935,Mus musculus,,A,Biodistribution in normal mice blood after 120 hr,,CHEMBL630534,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,178.0
14936,Mus musculus,,A,Biodistribution in normal mice blood after 24 hr,,CHEMBL630535,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,178.0
14937,Mus musculus,,A,Biodistribution in normal mice blood after 4 hr,,CHEMBL630536,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,178.0
14938,Mus musculus,,A,Biodistribution in normal mice bone after 120 hr,,CHEMBL630537,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,10000001.0
14939,Mus musculus,,A,Biodistribution in normal mice bone after 24 hr,,CHEMBL630538,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,10000001.0
14940,Mus musculus,,A,Biodistribution in normal mice bone after 4 hr,,CHEMBL630539,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,10000001.0
14941,Mus musculus,,A,Biodistribution in normal mice heart after 120 hr,,CHEMBL630540,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,948.0
14942,Mus musculus,,A,Biodistribution in normal mice heart after 24 hr,,CHEMBL630541,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,948.0
14943,Mus musculus,,A,Biodistribution in normal mice heart after 4 hr,,CHEMBL630542,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,948.0
14944,Mus musculus,,A,Biodistribution in normal mice kidney after 120 hr,,CHEMBL630543,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,2113.0
14945,Mus musculus,,A,Biodistribution in normal mice kidney after 24 hr,,CHEMBL630544,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,2113.0
14946,Mus musculus,,A,Biodistribution in normal mice kidney after 4 hr,,CHEMBL630545,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,2113.0
14947,Mus musculus,,A,Biodistribution in normal mice liver after 120 hr,,CHEMBL630546,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,2107.0
14948,Mus musculus,,A,Biodistribution in normal mice liver after 24 hr,,CHEMBL630547,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,2107.0
14949,Mus musculus,,A,Biodistribution in normal mice liver after 4 hr,,CHEMBL630548,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,2107.0
14950,Mus musculus,,A,Biodistribution in normal mice spleen after 120 hr,,CHEMBL630549,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,2106.0
14951,Mus musculus,,A,Biodistribution in normal mice spleen after 24 hr,,CHEMBL630550,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,2106.0
14952,Mus musculus,,A,Biodistribution in normal mice spleen after 4 hr,,CHEMBL876426,10090.0,1,1,N,50594,Intermediate,,,BAO_0000218,2106.0
14953,Rattus norvegicus,,A,Biodistribution in spleen of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630551,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
14954,Rattus norvegicus,,A,Biodistribution in spleen of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630552,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
14955,Rattus norvegicus,,A,Biodistribution in spleen of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,CHEMBL630553,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
14956,Rattus norvegicus,,A,Biodistribution in spleen of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630554,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
14957,Rattus norvegicus,,A,Biodistribution in spleen of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630555,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
14958,Rattus norvegicus,,A,Biodistribution in spleen of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630556,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
14959,Rattus norvegicus,,A,Biodistribution in spleen of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630557,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
14960,Rattus norvegicus,,A,Biodistribution in spleen of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,CHEMBL630558,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
14961,Rattus norvegicus,,A,Biodistribution in spleen of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630559,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
14962,Rattus norvegicus,,A,Biodistribution in spleen of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL630560,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
14963,Rattus norvegicus,,A,Biodistribution in thyroid of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,CHEMBL876427,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2046.0
14964,Rattus norvegicus,,A,The Kel values in female wistar rats.,,CHEMBL630561,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
14965,,,A,The equilibrium constant pair at a pH of 7.0 and temperature of 25 degree Centigrade,,CHEMBL630562,,0,1,U,22224,Autocuration,,,BAO_0000019,
14966,,,A,Hydrolysis rate constant of the compound,,CHEMBL630563,,0,1,U,22224,Autocuration,,,BAO_0000019,
14967,,,P,Headecane/water partition coefficient expressed as the equilibrium ratio of the molar concentration in n-hexadecane to that in the buffer,,CHEMBL629673,,0,1,U,22229,Autocuration,,,BAO_0000100,
14968,,,A,"Hydrolysis in acetone/water (50:50) at a pH of 8.0, T=66 degree Centigrade",,CHEMBL629674,,0,1,U,22224,Autocuration,,,BAO_0000019,
14969,,,A,"Hydrolysis in acetone/water (50:50) at a pH of 8.0,T =66 degree Centigrade",,CHEMBL629675,,0,1,U,22224,Autocuration,,,BAO_0000019,
14970,,,A,"Hydrolysis in acetone/water (50:50) at a pH of 8.0,T =66 degree centigrade; No data",,CHEMBL629676,,0,1,U,22224,Autocuration,,,BAO_0000019,
14971,,,A,"Hydrolysis in acetone/water (50:50) at a pH of 8.0,T =66 degree centigrade; Not determined",,CHEMBL629677,,0,1,U,22224,Autocuration,,,BAO_0000019,
14972,,,A,Apparent inactivation rate constant was evaluated,,CHEMBL629678,,0,1,U,22224,Autocuration,,,BAO_0000019,
14973,,,A,Compound was evaluated for equilibrium constant K obtained from the ratio of reverse rate constants at 25 degree Centigrade.,,CHEMBL629679,,0,1,U,22224,Autocuration,,,BAO_0000019,
14974,,,A,Compound was evaluated for equilibrium constant K obtained from the ratio of reverse rate constants at 37 degree Centigrade,,CHEMBL629680,,0,1,U,22224,Autocuration,,,BAO_0000019,
14975,,,A,Compound was evaluated for the Ki value for peptide alcohol for competitive inhibition in the presence of Mn2+ ions at pH 7.5,,CHEMBL629681,,0,1,U,22224,Autocuration,,,BAO_0000019,
14976,,,A,Compound was tested for the inhibition of antibody-catalyzed hydrolysis.,,CHEMBL629682,,0,1,U,22224,Autocuration,,,BAO_0000019,
14977,,,A,DBH (dopamine beta-hydroxylase) activity expressed as Ki value determined by degree to which compound inhibited conversion of tyramine to octopamine,,CHEMBL629683,,0,1,U,22224,Autocuration,,,BAO_0000019,
14978,,,F,Dissociation constant against constrictor response to the compound blocked competitively by phentolamine for alpha-mediated events,,CHEMBL629684,,0,1,U,22224,Autocuration,,,BAO_0000019,
14979,,,P,Dissociation constant was determined,,CHEMBL629685,,0,1,U,22224,Autocuration,,,BAO_0000100,
14980,,,P,Dissociation constant was determined,,CHEMBL629686,,0,1,U,22224,Autocuration,,,BAO_0000100,
14981,,,P,Dissociation constant at pH 7.4,,CHEMBL872932,,0,1,U,22224,Autocuration,,,BAO_0000100,
14982,,,P,Dissociation constant in presence of 1 mM dithiothreitol,,CHEMBL629687,,0,1,U,22224,Autocuration,,,BAO_0000100,
14983,,,A,Kinetic Parameter Ki for Inhibition of Type 1 5-alpha-reductase,,CHEMBL872931,,0,1,U,22224,Autocuration,,,BAO_0000019,
14984,,,A,Kinetic Parameter Ki for Inhibition of Type 1 5-alpha-reductase,,CHEMBL628151,,0,1,U,22224,Autocuration,,,BAO_0000019,
14985,,,A,Kinetic Parameter Ki for Inhibition of Type-2 5-alpha-reductase,,CHEMBL628152,,0,1,U,22224,Autocuration,,,BAO_0000019,
14986,,,A,Kinetic Parameter Ki for Inhibition of Type-2 5-alpha-reductase,,CHEMBL628153,,0,1,U,22224,Autocuration,,,BAO_0000019,
14987,,,A,Kinetic constant for aromatization of androstenedione,,CHEMBL628154,,0,1,U,22224,Autocuration,,,BAO_0000019,
14988,,,A,Kinetic constant for aromatization of testosterone,,CHEMBL628155,,0,1,U,22224,Autocuration,,,BAO_0000019,
14989,,,A,Kinetic parameter for hydrolysis of 1 by Antibody 2D10 after addition of compound 12,,CHEMBL628156,,0,1,U,22224,Autocuration,,,BAO_0000019,
14990,,,A,Local inhibition constant was determined,,CHEMBL628157,,0,1,U,22224,Autocuration,,,BAO_0000019,
14991,Saccharomyces cerevisiae,,A,Rate of inactivation of sterol methyl transferase from Saccharomyces cerevisiae using mechanism based inhibitor,,CHEMBL857533,4932.0,1,1,N,50347,Intermediate,,,BAO_0000218,
14992,,,P,Dissociation constant value of the compound,,CHEMBL628158,,0,1,U,22224,Autocuration,,,BAO_0000100,
14993,,,A,In vitro permeability through cornea without epithelium,,CHEMBL628159,,0,1,U,22224,Autocuration,,,BAO_0000019,964.0
14994,,,A,In vitro permeability through intact cornea,,CHEMBL875616,,0,1,U,22224,Autocuration,,,BAO_0000019,964.0
14995,Oryctolagus cuniculus,,A,Evaluated for first order rate constant (Kin) for transcorneal penetration in anesthetized rabbits,,CHEMBL628160,9986.0,1,1,N,50592,Intermediate,,,BAO_0000218,964.0
