miller2_FiscalYear,miller2_IRTCPercent,miller2_UntiedAmount(Project-levelBudget),miller2_DisabilityIssues(marker),miller2_GenderEquality(marker),miller2_FundCentreName,miller2_OrganisationType,miller2_ProjectBrowserCountryID,miller2_CountryRegionName,miller2_UrbanIssues(marker),miller2_FundCentreID,miller2_FSTCPercent,miller2_EnviromentalSustainability(marker),miller2_SectionID,miller2_DivisionName,miller2_AmountSpent,miller2_SectorID,miller2_ClimateChangeMitigation(marker),miller2_OrganisationClass,miller2_BilateralAid(internationalMarker),miller2_ContinentID,miller2_OrganisationID,miller2_CountryRegionPercent,miller2_YouthIssues(marker),miller2_SectorName,miller2_Desertification(marker),miller2_ParticipatoryDevelopmentAndGoodGovernance,miller2_TradeDevelopment(marker),miller2_Biodiversity(marker),miller2_ChildrenIssues(marker),miller2_IndigenousIssues(marker),miller2_ICTAsAToolForDevelopment(marker),miller2_KnowledgeForDevelopment(marker),miller2_OrganisationName,miller2_OrganisationSub-class,miller2_ContinentName,miller2_CountryRegionID,miller2_SectorPercent
2009/2010,0.0,10163427.24,0,2,Ukraine,Canadian Non-Profit Making,UA,Ukraine,0,3118,1.0,1,S3116,EDD Europe-Middle East Programming,240000.0,31191,0,Civil Society,1,5,1000106,1.0,0,Agricultural services,0,0,0,0,0,0,0,0,Mennonite Economic Development Associates of Canada,NGO,Europe,UA,0.2
2009/2010,0.0,10163427.24,0,2,Ukraine,Canadian Non-Profit Making,UA,Ukraine,0,3118,1.0,1,S3116,EDD Europe-Middle East Programming,120000.0,31193,0,Civil Society,1,5,1000106,1.0,0,Agricultural financial services,0,0,0,0,0,0,0,0,Mennonite Economic Development Associates of Canada,NGO,Europe,UA,0.1
2009/2010,0.0,10163427.24,0,2,Ukraine,Canadian Non-Profit Making,UA,Ukraine,0,3118,1.0,1,S3116,EDD Europe-Middle East Programming,120000.0,31194,0,Civil Society,1,5,1000106,1.0,0,Agricultural co-operatives,0,0,0,0,0,0,0,0,Mennonite Economic Development Associates of Canada,NGO,Europe,UA,0.1
2009/2010,0.0,9018134.55,0,2,Ukraine,Canadian Non-Profit Making,UA,Ukraine,0,3118,1.0,1,S3116,EDD Europe-Middle East Programming,120669.0,31150,0,Civil Society,1,5,1000282,1.0,0,Agricultural inputs,0,0,0,0,0,0,0,0,Soci�t� de coop�ration pour le d�veloppement international,ASSOCIATIONS,Europe,UA,0.1
2009/2010,0.0,9018134.55,0,2,Ukraine,Canadian Non-Profit Making,UA,Ukraine,0,3118,1.0,1,S3116,EDD Europe-Middle East Programming,362007.0,31161,0,Civil Society,1,5,1000282,1.0,0,Food crop production,0,0,0,0,0,0,0,0,Soci�t� de coop�ration pour le d�veloppement international,ASSOCIATIONS,Europe,UA,0.3
2009/2010,0.0,9018134.55,0,2,Ukraine,Canadian Non-Profit Making,UA,Ukraine,0,3118,1.0,1,S3116,EDD Europe-Middle East Programming,241338.0,31166,0,Civil Society,1,5,1000282,1.0,0,Agricultural extension,0,0,0,0,0,0,0,0,Soci�t� de coop�ration pour le d�veloppement international,ASSOCIATIONS,Europe,UA,0.2
2009/2010,0.0,9018134.55,0,2,Ukraine,Canadian Non-Profit Making,UA,Ukraine,0,3118,1.0,1,S3116,EDD Europe-Middle East Programming,241338.0,31191,0,Civil Society,1,5,1000282,1.0,0,Agricultural services,0,0,0,0,0,0,0,0,Soci�t� de coop�ration pour le d�veloppement international,ASSOCIATIONS,Europe,UA,0.2
2009/2010,0.0,9018134.55,0,2,Ukraine,Canadian Non-Profit Making,UA,Ukraine,0,3118,1.0,1,S3116,EDD Europe-Middle East Programming,120669.0,31193,0,Civil Society,1,5,1000282,1.0,0,Agricultural financial services,0,0,0,0,0,0,0,0,Soci�t� de coop�ration pour le d�veloppement international,ASSOCIATIONS,Europe,UA,0.1
2009/2010,0.0,9018134.55,0,2,Ukraine,Canadian Non-Profit Making,UA,Ukraine,0,3118,1.0,1,S3116,EDD Europe-Middle East Programming,120669.0,31194,0,Civil Society,1,5,1000282,1.0,0,Agricultural co-operatives,0,0,0,0,0,0,0,0,Soci�t� de coop�ration pour le d�veloppement international,ASSOCIATIONS,Europe,UA,0.1
2009/2010,0.0,2200000.0,0,2,Ukraine,Foreign Non-Profit Making,UA,Ukraine,0,3118,1.0,0,S3116,EDD Europe-Middle East Programming,300000.0,25010,0,Multilateral,1,5,1001306,1.0,0,Business support services and institutions,0,1,0,0,0,0,0,0,World Bank,IFI,Europe,UA,1.0
2009/2010,0.0,2214067.97,0,2,Jordan,Canadian Non-Profit Making,IQ,Western Asia,0,4266,0.0,0,S4256,EDD Europe-Middle East Programming,163800.0,43010,0,Governmental,1,3,10050,0.3,0,Multisector aid,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,130,1.0
2009/2010,0.0,2214067.97,0,2,Jordan,Uncoded,IQ,Western Asia,0,4266,0.0,0,S4256,EDD Europe-Middle East Programming,708.6,43010,0,Unknown,1,3,Information not available,0.3,0,Multisector aid,0,1,0,0,0,0,0,0,Information not available,Unknown,Asia,130,1.0
2009/2010,0.0,2214067.97,0,2,Jordan,Canadian Non-Profit Making,JO,Western Asia,0,4266,0.0,0,S4256,EDD Europe-Middle East Programming,382200.0,43010,0,Governmental,1,3,10050,0.7,0,Multisector aid,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,130,1.0
2009/2010,0.0,2214067.97,0,2,Jordan,Uncoded,JO,Western Asia,0,4266,0.0,0,S4256,EDD Europe-Middle East Programming,1653.4,43010,0,Unknown,1,3,Information not available,0.7,0,Multisector aid,0,1,0,0,0,0,0,0,Information not available,Unknown,Asia,130,1.0
2009/2010,0.0,748285.07,0,2,West Bank Gaza,Canadian Non-Profit Making,PS,West Bank Gaza,0,4265,0.0,0,S4264,EDD Europe-Middle East Programming,250000.0,43010,0,Governmental,1,3,10050,1.0,0,Multisector aid,0,0,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,PS,1.0
2009/2010,0.0,1478658.79,0,1,Lebanon,Canadian Non-Profit Making,LB,Lebanon,0,4267,1.0,0,S4256,EDD Europe-Middle East Programming,140382.6,15130,0,Para-Governmental,1,3,1001363,1.0,0,Legal and judicial development,0,1,0,0,0,0,0,0,International Development Research Centre,CROWN CORPORATIONS,Asia,LB,0.3
2009/2010,0.0,1478658.79,0,1,Lebanon,Canadian Non-Profit Making,LB,Lebanon,0,4267,1.0,0,S4256,EDD Europe-Middle East Programming,233971.0,15160,0,Para-Governmental,1,3,1001363,1.0,0,Human rights,0,1,0,0,0,0,0,0,International Development Research Centre,CROWN CORPORATIONS,Asia,LB,0.5
2009/2010,0.0,1478658.79,0,1,Lebanon,Canadian Non-Profit Making,LB,Lebanon,0,4267,1.0,0,S4256,EDD Europe-Middle East Programming,93588.4,16010,0,Para-Governmental,1,3,1001363,1.0,0,Social/welfare services,0,1,0,0,0,0,0,0,International Development Research Centre,CROWN CORPORATIONS,Asia,LB,0.2
2009/2010,0.0,23884811.75,0,1,Jordan,Canadian Non-Profit Making,JO,Jordan,0,4266,1.0,1,S4256,EDD Europe-Middle East Programming,5700.0,11110,0,Governmental,1,3,10050,1.0,1,Education policy and administrative management,0,2,0,0,2,0,0,1,Department of Foreign Affairs and International Trade,FEDERAL,Asia,JO,0.95
2009/2010,0.0,23884811.75,0,1,Jordan,Canadian Non-Profit Making,JO,Jordan,0,4266,1.0,1,S4256,EDD Europe-Middle East Programming,300.0,11182,0,Governmental,1,3,10050,1.0,1,Educational research,0,2,0,0,2,0,0,1,Department of Foreign Affairs and International Trade,FEDERAL,Asia,JO,0.05
2009/2010,0.0,493433.1,0,0,West Bank Gaza,Canadian Profit Making,PS,West Bank Gaza,0,4265,1.0,0,S4264,EDD Europe-Middle East Programming,22331.1585,15110,0,Civil Society,1,3,1013704,1.0,0,Public sector policy and administrative management,0,1,0,0,0,0,0,0,"Costantino, Domenic (Costantino & Associates, Architect",CONSULTING SERVICES,Asia,PS,0.35
2009/2010,0.0,493433.1,0,0,West Bank Gaza,Canadian Profit Making,PS,West Bank Gaza,0,4265,1.0,0,S4264,EDD Europe-Middle East Programming,9123.618,15110,0,Individual,1,3,Information not available,1.0,0,Public sector policy and administrative management,0,1,0,0,0,0,0,0,Information not available,CONSULTANT,Asia,PS,0.35
2009/2010,0.0,493433.1,0,0,West Bank Gaza,Canadian Profit Making,PS,West Bank Gaza,0,4265,1.0,0,S4264,EDD Europe-Middle East Programming,41472.1515,15130,0,Civil Society,1,3,1013704,1.0,0,Legal and judicial development,0,1,0,0,0,0,0,0,"Costantino, Domenic (Costantino & Associates, Architect",CONSULTING SERVICES,Asia,PS,0.65
2009/2010,0.0,493433.1,0,0,West Bank Gaza,Canadian Profit Making,PS,West Bank Gaza,0,4265,1.0,0,S4264,EDD Europe-Middle East Programming,16943.862,15130,0,Individual,1,3,Information not available,1.0,0,Legal and judicial development,0,1,0,0,0,0,0,0,Information not available,CONSULTANT,Asia,PS,0.65
2009/2010,0.0,96041.55,0,1,*Algeria,Canadian Non-Profit Making,DZ,Algeria,0,4259,0.620000002,0,S4256,EDD Europe-Middle East Programming,1499.12,11120,0,Governmental,1,2,10050,1.0,0,Education facilities and training,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Africa,DZ,0.5
2009/2010,0.0,96041.55,0,1,*Algeria,Canadian Non-Profit Making,DZ,Algeria,0,4259,0.620000002,0,S4256,EDD Europe-Middle East Programming,359.7888,11330,0,Governmental,1,2,10050,1.0,0,Vocational training,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Africa,DZ,0.12
2009/2010,0.0,96041.55,0,1,*Algeria,Canadian Non-Profit Making,DZ,Algeria,0,4259,0.620000002,0,S4256,EDD Europe-Middle East Programming,299.824,12191,0,Governmental,1,2,10050,1.0,0,Medical services,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Africa,DZ,0.1
2009/2010,0.0,96041.55,0,1,*Algeria,Canadian Non-Profit Making,DZ,Algeria,0,4259,0.620000002,0,S4256,EDD Europe-Middle East Programming,239.8592,15150,0,Governmental,1,2,10050,1.0,0,Democratic participation and civil society,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Africa,DZ,0.08
2009/2010,0.0,96041.55,0,1,*Algeria,Canadian Non-Profit Making,DZ,Algeria,0,4259,0.620000002,0,S4256,EDD Europe-Middle East Programming,599.648,16010,0,Governmental,1,2,10050,1.0,0,Social/welfare services,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Africa,DZ,0.2
2009/2010,0.0,99985.74,0,1,*Balkans,Canadian Non-Profit Making,BA,Bosnia & Herz.,0,3203,1.0,0,S3116,EDD Europe-Middle East Programming,419.3013,13010,0,Governmental,1,5,10050,1.0,0,Population policy and administrative management,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Europe,BA,0.33
2009/2010,0.0,99985.74,0,1,*Balkans,Canadian Non-Profit Making,BA,Bosnia & Herz.,0,3203,1.0,0,S3116,EDD Europe-Middle East Programming,419.3013,15110,0,Governmental,1,5,10050,1.0,0,Public sector policy and administrative management,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Europe,BA,0.33
2009/2010,0.0,99985.74,0,1,*Balkans,Canadian Non-Profit Making,BA,Bosnia & Herz.,0,3203,1.0,0,S3116,EDD Europe-Middle East Programming,432.0074,15160,0,Governmental,1,5,10050,1.0,0,Human rights,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Europe,BA,0.34
2009/2010,0.0,162498.19,0,1,Jordan,Canadian Non-Profit Making,JO,Jordan,0,4266,1.0,0,S4256,EDD Europe-Middle East Programming,7804.58,15160,0,Governmental,1,3,10050,1.0,0,Human rights,0,0,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,JO,1.0
2009/2010,0.0,100000.0,0,1,*Mauritania,Canadian Non-Profit Making,MR,Mauritania,0,4237,0.72,0,S4256,EDD Europe-Middle East Programming,374.0,11120,0,Governmental,1,2,10050,1.0,0,Education facilities and training,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Africa,MR,0.11
2009/2010,0.0,100000.0,0,1,*Mauritania,Canadian Non-Profit Making,MR,Mauritania,0,4237,0.72,0,S4256,EDD Europe-Middle East Programming,272.0,12230,0,Governmental,1,2,10050,1.0,0,Basic health infrastructure,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Africa,MR,0.08
2009/2010,0.0,100000.0,0,1,*Mauritania,Canadian Non-Profit Making,MR,Mauritania,0,4237,0.72,0,S4256,EDD Europe-Middle East Programming,850.0,14031,0,Governmental,1,2,10050,1.0,0,Basic drinking water supply,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Africa,MR,0.25
2009/2010,0.0,100000.0,0,1,*Mauritania,Canadian Non-Profit Making,MR,Mauritania,0,4237,0.72,0,S4256,EDD Europe-Middle East Programming,850.0,14032,0,Governmental,1,2,10050,1.0,0,Basic sanitation,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Africa,MR,0.25
2009/2010,0.0,100000.0,0,1,*Mauritania,Canadian Non-Profit Making,MR,Mauritania,0,4237,0.72,0,S4256,EDD Europe-Middle East Programming,68.0,15150,0,Governmental,1,2,10050,1.0,0,Democratic participation and civil society,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Africa,MR,0.02
2009/2010,0.0,100000.0,0,1,*Mauritania,Canadian Non-Profit Making,MR,Mauritania,0,4237,0.72,0,S4256,EDD Europe-Middle East Programming,34.0,31261,0,Governmental,1,2,10050,1.0,0,Fuelwood/charcoal,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Africa,MR,0.01
2009/2010,0.0,100000.0,0,1,*Mauritania,Canadian Non-Profit Making,MR,Mauritania,0,4237,0.72,0,S4256,EDD Europe-Middle East Programming,952.0,72010,0,Governmental,1,2,10050,1.0,0,Material relief assistance and services,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Africa,MR,0.28
2009/2010,0.0,149371.51,0,1,*Balkans,Canadian Non-Profit Making,ME,Montenegro,0,3203,1.0,0,S3116,EDD Europe-Middle East Programming,24.872429999999998,13010,0,Governmental,1,5,10050,0.1,0,Population policy and administrative management,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Europe,ME,0.33
2009/2010,0.0,149371.51,0,1,*Balkans,Canadian Non-Profit Making,ME,Montenegro,0,3203,1.0,0,S3116,EDD Europe-Middle East Programming,24.872429999999998,15110,0,Governmental,1,5,10050,0.1,0,Public sector policy and administrative management,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Europe,ME,0.33
2009/2010,0.0,149371.51,0,1,*Balkans,Canadian Non-Profit Making,ME,Montenegro,0,3203,1.0,0,S3116,EDD Europe-Middle East Programming,25.62614,15160,0,Governmental,1,5,10050,0.1,0,Human rights,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Europe,ME,0.34
2009/2010,0.0,149371.51,0,1,*Balkans,Canadian Non-Profit Making,RS,Serbia,0,3203,1.0,0,S3116,EDD Europe-Middle East Programming,223.85187000000002,13010,0,Governmental,1,5,10050,0.9,0,Population policy and administrative management,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Europe,RS,0.33
2009/2010,0.0,149371.51,0,1,*Balkans,Canadian Non-Profit Making,RS,Serbia,0,3203,1.0,0,S3116,EDD Europe-Middle East Programming,223.85187000000002,15110,0,Governmental,1,5,10050,0.9,0,Public sector policy and administrative management,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Europe,RS,0.33
2009/2010,0.0,149371.51,0,1,*Balkans,Canadian Non-Profit Making,RS,Serbia,0,3203,1.0,0,S3116,EDD Europe-Middle East Programming,230.63526000000002,15160,0,Governmental,1,5,10050,0.9,0,Human rights,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Europe,RS,0.34
2009/2010,0.0,199957.05,0,1,Ukraine,Canadian Non-Profit Making,UA,Ukraine,0,3118,1.0,0,S3116,EDD Europe-Middle East Programming,1443.7104,13010,0,Governmental,1,5,10050,1.0,0,Population policy and administrative management,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Europe,UA,0.33
2009/2010,0.0,199957.05,0,1,Ukraine,Canadian Non-Profit Making,UA,Ukraine,0,3118,1.0,0,S3116,EDD Europe-Middle East Programming,1443.7104,15110,0,Governmental,1,5,10050,1.0,0,Public sector policy and administrative management,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Europe,UA,0.33
2009/2010,0.0,199957.05,0,1,Ukraine,Canadian Non-Profit Making,UA,Ukraine,0,3118,1.0,0,S3116,EDD Europe-Middle East Programming,1487.4592,15160,0,Governmental,1,5,10050,1.0,0,Human rights,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Europe,UA,0.34
2009/2010,0.0,364976.99,0,1,West Bank Gaza,Canadian Non-Profit Making,PS,West Bank Gaza,0,4265,0.62999999,0,S4264,EDD Europe-Middle East Programming,2247.9291,11110,0,Governmental,1,3,10050,1.0,0,Education policy and administrative management,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,PS,0.09
2009/2010,0.0,364976.99,0,1,West Bank Gaza,Canadian Non-Profit Making,PS,West Bank Gaza,0,4265,0.62999999,0,S4264,EDD Europe-Middle East Programming,3996.3184,15160,0,Governmental,1,3,10050,1.0,0,Human rights,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,PS,0.16
2009/2010,0.0,364976.99,0,1,West Bank Gaza,Canadian Non-Profit Making,PS,West Bank Gaza,0,4265,0.62999999,0,S4264,EDD Europe-Middle East Programming,3996.3184,16010,0,Governmental,1,3,10050,1.0,0,Social/welfare services,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,PS,0.16
2009/2010,0.0,364976.99,0,1,West Bank Gaza,Canadian Non-Profit Making,PS,West Bank Gaza,0,4265,0.62999999,0,S4264,EDD Europe-Middle East Programming,2997.2388,16030,0,Governmental,1,3,10050,1.0,0,Housing policy and administrative management,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,PS,0.12
2009/2010,0.0,364976.99,0,1,West Bank Gaza,Canadian Non-Profit Making,PS,West Bank Gaza,0,4265,0.62999999,0,S4264,EDD Europe-Middle East Programming,1748.3893,31120,0,Governmental,1,3,10050,1.0,0,Agricultural development,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,PS,0.07
2009/2010,0.0,364976.99,0,1,West Bank Gaza,Canadian Non-Profit Making,PS,West Bank Gaza,0,4265,0.62999999,0,S4264,EDD Europe-Middle East Programming,749.3097,31140,0,Governmental,1,3,10050,1.0,0,Agricultural water resources,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,PS,0.03
2009/2010,0.0,364976.99,0,1,West Bank Gaza,Canadian Non-Profit Making,PS,West Bank Gaza,0,4265,0.62999999,0,S4264,EDD Europe-Middle East Programming,9241.4863,72010,0,Governmental,1,3,10050,1.0,0,Material relief assistance and services,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,PS,0.37
2009/2010,0.0,2000000.0,0,0,Lebanon,Foreign Non-Profit Making,LB,Lebanon,0,4267,1.0,0,S4256,EDD Europe-Middle East Programming,1000000.0,16062,0,Multilateral,1,3,1001306,1.0,0,Statistical capacity building,0,1,0,0,0,0,0,0,World Bank,IFI,Asia,LB,1.0
2009/2010,0.0,412167.6,0,0,Jordan,Canadian Non-Profit Making,JO,Jordan,0,4266,1.0,0,S4256,EDD Europe-Middle East Programming,13570.2,11330,0,Governmental,1,3,10050,1.0,0,Vocational training,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,JO,0.6
2009/2010,0.0,412167.6,0,0,Jordan,Canadian Profit Making,JO,Jordan,0,4266,1.0,0,S4256,EDD Europe-Middle East Programming,1778.4,11330,0,Civil Society,1,3,1015077,1.0,0,Vocational training,0,1,0,0,0,0,0,0,Ace Self Storage,SUPPLIER OF GOODS/SERVICES,Asia,JO,0.6
2009/2010,0.0,412167.6,0,0,Jordan,Canadian Profit Making,JO,Jordan,0,4266,1.0,0,S4256,EDD Europe-Middle East Programming,95995.332,11330,0,Individual,1,3,Information not available,1.0,0,Vocational training,0,1,0,0,0,0,0,0,Information not available,COOPERANT,Asia,JO,0.6
2009/2010,0.0,412167.6,0,0,Jordan,Canadian Non-Profit Making,JO,Jordan,0,4266,1.0,0,S4256,EDD Europe-Middle East Programming,2261.7,15110,0,Governmental,1,3,10050,1.0,0,Public sector policy and administrative management,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,JO,0.1
2009/2010,0.0,412167.6,0,0,Jordan,Canadian Profit Making,JO,Jordan,0,4266,1.0,0,S4256,EDD Europe-Middle East Programming,296.4,15110,0,Civil Society,1,3,1015077,1.0,0,Public sector policy and administrative management,0,1,0,0,0,0,0,0,Ace Self Storage,SUPPLIER OF GOODS/SERVICES,Asia,JO,0.1
2009/2010,0.0,412167.6,0,0,Jordan,Canadian Profit Making,JO,Jordan,0,4266,1.0,0,S4256,EDD Europe-Middle East Programming,15999.222,15110,0,Individual,1,3,Information not available,1.0,0,Public sector policy and administrative management,0,1,0,0,0,0,0,0,Information not available,COOPERANT,Asia,JO,0.1
2009/2010,0.0,412167.6,0,0,Jordan,Canadian Non-Profit Making,JO,Jordan,0,4266,1.0,0,S4256,EDD Europe-Middle East Programming,4523.4,16020,0,Governmental,1,3,10050,1.0,0,Employment policy and administrative management,0,1,0,0,0,0,0,0,Department of Foreign Affairs and International Trade,FEDERAL,Asia,JO,0.2
