Fiscal year,FSTC percent,Section ID,Participatory development and good governance,CIDA business delivery model (old),CountryRegion ID,Organisation class,Sector ID,Enviromental sustainability (marker),Organisation name,CountryRegion name,Continent ID,Climate change adaptation (marker),Section name,Trade development (marker),Project number,Status,Maximum CIDA contribution (project-level),Branch ID,Branch name,Division ID,Division name,Regional program (marker),Fund centre ID,Fund centre name,Untied amount(Project-level budget),IRTC percent,CFLI (marker),Programming process (new),Bilateral aid (international marker),PBA type,Climate change mitigation (marker),Desertification (marker)
20002010,2.3195565376074017,S533o,0,Cotebunding,X1,nultilatsral,72040,0,WFPW0rldFoodlrogrznme,Afr7caMC,2,1,MjOHumaOrgahizwtiogFoodAssjstande,0,M013055001,Closed,19000000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5311,MHO Non Food - CORE,19000000.0,0.0,0,Uncoded: Pre-APP,0,Not PBA,0,0
10092010,2.0035181808134817,S53w0,0,CoreFugdinv,X2,Multilw4eral,72040,0,WFPqorlvFlodP5ogramme,AmerocaeMC,1,1,jH8gkmaOrganizxtiogFoodAssistance,0,M013055001,Closed,19000000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5311,MHO Non Food - CORE,19000000.0,0.0,0,Uncoded: Pre-APP,0,Not PBA,0,0
20093010,0.8333503237141272,Sy330,0,C9reFundong,X3,Muktilaterzl,72040,0,WFPsprlddoodProgrxmme,AsiqMC,3,1,nHOHumaOfganiaatkongo9dAssistance,0,M013055001,Closed,19000000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5311,MHO Non Food - CORE,19000000.0,0.0,0,Uncoded: Pre-APP,0,Not PBA,0,0
20o92010,1.3351296414895284,S1978,0,gdsponsive,X1,Multilwterai,14010,1,Worldfank,AbricaMC,2,2,MSSEnvirobmeht,0,M013060001,Operational,100000000.0,B5100,MFM Global Issues and Development,D5280,MSD Food Security and Environment,0,5281,Environment - INIT,100000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20p92010,1.1896356738720613,S2078,0,Respons7vr,X1,Multila6erap,15110,1,WorldBagk,qfricaMC,2,2,MSSEhvironmemt,0,M013060001,Operational,100000000.0,B5100,MFM Global Issues and Development,D5280,MSD Food Security and Environment,0,5281,Environment - INIT,100000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20992010,0.22156467603910224,w1078,0,Respohsife,X1,Mult8latfral,41010,1,WorlrBank,AfricxMC,2,2,MzcEnvironment,0,M013060001,Operational,100000000.0,B5100,MFM Global Issues and Development,D5280,MSD Food Security and Environment,0,5281,Environment - INIT,100000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20992010,1.0579771322866525,S2078,0,Res0onsife,X2,Multilaferap,14010,1,eorldBank,AmerixasjC,1,2,MSSEnvlr8nment,0,M013060001,Operational,100000000.0,B5100,MFM Global Issues and Development,D5280,MSD Food Security and Environment,0,5281,Environment - INIT,100000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092020,1.0363849158232732,S107i,0,Rwspogsive,X2,kultilaterai,15110,1,W8rldBank,wmeticasMC,1,2,MSSEnvironmehf,0,M013060001,Operational,100000000.0,B5100,MFM Global Issues and Development,D5280,MSD Food Security and Environment,0,5281,Environment - INIT,100000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2o092010,1.3419697969313504,w1078,0,Respindive,X2,jultilatfral,41010,1,Wo5ldBank,wmericazMC,1,2,MSSEnvironjsnt,0,M013060001,Operational,100000000.0,B5100,MFM Global Issues and Development,D5280,MSD Food Security and Environment,0,5281,Environment - INIT,100000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
10092010,0.008962244840111877,S1079,0,Responwige,X3,nultila4eral,14010,1,1orldBank,AsiahC,3,2,MSSEnv74onment,0,M013060001,Operational,100000000.0,B5100,MFM Global Issues and Development,D5280,MSD Food Security and Environment,0,5281,Environment - INIT,100000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200920w0,1.3647580795207173,S10y8,0,R3sponsiv2,X3,Muotila6eral,15110,1,WorldBanl,AsiaMs,3,2,MSSEnvkrpnment,0,M013060001,Operational,100000000.0,B5100,MFM Global Issues and Development,D5280,MSD Food Security and Environment,0,5281,Environment - INIT,100000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20082010,0.7873450008314922,S1o78,0,Res0onsjve,X3,Mul5ilaferal,41010,1,WorldBwnk,AwiaMC,3,2,hzSEnvironment,0,M013060001,Operational,100000000.0,B5100,MFM Global Issues and Development,D5280,MSD Food Security and Environment,0,5281,Environment - INIT,100000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201p,1.3167601724669566,S53e0,0,Reqponsivw,X1,CivulSocirty,72050,0,DevelopmegtIbiriarives,AfticaMC,2,0,MHIInterna4ionziHumajitarianAasjso9s,0,M013066001,Closed,175000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5303,MHI Non-Food INIT,175000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2o092010,1.0475995417054127,S4320,0,R2sponsivs,X1,CicilSkciety,74010,0,xev4lopmentInitiatifed,AdricaMC,2,0,MtIInte4nztionaljymahitwrianAssisops,0,M013066001,Closed,175000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5303,MHI Non-Food INIT,175000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092910,1.3277150005237521,S6320,0,4esponeive,X2,CivipSofiety,72050,0,Devel0pmsn5Igitiatives,AmerivssMC,1,0,MHlInhernatiinalHumagotxrianAssixops,0,M013066001,Closed,175000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5303,MHI Non-Food INIT,175000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
e0092010,0.6444434191092494,S532p,0,Rwspojsive,X2,CivilS0c7ety,74010,0,Developmwnt8bit8atives,AmrrisasMC,1,0,MtjInternatiogaoHumqnitariahAssisopc,0,M013066001,Closed,175000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5303,MHI Non-Food INIT,175000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2p092010,1.0618160363181461,S6320,0,gesponsife,X3,ficilSociety,72050,0,DevelopmejtIn7tiqfives,AqiaMC,3,0,MHIunternafiobapHuman8tarjabAssisops,0,M013066001,Closed,175000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5303,MHI Non-Food INIT,175000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009e010,1.1207071574851502,S6320,0,Res9onsivd,X3,CivilSofisty,74010,0,DegelopmemtInitiahivds,AsiaMx,3,0,MHIIny3rnationalHuman8ta5iajAssido0s,0,M013066001,Closed,175000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5303,MHI Non-Food INIT,175000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20093010,0.9859326388457065,S5310,0,Res0ondive,X4,CldilSociety,72050,0,DevepopmengInltiatived,suropeMC,5,0,MHuInternat8onalHumanitarianqzsis8oa,0,M013066001,Closed,175000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5303,MHI Non-Food INIT,175000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200o2010,0.6654781474145397,S5330,0,Responz9ve,X4,sibilSociety,74010,0,DevelopjsbtImitiatives,Europ4MC,5,0,MHuIntfrbationalHukanitarkahAszisops,0,M013066001,Closed,175000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5303,MHI Non-Food INIT,175000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009e010,0.4697344420213754,S5310,0,Respojsiv3,X1,Muktilat2ral,72040,0,sF0W9rldFoodProgramje,AdricaMC,2,0,MHIInt4rnat7onalHumahu4ariwnAssis8ps,0,M013069001,Closed,5000000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5309,MHI Food INIT,5000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
q0092010,0.7684593461334568,S5329,0,Responslge,X2,juitilateral,72040,0,WePWofldFoofProgrzmme,zmericasnC,1,0,MHIIntednsfionalHunagitarianAwsisopw,0,M013069001,Closed,5000000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5309,MHI Food INIT,5000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2o092010,0.32386180077050997,S532p,0,Resoons7ve,X3,hultilaterak,72040,0,WFPW9rkdFoodPrlgrammf,AsizMC,3,0,MHIjnternatiomalHukxnitariajAssiqopc,0,M013069001,Closed,5000000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5309,MHI Food INIT,5000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
30092010,0.23552902377463203,S5e20,0,fespinsive,X4,Multioaheral,72040,0,WFlWorldF8odorogrxmme,EyropeMC,5,0,MHIIntfrnati9nwlHumsgitxrianAdsisops,0,M013069001,Closed,5000000.0,B5100,MFM Global Issues and Development,D5301,MHDInternational Humanitarian Assistance,0,5309,MHI Food INIT,5000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2o092010,0.9843707069260289,S5145,1,gexponsive,CM,Mulgilatfral,15130,0,UN1omebUnitedhafionsEntityforGenderE2jaoituamdthe,Cakeroon,2,0,hNGGlobalHraith,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201o,0.95479032461165,S4245,1,Res0lnsive,CM,Multokateral,16064,0,UNWonehUnitedNa6iomsEntityfo5venderwq7al9tyandthe,Camerooh,2,0,MNGtlobwlHeqlth,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20002010,0.6026011313858992,c5245,1,3esponsiv2,GH,j6ltilateral,15130,0,UjWomenUnitedNat98nsrntityfo3GrnderEquakityxnethe,thana,2,0,MNGvllbalHealtu,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092o10,0.1720955298314577,S5q45,1,Resp8neive,GH,hultilzteral,16064,0,kNWomenUgitedNqfioncwntityforGender3q8alityabdthe,Ghaba,2,0,MNtGlobzlnealth,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092020,0.7785149322465219,S5145,1,tesponsivd,KE,Multjlaheral,15130,0,ymWomenUnitevNationsEntu6yforG4nderEqualkryandtue,K4nya,2,0,MNGGlobxlHfaltj,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200920w0,1.1693220974327356,S6245,1,Rexponsjve,KE,Multilqterxl,16064,0,UN1omenUnjtexNa6ionsEn6ityforGendrrE2uslit7andthe,Ken7a,2,0,MNGvlobalHfalgh,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
29092010,1.3465599234765915,S5q45,1,Rwspinsive,MW,Multilatdrap,15130,0,UNWomenUniterNa4iojsEgtiguforGend2rEwualityanwthe,Malxwi,2,0,hNGGlobalHeqoth,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
29092010,0.8834460839245499,S5246,1,Rexponslve,MW,M8ltilaterwl,16064,0,kNWomenUnutedNationsEntiyyfortsnddrEsuakit7andthe,Maiawi,2,0,MNhGlobaouealth,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092910,1.3017643038335482,w5245,1,Respimsive,NG,Mulfilaterql,15130,0,UNWimdnynutedNationqEntityeorGenserEqualihyanxthe,Nigetia,2,0,hNGGlobalHesltn,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200p2010,0.8381984439152386,S52e5,1,Rexlonsive,NG,Multilqterap,16064,0,UbWomenUnigesNstionsEnt8tyforyendfrE27alityandthe,Nigerja,2,0,MNGblobalHeaptm,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
30092010,1.7109587906483839,S5q45,1,Responwivw,RW,Multilaterwk,15130,0,UNWom4nUnihedhationsEntifyrogGenddrEquakotyandthe,ewanda,2,0,MNGGlobalb4aith,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20992010,0.5495350153909087,S5w45,1,Res0onsuve,RW,Mul6ilaterai,16064,0,UNWlj4gUnitedNationsEntltyforGrnderEqualjtyand4ge,Rwanfa,2,0,jNGGl9balyealth,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
w0092010,1.0907581556944652,S524t,1,Reqponsuve,TZ,jultilwteral,15130,0,yNsomenUnuredgatiohcEntityforGenderEquxlityandyhe,4anzzniaUnRep,2,0,hNGGlobaljealhh,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009e010,1.0927565793311411,S52t5,1,Responzivs,TZ,Mulyilaterao,16064,0,UNWomenUnitedNstionsEn4jtyforGendseEquspifyandthd,TahzaniaynRep,2,0,MNyGlofalyealth,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092019,1.3153719813106413,S5246,1,Reslonzive,UG,hultilate3al,15130,0,iNWonenUnitedNatiogssntityfo4Gend3r2qualithanfthe,Uganva,2,0,MbGGlofapHealth,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092o10,2.1740467434208033,S5q45,1,tespohsive,UG,Mult9latefal,16064,0,UNWom2bUnitwdNstiknssnrityforGenderwqualityanwthe,Utanda,2,0,MNGGllbxlHexlth,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092020,0.3878354867618946,S52e5,1,Res0onsige,ZW,Mulhklateral,15130,0,UNeonenUnjtedNationsEnt84yflrGenderEqkalitywndtje,Zijbabwe,2,0,MmGGlobslHealtg,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20p92010,1.5986324484813437,q5245,1,eesoonsive,ZW,kultilatersl,16064,0,UNWomenUj9tedNationsEntjtufodG3nderEwualifyahdthe,Zimbafwe,2,0,MNGflibalHeal6h,0,M013070001,Closed,3000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,0,5247,Global Health - INIT,3000000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
30092010,1.1741091692830914,Sw079,0,Reeponsivf,19,CigjlSociety,15150,0,CowaterInternwtiojapunc,AsianD2vekopkentBabk,3,0,MESNzTUfAkRESOURCESGOVE5NANC4,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
10092010,0.993126144428218,S1069,0,fesp9nsive,19,Civiixociety,15150,0,fowat4rInternationakunc,AsiamD4velopmentBqnl,3,0,MESNATiRALREw0UgsESGOVERNANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092p10,0.23444723687324998,S10y9,0,Respons9v4,19,fivilS8ciety,15150,0,C8waterIjtegnayionalInc,zsiajDev3lopmentnank,3,0,M4SNATUgALRESOUeCESGOVEgmANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200o2010,1.4569300544305313,S1o79,0,fesponsivr,19,divilSoc8ety,15150,0,Clwzterlnternati8nalInc,AsuagcevelopmentBahk,3,0,MESbATURALREwOUtCESGOV2RNANC3,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
29092010,2.0705450153450466,a1079,0,34sponsive,19,Civilaoxiety,15150,0,CkwaterInternatoknal9nc,AsiahDevelo0j2ntBank,4,0,MEaNATURsoRESOURCEcGOVERNsNCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20p92010,0.5027348881752789,S1o79,0,4esponsife,19,xiviiSociety,15150,0,C9wayerIn5e5nationalInc,wsiamDevelopmemtnank,3,0,MESNwTURAL5ESOURC3SGOVE3NsNCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20093010,0.6731075649142677,c1079,0,Respojsife,19,d9vilSociety,15150,0,Cowater9nternqrional7nc,AsianDevfpopmfn5Bank,4,0,MESmATURApRES8URvEeGOVERNANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092910,0.9878446676474859,S2079,0,Redlonsive,19,C7vllSociety,15150,0,Cowater8nt3rnatiogalIjc,AsianDedelo0memtBamk,4,0,MESNATURALRESpURC3Sb0VERNANC3,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201o,1.032918210253634,S107p,0,5dsponsive,19,Cjvildociety,15150,0,dowwgerInternationaljnc,AsiabxevekopmentBsnk,3,0,MESNATU3ALRESOURCExGkV23NANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201p,0.5573424990898526,S2079,0,Respinsove,19,Civ9lSocieyy,15150,0,CowaherInterhati8nzlInc,AsiamDecelopmemtBajk,3,0,hESNATURAL3ES0URCESGOV3RNANsE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092910,1.2100196491652473,S1070,0,3esponsife,19,fivipSociety,15150,0,Cowwtet9nternqtionalInc,AsianDevskkpm3ntBank,3,0,MESNA4UtsLRESOUeCESGOgERNANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20o92010,1.0810549579404214,S1069,0,Res09nsive,19,ClvilSocieth,15150,0,Cowa5erIntetnafi0nalInc,As8anDevrlopmentganl,3,0,MESNATURALREqOURCEaGOVddmANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201o,0.8298362411395452,S10u9,0,Resp9msive,19,CifilSlciety,15150,0,vowaterInte4na4ionalInx,AsiagDevdlppmentBqnk,4,0,MESNATjRApRESOUtdfSGOVERNANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20o92010,1.1291946070471344,c1079,0,Reeponxive,19,sivilSoxiety,15150,0,fowzterInhernational8nc,qsoanDevelkpmrntBank,3,0,nESNATURALRES8URCEShOcERNANCr,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009q010,0.6802453747073403,S1o79,0,gesponcive,19,CibilSiciety,15150,0,s0waterInternztipnalInc,zsianDevelopnsntBznk,3,0,MEwjATURAkRESOURCESGOVfRNANCr,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201p,0.5728928031320571,Sw079,0,3esponsibe,19,fivilxociety,15150,0,dowaterImyernatilnalInc,AsizmDevelolnentBank,3,0,MESNsTURALRESpU4CESGOVERNAhvE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
10092010,0.5920076824542524,S10y9,0,Rrsponside,19,CivilSlfiety,15150,0,Co2a53rInternagionalInc,Aqianfevelo9mentBamk,4,0,jESNATURALeESpURCESGiVERNANvE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092o10,0.9260916961769023,e1079,0,4esp8nsive,19,CigikSociety,15150,0,CowategunternaykonalInc,Asianwev3lppmentBxnk,3,0,MESNATU5AptESOURCESGOV3RbANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092019,0.7937259833083583,Sq079,0,Rssponwive,19,Civilqoci3ty,15150,0,C0watdrInte4nationxlInc,AsianDevelopm2grBagk,3,0,MwSNATURALRwSOURsESGOf4RNANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20091010,1.4739073106653944,S1o79,0,Rezpogsive,19,Cjvildociety,15150,0,vowarerIjte5nationalInc,Asiajwwvelo0mentBank,3,0,kESNATURAL4ESOURCESGObERNsNfE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200920w0,0.028846731523377134,S1078,0,5esplnsive,19,CivjlSocie6y,15150,0,CowaterIntetna4ionwiInc,AslanDevelopnebtBano,3,0,MESNATURzLREaOiRCESGOVsRNANC4,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20o92010,1.3220330377352276,e1079,0,Resp0nskve,19,vivileociety,15150,0,Cowa6erIntrrnationqllnc,Asiancevelolmen6fank,4,0,MESNAyURALRESOURCESvObfRgANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201o,1.7793336416368568,S1078,0,despohsive,19,CifklSociety,15150,0,CowatdrIbternatiknalIbc,AwkanDevepopmentBanl,4,0,MwSNxTURALRESOUeC2cGOVERNANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201p,0.5691722063238892,Sw079,0,des9onsive,19,f8vilSociety,15150,0,C0wagerIntrrnstionalInc,AsianDevrlophentBabl,3,0,MEwjATURAoe4SOURCESGOVERNANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
30092010,1.2031923861304963,S107i,0,Responwivf,19,C9vilSoxiety,15150,0,CowaterInternatiohsoIhc,Asianrev3lo0mentBani,3,0,MESNATURALRESOURC3St0gsRNANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009q010,1.01147138686982,S1p79,0,Rewpondive,19,CivilS9ciegy,15150,0,CowqterInteenati9nal9nc,AsiagDebellpmehtBank,4,0,MESNATUdALRESpURCEenOVERgANCE,0,M013076001,Closed,18075.54,B5100,MFM Global Issues and Development,D5430,MED Economic Development,0,5282,Natural Resources & Governance - INIT,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
