assay_id,assay_test_type,assay_organism,assay_category,assay_type,relationship_type,curated_by,assay_tissue,assay_tax_id,description,tid,variant_id,src_assay_id,src_id,doc_id,bao_format,assay_strain,assay_cell_type,assay_subcellular_fraction
5489,,Cercopithecidae,,A,U,Autocuration,Frontal cortex,9527.0,Compound (i.v.) was evaluated for uptake rate constants in frontal cortex of rhesus monkey (Radiolabeled compound),22224,,,1,17827,BAO_0000019,,,
5490,,Cercopithecidae,,A,U,Autocuration,,9527.0,Compound (i.v.) was evaluated for uptake rate constants in jaw bone of rhesus monkey (Radiolabeled compound),22224,,,1,17827,BAO_0000019,,,
5491,,Cercopithecidae,,A,U,Autocuration,Striatum,9527.0,Compound (i.v.) was evaluated for uptake rate constants in striatum of rhesus monkeys (Radiolabeled compound),22224,,,1,17827,BAO_0000019,,,
5492,,Cercopithecidae,,A,U,Autocuration,,9527.0,Compound was evaluated for oral bioavailability in rats,22224,,,1,17791,BAO_0000218,,,
5493,In vivo,Cercopithecidae,,A,U,Autocuration,Plasma,9527.0,Maximum concentration of compound found in plasma at 5 mg/kg after oral administration,22224,,,1,17667,BAO_0000218,,,
5494,,Cercopithecidae,,A,U,Autocuration,,9527.0,Half life period was evaluated in monkey,22224,,,1,17791,BAO_0000019,,,
5495,In vivo,Cercopithecidae,,A,U,Autocuration,,9527.0,Half-life in rhesus monkeys by intravenous administration of dose,22224,,,1,110,BAO_0000218,,,
5496,,Mus musculus,,A,N,Intermediate,Plasma,10090.0,AUC (0-6 hr) after oral administration at 30 mg/kg in ICR mouse,50594,,,1,5781,BAO_0000218,,,
5497,,Mus musculus,,A,N,Intermediate,Plasma,10090.0,AUC after intraperitoneal administration of 100 mg/kg in mice,50594,,,1,17734,BAO_0000218,,,
5498,,Mus musculus,,A,N,Intermediate,Plasma,10090.0,AUC value was determined after oral administration,50594,,,1,17718,BAO_0000218,,,
5499,,Mus musculus,,A,N,Intermediate,,10090.0,Area under curve (AUC) determined at a dose 10 mg/kg administered intraperitoneally to mice,50594,,,1,4573,BAO_0000218,,,
5500,,Mus musculus,,A,N,Intermediate,,10090.0,Area under curve (AUC) was determined in mice at a single subcutaneous administration of 40 mg/kg (n=4),50594,,,1,3277,BAO_0000218,,,
5501,,Mus musculus,,A,N,Intermediate,,10090.0,Area under curve by ioral administration in mouse,50594,,,1,2862,BAO_0000218,,,
5502,,Mus musculus,,A,N,Intermediate,,10090.0,Area under curve by iv administration in mouse,50594,,,1,2862,BAO_0000218,,,
5503,,Mus musculus,,A,N,Intermediate,,10090.0,Area under curve at 0-8 hr in IRC mice after peroral administration,50594,,,1,5951,BAO_0000218,,,
5504,,Mus musculus,,A,N,Intermediate,,10090.0,Area under curve when injected i.p. in mice at a dose of 50 mg/kg,50594,,,1,17729,BAO_0000218,,,
5505,,Mus musculus,,A,N,Intermediate,,10090.0,Area under curve when injected intraperitoneally in BALB/C mice at a dose of 20 mg/kg,50594,,,1,17728,BAO_0000218,,,
5506,,Mus musculus,,A,N,Intermediate,,10090.0,Area under curve when injected intravenously in BALB/C mice at a dose of 20 mg/kg,50594,,,1,17728,BAO_0000218,,,
5507,,Mus musculus,,A,N,Intermediate,,10090.0,Area under curve when injected intravenously in mice at a dose of 20 mg/kg,50594,,,1,17729,BAO_0000218,,,
5508,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on RNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.01 ug/mL,80433,,,1,9424,BAO_0000219,,RPMI-8226,
5509,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on RNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.1 ug/mL,80433,,,1,9424,BAO_0000219,,RPMI-8226,
5510,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on RNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.1 ug/mL (*: >50% cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5511,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on RNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.3 ug/mL (*: >50% cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5512,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on RNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.5 ug/mL. (*: >1 log cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5513,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on RNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 10 ug/mL (*: >1 log cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5514,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on RNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 1 ug/mL. (*: >50% cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5515,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on RNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 1 ug/mL. (*: >1 log cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5516,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on protein synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.01 ug/mL,80433,,,1,9424,BAO_0000219,,RPMI-8226,
5517,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on protein synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.1 ug/mL,80433,,,1,9424,BAO_0000219,,RPMI-8226,
5518,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on protein synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.1 ug/mL (*: >50% cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5519,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on protein synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.3 ug/mL (*: >50% cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5520,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on protein synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.5 ug/mL. (*: >1 log cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5521,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on protein synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 10 ug/mL (*: >1 log cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5522,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on protein synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 1 ug/mL. (*: >50% cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5523,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on protein synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 1 ug/mL. (*: >1 log cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5524,,Homo sapiens,,F,N,Expert,,9606.0,In vitro inhibition of human 8226 myeloma tumor cell line growth.,80433,,,1,9424,BAO_0000219,,RPMI-8226,
5525,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro inhibition of tumor cell growth in the human myeloma 8226/ADR system.,80433,,,1,11544,BAO_0000219,,RPMI-8226,
5526,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxicity of compound against 8226/DOX1V cells,80433,,,1,17378,BAO_0000219,,RPMI-8226,
5527,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxicity of compound against 8226/S cells,80433,,,1,17378,BAO_0000219,,RPMI-8226,
5528,,Homo sapiens,,F,N,Intermediate,,9606.0,Inhibitory concentration against 8226 myeloma cancer cell line,80433,,,1,17079,BAO_0000219,,RPMI-8226,
5529,,Homo sapiens,,F,N,Intermediate,,9606.0,Inhibitory concentration against 8226/Dox40 (Dox-Re) cancer cell line,80433,,,1,17079,BAO_0000219,,RPMI-8226,
5530,,Homo sapiens,,F,N,Intermediate,,9606.0,Inhibition of cell growth was studied in human teratocarcinoma (833K).,80647,,,1,13466,BAO_0000219,,833K,
5531,,Homo sapiens,,F,N,Intermediate,,9606.0,Inhibition of cell growth was studied in human teratocarcinoma (833K); ND ='not determined',80647,,,1,13466,BAO_0000219,,833K,
5532,,Homo sapiens,,F,N,Expert,,9606.0,Tested in vitro for growth inhibitory activity against 833K (human teratorcarcinoma) cells,80647,,,1,2392,BAO_0000219,,833K,
5533,,Homo sapiens,,F,N,Intermediate,,9606.0,The compound was tested in vitro for growth inhibitory activity against 833K (human teratorcarcinoma) cells; No data,80647,,,1,2392,BAO_0000219,,833K,
5534,,,,B,U,Autocuration,,,Inhibitory activity against caspase-1,22226,,,1,6608,BAO_0000019,,,
5535,,Enterococcus faecalis,,B,H,Autocuration,,1351.0,Percent inhibition of DAla-DAla Ligase at 10e -3 M of the compound,45,,,1,10199,BAO_0000357,,,
5536,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro antiproliferative activity against 8701-BC human breast cancer cells at a concentration of (0-100 uM) for 72 hr using MTT assay,80648,,,1,17749,BAO_0000219,,8701-BC,
5537,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro antiproliferative activity against 8701-BC human breast cancer cells at a concentration of (0-100 uM,80648,,,1,17749,BAO_0000219,,8701-BC,
5538,,,,F,U,Intermediate,,,In vitro anticancer activity against 9 NCI colon cancer cell lines; inactive,22226,,,1,1229,BAO_0000019,,,
5539,,,,F,U,Intermediate,,,In vitro anticancer activity against 9 NCI melanoma cell lines; inactive,22226,,,1,1229,BAO_0000019,,,
5540,,,,F,U,Intermediate,,,In vitro anticancer activity against 9 NCI renal cancer cell lines; inactive,22226,,,1,1229,BAO_0000019,,,
5541,,,,B,U,Autocuration,,,Inhibitory activity was determined against 9-cis-epoxycarotenoid dioxygenase (NCED) expressed in Escherichia coli in presence of 9''-cis-neo-xanthin,22226,,,1,6390,BAO_0000019,,,
5542,,Streptococcus pyogenes,,F,U,Autocuration,,1314.0,Minimum inhibitory concentration against Streptococcus pyogenes 930MLSB,22226,,,1,16219,BAO_0000019,,,
5543,,Streptococcus pyogenes,,F,U,Autocuration,,1314.0,Minimum inhibitory concentration against Streptococcus pyogenes 930MLSB,22226,,,1,16219,BAO_0000019,,,
5544,,,,B,H,Autocuration,,,Percent inhibition against Cdc25C phosphatase at 50 uM of compound,11922,,,1,17043,BAO_0000357,,,
5545,,Homo sapiens,,F,N,Intermediate,,9606.0,Tested for in vitro cytotoxic potency of compound in 9KB assay,81115,,,1,6929,BAO_0000219,,KB ,
5546,,Homo sapiens,,A,N,Intermediate,,9606.0,Tested for in vitro cytotoxic potency of compound in 9KB assay,81115,,,1,6929,BAO_0000219,,KB ,
5547,,Homo sapiens,,F,U,Autocuration,,9606.0,In vitro cytotoxicity of compound was tested against 9KB cells.,22226,,,1,7083,BAO_0000219,,,
5548,,Rattus norvegicus,,F,N,Intermediate,,10116.0,Cytotoxic concentration against 9L cells was determined on day 3,80653,,,1,12446,BAO_0000219,,9L,
5549,,Rattus norvegicus,,F,N,Expert,,10116.0,Tested in vitro for anticancer activity against 9L cells,80653,,,1,15345,BAO_0000219,,9L,
5550,,Rattus norvegicus,,F,N,Expert,,10116.0,Tested in vitro for anticancer activity against 9L cells; Not determined,80653,,,1,15345,BAO_0000219,,9L,
5551,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro inhibitory activity against human A549 non-small cell lung tumor; Active,80682,,,1,6301,BAO_0000219,,A549,
5552,,Homo sapiens,,F,N,Intermediate,,9606.0,The compound was tested in vitro for its cytotoxicity against human A-549 cancer cell line by MTT method at 1 uM concentration; No inhibition,80682,,,1,4833,BAO_0000219,,A549,
5553,,Homo sapiens,,F,N,Intermediate,,9606.0,The compound was tested in vitro for its cytotoxicity against human A-549 cancer cell line by MTT method at 1 uM concentration; Significant inhibition,80682,,,1,4833,BAO_0000219,,A549,
5554,,Homo sapiens,,F,N,Intermediate,,9606.0,The compound was tested in vitro for its cytotoxicity against human A-549 cancer cell line by MTT method at 1 uM concentration; Slight inhibition,80682,,,1,4833,BAO_0000219,,A549,
5555,,Homo sapiens,,F,N,Expert,,9606.0,Cytotoxicity against human lung carcinoma A549 cell line,80682,,,1,13330,BAO_0000219,,A549,
5556,,Homo sapiens,,F,D,Expert,,9606.0,Ability to induce human IL-6 assay in A549 lung carcinoma cell line.,25,,,1,17517,BAO_0000219,,A549,
5557,,Homo sapiens,,F,D,Expert,,9606.0,"Ability to induce human IL-6 assay in A549 lung carcinoma cell line; n.r.: not reported, EC50 values not reported in cases were %dex e 35%.",25,,,1,17517,BAO_0000219,,A549,
5558,,Homo sapiens,,F,N,Intermediate,,9606.0,"In vitro growth inhibition of A549, lung carcinoma",80682,,,1,14425,BAO_0000219,,A549,
5559,,Homo sapiens,,F,N,Intermediate,,9606.0,"In vitro growth inhibition of A549, lung carcinoma.",80682,,,1,14425,BAO_0000219,,A549,
5560,,Homo sapiens,,F,N,Expert,,9606.0,In vitro cytotoxicity against A549 (human lung carcinoma) cell line.,80682,,,1,5228,BAO_0000219,,A549,
5561,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxic activity against human lung cancer A549 cell line was determined,80682,,,1,5351,BAO_0000219,,A549,
5562,,Homo sapiens,,F,N,Expert,,9606.0,Cytotoxicity against human solid tumor lung carcinoma A549 cell line,80682,,,1,12198,BAO_0000219,,A549,
5563,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxicity concentration against human lung carcinoma A-549 cell line,80682,,,1,13891,BAO_0000219,,A549,
5564,,Homo sapiens,,F,N,Expert,,9606.0,Cytotoxicity in A549 (human carcinoma) cell line.,80682,,,1,5677,BAO_0000219,,A549,
5565,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxicity on lung carcinoma (A-549) cell line,80682,,,1,13788,BAO_0000219,,A549,
5566,,Homo sapiens,,F,N,Expert,,9606.0,Effective dose against 50% reduction in Human lung carcinoma (A-549) cell number after 3-day incubation.,80682,,,1,13384,BAO_0000219,,A549,
5567,,Homo sapiens,,F,N,Intermediate,,9606.0,Effective dose of compound against replication of A549 cell line was evaluated,80682,,,1,6726,BAO_0000219,,A549,
5568,,Homo sapiens,,F,N,Expert,,9606.0,In vitro cytotoxic activity was determined against lung carcinoma (A549) cell line,80682,,,1,3455,BAO_0000219,,A549,
5569,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro cytotoxicity evaluated against human lung cancer (A549 cell line),80682,,,1,5726,BAO_0000219,,A549,
5570,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro cytotoxicity evaluated against human lung cancer (A549 cell line); NA is not active,80682,,,1,5726,BAO_0000219,,A549,
5571,,Homo sapiens,,F,N,Intermediate,,9606.0,The compound was evaluated for antiproliferative activity against A549 cell line,80682,,,1,3936,BAO_0000219,,A549,
5572,,Homo sapiens,,F,N,Intermediate,,9606.0,The compound was tested for tumor cell growth inhibitory activity against human lung carcinoma (A549) cell line.,80682,,,1,14991,BAO_0000219,,A549,
5573,,Homo sapiens,,F,N,Intermediate,,9606.0,Concentration required for growth inhibition of human lung carcinoma cell line A549,80682,,,1,5243,BAO_0000219,,A549,
5574,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxic activity against A549/ATCC non-small cell-lung cancer cell line,80682,,,1,12858,BAO_0000219,,A549,
5575,,Homo sapiens,,F,N,Intermediate,,9606.0,Growth inhibition against A549 cell line was evaluated,80682,,,1,6776,BAO_0000219,,A549,
5576,,Homo sapiens,,F,N,Intermediate,,9606.0,Growth inhibitory activity against A549 human solid tumor cell line using MTT assay,80682,,,1,16558,BAO_0000219,,A549,
5577,,Homo sapiens,,F,N,Expert,,9606.0,Inhibition of anchorage independent growth of human tumor cell line A549 K-ras-transformed in soft agar,80682,,,1,4583,BAO_0000219,,A549,
5578,,Homo sapiens,,F,N,Intermediate,,9606.0,Inhibitor activity against A549 (Human lung carcinoma)cell line with varying concentration of the drug for 72 hrs,80682,,,1,13514,BAO_0000219,,A549,
5579,,Homo sapiens,,F,N,Expert,,9606.0,Chemosensitivity against DT-diaphorase rich A549 cell lines,80682,,,1,15166,BAO_0000219,,A549,
5580,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound tested against A549 lung carcinoma in the sulforhodamine B assay.,80682,,,1,13873,BAO_0000219,,A549,
5581,,Homo sapiens,,F,N,Expert,,9606.0,In vitro cytotoxicity against human A549 (lung cancer) cell line.,80682,,,1,6447,BAO_0000219,,A549,
5582,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro antitumor activity against A549 (lung) human tumor cell lines.,80682,,,1,2068,BAO_0000219,,A549,
5583,,Homo sapiens,,F,N,Expert,,9606.0,In vitro cytotoxic activity against human lung carcinoma A549 cell line,80682,,,1,1863,BAO_0000219,,A549,
5584,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested against A549 lung cancer cell line in the sulforhodamine B assay.,80682,,,1,13873,BAO_0000219,,A549,
5585,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested against A549 lung carcinoma cell line in the sulforhodamine B assay.,80682,,,1,13873,BAO_0000219,,A549,
5586,,Homo sapiens,,F,N,Expert,,9606.0,Tested against A549 lung carcinoma in the sulforhodamine B assay.,80682,,,1,13873,BAO_0000219,,A549,
5587,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested for cytotoxicity on A549 lung adenocarcinoma cell line using a proliferation assay (MTT reduction),80682,,,1,579,BAO_0000219,,A549,
5588,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested for cytotoxicity on A549 lung adenocarcinoma cell line using a proliferation assay (MTT reduction).,80682,,,1,579,BAO_0000219,,A549,
5589,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested for inhibition of growth of human lung carcinoma cell line A549 up to a conc of 10 uM; NI means no inhibition,80682,,,1,4584,BAO_0000219,,A549,
5590,,Homo sapiens,,F,N,Expert,,9606.0,Inhibition of NFkB (transcription factor) activation in A549 human lung carcinoma cell line,80682,,,1,5421,BAO_0000219,,A549,
5591,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line,80682,,,1,5421,BAO_0000219,,A549,
5592,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line at 20 uM concentration,80682,,,1,5421,BAO_0000219,,A549,
5593,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line; NA=Not assayed,80682,,,1,5421,BAO_0000219,,A549,
5594,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested for potency against human lung A549 cells using sulforhodamine B assay.,80682,,,1,14188,BAO_0000219,,A549,
