assays_ASSI,assays_CEI,assays_BFO,assays_ASTI,assays_SRASI,assays_ASSTR,assays_CHEI,assays_ASSSUBCELFRA,assays_AST,assays_VAI,assays_Ti,assays_ASSCTY,assays_RELATITY,assays_CONFSCO,assays_CUB,assays_SRI,assays_TII
2603,,BAO_0000019,,,,CHEMBL617471,,B,,12687,,H,8,Autocuration,1,
2604,723.0,BAO_0000219,,,,CHEMBL617472,,B,,12687,NIH3T3,H,8,Expert,1,
2605,,BAO_0000357,,,,CHEMBL617473,,B,,12687,,H,8,Expert,1,
2606,,BAO_0000019,,,,CHEMBL617474,,B,,12687,,D,9,Expert,1,
2607,,BAO_0000019,,,,CHEMBL617475,,B,,12687,,D,9,Expert,1,
2608,,BAO_0000221,Brain,,,CHEMBL617476,,B,,12687,,H,8,Autocuration,1,955.0
2609,,BAO_0000357,,,,CHEMBL617477,,B,,12687,,H,8,Expert,1,
2610,723.0,BAO_0000219,,,,CHEMBL617478,,B,,12687,NIH3T3,H,8,Expert,1,
2611,,BAO_0000221,,,,CHEMBL617479,,F,,12687,,H,8,Autocuration,1,
2612,,BAO_0000357,,,,CHEMBL617480,,B,,12687,,H,8,Autocuration,1,
2613,,BAO_0000357,,,,CHEMBL617481,,B,,12687,,H,8,Expert,1,
2614,,BAO_0000019,,,,CHEMBL617482,,B,,12687,,H,8,Expert,1,
2615,,BAO_0000019,,,,CHEMBL617483,,B,,12687,,H,8,Autocuration,1,
2616,,BAO_0000357,,,,CHEMBL621528,,B,,12687,,H,8,Autocuration,1,
2617,723.0,BAO_0000219,,,,CHEMBL621529,,B,,12687,NIH3T3,D,9,Expert,1,
2618,,BAO_0000357,,,,CHEMBL621530,,B,,12687,,H,8,Expert,1,
2619,,BAO_0000357,,,,CHEMBL621531,,B,,12687,,H,8,Expert,1,
2620,,BAO_0000019,,,,CHEMBL621532,,B,,12687,,D,9,Expert,1,
2621,,BAO_0000357,,,,CHEMBL621533,,B,,12687,,H,8,Expert,1,
2622,449.0,BAO_0000219,,,,CHEMBL621534,,B,,12687,CHO,H,8,Expert,1,
2623,,BAO_0000019,,,,CHEMBL621535,,B,,12687,,H,8,Autocuration,1,
2624,,BAO_0000357,,,,CHEMBL621536,,B,,12687,,H,8,Autocuration,1,
2625,,BAO_0000357,,,,CHEMBL621537,,B,,12687,,H,8,Autocuration,1,
2626,,BAO_0000357,,,,CHEMBL621538,,B,,12687,,D,9,Expert,1,
2627,,BAO_0000019,,,,CHEMBL621539,,B,,12687,,H,8,Autocuration,1,
2628,,BAO_0000019,,,,CHEMBL621540,,B,,12687,,H,8,Autocuration,1,
2629,,BAO_0000019,,,,CHEMBL621541,,B,,12687,,H,8,Autocuration,1,
2630,,BAO_0000019,,,,CHEMBL621542,,B,,12687,,H,8,Autocuration,1,
2631,,BAO_0000357,,,,CHEMBL621543,,B,,12687,,H,8,Expert,1,
2632,,BAO_0000357,,,,CHEMBL621544,,B,,12687,,H,8,Expert,1,
2633,,BAO_0000357,,,,CHEMBL621545,,B,,12687,,D,9,Expert,1,
2634,,BAO_0000357,,,,CHEMBL621546,,B,,12687,,H,8,Autocuration,1,
2635,,BAO_0000357,,,,CHEMBL621547,,B,,12687,,H,8,Autocuration,1,
2636,723.0,BAO_0000219,,,,CHEMBL618692,,B,,12687,NIH3T3,H,8,Expert,1,
2637,,BAO_0000357,,,,CHEMBL618693,,B,,12687,,H,8,Autocuration,1,
2638,,BAO_0000357,,,,CHEMBL872922,,B,,12687,,H,8,Autocuration,1,
2639,,BAO_0000357,,,,CHEMBL618694,,B,,12687,,H,8,Autocuration,1,
2640,,BAO_0000357,,,,CHEMBL618695,,B,,12687,,D,9,Expert,1,
2641,,BAO_0000357,,,,CHEMBL618696,,B,,12687,,H,8,Autocuration,1,
2642,,BAO_0000357,,,,CHEMBL618697,,B,,12687,,H,8,Expert,1,
2643,,BAO_0000357,,,,CHEMBL618892,,B,,12687,,H,8,Autocuration,1,
2644,,BAO_0000357,,,,CHEMBL618893,,B,,12687,,H,8,Autocuration,1,
2645,,BAO_0000357,,,,CHEMBL618894,,B,,12687,,H,8,Autocuration,1,
2646,723.0,BAO_0000219,,,,CHEMBL618895,,B,,12687,NIH3T3,H,8,Expert,1,
2647,,BAO_0000357,,,,CHEMBL618896,,B,,12687,,D,9,Expert,1,
2648,,BAO_0000019,Caudate-putamen,,,CHEMBL618897,,B,,12687,,H,8,Autocuration,1,5383.0
2649,,BAO_0000357,,,,CHEMBL618898,,B,,12687,,H,8,Autocuration,1,
2650,,BAO_0000357,,,,CHEMBL618899,,B,,12687,,H,8,Autocuration,1,
2651,,BAO_0000357,,,,CHEMBL618900,,B,,12687,,H,8,Autocuration,1,
2652,,BAO_0000019,,,,CHEMBL618901,,B,,12687,,H,8,Autocuration,1,
2653,,BAO_0000357,,,,CHEMBL618902,,B,,12687,,H,8,Autocuration,1,
2654,,BAO_0000221,Hippocampus,,,CHEMBL618903,,B,,12687,,D,9,Expert,1,10000000.0
2655,,BAO_0000357,,,,CHEMBL618904,,B,,12687,,H,8,Autocuration,1,
2656,,BAO_0000357,,,,CHEMBL618905,,B,,12687,,H,8,Autocuration,1,
2657,,BAO_0000357,,,,CHEMBL618906,,B,,12687,,H,8,Autocuration,1,
2658,723.0,BAO_0000219,,,,CHEMBL618907,,B,,12687,NIH3T3,H,8,Expert,1,
2659,,BAO_0000019,,,,CHEMBL618908,,B,,12687,,H,8,Autocuration,1,
2660,,BAO_0000357,,,,CHEMBL617909,,B,,12687,,H,8,Autocuration,1,
2661,,BAO_0000019,,,,CHEMBL617910,,B,,12687,,H,8,Expert,1,
2662,,BAO_0000221,Brain,,,CHEMBL617911,,B,,12687,,H,8,Autocuration,1,955.0
2663,,BAO_0000249,,,,CHEMBL872923,,B,,12687,,H,8,Autocuration,1,
2664,,BAO_0000249,,,,CHEMBL617912,,B,,12687,,H,8,Autocuration,1,
2665,,BAO_0000019,,,,CHEMBL617913,,B,,12687,,D,9,Expert,1,
2666,,BAO_0000249,,,,CHEMBL617914,,B,,12687,,H,8,Expert,1,
2667,,BAO_0000249,,,,CHEMBL617915,,B,,12687,,H,8,Autocuration,1,
2668,,BAO_0000249,,,,CHEMBL617916,,B,,12687,,H,8,Autocuration,1,
2669,,BAO_0000019,,,,CHEMBL617917,,B,,12687,,D,9,Expert,1,
2670,,BAO_0000019,,,,CHEMBL617918,,B,,12687,,H,8,Expert,1,
2671,,BAO_0000019,,,,CHEMBL617919,,B,,12687,,H,8,Autocuration,1,
2672,,BAO_0000019,,,,CHEMBL617920,,B,,12687,,D,9,Expert,1,
2673,,BAO_0000019,,,,CHEMBL617921,,B,,12687,,D,9,Expert,1,
2674,,BAO_0000224,,,,CHEMBL617922,,B,,105102,,D,5,Expert,1,
2675,,BAO_0000357,,,,CHEMBL617923,,B,,12687,,H,8,Autocuration,1,
2676,,BAO_0000357,,,,CHEMBL617924,,B,,12687,,H,8,Autocuration,1,
2677,,BAO_0000357,,,,CHEMBL617925,,B,,12687,,H,8,Autocuration,1,
2678,,BAO_0000357,,,,CHEMBL617926,,B,,12687,,D,9,Expert,1,
2679,,BAO_0000357,,,,CHEMBL617927,,B,,12687,,H,8,Autocuration,1,
2680,,BAO_0000357,,,,CHEMBL617928,,B,,12687,,H,8,Autocuration,1,
2681,,BAO_0000019,,,,CHEMBL617929,,B,,12687,,D,9,Expert,1,
2682,,BAO_0000019,,,,CHEMBL617930,,B,,12687,,H,8,Expert,1,
2683,,BAO_0000019,,,,CHEMBL617931,,B,,12687,,H,8,Autocuration,1,
2684,,BAO_0000019,,,,CHEMBL617932,,B,,12687,,H,8,Autocuration,1,
2685,449.0,BAO_0000219,,,,CHEMBL617933,,B,,12687,CHO,H,8,Autocuration,1,
2686,,BAO_0000019,,,,CHEMBL617934,,B,,12687,,H,8,Autocuration,1,
2687,,BAO_0000019,,,,CHEMBL617935,,B,,12687,,H,8,Autocuration,1,
2688,,BAO_0000357,,,,CHEMBL617936,,B,,12687,,H,8,Autocuration,1,
2689,,BAO_0000019,,,,CHEMBL617937,,B,,12687,,H,8,Autocuration,1,
2690,,BAO_0000019,,,,CHEMBL617938,,B,,12687,,H,8,Autocuration,1,
2691,,BAO_0000218,,,,CHEMBL617939,,B,,12687,,H,8,Autocuration,1,
2692,,BAO_0000218,,,,CHEMBL617940,,B,,12687,,H,8,Autocuration,1,
2693,,BAO_0000218,,,,CHEMBL617941,,B,,12687,,H,8,Autocuration,1,
2694,,BAO_0000357,,,,CHEMBL617942,,B,,12687,,H,8,Expert,1,
2695,,BAO_0000357,,,,CHEMBL617943,,B,,12687,,H,8,Expert,1,
2696,,BAO_0000224,,,,CHEMBL617944,,B,,105093,,H,4,Expert,1,
2697,,BAO_0000224,,,,CHEMBL617945,,B,,105093,,H,4,Expert,1,
2698,,BAO_0000224,,,,CHEMBL617946,,B,,105075,,H,4,Expert,1,
2699,,BAO_0000357,,,,CHEMBL617947,,B,,12687,,H,8,Autocuration,1,
2700,,BAO_0000357,,,,CHEMBL617948,,B,,12687,,H,8,Expert,1,
2701,,BAO_0000019,,,,CHEMBL858116,,F,,12687,,H,8,Autocuration,1,
2702,,BAO_0000019,,,,CHEMBL617949,,F,,12687,,H,8,Autocuration,1,
2703,,BAO_0000019,,,,CHEMBL617950,,F,,12687,,H,8,Autocuration,1,
2704,,BAO_0000019,Thoracic aorta,,,CHEMBL617951,,F,,12687,,H,8,Expert,1,1515.0
2705,,BAO_0000019,Thoracic aorta,,,CHEMBL617952,,F,,12687,,H,8,Expert,1,1515.0
2706,,BAO_0000019,Thoracic aorta,,,CHEMBL617953,,F,,12687,,H,8,Autocuration,1,1515.0
2707,,BAO_0000357,,,,CHEMBL617954,,B,,12687,,H,8,Autocuration,1,
2708,,BAO_0000019,,,,CHEMBL617955,,B,,12687,,H,8,Expert,1,
2709,,BAO_0000019,,,,CHEMBL857071,,B,,12687,,H,8,Autocuration,1,
2710,,BAO_0000019,,,,CHEMBL617270,,B,,12687,,H,8,Expert,1,
2711,339.0,BAO_0000219,,,,CHEMBL617271,,B,,12687,N1E-115,H,8,Autocuration,1,
2712,339.0,BAO_0000219,,,,CHEMBL617272,,B,,12687,N1E-115,H,8,Autocuration,1,
2713,,BAO_0000019,,,,CHEMBL617273,,B,,12687,,H,8,Autocuration,1,
2714,,BAO_0000019,,,,CHEMBL617274,,F,,12687,,D,9,Expert,1,
2715,,BAO_0000357,,,,CHEMBL617275,,B,,108,,H,8,Autocuration,1,
2716,,BAO_0000357,,,,CHEMBL617276,,B,,108,,H,8,Autocuration,1,
2717,,BAO_0000357,,,,CHEMBL617277,,B,,108,,H,8,Autocuration,1,
2718,,BAO_0000019,,,,CHEMBL617278,,B,,108,,H,8,Expert,1,
2719,,BAO_0000019,,,,CHEMBL617279,,B,,108,,H,8,Expert,1,
2720,,BAO_0000019,,,,CHEMBL617280,,B,,108,,H,8,Expert,1,
2721,,BAO_0000357,,,,CHEMBL617281,,B,,108,,H,8,Autocuration,1,
2722,,BAO_0000357,,,,CHEMBL617282,,B,,108,,H,8,Autocuration,1,
2723,,BAO_0000019,,,,CHEMBL617283,,B,,108,,H,8,Expert,1,
2724,,BAO_0000019,,,,CHEMBL617284,,B,,108,,H,8,Expert,1,
2725,722.0,BAO_0000219,,,,CHEMBL617285,,B,,108,HEK293,H,8,Autocuration,1,
2726,,BAO_0000019,,,,CHEMBL617286,,B,,108,,H,8,Autocuration,1,
2727,,BAO_0000357,,,,CHEMBL617287,,B,,108,,D,9,Expert,1,
2728,,BAO_0000357,,,,CHEMBL617288,,B,,108,,H,8,Expert,1,
2729,,BAO_0000357,,,,CHEMBL617289,,B,,108,,H,8,Autocuration,1,
2730,,BAO_0000357,,,,CHEMBL872917,,B,,108,,H,8,Autocuration,1,
2731,,BAO_0000357,,,,CHEMBL617290,,B,,108,,H,8,Autocuration,1,
2732,449.0,BAO_0000219,,,,CHEMBL617291,,B,,108,CHO,H,8,Autocuration,1,
2733,449.0,BAO_0000219,,,,CHEMBL617292,,B,,108,CHO,H,8,Autocuration,1,
2734,723.0,BAO_0000219,,,,CHEMBL617293,,B,,108,NIH3T3,H,8,Autocuration,1,
2735,449.0,BAO_0000219,,,,CHEMBL617294,,F,,108,CHO,D,9,Expert,1,
2736,,BAO_0000019,,,,CHEMBL617295,,B,,108,,H,8,Expert,1,
2737,,BAO_0000357,,,,CHEMBL617296,,B,,108,,H,8,Autocuration,1,
2738,,BAO_0000019,,,,CHEMBL617297,,B,,108,,H,8,Autocuration,1,
2739,449.0,BAO_0000219,,,,CHEMBL617298,,B,,108,CHO,H,8,Expert,1,
2740,449.0,BAO_0000219,,,,CHEMBL617299,,B,,108,CHO,H,8,Expert,1,
2741,449.0,BAO_0000219,,,,CHEMBL617300,,B,,108,CHO,H,8,Autocuration,1,
2742,,BAO_0000357,,,,CHEMBL617454,,B,,108,,H,8,Autocuration,1,
2743,722.0,BAO_0000219,,,,CHEMBL617505,,B,,108,HEK293,H,8,Autocuration,1,
2744,722.0,BAO_0000219,,,,CHEMBL617506,,B,,108,HEK293,D,9,Expert,1,
2745,722.0,BAO_0000219,,,,CHEMBL617507,,B,,108,HEK293,D,9,Expert,1,
2746,,BAO_0000357,,,,CHEMBL617508,,B,,108,,H,8,Expert,1,
2747,722.0,BAO_0000219,,,,CHEMBL857982,,B,,108,HEK293,D,9,Expert,1,
2748,722.0,BAO_0000219,,,,CHEMBL617509,,B,,108,HEK293,D,9,Expert,1,
2749,722.0,BAO_0000219,,,,CHEMBL617510,,B,,108,HEK293,D,9,Expert,1,
2750,,BAO_0000357,,,,CHEMBL617511,,B,,108,,H,8,Autocuration,1,
2751,722.0,BAO_0000219,,,,CHEMBL617512,,B,,108,HEK293,H,8,Autocuration,1,
2752,722.0,BAO_0000219,,,,CHEMBL617749,,B,,108,HEK293,H,8,Autocuration,1,
2753,722.0,BAO_0000219,,,,CHEMBL617750,,B,,108,HEK293,H,8,Autocuration,1,
2754,722.0,BAO_0000219,,,,CHEMBL617751,,B,,108,HEK293,H,8,Autocuration,1,
2755,722.0,BAO_0000219,,,,CHEMBL617752,,B,,108,HEK293,H,8,Expert,1,
2756,722.0,BAO_0000219,,,,CHEMBL617753,,B,,108,HEK293,H,8,Autocuration,1,
2757,722.0,BAO_0000219,,,,CHEMBL617754,,B,,108,HEK293,H,8,Expert,1,
2758,722.0,BAO_0000219,,,,CHEMBL617755,,B,,108,HEK293,D,9,Expert,1,
2759,722.0,BAO_0000219,,,,CHEMBL617756,,B,,108,HEK293,H,8,Autocuration,1,
2760,722.0,BAO_0000219,,,,CHEMBL617757,,B,,108,HEK293,H,8,Expert,1,
2761,722.0,BAO_0000219,,,,CHEMBL617758,,B,,108,HEK293,H,8,Expert,1,
2762,723.0,BAO_0000219,,,,CHEMBL617759,,B,,108,NIH3T3,H,8,Autocuration,1,
2763,722.0,BAO_0000219,,,,CHEMBL617760,,B,,108,HEK293,H,8,Autocuration,1,
2764,485.0,BAO_0000219,,,,CHEMBL617761,,B,,108,CHO-K1,H,8,Expert,1,
2765,,BAO_0000357,,,,CHEMBL617762,,B,,108,,D,9,Expert,1,
2766,,BAO_0000357,,,,CHEMBL617763,,B,,108,,H,8,Autocuration,1,
2767,722.0,BAO_0000219,,,,CHEMBL857983,,B,,108,HEK293,H,8,Autocuration,1,
2768,722.0,BAO_0000219,,,,CHEMBL617764,,B,,108,HEK293,H,8,Autocuration,1,
2769,308.0,BAO_0000219,,,,CHEMBL617765,,B,,108,HeLa,H,8,Autocuration,1,
2770,,BAO_0000019,,,,CHEMBL617766,,F,,108,,H,8,Autocuration,1,
2771,,BAO_0000221,Hippocampus,,,CHEMBL617767,,F,,108,,H,8,Autocuration,1,10000000.0
2772,722.0,BAO_0000219,,,,CHEMBL617768,,B,,108,HEK293,H,8,Autocuration,1,
2773,722.0,BAO_0000219,,,,CHEMBL617769,,B,,108,HEK293,H,8,Autocuration,1,
2774,,BAO_0000357,,,,CHEMBL858023,,B,,11864,,H,8,Autocuration,1,
2775,,BAO_0000019,Stomach,,,CHEMBL617770,,B,,11864,,H,8,Autocuration,1,945.0
2776,,BAO_0000019,Stomach,,,CHEMBL617771,,B,,11864,,H,8,Autocuration,1,945.0
2777,625.0,BAO_0000219,,,,CHEMBL617772,,F,,11864,A9,H,8,Autocuration,1,
2778,723.0,BAO_0000219,,,,CHEMBL617773,,B,,11864,NIH3T3,H,8,Autocuration,1,
2779,723.0,BAO_0000219,,,,CHEMBL617850,,B,,11864,NIH3T3,H,8,Autocuration,1,
2780,723.0,BAO_0000219,,,,CHEMBL617851,,B,,11864,NIH3T3,H,8,Autocuration,1,
2781,,BAO_0000019,,,,CHEMBL617852,,F,,11864,,H,8,Autocuration,1,
2782,,BAO_0000019,Stomach,,,CHEMBL858024,,B,,12689,,H,8,Autocuration,1,945.0
2783,,BAO_0000019,Stomach,,,CHEMBL617853,,B,,12689,,D,9,Expert,1,945.0
2784,,BAO_0000357,,,,CHEMBL617854,,B,,108,,H,8,Expert,1,
2785,,BAO_0000357,,,,CHEMBL873477,,B,,108,,H,8,Expert,1,
2786,,BAO_0000357,,,,CHEMBL617855,,B,,108,,H,8,Expert,1,
2787,,BAO_0000019,,,,CHEMBL617856,,B,,108,,H,8,Expert,1,
2788,,BAO_0000019,,,,CHEMBL617857,,B,,108,,H,8,Autocuration,1,
2789,,BAO_0000249,,,,CHEMBL617858,,B,,108,,H,8,Autocuration,1,
2790,,BAO_0000357,,,,CHEMBL617859,,B,,108,,H,8,Autocuration,1,
2791,,BAO_0000357,,,,CHEMBL617860,,B,,108,,H,8,Autocuration,1,
2792,,BAO_0000357,,,,CHEMBL617861,,B,,108,,H,8,Autocuration,1,
2793,,BAO_0000019,,,,CHEMBL617862,,B,,108,,H,8,Expert,1,
2794,,BAO_0000019,,,,CHEMBL617863,,B,,108,,H,8,Autocuration,1,
2795,,BAO_0000249,,,,CHEMBL617864,,B,,108,,H,8,Autocuration,1,
2796,,BAO_0000249,,,,CHEMBL617649,,B,,108,,H,8,Autocuration,1,
2797,,BAO_0000019,,,,CHEMBL617650,,F,,108,,H,8,Expert,1,
2798,,BAO_0000019,,,,CHEMBL617651,,F,,108,,H,8,Expert,1,
2799,,BAO_0000357,,,,CHEMBL617652,,B,,108,,H,8,Autocuration,1,
2800,,BAO_0000019,,,,CHEMBL857072,,B,,108,,H,8,Autocuration,1,
2801,,BAO_0000357,,,,CHEMBL617653,,B,,108,,H,8,Autocuration,1,
2802,,BAO_0000019,,,,CHEMBL617654,,B,,12687,,H,8,Autocuration,1,
2803,,BAO_0000019,,,,CHEMBL617655,,F,,12689,,H,8,Autocuration,1,
2804,,BAO_0000357,,,,CHEMBL617656,,B,,12689,,H,8,Expert,1,
2805,,BAO_0000357,,,,CHEMBL617657,,B,,12689,,H,8,Autocuration,1,
2806,,BAO_0000357,,,,CHEMBL617658,,B,,12689,,H,8,Autocuration,1,
2807,,BAO_0000357,,,,CHEMBL617659,,B,,12689,,D,9,Expert,1,
2808,,BAO_0000357,,,,CHEMBL617838,,B,,12689,,D,9,Expert,1,
2809,,BAO_0000249,,,,CHEMBL617839,Brain membranes,B,,12689,,D,9,Expert,1,
2810,,BAO_0000357,,,,CHEMBL617840,,B,,12689,,H,8,Autocuration,1,
2811,,BAO_0000019,,,,CHEMBL617841,,B,,12689,,H,8,Autocuration,1,
2812,,BAO_0000019,,,,CHEMBL875915,,B,,12689,,H,8,Autocuration,1,
2813,,BAO_0000219,,,,CHEMBL617842,,B,,12689,,H,8,Expert,1,
2814,723.0,BAO_0000219,,,,CHEMBL617843,,B,,12689,NIH3T3,H,8,Expert,1,
2815,,BAO_0000357,,,,CHEMBL617844,,B,,12689,,H,8,Expert,1,
2816,,BAO_0000357,,,,CHEMBL617845,,B,,12689,,H,8,Expert,1,
2817,723.0,BAO_0000219,,,,CHEMBL617846,,B,,12689,NIH3T3,H,8,Expert,1,
2818,,BAO_0000357,,,,CHEMBL617847,,B,,12689,,H,8,Autocuration,1,
2819,,BAO_0000357,,,,CHEMBL617848,,B,,12689,,H,8,Expert,1,
2820,,BAO_0000357,,,,CHEMBL617849,,B,,12689,,H,8,Autocuration,1,
2821,,BAO_0000357,,,,CHEMBL621507,,B,,12689,,H,8,Expert,1,
2822,,BAO_0000357,,,,CHEMBL621508,,B,,12689,,H,8,Expert,1,
2823,,BAO_0000019,,,,CHEMBL621509,,B,,12689,,H,8,Autocuration,1,
2824,,BAO_0000019,,,,CHEMBL621510,,B,,12689,,H,8,Autocuration,1,
2825,,BAO_0000019,,,,CHEMBL621511,,B,,12689,,H,8,Autocuration,1,
2826,625.0,BAO_0000219,,,,CHEMBL621512,,B,,12689,A9,H,8,Expert,1,
2827,,BAO_0000357,,,,CHEMBL621513,,B,,12689,,H,8,Autocuration,1,
2828,,BAO_0000357,,,,CHEMBL621514,,B,,12689,,H,8,Expert,1,
2829,,BAO_0000219,,,,CHEMBL621515,,B,,12689,,H,8,Expert,1,
2830,,BAO_0000219,,,,CHEMBL621516,,B,,12689,,H,8,Autocuration,1,
2831,,BAO_0000019,Caudate-putamen,,,CHEMBL621517,,B,,12689,,H,8,Autocuration,1,5383.0
2832,,BAO_0000357,,,,CHEMBL621518,,B,,12689,,H,8,Autocuration,1,
2833,,BAO_0000019,,,,CHEMBL621519,,B,,12689,,H,8,Autocuration,1,
2834,,BAO_0000357,,,,CHEMBL621520,,B,,12689,,H,8,Autocuration,1,
2835,,BAO_0000357,,,,CHEMBL621521,,B,,12689,,H,8,Autocuration,1,
2836,,BAO_0000357,,,,CHEMBL621522,,B,,12689,,H,8,Autocuration,1,
2837,,BAO_0000219,,,,CHEMBL621523,,B,,12689,,H,8,Expert,1,
2838,,BAO_0000357,,,,CHEMBL621524,,B,,12689,,H,8,Autocuration,1,
2839,,BAO_0000357,,,,CHEMBL621525,,B,,12689,,D,9,Expert,1,
2840,,BAO_0000357,,,,CHEMBL872921,,B,,12689,,H,8,Autocuration,1,
2841,,BAO_0000357,,,,CHEMBL621526,,B,,12689,,H,8,Autocuration,1,
2842,,BAO_0000219,,,,CHEMBL621527,,B,,12689,,H,8,Expert,1,
2843,,BAO_0000019,,,,CHEMBL617865,,B,,12689,,D,9,Expert,1,
2844,,BAO_0000357,,,,CHEMBL617866,,B,,12689,,H,8,Autocuration,1,
2845,,BAO_0000019,,,,CHEMBL617867,,B,,12689,,H,8,Autocuration,1,
2846,,BAO_0000357,,,,CHEMBL617487,,B,,12689,,H,8,Autocuration,1,
2847,,BAO_0000357,,,,CHEMBL617488,,B,,12689,,H,8,Expert,1,
2848,,BAO_0000357,,,,CHEMBL617489,,B,,12689,,H,8,Autocuration,1,
2849,,BAO_0000019,,,,CHEMBL617490,,B,,12689,,H,8,Autocuration,1,
2850,,BAO_0000019,,,,CHEMBL617491,,B,,12689,,H,8,Autocuration,1,
2851,,BAO_0000019,,,,CHEMBL617492,,B,,12689,,H,8,Autocuration,1,
2852,,BAO_0000019,,,,CHEMBL617493,,B,,12689,,H,8,Autocuration,1,
2853,,BAO_0000357,,,,CHEMBL617494,,B,,12689,,H,8,Autocuration,1,
2854,,BAO_0000019,,,,CHEMBL617495,,B,,12689,,D,9,Expert,1,
2855,,BAO_0000357,,,,CHEMBL617496,,B,,12689,,H,8,Autocuration,1,
2856,485.0,BAO_0000219,,,,CHEMBL617497,,B,,12689,CHO-K1,H,8,Autocuration,1,
2857,,BAO_0000357,,,,CHEMBL617498,,B,,12689,,H,8,Autocuration,1,
2858,,BAO_0000357,,,,CHEMBL617499,,B,,12689,,H,8,Autocuration,1,
2859,,BAO_0000019,,,,CHEMBL617500,,F,,12689,,H,8,Autocuration,1,
2860,,BAO_0000357,,,,CHEMBL617501,,B,,108,,H,8,Autocuration,1,
2861,,BAO_0000357,,,,CHEMBL617502,,B,,108,,H,8,Expert,1,
2862,,BAO_0000357,,,,CHEMBL617503,,B,,227,,H,8,Autocuration,1,
2863,,BAO_0000357,,,,CHEMBL617504,,B,,227,,H,8,Autocuration,1,
2864,,BAO_0000357,,,,CHEMBL617406,,B,,227,,H,8,Autocuration,1,
2865,,BAO_0000019,,,,CHEMBL617407,,B,,227,,D,9,Expert,1,
2866,,BAO_0000357,,,,CHEMBL617408,,B,,227,,H,8,Autocuration,1,
2867,,BAO_0000357,,,,CHEMBL617409,,B,,227,,H,8,Autocuration,1,
2868,,BAO_0000357,,,,CHEMBL617410,,B,,227,,H,8,Autocuration,1,
2869,,BAO_0000357,,,,CHEMBL617411,,B,,227,,H,8,Autocuration,1,
2870,,BAO_0000019,,,,CHEMBL617412,,B,,227,,H,8,Autocuration,1,
2871,,BAO_0000357,,,,CHEMBL617774,,B,,227,,D,9,Expert,1,
2872,722.0,BAO_0000219,,,,CHEMBL617775,,B,,227,HEK293,D,9,Expert,1,
2873,722.0,BAO_0000219,,,,CHEMBL617776,,B,,227,HEK293,D,9,Expert,1,
2874,449.0,BAO_0000219,,,,CHEMBL617777,,F,,227,CHO,D,9,Expert,1,
2875,449.0,BAO_0000219,,,,CHEMBL617778,,F,,227,CHO,D,9,Expert,1,
2876,722.0,BAO_0000219,,,,CHEMBL617779,,B,,227,HEK293,H,8,Autocuration,1,
2877,722.0,BAO_0000219,,,,CHEMBL617780,,B,,227,HEK293,H,8,Expert,1,
2878,722.0,BAO_0000219,,,,CHEMBL617781,,B,,227,HEK293,H,8,Autocuration,1,
2879,722.0,BAO_0000219,,,,CHEMBL617782,,B,,227,HEK293,D,9,Expert,1,
2880,722.0,BAO_0000219,,,,CHEMBL617783,,B,,227,HEK293,D,9,Expert,1,
2881,,BAO_0000357,,,,CHEMBL617784,,B,,227,,H,8,Autocuration,1,
2882,722.0,BAO_0000219,,,,CHEMBL617785,,B,,227,HEK293,H,8,Autocuration,1,
2883,722.0,BAO_0000219,,,,CHEMBL857984,,B,,227,HEK293,H,8,Expert,1,
2884,722.0,BAO_0000219,,,,CHEMBL617786,,B,,227,HEK293,H,8,Expert,1,
2885,722.0,BAO_0000219,,,,CHEMBL617787,,B,,227,HEK293,H,8,Expert,1,
2886,722.0,BAO_0000219,,,,CHEMBL617788,,B,,227,HEK293,D,9,Expert,1,
2887,722.0,BAO_0000219,,,,CHEMBL617789,,B,,227,HEK293,D,9,Expert,1,
2888,722.0,BAO_0000219,,,,CHEMBL617790,,B,,227,HEK293,H,8,Autocuration,1,
2889,485.0,BAO_0000219,,,,CHEMBL617791,,B,,227,CHO-K1,H,8,Expert,1,
2890,,BAO_0000357,,,,CHEMBL617608,,B,,227,,H,8,Expert,1,
2891,722.0,BAO_0000219,,,,CHEMBL617609,,B,,227,HEK293,H,8,Autocuration,1,
2892,722.0,BAO_0000219,,,,CHEMBL617610,,B,,227,HEK293,H,8,Autocuration,1,
2893,722.0,BAO_0000219,,,,CHEMBL617611,,B,,227,HEK293,H,8,Autocuration,1,
2894,722.0,BAO_0000219,,,,CHEMBL617612,,B,,227,HEK293,H,8,Autocuration,1,
2895,722.0,BAO_0000219,,,,CHEMBL617613,,B,,227,HEK293,H,8,Autocuration,1,
2896,,BAO_0000019,,,,CHEMBL617614,,B,,227,,H,8,Autocuration,1,
2897,,BAO_0000019,Stomach,,,CHEMBL617615,,B,,12688,,H,8,Expert,1,945.0
2898,,BAO_0000357,Stomach,,,CHEMBL858114,,B,,12688,,H,8,Expert,1,945.0
2899,,BAO_0000357,Stomach,,,CHEMBL617616,,B,,12688,,H,8,Autocuration,1,945.0
2900,,BAO_0000019,Stomach,,,CHEMBL617617,,F,,12688,,D,9,Expert,1,945.0
2901,,BAO_0000019,,,,CHEMBL875914,,F,,12688,,D,9,Expert,1,
2902,,BAO_0000019,Stomach,,,CHEMBL617618,,F,,12688,,H,8,Autocuration,1,945.0
