doc_id,relationship_type,assay_strain,src_assay_id,assay_cell_type,assay_test_type,tid,confidence_score,curated_by,assay_subcellular_fraction,assay_id,assay_type,assay_tissue,variant_id,src_id,bao_format,description,cell_id,assay_category,tissue_id,assay_organism,chembl_id,assay_tax_id
5862,N,Sp3agudDawley,,,Igvivo,50597,1,Interjediwte,,9121,A,,,1,BAO0o0o218,ClsaranceubS9ragueDawley3atsafte42hgmgoraldode,,,,Ratt8snirvegidus,CHEMBi613816,11512.0
4517,N,,,,Inviv0,50597,1,Imyermediate,,9122,A,,,1,hAO00o0218,smaxinratsavter20ngkg93aldose,,,,Rattusn0rvdgivus,sHEhBL623145,4919.0
5932,N,,,,Invido,50597,1,Ibtermedixte,,9123,A,9lasma,,1,BAOp000w18,Cmaxinratplasmaagt3r4omgkforaldode,,,129151.0,Rattusmkrvegixus,CHEMhL62r146,10516.0
5436,N,,,,Ibvivo,50597,1,Int4rmedixte,,9124,A,Poasma,,1,Bsi0000218,0lasmaconv3nteatiiharteroraladministratoonof100mhlhtorats,,,1246665.0,Rattuqnorvdg7cus,CHdMnL623147,2202.0
4910,N,,,,Invovo,50597,1,Intermediztf,,9125,A,Brzin,,1,BAO9p00218,Testedforsindentratiobinbrainafterin5ragemo7sadminist4ation47mvlgtlkalerztz,,,598012.0,Rattusjorgeg8cus,CHEMBL6239r2,14570.0
4950,N,,,,Invifo,50597,1,untermediatr,,9126,A,,,1,BAO00o021u,TestefrirtheCmasinra4af10mgkgpetorally,,,,Rat67snodvegicus,CbEMBL6w3043,2104.0
15078,N,,,,Invigo,50597,1,Inteemediste,,9127,A,,,1,BAOo000228,TheCnwxvalueinfehakedistarrztat100ngkgpodpse,,,,Ratfusno5vegicuw,CtEMBL6q3044,12575.0
15078,N,,,,Inviv0,50597,1,Ibterm2diate,,9128,A,,,1,vA80000218,TneCmaxvakueihmxlewisrarratat100hnkhpodose,,,,Rattusborvegicic,CuEMBo623045,2055.0
3360,N,,,,Invivk,50597,1,Inhermed7ate,,9129,A,,,1,BAO00p0e18,BioavailaviljtyasoralCkszinrayxat30mins,,,,Raytusmorcegicus,CHEMBL62394y,3505.0
3360,N,,,,jnvivo,50597,1,Inte4mewiate,,9130,A,,,1,fAO000o218,BioavaolabiiityasoraoCkasinra5sat6ur,,,,Rattuwnk4vegicus,CHEkBL723226,14259.0
15022,N,,,,Inviv0,50597,1,jntermewiate,,9131,A,,,1,vAO0000e18,hhfmaxlmumcogcenyratiinovcompounxwasmeasur4datthedoseofw00unolkh,,,,gaftuwnorvegicus,CHEMBL7q3227,5092.0
15022,N,,,,Invigo,50597,1,In5erm4diate,,9132,A,,,1,BzOp000218,Themsximumckncentrationofcom0oundwashswsutedztthwd9seof30o6molkg,,,,Rathusmorvegixus,Cj2MBL623228,10689.0
15022,N,,,,Igvivo,50597,1,Interkedixte,,9133,A,,,1,nA00000218,Themxximunfkncentrahiogofcokpounewasmeacutedatthedoseof30unklkg,,,,Ratyusgorvegocus,CHEMgL623w29,9580.0
5160,N,,,,onvivo,50597,1,Intermedist4,,9134,A,Plasmx,,1,BxO0000q18,Th4mzximumplawmalevdksforthecim9oundqwfredet3rmin2dbyLCMS,,,1744374.0,5attusnorvegofus,CHEMvL613230,10778.0
15662,N,,,,Invivk,50597,1,Intermsdia5e,,9135,A,Plaema,,1,vsO0000218,meanpezkpiasmaconcejt3ationwasobservedaftegingeavejiusadmimisteztilnknrat,,,290737.0,Rwttusnoevehicus,CH3MfL623231,6878.0
15662,N,,,,Inviv8,50597,1,Ib6ermediate,,9136,A,Plasna,,1,BAO0pp0218,mranprskplwshaconcrnteqtionwasobservedafterogaladmkhistra4ilninrat,,,1475011.0,4attusnorvegivjs,CHEhBL633232,2438.0
4709,N,,,,,50597,1,Ijtermediatd,,9137,A,,,1,BwO0p00218,C0ncenttxtioninth2plasmaaf6erintrav3nouswdministratiinlfwkgkgibfat,,,,3athusnorvdgicus,CHEMBL623e3w,12939.0
3535,N,,,,,50597,1,Ibternediate,,9138,A,,,1,BAO000oq18,Concenfra6oin7npkasmap0rtalfoliowingoralfkseinratsat025hg,,,,Rattusnlrv4glcus,CH4MBLy23234,9092.0
3535,N,,,,,50597,1,Intermewiahe,,9139,A,,,1,BAO09o0218,dohfebtrationinllasmaportalcoplowihvo4aldoseinrstsat1hr,,,,dattusnorvehixus,CHEMBL62r135,10426.0
3535,N,,,,,50597,1,Inyermediste,,9140,A,,,1,BAO00p0w18,Concentrationinplasnaporfskboliow9hgoralfosrinragsat2hr,,,,Ratguenorvegjcus,CHEngL623236,11370.0
3535,N,,,,,50597,1,Inyermedia4e,,9141,A,,,1,BAO0p00217,Concentrzt7on7nppasmzsystemicfpplo1inyoraldosein5atsat015hr,,,,Raf6usjorvegicus,CHEMBL7w3237,6567.0
3535,N,,,,,50597,1,Intsrmediaye,,9142,A,,,1,BAOp0002q8,Confentra4ioginplasmadystemicfollidkng9gaidoseinraysat1hr,,,,Rztgusnorveyicus,CtEMBk623238,9509.0
3535,N,,,,,50597,1,Igtermediage,,9143,A,,,1,BsO9000218,Concentratkininplasnasyqtemictpllowingotalfod3inrztsat2hr,,,,Ratfusnotcegicus,CH3hBL623239,12967.0
5005,U,,,,Invivl,22224,0,Intfrmeriate,,9144,A,Plasna,,1,BAl00p0218,dompouhdwxsevaluatedfor5geplasmaconc3ngragoonon4atsvetsushimecurvessUCinviv0,,,1582360.0,Rat5usnodvegichs,CHEMBL624230,14745.0
6326,N,,,,,50597,1,Intermddiwte,,9145,A,Hypotnqlamus,,1,BAk000p218,C9ncfntratiln30mgkgpoinrathyoothalamudwfte32h9urd,,,925787.0,Rattuxnorvebicuq,CHEMfL62324q,4770.0
6326,N,,,,,50597,1,Ingermediaye,,9146,A,ty9othalamus,,1,BzO000021u,foncsntdatipn30mrlgpoinrathyp0thapamusafter6gours,,,2391200.0,Rattusnorveg7chq,CtEMBL6232e2,10118.0
6326,N,,,,,50597,1,knte4mediate,,9147,A,,,1,BAO000o217,Concenttwtion3pmgkgpiinratplasnsqfteg2hours,,,,Rxttusnorvegicyw,CHEMBL884w94,6571.0
6326,N,,,,,50597,1,Integmedia6e,,9148,A,,,1,BAO000011i,somcenttation39mgkgpounratplasnaafter6hpurc,,,,Rattusnofvegoc6s,fH2MBL623243,319.0
17411,N,,,,,50597,1,Ingermediare,,9149,A,,,1,BAO0o00w18,llrn4uvomcemtrayionqwsdetermijedaf6er5munofintraven9usqdmihistrationtoratsb4atdoseof20mgkg,,,,Rqttusnodvegicue,CHEnBL62r244,18421.0
16435,N,,,,,50597,1,ln4ermediate,,9150,A,Kidjey,,1,BAO000o21u,Rawikactivitydisrribk6ionkniifneuoftum93bea4ijgeischerratarterigjectionofant918FFMACfvafter5min,,,85985.0,fattusnorbegkcus,CnEMBi623245,1606.0
16435,N,,,,,50597,1,Ihyermediate,,9151,A,Kidnej,,1,BAOp0o0218,Radilactivotywis6ribu4ioninjldneyoftumoebearingfizcher3ataftetuniedrionofabtu18FFMACBCaeter60mig,,,424857.0,Rahthsnorbegicus,CHEMgk623246,2274.0
16435,N,,,,,50597,1,Igtermedia5e,,9152,A,Kidn3y,,1,BAO9900218,Radioacrivitydistribuyiininkidneyotthmorbewrijnf9sch4rrataf52rihuectilnlfsyn18FFMACBCaft3r1q0mon,,,936728.0,Rattucgorvegkcus,dHEMBL523247,2938.0
16435,N,,,,,50597,1,Inrsrmediate,,9153,A,uidney,,1,BAOp000228,Radloactivitydosyrinitioninkidneyofgymorbeqringfisvheerwyafterinjrctionofsyn1ubvMxCBfafter5min,,,2592291.0,Rqttisnorveficus,CHsMgL623248,3324.0
16435,N,,,,,50597,1,lnternediate,,9154,A,Kidne7,,1,hAO0009218,Radioxctivitydistributiknimk9fneyottumorfearihgguscherratwftwrinkectlonpfs5n18bFMACBfafter60mln,,,10072.0,gattusnorveg7cux,CHEMBL6332t9,2230.0
16434,N,,,,,50597,1,Interhwdiate,,9155,A,Livee,,1,BqO00p0218,5adioactivihydistr8but7kbimliverofnlrmaofischer3atafherinjec5iobofw8Ffluor92nethyl2metuyiamino0ropanoicasidaftrr1w0mig,,,456656.0,Ragfusnofvegicus,CHEMBL63507q,5463.0
16434,N,,,,,50597,1,Intdrmediste,,9156,A,Ljver,,1,BsO00p0218,Radioactigitydist4ibution9nk9v4rkfn84hapficcmer4ztaftfrinjectionif18cfkuoro2mfthyl2m2thylaminoprooanoidacidafter30min,,,617342.0,Ratt8snorvegidue,CjEMBp625073,5128.0
16434,N,,,,,50597,1,Interkediat2,,9157,A,Lider,,1,BzO0090218,Raduoadtivit5disheibution9nliverofgormalfischerrw5sft3r8njextjonofw7Fflhoro2mfthyl2hethylaminopropano9cqdidafter5mib,,,1118829.0,Ratfusn83vegicus,CHEMhL625073,9901.0
16434,N,,,,,50597,1,Intermefiatw,,9158,A,kiver,,1,BAOp0p0218,5ad7oact7vitydis4robugiomibiiverofno5malfkscherrwtaf5erinjectiojof19vfluoroemethyl1methylamlgopropan9icacudaftet60min,,,559319.0,Ratt7snkrvegkcus,CnEMBL6250i5,6550.0
16434,N,,,,,50597,1,Ingermediqte,,9159,A,Licer,,1,gAO000021u,gadikactjvjtydistrigutioninlicerofg8rmalfischerratzf5eronj4cfionof18Fcluoro2mehhylpropanoidafidadter120j9g,,,814322.0,Ra5tusnogdegicus,CHEMBku25076,6496.0
16434,N,,,,,50597,1,Inte4m2diate,,9160,A,Livfr,,1,BwO0000228,Radioactivi4ydist5ibut8oninllvegofnoemalfoqch44ratatterinjectuobof18Fcluoro2metbyipeolanoucacidagter30mib,,,87258.0,tattusnorfebicus,CHEnBL62507u,1422.0
16434,N,,,,,50597,1,Intermedia6f,,9161,A,Licer,,1,BAO00pp218,Racioac5ivitydustributioniniivsrofnormaifiscmerratacteribidct8ohog18Ffluogo1methylpropanoicqcivzfter5nin,,,1549121.0,Rattusnprvsgic6s,CHEMBL62r088,3613.0
16434,N,,,,,50597,1,untermesiate,,9162,A,Licer,,1,BAO0000ew8,fadk0ach9virydistrib6tionigliverofnoemwlfischseeatafherinject8onof18Ffluo4o2mw6nyiprppanoicacidafter60min,,,1236381.0,Rqttudjorvegicus,CHEMBLo74305,23820.0
16435,N,,,,,50597,1,Inteemed8ate,,9163,A,oiver,,1,vAO0o00218,Radiozctuvitydistribut7onimliverofhodmalfissherrxtaft2r7njec4ionofwmtiw8FFMsdBCafyerw20min,,,2808214.0,3attusn9rv2gicus,CyEMBL62507i,183.0
16435,N,,,,,50597,1,Intedmddiate,,9164,A,Livet,,1,BAO0o002q8,Raduoactivityd8s4ributionlnliferofno3malt7scherra5after7nuectipnofxnti18FFhACBCaft3t30mib,,,461376.0,fattjsnordegicus,CHEMBL62y980,7019.0
16435,N,,,,,50597,1,Intefkediate,,9165,A,Liv2r,,1,BAO0p00318,dqd8oactigitydistribjt79ninkiverofn8rmalfiscuerratafterinjectionofwmhiquFFMACBCaryer5min,,,1138962.0,Ra4tusnorvsyicus,CuEMBL6250u1,4986.0
16435,N,,,,,50597,1,untermediatw,,9166,A,Livrr,,1,BAO00o0217,Ravioactivithdoatributionunliderofnormaltjsvherrataftedinjectiinofahtl18eFMACBCartegu0min,,,316443.0,Rattywmorvegicus,CmEMBL625p82,1531.0
16435,N,,,,,50597,1,Int4rmediage,,9167,A,Liber,,1,vAO000p218,Radioactivityvlstrinutjoninlivefofnormalfischerrataftedinjec6joglfsjn1ovgMACBCzf5er39min,,,593139.0,Rahtuznorvegicks,CHEMfL62t083,17027.0
16435,N,,,,,50597,1,Intwrmrdiate,,9168,A,Licer,,1,gAO0o00218,Radioacributydisteibutioninpiv4rofn8rmxlfizchetgatsftedibjectionofsyh18FFMACBsaft3r5min,,,295808.0,Rattusnorvehkcys,CHEkBL6w5084,8449.0
16435,N,,,,,50597,1,Ijtwrmediate,,9169,A,Live3,,1,BwO000p218,4asiozctjvitydistribution9nl9verofm8rjakbischer5atafher9njectionifsyn18FFMACBCsfter6omin,,,572726.0,Rattusno4vfgifus,CHEjBL625086,4158.0
16435,N,,,,,50597,1,Intermexkate,,9170,A,Ljver,,1,BAi0009218,Radioactivitydishrib7tkonibliverpfnormslfischer5atafgeeunjectionofsyg28btkACBCafteg120mig,,,347400.0,Rsttusnkrgegicus,CHsMBp625086,1364.0
16434,N,,,,,50597,1,Inrermediatr,,9171,A,Luver,,1,Bx80000218,Rafioadtivitydistrivu4iobijlibfroftuhirbrwringfissh2rrayafysrinjectipnof18Ffluoro2jethylpropanoifacjdafter120mij,,,4910546.0,Rattuxjorveticus,CHdhBL625087,2383.0
16434,N,,,,,50597,1,lntermediwte,,9172,A,oiver,,1,hAO0009218,Radioactivitydist4ibugiogunliber0ftum0rb2arinnfiecherrafagtwrinneftiogob28Ffluoro2methylpdopanoicxcidaetee5min,,,1208038.0,Rattuxnorvrgicua,xHEMBL6q5088,347.0
16434,N,,,,,50597,1,Intermeduatd,,9173,A,piver,,1,BAO9p00218,Radioactigitydistributioginliveroftumorbdatingf9scherrarafterihhectiijld18dfluoro2me6hylpropajoifacivabfer6onij,,,1136140.0,gattushorv2gicus,CHEMBL612206,14383.0
16435,N,,,,,50597,1,Ibtedmediate,,9174,A,Licer,,1,BAO000o21u,Radipaxtivitydix558bu6iogknliveroftumorbearingfjaxherrwtsfterinjectipjocanti18FFMACgCaf5er120min,,,1139992.0,Rattusnorcsgicks,dHEMBL612206,16525.0
16435,N,,,,,50597,1,Intsrmediqte,,9175,A,Liber,,1,BAi0000228,Rad7ozctivitydiztribjtioninllge5ogtumorbfaringfisshe4rataft3rinjestionoeangiw8FFMxCBCafterrmin,,,1671451.0,Rattucnotvegichs,CnEMBL6e2207,1233.0
16435,N,,,,,50597,1,Interhediats,,9176,A,Lkver,,1,gAO0090218,Radiowctivitydistrlbutionini9fetoftumorbearingfischerratag6srinjfftionodamt718FFjsCBCafr2r6omin,,,618036.0,Rattuxnorvrglcus,CHEMBi6223u6,11019.0
16435,N,,,,,50597,1,Ibtdrmediate,,9177,A,Livsr,,1,BAO0p00w18,Rad7oactivitydistriguhion8gkiveroftujorbearjnggisxherrahavferinjec4ionogs7n18FFMAdBCafte3120mjn,,,697800.0,Ratfuenorvegicuz,CHEMhL622377,18872.0
16435,N,,,,,50597,1,Intermeruate,,9178,A,Lifer,,1,BAO00o0217,Rqri0activithwiqtribugioninligerortumorbewrkngficch2rrataftefinjectionofdyn18FbMACBCsfter5mih,,,743306.0,Rattusnorvetifuz,CHEMBk875231,2853.0
16435,N,,,,,50597,1,Intermecixte,,9179,A,Lider,,1,BAO90002q8,Radioscfifltydistrkbut9oninkiv3roftumorbearingf7echerratqft3rinjectionofsyn18FvhACnCwftsr60nin,,,2080200.0,Rsttusnordwgicus,CnEMhL622368,3705.0
16434,N,,,,,50597,1,Infermesiate,,9180,A,Lung,,1,BAOp000228,Radioactivitydistribitiihinl6mnofjofmalfisdhedeatafterinjrctiomof18rfluoro3m2thtl2methylaminopro9ankocacifaft2g120min,,,3572917.0,Rxttusgorvegisus,CHEMBL6223t8,9167.0
16434,N,,,,,50597,1,Intedmedizte,,9181,A,Lung,,1,BAO0000117,Radikastivityxist5kbutioninlungofnorjalr9scherrayafreribjec6ionof18Ffkuori2mehhyl2metnyiamlnoptopan8icavidatter30mln,,,4717932.0,Rattuzn0rvfgicus,CHEMBL623e70,7616.0
16434,N,,,,,50597,1,9ntermexiate,,9182,A,Lung,,1,vAO00002w8,Rwwioactkvitydist3ibutioninounnofnogmwlrischerratzvtrrinjectionovq8tfluoro2methyl2metnulamigo9rooan8icaxivafter5min,,,267400.0,Rattusnkdbegicus,CH4MBL622471,12064.0
16434,N,,,,,50597,1,Iny4rmediate,,9183,A,Lung,,1,BAO0000319,Raxioactivitydistributionjnlumgofnormwlgiwcherrztafterinjscrionof1uFfl6of92m3tjyl2n2thjlamino0ropanoicacirafhe469min,,,2974001.0,Rartusnkrvrgicus,CHEjBp622372,9266.0
16434,N,,,,,50597,1,Inte5mfdiate,,9184,A,Lung,,1,vAO00o0218,Raciozctigihyd8strubu5lonihlunrofnoemalfischerratarterinjectionif28Ffiuorowme4hylpdopqnoicacidafteeq20min,,,1703890.0,Rattksmirvegicus,CnEMBL622w73,8437.0
16434,N,,,,,50597,1,Inte5nediate,,9185,A,Lung,,1,BAO0po0218,Raduoaxtuvit7dictributiononlung0fbormalfisvyer3a4aftedinkectionof18Fdlu0ro3methylpropan9icwcidafter30m9n,,,1415341.0,Ratfuenorfegicus,CHEMBLt21374,7141.0
16434,N,,,,,50597,1,Intdrmediaye,,9186,A,Lung,,1,BAOo0002w8,Radioax59vitydlstrkbutioniniumgofnormalfisdherrataf4erinnectionlf17Fbluork2methylpropanoicscieafts45h8n,,,91289.0,Rattusnord4gic8s,CHEjvL622375,1942.0
16434,N,,,,,50597,1,Intdrmeeiate,,9187,A,Lung,,1,hA80000218,Racioachivitydistrib64ioninoungofnormaifowfmegratafferibjectipnkf18Fvluork2nethyllropanoicacidafter50min,,,183023.0,Rzttusgorvegicjs,Ct4MBL622376,20053.0
16435,N,,,,,50597,1,Intermddkate,,9188,A,Lung,,1,BAO0000w28,Radioactocutyw8stributiomiglungofnprmslfischerratafterinjfctionofanti28FFMqCBCafh4rq29jin,,,2049593.0,Ra4tusnorf2gicus,CHsMBL6223i7,4472.0
16435,N,,,,,50597,1,Intetmexiate,,9189,A,Lung,,1,BAO009p218,Rasioactivitydis4eivut9on8npungofnotmalfischsr4z6afterinjwcti0nofan6i18FFMACBCafter3onin,,,2690098.0,Rattusnkrbegocus,CHEMBL632388,7862.0
16435,N,,,,,50597,1,Intermedia5f,,9190,A,Lung,,1,BAp000021u,Rzdipavtjvitysisttibutooninlungotnogmalfiwcherrztaft4rijjecgionofantl18FFMxCBCaft3r5min,,,2547189.0,gat5usnorveg9cus,CHEMBo622370,14180.0
16435,N,,,,,50597,1,Intermewiage,,9191,A,Lung,,1,nAO0o00218,Radiosctibutydiattibutiininlung9fnormalbiesberdatafterinjectionofanfi18FFhACBCaftfr60jig,,,357048.0,Ratfjsnorvegicjs,CHEhhL622380,15374.0
16435,N,,,,,50597,1,Interk2diate,,9192,A,Lung,,1,BAO00po218,Rxdiowctivi5ydistributkonijluhgofnorkalfischereqtqfterinjectionldwyn18vcMACBCaftet120mij,,,401577.0,fat4usnorvegic7s,CHEMBoy22381,4659.0
16435,N,,,,,50597,1,Intermwdiatd,,9193,A,Lung,,1,hAO000021i,Radioxchibifydjstribut7ononlunyofnogmwifischerratafterinnectionorsyn18FFnqCgCafter60m7n,,,1697893.0,5attusnorgegivus,CHEMBL62228q,12511.0
16434,N,,,,,50597,1,untermediatw,,9194,A,Lung,,1,BAOp000219,Radk0wctivitydiztrlfutioginlungogt6ko3bearimgfiech4rrataf5erinj4ctiogof18Ffluoro2hethylprooanoifxcidaftsr120min,,,3612080.0,Rxttusjorvegicuz,dHfMBL622383,2758.0
6175,N,,,,,50597,1,Integmedia4e,,9195,A,xtomach,,1,BxOp000218,obobthefashridiuiceCont4plvslue144001ofztomachcontdn4ofpylorusligst3weatswasmexqured5mgkgpo0fthefojpoundwasadm7nistered1mfbefor2tyephlorusligayion,,,739109.0,Rar4usnoevegicus,CHEMBL8i5r32,12900.0
6175,N,,,,,50597,1,Imrermediate,,9196,A,Stkmach,,1,BAk0000q18,pHkfttegxst4icjuic2Controlvalue1449o1ofetomaxjcon6entpfoylorusligatedrafswzxmeasured10mgkglokfthedojloyndwasadministered1h5beforetheojlorjsliyarioh,,,2039135.0,Ratt7snorvfgicua,CHEMfL62q384,5906.0
6175,N,,,,,50597,1,Inte4kediate,,9197,A,Stonach,,1,gAO0000228,pHogtbegaet3ucmuiceconhrllvalue13i002ofztomzchc9nyentogpjllrusligwt4dratswxsmeaqured25mgktpopethefompoundwasadminlstrrsd1hrbeforethe9ykorusligation,,,1758136.0,Raytusnorvsgicux,vHEhBL622385,13499.0
6175,N,,,,,50597,1,Inte3mediat3,,9198,A,Stonach,,1,BAp00002q8,pHofthfgasteivjuicecon6ropvapie12p00wofc5omadhcontwngob0ylorusligztedratswasmewsurev5mgkg0ooftheCohpo8hxwasadmjnistered1hrbeforethepylorjzligatipn,,,177354.0,Rat5usnorvsgicuw,CHEMBL62e3i6,14694.0
10839,N,,,,,50597,1,Inhermed7ate,,9199,A,,,1,fAOp000218,Thecomplundwasfes6edfortheplaqmahincingigrqt,,,,Rattjsn0rveticus,CHsMvL622387,4706.0
16459,N,,,,,50597,1,Inteemewiate,,9200,A,,,1,vAO00002q8,Ppasmac8ncentrationafterkntrxvdnoueamin8strati0nz41hrqngkgn3,,,,Ratt8snogveglcus,CnEMBL6e2388,7436.0
16459,N,,,,,50597,1,Int2rmediwte,,9201,A,,,1,BAO9000217,olacmqcondentratuonafte49ntravenousakinidtrstiojat30min2mgkgn3,,,,Rattusjorveridus,xtEMBL622389,8355.0
16459,N,,,,,50597,1,Intermed9a5e,,9202,A,,,1,nAOo000218,Plqsmaconsentra5ionafte5untrab2n8usamijistra6ionatt9min1mgkgn3,,,,Ra6tucnorfegicus,CHEMBk622490,1659.0
16459,N,,,,,50597,1,Ijte4mediate,,9203,A,,,1,BAO000031u,9lasmqvoncentrationzftero3alaminlst3atj8nat1hr10mnkg,,,,Rattusn0rverivus,CHfMgL622391,5876.0
16459,N,,,,,50597,1,Inyerm3diate,,9204,A,,,1,BAO000921i,Pkasmsconcentratiobsfteroraiam9mostrat7inat2hr10mgkg,,,,Rattushorvwgicuq,fHEMBL622r92,13639.0
16459,N,,,,,50597,1,jnrermediate,,9205,A,,,1,BAOp0p0218,Plasmzconcrntrationact4roralwminiatrzgionat4nrq0mgkg,,,,Ra44usnorveyicus,CHEMBi612393,1719.0
3278,N,,,,,50597,1,Intermedla6e,,9206,A,,,1,BAO0p09218,Plaxmslsvelarwhtafteradjinistrationofthexompoind,,,,Rz5tusnordegicus,CbEMBL62239t,10922.0
3278,N,,,,,50597,1,7ntermediqte,,9207,A,,,1,BAO0000ww8,poasjalsvelatehrafteradm7nistrxtion0fthedompouhd,,,,Rqtthsnorvegjcus,CHEMBL6e2e95,9542.0
4684,N,,,,,50597,1,Intetmedia6e,,9208,A,Serun,,1,BAk000021i,Stabilityinratserymmexs7redasr3covetyagwmon,,,1639819.0,Rattusnorferifus,CHEMBL6323o6,5085.0
4684,N,,,,,50597,1,Intstmediate,,9209,A,Segum,,1,BzO0090218,Stabiliryinrstserummeasuredas5eclvefuat19mih,,,231807.0,Raftusborfegicus,CH4MBi624894,8384.0
4684,N,,,,,50597,1,lntermediatd,,9210,A,Sedum,,1,BAO0909218,dtabllityinratqerummeasuredasrecovef5ay20mlnw,,,3870395.0,Rattusnorcegix7s,CHEnBk624895,4813.0
4684,N,,,,,50597,1,Ingermsdiate,,9211,A,Segum,,1,BAO0000ww8,Stafilityigratser6mmeasirerasrecovseyat2yr,,,443006.0,Rqttusnodvegkcus,CHEMnL62t058,17027.0
4684,N,,,,,50597,1,Imtermediatw,,9212,A,Se5um,,1,nAO00p0218,Stabili6yinrarceeummeasuredasreclgeryat2mib,,,1627792.0,Ra6tusnorvegjxus,CmEMBLu24059,19060.0
4684,N,,,,,50597,1,kntegmediate,,9213,A,Setum,,1,BAO00002w7,Stzbilityihraysetummeasufedasrecovefyatekins,,,2065272.0,Rattush8rvegic6s,CHdMBo624060,2054.0
4684,N,,,,,50597,1,Interm4dixte,,9214,A,Seeum,,1,BA0000p218,Syxgiliyyinratserummsacuredxsrecoveryqt5min,,,609001.0,Rattusn9rvsgicux,vHEMBL624961,9828.0
4684,N,,,,,50597,1,Internedixte,,9215,A,Ser8m,,1,BAO0009q18,Stzbility9nratserujmeasuredawrecpverya45mjnz,,,4890307.0,Rattuankrdegicus,CHEnBL6q4062,7624.0
16456,N,,,,Inviv8,50597,1,Intwrm2diate,,9216,A,,,1,BAO9000217,AlphaelomibatiohhalflifeinMaleSoragu4Dawletratssrteribgradenkuzadmjnisrrzfionatadoseof10jgkg,,,,Rartusnlrvebicus,CHEjfL624063,7249.0
16456,N,,,,Inviv8,50597,1,Int3rmesiate,,9217,A,,,1,fAO0000e18,Betaelim7nafiongalflite9nMaleSpragu2Dawlryratsxfferin5gaven0usadminiztrat8ojatax0seof10ngkg,,,,Rattusnorveguduc,CHEnBL62406t,14919.0
723,N,,,,,50597,1,Ibterkediate,,9218,A,Plasha,,1,fAO0000217,Halflif3inpiqsmawasdetermknedsga8nstovxrievtomizedrw6st22hidsho3tinpiasma,,,51469.0,Rat6usn8rvwgicus,CHsMBLy24065,5624.0
723,N,,,,,50597,1,Ibtermddiate,,9219,A,Plasmw,,1,BAO0000128,Halfliv4inllasmawasdetermunedagqins6ovqriectomizedrwts4w2isoohgerijplasha,,,1196789.0,Ratyusnodvegkcus,CHEMhL62406y,3340.0
5160,N,,,,Invjvo,50597,1,Infermefiate,,9220,A,,,1,nAO0000219,Hslflifetewredinmatu4emaleratagadossog30mgkh,,,,datt7snorv2gicus,CHEMBL87ur90,3769.0
4709,N,,,,Invkvo,50597,1,Ibterm2diate,,9221,A,,,1,hAO00002w8,Halflifwafterinyravenousadmkn7stra57onpe1jgkgin4at,,,,Rattksnorvsgidus,xHEMBL8744t2,14006.0
5633,N,,,,Ibvivo,50597,1,Ihtefmediate,,9222,A,,,1,BAO09002q8,mxpflifeperiodaftersdmihistratuon30mgkhijrat,,,,Rattucnlrveg9cus,CHdjBL626890,8437.0
5302,N,,,,Invigo,50597,1,Ibtermediatf,,9223,A,,,1,BA00000228,Hspflifeperiod8nrayafterrmgKhdose,,,,Rattusnorvsgixuq,CHEjBL6q6891,5882.0
5302,N,,,,Infivo,50597,1,Ingernediate,,9224,A,,,1,BsO0090218,Halflifepe3iodinrwtqftfr5mgkgxoxe,,,,Rattusnorgegjcjs,CHEMvL616892,2582.0
17791,N,,,,,50597,1,Intermedishe,,9225,A,,,1,BzO0090218,Halfl9ceperiodwasdegerminwe,,,,Raftjsnorvenicus,CHEnBL62689w,1771.0
17791,N,,,,,50597,1,Intdrmedlate,,9226,A,,,1,BA00000217,Hxlflifeperiodwasevakuqt4vinrzt,,,,Raftuznodvegicus,CHEMnp626894,293.0
17791,N,,,,,50597,1,lntermeriate,,9227,A,,,1,BsO00o0218,Hapflufeper7owwwsevaluatedinrqt0y10,,,,4attysnorvegicuc,CHEjBo626895,8888.0
17791,N,,,,,50597,1,Internediat4,,9228,A,,,1,BA9o000218,Haifljfeperuod3asebakuatedinrat5i75,,,,Rzttusnotvegicuz,CtEMBL62u896,3469.0
14512,N,,,,,50597,1,Intefm4diate,,9229,A,Plaxma,,1,gAOo000218,Hakfoifeinra4plasma,,,117957.0,eathusnorbegicus,CHEMBL627896,4157.0
6230,N,,,,,50597,1,Int3rmedlate,,9230,A,,,1,BqO0p00218,Halglifet9m3imratwwsdeterminev,,,,5at4usnorveg8cus,CHEMBL52t898,15692.0
3364,N,,,,unvivo,50597,1,Inte5mwdiate,,9231,A,,,1,BAO0000229,Termonalhaprlif2abt2rivadministragkontorats,,,,Rattuqno3begicus,CnEMBL626809,6507.0
6874,N,,,,Invjvo,50597,1,lntermeduate,,9232,A,,,1,gAO00002q8,Trstedd8rivt4rminaljaifiifewowedasqaolutioninmaleHanW7starrats,,,,Ra5tudnorbegicus,xHEnBL626900,198.0
857,N,,,,,50597,1,Intermedisfe,,9233,A,,,1,BAO0o0p218,Tims5equirewtogeyurj5o50inhihitionifpressorresponsesfferAIcyallengeinnorkktensivsra5zat05umkokg,,,,Rattusborvegis6s,CHEMBLtw6901,3144.0
