ss_d,tss_d,b_frmt,vrnt_d,rltnshp_tp,crtd_b,ss_strn,ss_cll_tp,cll_d,src_d,ss_tss,td,ss_tst_tp,dc_d,ss_sbclllr_frctn,chmbl_d,ss_rgnsm,ss_tx_d,cnfdnc_scr,src_ss_d
14529,2385.0,BAO_0000218,,U,Autocuration,,,,1,Muscle tissue,22224,In vivo,13257,,CHEMBL627586,,,0,
14530,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15413,,CHEMBL627587,Rattus norvegicus,10116.0,1,
14531,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15413,,CHEMBL627588,Rattus norvegicus,10116.0,1,
14532,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15413,,CHEMBL628250,Rattus norvegicus,10116.0,1,
14533,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15413,,CHEMBL628251,Rattus norvegicus,10116.0,1,
14534,10000000.0,BAO_0000218,,N,Intermediate,,,,1,Hippocampus,50597,In vivo,15413,,CHEMBL628252,Rattus norvegicus,10116.0,1,
14535,10000000.0,BAO_0000218,,N,Intermediate,,,,1,Hippocampus,50597,In vivo,15413,,CHEMBL628253,Rattus norvegicus,10116.0,1,
14536,1898.0,BAO_0000218,,N,Intermediate,,,,1,Hypothalamus,50597,In vivo,15413,,CHEMBL628254,Rattus norvegicus,10116.0,1,
14537,1898.0,BAO_0000218,,N,Intermediate,,,,1,Hypothalamus,50597,In vivo,15413,,CHEMBL877493,Rattus norvegicus,10116.0,1,
14538,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15413,,CHEMBL628255,Rattus norvegicus,10116.0,1,
14539,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15413,,CHEMBL628256,Rattus norvegicus,10116.0,1,
14540,10000000.0,BAO_0000218,,N,Intermediate,,,,1,Hippocampus,50597,In vivo,15413,,CHEMBL628257,Rattus norvegicus,10116.0,1,
14541,1898.0,BAO_0000218,,N,Intermediate,,,,1,Hypothalamus,50597,In vivo,15413,,CHEMBL628258,Rattus norvegicus,10116.0,1,
14542,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15413,,CHEMBL628259,Rattus norvegicus,10116.0,1,
14543,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15413,,CHEMBL628429,Rattus norvegicus,10116.0,1,
14544,10000000.0,BAO_0000218,,N,Intermediate,,,,1,Hippocampus,50597,In vivo,15413,,CHEMBL626862,Rattus norvegicus,10116.0,1,
14545,1898.0,BAO_0000218,,N,Intermediate,,,,1,Hypothalamus,50597,In vivo,15413,,CHEMBL626863,Rattus norvegicus,10116.0,1,
14546,2037.0,BAO_0000218,,N,Intermediate,,,,1,Cerebellum,50597,In vivo,15413,,CHEMBL625886,Rattus norvegicus,10116.0,1,
14547,2037.0,BAO_0000218,,N,Intermediate,,,,1,Cerebellum,50597,In vivo,15413,,CHEMBL625887,Rattus norvegicus,10116.0,1,
14548,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15413,,CHEMBL625888,Rattus norvegicus,10116.0,1,
14549,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15413,,CHEMBL625889,Rattus norvegicus,10116.0,1,
14550,10000000.0,BAO_0000218,,N,Intermediate,,,,1,Hippocampus,50597,In vivo,15413,,CHEMBL625890,Rattus norvegicus,10116.0,1,
14551,10000000.0,BAO_0000218,,N,Intermediate,,,,1,Hippocampus,50597,In vivo,15413,,CHEMBL625891,Rattus norvegicus,10116.0,1,
14552,1898.0,BAO_0000218,,N,Intermediate,,,,1,Hypothalamus,50597,In vivo,15413,,CHEMBL625892,Rattus norvegicus,10116.0,1,
14553,1898.0,BAO_0000218,,N,Intermediate,,,,1,Hypothalamus,50597,In vivo,15413,,CHEMBL625893,Rattus norvegicus,10116.0,1,
14554,2037.0,BAO_0000218,,N,Intermediate,,,,1,Cerebellum,50597,In vivo,15413,,CHEMBL625894,Rattus norvegicus,10116.0,1,
14555,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15413,,CHEMBL625895,Rattus norvegicus,10116.0,1,
14556,,BAO_0000019,,U,Autocuration,,,,1,,22224,,12404,,CHEMBL625896,,,0,
14557,,BAO_0000019,,U,Autocuration,,,,1,,22224,,568,,CHEMBL625897,,,0,
14558,,BAO_0000019,,U,Autocuration,,,,1,,22224,,568,,CHEMBL625898,,,0,
14559,,BAO_0000019,,U,Autocuration,,,,1,,22224,,568,,CHEMBL625899,,,0,
14560,,BAO_0000019,,U,Autocuration,,,,1,,22224,,12404,,CHEMBL626124,,,0,
14561,,BAO_0000218,,N,Intermediate,,,,1,,50212,,7624,,CHEMBL628500,Escherichia coli,562.0,1,
14562,,BAO_0000218,,N,Intermediate,,,,1,,50597,,7624,,CHEMBL857856,Rattus norvegicus,10116.0,1,
14563,,BAO_0000218,,N,Intermediate,,,,1,,50597,,7624,,CHEMBL628501,Rattus norvegicus,10116.0,1,
14564,,BAO_0000019,,U,Autocuration,,,,1,,22224,,4643,,CHEMBL628502,,,0,
14565,,BAO_0000019,,U,Autocuration,,,,1,,22224,,11532,,CHEMBL628503,,,0,
14566,,BAO_0000019,,U,Autocuration,,,,1,,22224,,11018,,CHEMBL628504,,,0,
14567,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2276,,CHEMBL628505,,,0,
14568,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2276,,CHEMBL874452,,,0,
14569,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2276,,CHEMBL628506,,,0,
14570,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2276,,CHEMBL628507,,,0,
14571,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2276,,CHEMBL628508,,,0,
14572,,BAO_0000019,,U,Autocuration,,,,1,,22224,,8949,,CHEMBL628509,,,0,
14573,,BAO_0000019,,U,Autocuration,,,,1,,22224,,12404,,CHEMBL628510,,,0,
14574,,BAO_0000019,,U,Autocuration,,,,1,,22224,,7625,,CHEMBL628511,,,0,
14575,,BAO_0000019,,U,Autocuration,,,,1,,22224,,7625,,CHEMBL628512,,,0,
14576,,BAO_0000019,,U,Autocuration,,,,1,,22224,,7625,,CHEMBL628513,,,0,
14577,,BAO_0000019,,U,Autocuration,,,,1,,22224,,7625,,CHEMBL628514,,,0,
14578,,BAO_0000019,,U,Autocuration,,,,1,,22224,,12908,,CHEMBL628515,,,0,
14579,,BAO_0000019,,U,Autocuration,,,,1,,22224,,10368,,CHEMBL628516,,,0,
14580,,BAO_0000019,,U,Autocuration,,,,1,,22224,,13108,,CHEMBL628517,,,0,
14581,,BAO_0000019,,U,Autocuration,,,,1,,22224,,13108,,CHEMBL628518,,,0,
14582,,BAO_0000019,,U,Autocuration,,,,1,,22224,,15217,,CHEMBL628519,,,0,
14583,,BAO_0000019,,U,Autocuration,,,,1,,22224,,15217,,CHEMBL628520,,,0,
14584,,BAO_0000019,,U,Autocuration,,,,1,,22224,,10933,,CHEMBL628521,,,0,
14585,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2363,,CHEMBL630443,,,0,
14586,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2363,,CHEMBL630444,,,0,
14587,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2276,,CHEMBL857732,,,0,
14588,,BAO_0000100,,U,Autocuration,,,,1,,22224,,14915,,CHEMBL630445,,,0,
14589,,BAO_0000019,,U,Autocuration,,,,1,,22224,,8847,,CHEMBL630446,,,0,
14590,,BAO_0000019,,U,Autocuration,,,,1,,22224,,15357,,CHEMBL630447,,,0,
14591,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2869,,CHEMBL630448,,,0,
14592,,BAO_0000019,,U,Autocuration,,,,1,,22224,,3484,,CHEMBL630449,,,0,
14593,,BAO_0000019,,U,Autocuration,,,,1,,22224,,1373,,CHEMBL630450,,,0,
14594,,BAO_0000019,,U,Autocuration,,,,1,,22224,,8142,,CHEMBL630451,,,0,
14595,,BAO_0000019,,U,Autocuration,,,,1,,22224,,14131,,CHEMBL630452,,,0,
14596,,BAO_0000019,,U,Autocuration,,,,1,,22224,,17269,,CHEMBL630453,,,0,
14597,,BAO_0000019,,U,Autocuration,,,,1,,22224,,3485,,CHEMBL630454,,,0,
14598,,BAO_0000019,,U,Autocuration,,,,1,,22224,,3485,,CHEMBL630455,,,0,
14599,,BAO_0000019,,U,Autocuration,,,,1,,22224,,3485,,CHEMBL631487,,,0,
14600,,BAO_0000019,,U,Autocuration,,,,1,,22224,,5962,,CHEMBL631488,,,0,
14601,,BAO_0000019,,U,Autocuration,,,,1,,22224,,3133,,CHEMBL876440,,,0,
14602,,BAO_0000019,,U,Autocuration,,,,1,,22224,,3133,,CHEMBL631489,,,0,
14603,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2276,,CHEMBL857742,,,0,
14604,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2276,,CHEMBL631490,,,0,
14605,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2276,,CHEMBL631491,,,0,
14606,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2276,,CHEMBL631492,,,0,
14607,,BAO_0000019,,U,Autocuration,,,,1,,22224,,2276,,CHEMBL631493,,,0,
14608,,BAO_0000019,,U,Autocuration,,,,1,,22224,,4892,,CHEMBL631494,,,0,
14609,,BAO_0000019,,U,Autocuration,,,,1,,22224,,3133,,CHEMBL631495,,,0,
14610,1988.0,BAO_0000218,,N,Intermediate,,,,1,Feces,50597,,11488,,CHEMBL631496,Rattus norvegicus,10116.0,1,
14611,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,11488,,CHEMBL631497,Rattus norvegicus,10116.0,1,
14612,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,11488,,CHEMBL631498,Rattus norvegicus,10116.0,1,
14613,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,11488,,CHEMBL629776,Rattus norvegicus,10116.0,1,
14614,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,11488,,CHEMBL629777,Rattus norvegicus,10116.0,1,
14615,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,11488,,CHEMBL629778,Rattus norvegicus,10116.0,1,
14616,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630456,Rattus norvegicus,10116.0,1,
14617,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630457,Rattus norvegicus,10116.0,1,
14618,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630458,Rattus norvegicus,10116.0,1,
14619,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630459,Rattus norvegicus,10116.0,1,
14620,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630460,Rattus norvegicus,10116.0,1,
14621,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL876550,Rattus norvegicus,10116.0,1,
14622,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630461,Rattus norvegicus,10116.0,1,
14623,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630462,Rattus norvegicus,10116.0,1,
14624,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630463,Rattus norvegicus,10116.0,1,
14625,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630464,Rattus norvegicus,10116.0,1,
14626,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630465,Rattus norvegicus,10116.0,1,
14627,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630466,Rattus norvegicus,10116.0,1,
14628,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630467,Rattus norvegicus,10116.0,1,
14629,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630633,Rattus norvegicus,10116.0,1,
14630,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630634,Rattus norvegicus,10116.0,1,
14631,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630635,Rattus norvegicus,10116.0,1,
14632,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630636,Rattus norvegicus,10116.0,1,
14633,,BAO_0000218,,N,Intermediate,,,,1,,50597,,11488,,CHEMBL630637,Rattus norvegicus,10116.0,1,
14634,1988.0,BAO_0000218,,N,Intermediate,,,,1,Feces,50592,,7132,,CHEMBL630638,Oryctolagus cuniculus,9986.0,1,
14635,1988.0,BAO_0000218,,N,Intermediate,,,,1,Feces,50592,,7132,,CHEMBL630639,Oryctolagus cuniculus,9986.0,1,
14636,1988.0,BAO_0000218,,N,Intermediate,,,,1,Feces,50592,,7132,,CHEMBL630640,Oryctolagus cuniculus,9986.0,1,
14637,1988.0,BAO_0000218,,N,Intermediate,,,,1,Feces,50592,,7132,,CHEMBL876551,Oryctolagus cuniculus,9986.0,1,
14638,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50592,,7132,,CHEMBL630641,Oryctolagus cuniculus,9986.0,1,
14639,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50592,,7132,,CHEMBL630642,Oryctolagus cuniculus,9986.0,1,
14640,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50592,,7132,,CHEMBL630643,Oryctolagus cuniculus,9986.0,1,
14641,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50592,,7132,,CHEMBL630644,Oryctolagus cuniculus,9986.0,1,
14642,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50592,,7132,,CHEMBL630645,Oryctolagus cuniculus,9986.0,1,
14643,1988.0,BAO_0000218,,N,Intermediate,,,,1,Feces,50592,,7132,,CHEMBL625599,Oryctolagus cuniculus,9986.0,1,
14644,1988.0,BAO_0000218,,N,Intermediate,,,,1,Feces,50592,,7132,,CHEMBL625600,Oryctolagus cuniculus,9986.0,1,
14645,1988.0,BAO_0000218,,N,Intermediate,,,,1,Feces,50592,,7132,,CHEMBL625601,Oryctolagus cuniculus,9986.0,1,
14646,1988.0,BAO_0000218,,N,Intermediate,,,,1,Feces,50592,,7132,,CHEMBL625602,Oryctolagus cuniculus,9986.0,1,
14647,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50592,,7132,,CHEMBL627470,Oryctolagus cuniculus,9986.0,1,
14648,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50592,,7132,,CHEMBL627471,Oryctolagus cuniculus,9986.0,1,
14649,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50592,,7132,,CHEMBL627472,Oryctolagus cuniculus,9986.0,1,
14650,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50592,,7132,,CHEMBL627473,Oryctolagus cuniculus,9986.0,1,
14651,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50592,,7132,,CHEMBL627474,Oryctolagus cuniculus,9986.0,1,
14652,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,13925,,CHEMBL627475,Rattus norvegicus,10116.0,1,
14653,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,13925,,CHEMBL627476,Rattus norvegicus,10116.0,1,
14654,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL627477,Canis lupus familiaris,9615.0,1,
14655,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL627478,Canis lupus familiaris,9615.0,1,
14656,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL627479,Canis lupus familiaris,9615.0,1,
14657,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL627480,Canis lupus familiaris,9615.0,1,
14658,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL627481,Canis lupus familiaris,9615.0,1,
14659,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL627482,Canis lupus familiaris,9615.0,1,
14660,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL627483,Canis lupus familiaris,9615.0,1,
14661,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL875636,Canis lupus familiaris,9615.0,1,
14662,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL625764,Canis lupus familiaris,9615.0,1,
14663,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL625765,Canis lupus familiaris,9615.0,1,
14664,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL625766,Canis lupus familiaris,9615.0,1,
14665,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL625767,Canis lupus familiaris,9615.0,1,
14666,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL625768,Canis lupus familiaris,9615.0,1,
14667,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL625769,Canis lupus familiaris,9615.0,1,
14668,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL625770,Canis lupus familiaris,9615.0,1,
14669,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL625771,Canis lupus familiaris,9615.0,1,
14670,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL625772,Canis lupus familiaris,9615.0,1,
14671,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50588,,12582,,CHEMBL625773,Canis lupus familiaris,9615.0,1,
14672,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL625774,Rattus norvegicus,10116.0,1,
14673,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL625775,Rattus norvegicus,10116.0,1,
14674,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL625776,Rattus norvegicus,10116.0,1,
14675,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL625777,Rattus norvegicus,10116.0,1,
14676,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL625778,Rattus norvegicus,10116.0,1,
14677,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL625779,Rattus norvegicus,10116.0,1,
14678,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL625780,Rattus norvegicus,10116.0,1,
14679,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL625781,Rattus norvegicus,10116.0,1,
14680,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL875637,Rattus norvegicus,10116.0,1,
14681,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL626473,Rattus norvegicus,10116.0,1,
14682,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL626474,Rattus norvegicus,10116.0,1,
14683,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL626475,Rattus norvegicus,10116.0,1,
14684,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL626476,Rattus norvegicus,10116.0,1,
14685,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL634397,Rattus norvegicus,10116.0,1,
14686,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL626477,Rattus norvegicus,10116.0,1,
14687,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631069,Rattus norvegicus,10116.0,1,
14688,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631070,Rattus norvegicus,10116.0,1,
14689,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631071,Rattus norvegicus,10116.0,1,
14690,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631072,Rattus norvegicus,10116.0,1,
14691,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631073,Rattus norvegicus,10116.0,1,
14692,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631074,Rattus norvegicus,10116.0,1,
14693,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631075,Rattus norvegicus,10116.0,1,
14694,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631725,Rattus norvegicus,10116.0,1,
14695,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631726,Rattus norvegicus,10116.0,1,
14696,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631727,Rattus norvegicus,10116.0,1,
14697,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631728,Rattus norvegicus,10116.0,1,
14698,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631729,Rattus norvegicus,10116.0,1,
14699,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631730,Rattus norvegicus,10116.0,1,
14700,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631731,Rattus norvegicus,10116.0,1,
14701,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,12582,,CHEMBL631910,Rattus norvegicus,10116.0,1,
14702,10000000.0,BAO_0000218,,N,Intermediate,,,,1,Hippocampus,50597,In vivo,15413,,CHEMBL631911,Rattus norvegicus,10116.0,1,
14703,1898.0,BAO_0000218,,N,Intermediate,,,,1,Hypothalamus,50597,In vivo,15413,,CHEMBL631912,Rattus norvegicus,10116.0,1,
14704,1898.0,BAO_0000218,,N,Intermediate,,,,1,Hypothalamus,50597,In vivo,15413,,CHEMBL631913,Rattus norvegicus,10116.0,1,
14705,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,12017,,CHEMBL631914,Rattus norvegicus,10116.0,1,
14706,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,12017,,CHEMBL631915,Rattus norvegicus,10116.0,1,
14707,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,12017,,CHEMBL875778,Rattus norvegicus,10116.0,1,
14708,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,12017,,CHEMBL631916,Rattus norvegicus,10116.0,1,
14709,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,12017,,CHEMBL631917,Rattus norvegicus,10116.0,1,
14710,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,12017,,CHEMBL631918,Rattus norvegicus,10116.0,1,
14711,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,12017,,CHEMBL631919,Rattus norvegicus,10116.0,1,
14712,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,12017,,CHEMBL631920,Rattus norvegicus,10116.0,1,
14713,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,12017,,CHEMBL631921,Rattus norvegicus,10116.0,1,
14714,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,12017,,CHEMBL631922,Rattus norvegicus,10116.0,1,
14715,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,12017,,CHEMBL631923,Rattus norvegicus,10116.0,1,
14716,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,12017,,CHEMBL631924,Rattus norvegicus,10116.0,1,
14717,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,12017,,CHEMBL630234,Rattus norvegicus,10116.0,1,
14718,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,12017,,CHEMBL630235,Rattus norvegicus,10116.0,1,
14719,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,12017,,CHEMBL630236,Rattus norvegicus,10116.0,1,
14720,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,12017,,CHEMBL630237,Rattus norvegicus,10116.0,1,
14721,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,12017,,CHEMBL630238,Rattus norvegicus,10116.0,1,
14722,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,12017,,CHEMBL630239,Rattus norvegicus,10116.0,1,
14723,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,12017,,CHEMBL630303,Rattus norvegicus,10116.0,1,
14724,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,12017,,CHEMBL630304,Rattus norvegicus,10116.0,1,
14725,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,12017,,CHEMBL630305,Rattus norvegicus,10116.0,1,
14726,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,12017,,CHEMBL630306,Rattus norvegicus,10116.0,1,
14727,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,12017,,CHEMBL630307,Rattus norvegicus,10116.0,1,
14728,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,12017,,CHEMBL630308,Rattus norvegicus,10116.0,1,
14729,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,12017,,CHEMBL630309,Rattus norvegicus,10116.0,1,
14730,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,12017,,CHEMBL629309,Rattus norvegicus,10116.0,1,
14731,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,12017,,CHEMBL629993,Rattus norvegicus,10116.0,1,
14732,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,12017,,CHEMBL629994,Rattus norvegicus,10116.0,1,
14733,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,12017,,CHEMBL629995,Rattus norvegicus,10116.0,1,
14734,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,12017,,CHEMBL631993,Rattus norvegicus,10116.0,1,
14735,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,12017,,CHEMBL631994,Rattus norvegicus,10116.0,1,
14736,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,12017,,CHEMBL631995,Rattus norvegicus,10116.0,1,
14737,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,12017,,CHEMBL631996,Rattus norvegicus,10116.0,1,
14738,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,12017,,CHEMBL631997,Rattus norvegicus,10116.0,1,
14739,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,12017,,CHEMBL631998,Rattus norvegicus,10116.0,1,
14740,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,12017,,CHEMBL631999,Rattus norvegicus,10116.0,1,
14741,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,12017,,CHEMBL632000,Rattus norvegicus,10116.0,1,
14742,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,12017,,CHEMBL632001,Rattus norvegicus,10116.0,1,
