assay_tissue,bao_format,assay_strain,relationship_type,assay_subcellular_fraction,description,src_id,assay_cell_type,assay_tax_id,assay_type,assay_organism,tissue_id,confidence_score,curated_by,chembl_id,src_assay_id,assay_id,assay_test_type,variant_id,tid,doc_id,cell_id,assay_category
Muscle tissue,BAO_0000218,,N,,"Distribution in rat muscle 6 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,2385.0,1,Intermediate,CHEMBL623123,,11457,,,50597,8684,,
Muscle tissue,BAO_0000218,,N,,"Distribution in rat muscle 8 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,2385.0,1,Intermediate,CHEMBL623124,,11458,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat pancreas 15 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623125,,11459,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat pancreas 1 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623126,,11460,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat pancreas 2 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623127,,11461,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat pancreas 30 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623128,,11462,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat pancreas 4 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623129,,11463,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat pancreas 5 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623130,,11464,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat pancreas 6 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623131,,11465,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat pancreas 8 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623132,,11466,,,50597,8684,,
Liver,BAO_0000218,,N,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL623133,,11467,,,50597,8319,,
,BAO_0000218,,N,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat lung as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623134,,11468,,,50597,8319,,
,BAO_0000218,,N,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat blood as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL874389,,11469,,,50597,8319,,
,BAO_0000218,,N,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose in the total organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623135,,11470,,,50597,8319,,
,BAO_0000218,,N,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623136,,11471,,,50597,8319,,
,BAO_0000218,,N,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose in the total organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623137,,11472,,,50597,8319,,
,BAO_0000218,,N,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623138,,11473,,,50597,8319,,
Kidney,BAO_0000218,,N,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose in the total organ,1,,10116.0,A,Rattus norvegicus,2113.0,1,Intermediate,CHEMBL623139,,11474,,,50597,8319,,
Kidney,BAO_0000218,,N,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,2113.0,1,Intermediate,CHEMBL623140,,11475,,,50597,8319,,
Liver,BAO_0000218,,N,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose in the total organ,1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL623141,,11476,,,50597,8319,,
Liver,BAO_0000218,,N,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL623142,,11477,,,50597,8319,,
,BAO_0000218,,N,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat lung as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623143,,11478,,,50597,8319,,
Urine,BAO_0000218,,N,,The total amount of penciclovir recovered in the urine over a 48-h period was determined by HPLC using a C18 reversed-phase column in mouse.,1,,10090.0,A,Mus musculus,1088.0,1,Intermediate,CHEMBL623144,,11479,,,50594,14571,,
Urine,BAO_0000218,,N,,The total amount of penciclovir recovered in the urine over a 48-h period was determined by HPLC using a C18 reversed-phase column in rat.,1,,10116.0,A,Rattus norvegicus,1088.0,1,Intermediate,CHEMBL623405,,11480,,,50597,14571,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat blood as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624074,,11481,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose in the total organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624075,,11482,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624076,,11483,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose in the total organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624077,,11484,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624078,,11485,,,50597,8319,,
Kidney,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose in the total organ,1,,10116.0,A,Rattus norvegicus,2113.0,1,Intermediate,CHEMBL624079,,11486,,,50597,8319,,
Kidney,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,2113.0,1,Intermediate,CHEMBL624261,,11487,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose in the total organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624262,,11488,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624263,,11489,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat lung as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624264,,11490,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat blood as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624265,,11491,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose in the total organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624266,,11492,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624267,,11493,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose in the total organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624268,,11494,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL875227,,11495,,,50597,8319,,
Kidney,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose in the total organ,1,,10116.0,A,Rattus norvegicus,2113.0,1,Intermediate,CHEMBL624269,,11496,,,50597,8319,,
Kidney,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,2113.0,1,Intermediate,CHEMBL624270,,11497,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose in the total organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624271,,11498,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624272,,11499,,,50597,8319,,
,BAO_0000218,,N,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat lung as Percent of injected dose per gram in the organ,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624273,,11500,,,50597,8319,,
Urine,BAO_0000218,,N,,Urinary excretion in rat after 0-4 hours of oral administration at 50 mg/kg,1,,10116.0,A,Rattus norvegicus,1088.0,1,Intermediate,CHEMBL624274,,11501,,,50597,12064,,
Urine,BAO_0000218,,N,,Urinary excretion in rat after 4-8 hours of oral administration at 50 mg/kg,1,,10116.0,A,Rattus norvegicus,1088.0,1,Intermediate,CHEMBL624275,,11502,,,50597,12064,,
Urine,BAO_0000218,,N,,Urinary excretion in rat after 8-24 hours of oral administration at 50 mg/kg,1,,10116.0,A,Rattus norvegicus,1088.0,1,Intermediate,CHEMBL624276,,11503,,,50597,12064,,
Urine,BAO_0000218,,N,,Urinary recovery expressed as percentage dose in male rats after iv administration of 20 mg/kg,1,,10116.0,A,Rattus norvegicus,1088.0,1,Intermediate,CHEMBL624277,,11504,,,50597,12038,,
,BAO_0000019,,U,,% dose converted to 2-amino-5-chlorophenyl sulfate,1,,,A,,,0,Autocuration,CHEMBL624278,,11505,,,22224,14314,,
,BAO_0000019,,U,,% dose converted to 4-(S-amino-N-{[(4-chlorophenyl)amino]carbonyl}sulfonimidoyl)benzoic acid (compound 41),1,,,A,,,0,Autocuration,CHEMBL624279,,11506,,,22224,14314,,
Feces,BAO_0000218,,N,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 0-24 hr",1,,10116.0,A,Rattus norvegicus,1988.0,1,Intermediate,CHEMBL624280,,11507,,,50597,11488,,
Feces,BAO_0000218,,N,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 24-48 hr",1,,10116.0,A,Rattus norvegicus,1988.0,1,Intermediate,CHEMBL624281,,11508,,,50597,11488,,
Feces,BAO_0000218,,N,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 0-24 hr",1,,10116.0,A,Rattus norvegicus,1988.0,1,Intermediate,CHEMBL622933,,11509,,,50597,11488,,
Feces,BAO_0000218,,N,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 24-48 hr",1,,10116.0,A,Rattus norvegicus,1988.0,1,Intermediate,CHEMBL622934,,11510,,,50597,11488,,
Liver,BAO_0000218,,N,,Biodistribution in Rat liver after 30 minutes of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL622935,,11511,In vivo,,50597,8829,,
Liver,BAO_0000218,,N,,Biodistribution in Rat liver after 5 minutes of iv administration,1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL622936,,11512,In vivo,,50597,8829,,
Liver,BAO_0000218,,N,,Biodistribution in Rat liver after 5 minutes of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL875228,,11513,In vivo,,50597,8829,,
Lung,BAO_0000218,,N,,Biodistribution in Rat lung after 24 hours of iv administration,1,,10116.0,A,Rattus norvegicus,2048.0,1,Intermediate,CHEMBL622937,,11514,In vivo,,50597,8829,,
Lung,BAO_0000218,,N,,Biodistribution in Rat lung after 24 hours of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,2048.0,1,Intermediate,CHEMBL622938,,11515,In vivo,,50597,8829,,
Lung,BAO_0000218,,N,,Biodistribution in Rat lung after 30 minutes of iv administration,1,,10116.0,A,Rattus norvegicus,2048.0,1,Intermediate,CHEMBL619736,,11516,In vivo,,50597,8829,,
Lung,BAO_0000218,,N,,Biodistribution in Rat lung after 30 minutes of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,2048.0,1,Intermediate,CHEMBL625117,,11517,In vivo,,50597,8829,,
Lung,BAO_0000218,,N,,Biodistribution in Rat lung after 5 minutes of iv administration,1,,10116.0,A,Rattus norvegicus,2048.0,1,Intermediate,CHEMBL625118,,11518,In vivo,,50597,8829,,
Lung,BAO_0000218,,N,,Biodistribution in Rat lung after 5 minutes of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,2048.0,1,Intermediate,CHEMBL625119,,11519,In vivo,,50597,8829,,
Cerebellum,BAO_0000218,,N,,"Biodistribution in rat cerebellum, expressed as percent I.D./g tissue",1,,10116.0,A,Rattus norvegicus,2037.0,1,Intermediate,CHEMBL625120,,11520,In vivo,,50597,14972,,
,BAO_0000218,,N,,"Biodistribution in rat superior coliculus, expressed as percent I.D./g tissue",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL625121,,11521,In vivo,,50597,14972,,
Thalamus,BAO_0000218,,N,,"Biodistribution in rat thalamus, expressed as percent I.D./g tissue",1,,10116.0,A,Rattus norvegicus,10000006.0,1,Intermediate,CHEMBL625122,,11522,In vivo,,50597,14972,,
Blood,BAO_0000218,,N,,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 2 min,1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL622204,,11523,In vivo,,50597,14608,,
Blood,BAO_0000218,,N,,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 30 min,1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL877503,,11524,In vivo,,50597,14608,,
Blood,BAO_0000218,,N,,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 60 min,1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL627127,,11525,In vivo,,50597,14608,,
Hippocampus,BAO_0000218,,U,,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 2 min,1,,,A,,10000000.0,0,Autocuration,CHEMBL627128,,11526,In vivo,,22224,14608,,
Hippocampus,BAO_0000218,,U,,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 30 min,1,,,A,,10000000.0,0,Autocuration,CHEMBL627129,,11527,In vivo,,22224,14608,,
Hippocampus,BAO_0000218,,U,,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 60 min,1,,,A,,10000000.0,0,Autocuration,CHEMBL627130,,11528,In vivo,,22224,14608,,
Brain,BAO_0000218,,N,,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 2 min,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL627131,,11529,In vivo,,50597,14608,,
Brain,BAO_0000218,,N,,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 30 min,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL627132,,11530,In vivo,,50597,14608,,
Brain,BAO_0000218,,N,,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 60 min,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL627133,,11531,In vivo,,50597,14608,,
Cerebellum,BAO_0000218,,N,,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 2 min,1,,10116.0,A,Rattus norvegicus,2037.0,1,Intermediate,CHEMBL627134,,11532,In vivo,,50597,14608,,
Cerebellum,BAO_0000218,,N,,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 30 min,1,,10116.0,A,Rattus norvegicus,2037.0,1,Intermediate,CHEMBL627135,,11533,In vivo,,50597,14608,,
Cerebellum,BAO_0000218,,N,,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 60 min,1,,10116.0,A,Rattus norvegicus,2037.0,1,Intermediate,CHEMBL627136,,11534,In vivo,,50597,14608,,
,BAO_0000218,,N,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 2 min,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL628435,,11535,In vivo,,50597,14608,,
,BAO_0000218,,N,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 30 min,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL628436,,11536,In vivo,,50597,14608,,
,BAO_0000218,,N,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 60 min,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL628437,,11537,In vivo,,50597,14608,,
Heart,BAO_0000218,,N,,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 2 min,1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL628438,,11538,In vivo,,50597,14608,,
Heart,BAO_0000218,,N,,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 30 min,1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL628439,,11539,In vivo,,50597,14608,,
Heart,BAO_0000218,,N,,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 60 min,1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL628440,,11540,In vivo,,50597,14608,,
Hippocampus,BAO_0000218,,N,,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 2 min,1,,10116.0,A,Rattus norvegicus,10000000.0,1,Intermediate,CHEMBL628441,,11541,In vivo,,50597,14608,,
