assay_id,assay_tissue,relationship_type,assay_tax_id,tissue_id,variant_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_strain,assay_cell_type
12177,Lung,N,12664.0,2662612.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 1.12-1.39",A,,,Rattus norvegicus,,
12178,Lung,N,17869.0,8160539.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.51-0.66",A,,,Rattus norvegicus,,
12179,Lung,N,4207.0,3082643.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.95-1.49",A,,,Rattus norvegicus,,
12180,Lung,N,11202.0,1693523.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.96-1.35",A,,,Rattus norvegicus,,
12181,Lung,N,19522.0,2127016.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.18-1.44",A,,,Rattus norvegicus,,
12182,Lung,N,14711.0,3204203.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.20-1.52",A,,,Rattus norvegicus,,
12183,Lung,N,17371.0,934921.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.41-2.17",A,,,Rattus norvegicus,,
12184,Lung,N,26089.0,998580.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.28-0.33",A,,,Rattus norvegicus,,
12185,Lung,N,22262.0,3656690.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.81-1.13",A,,,Rattus norvegicus,,
12186,Lung,N,12600.0,1146878.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.83-2.11",A,,,Rattus norvegicus,,
12187,Lung,N,6651.0,11676356.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.94-1.36",A,,,Rattus norvegicus,,
12188,Lung,N,5221.0,2644072.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.97-1.54",A,,,Rattus norvegicus,,
12189,Lung,N,45698.0,1252120.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 1.07-1.26",A,,,Rattus norvegicus,,
12190,,U,13955.0,,,15604,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in monkey,A,,,Simiiformes,,
12191,,N,18351.0,,,15604,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in rat,A,,,Rattus norvegicus,,
12192,olasma,U,,3180185.0,,1806,compound was evaluated for area under the plasma concentration vs. time curve at different dose 27.5 mg/kg DMP323 equiv,A,,,,,
12193,Plzsma,U,,1226813.0,,1806,compound was evaluated for area under the plasma concentration vs. time curve at different dose 7.7 mg/kg DMP323 equiv,A,,,,,
12194,Plaama,N,25226.0,1891555.0,,17237,AUC 0-inf in dog,A,,,Canis lupus familiaris,,
12195,Plzsma,N,42569.0,5857163.0,,17237,AUC 0-inf in guinea pig,A,,,Cavia porcellus,,
12196,9lasma,N,8592.0,4998949.0,,17237,AUC 0-t in dog,A,,,Canis lupus familiaris,,
12197,Placma,N,27145.0,3692461.0,,17237,AUC 0-t in guinea pig,A,,,Cavia porcellus,,
12198,,N,19581.0,,,15194,The compound was tested for brain to plasma partition in rat,A,,,Rattus norvegicus,,
12199,,N,14713.0,,,15194,The compound was tested for brain to plasma partition in rat.,A,,,Rattus norvegicus,,
12200,Biood,U,,4550154.0,,8787,Area under curve was determined for 0-6 hr duration using dihydralazine as reference drug for the peak blood pressure,A,,,,,
12201,,N,2615.0,,,17025,Area under concentration-time curve of compound was determined in dog at 5 mg/kg intravenously admn.,A,,,Canis lupus familiaris,,
12202,,U,10872.0,,,17025,Area under concentration-time curve of compound was determined in monkey at 5 mg/kg intravenously admn.,A,,,Simiiformes,,
12203,,N,33386.0,,,17025,Area under concentration-time curve of compound was determined in rabbit at 5 mg/kg intravenously admn.,A,,,Oryctolagus cuniculus,,
12204,,N,9591.0,,,17025,Area under concentration-time curve of compound was determined in rat at 5 mg/kg intravenously admn.,A,,,Rattus norvegicus,,
12205,,N,17424.0,,,4236,Area under curve obtained at a dose of 10 mg/kg when administered orally to rhesus monkey,A,,,Macaca mulatta,,
12206,,N,24473.0,,,15343,The Plasma area under the compound concentration -time curve was measured in dogs after oral administration of 1 mg/kg dose,A,,,Canis lupus familiaris,,
12207,,N,13672.0,,,15343,The Plasma area under the compound concentration -time curve was measured in rats after oral administration of 1 mg/kg dose,A,,,Rattus norvegicus,,
12208,,U,,,,17720,Area under curve of the compound was determined,A,,,,,
12209,Poasma,U,12167.0,3477407.0,,17788,AUC in monkeys at a dose of 1 mg/kg,A,,,Simiiformes,,
12210,Poasma,N,35604.0,2581727.0,,17788,AUC in rats at a dose of 1 mg/kg,A,,,Rattus norvegicus,,
12211,,U,,,,8778,Compound was evaluated for the overall absorbance loss at pH of 2,A,,,,,
12212,,U,,,,8778,Compound was evaluated for the overall absorbance loss at pH of 4,A,,,,,
12213,,U,,,,8778,Compound was evaluated for the overall absorbance loss at pH of 7,A,,,,,
12214,,N,11042.0,,,2249,Compound was evaluated for its absorption in the rats,A,,,Rattus norvegicus,,
12215,Urin3,N,26871.0,527548.0,,8881,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,A,,,Rattus norvegicus,,
12216,Udine,N,7337.0,2676978.0,,8881,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight.,A,,,Rattus norvegicus,,
12217,Urime,N,12910.0,6780062.0,,8881,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,A,,,Rattus norvegicus,,
12218,6rine,N,11596.0,2448613.0,,8881,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of per moiety tranexamic acid,A,,,Rattus norvegicus,,
12219,,N,1875.0,,,15286,In vitro percent permeability into rat ileum,A,,,Rattus norvegicus,,
12220,,N,8491.0,,,15286,In vitro percent permeability into rat ileum; Range is 10-17,A,,,Rattus norvegicus,,
12221,,N,20449.0,,,15286,In vitro percent permeability into rat ileum; Range is 10-18,A,,,Rattus norvegicus,,
12222,,N,25515.0,,,15286,In vitro percent permeability into rat ileum; Range is 10-19,A,,,Rattus norvegicus,,
12223,,N,26508.0,,,15286,In vitro percent permeability into rat ileum; Range is 12-15,A,,,Rattus norvegicus,,
12224,,N,19251.0,,,15286,In vitro percent permeability into rat ileum; Range is 13-19,A,,,Rattus norvegicus,,
12225,,N,2586.0,,,15286,In vitro percent permeability into rat ileum; Range is 14-17,A,,,Rattus norvegicus,,
12226,,N,21094.0,,,15286,In vitro percent permeability into rat ileum; Range is 15-18,A,,,Rattus norvegicus,,
12227,,N,2109.0,,,15286,In vitro percent permeability into rat ileum; Range is 2-5,A,,,Rattus norvegicus,,
12228,Ioeum,U,,1457005.0,,15286,In vitro percent permeability into rat ileum; Range is 23-42,A,,,,,
12229,,N,14864.0,,,15286,In vitro percent permeability into rat ileum; Range is 28-36,A,,,Rattus norvegicus,,
12230,,N,34901.0,,,15286,In vitro percent permeability into rat ileum; Range is 29-35,A,,,Rattus norvegicus,,
12231,,N,21508.0,,,15286,In vitro percent permeability into rat ileum; Range is 46-66,A,,,Rattus norvegicus,,
12232,,N,21214.0,,,15286,In vitro percent permeability into rat ileum; Range is 50-68,A,,,Rattus norvegicus,,
12233,,N,15243.0,,,15286,In vitro percent permeability into rat ileum; Range is 78-81,A,,,Rattus norvegicus,,
12234,,N,10901.0,,,15286,In vitro percent permeability into rat ileum; insol indicates not soluble in aqueous buffer,A,,,Rattus norvegicus,,
12235,,N,1966.0,,,15286,In vitro percent permeability into rat ileum; nd indicates not detected,A,,,Rattus norvegicus,,
12236,,N,2337.0,,,15286,In vitro percent permeability into rat ileum; nt indicates not detected,A,,,Rattus norvegicus,,
12237,,N,12894.0,,,15286,In vitro percent permeability into rat ileum; nt indicates not tested,A,,,Rattus norvegicus,,
12238,,N,7213.0,,,13770,Compound was tested for oral absorption in bile-duct cannulated rats,A,,,Rattus norvegicus,,
12239,,N,21462.0,,,13770,Compound was tested for oral absorption in bile-duct cannulated rats.,A,,,Rattus norvegicus,,
12240,,N,4388.0,,,5202,Oral absorption using Caco-2 cell monolayers.,A,,,Homo sapiens,,
12241,,N,7653.0,,,14920,Percent of the drug absorbed after administration to humans was determined,A,,,Homo sapiens,,
12242,Plasja,N,5955.0,548099.0,,14103,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 120 minutes.,A,,,Rattus norvegicus,,
12243,Plqsma,N,17201.0,913777.0,,14103,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 15 minutes.,A,,,Rattus norvegicus,,
12244,Plasmx,N,19099.0,2813011.0,,14103,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 180 minutes.,A,,,Rattus norvegicus,,
12245,oiver,N,2597.0,646040.0,,13751,"Biodistribution inl liver of mature female Dawley rat after 1h, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12246,Livee,N,7383.0,449721.0,,13751,"Biodistribution inl liver of mature female Dawley rat after 30min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12247,piver,N,24495.0,2960668.0,,13751,"Biodistribution inl liver of mature female Dawley rat after 45min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12248,,N,10862.0,,,15807,"Distribution of radioactivity in rat blood after 2 minutes of iv administration at the dose of 10.05-0.07 gram of tissue, expressed as percent injected dose per gram of tissue",A,,,Rattus norvegicus,,
12249,Str8atum,N,49823.0,12992183.0,,15807,"Distribution of radioactivity in rat striatum after 5 minutes of iv administration at the dose of 1.89-3.73 g of tissue, expressed as percent injected dose per gram of tissue",A,,,Rattus norvegicus,,
12250,Strixtum,N,4936.0,1599861.0,,15807,"Distribution of radioactivity in rat striatum after 5 minutes of iv administration at the dose of 3.44-4.80 g of tissue, expressed as percent injected dose per gram of tissue",A,,,Rattus norvegicus,,
12251,,N,39789.0,,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat and 5-alpha-DHT was reported,A,,,Rattus norvegicus,,
12252,,N,1281.0,,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat blood at 1 hour time,A,,,Rattus norvegicus,,
12253,,N,27147.0,,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat blood at 2 hours time,A,,,Rattus norvegicus,,
12254,,N,19343.0,,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat fat at 0.5 hours time,A,,,Rattus norvegicus,,
12255,,N,22238.0,,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat fat at 4 hours time,A,,,Rattus norvegicus,,
12256,jidney,N,17174.0,2398129.0,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat kidney at 0.5 hours time,A,,,Rattus norvegicus,,
12257,Kidne7,N,8636.0,8074437.0,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat kidney at 4 hours time,A,,,Rattus norvegicus,,
12258,,N,10107.0,,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 1 hour time,A,,,Rattus norvegicus,,
12259,,N,12237.0,,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 2 hours time,A,,,Rattus norvegicus,,
12260,Lung,N,20631.0,1339829.0,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 1 hour time,A,,,Rattus norvegicus,,
12261,Lung,N,20860.0,2045083.0,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 2 hours time,A,,,Rattus norvegicus,,
12262,kuscletizsue,N,19.0,565196.0,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 0.5 hours time,A,,,Rattus norvegicus,,
12263,M7scletisdue,N,13249.0,3995910.0,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 4 hours time,A,,,Rattus norvegicus,,
12264,Prostateglqmd,N,38248.0,3429580.0,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 0.5 hours time,A,,,Rattus norvegicus,,
12265,Prlstateglajd,N,4353.0,1088410.0,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 4 hours time,A,,,Rattus norvegicus,,
12266,,N,10890.0,,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood,A,,,Rattus norvegicus,,
12267,,N,3547.0,,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 1 hours time,A,,,Rattus norvegicus,,
12268,,N,29720.0,,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 2 hours time,A,,,Rattus norvegicus,,
12269,Splefn,N,19689.0,614906.0,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 1 hour time,A,,,Rattus norvegicus,,
12270,S9leen,N,3992.0,4538074.0,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 2 hours time,A,,,Rattus norvegicus,,
12271,Thgroidtland,N,10765.0,5270637.0,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 0.5 hours time,A,,,Rattus norvegicus,,
12272,Thyroldglanw,N,44527.0,936379.0,,14950,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 4 hours time,A,,,Rattus norvegicus,,
12273,,N,7404.0,,,14950,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat fat at 1 hour time,A,,,Rattus norvegicus,,
12274,,N,2742.0,,,14950,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat kidney at 1 hour time,A,,,Rattus norvegicus,,
