assays_ss_strn,assays_src_d,assays_ss_cll_tp,assays_vrnt_d,assays_ss_tst_tp,assays_ss_rgnsm,assays_b_frmt,assays_ss_tp,assays_rltnshp_tp,assays_src_ss_d,assays_ss_d,assays_chmbl_d,assays_ss_tss,assays_ss_sbclllr_frctn,assays_dc_d,assays_tss_d,assays_crtd_b,assays_ss_tx_d,assays_dscrptn,assays_cnfdnc_scr,assays_cll_d,assays_td,assays_ss_ctgr
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13859,CHEMBL628650,Kidney,,13100,2113.0,Intermediate,10116.0,Biodistribution in rat kidney at 240 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13860,CHEMBL628651,Kidney,,13100,2113.0,Intermediate,10116.0,Biodistribution in rat kidney at 30 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13861,CHEMBL628652,Kidney,,13100,2113.0,Intermediate,10116.0,Biodistribution in rat kidney at 360 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13862,CHEMBL628653,Kidney,,13100,2113.0,Intermediate,10116.0,Biodistribution in rat kidney at 60 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13863,CHEMBL628654,Liver,,13100,2107.0,Intermediate,10116.0,Biodistribution in rat liver at 120 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13864,CHEMBL628655,Liver,,13100,2107.0,Intermediate,10116.0,Biodistribution in rat liver at 1440 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13865,CHEMBL625238,Liver,,13100,2107.0,Intermediate,10116.0,Biodistribution in rat liver at 15 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13866,CHEMBL625239,Liver,,13100,2107.0,Intermediate,10116.0,Biodistribution in rat liver at 240 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13867,CHEMBL625240,Liver,,13100,2107.0,Intermediate,10116.0,Biodistribution in rat liver at 30 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13868,CHEMBL625241,Liver,,13100,2107.0,Intermediate,10116.0,Biodistribution in rat liver at 360 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13869,CHEMBL625242,Liver,,13100,2107.0,Intermediate,10116.0,Biodistribution in rat liver at 60 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13870,CHEMBL874587,Lung,,13100,2048.0,Intermediate,10116.0,Biodistribution in rat lung at 120 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13871,CHEMBL625405,Lung,,13100,2048.0,Intermediate,10116.0,Biodistribution in rat lung at 1440 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13872,CHEMBL625406,Lung,,13100,2048.0,Intermediate,10116.0,Biodistribution in rat lung at 15 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13873,CHEMBL625407,Lung,,13100,2048.0,Intermediate,10116.0,Biodistribution in rat lung at 240 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13874,CHEMBL625408,Lung,,13100,2048.0,Intermediate,10116.0,Biodistribution in rat lung at 30 minutes after dose administration.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13875,CHEMBL625409,Lung,,13100,2048.0,Intermediate,10116.0,Biodistribution in rat lung at 360 minutes after dose administration.,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13876,CHEMBL625410,Thoracic aorta,,12361,1515.0,Intermediate,10116.0,Percent of maximal contractile response to compound in rat thoracic aorta strips in the presence of calcium deficient buffer,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13877,CHEMBL625411,Thoracic aorta,,12361,1515.0,Intermediate,10116.0,Percent of maximal contractile response to compound in rat thoracic aorta strips in the presence of nifedipine,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13878,CHEMBL625412,Thoracic aorta,,12361,1515.0,Intermediate,10116.0,Percent of maximal contractile response to compound in rat thoracic aorta strips in the presence of verapamil,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13879,CHEMBL625413,Thoracic aorta,,12361,1515.0,Intermediate,10116.0,Percent of maximal contractile response to compound in rat thoracic aorta strips presence of PBZ and CIR,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13880,CHEMBL625414,Thoracic aorta,,12361,1515.0,Intermediate,10116.0,Percent of maximal contractile response to compound in rat thoracic aorta strips v,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13881,CHEMBL625415,Thoracic aorta,,12361,1515.0,Intermediate,10116.0,Percent of maximal contractile response to compound with phenoxybenzamine pretreatment on rat thoracic aorta strips,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13882,CHEMBL625416,Thoracic aorta,,12361,1515.0,Intermediate,10116.0,Percent of maximal contractile response to compound without phenoxybenzamine pretreatment on rat thoracic aorta strips,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13883,CHEMBL625417,Urine,,12712,1088.0,Intermediate,10116.0,% of the total radioactive dose of compound present in the 0-24 hour urine after a single 5 mg/kg dose administered intravenously in rats,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13884,CHEMBL625418,Feces,,7415,1988.0,Intermediate,10116.0,Compound at the dose 10 mg/kg administered intraperitoneally was evaluated for the excretion rate in rats in 7 days through feces,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13885,CHEMBL625419,Urine,,7415,1088.0,Intermediate,10116.0,Compound at the dose 10 mg/kg administered intraperitoneally was evaluated for the excretion rate in rats in 7 days through urine,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13886,CHEMBL625420,,,7415,,Intermediate,10116.0,Compound was evaluated for the biliary excretion in the anesthetized rats in 6 hours after intravenous doses 1 mg/kg,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13887,CHEMBL626996,,,7415,,Intermediate,10116.0,Compound was evaluated for the biliary excretion in the anesthetized rats in 6 hours after intravenous doses 10 mg/kg,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13888,CHEMBL626997,Feces,,7415,1988.0,Intermediate,10116.0,"Compound was evaluated for the cumulative excretion rate in rats at the dose 10 mg/kg, intraperitoneally for 18 days through feces",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13889,CHEMBL626998,Urine,,7415,1088.0,Intermediate,10116.0,"Compound was evaluated for the cumulative excretion rate in rats at the dose 10 mg/kg, intraperitoneally for 18 days through urine",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,13890,CHEMBL626999,,,7415,,Intermediate,10116.0,"Compound was evaluated for the in rats after the dose of 5 mg/kg intravenously, at the dose 4 hour biliary excretion",1,,50597,
,1,,,,Mus musculus,BAO_0000218,A,N,,13891,CHEMBL627000,,,8050,,Intermediate,10090.0,faecal levels excreted after administration of cysteamine (175 mg/kg) to mice measured at 0-30h,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13892,CHEMBL627001,,,8050,,Intermediate,10090.0,fecal levels excreted after administration of 2-(3-bromophenyl)thiazolidine(500 mg/kg) to mice measured at 0-30h,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13893,CHEMBL627002,,,8050,,Intermediate,10090.0,fecal levels excreted after administration of 2-phenylthiazolidine (500 mg/kg) to mice measured at 0-30h,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13894,CHEMBL627003,,,8050,,Intermediate,10090.0,fecal levels excreted after administration of benzaldehyde (250 mg/kg) to mice measured at 0-30h,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13895,CHEMBL627004,Urine,,8050,1088.0,Intermediate,10090.0,urine levels excreted after administration of 2-(3-bromophenyl)thiazolidine(500 mg/kg) to mice measured at 0-24 hr,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13896,CHEMBL627005,Urine,,8050,1088.0,Intermediate,10090.0,urine levels excreted after administration of 2-(3-bromophenyl)thiazolidine(500 mg/kg) to mice measured at 0-6 hr,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13897,CHEMBL874594,Urine,,8050,1088.0,Intermediate,10090.0,urine levels excreted after administration of 2-(3-bromophenyl)thiazolidine(500 mg/kg) to mice measured at 24-30 hr,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13898,CHEMBL627006,Urine,,8050,1088.0,Intermediate,10090.0,urine levels excreted after administration of 2-phenylthiazolidine (500 mg/kg) to mice measured at 0-24 hr,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13899,CHEMBL627007,Urine,,8050,1088.0,Intermediate,10090.0,urine levels excreted after administration of 2-phenylthiazolidine (500 mg/kg) to mice measured at 0-6 hr,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13900,CHEMBL627884,Urine,,8050,1088.0,Intermediate,10090.0,urine levels excreted after administration of 2-phenylthiazolidine (500 mg/kg) to mice measured at 24-30 hr,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13901,CHEMBL627885,Urine,,8050,1088.0,Intermediate,10090.0,urine levels excreted after administration of benzaldehyde (250 mg/kg) to mice measured at 0-24 hr,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13902,CHEMBL627886,Urine,,8050,1088.0,Intermediate,10090.0,urine levels excreted after administration of benzaldehyde (250 mg/kg) to mice measured at 0-6 hr,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13903,CHEMBL627887,Urine,,8050,1088.0,Intermediate,10090.0,urine levels excreted after administration of benzaldehyde (250 mg/kg) to mice measured at 24-30 hr,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13904,CHEMBL627888,Urine,,8050,1088.0,Intermediate,10090.0,urine levels excreted after administration of cysteamine (175 mg/kg) to mice measured at 0-24 hr,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13905,CHEMBL628057,Urine,,8050,1088.0,Intermediate,10090.0,urine levels excreted after administration of cysteamine (175 mg/kg) to mice measured at 0-6 hr,1,,50594,
,1,,,,Mus musculus,BAO_0000218,A,N,,13906,CHEMBL627405,Urine,,8050,1088.0,Intermediate,10090.0,urine levels excreted after administration of cysteamine (175 mg/kg) to mice measured at 24-30 hr,1,,50594,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13907,CHEMBL627406,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 11.9 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13908,CHEMBL627407,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 2.49 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13909,CHEMBL627408,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 26.2 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13910,CHEMBL627409,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 3.03 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13911,CHEMBL875486,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 30.3 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13912,CHEMBL627410,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 34.1 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13913,CHEMBL627411,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 52.4 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13914,CHEMBL627412,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 7.85 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13915,CHEMBL627413,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 8.47 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13916,CHEMBL627414,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 9.09 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13917,CHEMBL627415,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 10.1 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13918,CHEMBL627416,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 102 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13919,CHEMBL627417,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 3.40 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13920,CHEMBL627418,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 3.76 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13921,CHEMBL627419,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 34.1 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13922,CHEMBL627320,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 50.8 uM/Kg of drug,1,,50588,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,13923,CHEMBL627321,Urine,,12582,1088.0,Intermediate,9615.0,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 68.1 uM/Kg of drug,1,,50588,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13924,CHEMBL627322,Kidney,,12017,2113.0,Intermediate,10116.0,Biodistribution in kidney of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13925,CHEMBL627323,Kidney,,12017,2113.0,Intermediate,10116.0,Biodistribution in kidney of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13926,CHEMBL627491,Kidney,,12017,2113.0,Intermediate,10116.0,Biodistribution in kidney of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13927,CHEMBL627492,Kidney,,12017,2113.0,Intermediate,10116.0,Biodistribution in kidney of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13928,CHEMBL627493,Kidney,,12017,2113.0,Intermediate,10116.0,Biodistribution in kidney of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13929,CHEMBL627494,Liver,,12017,2107.0,Intermediate,10116.0,Biodistribution in liver of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13930,CHEMBL627495,Liver,,12017,2107.0,Intermediate,10116.0,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13931,CHEMBL627496,Liver,,12017,2107.0,Intermediate,10116.0,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13932,CHEMBL627497,Liver,,12017,2107.0,Intermediate,10116.0,Biodistribution in liver of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13933,CHEMBL627498,Liver,,12017,2107.0,Intermediate,10116.0,Biodistribution in liver of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13934,CHEMBL627499,Lung,,12017,2048.0,Intermediate,10116.0,Biodistribution in lungs of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13935,CHEMBL627500,Lung,,12017,2048.0,Intermediate,10116.0,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13936,CHEMBL627501,Lung,,12017,2048.0,Intermediate,10116.0,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13937,CHEMBL625616,Lung,,12017,2048.0,Intermediate,10116.0,Biodistribution in lungs of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13938,CHEMBL625617,Lung,,12017,2048.0,Intermediate,10116.0,Biodistribution in lungs of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13939,CHEMBL625618,Muscle tissue,,12017,2385.0,Intermediate,10116.0,Biodistribution in muscle of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13940,CHEMBL625619,Muscle tissue,,12017,2385.0,Intermediate,10116.0,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13941,CHEMBL625620,Muscle tissue,,12017,2385.0,Intermediate,10116.0,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13942,CHEMBL625621,Muscle tissue,,12017,2385.0,Intermediate,10116.0,Biodistribution in muscle of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13943,CHEMBL625622,Muscle tissue,,12017,2385.0,Intermediate,10116.0,Biodistribution in muscle of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13944,CHEMBL625788,Spleen,,12017,2106.0,Intermediate,10116.0,Biodistribution in spleen of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,13945,CHEMBL625789,Spleen,,12017,2106.0,Intermediate,10116.0,Biodistribution in spleen of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,50597,
