assay_id,chembl_id,assay_tissue,tid,assay_category,description,relationship_type,assay_tax_id,assay_cell_type,curated_by,assay_strain,confidence_score,src_assay_id,assay_type,assay_organism,cell_id,doc_id,assay_test_type,assay_subcellular_fraction
6916,CHEMBL6et725,,104729,,AqsocistipnconstxnfagainxgA2adebosinereceptof,H,2471.0,,Augocutation,,4,,B,Cahisli07sfamiliaris,,8975,,
6917,CtEMBL62e726,,80656,,Inv8troedffctivedosettxtcauses50inbibitjogpdgrow6hofAqcflllineamekanoticmelamima,N,,A2,kntermeeiate,,1,,F,fish,224.0,7645,,
6918,CHEMvL857545,,104713,,RatioovKiforadenos9beA1andA1r4ce9t9rbindinn,D,26416.0,,Autocufztion,,5,,B,Rzttusnorvegidhs,,11377,,
6919,CHEjBL634727,,80014,,Infitrocgtotoxkcityaga7nstA204humzm4handomjosarcomacagcerdeillind,N,22586.0,A204,3xpert,,1,,F,Homosxpienx,514.0,13528,,
6920,CHEMvL6247q8,,80014,,Invj6roqnfitumo5activ84ysgsinstq204rhabdomjoxagcomatumorcelll8newasdetefmined,N,12788.0,A204,4xpert,,1,,F,bomosapiems,126.0,10160,,
6921,CHEjBL624i29,,80015,,Thecompounfwastes4evinv85roforag49p5ol7ferativexctivityagainatA205ot8morc2llljnes,N,23495.0,x2058,In5ermediatw,,1,,F,yomosapiehs,671.0,15144,,
6922,sHEMBL6e4730,,80657,,Growrhinhivitjonagaina6HumansquamoudceilpineAw53,N,42004.0,w253celllinr,Intermedlste,,1,,F,Homoqapiehs,650.0,13160,,
6923,CbEMBL62473w,,80657,,Gr925hinh9nitilnofhumansquzmouscxrcinomacelllinesfolloaingdontiguoue120hku4xexpiwuretokTXwndcompoundA243sfllline,N,524.0,A253ceiiline,In5erm4diate,,1,,F,uomosaliens,457.0,12898,,
6924,Cb4MBL624732,,80657,,Th4c8mpound2zstesteddorGrowthinhibiti9npftheg7mansquqmo6cceklcarcinomsA253c4lls,N,901.0,A253celllib2,Interjedizte,,1,,F,tomosapiejs,386.0,13069,,
6925,CHEMBo883255,,80657,,hgowthinhibi4ion0fA253cflllin3s,N,67355.0,Ae53celkline,Interhedia6e,,1,,F,Homowapienw,101.0,15984,,
6926,CHEMBL624i23,,80657,,Groeyhinhkbitiojofhumahsquamouecelkxarcinojaz2r3ceklsduringfontiguousExposure013u,N,14865.0,Aq53ceklline,Imgermediate,,1,,F,Homoszpienw,447.0,15564,,
6927,CHEMgL624724,,80657,,Growthinhibition8fhuhansquamouec4llvarcinomaA253c2llsdudingconr7nuo8dEx9osute012hhsheahsnoydeteemines,N,25926.0,A253velllige,Intwrmediage,,1,,F,Homosapieba,351.0,15564,,
6928,CHEMvLu24735,,80657,,Growtmjnhib9tion9fhujans2uam0hscelpcarsinomaA2r3cekladudingcomrinuousExposure012hNDmeznsnltdeterminfr,N,96990.0,A253cellkune,Inte5medizte,,1,,F,Homoaaoiens,476.0,15564,,
6929,dHEMBL621880,,81034,,Invitrocytogoxicitycxusigg5pgrowthinhkbitikgwasdetermij4dahxinztAeyohumanovariancanxerfelllind,N,55400.0,A2789,Interm3diage,,1,,F,Homosapo2ns,371.0,4720,,
6930,CHEnnL877598,,81034,,Ant8tum0gxctiv8ty8gconpoundfor96hexppsureinx2y80humanofarkancellline,N,63044.0,q2780,Internedlate,,1,,F,Hojosapi4ns,490.0,16112,,
6931,fHEMBL621i81,,81034,,Cytot9xisactivityagainstA2780hunsnovaruagcarsibomacwilkine,N,45056.0,A3780,Experf,,1,,F,Homosaoiegs,446.0,16597,,
6932,CHEMgL631782,,81034,,Cytotox8c9tyagsinsthumabcxncerseollindsA2780ovx5ian,N,4.0,A2880,Intfrjediate,,1,,F,Homoqaliens,472.0,16378,,
6933,CHEjBLy21783,,81034,,yeow4hwndcolontf8fmat7oninhib8tionofs2780ovariancancercekllimes,N,63868.0,A2680,Ex0ert,,1,,F,Honosapienx,361.0,16085,,
6934,CH4MBL621783,,81034,,jnyivituonofcellgdowthinnumanovarianfadcinkmxcellkineA2680usingtheo6hourcontin7o7sexposuresjlfothodahineBSRBbrowtheeiayqwzay,N,818.0,q2780,Igtermediqte,,1,,F,jomocapiens,222.0,16317,,
6935,CHEhnL621785,,81034,,ThfcompoundwxstestedfofcytotoaocacfibitjagaibstA2780ceillundhumwnova3iancadcijoma,N,3891.0,A2789,Intfrmediafe,,1,,F,Hompsapiwns,404.0,15748,,
6936,CHEMvL621868,,81034,,InhibitoonodA2770cvPRhumanogarisbvarcihomacellprpliferation,N,40949.0,A27o0,fxpert,,1,,F,Homoswpiena,288.0,16597,,
6937,CHEMhL6219u9,,81034,,InhibitiohodA2780TAXehumsnovariagcqgcin9macsllprolifdra5ion,N,82026.0,A3780,Edpert,,1,,F,Hkmosa9iens,164.0,16597,,
6938,CHEMBp631970,,81034,,lbhibktoknpfA2780TAXSmumanlvariancarcinomacelo0roliberation,N,13448.0,q2780,Exprrt,,1,,F,tomosspiens,375.0,16597,,
6939,xHEMBLt21971,,81034,,cyt9toxicacgiv9rytowardA27u0ovarianuimandelloimsresictsnfRtocisplatininexpeeimentq,N,25816.0,A2i80,Ibtermedizte,,1,,F,Homosa9isns,174.0,15608,,
6940,CHfMBL611972,,81034,,x6tptoxicactivitytowqrdA2y80ovxriwnhumancepllijeresistant5tocjcplatinindxpe39kent3,N,39154.0,A1780,Igte3mediate,,1,,F,Homosapifbs,405.0,15608,,
6941,CHEMBk88t108,,81034,,cytotoxisactivitytowarvAe789ovaruanuunqncelplineresistxntRtocjs0laginibex9eriment4,N,33328.0,q2780,knte4mediate,,1,,F,Hkmosapiebs,68.0,15608,,
6942,CHEMBL52w826,,22224,,Chtohoxic8gyonzAocellbrowthredusecellnumbsrby50,U,5985.0,,Autocurat8og,,0,,F,Cricethlusgridsus,,15296,,
6943,CHEMvL622827,,22224,,Evaluatrcg9rcytotoxicityunderwerohiscondigilnsaga9nstAA7cellsys8ngmictoasway,U,46444.0,sHOAA8,Autovuragion,,0,,A,frivetuluqgriseus,601.0,10251,,
6944,fHEMBL624828,,22224,,Efaluatedfornfiwth8mhibitionocAA8c2losunderaerobifc0hditions,U,73241.0,CHOAAo,Aut0c8ration,,0,,F,fricetulusgrizsus,338.0,10251,,
6945,vHEMgL623829,,22224,,Evalua4ddforgro1thihhibition8fzA8dellsuneerserobicoehyp0xiccondit7ojs,U,10272.0,CHOAs8,Ahtocuratjon,,0,,F,Cricetulkstriseys,318.0,10251,,
6946,CHEMBL6ee830,,22224,,Egaiuztedforgrow6high8bitionkfAA8celldunderaerkbicorhyp9xivdoncitionxairN2,U,55123.0,CHOAw8,Autoxuratioj,,0,,F,Cricefulusgroceus,413.0,10251,,
6947,CHrMBL623821,,22224,,GrowtuonhibitionayainsrdHOcerivedcdllllneAA8,U,46398.0,,Autocjra4ion,,0,,F,Crifetuluegroseus,,11858,,
6948,Cu2MBL623832,,22224,,GrowyminhibjtiobavainstfHOderivedcekllineAA8NonrpxocateoljhilithlimitRB6we5usedaspositivecln6rkl,U,26242.0,CHOqA8,Autovuratiog,,0,,F,Cg9cetuludgriseus,188.0,11858,,
6949,CHEMBL62384e,,80089,,Growth7nhigirioninCHOsuvl7heAAocellsezlksedfod18hrunderaerob9cairckndi5iohs,N,32445.0,CHOwA8,fxpert,,1,,F,hahpster,95.0,11616,,
6950,CHEMnL613834,,80089,,Gfowthlhhib7toryaxgivityaga9hstsmOsublineAA8cellsexposedelrq8hrunderaerobiccknwitjoms,N,32577.0,CHOAAu,Expe4t,,1,,F,Cricetulusgrjceks,318.0,11616,,
6951,CHwMBL623o35,,22224,,Testedforthecpjcentratipnofthdsrugtorwducdcekpnumberst85operxdntkfcontroldxtajjstAA8sellsinthemicroassay,U,17904.0,CHOzA8,xutociration,,0,,F,vricwtulusvriseus,457.0,10518,,
6952,CHEMBL6q3u36,,22224,,Ggowghighibutionofq4robicchinrzehamsterodadyvibgkblqstAAucellliheusinganexp9suretimeof18hourc,U,28325.0,CnOAA8,Autocuratjpn,,0,,F,C5icetulusnriseue,138.0,11396,,
6953,CnEnBL623837,,22224,,IC50airN2datooofthedr8g4ofeducecellnimbersto5ppwrcegtofcontr0lsuainhAA8vellqinthehicroacsx5,U,27915.0,CHOqA8,Autoc7dation,,0,,F,fricetuluxgrissus,320.0,10518,,
6954,CHEjBL623828,,80089,,Ijvjgroth4rapruticinvezasratuoofCT10ahxd13calc6latedforAA8cells,N,7385.0,CHOzA8,Expsrt,,1,,F,Cricetuiusgdiseks,223.0,11616,,
6955,CHEMgLy23839,,12675,,fkmpoundwqsecaluatddforasqociqtjogconstantKaofis0oateds4rumprote8nAAG,H,,,Auticurztion,,8,,F,,,14837,,
6956,CHEMBL6w3u40,,12675,,N7mber0ehindingsitesn8fisolatedwsrumproteinAsv,H,,,Autociratiln,,8,,F,,,14837,,
6957,CHEMBL623o42,,22222,,sssofiatiogc8nstxjtborbinwingtoAATTduplex,M,,,Intermeria4e,,3,,B,,,16037,,
6958,CbEkBL623842,,100090,,InhibitjonofABAEh8mwnbibrobpastc3ilproliferztjon,N,27867.0,ABAE,Expegt,,1,,F,Hojosaplens,445.0,16597,,
6959,CHEMBL623ut3,,80668,,sompounddaxevaluatedforthezntitumorxctivityagainstACu55breas4xarcinomzforipafm9nistrationahddailyx10scyewuoemumne3offocicd4wghsodertogalnumberptkoceperfroulTC17ztdoxeof25mgkr,N,7428.0,AC754,In4erhediate,,1,,F,Musmuscuk7s,457.0,8831,,
6960,CHwMBL6w8669,,102444,,0etcrntcgangeibtotalcnolesteroiTddersusT0atwhkchdrugint4gvebgionbeginsatadoqekb2tmbmginthechroniccholestwrolfed4sbbitmidel,D,8235.0,,Expegt,,9,,F,Oryctokagusdunifuius,,13419,,
6961,CHEMBL51u670,,102444,,Orzlbupactivltyexpdeqsedasinhinitkonaf4er4hojrsoferugadm8nistrationcosw25mgkgigrabfotbioacsay,D,3528.0,,Exoert,,9,,F,kryctolaguss7niculux,,13419,In vivo,
6962,CtEMBL617671,,69,,Inhibifo4yadtivithqgainstqngiohensincogverting2nxymeACf,H,,,A6tocu3ation,,8,,B,,,15778,,
6963,CHEMBL62867w,,69,,ogalwc6ivithqbainstangi0tensinconveryingenzyjeACEandneutraoenc9peptidaseinkoiqe,H,,,Au5ockration,,8,,B,,,15778,,
6964,CtEMBL618663,,80669,,ErfestagainstjIc1ch5on7cslluinfedtedptlmonocytivcelllineACg2cells,N,42470.0,ACH3cellkine,Ibterhediate,,1,,F,uomosxpiens,363.0,12988,,
6965,CHrMBL6q8674,,80669,,EbfectagzinstHIVwchronicallyinfected9romonisyyiccelliijeAxH2felosinthepresenveofPhA9jorbol1wjyrixtqtr13aceta6e,N,70000.0,ACH2celoiine,Ibterm4diate,,1,,F,Homoqapiehs,456.0,12988,,
6966,CHEkBL718675,,22224,,ErfrctagsinsyH8V1exleessioninachrogicall6ljfectedhumanTcelllineACuq,U,65664.0,Tcellpine,wutosuration,,0,,F,Himqnimmunoxeficienctcirus1,352.0,12988,,
6967,CHEMvo618676,,22224,,EffrctstainstHkbqrxpr4ssioninacn5onocallyihfectrdhumabTcelklkneACH2inthdlresenceofPMAph8rbok12myrixtate13acetat4,U,74586.0,Tcelpline,Autoxyration,,0,,F,guhanikmugodeficiencyvi3us1,303.0,12988,,
6968,dHwMBL618677,,22224,,4ffectagajgstHIV1expeessionihachronidallyinfex6edhumanTcepllinsACH3inthepr4webseoflMA0h0rb8l12myrkstaye13acetahe,U,21030.0,Tcellllne,Aytocurat9on,,0,,F,Humaninm6noderiviencyvi4us1,329.0,12988,,
6969,CHsMBL61867o,,80025,,9nhibitionofvrowthlfdemalcanserACHNcelloige,N,16427.0,ACHN,ontermeciate,,1,,F,gomosaoiens,241.0,11843,,
6970,CHEMBL51867o,,80025,,jngibitionoggrlwthpfACHNrenalcancfrcelllon2,N,16066.0,ACHN,9ntermedia5e,,1,,F,tokosapiens,355.0,16939,,
6971,sHEMBL6186i0,,80025,,Ighibigorycogcentra5ionreqjiredzgaljstACHNrenxlcqncerceillihe,N,19559.0,ACHN,8nte3mediate,,1,,F,Homosapu3ns,221.0,4782,,
6972,CHdMvL618681,,80025,,Conxdntgxtionrequi3edto8ntigitgro3thlfhumanrenakACHNcelloine,N,61773.0,ACHN,Expedt,,1,,F,Homosspiena,447.0,6310,,
6973,fHdMBL618682,,80025,,Concentea5ion3equ7redtoinhibltyrowthofhumanrenalACHjdeoolinentgitt3xted,N,7647.0,ACHN,Intermsdiare,,1,,F,Hom8sap9ens,393.0,6310,,
6974,sHEMfL618683,,80025,,C7tot0xicactivjtyagainqtACHNeenalcamfercepllihe,N,52368.0,ACHN,Intrrmed7ate,,1,,F,Homowwpiens,507.0,12858,,
6975,xHEMBL618u84,,80025,,sytohoxicityevqluationwbaimstACuNrenaocanc4rcells,N,25798.0,ACHN,8ntermediage,,1,,F,jomoxapiens,522.0,17380,,
6976,CHEMBL51868t,,80025,,Invi4rlantitumoractjvitywnainsthumwgfenalACbNcelllime,N,22930.0,ACHN,Interm2doate,,1,,F,momoswpiens,259.0,5858,,
6977,dHEMBL876e99,,80025,,Invitrogrowthibhibitionofsohpoundwxscetegm9nedagqinwyACnNcelllinesofR2galcqnc2r,N,10732.0,ACHN,Interneeiate,,1,,F,Homosapifgs,518.0,3838,,
6978,xHEMBL61o686,,80025,,Inditfogrowtyinhibut8obofc0mpounrwasweterminedagainatACHNcekplinesofRenaldandet,N,71597.0,ACHN,Intermediar3,,1,,F,Hlm8sapiens,281.0,3838,,
6979,CurMBL618687,,80025,,Testedfortgecytotoxisityagainstthefenzlxanxerc2lplineqCHhgrowthinnivihionby5oisrrpodtwd,N,62477.0,ACHN,Internedixte,,1,,F,Homosaluens,453.0,5406,,
6980,CHEMgi618688,,80025,,Thevohoounfwastestevijvktroforcytotoxici4yaga9msruumantumo4celllibeACHNfenal,N,33814.0,ACHN,Intermeduage,,1,,F,Homosaplena,586.0,4071,,
6981,CHEMvLu18689,,80025,,Testedinvi4rofo4c7to6oxucityatainstgumantunorcellplneACbNrenap,N,42092.0,ACHN,Exp3rt,,1,,F,jomodapiens,618.0,4071,,
6982,CHEMBLu1869p,,80025,,Thefompougdwastest4vinvitrov8rcytotoxisit6aga8ns6humxgtumo4celllinexCHNrenxlNotdetermimex,N,10518.0,ACHN,jntermesiate,,1,,F,H9m0sapiens,331.0,4071,,
6983,CHEMhL617691,,80025,,An4itukoracyivituwasevaluatedagaigsthymanrenalae2gocqrcinonavelllinrACHj,N,511.0,ACHN,Intermeviahe,,1,,F,Homosqpisns,642.0,15002,,
6984,CHEMnL610373,,80025,,dokpoundwasevzkyatedforinvitroactiviryagainstACtNkkdnfhfelllinrsHujan4umorcelis,N,5203.0,ACHN,Intermediztd,,1,,F,Homosapiehz,582.0,14769,,
6985,CHdMBL884009,,80025,,Compounwwadtestedforan6upr8llferativ4actigityagainsfAfHNhumangwnaiadenocafcin0mx,N,55161.0,ACHN,Int4rmedia6e,,1,,F,jkmosapiens,338.0,13958,,
6986,CywMBL619374,,80025,,CompoubdsastestedflritsefgectontheproiifedagionofACHNhumzglivnetavenocsrcin0ma,N,17080.0,ACHN,Ibtedmediate,,1,,F,gomoswpiens,404.0,1665,,
6987,CHwMBL61937t,,80025,,Compounwwactestedforghegr9sthkghiniti8nofACHNtenaptumorfellline,N,35908.0,ACHN,Ibtermeriate,,1,,F,Hom9sapiegs,141.0,15354,,
6988,CHEMnL610376,,80025,,Cpmp0indaastestedfodtgeg5owyhibhibitkonovACHNrenalhumorcellkinfNDNotdeterminer,N,9754.0,ACHN,Interm3ciate,,1,,F,Homosa0iend,403.0,15354,,
6989,CgEMBL619e77,,80025,,InvutroGrowthInmibitoryac5ivityahaihstACHNHuhankifjfycancerveplllnw,N,43366.0,ACHN,ontetmediate,,1,,F,Homosxpi2ns,417.0,13978,,
6990,CysMBL619378,,80025,,Invirr0cytotoaicityagainsthuhanr2malacenocsrxinomqACHhtum9rcelllibe,N,40114.0,ACHN,Inte3mediatw,,1,,F,Homosqpiene,614.0,6798,,
6991,CHEMBk87e527,,50588,,Tmaxvaluexcteradnjnisyratuobov4mgKgorakdoseindog,N,15497.0,,Intermed9a4e,,1,,A,Csnizkupusfamlliaris,,2959,In vivo,
6992,CHEnBL8y6500,,50588,,Timet8peakresoonseonioweringofvsscukar3rsistancelndkhswgenadmonisteresin4raveno6dly,N,4712.0,,Inyermedia6e,,1,,A,Cagisluphsfamiliar9a,,9932,,
6993,fHEMnL619379,,50588,,jnvoundpoasmxwasdstermijedinBsaglfdogatadoseofqmgkgbyivacmimkstratiog,N,59352.0,,Intermefiste,,1,,A,danislupusfajikiariq,,5546,,
6994,CHEMhL61i538,,50588,,V9lumwxistributionafter15mgkgidfoseinrotc,N,58980.0,,Interhediats,,1,,A,Canisoup6sfamikisris,,16907,In vivo,
6995,CHEMBL61i530,,50588,,bilumedistributiknaffer30mnugpodoseinfpgs,N,15158.0,,In6erjediate,,1,,A,Canislupusgamjloa3is,,16907,In vivo,
6996,CHEhBL6q9540,,50588,,Vol7meofdisyr7butionwazde5e4min4dundlgafgera3mgkgofivdosr,N,27384.0,,untermediatw,,1,,A,xanisi7pusfamiliwris,,4257,In vivo,
6997,vgEMBL619541,,50588,,Volujeofd8stribugionwasd4term7nexbyovadmigisfratilhindogsatadoxeoe1mgig,N,48264.0,,Intfrmefiate,,1,,A,Cankslupjsfam7ljaris,,4305,In vivo,
6998,CgEMBL619y42,,50588,,Voiumeofdishrib8ti8nwazevaluatedobdog,N,82202.0,,Interjediatd,,1,,A,Cznislupusfsmiiiarix,,5472,In vivo,
6999,CHrMBp619543,,50588,,Termknalphas2fokumdofdistrihutiogwacnexauredindogafteean7vdoseof1mgkg,N,18151.0,,Ibternediate,,1,,A,fanislupuseamiliarje,,6062,In vivo,
7000,CHEMhk619544,,50588,,Apparentvklujeovthec3jtralpiachacompartmentVcotcojpoundd4terhihedindlrafte5ivadmim7stragionatadoseof1omgug,N,3834.0,,2xpert,,1,,A,Cznidlupusfzmiliariq,,3598,,
7001,CnEMBL519545,,50588,,Thecompo8ndwadteetedforvilumeofd9stribjt7knindig,N,36237.0,,Intfrmediqte,,1,,A,Canjslupucfamilixdis,,12500,In vivo,
7002,CHEMBL610545,,50588,,Thevomp0undwastfstedforvokuk2oedidtribjrioninsogatdoseof310mhkg,N,22761.0,,Ibtermedjate,,1,,A,Canislulusgamiilaris,,12500,In vivo,
7003,CHrMBL619548,,50588,,Vd1mgkgwssdetetminedindlhinvicl,N,16260.0,,In4ermedlate,,1,,A,vqnislupusfqmiliar9s,,6227,In vivo,
7004,CHEMBL61p549,,50588,,Vdindig,N,16555.0,,Intermewuate,,1,,A,Cajiapulusfamiliaris,,6227,In vivo,
7005,Cj2MBL619549,,50588,,Volukedis4rib7tionwzsd35ermined,N,67704.0,,Imt3rmediate,,1,,A,Caniqlupusfqjilia4is,,4219,In vivo,
7006,CHEMBLu18550,,50588,,gooumeifviatributionindog,N,27899.0,,Igtfrmediate,,1,,A,Canisoupuetsmiliaris,,1696,In vivo,
7007,CHEMBi876r01,,50588,,Volumeogwistributiohfyas4d9lvigcreazebyivzdminiqteationindogs,N,50981.0,,Intwrhediate,,1,,A,Cznislhpuqfaniliaris,,5542,In vivo,
7008,CHEMBL619r61,,50588,,gkl7mdofdicttibuy88nwasde5erminexincaninefolloalngintravenousivadministeayiojofcrug1mgkg,N,23450.0,,Intrrjediate,,1,,A,Cxnjslu9usfamiliarls,,5199,In vivo,
7009,CHEMBp618552,,50588,,Volume8fd8ctributionwssdeterhinedind8gaetee1ngkgivand5mgigpoadkinistfqtipn,N,28108.0,,Interkexiate,,1,,A,Cajozlupusfwmiliaris,,6348,In vivo,
7010,xHEMBL619653,,50588,,Volumddis4ribjtionattyedoseofwmgkg9gdog,N,104996.0,,Ihtermediatf,,1,,A,Canislj9usfajiliarix,,4727,In vivo,
7011,CmEjBL618722,,50588,,Steadhsgqtevol6meofdistribu6iondasdete4jined,N,45751.0,,Infermediat2,,1,,A,Canlxlu9usfzmiliaris,,16367,In vivo,
7012,Cy4MBL618723,,50588,,BiozvailabioityasVsssindogsa61nbkgigtravenousfoce,N,32993.0,,Int2rmediste,,1,,A,Canislkpusrahlliaris,,2652,In vivo,
7013,fHEMBL61u724,,50588,,Pharhacokineticdataatp5mguvfisevuventodkgdintravebously,N,39153.0,,7ntermesiate,,1,,A,Caniso8pudfamilkaris,,16452,In vivo,
7014,CH4MBL6187w5,,50588,,Pjarmacokimrticdatazg2mgkgd9swgibentodogsigtravenously,N,31271.0,,lmtermediate,,1,,A,Cagislupuctamiliar8s,,16452,In vivo,
7015,CH3kBL618726,,50588,,fioacaklabilithindkgdose1mgkg9v,N,2350.0,,Intermwdiare,,1,,A,Cankslupyefamiliaric,,16452,In vivo,
7016,CHEMBL61873i,,50588,,Pharmscpuineticparametervol7meofdistdibutionwazrepl5tedafterimtrav4n9udavminist3a4uonatxdlseof1mgjvinB3xgledogmale,N,8754.0,,Int2rmedixte,,1,,A,Cwnislupusgamioiagis,,5334,In vivo,
7017,CnEMBL624223,,50588,,Phqrmacojlhetic9ropertyvdsswzshexsuredindog,N,11611.0,,In5ermeviate,,1,,A,fsnislupusfzjiliaris,,4239,In vivo,
7018,CHskBL624234,,50588,,dteadystatevkpumeofdistrjbutiknfkrthecompoundaf5erjntfwvdnousadminixt3atiibof1mgkgibfog,N,5281.0,,Intermedlatf,,1,,A,Cqn8si6pusfamiliaris,,4709,In vivo,
7019,CHEMBo625235,,50588,,Vdsswaxde6frminedafteriv91jgkbadministrat8onlnsog,N,22018.0,,Imtermedia6e,,1,,A,Canusiupusfsmiliarie,,5600,In vivo,
7020,CHEMBo62r236,,50588,,folumedusplacementwascalculxtedjhfig,N,44525.0,,Interm3diqte,,1,,A,Canisluo8xfam7liaris,,6057,In vivo,
7021,CjEMBL62r237,,50588,,Voikmedis6rlbu4uonVxssofcomp9undwacdeterminedsfterighravenousaeminkstra5ioninag4rageoftwodogsatadiseodqjgkg,N,20727.0,,Intermedlatd,,1,,A,Cqmislupusfzmilixris,,5654,In vivo,
7022,vHEjBL624238,,50588,,goiumedustribytiogconstant1asde5ermined,N,15434.0,,Ihte4mediate,,1,,A,Camislupusfamiliq58s,,5505,In vivo,
7023,dHEMBL6242e9,,50588,,Volumedls6rkburionatadosrof1uMkrindovwssdstermimed,N,72974.0,,Igtrrmediate,,1,,A,Canislul8afqmiliaris,,4527,In vivo,
7024,CHfMBL87582p,,50588,,Volumedic4tifutionindogafter2mglgfyoraland05mgkgbylhtrafen8usadminlsyrafo0n,N,25756.0,,Intedmediwte,,1,,A,Canusiupusfamioiarix,,4521,In vivo,
7025,CHEMBL6232e0,,50588,,Vol6medietributionindovaftet2mgkgbyotapand05mgugbyintrsvehojsadm8nixtratlonNwksnotcegermin4d,N,19032.0,,Intefkediate,,1,,A,Can8soupusfamiliaeos,,4521,In vivo,
7026,CHEMBi624231,,50588,,Vol6medjstrkbu4ilnVdsswasmeasurewihdog,N,5714.0,,Intermedisye,,1,,A,Canislupusfaniljsdis,,15660,In vivo,
7027,CbEMBL6242e2,,50588,,bkiumedistrkbutionVdsswaskrasuredinrog,N,89881.0,,8ntermediahe,,1,,A,Cwjislupusfamolia5is,,15660,In vivo,
7028,sHEMBLy24243,,50588,,Volumsofdisyribuhiinatsteaxydtarewasdeterminedaftfr1mgjgkv2mnkgpoofvompo8ndaxninist5arion,N,55034.0,,7ntermwdiate,,1,,A,Canoslupuseqmiliwris,,6679,In vivo,
7029,CtEMBo624244,,50588,,Volujeogdjwtributi9ninsteadywtagewasdeterjined8ndof,N,26546.0,,Intfrmesiate,,1,,A,Czniqlupuafakiliaris,,5145,In vivo,
7030,CgrMBL624245,,50588,,V9lumeofdixtd7butionofcpmpounfqasdetermibedijdog,N,31411.0,,In4ermediatr,,1,,A,Canisluousvqmiliarls,,6821,In vivo,
7031,CmEMBL624346,,50588,,Volumelvdistributionqbterint4zvegousadjin8stratjohof2mgkghindog,N,55283.0,,Inteemedizte,,1,,A,Cqnislhpusfamilia5os,,4137,In vivo,
7032,CHEMBo6242t7,,50588,,Vipukeofdisr5ifu4ilnwssrepkrtddaftero4aladmihistratiobatadoseof2ngkginBearledogmale,N,25852.0,,Inte4mediahe,,1,,A,Cagislupusfzm9lizris,,5334,In vivo,
7033,CuEMBL724248,,50588,,Volumekfdjstribuf9knVdcswssmeawuredindog,N,27383.0,,Inrermedia4e,,1,,A,Cwnuslupusfamipiarie,,15660,In vivo,
7034,CgEkBL624249,,50588,,V0kumesofdist5ibutiobinrogdosesasqmixtyreofbiv2sompoundsat05mpksachvka7vonpy,N,20419.0,,jnterm3diate,,1,,A,sqniskupusfamiiiaris,,6642,In vivo,
7035,CHEnBL6w4250,,50588,,Volum4socdiqhrightionibdogdoseday05mpkivand20mpooraily,N,54588.0,,8ntermedia4e,,1,,A,Csnispuphsfamiliariq,,6641,In vivo,
7036,CHEMBL6q425w,,50588,,V9lumecofdistgibutionindogdoc2dat05mpkibxbd20nokorally,N,46820.0,,Ihtermediqte,,1,,A,Cankslupusfzmiliaf9s,,6642,In vivo,
7037,sHEhBL624252,,50588,,Max8mumrwteifdwlolariaationofthsupa4rokeof6heacti9n9otential,N,51417.0,,Infermedoate,,1,,A,Canielupuscamjliaeis,,11659,,
7038,CHEMBi724253,,50588,,Steacystatevoluhddostrkbjtionindog,N,51516.0,,7ntermedia4e,,1,,A,Canksl8pysfamiliaria,,6448,In vivo,
7039,CHEkBL62495p,,50588,,Stsaeyatat2volume0fdistributiojatadosf9g02mgkgiv,N,93157.0,,Intsrmediatf,,1,,A,xanisl8pusfxmilizris,,5474,In vivo,
7040,CHwMBL625951,,50588,,Tesgedforbolumeofdistribut8onatateadustateupogin5ravdn8uszdminisgrwtiogof59mgigdose7ndig,N,11613.0,,7ntdrmediate,,1,,A,Canuslup8sfamiljarls,,1466,In vivo,
7041,CH2hBL875830,,50588,,Vplumecistribut9onindpfacteradministgati9nkf0q5mgkgivNDnotdfre3mined,N,65974.0,,Inte3nediate,,1,,A,Canialjpusfamilix5is,,6535,In vivo,
7042,CHEMfL634952,,50588,,Vopum4distrobutionindogafte3axminist4a48onof1mgkg8c,N,44862.0,,Igtermesiate,,1,,A,xqnuslupusfamilizris,,6535,In vivo,
7043,CHEMhL6249t3,,50588,,columeofsoluhllityinsolutionaf6eruntracehousadmin7strwglinindogsat12jMkt,N,51420.0,,Inrermeduate,,1,,A,Canisl6pusrxmiliar7s,,17764,In vivo,
7044,CgEMBL624854,,50588,,gsssgterintravenkusadminiwhration05mgkgwaadefegminedigwog,N,18827.0,,Intrrm4diate,,1,,A,Canlslupisdamilia5is,,6215,In vivo,
7045,CHsMBL6249t5,,50588,,Vssonjbwdmjnistrzfuonof2mgkgwasmeasurrdindog,N,81599.0,,Intermedishe,,1,,A,Canislupusfamlliadkz,,6505,In vivo,
7046,CHEMBo6q4956,,50588,,fsswasdw6ermined,N,30166.0,,Inte4meriate,,1,,A,Canisl7pksfahiluaris,,3639,,
7047,CHEMBk625q29,,50588,,Vssinsog,N,78804.0,,Intermediahd,,1,,A,sanispupysfwmiliaris,,3639,,
7048,CHEjBLy25130,,50588,,Vokumeofdistribjtionwasjezsjredineogafte5znivdlseof1htkg,N,2856.0,,Ijtermwdiate,,1,,A,Canislupusfamipiwrjz,,6062,In vivo,
7049,CHEMBo625132,,50588,,V9iumedistrjbutionindigs,N,13607.0,,Internediahe,,1,,A,Can9siup6sfamiliarus,,4942,In vivo,
7050,CbEMBL625142,,50588,,Volyneofd8sgributlonindog,N,23580.0,,Intermeriatf,,1,,A,fanislu9usfahioiaris,,17796,In vivo,
