assays_chmbl_d,assays_cnfdnc_scr,assays_cll_d,assays_src_d,assays_ss_strn,assays_ss_ctgr,assays_src_ss_d,assays_ss_tp,assays_ss_d,assays_crtd_b,assays_b_frmt,assays_tss_d,assays_rltnshp_tp,assays_ss_rgnsm,assays_ss_tss,assays_ss_tx_d,assays_ss_cll_tp,assays_ss_tst_tp,assays_vrnt_d,assays_dc_d,assays_td,assays_ss_sbclllr_frctn,assays_dscrptn
CHEMBL629210,1,,1,,,,A,13676,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,8418,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.76-1.42
CHEMBL629211,1,,1,,,,A,13677,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,8418,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.02-0.03
CHEMBL629212,1,,1,,,,A,13678,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,8418,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.03-0.06
CHEMBL629213,1,,1,,,,A,13679,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,8418,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.05-0.06
CHEMBL629214,1,,1,,,,A,13680,Intermediate,BAO_0000218,1088.0,N,Rattus norvegicus,Urine,10116.0,,,,8133,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 6.9mg/kg, po"
CHEMBL629215,1,,1,,,,A,13681,Intermediate,BAO_0000218,1088.0,N,Rattus norvegicus,Urine,10116.0,,,,8133,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 69.2 mg/kg, po"
CHEMBL635154,1,,1,,,,A,13682,Intermediate,BAO_0000218,1088.0,N,Rattus norvegicus,Urine,10116.0,,,,8133,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 691.9 mg/kg, po"
CHEMBL629216,1,,1,,,,A,13683,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity measured by Na+ excretion in Rat at 9 mg/kg after ip administration (0-5 hr)
CHEMBL629217,1,,1,,,,A,13684,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration
CHEMBL629218,1,,1,,,,A,13685,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr)
CHEMBL629219,1,,1,,,,A,13686,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration (0-5 hr)
CHEMBL629220,1,,1,,,,A,13687,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0 - 5 hr)
CHEMBL629221,1,,1,,,,A,13688,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr )
CHEMBL631127,1,,1,,,,A,13689,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr)
CHEMBL631128,1,,1,,,,A,13690,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration
CHEMBL631129,1,,1,,,,A,13691,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr)
CHEMBL631130,1,,1,,,,A,13692,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration (0-5 hr)
CHEMBL631131,1,,1,,,,A,13693,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0 - 5 hr)
CHEMBL631132,1,,1,,,,A,13694,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr )
CHEMBL631133,1,,1,,,,A,13695,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr)
CHEMBL631134,1,,1,,,,A,13696,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration
CHEMBL875120,1,,1,,,,A,13697,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr)
CHEMBL631135,1,,1,,,,A,13698,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration (0-5 hr)
CHEMBL631136,1,,1,,,,A,13699,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0 - 5 hr)
CHEMBL631137,1,,1,,,,A,13700,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr )
CHEMBL631138,1,,1,,,,A,13701,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr)
CHEMBL631139,1,,1,,,,A,13702,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration
CHEMBL631140,1,,1,,,,A,13703,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr)
CHEMBL631141,1,,1,,,,A,13704,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration (0-5 hr)
CHEMBL631142,1,,1,,,,A,13705,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0 - 5 hr)
CHEMBL631143,1,,1,,,,A,13706,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr )
CHEMBL631144,1,,1,,,,A,13707,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6996,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr)
CHEMBL631145,1,,1,,,,A,13708,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.312 mg/kg after ip administration
CHEMBL631146,1,,1,,,,A,13709,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.3 mg/kg after ip administration (0-6 hr)
CHEMBL631147,1,,1,,,,A,13710,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.625 mg/kg after ip administration
CHEMBL631148,1,,1,,,,A,13711,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.6 mg/kg after ip administration ( 0-6 hr)
CHEMBL631149,1,,1,,,,A,13712,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1.8 mg/kg after ip administration ( 0-6 hr)
CHEMBL631150,1,,1,,,,A,13713,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 10 mg/kg after ip administration (0-6 hr)
CHEMBL631151,1,,1,,,,A,13714,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 10 mg/kg after ip administration ( 0-6 hr)
CHEMBL631152,1,,1,,,,A,13715,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 16.2 mg/kg after ip administration ( 0-6 hr)
CHEMBL631443,1,,1,,,,A,13716,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration ( 0-6 hr)
CHEMBL631444,1,,1,,,,A,13717,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration (0-6 hr)
CHEMBL631445,1,,1,,,,A,13718,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration ( 0 - 6 hr)
CHEMBL631446,1,,1,,,,A,13719,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration ( 0-6 hr )
CHEMBL631447,1,,1,,,,A,13720,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg g after ip administration (0-6 hr)
CHEMBL631448,1,,1,,,,A,13721,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 20 mg/kg after ip administration ( 0-6 hr)
CHEMBL631449,1,,1,,,,A,13722,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 2 mg/kg after ip administration
CHEMBL631450,1,,1,,,,A,13723,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 2 mg/kg after ip administration (0-6 hr)
CHEMBL629724,1,,1,,,,A,13724,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,6996,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 2 mg/kg after ip administration ( 0 - 6 hr)
CHEMBL629725,1,,1,,,,A,13725,Intermediate,BAO_0000218,14.0,N,Mus musculus,Zone of skin,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice skin, after 24 hr of intravenous aadministration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL629726,1,,1,,,,A,13726,Intermediate,BAO_0000218,14.0,N,Mus musculus,Zone of skin,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice skin, after 48 hr of intravenous administration of 1-2 ug ofcompound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL629727,1,,1,,,,A,13727,Intermediate,BAO_0000218,2106.0,N,Mus musculus,Spleen,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice spleen, after 12 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL630404,1,,1,,,,A,13728,Intermediate,BAO_0000218,2106.0,N,Mus musculus,Spleen,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice spleen, after 1 hr of intravenous aadministration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL630405,1,,1,,,,A,13729,Intermediate,BAO_0000218,2106.0,N,Mus musculus,Spleen,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice spleen, after 24 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL630406,1,,1,,,,A,13730,Intermediate,BAO_0000218,2106.0,N,Mus musculus,Spleen,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice spleen, after 48 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL630407,1,,1,,,,A,13731,Intermediate,BAO_0000218,945.0,N,Mus musculus,Stomach,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice stomach, after 12 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL630573,1,,1,,,,A,13732,Intermediate,BAO_0000218,945.0,N,Mus musculus,Stomach,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice stomach, after 1 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL630574,1,,1,,,,A,13733,Intermediate,BAO_0000218,945.0,N,Mus musculus,Stomach,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice stomach, after 24 hr of intravenous administration of 1-2 ug of ofcompound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL630575,1,,1,,,,A,13734,Intermediate,BAO_0000218,945.0,N,Mus musculus,Stomach,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice stomach, after 48 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL630576,1,,1,,,,A,13735,Intermediate,BAO_0000218,,N,Mus musculus,,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice tail, after 12 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL630577,1,,1,,,,A,13736,Intermediate,BAO_0000218,,N,Mus musculus,,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice tail, after 1 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL630578,1,,1,,,,A,13737,Intermediate,BAO_0000218,,N,Mus musculus,,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice tail, after 24 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL630579,1,,1,,,,A,13738,Intermediate,BAO_0000218,,N,Mus musculus,,10090.0,,In vivo,,9716,50594,,"Biodistribution in mice tail, after 48 hr of intravenous administration of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)"
CHEMBL630580,1,,1,,,,A,13739,Intermediate,BAO_0000218,2113.0,N,Mus musculus,Kidney,10090.0,,,,12192,50594,,Percent of injected 238-Plutonium(IV) in mice kidney at 24 hr (orally administered)
CHEMBL630581,1,,1,,,,A,13740,Intermediate,BAO_0000218,2113.0,N,Mus musculus,Kidney,10090.0,,,,12192,50594,,Percent of injected 238-Plutonium(IV) in mice kidneys at 24 h
CHEMBL630582,1,,1,,,,A,13741,Intermediate,BAO_0000218,2113.0,N,Mus musculus,Kidney,10090.0,,,,12192,50594,,Percent of injected 238-Plutonium(IV) in mice kidneys at 24 hr (orally administered)
CHEMBL630583,1,,1,,,,A,13742,Intermediate,BAO_0000218,,N,Mus musculus,,10090.0,,,,12192,50594,,Percent of injected 238-Plutonium(IV) in mice liver at 24 h
CHEMBL630584,1,,1,,,,A,13743,Intermediate,BAO_0000218,,N,Mus musculus,,10090.0,,,,12192,50594,,Percent of injected 238-Plutonium(IV) in mice liver at 24 hr (orally administered)
CHEMBL630585,1,,1,,,,A,13744,Intermediate,BAO_0000218,,N,Mus musculus,,10090.0,,,,12192,50594,,Percent of injected 238-Plutonium(IV) in mice skeleton at 24 h
CHEMBL630586,1,,1,,,,A,13745,Intermediate,BAO_0000218,,N,Mus musculus,,10090.0,,,,12192,50594,,Percent of injected 238-Plutonium(IV) in mice skeleton at 24 hr (orally administered)
CHEMBL630587,1,,1,,,,A,13746,Intermediate,BAO_0000218,,N,Mus musculus,,10090.0,,,,12192,50594,,Percent of injected 238-Plutonium(IV) in mice soft tissue at 24 h
CHEMBL630588,1,,1,,,,A,13747,Intermediate,BAO_0000218,,N,Mus musculus,,10090.0,,,,12192,50594,,Percent of injected 238-Plutonium(IV) in mice soft tissue at 24 hr (orally administered)
CHEMBL630589,1,,1,,,,A,13748,Intermediate,BAO_0000218,,N,Mus musculus,,10090.0,,,,12192,50594,,Percent of injected 238-Plutonium(IV) in mice whole body at 24 h
CHEMBL630590,1,,1,,,,A,13749,Intermediate,BAO_0000218,,N,Mus musculus,,10090.0,,,,12192,50594,,Percent of injected 238-Plutonium(IV) in mice whole body at 24 hr (orally administered)
CHEMBL630591,0,,1,,,,A,13750,Autocuration,BAO_0000019,1988.0,U,,Feces,,,,,12192,22224,,Removal of 238-Plutonium(IV) in feces at 24 h
CHEMBL630592,0,,1,,,,A,13751,Autocuration,BAO_0000019,1988.0,U,,Feces,,,,,12192,22224,,Removal of 238-Plutonium(IV) in feces at 24 hr (orally administered)
CHEMBL630593,0,,1,,,,A,13752,Autocuration,BAO_0000019,,U,,,,,,,12192,22224,,Removal of 238-Plutonium(IV) in gastrointestinal (GI) contents at 24 h
CHEMBL630594,0,,1,,,,A,13753,Autocuration,BAO_0000019,,U,,,,,,,12192,22224,,Removal of 238-Plutonium(IV) in gastrointestinal (GI) contents at 24 hr (orally administered)
CHEMBL630595,0,,1,,,,A,13754,Autocuration,BAO_0000019,1088.0,U,,Urine,,,,,12192,22224,,Removal of 238-Plutonium(IV) in urine 0-4 h (orally administered)
CHEMBL630596,0,,1,,,,A,13755,Autocuration,BAO_0000019,1088.0,U,,Urine,,,,,12192,22224,,Removal of 238-Plutonium(IV) in urine 4-24 hr (orally administered)
CHEMBL630597,0,,1,,,,A,13756,Autocuration,BAO_0000019,1088.0,U,,Urine,,,,,12192,22224,,Removal of 238-Plutonium(IV) in urine after 0-24 h
CHEMBL630598,0,,1,,,,A,13757,Autocuration,BAO_0000019,1088.0,U,,Urine,,,,,12192,22224,,Removal of 238-Plutonium(IV) in urine after 0-24 hr (orally administered)
CHEMBL630599,0,,1,,,,A,13758,Autocuration,BAO_0000019,1088.0,U,,Urine,,,,,12192,22224,,Removal of 238-Plutonium(IV) in urine after 0-4 h
CHEMBL630600,0,,1,,,,A,13759,Autocuration,BAO_0000019,1088.0,U,,Urine,,,,,12192,22224,,Removal of 238-Plutonium(IV) in urine after 0-4 hr (orally administered)
CHEMBL630601,0,,1,,,,A,13760,Autocuration,BAO_0000019,1088.0,U,,Urine,,,,,12192,22224,,Removal of 238-Plutonium(IV) in urine after 4-24 h
CHEMBL630602,0,,1,,,,A,13761,Autocuration,BAO_0000019,1088.0,U,,Urine,,,,,12192,22224,,Removal of 238-Plutonium(IV) in urine after 4-24 hr (orally administered)
CHEMBL630603,0,,1,,,,A,13762,Autocuration,BAO_0000019,1088.0,U,,Urine,,,,,12192,22224,,Removal of 238-Plutonium(IV) in urine at 0-4 hr (orally administered)
CHEMBL630604,0,,1,,,,A,13763,Autocuration,BAO_0000019,1088.0,U,,Urine,,,,,12192,22224,,Removal of 238-Plutonium(IV) in urine at 4-24 hr (orally administered)
CHEMBL624869,1,,1,,,,A,13764,Intermediate,BAO_0000218,178.0,N,Rattus norvegicus,Blood,10116.0,,In vivo,,12017,50597,,Biodistribution in blood of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol
CHEMBL624870,1,,1,,,,A,13765,Intermediate,BAO_0000218,178.0,N,Rattus norvegicus,Blood,10116.0,,In vivo,,12017,50597,,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol
CHEMBL623189,1,,1,,,,A,13766,Intermediate,BAO_0000218,178.0,N,Rattus norvegicus,Blood,10116.0,,In vivo,,12017,50597,,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2)
