variant_id,cell_id,assay_strain,chembl_id,tissue_id,bao_format,src_assay_id,assay_category,assay_cell_type,assay_type,doc_id,assay_tax_id,tid,description,src_id,relationship_type,assay_id,assay_test_type,assay_organism,assay_tissue,confidence_score,assay_subcellular_fraction,curated_by
,,,CHEMBL874405,,BAO_0000100,,,,P,3091,,22224,CLog P value of the compound,1,U,12830,,,,0,,Autocuration
,,,CHEMBL623855,,BAO_0000100,,,,P,15592,,22229,Calculated partition coefficient (clogP),1,U,12831,,,,0,,Autocuration
,,,CHEMBL623856,,BAO_0000100,,,,P,14738,,22229,Calculated partition coefficient (clogP),1,U,12832,,,,0,,Autocuration
,,,CHEMBL623857,,BAO_0000100,,,,P,14738,,22224,ClogP value of the compound; nd ='no data',1,U,12833,,,,0,,Autocuration
,,,CHEMBL623858,,BAO_0000100,,,,P,14738,,22224,ClogP value of the compound; nd ='not determined',1,U,12834,,,,0,,Autocuration
,,,CHEMBL623859,,BAO_0000100,,,,P,6076,,22224,CLog P was determined,1,U,12835,,,,0,,Autocuration
,,,CHEMBL839829,,BAO_0000100,,,,P,17840,,22229,Calculated partition coefficient (clogP),1,U,12836,,,,0,,Autocuration
,,,CHEMBL623860,,BAO_0000019,,,,A,13589,,22224,CLogP was calculated,1,U,12837,,,,0,,Autocuration
,,,CHEMBL623861,,BAO_0000019,,,,A,17655,,22224,CLogP value was determined,1,U,12838,,,,0,,Autocuration
,,,CHEMBL623862,,BAO_0000019,,,,A,5867,,22224,CLogP value was evaluated using http://esc.syrres.com/interkow/kowdemo.htm.,1,U,12839,,,,0,,Autocuration
,,,CHEMBL874406,,BAO_0000100,,,,P,5867,,22229,Calculated partition coefficient (clogP),1,U,12840,,,,0,,Autocuration
,,,CHEMBL623863,,BAO_0000100,,,,P,10783,,22229,Calculated partition coefficient (clogP),1,U,12841,,,,0,,Autocuration
,,,CHEMBL624021,,BAO_0000100,,,,P,14849,,22229,Calculated partition coefficient (clogP),1,U,12842,,,,0,,Autocuration
,,,CHEMBL624022,1236.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog adrenal medulla 24 hours after administration.,1,N,12843,,Canis lupus familiaris,Adrenal medulla,1,,Intermediate
,,,CHEMBL624023,1236.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog adrenal medulla 72 hours after administration.,1,N,12844,,Canis lupus familiaris,Adrenal medulla,1,,Intermediate
,,,CHEMBL624024,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog bile 24 hours after administration.,1,N,12845,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624025,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog bile 72 hr after administration.,1,N,12846,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624026,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog blood 24 hours after administration.,1,N,12847,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624027,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog blood 72 hours after administration.,1,N,12848,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624028,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog heart 24 hours after administration.,1,N,12849,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624029,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog heart 72 hours after administration.,1,N,12850,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624030,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog kidney 24 hours after administration.,1,N,12851,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624031,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog kidney 72 hours after administration.,1,N,12852,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624032,160.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog large intestine 24 hours after administration.,1,N,12853,,Canis lupus familiaris,Intestine,1,,Intermediate
,,,CHEMBL874407,160.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog large intestine 72 hours after administration.,1,N,12854,,Canis lupus familiaris,Intestine,1,,Intermediate
,,,CHEMBL624033,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog liver 24 hours after administration.,1,N,12855,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624034,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog liver 72 hours after administration.,1,N,12856,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624035,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog lung 24 hours after administration.,1,N,12857,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624036,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog lung 72 hours after administration.,1,N,12858,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624037,2385.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog muscle 24 hours after administration.,1,N,12859,,Canis lupus familiaris,Muscle tissue,1,,Intermediate
,,,CHEMBL624038,2385.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog muscle 72 hours after administration.,1,N,12860,,Canis lupus familiaris,Muscle tissue,1,,Intermediate
,,,CHEMBL624039,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog pancreas 24 hours after administration.,1,N,12861,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624040,,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog pancreas 72 hours after administration.,1,N,12862,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624041,160.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog small intestine 24 hours after administration.,1,N,12863,,Canis lupus familiaris,Intestine,1,,Intermediate
,,,CHEMBL624042,160.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog small intestine 72 hours after administration.,1,N,12864,,Canis lupus familiaris,Intestine,1,,Intermediate
,,,CHEMBL624043,2106.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog spleen 24 hours after administration.,1,N,12865,,Canis lupus familiaris,Spleen,1,,Intermediate
,,,CHEMBL624044,2106.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog spleen 72 hours after administration.,1,N,12866,,Canis lupus familiaris,Spleen,1,,Intermediate
,,,CHEMBL624045,945.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog stomach 24 hours after administration.,1,N,12867,,Canis lupus familiaris,Stomach,1,,Intermediate
,,,CHEMBL624046,945.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog stomach 72 hours after administration.,1,N,12868,,Canis lupus familiaris,Stomach,1,,Intermediate
,,,CHEMBL624047,2046.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog thyroid 24 hours after administration.,1,N,12869,,Canis lupus familiaris,Thyroid gland,1,,Intermediate
,,,CHEMBL624048,2046.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog thyroid 72 hours after administration.,1,N,12870,,Canis lupus familiaris,Thyroid gland,1,,Intermediate
,,,CHEMBL874408,1088.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog urine 24 hours after administration.,1,N,12871,,Canis lupus familiaris,Urine,1,,Intermediate
,,,CHEMBL624049,1088.0,BAO_0000218,,,,A,8170,9615.0,50588,Distribution in female dog urine 72 hr after administration.,1,N,12872,,Canis lupus familiaris,Urine,1,,Intermediate
,,,CHEMBL624050,1969.0,BAO_0000218,,,,A,14283,,22224,Mean plasma concentration measured 1 h following an oral dose of 30 mg/kg,1,U,12873,,,Plasma,0,,Autocuration
,,,CHEMBL624051,,BAO_0000019,,,,A,5623,,22224,Plasma concentration at 7 hr after intravenous dosing,1,U,12874,,,,0,,Autocuration
,,,CHEMBL623278,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration of 3 mg/kg iv after 0.25 hr in rats,1,N,12875,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623279,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration of 3 mg/kg iv after 0.5 hr in rats,1,N,12876,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623280,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration of 3 mg/kg iv after 1 hr in rats,1,N,12877,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623963,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration of 3 mg/kg iv after 2 hr in rats,1,N,12878,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623964,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration of 3 mg/kg iv after 4 hr in rats,1,N,12879,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623965,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration of 3 mg/kg iv after 6 hr in rats,1,N,12880,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623966,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration of 3 mg/kg po after 0.083 hr in rats,1,N,12881,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL874415,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration after 3 mg/kg peroral dosing in rat at 0.083 h,1,N,12882,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623967,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration after 3 mg/kg peroral dosing in rat at 0.25 hr,1,N,12883,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623968,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration after 3 mg/kg peroral dosing in rat at 0.5 hr,1,N,12884,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623969,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration after 3 mg/kg peroral dosing in rat at 1 hr,1,N,12885,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL628409,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration after 3 mg/kg peroral dosing in rat at 2 hr,1,N,12886,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL628410,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration after 3 mg/kg peroral dosing in rat at 4 hr,1,N,12887,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL628411,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration after 3 mg/kg peroral dosing in rat at 6 hr,1,N,12888,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL628412,,BAO_0000218,,,,A,13477,10116.0,50597,Plasma concentration after 3 mg/kg peroral dosing in rat at 8 hr,1,N,12889,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL628413,,BAO_0000019,,,,A,12553,,22224,Tested for the highest concentration at which toxicity was not observed or the concentration which provided the highest number of net grain counts,1,U,12890,,,,0,,Autocuration
,,,CHEMBL628414,1969.0,BAO_0000019,,,,A,14548,,22224,The concentration in plasmat; Not determined,1,U,12891,,,Plasma,0,,Autocuration
,,,CHEMBL628415,,BAO_0000218,,,,A,14393,10116.0,50597,Tissue level at 10 mg/kg/po in wistar rats in blood,1,N,12892,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL628416,,BAO_0000218,,,,A,14393,10116.0,50597,Tissue level at 10 mg/kg/po in wistar rats in brown fat,1,N,12893,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL628417,,BAO_0000218,,,,A,14393,10116.0,50597,Tissue level at 10 mg/kg/po in wistar rats in heart,1,N,12894,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL874908,2107.0,BAO_0000218,,,,A,14393,10116.0,50597,Tissue level at 10 mg/kg/po in wistar rats in liver,1,N,12895,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL628418,,BAO_0000218,,,,A,14393,10116.0,50597,Tissue level at 10 mg/kg/po in wistar rats in plasma,1,N,12896,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL628419,2385.0,BAO_0000218,,,,A,14393,10116.0,50597,Tissue level at 10 mg/kg/po in wistar rats in skeletal muscle,1,N,12897,,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL628420,,BAO_0000218,,,,A,14393,10116.0,50597,Tissue level at 10 mg/kg/po in wistar rats in subcutaneous fat,1,N,12898,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL628421,,BAO_0000019,,,,A,1629,,22224,Water solubility at 37 degree C.,1,U,12899,,,,0,,Autocuration
,,,CHEMBL626726,,BAO_0000100,,,,P,8194,,22229,Solubility of 10 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 13.5 hr,1,U,12900,,,,0,,Autocuration
,,,CHEMBL626727,,BAO_0000100,,,,P,8194,,22229,Solubility of 10 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 4.0 hr,1,U,12901,,,,0,,Autocuration
,,,CHEMBL626728,178.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,1,N,12902,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL626729,178.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,1,N,12903,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL626730,178.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,1,N,12904,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL626731,178.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,1,N,12905,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL626732,178.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,1,N,12906,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL626733,948.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,1,N,12907,,Rattus norvegicus,Heart,1,,Intermediate
,,,CHEMBL626734,948.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,1,N,12908,,Rattus norvegicus,Heart,1,,Intermediate
,,,CHEMBL626735,948.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,1,N,12909,,Rattus norvegicus,Heart,1,,Intermediate
,,,CHEMBL874909,948.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,1,N,12910,,Rattus norvegicus,Heart,1,,Intermediate
,,,CHEMBL626736,948.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,1,N,12911,,Rattus norvegicus,Heart,1,,Intermediate
,,,CHEMBL626737,2113.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,1,N,12912,,Rattus norvegicus,Kidney,1,,Intermediate
,,,CHEMBL630999,2113.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,1,N,12913,,Rattus norvegicus,Kidney,1,,Intermediate
,,,CHEMBL631000,2113.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,1,N,12914,,Rattus norvegicus,Kidney,1,,Intermediate
,,,CHEMBL631001,2113.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,1,N,12915,,Rattus norvegicus,Kidney,1,,Intermediate
,,,CHEMBL631002,2113.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,1,N,12916,,Rattus norvegicus,Kidney,1,,Intermediate
,,,CHEMBL631003,2107.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,1,N,12917,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL631004,2107.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,1,N,12918,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL631005,2107.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,1,N,12919,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL631006,2107.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,1,N,12920,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL631007,2107.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,1,N,12921,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL631008,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,1,N,12922,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL631009,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,1,N,12923,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL631010,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,1,N,12924,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL631011,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,1,N,12925,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL631012,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,1,N,12926,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL630271,2046.0,BAO_0000218,,,,A,8594,10116.0,50597,Distribution of radioactivity was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,1,N,12927,,Rattus norvegicus,Thyroid gland,1,,Intermediate
