ASSI,CUB,ASSUBCELFRAC,ASTI,TISI,Desc,Ti,ASORG,DI,BAFO,ASSST,CONFISC,SI,SASI,CHEI,CI,VARI
14070,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 10.1 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL627250,,
14071,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 102 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL627251,,
14072,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 105 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL627252,,
14073,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 11.3 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL627253,,
14074,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 113 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL627254,,
14075,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 19.5 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL875471,,
14076,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 195 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL627255,,
14077,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 21.7 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL627256,,
14078,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 217 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL627257,,
14079,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 23.9 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL627258,,
14080,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 239 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL627259,,
14081,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 24.9 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL627260,,
14082,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 249 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623256,,
14083,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 25.9 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL874413,,
14084,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 259 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623257,,
14085,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 26.5 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623258,,
14086,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 265 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623259,,
14087,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 27 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623260,,
14088,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 27.9 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623261,,
14089,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 270 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623262,,
14090,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 279 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623263,,
14091,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 28.2 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623264,,
14092,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 28.22 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623265,,
14093,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 28.9 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623266,,
14094,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 282 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623267,,
14095,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 289 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623268,,
14096,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 3.40 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623269,,
14097,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 3.76 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623270,,
14098,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 30.2 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623271,,
14099,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 302 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623272,,
14100,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 31.6 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623273,,
14101,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 316 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623274,,
14102,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 32.4 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL874414,,
14103,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 324 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623275,,
14104,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 34.0 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL629150,,
14105,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 34.1 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623276,,
14106,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 34.8 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623277,,
14107,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 341 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623112,,
14108,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 348 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623113,,
14109,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 37.6 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623800,,
14110,Intermediate,,Urine,1088.0,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 58.4 uM/Kg of drug,50597,Rattus norvegicus,12582,BAO_0000218,,1,1,,CHEMBL623801,,
14111,Intermediate,,Spleen,2106.0,"Biodistribution in uterus / spleen, muscle, lungs of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",50597,Rattus norvegicus,12017,BAO_0000218,,1,1,,CHEMBL623802,,
14112,Intermediate,,Uterus,995.0,Biodistribution in uterus of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,50597,Rattus norvegicus,12017,BAO_0000218,,1,1,,CHEMBL623803,,
14113,Intermediate,,Uterus,995.0,Biodistribution in uterus of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,50597,Rattus norvegicus,12017,BAO_0000218,,1,1,,CHEMBL623970,,
14114,Intermediate,,Uterus,995.0,Biodistribution in uterus of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,50597,Rattus norvegicus,12017,BAO_0000218,,1,1,,CHEMBL623971,,
14115,Intermediate,,Blood,178.0,Biodistribution of 99m Tc complexes in rat and radio activity in blood at 10 min post injection (Average of three to five animals),50597,Rattus norvegicus,14045,BAO_0000218,,1,1,,CHEMBL623972,,
14116,Intermediate,,Blood,178.0,Biodistribution of 99m Tc complexes in rat and radio activity in blood at 30 min post injection (Average of three to five animals),50597,Rattus norvegicus,14045,BAO_0000218,,1,1,,CHEMBL623973,,
14117,Intermediate,,Blood,178.0,Biodistribution of 99m Tc complexes in rat and radio activity in blood at 5 min post injection (Average of three to five animals),50597,Rattus norvegicus,14045,BAO_0000218,,1,1,,CHEMBL623974,,
14118,Intermediate,,Blood,178.0,Biodistribution of 99m Tc complexes in rat and radio activity in blood at 60 min post injection (Average of three to five animals),50597,Rattus norvegicus,14045,BAO_0000218,,1,1,,CHEMBL623975,,
14119,Intermediate,,Brain,955.0,Biodistribution of 99m Tc complexes in rat and radio activity in brain at 10 min post injection (Average of three to five animals),50597,Rattus norvegicus,14045,BAO_0000218,,1,1,,CHEMBL623976,,
14120,Intermediate,,Brain,955.0,Biodistribution of 99m Tc complexes in rat and radio activity in brain at 30 min post injection (Average of three to five animals),50597,Rattus norvegicus,14045,BAO_0000218,,1,1,,CHEMBL623977,,
14121,Intermediate,,Brain,955.0,Biodistribution of 99m Tc complexes in rat and radio activity in brain at 5 min post injection (Average of three to five animals),50597,Rattus norvegicus,14045,BAO_0000218,,1,1,,CHEMBL623978,,
14122,Intermediate,,Brain,955.0,Biodistribution of 99m Tc complexes in rat and radio activity in brain at 60 min post injection (Average of three to five animals),50597,Rattus norvegicus,14045,BAO_0000218,,1,1,,CHEMBL623979,,
14123,Intermediate,,,,Biodistribution of 99m Tc complexes in rat and radio activity in brain/blood at 10 min post injection (Average of three to five animals),50597,Rattus norvegicus,14045,BAO_0000218,,1,1,,CHEMBL623980,,
14124,Intermediate,,,,Biodistribution of 99m Tc complexes in rat and radio activity in brain/blood at 30 min post injection (Average of three to five animals),50597,Rattus norvegicus,14045,BAO_0000218,,1,1,,CHEMBL623981,,
14125,Intermediate,,,,Biodistribution of 99m Tc complexes in rat and radio activity in brain/blood at 5 min post injection (Average of three to five animals),50597,Rattus norvegicus,14045,BAO_0000218,,1,1,,CHEMBL626278,,
14126,Intermediate,,,,Biodistribution of 99m Tc complexes in rat and radio activity in brain/blood at 60 min post injection (Average of three to five animals),50597,Rattus norvegicus,14045,BAO_0000218,,1,1,,CHEMBL626279,,
14127,Intermediate,,,,Biodistribution in mice bladder plus excreted urine was determined,50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626280,,
14128,Intermediate,,,,"Percentage biodistribution in mouse blood, 10 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626281,,
14129,Intermediate,,,,"Percentage biodistribution in mouse blood, 30 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626282,,
14130,Intermediate,,,,"Percentage biodistribution in mouse blood, 5 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626283,,
14131,Intermediate,,,,"Percentage biodistribution in mouse blood, 60 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626284,,
14132,Intermediate,,Brain,955.0,"Percentage biodistribution in mouse brain, 10 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626285,,
14133,Intermediate,,Brain,955.0,"Percentage biodistribution in mouse brain, 30 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626286,,
14134,Intermediate,,Brain,955.0,"Percentage biodistribution in mouse brain, 5 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626287,,
14135,Intermediate,,Brain,955.0,"Percentage biodistribution in mouse brain, 60 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626288,,
14136,Intermediate,,,,"Percentage biodistribution in mouse heart, 10 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626289,,
14137,Intermediate,,,,"Percentage biodistribution in mouse heart, 30 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626290,,
14138,Intermediate,,,,"Percentage biodistribution in mouse heart, 5 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626291,,
14139,Intermediate,,,,"Percentage biodistribution in mouse heart, 60 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL839888,,
14140,Intermediate,,Intestine,160.0,"Percentage biodistribution in mouse intestine, 10 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626292,,
14141,Intermediate,,Intestine,160.0,"Percentage biodistribution in mouse intestine, 30 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626293,,
14142,Intermediate,,Intestine,160.0,"Percentage biodistribution in mouse intestine, 5 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626294,,
14143,Intermediate,,Intestine,160.0,"Percentage biodistribution in mouse intestine, 60 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL626295,,
14144,Intermediate,,Liver,2107.0,"Percentage biodistribution in mouse liver, 10 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL627659,,
14145,Intermediate,,Liver,2107.0,"Percentage biodistribution in mouse liver, 30 minutes of post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL627660,,
14146,Intermediate,,Liver,2107.0,"Percentage biodistribution in mouse liver, 5 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL627661,,
14147,Intermediate,,Liver,2107.0,Biodistribution in mice liver at 60 minutes of post injection,50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL627662,,
14148,Intermediate,,Lung,2048.0,Biodistribution in mice lungs at 10 min of post injection,50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL627663,,
14149,Intermediate,,,,"Percentage biodistribution in mouse lung, 30 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL627664,,
14150,Intermediate,,,,"Percentage biodistribution in mousee lung, 5 minutes post injection",50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL627665,,
14151,Intermediate,,Lung,2048.0,Biodistribution in mice lungs at 60 min of post injection,50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL627666,,
14152,Intermediate,,Spleen,2106.0,Percentage biodistribution in mouse spleen,50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL627667,,
14153,Intermediate,,Stomach,945.0,Percentage biodistribution in mouse stomach,50594,Mus musculus,14045,BAO_0000218,,1,1,,CHEMBL627668,,
14154,Intermediate,,Urine,1088.0,Mean biodistribution and elimination data in urine was reported 24 h after administering compound intravenously in tumor-bearing female BALB-C mice.,50594,Mus musculus,11745,BAO_0000218,,1,1,,CHEMBL627669,,
14155,Autocuration,,Urinary bladder,1255.0,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in bladder,22224,,13257,BAO_0000218,,0,1,,CHEMBL627670,,
14156,Autocuration,,Blood,178.0,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in blood,22224,,13257,BAO_0000218,,0,1,,CHEMBL627671,,
14157,Autocuration,,Bone element,1474.0,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in bone,22224,,13257,BAO_0000218,,0,1,,CHEMBL627672,,
14158,Autocuration,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in fat,22224,,13257,BAO_0000218,,0,1,,CHEMBL627673,,
14159,Autocuration,,Kidney,2113.0,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in kidney,22224,,13257,BAO_0000218,,0,1,,CHEMBL627674,,
14160,Autocuration,,Liver,2107.0,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in liver,22224,,13257,BAO_0000218,,0,1,,CHEMBL627675,,
