assay_id,confidence_score,src_assay_id,bao_format,curated_by,tissue_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain
10934,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 10/31,A,In vivo,,Canis lupus familiaris,9615.0,
10935,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 11/-19,A,In vivo,,Canis lupus familiaris,9615.0,
10936,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 14/6,A,In vivo,,Canis lupus familiaris,9615.0,
10937,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 19/25,A,In vivo,,Canis lupus familiaris,9615.0,
10938,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 19/3,A,In vivo,,Canis lupus familiaris,9615.0,
10939,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 2/16,A,In vivo,,Canis lupus familiaris,9615.0,
10940,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 6/2,A,In vivo,,Canis lupus familiaris,9615.0,
10941,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 7/26,A,In vivo,,Canis lupus familiaris,9615.0,
10942,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 8/49,A,In vivo,,Canis lupus familiaris,9615.0,
10943,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 8/8,A,In vivo,,Canis lupus familiaris,9615.0,
10944,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 9/-18,A,In vivo,,Canis lupus familiaris,9615.0,
10945,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/60 range; 13/23,A,In vivo,,Canis lupus familiaris,9615.0,
10946,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 3 range,A,In vivo,,Canis lupus familiaris,9615.0,
10947,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 3/10 range; -7/-11,A,In vivo,,Canis lupus familiaris,9615.0,
10948,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a of 1/3 dose range; 6/-7,A,In vivo,,Canis lupus familiaris,9615.0,
10949,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a of 10/30 dose range; -13/19,A,In vivo,,Canis lupus familiaris,9615.0,
10950,1,,BAO_0000218,Intermediate,1637.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a of 3/10 dose range; 30/47,A,In vivo,,Canis lupus familiaris,9615.0,
10951,1,,BAO_0000218,Intermediate,,2249,Compound was evaluated for its bioavailability in the dogs,A,In vivo,,Canis lupus familiaris,9615.0,
10952,1,,BAO_0000218,Intermediate,,2249,Compound was evaluated for its bioavailability in the rats,A,In vivo,,Rattus norvegicus,10116.0,
10953,0,,BAO_0000218,Autocuration,,17515,Compound was evaluated for oral bioavailability,A,In vivo,,,,
10954,1,,BAO_0000218,Intermediate,,14541,Compound was evaluated for percentage of Oral bioavailability in rats,A,In vivo,,Rattus norvegicus,10116.0,
10955,0,,BAO_0000218,Autocuration,,12797,Bioavailability in guinea pig,A,In vivo,,Cavia porcellus,10141.0,
10956,1,,BAO_0000218,Intermediate,,12797,Compound was evaluated for the oral bioavailability in rat,A,In vivo,,Rattus norvegicus,10116.0,
10957,1,,BAO_0000218,Intermediate,,12797,Compound was evaluated for the oral bioavailability in dog,A,In vivo,,Canis lupus familiaris,9615.0,
10958,1,,BAO_0000218,Intermediate,,12797,Compound was evaluated for the oral bioavailability in rat,A,In vivo,,Rattus norvegicus,10116.0,
10959,0,,BAO_0000218,Autocuration,,11727,Bioavailability in dog (dosed i.v.),F,In vivo,,Canis lupus familiaris,9615.0,
10960,1,,BAO_0000218,Intermediate,,13249,Compound was tested for in vivo bioavailability in dog,A,In vivo,,Canis lupus familiaris,9615.0,
10961,1,,BAO_0000218,Intermediate,,13249,Compound was tested for in vivo bioavailability in hamsters,A,In vivo,,Cricetinae,10026.0,
10962,0,,BAO_0000218,Autocuration,,13249,Compound was tested for in vivo bioavailability in monkey,A,In vivo,,Simiiformes,314293.0,
10963,1,,BAO_0000218,Intermediate,,13249,Compound was tested for in vivo bioavailability in rat,A,In vivo,,Rattus norvegicus,10116.0,
10964,0,,BAO_0000218,Autocuration,,9552,Oral bioavailability in mouse,A,In vivo,,Mus musculus,10090.0,
10965,1,,BAO_0000218,Intermediate,,9552,Compound was tested for percent of oral bioavailability in mice; 56-74,A,In vivo,,Mus musculus,10090.0,
10966,0,,BAO_0000218,Autocuration,,14839,Oral bioavailability in mouse (nude) (dose of 25 mg/kg),A,In vivo,,Mus musculus,10090.0,
10967,0,,BAO_0000218,Autocuration,,14839,Bioavailability in cynomolgus monkey (dose 25 mg/kg i.v.),A,In vivo,,Macaca fascicularis,9541.0,
10968,0,,BAO_0000218,Autocuration,,14839,Bioavailability in cynomolgus monkey (dose 5 mg/kg i.v.),A,In vivo,,Macaca fascicularis,9541.0,
10969,1,,BAO_0000218,Intermediate,,14839,Oral bioavailability in mouse (nude) (dose 25 mg/kg i.v.),A,In vivo,,Mus musculus,10090.0,
10970,1,,BAO_0000218,Intermediate,,14839,Oral bioavailability in nude mice,A,In vivo,,Mus musculus,10090.0,
10971,0,,BAO_0000218,Autocuration,,11219,Bioavailability in monkey (i.d. dosing),A,In vivo,,Primates,9443.0,
10972,0,,BAO_0000218,Autocuration,,9552,Bioavailability in rat,A,In vivo,,Rattus norvegicus,10116.0,
10973,0,,BAO_0000218,Autocuration,,11732,Measure of AUCpo/AUCiv x 100% of the parent compound before (free) and after (total) beta-glucuronidase treatment; total 10%,A,In vivo,,,,
10974,0,,BAO_0000218,Autocuration,,11732,Measure of AUCpo/AUCiv x 100% of the parent compound before (free) and after (total) beta-glucuronidase treatment; total 20%,A,In vivo,,,,
10975,1,,BAO_0000218,Intermediate,,14839,"In vivo antitumor efficacy in cynomolgus monkeys by injecting a dose of 10 mg/kg, as HCl salt in saline solution, perorally and the maximum drug concentration was determined",A,In vivo,,Macaca fascicularis,9541.0,
10976,1,,BAO_0000218,Intermediate,,14839,"In vivo antitumor efficacy in cynomolgus monkeys by injecting a dose of 25 mg/kg, as HCl salt in saline solution, perorally and the maximum drug concentration was determined",A,In vivo,,Macaca fascicularis,9541.0,
10977,1,,BAO_0000218,Intermediate,,14839,"In vivo antitumor efficacy in cynomolgus monkeys by injecting a dose of 5 mg/kg, as HCl salt in saline solution, perorally and the maximum drug concentration was determined",A,In vivo,,Macaca fascicularis,9541.0,
10978,1,,BAO_0000218,Intermediate,1969.0,14839,Maximal plasma concentration in cynomolgus monkeys after 10 mg/kg oral dose,A,In vivo,,Macaca fascicularis,9541.0,
10979,1,,BAO_0000218,Intermediate,1969.0,14839,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,A,In vivo,,Mus musculus,10090.0,
10980,1,,BAO_0000218,Intermediate,1969.0,14839,Maximal plasma concentration in cynomolgus monkeys after 5 mg/kg oral dose,A,In vivo,,Macaca fascicularis,9541.0,
10981,1,,BAO_0000218,Intermediate,1969.0,14839,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,A,In vivo,,Mus musculus,10090.0,
10982,1,,BAO_0000218,Intermediate,1969.0,14839,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,A,In vivo,,Mus musculus,10090.0,
10983,1,,BAO_0000218,Intermediate,1969.0,14839,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,A,In vivo,,Mus musculus,10090.0,
10984,0,,BAO_0000218,Autocuration,1969.0,13932,In vivo evaluation of maximum plasma concentration at a dose of 10 mg/kg,A,In vivo,,,,
10985,1,,BAO_0000218,Intermediate,1969.0,11637,Cmax in mouse plasma,A,In vivo,,Mus musculus,10090.0,
10986,0,,BAO_0000218,Autocuration,1969.0,11637,Max plasma concentration was measured by 40 mg/kg dose of peroral administration.,A,In vivo,,,,
10987,1,,BAO_0000218,Intermediate,1969.0,13960,Maximal plasma concentration in rat,A,In vivo,,Rattus norvegicus,10116.0,
10988,1,,BAO_0000218,Intermediate,1969.0,15905,Maximal plasma level when administered 1 mg/kg perorally (po) in rat,A,In vivo,,Rattus norvegicus,10116.0,
10989,1,,BAO_0000218,Intermediate,,14062,Maximum concentration at an intraduodenal dose of 5.2 mg/kg in rat,A,In vivo,,Rattus norvegicus,10116.0,
10990,1,,BAO_0000218,Intermediate,,14062,Maximum concentration at an intraduodenal dose of 6.6 mg/kg in rat,A,In vivo,,Rattus norvegicus,10116.0,
10991,1,,BAO_0000218,Intermediate,,14062,Maximum concentration at an intravenous dose of 5.5 mg/kg in rat,A,In vivo,,Rattus norvegicus,10116.0,
10992,1,,BAO_0000218,Intermediate,,14062,Maximum concentration at an intravenous dose of 6.5 mg/kg in rat,A,In vivo,,Rattus norvegicus,10116.0,
10993,1,,BAO_0000218,Intermediate,,14062,Maximum concentration at an peroral dose of 6.2 mg/kg in rat,A,In vivo,,Rattus norvegicus,10116.0,
10994,1,,BAO_0000218,Intermediate,,14062,Maximum concentration at an peroral dose of 6.3 mg/kg in rat,A,In vivo,,Rattus norvegicus,10116.0,
10995,1,,BAO_0000218,Intermediate,,15011,Maximum concentration (Cmax) using 0.4% Methyl cellulose (MC) as vehicle. compound was administered intravenously to nude mice at a dose of 25 mg/kg,A,In vivo,,Mus musculus,10090.0,
10996,1,,BAO_0000218,Intermediate,,15011,Maximum concentration (Cmax) using 0.4% Methyl cellulose (MC) as vehicle. compound was administered orally to nude mice at a dose of 25 mg/kg,A,In vivo,,Mus musculus,10090.0,
10997,1,,BAO_0000218,Intermediate,,15011,Maximum concentration (Cmax) using 0.4% Methyl cellulose (MC) as vehicle. compound was administered orally to nude mice at a dose of 25 mg/kg (micronized sample),A,In vivo,,Mus musculus,10090.0,
10998,1,,BAO_0000218,Intermediate,,15011,Maximum concentration (Cmax) using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. compound was administered intravenously to nude mice at a dose of 25 mg/kg,A,In vivo,,Mus musculus,10090.0,
10999,1,,BAO_0000218,Intermediate,,15011,Maximum concentration (Cmax) using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. compound was administered orally to nude mice at a dose of 25 mg/kg,A,In vivo,,Mus musculus,10090.0,
11000,0,,BAO_0000218,Autocuration,,10291,Maximum Concentration of the compound.,A,In vivo,,,,
11001,1,,BAO_0000218,Intermediate,,14599,Maximum Concentration was measured after iv administration into Beagle dog,A,In vivo,,Canis lupus familiaris,9615.0,
11002,1,,BAO_0000218,Intermediate,,14599,Maximum Concentration was measured after iv administration into Beagle dog.,A,In vivo,,Canis lupus familiaris,9615.0,
11003,1,,BAO_0000218,Intermediate,,14599,Maximum Concentration was measured after po administration into Beagle dog,A,In vivo,,Canis lupus familiaris,9615.0,
11004,1,,BAO_0000218,Intermediate,,14599,Maximum Concentration was measured after po administration into Beagle dog.,A,In vivo,,Canis lupus familiaris,9615.0,
11005,0,,BAO_0000218,Autocuration,178.0,12767,Maximum blood level reached after an dose of 10.6 uM/kg intravenously,A,In vivo,,,,
11006,0,,BAO_0000218,Autocuration,178.0,12767,Maximum blood level reached after an iv dose of 12.2 uM/kg,A,In vivo,,,,
11007,0,,BAO_0000218,Autocuration,178.0,12767,Maximum blood level reached after an oral dose 14.7 uM/kg oral route,A,In vivo,,,,
11008,0,,BAO_0000218,Autocuration,178.0,12767,Maximum blood level reached after an oral dose of 14.7 uM/kg intravenous route,A,In vivo,,,,
11009,0,,BAO_0000218,Autocuration,178.0,12767,Maximum blood level reached after an oral dose of 5.0 mg/kg,A,In vivo,,,,
11010,0,,BAO_0000218,Autocuration,178.0,12767,Maximum blood level reached at dose of 10.6 uM/kg orally,A,In vivo,,,,
11011,1,,BAO_0000218,Intermediate,,14706,Maximum concentration (Cmax) in guinea pigs at 2 mg/kg after oral administration,A,In vivo,,Cavia porcellus,10141.0,
11012,1,,BAO_0000218,Intermediate,,14706,Maximum concentration (Cmax) in guinea pigs at 3 mg/kg after oral administration,A,In vivo,,Cavia porcellus,10141.0,
11013,1,,BAO_0000218,Intermediate,955.0,14793,Maximum concentration achieved in rat brain when administered intraperitoneally at a dose of 10 mg/kg,A,In vivo,,Rattus norvegicus,10116.0,
11014,1,,BAO_0000218,Intermediate,955.0,14793,Maximum concentration achieved in rat brain when administered intravenously at a dose of 10 mg/kg,A,In vivo,,Rattus norvegicus,10116.0,
11015,1,,BAO_0000218,Intermediate,955.0,14793,Maximum concentration achieved in rat brain when administered perorally at a dose of 100 mg/kg,A,In vivo,,Rattus norvegicus,10116.0,
11016,1,,BAO_0000218,Intermediate,955.0,14793,Maximum concentration achieved in rat brain when administered perorally at a dose of 10 mg/kg,A,In vivo,,Rattus norvegicus,10116.0,
11017,1,,BAO_0000218,Intermediate,,14793,Maximum concentration achieved in rat plasma when administered intraperitoneally at a dose of 10 mg/kg,A,In vivo,,Rattus norvegicus,10116.0,
11018,1,,BAO_0000218,Intermediate,,14793,Maximum concentration achieved in rat plasma when administered intravenously at a dose of 10 mg/kg,A,In vivo,,Rattus norvegicus,10116.0,
11019,1,,BAO_0000218,Intermediate,,14793,Maximum concentration achieved in rat plasma when administered perorally at a dose of 100 mg/kg,A,In vivo,,Rattus norvegicus,10116.0,
11020,1,,BAO_0000218,Intermediate,,14793,Maximum concentration achieved in rat plasma when administered perorally at a dose of 10 mg/kg,A,In vivo,,Rattus norvegicus,10116.0,
11021,1,,BAO_0000218,Intermediate,,10524,Maximum concentration determined against Bacillus subtilis ATCC 6633 after oral administration in dog(25 mg/kg),A,In vivo,,Bacillus subtilis,1423.0,
11022,0,,BAO_0000218,Autocuration,,11871,Maximum concentration determined in monkeys dosed intravenously with 30 mg/kg,A,In vivo,,Simiiformes,314293.0,
11023,1,,BAO_0000218,Intermediate,,11871,Maximum concentration determined in rats dosed intravenously with 20 mg/kg,A,In vivo,,Rattus norvegicus,10116.0,
11024,0,,BAO_0000218,Autocuration,,3437,Maximum concentration for the bioavailability at a dose of 20 mg/kg administered orally,A,In vivo,,,,
11025,1,,BAO_0000218,Intermediate,,12038,Maximum concentration in male CD-1 mice after sc administration of 20 mg/kg,A,In vivo,,Mus musculus,10090.0,
11026,1,,BAO_0000218,Intermediate,,12038,Maximum concentration in male rats after iv administration of 20 mg/kg,A,In vivo,,Rattus norvegicus,10116.0,
11027,1,,BAO_0000218,Intermediate,2107.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.06-1.29,A,,,Rattus norvegicus,10116.0,
11028,1,,BAO_0000218,Intermediate,2107.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.77-2.08,A,,,Rattus norvegicus,10116.0,
11029,1,,BAO_0000218,Intermediate,2107.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.54-0.89,A,,,Rattus norvegicus,10116.0,
11030,1,,BAO_0000218,Intermediate,2107.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 1.57-1.66,A,,,Rattus norvegicus,10116.0,
11031,1,,BAO_0000218,Intermediate,2107.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.06-2.71,A,,,Rattus norvegicus,10116.0,
11032,1,,BAO_0000218,Intermediate,2107.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 2.98-3.22,A,,,Rattus norvegicus,10116.0,
11033,1,,BAO_0000218,Intermediate,2107.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.73-1.45,A,,,Rattus norvegicus,10116.0,
11034,1,,BAO_0000218,Intermediate,2107.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 1.03-1.31,A,,,Rattus norvegicus,10116.0,
