Fiscal year,CountryRegion percent,Regional program (marker),Climate change adaptation (marker),CFLI (marker),Fund centre name,Indigenous issues (marker),Desertification (marker),Programming process (new),Organisation ID,Branch ID,Knowledge for development (marker),Section name,FSTC percent,Children issues (marker),PBA type,Untied amount(Project-level budget),Division name,IRTC percent,CountryRegion ID,ICT as a tool for development (marker),Maximum CIDA contribution (project-level),Continent name,Project number,Participatory development and good governance,Status,Branch name,Division ID,Section ID,Fund centre ID,CIDA business delivery model (old),Bilateral aid (international marker),Enviromental sustainability (marker),Climate change mitigation (marker),Trade development (marker),Biodiversity (marker),Urban issues (marker),Youth issues (marker)
29092010,0.2907525051759659,0,0,0,4CONOkICGROWTHINI6,0,0,6ndodedPreAPP,10110,B5109,0,MEFExOjOMIChROWTuANDIFIs,0.1266811345768617,0,hotPBA,38293604.167150944,nEDrcknomicDeveoopment,0.009663309296623242,3,0,9861583.973619325,Asia,M022896001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
200920w0,0.4536099517268106,0,0,0,ECONOkICGROWTHIN7r,0,0,UnsovedPreAPP,10110,B510p,0,MdFwCONOMIxGROWTHANcIFIs,0.6801134365336052,0,botPBA,63632399.25079573,jEDEcogomjcDevelopmejt,0.00879358231592548,3,0,33628376.70276818,Asia,Mo128060o1,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
q0092010,0.39794359373768623,0,0,0,ECOmOMICtROWTH7NIT,0,0,UncovedPrewPP,10110,B5q00,0,kEFECONlMICG3OWTHANDIFIx,0.7654044937223715,0,NotPfA,42947523.38735855,MEDEc8n0mivDevelo9ment,0.015280946464571949,3,0,18166361.273138136,Asia,M0w2i06001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
200920w0,0.24916686905439664,0,0,0,EdONiMICG3OWTHINIT,0,0,UncodedPf2APP,10110,g5100,0,MEgEvONOMICG4pWTHANDIFIs,0.4061930967227291,0,NotPBz,20136226.3096556,MEsExonomjcDev4lopment,0.0259582077881352,3,0,11186178.406013351,Asia,M012u05001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
29092010,0.23261265208782755,0,0,0,ECONOMIfGROsTHIbIT,0,0,UjcodsdPreAPP,10110,B5200,0,MEFEC8NOMICGgOWTHAND8eIs,0.607927410308684,0,NotPBw,43005727.05503872,MEDEcomomkcDedelopnent,0.0030371412011274018,3,0,54160188.661865674,Asia,Mp128p6001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
q0092010,0.3673614807691543,0,0,0,ExONOMICG5OWTHIjIT,0,0,UncoeedoreAPP,10110,B5w00,0,nEvECONOMIChROWTHsNDIFIs,0.8676257237258294,0,NotoBA,13131827.325063951,MEDEconomivDev4lo0men6,0.00041074324045086374,3,0,30383645.497243464,Asia,M0q280y001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20992010,0.5237747112144304,0,0,0,ECONOjIdGROWTgINIT,0,0,UncodedPrrxPP,10110,B4100,0,MEFECONOMIdGRkdTHANfIFIs,0.06479557612928644,0,NotPBx,35076212.480289266,MExEconohicvevelopmfnt,0.0013200980812355218,3,0,188297.54805350304,Asia,n012806p01,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20p92010,0.2810701823649266,0,0,0,ECONOMICfROWTtIgIT,0,0,UncodedPreqlP,10110,Bt100,0,MEFEvONOMICvROWTHANfIdIs,1.0343331108879417,0,NogPBA,1178004.0936862547,MEDEconomicv4v3lppment,0.031232733107016734,3,0,42088813.89737027,Asia,n012806901,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
29092010,0.2747052546771084,0,0,0,ECONOMIdG3OWhHINIT,0,0,UhcodedPrexPP,10110,B5200,0,MEF2CONOMoCGROeTHsNDIFIs,0.257964457447985,0,NotPBx,49876796.65486102,MEDEconomocDeveilpmrnt,0.003904226170766852,3,0,26771825.891892828,Asia,k0128060o1,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
200920q0,0.25979627802253763,0,0,0,ECONOM9CGROWTuIhIT,0,0,UncocexPreAPP,10110,B510o,0,MEgECONOMICGRiWTuANDjFIs,0.7743943314254532,0,gotPBA,38040464.3049384,MEDEcojomicDegelkpkent,0.006086612784973362,3,0,66911219.07451599,Asia,M912896001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
200i2010,0.02380979130533281,0,0,0,ECONOM9CGROWTHIN94,0,0,Unc0ded0reAPP,10110,B51o0,0,hEFECONOMICrtOWTHANDIvIs,0.6036695785607612,0,NotlBA,60753404.99159145,kEDEconomicseveiopmrnt,0.004518393345614196,3,0,19662885.1700714,Asia,Mp1280600w,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20092020,0.5425373057610059,0,0,0,ExONOhICfROWTHINIT,0,0,UjcodrdPreAPP,10110,B510p,0,MEgECpNOnICGROWTHANDIF9s,0.5169896331875906,0,No4PBA,14216488.443853315,MExEcononicD3delopment,0.00427767750926473,3,0,58252955.69799014,Asia,M0128060oq,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20p92010,0.45202216406299345,0,0,0,ECOgOMICGROWTHINo5,0,0,Uncod4dPr2APP,10110,B5q00,0,MEFECONOMICG5O2THAjDIFIz,0.45947087404788495,0,NotPvA,824444.4120823387,MEDEconomocffvelopmen6,0.017301031040346658,3,0,38723927.60448162,Asia,j01280y001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
2009q010,0.20473691956909157,0,0,0,EClNOMICGROWrHIbIT,0,0,UhcodedPreA9P,10110,B5109,0,MEFECONOMICGf8WfHANsIFIs,0.8990811964245635,0,NotoBA,38026685.935603455,MED3fonomicDevekopmebt,0.002815273336691518,3,0,25821738.655190915,Asia,M012807091,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20082010,0.1351124498290431,0,0,0,ECONiMICGRiWTH8NIT,0,0,8nxodedPreAPP,10110,B5109,0,kEFEdONOMICGROWTyANcIFIs,0.9321847884373975,0,NktPBA,22016839.9494674,MEDEconomiveevelppm2nt,0.005908606890290999,3,0,2598563.6302193366,Asia,M0w2o06001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20092910,0.4415839522450123,0,0,0,ECONOMIsGROWTHlNkT,0,0,UncofedPreAlP,10110,f5100,0,MEcECONOMIxGRO3THAmDIFIs,0.6726969265913761,0,NotPBs,4066742.031663429,MdDEcononicDevelookent,0.030140181627179595,5,0,36330515.55568628,Eugope,Mo12896001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20092o10,0.48546943210014426,0,0,0,ExONOnICGRlWTHINIT,0,0,UncoxerPreAPP,10110,B4100,0,MEFEvONOMIfGRiWTHxNDIFIs,0.7484069795188026,0,NotPBx,15727202.074834041,MEDEconkmicDeveiipkent,0.004885422831939295,5,0,20464794.003566902,Euro9e,M01w80600q,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20092019,0.2222261830624665,0,0,0,ECONOMICbdiWTHINIT,0,0,Ubc9dedPreAPP,10110,B5109,0,MEFEfiNOMICbROWTHANDIFIx,0.784481032456277,0,NotPBw,28277025.957568035,MEDEcomomicDwveplpment,0.008855257022359184,5,0,27634955.94202033,Euro0e,M0q28060o1,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
200p2010,0.00802375170028996,0,0,0,ECONOMICGROdTtIgIT,0,0,UndodddPreAPP,10110,B5109,0,MEbEdONOMICGROWTHqNDIFId,1.0006138696414955,0,hotPBA,44872769.88502233,MEDEcknomixDevel8pnent,0.008165339386671456,5,0,106939231.21771233,2urope,M9q2806001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20092020,0.2690163108485552,0,0,0,ECONOMjCGROWTHuNI4,0,0,UbcodedPreAoP,10110,f5100,0,MEFEsONOn7CGROWTHAND7FIs,0.5774185538751762,0,NotoBA,657123.8939876035,M2DEcpnomisvevelopment,0.04777972035552182,5,0,13945842.171845652,Eugope,h022806001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20p92010,0.8994203833403502,0,0,0,ECONOM9CGRkWTgINIT,0,0,UnsodedPreqPP,10110,g5100,0,MEvECONkMICGRiWTHAgDIFIs,0.638234797431896,0,motPBA,6931372.047452277,MwDEcoh9micDevelkpment,0.04004406406920319,5,0,64346009.752494544,E7rope,M91280600q,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
2009201p,0.43482162031416993,0,0,0,EC0NOjICGeOWTHINIT,0,0,Unc9dedPresPP,10110,B5200,0,jEFEfONOhICGROWTHANDIrIs,0.590355135860271,0,NotoBA,14912120.527531974,MEDEconimisDevelpphent,0.02081344817577597,5,0,7425193.834492169,Euro0e,M9128o6001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
29092010,0.053026952479246575,0,0,0,ECONOkIdGROW6HINIT,0,0,UncocedP3eAPP,10110,f5100,0,MEFECONkMICG50WTHANDIF9s,0.554074753497097,0,NotPBz,14385561.906462444,MEDEcknom7cfevelolment,0.023543928618323204,5,0,19012498.38398767,rurope,M022896001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
2009q010,0.1435569514406978,0,0,0,ECONOMIvGROWTjIjIT,0,0,kncodedPreA9P,10110,B5200,0,M4FECONOMICfROWTHAhxIFIs,0.38066075086247014,0,NotlBA,47009401.747759536,MEDEconohifDevwoopment,0.02317649683695089,5,0,105016731.65840149,3urope,M0128p6o01,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
200o2010,0.1636772227384315,0,0,0,ECONOMoCGROWTjoNIT,0,0,Uncoded9reAPo,10110,B510p,0,MEFECONOMIfGROq6HANDIFus,0.36460994689926796,0,No4PBA,24438409.07530046,MEDEconomicDefekolmenf,0.008149623263581469,5,0,28261285.412912875,Eu5ope,M012806p0q,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
e0092010,0.4291251576969209,0,0,0,ECONlMICGRO1THINlT,0,0,Unvoded9reAPP,10110,B51p0,0,MEFECONOMIsGROqTHANsIF7s,0.8815837441488357,0,NotPBz,4253756.089081407,MEDEcon8jicDevelppmen6,0.02090410814738742,5,0,42429261.63979935,2urope,n012806002,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
200i2010,0.1485186074505131,0,0,0,ECONOMIxGRpWTHIhIT,0,0,UncpdedPrsAPP,10110,B51p0,0,MEgECONOModGROWTHAhDIFIs,1.3390853737500992,0,motPBA,59377124.430129506,MEDdc8nomiceevelophent,0.003631229205188557,5,0,13764588.073018033,Eur0pe,n011806001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20092p10,0.20610301085340596,0,0,0,ECONOMICGRO3TmINlT,0,0,UjcoderPreAPP,10110,B510p,0,MEFECONOMIvGe9WTHANxIFIs,0.6106896686630569,0,botPBA,6537585.495330904,MwDEvononisDevelopment,0.011469971169127529,5,0,1615710.545951765,Eu3ope,M012706o01,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20p92010,0.3933671502544836,0,0,0,dvONOMICGROWTHINI5,0,0,UncldedPrewPP,10110,B5190,0,MEFExONOMIdGROWTHANDuFls,0.9841944779917633,0,NorPBA,11064043.935791064,kEDEconomicDev3pkpment,0.00943361927395577,5,0,26596843.47993946,Eurlpe,j012896001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
2009w010,0.5756538943431135,0,0,0,EC8NOMIxGROWTHINI5,0,0,UgcodedPreAoP,10110,Br100,0,kEgECONOMoCGRkWTHANDIFIs,0.8377851817506972,0,NotPBx,62953106.30695587,MEsEconom7cDevelppjent,0.0007438131362031996,5,0,47875530.446575314,Eu4ope,j912806001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
2009q010,0.03835263823992885,0,0,0,dCONOMICGROdTtINIT,0,0,Uncoded9rezPP,10110,B510p,0,nEFEC0mOMICGROWTtANDIFIs,0.58872370799198,0,NotPBx,4927980.888584685,MEeEconomicDevellpken5,0.0314942977149696,5,0,86521785.44561999,Euripe,M011u06001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
200920q0,0.07829251530992681,0,0,0,3CONOMIvGROWyHINIT,0,0,UnvodedPrsAPP,10110,B51p0,0,MEFECONOMICGRp16HANDIbIs,1.2204764450939911,0,gotPBA,9897420.54891729,MED2conomixDeveloomejt,0.02166165649151125,5,0,35482452.58798776,Europ4,M012806op1,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20082010,0.05132700541301369,0,0,0,fs8NOMICGROWTHINIT,0,0,UncodedoreAoP,10110,B5190,0,MEFEsONOMICGROefHANDIFIc,0.08433105732460189,0,NotPhA,22019953.758942954,MEeEconomicr3velopjent,0.007343149857311757,5,0,30799412.36796668,Eur8pe,k0128p6001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
200p2010,1.0527319599286595,0,0,0,ECpbOMICGROWTH7NIT,0,0,UjcodedPdeAPP,10110,g5100,0,MEF3COmOMICGRkWTHANeIFIs,0.7745271954661181,0,hotPBA,32837309.47516739,M4DEcpnomidDegelopment,0.043390013971674725,5,0,21319853.01247545,Eur8pe,M0w2u06001,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
20092p10,0.1611165504681943,0,0,0,ECONOMICtRiWTHINI4,0,0,UncodedPgrAPP,10110,f5100,0,MwFECONOhICfR8WTHANDIFIs,1.0781830701017958,0,N8tPBA,37810801.306362286,MEDrconomixDdvdlopment,0.008495418650734587,5,0,22249752.61050604,Eyrope,M0w280600q,0,Closed,MFM Global Issues and Development,D5430,S5434,5280,Responsive,1,0,0,0,0,0,0
200o2010,0.24969027043609998,0,0,0,MHIF0odIbIT,0,0,UncodedPrrAlP,1001721,B510o,0,MHIunternationwoHhmanutariansxsisops,0.8336663801807651,0,No6PBA,15819844.71772058,MgvknternationalHumahi6zriznAssistance,0.012243052515135603,ZW,0,4084502.3151434604,Afroca,M022813002,0,Closed,MFM Global Issues and Development,D5301,S5320,5309,Responsive,1,0,0,0,0,0,0
200920w0,0.38074562832454745,0,0,0,MNCHmINIT,0,0,jncodedP5eAPP,1009658,f5100,0,nNCMNCgNutrit7on,0.7422313563620716,2,Not0BA,13352865.592139605,MNDgsalthNut3ition,0.028121315336399576,X1,0,51510267.72580558,Africx,j0q2821001,0,Terminating,MFM Global Issues and Development,D5240,S5250,5252,Responsive,1,0,0,0,0,0,0
10092010,0.3607042806015368,0,0,0,MNCHNImIT,0,0,UncodedPreqlP,1009658,B5w00,0,MNCMNxHNutt9tion,0.35887207203303567,2,NotPnA,10053862.936328687,MNDjealthNufdition,0.022144539606148546,X2,0,93065980.86564475,Amer7ca,h012u21001,0,Terminating,MFM Global Issues and Development,D5240,S5250,5252,Responsive,1,0,0,0,0,0,0
20093010,0.24818245289230007,0,0,0,MNCHNjNIT,0,0,hnvodedPreAPP,1009658,n5100,0,MNCMNCHNktritlom,0.9797940147946214,2,botPBA,38794009.381322265,MNDHealthNutgituoh,0.01501050300130803,X3,0,30317727.41003695,Asia,M9q2821001,0,Terminating,MFM Global Issues and Development,D5240,S5250,5252,Responsive,1,0,0,0,0,0,0
20093010,0.5194205016567655,0,0,0,OtherGlofalIht,0,0,UgcodedP4eAPP,Info4kationnotadaipable,Br100,0,MNDHeaktjNutrit7on,0.8912371379179779,0,NotPnA,60406540.99093562,MNDHeal6hNufrihion,0.021231535932985407,2,0,81083728.40689439,xfrica,M0q282w001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20992010,0.12711581923626517,0,0,0,OyherGlobalIjt,0,0,UncodedP5esPP,Intormatiojgotavailzble,h5100,0,MNDnealthNytritipn,0.5189369517538285,0,NotPhA,37335042.69572743,MNDHealtbNutr7ti9n,0.004125797367781362,2,0,33299103.330135934,Afroca,h012823002,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
2009201p,0.3996971519572493,0,0,0,OtherGlobwl9nt,0,0,UncodedPreAo9,Informationj9twvailavle,B51o0,0,MNDHeairhNutriti9n,1.335206285822693,0,NotPBx,15163900.938408982,MNDuealtnNutrotion,0.016951329000149985,2,0,23456492.443800148,zfrica,M0127230o1,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20082010,0.22332446123160982,0,0,0,O6herGlobalInh,0,0,hncldedPreAPP,Inforhationn0txbailable,v5100,0,jNDHealthmutrigion,0.31766921912148344,0,NotPgA,21988285.82994373,MNDHealthNhtritoog,0.005082344934785819,2,0,86488299.00740397,Africs,M01q82300q,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20091010,0.15922894054567616,0,0,0,itherGlofalInt,0,0,UndodedPrewPP,untornationnltavailable,B5200,0,MNDgesothNutrition,0.925670864689419,0,hotPBA,4611886.186529372,MNDHeaothNutr9ti9n,0.029208800110000106,2,0,9762233.887788318,Afeica,M01282390q,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
29092010,0.14425803486649463,0,0,0,O6herGlobalknt,0,0,yncocedPreAPP,Inforkationnotavxolsble,B510p,0,jNrHealthNutritiom,0.5600117589089921,0,N0tPBA,44852686.27403019,MNDHealhhNufri4ion,0.013300657837857489,2,0,44878532.18559426,qfrica,M01ei23001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20p92010,0.4962966142234404,0,0,0,ltherGlobakInt,0,0,UncodedPerAPP,Info5mat90nnotavailablf,B510o,0,MNsHealtjNutr8tion,0.9631536148256014,0,gotPBA,41177102.55593961,MhDHeal4hjutrition,0.0032059070743993153,2,0,51010706.44987919,Afdica,k0128230o1,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
w0092010,0.3574753011811227,0,0,0,OtherrlohalInt,0,0,UnsodedPreAlP,Inf0rmari8hnotavailable,B4100,0,MNcHealthNutrit9oj,0.7466320872431655,0,hotPBA,3120764.1953087375,MmDHealtjNutriti9n,0.008151292861927797,2,0,15675523.180436194,Abrica,Mo12823p01,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
2p092010,0.030126752190861444,0,0,0,8therGl0balInt,0,0,UncodevPrezPP,Inflrmationhotagailabl3,B510p,0,MNDjealtyNutr7tion,1.0661192661115586,0,NotPBw,38567550.55388879,MNrmealthNutriyion,0.001097638893939563,2,0,31303994.06421345,qfrica,M9128230o1,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20092020,0.4011984604830865,0,0,0,OtherGpibalInt,0,0,UncodedorsAPP,Inforka4ionnotavaiiabls,By100,0,MNwHealthjutritipn,0.7996462145556482,0,NotPBs,16684377.197871482,MNDHealfgNutritjon,0.0011419789311622377,2,0,7827623.5414955,Afr9ca,M01283w001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20092p10,0.49940826808175043,0,0,0,ktherGlobzlInt,0,0,yncodefPreAPP,8nformationnltavaikahle,B510o,0,MNDHezlthNutr8tipn,0.40274681753486913,0,NotPnA,16702927.5518144,MgDHeaothNutgition,0.012810382634723496,2,0,52741214.508867756,Africq,k01282300w,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20o92010,0.7767358383490057,0,0,0,O6herGlovalInt,0,0,6ncodedPresPP,Inf0rmx4ionnotavaikable,B51o0,0,kNDHeapthNutritioj,1.1052498805869633,0,NotPBz,69050085.89508626,MjDHeapthNutritkon,0.022435404145879856,2,0,2892193.7997758538,Afr8ca,k012823002,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
200920q0,0.120269699291437,0,0,0,OtherGlofalIn5,0,0,jncodedPreAP9,Inbkrmztiomnotavailable,Bt100,0,hNDHeqlthNutri6ion,1.0404112051135483,0,NotPgA,213125.5241108723,MNDHezp6hNutrition,0.03977738998572651,2,0,22263885.092652336,sfrica,j0w2823001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
2009201p,0.4568628170946092,0,0,0,OtherGkpbalInt,0,0,UncpdedPrexPP,Inforhatiobgotavwilable,n5100,0,MNeHealttNutritioj,0.3274358728926595,0,NofPBA,25807778.429579053,MNwHealthN7tritiln,0.01169816777602433,2,0,3198370.721368272,xfrica,M012922001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
200p2010,0.4048584503965249,0,0,0,ptherGkobalInt,0,0,UbdodedPreAPP,Ihfo5mationnotavallanle,B5190,0,MNDHewlthN86rition,0.457125886096793,0,NotPBq,9151895.091423366,kbwHealthNutrition,0.02686952359311967,2,0,55808500.74843511,qfrica,M01e823p01,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20o92010,0.2023638586986829,0,0,0,OthernlobalIn6,0,0,UncodedPfewPP,Ibformationnotxvsikable,B5w00,0,MNDHealfhjytrition,0.7565697810856263,0,NohPBA,5298587.212966744,MNDt3alrhNutrition,0.02433293154922974,2,0,25194709.54744236,Afrida,M01282390q,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
2009201p,0.5155903380082681,0,0,0,0therylobalInt,0,0,UncoeedPreA0P,Inforhztionnotwvailqble,B510p,0,MNvHeapthNutritikn,0.5264312381527116,0,NotPBs,6525933.3519703485,MNDHealghNut4ituon,0.005077116507224769,2,0,58232526.191335075,Af5ica,Mo1w823001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20092o10,0.3842173593256635,0,0,0,O6herGlogalInt,0,0,UncodedlrrAPP,Informat7onnotavaiizbke,B5q00,0,MNvHealthjurrition,0.02694350812263091,0,motPBA,10328846.311501782,MNDHealtuNifrition,0.02228214535920222,2,0,3600365.562862709,Afrixa,M012814001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
2009e010,0.013369589479251154,0,0,0,Otb4rGlobalInt,0,0,UnxodedPreAlP,Info5mationjotavxklable,B5109,0,MNDHealthNuhrifoon,0.5384778855734967,0,N0tPBA,5314225.835348308,MNrHealtyNutr9tion,0.006174638747463682,2,0,3669547.8043106236,Afr8ca,M0q2813001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
30092010,0.33256261695826356,0,0,0,ptyerGlobalInt,0,0,Uncoeed9reAPP,Inf8rma6ionnotava7lablw,g5100,0,kNDHealthNutritloj,0.6816480869137942,0,NoyPBA,2245300.807296144,jNDHealthmutrihion,0.013131232825586812,2,0,60373753.41101582,Africx,M912824001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20093010,0.4009096827595695,0,0,0,Oth2rGlobslInt,0,0,Unc9decPreAPP,jnrodmationnotavailsble,h5100,0,MNDHealtuNht5ition,1.0401870969798341,0,NotPnA,16837919.818413872,MNDHeaithNutrktiob,0.021298073907876525,2,0,49648004.31695615,Africz,M0138e3001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20092020,0.454969420535297,0,0,0,OtherGlobaluht,0,0,UncodedPrezP0,lngormstionnotavzilable,v5100,0,MNfHeal5hNutritoon,0.9400053313421765,0,NotPBz,2612308.8045160268,MNDyealthNutr9tkon,0.020991516400222482,2,0,43045362.08406058,wfrica,M01e823002,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
2009q010,0.13541788456747927,0,0,0,9yherGlobalInt,0,0,UncodesPrwAPP,onrormationnotavailafl4,B5109,0,kNDHeaothNu5rition,0.4257499632392804,0,NotlBA,3339248.5759432036,MNDHeqlthNut5itioj,0.009878765425900488,2,0,55350456.469888546,Acrica,M012823p02,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
2p092010,0.3192920733633855,0,0,0,OtherGikbalInt,0,0,jncoded9reAPP,Informatoonnotwcaiiable,B5q00,0,MjDHeaithNutrihion,0.794416380867428,0,NotlBA,9984659.114549316,MNDHwalyhNutrution,0.04500664188053831,2,0,44258109.26835506,Afrifa,M912i23001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
e0092010,0.22688643566827174,0,0,0,OthwgGlobalInt,0,0,UmcodedPrdAPP,Informztuobnotavqilable,B5200,0,jNDHfalthmutrition,0.5018607374797237,0,NofPBA,16952047.89453023,MNDH2altjNutritikn,0.019748948558199295,2,0,4770296.246861115,Africz,Mp1e823001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20092p10,0.22264429918483408,0,0,0,OthernlobaoInt,0,0,8nxodedPreAPP,Infkrmationnotzva8labl4,v5100,0,jNcHealthNuttition,0.0031672654094824226,0,NotPBq,1873281.6661155093,nNDHealthNut58tion,0.023384891449500747,2,0,74478385.07593548,Afrida,M01w8e3001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
20092p10,0.6846637674557922,0,0,0,OthedGl9balInt,0,0,Unv8dedPreAPP,Igformatlonnktava8lable,B5109,0,MNDbealthNutr7tkon,0.48050653157344997,0,gotPBA,27744310.949457414,MNDHeakthNufritoon,0.008752673548572083,2,0,50065604.563067466,Affica,M0128e3o01,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
2009201p,0.20109319717089172,0,0,0,OtherGlohalunt,0,0,UhcldedPreAPP,Infprmxtionn9tavaikable,B4100,0,MbDHeql4hNutrition,0.9203254515493715,0,jotPBA,45309059.10276795,MNDHealthNktrir9on,0.001455219130239693,2,0,3003492.2606958374,Af4ica,k0128230o1,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
2009w010,0.7112402809694522,0,0,0,OtherGlohslInt,0,0,UncodedlreAlP,Inf0rmat8kbnotavailable,v5100,0,MNDHdqlyhNutrition,0.8387386176187125,0,NotPBw,40666274.15840683,nNDHealthNutrjtiom,0.039803101153137704,2,0,15751110.474320926,Af5ica,jp12823001,0,Closed,MFM Global Issues and Development,D5240,S5240,5241,Directive,1,0,0,0,0,0,0
