Fiscal year,Desertification (marker),Project number,Untied amount(Project-level budget),Indigenous issues (marker),Sector ID,ICT as a tool for development (marker),Fund centre ID,Children issues (marker),Programming process (new),Knowledge for development (marker),Division name,Maximum CIDA contribution (project-level),CountryRegion percent,Status,Branch ID,Trade development (marker),Continent name,Organisation class,CountryRegion ID,PBA type,Regional program (marker),Biodiversity (marker),Continent ID,CountryRegion name,Branch name,Division ID,Section ID,Section name,Fund centre name,FSTC percent,IRTC percent,CFLI (marker),CIDA business delivery model (old),Bilateral aid (international marker),Enviromental sustainability (marker),Climate change adaptation (marker),Climate change mitigation (marker)
2009/2010,0,M012133001,3694500.0,0,41010,0,5296,0,Uncoded: Pre-APP,0,MGD Social Development,3694500.0,0.2353,Closed,B5100,0,Europe,Multilateral,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5440,S5446,"UN, Commonwealth & Francophonie-Core",Francophonie Organization - Init,0.5,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012133001,3694500.0,0,41010,0,5296,0,Uncoded: Pre-APP,0,MGD Social Development,3694500.0,0.2353,Closed,B5100,0,Europe,Multilateral,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5440,S5446,"UN, Commonwealth & Francophonie-Core",Francophonie Organization - Init,0.5,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012133001,3694500.0,0,41081,0,5296,0,Uncoded: Pre-APP,0,MGD Social Development,3694500.0,0.2353,Closed,B5100,0,Europe,Multilateral,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5440,S5446,"UN, Commonwealth & Francophonie-Core",Francophonie Organization - Init,0.5,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012133001,3694500.0,0,41081,0,5296,0,Uncoded: Pre-APP,0,MGD Social Development,3694500.0,0.2353,Closed,B5100,0,Europe,Multilateral,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5440,S5446,"UN, Commonwealth & Francophonie-Core",Francophonie Organization - Init,0.5,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012133001,3694500.0,0,43030,0,5296,0,Uncoded: Pre-APP,0,MGD Social Development,3694500.0,0.2353,Closed,B5100,0,Europe,Multilateral,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5440,S5446,"UN, Commonwealth & Francophonie-Core",Francophonie Organization - Init,0.5,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012133001,3694500.0,0,43030,0,5296,0,Uncoded: Pre-APP,0,MGD Social Development,3694500.0,0.2353,Closed,B5100,0,Europe,Multilateral,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5440,S5446,"UN, Commonwealth & Francophonie-Core",Francophonie Organization - Init,0.5,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012133001,3694500.0,0,72040,0,5296,0,Uncoded: Pre-APP,0,MGD Social Development,3694500.0,0.2353,Closed,B5100,0,Europe,Multilateral,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5440,S5446,"UN, Commonwealth & Francophonie-Core",Francophonie Organization - Init,0.5,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012133001,3694500.0,0,72040,0,5296,0,Uncoded: Pre-APP,0,MGD Social Development,3694500.0,0.2353,Closed,B5100,0,Europe,Multilateral,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5440,S5446,"UN, Commonwealth & Francophonie-Core",Francophonie Organization - Init,0.5,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012133001,3694500.0,0,99810,0,5296,0,Uncoded: Pre-APP,0,MGD Social Development,3694500.0,0.2353,Closed,B5100,0,Europe,Multilateral,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5440,S5446,"UN, Commonwealth & Francophonie-Core",Francophonie Organization - Init,0.5,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012133001,3694500.0,0,99810,0,5296,0,Uncoded: Pre-APP,0,MGD Social Development,3694500.0,0.2353,Closed,B5100,0,Europe,Multilateral,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5440,S5446,"UN, Commonwealth & Francophonie-Core",Francophonie Organization - Init,0.5,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012166001,5000000.0,0,12110,0,5247,0,Uncoded: Pre-APP,0,MND Health&Nutrition,5000000.0,0.5,Closed,B5100,0,Africa,Multilateral,X1,Not PBA,0,0,2,Africa MC,MFM Global Issues and Development,D5240,S5245,MNG Global Health,Global Health - INIT,1.0,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012166001,5000000.0,0,12110,0,5247,0,Uncoded: Pre-APP,0,MND Health&Nutrition,5000000.0,0.15,Closed,B5100,0,America,Multilateral,X2,Not PBA,0,0,1,Americas MC,MFM Global Issues and Development,D5240,S5245,MNG Global Health,Global Health - INIT,1.0,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012166001,5000000.0,0,12110,0,5247,0,Uncoded: Pre-APP,0,MND Health&Nutrition,5000000.0,0.3,Closed,B5100,0,Asia,Multilateral,X3,Not PBA,0,0,3,Asia MC,MFM Global Issues and Development,D5240,S5245,MNG Global Health,Global Health - INIT,1.0,0.0,0,Responsive,1,0,0,0
2009/2010,0,M012166001,5000000.0,0,12110,0,5247,0,Uncoded: Pre-APP,0,MND Health&Nutrition,5000000.0,0.05,Closed,B5100,0,Europe,Multilateral,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5240,S5245,MNG Global Health,Global Health - INIT,1.0,0.0,0,Responsive,1,0,0,0
2009/2010,2,M012169001,145080000.0,0,41020,0,5456,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,145080000.0,0.34,Closed,B5100,0,Africa,Multilateral,X1,Not PBA,0,2,2,Africa MC,MFM Global Issues and Development,D5280,S1078,MSS Environment,IFI - Environment - CORE,0.0,0.0,0,Core Funding,0,0,0,2
2009/2010,2,M012169001,145080000.0,0,41030,0,5456,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,145080000.0,0.34,Closed,B5100,0,Africa,Multilateral,X1,Not PBA,0,2,2,Africa MC,MFM Global Issues and Development,D5280,S1078,MSS Environment,IFI - Environment - CORE,0.0,0.0,0,Core Funding,0,0,0,2
2009/2010,2,M012169001,145080000.0,0,41020,0,5456,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,145080000.0,0.33,Closed,B5100,0,America,Multilateral,X2,Not PBA,0,2,1,Americas MC,MFM Global Issues and Development,D5280,S1078,MSS Environment,IFI - Environment - CORE,0.0,0.0,0,Core Funding,0,0,0,2
2009/2010,2,M012169001,145080000.0,0,41030,0,5456,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,145080000.0,0.33,Closed,B5100,0,America,Multilateral,X2,Not PBA,0,2,1,Americas MC,MFM Global Issues and Development,D5280,S1078,MSS Environment,IFI - Environment - CORE,0.0,0.0,0,Core Funding,0,0,0,2
2009/2010,2,M012169001,145080000.0,0,41020,0,5456,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,145080000.0,0.33,Closed,B5100,0,Asia,Multilateral,X3,Not PBA,0,2,3,Asia MC,MFM Global Issues and Development,D5280,S1078,MSS Environment,IFI - Environment - CORE,0.0,0.0,0,Core Funding,0,0,0,2
2009/2010,2,M012169001,145080000.0,0,41030,0,5456,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,145080000.0,0.33,Closed,B5100,0,Asia,Multilateral,X3,Not PBA,0,2,3,Asia MC,MFM Global Issues and Development,D5280,S1078,MSS Environment,IFI - Environment - CORE,0.0,0.0,0,Core Funding,0,0,0,2
2009/2010,0,M012212001,2540019.34,0,72010,0,5303,0,Uncoded: Pre-APP,0,MHDInternational Humanitarian Assistance,2540019.34,0.05,Terminating,B5100,0,Africa,Civil Society,X1,Not PBA,0,0,2,Africa MC,MFM Global Issues and Development,D5301,S5320,MHI International Humanitarian Assis ops,MHI Non-Food INIT,0.0,0.0,0,Directive,1,0,0,0
2009/2010,0,M012212001,2540019.34,0,72010,0,5303,0,Uncoded: Pre-APP,0,MHDInternational Humanitarian Assistance,2540019.34,0.5,Terminating,B5100,0,America,Civil Society,X2,Not PBA,0,0,1,Americas MC,MFM Global Issues and Development,D5301,S5320,MHI International Humanitarian Assis ops,MHI Non-Food INIT,0.0,0.0,0,Directive,1,0,0,0
2009/2010,0,M012212001,2540019.34,0,72010,0,5303,0,Uncoded: Pre-APP,0,MHDInternational Humanitarian Assistance,2540019.34,0.425,Terminating,B5100,0,Asia,Civil Society,X3,Not PBA,0,0,3,Asia MC,MFM Global Issues and Development,D5301,S5320,MHI International Humanitarian Assis ops,MHI Non-Food INIT,0.0,0.0,0,Directive,1,0,0,0
2009/2010,0,M012212001,2540019.34,0,72010,0,5303,0,Uncoded: Pre-APP,0,MHDInternational Humanitarian Assistance,2540019.34,0.025,Terminating,B5100,0,Europe,Civil Society,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5301,S5320,MHI International Humanitarian Assis ops,MHI Non-Food INIT,0.0,0.0,0,Directive,1,0,0,0
2009/2010,0,M012225001,0.0,0,99810,0,5297,0,Uncoded: Pre-APP,0,MID International Organizations,89332.02,0.5,Closed,B5100,0,Africa,Individual,X1,Not PBA,0,0,2,Africa MC,MFM Global Issues and Development,D5600,S5602,MIO United Nations,UN - INIT,0.0,1.0,0,Directive,1,0,0,0
2009/2010,0,M012225001,0.0,0,99810,0,5297,0,Uncoded: Pre-APP,0,MID International Organizations,89332.02,0.15,Closed,B5100,0,America,Individual,X2,Not PBA,0,0,1,Americas MC,MFM Global Issues and Development,D5600,S5602,MIO United Nations,UN - INIT,0.0,1.0,0,Directive,1,0,0,0
2009/2010,0,M012225001,0.0,0,99810,0,5297,0,Uncoded: Pre-APP,0,MID International Organizations,89332.02,0.3,Closed,B5100,0,Asia,Individual,X3,Not PBA,0,0,3,Asia MC,MFM Global Issues and Development,D5600,S5602,MIO United Nations,UN - INIT,0.0,1.0,0,Directive,1,0,0,0
2009/2010,0,M012225001,0.0,0,99810,0,5297,0,Uncoded: Pre-APP,0,MID International Organizations,89332.02,0.05,Closed,B5100,0,Europe,Individual,X4,Not PBA,0,0,5,Europe MC,MFM Global Issues and Development,D5600,S5602,MIO United Nations,UN - INIT,0.0,1.0,0,Directive,1,0,0,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0038,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0043,Closed,B5100,0,America,Multilateral,1,Not PBA,0,0,1,America,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0094,Closed,B5100,0,Africa,Multilateral,2,Not PBA,0,0,2,Africa,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0094,Closed,B5100,0,Africa,Multilateral,2,Not PBA,0,0,2,Africa,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0094,Closed,B5100,0,Africa,Multilateral,2,Not PBA,0,0,2,Africa,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0094,Closed,B5100,0,Africa,Multilateral,2,Not PBA,0,0,2,Africa,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0094,Closed,B5100,0,Africa,Multilateral,2,Not PBA,0,0,2,Africa,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0094,Closed,B5100,0,Africa,Multilateral,2,Not PBA,0,0,2,Africa,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0094,Closed,B5100,0,Africa,Multilateral,2,Not PBA,0,0,2,Africa,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0094,Closed,B5100,0,Africa,Multilateral,2,Not PBA,0,0,2,Africa,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
2009/2010,1,M012294004,2154496.0,0,14010,0,5281,0,Uncoded: Pre-APP,0,MSD Food Security and Environment,2154496.0,0.0094,Closed,B5100,0,Africa,Multilateral,2,Not PBA,0,0,2,Africa,MFM Global Issues and Development,D5280,S1078,MSS Environment,Environment - INIT,1.0,0.0,0,Core Funding,0,1,1,0
