assays_ss_d,assays_ss_ctgr,assays_ss_cll_tp,assays_vrnt_d,assays_ss_tp,assays_tss_d,assays_ss_tss,assays_b_frmt,assays_rltnshp_tp,assays_dc_d,assays_chmbl_d,assays_ss_strn,assays_ss_tst_tp,assays_src_ss_d,assays_ss_sbclllr_frctn,assays_crtd_b,assays_td,assays_cnfdnc_scr,assays_src_d,assays_cll_d
3094,,,,B,,,BAO_0000019,U,13181,CHEMBL617833,,,,,Autocuration,22226,0,1,
3095,,,,B,,,BAO_0000357,H,5486,CHEMBL617834,,,,,Autocuration,51,8,1,
3096,,,,B,,,BAO_0000223,D,6491,CHEMBL617835,,,,,Expert,104714,5,1,
3097,,,,B,,,BAO_0000223,H,6013,CHEMBL617836,,,,,Autocuration,104714,4,1,
3098,,,,B,,,BAO_0000223,H,12861,CHEMBL617837,,,,,Autocuration,104714,4,1,
3099,,,,B,,,BAO_0000019,H,12861,CHEMBL620392,,,,,Autocuration,104714,4,1,
3100,,,,B,,,BAO_0000223,H,5104,CHEMBL620393,,,,,Autocuration,104714,4,1,
3101,,,,B,,,BAO_0000223,H,5105,CHEMBL620394,,,,,Autocuration,104714,4,1,
3102,,,,B,,,BAO_0000223,H,5104,CHEMBL620395,,,,,Autocuration,104714,4,1,
3103,,,,B,,,BAO_0000019,U,3935,CHEMBL620396,,,,,Autocuration,22226,0,1,
3104,,NG108-15,,B,,,BAO_0000219,H,13657,CHEMBL620582,,,,,Expert,105030,4,1,433.0
3105,,,,B,,,BAO_0000218,H,10369,CHEMBL620583,,In vivo,,,Autocuration,105030,4,1,
3106,,,,B,,,BAO_0000019,H,10369,CHEMBL620584,,,,,Autocuration,105030,4,1,
3107,,,,B,,,BAO_0000224,H,12918,CHEMBL620585,,,,,Autocuration,105030,4,1,
3108,,,,B,,,BAO_0000224,H,12918,CHEMBL620586,,,,,Autocuration,105030,4,1,
3109,,,,B,,,BAO_0000019,H,10369,CHEMBL620587,,,,,Autocuration,105030,4,1,
3110,,,,B,,,BAO_0000019,H,773,CHEMBL620588,,,,,Autocuration,105030,4,1,
3111,,,,F,,,BAO_0000218,H,12918,CHEMBL620589,,,,,Autocuration,105030,4,1,
3112,,,,B,,,BAO_0000219,H,10561,CHEMBL620590,,,,,Autocuration,105030,4,1,
3113,,,,B,,,BAO_0000019,H,12827,CHEMBL617956,,,,,Autocuration,105030,4,1,
3114,,,,B,,,BAO_0000019,H,12827,CHEMBL617957,,,,,Autocuration,105030,4,1,
3115,,,,B,,,BAO_0000224,H,12918,CHEMBL617958,,,,,Autocuration,105030,4,1,
3116,,,,B,,,BAO_0000219,H,273,CHEMBL617959,,,,,Autocuration,105030,4,1,
3117,,,,B,,,BAO_0000219,H,273,CHEMBL617960,,,,,Autocuration,105030,4,1,
3118,,,,B,,,BAO_0000224,H,10561,CHEMBL617961,,,,,Autocuration,105030,4,1,
3119,,,,B,,,BAO_0000219,H,5033,CHEMBL617962,,In vitro,,,Autocuration,105030,4,1,
3120,,N1E-115,,B,,,BAO_0000219,H,16429,CHEMBL617963,,,,,Autocuration,105030,4,1,339.0
3121,,,,B,,,BAO_0000019,H,10322,CHEMBL617964,,,,,Autocuration,11765,8,1,
3122,,,,B,,,BAO_0000219,H,14331,CHEMBL617965,,,,,Autocuration,11765,8,1,
3123,,,,B,,,BAO_0000357,D,13462,CHEMBL617966,,,,,Autocuration,10630,9,1,
3124,,,,B,,,BAO_0000019,H,12861,CHEMBL857074,,,,,Autocuration,17106,8,1,
3125,,,,B,,,BAO_0000357,H,15086,CHEMBL617967,,,,,Autocuration,144,8,1,
3126,,,,B,,,BAO_0000357,H,12861,CHEMBL617968,,,,,Autocuration,144,8,1,
3127,,,,B,,,BAO_0000223,H,10561,CHEMBL617969,,,,,Autocuration,104714,4,1,
3128,,,,B,,,BAO_0000223,H,10561,CHEMBL617970,,,,,Autocuration,104714,4,1,
3129,,,,B,,,BAO_0000223,H,10561,CHEMBL617971,,,,,Autocuration,104714,4,1,
3130,,,,B,,,BAO_0000019,H,10561,CHEMBL617972,,,,,Autocuration,104714,4,1,
3131,,,,F,,,BAO_0000019,H,273,CHEMBL617973,,,,,Autocuration,104714,4,1,
3132,,,,F,,,BAO_0000019,H,273,CHEMBL617974,,,,,Autocuration,104714,4,1,
3133,,,,F,2116.0,Ileum,BAO_0000221,H,273,CHEMBL617975,,,,,Autocuration,104714,4,1,
3134,,,,F,,,BAO_0000019,H,273,CHEMBL617976,,,,,Autocuration,104714,4,1,
3135,,,,F,,,BAO_0000019,H,273,CHEMBL617977,,,,,Autocuration,104714,4,1,
3136,,,,F,,,BAO_0000019,H,273,CHEMBL617978,,,,,Autocuration,104714,4,1,
3137,,,,F,,,BAO_0000019,H,273,CHEMBL617979,,,,,Autocuration,104714,4,1,
3138,,CHO,,B,,,BAO_0000219,H,13047,CHEMBL617980,,,,,Autocuration,104714,4,1,449.0
3139,,,,B,,,BAO_0000019,D,1650,CHEMBL617981,,,,,Autocuration,104698,7,1,
3140,,,,B,,,BAO_0000019,H,16288,CHEMBL617982,,,,,Autocuration,12020,8,1,
3141,,,,B,,,BAO_0000357,H,16288,CHEMBL617983,,,,,Autocuration,12020,8,1,
3142,,,,B,,,BAO_0000019,D,10254,CHEMBL617984,,,,,Autocuration,104698,7,1,
3143,,,,B,,,BAO_0000019,H,14532,CHEMBL617985,,,,,Autocuration,104698,6,1,
3144,,,,F,948.0,Heart,BAO_0000218,H,13392,CHEMBL617986,,In vivo,,,Autocuration,104698,6,1,
3145,,,,F,948.0,Heart,BAO_0000019,H,13392,CHEMBL617987,,,,,Autocuration,104698,6,1,
3146,,,,F,948.0,Heart,BAO_0000019,H,13392,CHEMBL617988,,,,,Autocuration,104698,6,1,
3147,,,,F,948.0,Heart,BAO_0000019,H,13392,CHEMBL617792,,,,,Autocuration,104698,6,1,
3148,,,,F,948.0,Heart,BAO_0000019,H,13392,CHEMBL617793,,,,,Autocuration,104698,6,1,
3149,,,,F,,,BAO_0000019,H,13392,CHEMBL617794,,,,,Autocuration,104698,6,1,
3150,,,,F,,,BAO_0000019,H,13392,CHEMBL617795,,,,,Autocuration,104698,6,1,
3151,,,,F,,,BAO_0000019,H,13392,CHEMBL617796,,,,,Autocuration,104698,6,1,
3152,,,,F,,,BAO_0000019,H,13392,CHEMBL617797,,,,,Autocuration,104698,6,1,
3153,,,,F,,,BAO_0000218,D,1089,CHEMBL617798,,In vivo,,,Autocuration,104698,7,1,
3154,,,,F,,,BAO_0000218,H,1089,CHEMBL617799,,In vivo,,,Autocuration,104698,6,1,
3155,,,,F,,,BAO_0000218,D,11454,CHEMBL617800,,In vivo,,,Autocuration,104698,7,1,
3156,,,,F,,,BAO_0000019,D,11454,CHEMBL617801,,,,,Autocuration,104698,7,1,
3157,,,,F,,,BAO_0000218,D,12205,CHEMBL617802,,In vivo,,,Autocuration,104698,7,1,
3158,,,,F,,,BAO_0000019,D,1089,CHEMBL617803,,,,,Autocuration,104698,7,1,
3159,,,,B,,,BAO_0000019,H,5094,CHEMBL617804,,,,,Autocuration,104698,6,1,
3160,,,,B,,,BAO_0000019,D,2622,CHEMBL617805,,,,,Autocuration,104698,7,1,
3161,,,,B,,,BAO_0000223,H,245,CHEMBL617806,,,,,Autocuration,104698,6,1,
3162,,,,B,,,BAO_0000019,H,14788,CHEMBL617807,,,,,Autocuration,104698,6,1,
3163,,,,B,,,BAO_0000019,H,14788,CHEMBL617808,,,,,Autocuration,104698,6,1,
3164,,,,B,,,BAO_0000249,H,3020,CHEMBL617809,,,,,Autocuration,104698,6,1,
3165,,,,B,,,BAO_0000019,H,1742,CHEMBL617810,,,,,Autocuration,104698,6,1,
3166,,,,B,955.0,Brain,BAO_0000249,H,17394,CHEMBL617811,,,,,Autocuration,104698,6,1,
3167,,,,B,955.0,Brain,BAO_0000221,H,17394,CHEMBL617812,,,,,Autocuration,104698,6,1,
3168,,,,B,,,BAO_0000249,H,17394,CHEMBL617813,,,,,Autocuration,104698,6,1,
3169,,,,B,,,BAO_0000249,H,14286,CHEMBL617814,,,,,Autocuration,104698,6,1,
3170,,,,B,,,BAO_0000019,H,14178,CHEMBL617698,,,,,Autocuration,104698,6,1,
3171,,,,B,,,BAO_0000019,D,14178,CHEMBL617699,,,,,Autocuration,104698,7,1,
3172,,,,B,,,BAO_0000019,D,14178,CHEMBL617700,,,,,Autocuration,104698,7,1,
3173,,,,B,,,BAO_0000223,D,14178,CHEMBL617701,,,,,Autocuration,104698,7,1,
3174,,,,B,,,BAO_0000019,H,15034,CHEMBL617702,,,,,Autocuration,104698,6,1,
3175,,,,B,,,BAO_0000249,H,1089,CHEMBL617703,,,,Membranes,Autocuration,104698,6,1,
3176,,,,B,,,BAO_0000019,D,1089,CHEMBL617704,,,,,Autocuration,104698,7,1,
3177,,,,B,,,BAO_0000223,H,16532,CHEMBL617705,,,,,Autocuration,104698,6,1,
3178,,,,B,,,BAO_0000223,D,12801,CHEMBL617706,,,,,Autocuration,104698,7,1,
3179,,NG108-15,,B,,,BAO_0000219,H,15194,CHEMBL617707,,,,,Autocuration,104698,6,1,433.0
3180,,NG108-15,,B,,,BAO_0000219,H,15194,CHEMBL617708,,,,,Autocuration,104698,6,1,433.0
3181,,,,B,,,BAO_0000019,H,15194,CHEMBL617709,,,,,Autocuration,104698,6,1,
3182,,,,B,,,BAO_0000019,H,15194,CHEMBL617710,,,,,Autocuration,104698,6,1,
3183,,,,B,,,BAO_0000019,H,15194,CHEMBL882925,,,,,Autocuration,104698,6,1,
3184,,,,B,,,BAO_0000019,H,15194,CHEMBL617711,,,,,Autocuration,104698,6,1,
3185,,,,F,,,BAO_0000019,H,10610,CHEMBL617712,,,,,Autocuration,104698,6,1,
3186,,,,F,,,BAO_0000019,D,10355,CHEMBL617713,,,,,Autocuration,104698,7,1,
3187,,,,F,,,BAO_0000019,H,691,CHEMBL617714,,,,,Autocuration,104698,6,1,
3188,,,,F,,,BAO_0000218,H,10611,CHEMBL617715,,,,,Autocuration,104698,6,1,
3189,,,,F,,,BAO_0000218,H,12801,CHEMBL617716,,In vivo,,,Autocuration,104698,6,1,
3190,,,,F,,,BAO_0000218,H,10609,CHEMBL617717,,,,,Autocuration,104698,6,1,
3191,,,,F,,,BAO_0000218,H,11454,CHEMBL617718,,In vivo,,,Autocuration,104698,6,1,
3192,,,,F,,,BAO_0000218,H,11454,CHEMBL617719,,In vivo,,,Autocuration,104698,6,1,
3193,,,,F,,,BAO_0000218,H,11454,CHEMBL617720,,In vivo,,,Autocuration,104698,6,1,
3194,,,,F,,,BAO_0000218,D,11454,CHEMBL617721,,In vivo,,,Autocuration,104698,7,1,
3195,,,,F,,,BAO_0000218,H,11454,CHEMBL617722,,In vivo,,,Autocuration,104698,6,1,
3196,,,,F,,,BAO_0000218,H,11454,CHEMBL617723,,In vivo,,,Autocuration,104698,6,1,
3197,,,,F,,,BAO_0000218,H,11454,CHEMBL617724,,In vivo,,,Autocuration,104698,6,1,
3198,,,,F,,,BAO_0000218,H,11454,CHEMBL617725,,In vivo,,,Autocuration,104698,6,1,
3199,,,,F,,,BAO_0000218,H,11454,CHEMBL617726,,In vivo,,,Autocuration,104698,6,1,
3200,,,,F,,,BAO_0000218,H,11454,CHEMBL617727,,In vivo,,,Autocuration,104698,6,1,
3201,,,,F,,,BAO_0000218,H,11454,CHEMBL617728,,In vivo,,,Autocuration,104698,6,1,
3202,,,,F,,,BAO_0000218,H,11454,CHEMBL617729,,In vivo,,,Autocuration,104698,6,1,
3203,,,,F,,,BAO_0000218,H,11454,CHEMBL617730,,In vivo,,,Autocuration,104698,6,1,
3204,,,,F,,,BAO_0000218,H,11454,CHEMBL617731,,In vivo,,,Autocuration,104698,6,1,
3205,,,,F,,,BAO_0000218,H,11454,CHEMBL617732,,In vivo,,,Autocuration,104698,6,1,
3206,,,,F,,,BAO_0000218,H,11454,CHEMBL617733,,In vivo,,,Autocuration,104698,6,1,
3207,,,,F,,,BAO_0000218,H,11454,CHEMBL617734,,In vivo,,,Autocuration,104698,6,1,
3208,,,,F,,,BAO_0000218,H,11454,CHEMBL872874,,In vivo,,,Autocuration,104698,6,1,
3209,,,,F,,,BAO_0000218,H,11454,CHEMBL617735,,In vivo,,,Autocuration,104698,6,1,
3210,,,,F,,,BAO_0000218,H,11454,CHEMBL617736,,In vivo,,,Autocuration,104698,6,1,
3211,,,,F,,,BAO_0000218,H,11454,CHEMBL617737,,In vivo,,,Autocuration,104698,6,1,
3212,,,,F,,,BAO_0000218,H,11454,CHEMBL617738,,In vivo,,,Autocuration,104698,6,1,
3213,,,,F,,,BAO_0000218,H,11454,CHEMBL617739,,In vivo,,,Autocuration,104698,6,1,
3214,,,,F,,,BAO_0000218,H,11454,CHEMBL617740,,In vivo,,,Autocuration,104698,6,1,
3215,,,,F,,,BAO_0000218,H,11454,CHEMBL617741,,In vivo,,,Autocuration,104698,6,1,
3216,,,,F,,,BAO_0000218,H,11454,CHEMBL617742,,In vivo,,,Autocuration,104698,6,1,
3217,,,,F,,,BAO_0000218,H,11454,CHEMBL617743,,In vivo,,,Autocuration,104698,6,1,
3218,,,,F,,,BAO_0000218,H,11454,CHEMBL617744,,In vivo,,,Autocuration,104698,6,1,
3219,,,,F,,,BAO_0000218,H,11454,CHEMBL617745,,In vivo,,,Autocuration,104698,6,1,
3220,,,,F,,,BAO_0000218,H,670,CHEMBL617746,,,,,Autocuration,104698,6,1,
3221,,,,F,,,BAO_0000218,H,670,CHEMBL617747,,,,,Autocuration,104698,6,1,
3222,,,,F,,,BAO_0000218,H,10321,CHEMBL617748,,In vivo,,,Autocuration,104698,6,1,
3223,,,,F,,,BAO_0000218,H,10321,CHEMBL618909,,In vivo,,,Autocuration,104698,6,1,
3224,,,,F,,,BAO_0000218,H,10321,CHEMBL618910,,In vivo,,,Autocuration,104698,6,1,
3225,,,,F,,,BAO_0000218,H,10321,CHEMBL618911,,In vivo,,,Autocuration,104698,6,1,
3226,,,,F,,,BAO_0000218,H,10321,CHEMBL618912,,In vivo,,,Autocuration,104698,6,1,
3227,,,,F,,,BAO_0000218,H,10322,CHEMBL618913,,In vivo,,,Autocuration,104698,6,1,
3228,,,,F,,,BAO_0000019,H,15412,CHEMBL618914,,,,,Autocuration,104698,6,1,
3229,,,,F,,,BAO_0000019,H,15412,CHEMBL618915,,,,,Autocuration,104698,6,1,
3230,,,,B,,,BAO_0000223,D,15412,CHEMBL618916,,,,,Autocuration,104698,7,1,
3231,,,,F,,,BAO_0000019,H,15412,CHEMBL618917,,,,,Autocuration,104698,6,1,
3232,,,,B,10000000.0,Hippocampus,BAO_0000221,D,15412,CHEMBL618918,,,,,Intermediate,104698,7,1,
3233,,,,B,,,BAO_0000019,D,15412,CHEMBL618919,,,,,Autocuration,104698,7,1,
3234,,,,B,,,BAO_0000019,D,17394,CHEMBL618920,,,,,Autocuration,104698,7,1,
3235,,,,B,,,BAO_0000223,H,12457,CHEMBL618921,,,,,Autocuration,104698,6,1,
3236,,,,B,,,BAO_0000019,H,12457,CHEMBL618922,,,,,Autocuration,104698,6,1,
3237,,,,B,,,BAO_0000019,H,12205,CHEMBL618923,,,,,Autocuration,104698,6,1,
3238,,,,B,,,BAO_0000019,H,14532,CHEMBL618924,,,,,Autocuration,104698,6,1,
3239,,,,B,,,BAO_0000019,H,1122,CHEMBL618925,,,,,Autocuration,104698,6,1,
3240,,,,B,,,BAO_0000019,H,5094,CHEMBL618926,,,,,Autocuration,104698,6,1,
3241,,,,F,2116.0,Ileum,BAO_0000221,D,809,CHEMBL618927,,,,,Intermediate,20033,9,1,
3242,,,,F,2116.0,Ileum,BAO_0000221,D,809,CHEMBL618928,,,,,Intermediate,20033,9,1,
3243,,,,F,2116.0,Ileum,BAO_0000221,D,14290,CHEMBL618929,,,,,Intermediate,20033,9,1,
3244,,,,F,2116.0,Ileum,BAO_0000221,D,14290,CHEMBL618930,,,,,Intermediate,20033,9,1,
3245,,,,F,2116.0,Ileum,BAO_0000221,D,14290,CHEMBL618931,,,,,Intermediate,20033,9,1,
3246,,,,F,2116.0,Ileum,BAO_0000221,D,14290,CHEMBL619594,,,,,Intermediate,20033,9,1,
3247,,,,F,2116.0,Ileum,BAO_0000221,D,14290,CHEMBL619595,,,,,Intermediate,20033,9,1,
3248,,,,F,2116.0,Ileum,BAO_0000221,D,13961,CHEMBL619596,,,,,Intermediate,20033,9,1,
3249,,,,F,2116.0,Ileum,BAO_0000221,D,13961,CHEMBL619755,,,,,Intermediate,20033,9,1,
3250,,,,F,2116.0,Ileum,BAO_0000221,D,809,CHEMBL619756,,,,,Intermediate,20033,9,1,
3251,,,,F,2116.0,Ileum,BAO_0000221,D,809,CHEMBL619757,,,,,Intermediate,20033,9,1,
3252,,,,F,2116.0,Ileum,BAO_0000221,D,809,CHEMBL619758,,,,,Intermediate,20033,9,1,
3253,,,,F,2116.0,Ileum,BAO_0000221,D,14290,CHEMBL619759,,,,,Intermediate,20033,9,1,
3254,,,,F,2116.0,Ileum,BAO_0000221,D,14290,CHEMBL619760,,,,,Intermediate,20033,9,1,
3255,,,,F,2116.0,Ileum,BAO_0000221,D,14290,CHEMBL619761,,,,,Intermediate,20033,9,1,
3256,,,,F,2116.0,Ileum,BAO_0000221,D,14290,CHEMBL619762,,,,,Intermediate,20033,9,1,
3257,,,,F,2116.0,Ileum,BAO_0000221,D,14290,CHEMBL619763,,,,,Intermediate,20033,9,1,
3258,,,,F,2116.0,Ileum,BAO_0000221,D,14290,CHEMBL617868,,,,,Intermediate,20033,9,1,
3259,,,,B,,,BAO_0000357,D,15034,CHEMBL617869,,,,,Intermediate,20033,9,1,
3260,,,,B,2435.0,Striatum,BAO_0000249,D,5094,CHEMBL882926,,,,,Intermediate,20033,9,1,
3261,,,,B,2435.0,Striatum,BAO_0000249,D,5094,CHEMBL617870,,,,,Intermediate,20033,9,1,
3262,,,,B,2435.0,Striatum,BAO_0000357,D,5399,CHEMBL617871,,,,,Intermediate,20033,9,1,
3263,,,,B,2435.0,Striatum,BAO_0000357,D,17394,CHEMBL617872,,,,,Intermediate,20033,9,1,
3264,,,,B,2435.0,Striatum,BAO_0000357,D,17394,CHEMBL617873,,,,,Intermediate,20033,9,1,
3265,,,,B,2435.0,Striatum,BAO_0000357,D,17394,CHEMBL617874,,,,,Intermediate,20033,9,1,
3266,,,,F,2116.0,Ileum,BAO_0000221,D,13961,CHEMBL619067,,,,,Intermediate,20033,9,1,
3267,,,,F,2116.0,Ileum,BAO_0000221,D,13961,CHEMBL619068,,,,,Intermediate,20033,9,1,
3268,,,,F,2116.0,Ileum,BAO_0000221,D,13961,CHEMBL619069,,,,,Intermediate,20033,9,1,
3269,,,,B,,,BAO_0000357,D,16946,CHEMBL619070,,,,,Intermediate,20033,9,1,
3270,,,,B,,,BAO_0000357,D,16946,CHEMBL619071,,,,,Intermediate,20033,9,1,
3271,,,,F,,,BAO_0000019,D,15034,CHEMBL619072,,,,,Intermediate,20033,9,1,
3272,,,,F,,,BAO_0000019,D,15034,CHEMBL619073,,,,,Intermediate,20033,9,1,
3273,,,,F,,,BAO_0000019,D,12918,CHEMBL619074,,,,,Intermediate,20033,9,1,
3274,,,,B,,,BAO_0000357,D,16946,CHEMBL619075,,,,,Intermediate,20033,9,1,
3275,,,,B,2435.0,Striatum,BAO_0000357,D,17394,CHEMBL619076,,,,,Intermediate,20033,9,1,
3276,,,,B,2435.0,Striatum,BAO_0000357,D,15034,CHEMBL619077,,,,,Intermediate,20033,9,1,
3277,,,,B,2435.0,Striatum,BAO_0000249,D,5094,CHEMBL619078,,,,,Intermediate,20033,9,1,
3278,,,,B,2435.0,Striatum,BAO_0000249,D,5094,CHEMBL619079,,,,,Intermediate,20033,9,1,
3279,,,,B,2116.0,Ileum,BAO_0000221,D,17358,CHEMBL619080,,,,,Intermediate,20033,9,1,
3280,,,,B,,,BAO_0000357,D,12953,CHEMBL619081,,,,,Expert,20033,9,1,
3281,,,,B,,,BAO_0000357,D,12953,CHEMBL619082,,,,,Intermediate,20033,9,1,
3282,,,,B,,,BAO_0000357,D,12953,CHEMBL619083,,,,,Intermediate,20033,9,1,
3283,,,,B,,,BAO_0000357,D,12953,CHEMBL619084,,,,,Intermediate,20033,9,1,
3284,,,,F,2116.0,Ileum,BAO_0000221,D,273,CHEMBL859397,,,,,Intermediate,20033,9,1,
3285,,,,F,2116.0,Ileum,BAO_0000221,D,12918,CHEMBL619085,,,,,Intermediate,20033,9,1,
3286,,,,F,2116.0,Ileum,BAO_0000221,D,12919,CHEMBL619086,,,,,Intermediate,20033,9,1,
3287,,,,F,2116.0,Ileum,BAO_0000221,D,273,CHEMBL619087,,,,,Intermediate,20033,9,1,
3288,,,,F,2116.0,Ileum,BAO_0000221,D,273,CHEMBL619088,,,,,Intermediate,20033,9,1,
3289,,,,B,,,BAO_0000357,D,13181,CHEMBL619089,,,,,Intermediate,20033,9,1,
3290,,,,B,,,BAO_0000357,H,13181,CHEMBL619090,,,,,Autocuration,168,8,1,
3291,,,,F,,,BAO_0000019,D,15034,CHEMBL619091,,,,,Intermediate,20033,9,1,
3292,,,,B,,,BAO_0000357,D,5033,CHEMBL619092,,,,,Intermediate,20033,9,1,
3293,,,,B,,,BAO_0000019,D,1980,CHEMBL619093,,,,,Intermediate,20033,9,1,
3294,,HEK293,,B,,,BAO_0000219,H,13181,CHEMBL619094,,,,,Autocuration,168,8,1,722.0
3295,,,,B,,,BAO_0000019,D,14287,CHEMBL619095,,,,,Intermediate,20033,9,1,
3296,,,,B,,,BAO_0000357,D,1317,CHEMBL857988,,,,,Intermediate,20033,9,1,
3297,,,,B,,,BAO_0000357,D,15316,CHEMBL619096,,,,,Intermediate,20033,9,1,
3298,,,,B,2435.0,Striatum,BAO_0000357,D,16429,CHEMBL619097,,,,,Intermediate,20033,9,1,
3299,,,,B,10000000.0,Hippocampus,BAO_0000221,D,14818,CHEMBL619098,,,,,Intermediate,20033,9,1,
3300,,,,B,,,BAO_0000357,D,15194,CHEMBL619751,,,,,Intermediate,20033,9,1,
3301,,,,B,,,BAO_0000357,D,15194,CHEMBL619752,,,,,Intermediate,20033,9,1,
3302,,,,F,2116.0,Ileum,BAO_0000221,D,13961,CHEMBL875096,,,,,Intermediate,20033,9,1,
3303,,,,B,,,BAO_0000357,H,5486,CHEMBL619004,,,,,Autocuration,108,8,1,
3304,,,,B,,,BAO_0000357,H,16209,CHEMBL619005,,,,,Autocuration,168,8,1,
3305,,,,B,,,BAO_0000019,H,17085,CHEMBL619006,,,,,Autocuration,168,8,1,
3306,,HeLa,,B,,,BAO_0000219,H,4199,CHEMBL619007,,,,,Autocuration,168,8,1,308.0
3307,,,,B,,,BAO_0000357,H,15146,CHEMBL619008,,,,,Autocuration,168,8,1,
3308,,,,B,,,BAO_0000357,H,5213,CHEMBL619009,,,,,Autocuration,168,8,1,
3309,,HeLa,,B,,,BAO_0000219,H,4829,CHEMBL619010,,,,,Autocuration,168,8,1,308.0
3310,,,,B,,,BAO_0000357,H,17358,CHEMBL619011,,,,,Autocuration,10622,8,1,
3311,,,,B,,,BAO_0000357,H,17358,CHEMBL619012,,,,,Autocuration,10622,8,1,
3312,,,,B,,,BAO_0000219,H,16946,CHEMBL619013,,,,,Autocuration,10622,8,1,
3313,,,,B,,,BAO_0000357,H,17358,CHEMBL619014,,,,,Autocuration,10622,8,1,
3314,,,,F,2081.0,Cardiac atrium,BAO_0000019,H,268,CHEMBL857503,,,,,Autocuration,11249,8,1,
3315,,,,F,2081.0,Cardiac atrium,BAO_0000019,H,268,CHEMBL619015,,,,,Autocuration,11249,8,1,
3316,,,,B,,,BAO_0000357,H,15086,CHEMBL619016,,,,,Autocuration,11249,8,1,
3317,,,,B,10000000.0,Hippocampus,BAO_0000221,H,14875,CHEMBL619017,,,,,Autocuration,11249,8,1,
3318,,,,B,10000000.0,Hippocampus,BAO_0000221,H,13267,CHEMBL619018,,,,,Autocuration,168,8,1,
3319,,,,B,,,BAO_0000019,H,13047,CHEMBL619019,,,,,Autocuration,168,8,1,
3320,,,,B,,,BAO_0000357,D,1650,CHEMBL619020,,,,,Expert,10623,9,1,
3321,,,,F,,,BAO_0000019,H,567,CHEMBL619021,,,,,Autocuration,10623,8,1,
3322,,,,B,,,BAO_0000357,H,17358,CHEMBL619022,,,,,Autocuration,10623,8,1,
3323,,,,B,,,BAO_0000357,H,188,CHEMBL619023,,,,,Autocuration,10623,8,1,
3324,,,,F,,,BAO_0000019,H,670,CHEMBL619024,,,,,Autocuration,10623,8,1,
3325,,,,F,,,BAO_0000019,H,204,CHEMBL619025,,,,,Autocuration,10623,8,1,
3326,,,,F,,,BAO_0000019,H,1946,CHEMBL619026,,,,,Expert,10623,8,1,
3327,,,,F,,,BAO_0000019,H,6398,CHEMBL619027,,,,,Autocuration,10623,8,1,
3328,,,,F,,,BAO_0000019,H,6398,CHEMBL619028,,,,,Autocuration,10623,8,1,
3329,,,,F,,,BAO_0000019,H,17358,CHEMBL619029,,,,,Autocuration,10623,8,1,
3330,,,,F,,,BAO_0000019,H,6398,CHEMBL619030,,,,,Autocuration,10623,8,1,
3331,,,,B,,,BAO_0000357,H,11752,CHEMBL619031,,,,,Expert,10623,8,1,
3332,,,,F,,,BAO_0000019,H,809,CHEMBL619032,,,,,Autocuration,10623,8,1,
3333,,,,B,,,BAO_0000357,D,14178,CHEMBL619033,,,,,Expert,10623,9,1,
3334,,,,B,,,BAO_0000357,H,567,CHEMBL619034,,,,,Autocuration,10623,8,1,
3335,,,,B,,,BAO_0000357,H,1946,CHEMBL619035,,,,,Autocuration,10623,8,1,
3336,,,,B,,,BAO_0000357,H,1946,CHEMBL619036,,,,,Autocuration,10623,8,1,
3337,,,,B,,,BAO_0000019,D,13961,CHEMBL619037,,,,,Expert,10623,9,1,
3338,,,,B,2435.0,Striatum,BAO_0000249,H,6238,CHEMBL619038,,,,,Autocuration,10623,8,1,
3339,,,,B,,,BAO_0000249,H,14290,CHEMBL619039,,,,,Autocuration,10623,8,1,
3340,,,,B,,,BAO_0000249,H,14290,CHEMBL619040,,,,,Expert,10623,8,1,
3341,,,,B,2435.0,Striatum,BAO_0000019,D,809,CHEMBL619041,,,,,Expert,10623,9,1,
3342,,,,B,2435.0,Striatum,BAO_0000019,H,1578,CHEMBL619042,,,,,Autocuration,10623,8,1,
3343,,,,B,2435.0,Striatum,BAO_0000249,H,16709,CHEMBL619043,,,,,Expert,10623,8,1,
3344,,,,B,2435.0,Striatum,BAO_0000019,H,1946,CHEMBL619044,,,,,Expert,10623,8,1,
3345,,,,B,2435.0,Striatum,BAO_0000249,H,15253,CHEMBL619045,,,,,Expert,10623,8,1,
3346,,,,B,2435.0,Striatum,BAO_0000249,H,4535,CHEMBL619046,,,,,Expert,10623,8,1,
3347,,,,B,,,BAO_0000249,H,13961,CHEMBL619047,,,,,Expert,10623,8,1,
3348,,,,F,955.0,Brain,BAO_0000221,H,17358,CHEMBL619048,,,,,Autocuration,10623,8,1,
3349,,,,F,,,BAO_0000019,H,15847,CHEMBL859398,,,,,Autocuration,10623,8,1,
3350,,,,F,,,BAO_0000019,H,15847,CHEMBL619049,,,,,Autocuration,10623,8,1,
3351,,,,F,,,BAO_0000019,H,670,CHEMBL857886,,,,,Autocuration,10623,8,1,
3352,,,,F,,,BAO_0000019,H,670,CHEMBL619050,,,,,Autocuration,10623,8,1,
3353,,,,F,,,BAO_0000019,H,1317,CHEMBL620591,,,,,Autocuration,10623,8,1,
3354,,,,B,,,BAO_0000357,D,12936,CHEMBL620592,,,,,Expert,10623,9,1,
3355,,,,B,2435.0,Striatum,BAO_0000249,H,4535,CHEMBL620593,,,,,Expert,10623,8,1,
3356,,,,F,,,BAO_0000019,D,14424,CHEMBL620594,,,,,Expert,10623,9,1,
