assay_id,assay_subcellular_fraction,assay_organism,description,relationship_type,assay_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id
12955,,,Aqueous solubility was measured at a pH 4,U,P,0,Autocuration,1,,CHEMBL630079,,BAO_0000100,,
12956,,,Aqueous solubility (pH 7),U,P,0,Autocuration,1,,CHEMBL630080,,BAO_0000100,,
12957,,,Aqueous solubility was measured at a pH 9,U,P,0,Autocuration,1,,CHEMBL630081,,BAO_0000100,,
12958,,,"Aqueous solubilities were determined by dissolving an crystalline hemisulfate and dichloride salts, respectively in water and adding acetate to pH 5.0, concentrations are expressed in free base equivalents",U,A,0,Autocuration,1,,CHEMBL630082,,BAO_0000019,,
12959,,,"Aqueous solubilities were determined by dissolving an crystalline hemisulfate and dichloride salts, respectively in water and adding acetate to pH 5.0, concentrations are expressed in free base equivalents.",U,A,0,Autocuration,1,,CHEMBL630083,,BAO_0000019,,
12960,,,"Aqueous solubilities were determined by dissolving an crystalline hemisulfate and dichloride salts, respectively in water and adding acetate to pH 5.0, concentrations are expressed in free base equivalents.",U,A,0,Autocuration,1,,CHEMBL630084,,BAO_0000019,,
12961,,,Aqueous solubility of the compound,U,P,0,Autocuration,1,,CHEMBL629198,,BAO_0000100,,
12962,,,Aqueous solubility at 37 degree Celsius at pH 7.38,U,P,0,Autocuration,1,,CHEMBL629199,,BAO_0000100,,
12963,,,Aqueous solubility in pH 7.4 phosphate buffer,U,P,0,Autocuration,1,,CHEMBL629200,,BAO_0000100,,
12964,,Canis lupus familiaris,Mean arterial pressure response following 10 mg/kg intraduodenal administration to salt depleted dog,N,A,1,Intermediate,1,,CHEMBL629201,,BAO_0000218,,
12965,,Canis lupus familiaris,Mean arterial pressure response following 1 mg/kg intravenous administration to salt depleted dog,N,A,1,Intermediate,1,,CHEMBL629202,,BAO_0000218,,
12966,,Homo sapiens,Percentage of aspirin formed during hydrolysis in 10% human plasma at pH 7.4 at 37 degrees celsius,N,A,1,Intermediate,1,,CHEMBL875111,,BAO_0000218,,
12967,,Homo sapiens,Percentage of aspirin formed during hydrolysis in undiluted human plasma at pH 7.4 at 37 degrees celsius,N,A,1,Intermediate,1,,CHEMBL629203,,BAO_0000218,,
12968,,Homo sapiens,The percentage of aspirin formed during hydrolysis in 100% human plasma at pH 7.4 at 37 degrees celsius,N,A,1,Intermediate,1,,CHEMBL629204,,BAO_0000218,,
12969,,Homo sapiens,The percentage of aspirin formed during hydrolysis in 20% human plasma at pH 7.4 at 37 degrees celsius,N,A,1,Intermediate,1,,CHEMBL629205,,BAO_0000218,,
12970,,Homo sapiens,The percentage of aspirin formed during hydrolysis in 60% human plasma at pH 7.4 at 37 degrees celsius,N,A,1,Intermediate,1,,CHEMBL629206,,BAO_0000218,,
12971,,,The percentage of aspirin formed during hydrolysis in 80% human plasma at pH 7.4 at 37 degrees celsius,U,A,0,Autocuration,1,,CHEMBL631185,,BAO_0000019,,
12972,,Rattus norvegicus,Compound was evaluated for the average bile flow rat in rats,N,A,1,Intermediate,1,,CHEMBL631186,,BAO_0000218,,
12973,,Oryctolagus cuniculus,"Effect of compound on cartilage in surgically induced osteoarthritis (OA) model in rabbit at 15 mg/kg, value are relative to activity of RS-130830 (7.9+/-1.5) at 25 mg/kg",N,A,1,Intermediate,1,,CHEMBL631187,,BAO_0000218,,
12974,,Oryctolagus cuniculus,"Effect of compound on cartilage in surgically induced osteoarthritis (OA) model in rabbit at 25 mg/kg, value are relative to activity of RS-130830 (7.9+/-1.5) at 25 mg/kg",N,A,1,Intermediate,1,,CHEMBL631188,,BAO_0000218,,
12975,,,Average half life period was determined,U,A,0,Autocuration,1,,CHEMBL876419,,BAO_0000019,,
12976,,,Average half life period was determined,U,A,0,Autocuration,1,,CHEMBL631189,,BAO_0000019,,
12977,,Human herpesvirus 1,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 0.8 mg/kg per day.,N,A,1,Intermediate,1,,CHEMBL631190,,BAO_0000218,,
12978,,Human herpesvirus 1,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 0.8 mg/kg per day.,N,A,1,Intermediate,1,,CHEMBL631191,,BAO_0000218,,
12979,,Human herpesvirus 1,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 12.5 mg/kg per day.,N,A,1,Intermediate,1,,CHEMBL631192,,BAO_0000218,,
12980,,Human herpesvirus 1,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 3.1 mg/kg per day.,N,A,1,Intermediate,1,,CHEMBL632400,,BAO_0000218,,
12981,,Human herpesvirus 1,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 50 mg/kg per day.,N,A,1,Intermediate,1,,CHEMBL630564,,BAO_0000218,,
12982,,Human herpesvirus 1,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 50 mg/kg per day.,N,A,1,Intermediate,1,,CHEMBL630565,,BAO_0000218,,
12983,,Human herpesvirus 1,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.02 mg/kg per day.,N,A,1,Intermediate,1,,CHEMBL630566,,BAO_0000218,,
12984,,Human herpesvirus 1,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.06 mg/kg per day.,N,A,1,Intermediate,1,,CHEMBL631229,,BAO_0000218,,
12985,,Human herpesvirus 1,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.25 mg/kg per day.,N,A,1,Intermediate,1,,CHEMBL631230,,BAO_0000218,,
12986,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL876428,,BAO_0000100,,
12987,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL631231,,BAO_0000100,,
12988,,,Calculated partition coefficient (clogP) (MacLogP),U,P,0,Autocuration,1,,CHEMBL631232,,BAO_0000100,,
12989,,,Hydrophilicity was determined,U,A,0,Autocuration,1,,CHEMBL631233,,BAO_0000019,,
12990,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL631234,,BAO_0000100,,
12991,,,Increased absorption was determined,U,A,0,Autocuration,1,,CHEMBL883126,,BAO_0000019,,
12992,,,Lipophilicity value was evaluated,U,P,0,Autocuration,1,,CHEMBL631235,,BAO_0000100,,
12993,,,Log P value of the compound.,U,P,0,Autocuration,1,,CHEMBL631236,,BAO_0000100,,
12994,,,Partition coefficient of compound was determined,U,A,0,Autocuration,1,,CHEMBL631237,,BAO_0000019,,
12995,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL631238,,BAO_0000100,,
12996,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL876429,,BAO_0000100,,
12997,,,Partition coefficient was measured by medchem software; Not calculated,U,A,0,Autocuration,1,,CHEMBL631414,,BAO_0000019,,
12998,,,Partition coefficient was measured by octanol-water using standard shake-flask method,U,P,0,Autocuration,1,,CHEMBL631415,,BAO_0000100,,
12999,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL631416,,BAO_0000100,,
13000,,,Partition coefficient (logP),U,A,0,Autocuration,1,,CHEMBL631417,,BAO_0000019,,
13001,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL631418,,BAO_0000100,,
13002,,,The Octanol/Water partition coefficient CLogP,U,P,0,Autocuration,1,,CHEMBL631419,,BAO_0000100,,
13003,,,The pharmacokinetic parameter C Log p was reported,U,A,0,Autocuration,1,,CHEMBL631420,,BAO_0000019,,
13004,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL631421,,BAO_0000100,,
13005,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL631422,,BAO_0000100,,
13006,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL631423,,BAO_0000100,,
13007,,Rattus norvegicus,Clearance rate in rat plasma when administered intraperitoneally at a dose of 10 mg/kg,N,A,1,Intermediate,1,,CHEMBL876430,,BAO_0000218,1969.0,
13008,,Rattus norvegicus,Clearance rate in rat plasma when administered intravenously at a dose of 10 mg/kg,N,A,1,Intermediate,1,,CHEMBL631424,,BAO_0000218,1969.0,
13009,,Canis lupus familiaris,Compound was administered intravenously in dog to evaluate plasma clearance values,N,A,1,Intermediate,1,,CHEMBL631425,,BAO_0000218,1969.0,
13010,,Simiiformes,Compound was administered intravenously in monkey to evaluate plasma clearance values,U,A,0,Autocuration,1,,CHEMBL631426,,BAO_0000218,1969.0,
13011,,Mus musculus,Compound was administered intravenously in mouse to evaluate plasma clearance values,N,A,1,Intermediate,1,,CHEMBL631427,,BAO_0000218,1969.0,
13012,,Canis lupus familiaris,Compound was evaluated in vivo for plasma clearance in dog after intravenous dose at 2 mg/Kg,N,A,1,Intermediate,1,,CHEMBL631428,,BAO_0000218,1969.0,
13013,Microsomes,Macaca mulatta,Intrinsic clearance in Rhesus liver microsome,N,A,1,Intermediate,1,,CHEMBL631429,,BAO_0000218,2107.0,
13014,Microsomes,Canis lupus familiaris,Intrinsic clearance in dog liver microsome,N,A,1,Intermediate,1,,CHEMBL631430,,BAO_0000218,2107.0,
13015,Microsomes,Rattus norvegicus,Intrinsic clearance in rat liver microsome,N,A,1,Intermediate,1,,CHEMBL631431,,BAO_0000218,2107.0,
13016,,Macaca mulatta,Low plasma clearance was calculated in rhesus monkey,N,A,1,Intermediate,1,,CHEMBL631432,,BAO_0000218,1969.0,
13017,,Canis lupus familiaris,Pharmacokinetic data at 0.5 mg/kg dose given to dogs intravenously.,N,A,1,Intermediate,1,,CHEMBL631433,,BAO_0000218,,
13018,,,Plasma clearance after intravenous dose of 0.3 mg/kg,U,A,0,Autocuration,1,,CHEMBL631434,,BAO_0000218,,
13019,,,Plasma clearance after intravenous dose of 1 mg/kg,U,A,0,Autocuration,1,,CHEMBL631435,,BAO_0000218,,
13020,,,Plasma clearance after intravenous dose of 3 mg/kg,U,A,0,Autocuration,1,,CHEMBL631436,,BAO_0000218,,
13021,,,Plasma clearance after intravenous dose of 3.87 mg/kg,U,A,0,Autocuration,1,,CHEMBL631437,,BAO_0000218,,
13022,,Rattus norvegicus,Plasma clearance after peroral administration at 10 mpk in Rat,N,A,1,Intermediate,1,,CHEMBL631438,,BAO_0000218,,
13023,,Macaca mulatta,Plasma clearance after peroral administration at 10 mpk in Rhesus,N,A,1,Intermediate,1,,CHEMBL876431,,BAO_0000218,,
13024,,Canis lupus familiaris,Plasma clearance after peroral administration at 10 mpk in dog,N,A,1,Intermediate,1,,CHEMBL631439,,BAO_0000218,,
13025,,Rattus norvegicus,Totla clearance of compound reported after 5 mg/kg i.v. dose in rat,N,A,1,Intermediate,1,,CHEMBL631440,,BAO_0000218,,
13026,,,Compound was evaluated for physico-chemical property of Critical micellar concentration (CMC),U,A,0,Autocuration,1,,CHEMBL631441,,BAO_0000019,,
13027,,,Critical Micellar concentration was determined,U,A,0,Autocuration,1,,CHEMBL631442,,BAO_0000019,,
13028,,,Critical Micellar concentration of the compound. was determined,U,A,0,Autocuration,1,,CHEMBL626525,,BAO_0000019,,
13029,,,Critical micelle concentration determined from the plots of the fluorescence intensity as a function of compound concentration,U,A,0,Autocuration,1,,CHEMBL627168,,BAO_0000019,,
13030,,,Critical micellar concentration was measured in water by the dye solubilization method,U,A,0,Autocuration,1,,CHEMBL875618,,BAO_0000019,,
13031,,,Hydrolysis turn over determined from the plots of the fluorescence assay quantified by HPLC,U,B,0,Autocuration,1,,CHEMBL626612,,BAO_0000019,,
13032,,,CMR value (relative to BAY K 8644),U,A,0,Autocuration,1,,CHEMBL626613,,BAO_0000019,,
13033,,,Carbamoylating activity was determined,U,A,0,Autocuration,1,,CHEMBL626614,,BAO_0000019,,
13034,,Simiiformes,Hypotension peak is percentage change from predose baseline pressure observed after intraduodenal dose of 10 mg/kg in monkey,U,A,0,Autocuration,1,,CHEMBL626615,,BAO_0000218,,
13035,,,Compound was evaluated for induced thermal stabilization for compound: DNA ratio of 1:10 at 0.1 to 0.2 degrees Centigrade.,U,A,0,Autocuration,1,,CHEMBL626616,,BAO_0000019,,
13036,,,Compound was evaluated for induced thermal stabilization for compound: DNA ratio of 1:5 at 0.1 to 0.2 degrees Centigrade.,U,A,0,Autocuration,1,,CHEMBL626617,,BAO_0000019,,
13037,,Canis lupus familiaris,Clearance from dog plasma after intravenous injection of 1 mg/kg of compound,N,A,1,Intermediate,1,,CHEMBL626618,,BAO_0000218,1969.0,
13038,,Rattus norvegicus,Clearance from rat plasma after intravenous injection of 1 mg/kg of compound,N,A,1,Intermediate,1,,CHEMBL626619,,BAO_0000218,1969.0,
13039,,Canis lupus familiaris,"Clearance rate at 0.46 mg/kg, iv, in dogs",N,A,1,Intermediate,1,,CHEMBL626620,,BAO_0000218,,
13040,,Rattus norvegicus,"Clearance rate at 5.5 mg/kg, iv, in rat",N,A,1,Intermediate,1,,CHEMBL626621,,BAO_0000218,,
13041,,Macaca fascicularis,Pharmacokinetic parameter Cl calculated in cynomolgus monkey when the compound was administered intravenously at 1 mg/kg concentration,N,A,1,Intermediate,1,,CHEMBL626622,,BAO_0000218,,
13042,,Macaca fascicularis,Pharmacokinetic parameter Cl calculated in cynomolgus monkey when the compound was administered intravenously at 0.5 mg/kg concentration,N,A,1,Intermediate,1,,CHEMBL626623,,BAO_0000218,,
13043,,Canis lupus familiaris,Pharmacokinetic parameter Cl calculated in dog when the compound was administered intravenously at 2 mg/kg concentration,N,A,1,Intermediate,1,,CHEMBL626624,,BAO_0000218,,
13044,,Rattus norvegicus,Pharmacokinetic parameter Cl calculated in rat when the compound was administered intravenously at 5 mg/kg concentration,N,A,1,Intermediate,1,,CHEMBL626625,,BAO_0000218,,
13045,,Rattus norvegicus,Clearance rate constant using isolated perfused rat liver (IPRL) assay,N,A,1,Intermediate,1,,CHEMBL626626,,BAO_0000218,2107.0,
13046,,,Tested for the total clearance of the compound,U,A,0,Autocuration,1,,CHEMBL626627,,BAO_0000218,,
13047,,Canis lupus familiaris,The clearance was measured in dogs after intravenous administration of 1 mg/kg dose,N,A,1,Intermediate,1,,CHEMBL626628,,BAO_0000218,,
13048,,,Total body clearance was determined,U,A,0,Autocuration,1,,CHEMBL626629,,BAO_0000218,,
13049,,Rattus norvegicus,Mean Chlorine excretion in rats when compound administered at 0 mg/kg po and vehicle dosed at 0 umol/kg,N,A,1,Intermediate,1,,CHEMBL626630,,BAO_0000218,,
13050,,Rattus norvegicus,Mean Chlorine excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 30.23 umol/kg,N,A,1,Intermediate,1,,CHEMBL626631,,BAO_0000218,,
13051,,,Solubility of 10 mg compound in aqueous buffer at pH 7.3 and 37 degree Centigrade after 8.0 hr,U,P,0,Autocuration,1,,CHEMBL626632,,BAO_0000100,,
13052,,,Solubility of 150 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 4.0 hr,U,P,0,Autocuration,1,,CHEMBL626633,,BAO_0000100,,
13053,,,Solubility of 150 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 8.0 hr,U,P,0,Autocuration,1,,CHEMBL626634,,BAO_0000100,,
13054,,,Solubility of 20 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 13.5 hr,U,P,0,Autocuration,1,,CHEMBL626635,,BAO_0000100,,
13055,,,Solubility of 20 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 4.0 hr,U,P,0,Autocuration,1,,CHEMBL626636,,BAO_0000100,,
13056,,,Solubility of 20 mg compound in aqueous buffer at pH 7.3 and 37 degree Centigrade after 8.0 hr,U,P,0,Autocuration,1,,CHEMBL626637,,BAO_0000100,,
13057,,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 10.9 uM/Kg/day),N,A,1,Intermediate,1,,CHEMBL626638,,BAO_0000218,,
13058,,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 2.3 uM/Kg/day,N,A,1,Intermediate,1,,CHEMBL626639,,BAO_0000218,,
13059,,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 23.3 uM/Kg/day,N,A,1,Intermediate,1,,CHEMBL626640,,BAO_0000218,,
13060,,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 4.8 uM/Kg/day,N,A,1,Intermediate,1,,CHEMBL626641,,BAO_0000218,,
13061,,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 9.2 uM/Kg/day,N,A,1,Intermediate,1,,CHEMBL627272,,BAO_0000218,,
13062,,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted uM/Kg/day,N,A,1,Intermediate,1,,CHEMBL627273,,BAO_0000218,,
13063,,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 0.027 (uM/kg/day),N,A,1,Intermediate,1,,CHEMBL627441,,BAO_0000218,,
13064,,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 0.27 (uM/kg/day),N,A,1,Intermediate,1,,CHEMBL628355,,BAO_0000218,,
13065,,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 13.3 (uM/kg/day),N,A,1,Intermediate,1,,CHEMBL628356,,BAO_0000218,,
13066,,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 2.7 (uM/kg/day),N,A,1,Intermediate,1,,CHEMBL628357,,BAO_0000218,,
