Fiscal year,Sector percent,CFLI (marker),Desertification (marker),Sector name,Knowledge for development (marker),CIDA business delivery model (old),Children issues (marker),Untied amount(Project-level budget),Project number,Climate change adaptation (marker),FSTC percent,Amount spent,IRTC percent,PBA type,Status,Maximum CIDA contribution (project-level),Branch ID,Branch name,Division ID,Division name,Section ID,Section name,Regional program (marker),Fund centre ID,Fund centre name,Programming process (new),Bilateral aid (international marker),Enviromental sustainability (marker),Climate change mitigation (marker),Participatory development and good governance,Trade development (marker),Biodiversity (marker)
20092910,0.8526005770080097,0,0,Badicaan8tation,0,CpreFugding,1,4031947.409364962,M013098o01,1,0.24139104486941226,274968.49807554105,6.753861222028447e-07,NotPhA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
200i2010,1.3877190313684975,0,0,Wastemxnagejentdiapozal,0,foreFundijg,1,4811267.493346912,M0q3099901,1,1.098486496894739,408902.58314899704,0.004784499226293197,gotPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2o092010,0.911684804270509,0,0,Publidsectorlolixyandarminiwtragivemanafejsnt,0,CorwFuneing,1,10558933.501059908,M01309i0o1,1,0.4235662704771201,1673142.603614872,0.000981103105155662,NotPBs,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2009201p,0.7238212760169366,0,0,Rosdtrans9ort,0,CofeFundinb,1,18994442.211326633,j0130990p1,1,0.39601941891672965,391941.6112695332,0.00031254862689856973,NotPfA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2009201o,1.8871040630612623,0,0,Energjgen4ratipn4enewablesourcesm7lyioletechholibies,0,Corerubding,1,23945348.623456165,M01e090001,1,0.5433594132114774,215030.90395656036,0.007026014224305371,NotPBs,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20092o10,0.9593924464988733,0,0,Mpnetaryonstitutlojs,0,xoreF7nding,1,3648899.520568818,j01e099001,1,0.3489129310840599,1744909.9370517149,0.003318410578849031,NotPBz,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20082010,1.6179551488470043,0,0,Agricultkrald4vroopment,0,CogeFugding,1,12660708.647417258,M0w3o99001,1,0.463736716412503,355396.7378482582,0.009741726241282047,NotPBs,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
e0092010,1.4881950576914047,0,0,Envirkbmentalpolicuandadministeativemzhar3megt,0,Co5eFundigg,1,16664494.91893683,M0130o90p1,1,1.4587452357084245,1612208.5774116118,0.024655831591701642,jotPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2p092010,1.1446003981222932,0,0,Sec6orsnotslscified,0,CoreFind7ng,1,5856949.33525571,M01309i0p1,1,0.1709797797347098,397930.78006653045,0.002751635273500178,NptPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
30092010,0.46024551284397897,0,0,P3imaryeducatiim,0,Coreduneing,1,20721182.830069978,M013oi9001,1,0.6512886522828553,322768.0834242363,0.018067560639998783,Not9BA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
200920q0,0.8585331042988946,0,0,Watersulplyparges7qtems,0,CireFundkng,1,39857368.24192709,Mo13p99001,1,0.43193469498194526,707177.4519085456,0.0012104798130201928,Not9BA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20092020,0.42175774215837697,0,0,San7tationlargexycrems,0,CorsFknding,1,13204562.555613931,n013099901,1,0.13306985189347276,331983.89251424663,0.001110333748025859,gotPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2009201p,0.795320334124791,0,0,Basicdrinoingwatersjpolt,0,Co3eFundinh,1,15752396.458599087,M02309900w,1,0.25656521684203626,2174733.8539685346,0.022466551949900923,NotoBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20092p10,0.09534333937830924,0,0,Baaicsag8tation,0,Cor4Fundinv,1,11845609.285513684,hp13099001,1,0.6726824270324682,1516956.0058004758,0.0032711143551145713,jotPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2009201p,0.09670588150400106,0,0,Wastemqnagements7dposal,0,Coreb8nding,1,20731713.226322956,M01409900q,1,0.8289621786857915,880626.2741611903,0.00594780945184849,NltPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20091010,0.5086402588989253,0,0,Punlicsectorpolucyagdadminie4ratifsmanagehen5,0,Cor4F7nding,1,24203955.465191424,M013p9900w,1,0.8612583070624484,477277.79757176386,0.006895161490664939,N0tPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
29092010,0.2186338922902833,0,0,Roadtrsnspor4,0,CofeFundinv,1,236260.339823585,M0q3090001,1,0.19677840229392407,680241.053438023,0.0005472487634039868,NotPBs,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20o92010,0.4556265196093099,0,0,Energygeberationfehewsbledours4wmult9plet2chnologies,0,sorrFunding,1,8148278.43309715,M0140i9001,1,0.49653188761710804,780780.8951913987,0.014112834736932443,NotPgA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2009201o,0.9584456383064557,0,0,Monetary8nxtit7ti0ns,0,CoreFuns7ng,1,350241.56428294256,h013099002,1,0.35634610743061035,2793918.2115247706,0.004507722900214735,NktPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
200920w0,1.3962810078788657,0,0,snriculturaidevelophent,0,Ckrebunding,1,1687437.7184763383,M0w3098001,1,1.1175310757256056,472777.4361488619,0.016566243053233117,NotPvA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2o092010,0.06659659813773344,0,0,Environjejtalpolicyajdadminjstragibemanxgemeg6,0,soreFugding,1,15627315.71653409,M01309o091,1,0.0015137441056402023,355429.2707421044,0.007498937829879804,NotPBq,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
200o2010,1.0131227242828815,0,0,Sevtorsnotz9ecified,0,Corevundinn,1,30277304.911678884,h013099002,1,0.40626515070233576,70389.3694448294,0.0011889047621079086,NktPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20002010,1.0380421327603975,0,0,Primaryed6datikn,0,CoreFkndlng,1,9286193.068373706,M02309900w,1,0.05088435571662531,1637210.2946931925,0.002508519174384442,NotPvA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
30092010,0.4605307224698919,0,0,Wateexy0plylargesystems,0,CoreFubdihg,1,19373193.74756082,M0130i9901,1,0.3876994490526853,451622.6602310658,0.00018276339802710158,NotPBs,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20091010,0.9318269069702059,0,0,Ssnitationlargexydrems,0,CoreFujving,1,21923532.867547087,k012099001,1,0.3502082616407888,540180.9609033935,0.005038255372751489,gotPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
29092010,0.9492994064288431,0,0,Bxsicdrinkingwatetcypply,0,xoreFunring,1,8244172.845032358,M023099p01,1,0.1760918923089273,1160116.4126987776,0.003581024099148321,NotPBq,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20992010,0.2924278896543425,0,0,nssicsanita4ion,0,Cor4Fugding,1,42485912.63502014,M0w4099001,1,0.5107822964614326,130225.09824665042,0.016337989391114402,No4PBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
10092010,0.4900648128988134,0,0,Wastemansgenentdiapoeal,0,CoteFunring,1,20921766.74692008,M023099p01,1,1.0195995097379817,359984.0878208494,0.003602398696150178,NotPhA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
200920q0,0.5306548099979401,0,0,Puvlifsectorpokicyaneadmijistrz4ifemanagehent,0,forerunding,1,11854575.801460393,M0139990p1,1,0.897674394615039,1681759.860924645,0.017362949364651045,Not9BA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20092019,0.3506012663344008,0,0,Roadtranspir6,0,CoreF7nsing,1,5196095.697599284,h913099001,1,0.06761366885296372,1544820.6770191276,0.005874558941626551,NotoBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2009w010,0.23082218901003193,0,0,Enertyfenerstionrene2abl2sourcesnuitlpletedhnologoes,0,Ci3eFunding,1,18047040.93238765,no13099001,1,0.40479968300341196,1184877.0886040942,0.018627470733354377,NotPvA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20092019,0.41187377931411034,0,0,Mome5aryinstktutiojs,0,CoreFkjding,1,22918619.768432558,M0139990p1,1,0.7886066293852753,341937.7219008688,0.009240334256927961,Not0BA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2p092010,0.022221197543016435,0,0,zgriculturqldevrlopm2nt,0,Cor2Fund9ng,1,16415191.452076733,M013099991,1,1.061929378909798,728377.0851049405,0.004021440318011743,Not9BA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2009201o,1.3031025460725991,0,0,Endiromkegtalpolicyanradmin9strativemanqgejrnt,0,CkreFundiny,1,31157312.035269987,M01399900q,1,0.10464118876528361,18604.02394100363,0.016820656050546813,botPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20082010,0.06131519014248088,0,0,Sestorsnofspecifiwd,0,CoreF8ndint,1,8679310.150652498,M023099901,1,0.3294752732677788,2302369.670785345,0.00909478351966506,botPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
200920q0,0.833174252078705,0,0,Primzryfduca5ion,0,CogeFundinr,1,3994331.2817474734,M0w3999001,1,0.9787825152393006,31663.684941259446,0.007570176861669149,botPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2009201o,0.09590992472984106,0,0,Wate3eupppylqrgesystems,0,Corerundinv,1,27488570.470367134,M913099091,1,0.15595739085557858,1546318.1504814585,0.007632025482335299,botPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20092019,0.03466261597435161,0,0,Samitagionlargesyst4md,0,CkrfFunding,1,14506558.469048195,h013090001,1,0.6672040679437442,153978.60148438925,0.016543513700771444,No5PBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
200p2010,0.3809735941201757,0,0,Baaicdr9njingwaters7pply,0,CoreFindinh,1,1999370.09931623,Mo13099p01,1,0.9546888714921467,750013.7965702638,0.007753284002050722,gotPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
e0092010,0.1090034880795232,0,0,Baqlcsxnitation,0,CorsFynding,1,423840.5031767674,M01r09900q,1,0.4506235515519814,223447.9923021426,0.005239427458454735,NotPBq,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20002010,0.32453645865569747,0,0,Was5emanagrmentdkspoeal,0,CoreFugdlng,1,24032017.840038106,M013099o02,1,0.859467579038627,311871.04252780764,0.0043598129565806465,NktPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
200920q0,0.018808148549962544,0,0,0ublkcsectorpolicyajdadminisrraticwmanafehsnt,0,CoreFundkbg,1,2295902.4813286485,M0130i9002,1,0.34208325016518104,412802.22228184855,0.011781802958145172,gotPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20092910,1.2478255646596166,0,0,Roadt4wnsport,0,Clr4Funding,1,22525862.334832165,M0q3098001,1,0.4139399036601245,1091314.7085445295,0.002633064838813495,NotPgA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
e0092010,0.8552537405622748,0,0,2merrygeg3rxtionrenewableso7rcesmul6iplehechnoiogies,0,CoreFunfibg,1,28896126.861614432,M01309i00q,1,0.430256576004561,547875.7752528894,0.0047435555586672635,NotPvA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
29092010,0.22326268612613337,0,0,jonetarhinstitufiobs,0,CoreFundknn,1,4835372.72854624,M013p99901,1,0.3216061213386906,73193.42041931127,0.01092112152955151,NotPBz,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2o092010,0.2610310043535724,0,0,Ageicuithtaldevelopment,0,CoreFugdibg,1,9379130.96615988,M01300900q,1,0.8521158095630396,481580.9995186246,0.004210672137137383,NotPBw,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
29092010,0.23064070258520192,0,0,Enforonmegtalpolicywndadmin8strativfmanxg3meny,0,CoreFundugg,1,2778671.0297587253,Mo13999001,1,0.5973356097282708,214562.18409489442,9.393669599683653e-07,NotPvA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20092019,0.7541584303704882,0,0,qechorsnotsoecified,0,C0rsFunding,1,24804289.91364274,M01209900w,1,0.03738119209271562,667556.5524785486,0.016792041711494773,NorPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2009201p,0.1198306586608332,0,0,9rokaryeducation,0,CoreFunfihg,1,20765919.740692034,M0q30p9001,1,0.3960156195745629,1441962.3269300365,0.005255659562172683,NotoBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20092020,0.02364537425374158,0,0,Wat4rsupllypzrgesystems,0,foreFundkng,1,26633516.7083549,Mp1e099001,1,0.7934920623257693,765671.9657180491,0.014073189881297323,NotoBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20o92010,0.991139854237008,0,0,Sajitationkzrgesysyems,0,C0rerunding,1,6835068.044712292,j0130o9001,1,0.5611385392447648,2819075.4244816625,0.009888743119135507,N0tPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2009q010,0.13162225495581725,0,0,Basicdrink8hhwateesupply,0,C8reFundibg,1,1276074.655185895,M01e0o9001,1,0.6730163651367048,1386867.0713663707,0.010714471698413853,NotPnA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
20o92010,0.2565769725840865,0,0,Basicsqnitxtkon,0,CpreFundibg,1,3250981.1089188075,Mp13o99001,1,0.49999193171736045,165603.8292807387,0.0032661889508100476,NohPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
q0092010,0.6348709669131265,0,0,Wawtemanafementdiqpodal,0,CordFundimg,1,1592568.7671492556,M0w309p001,1,0.5561592658500563,555033.127253557,0.009276106771537585,NotPBx,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
10092010,0.8751182174992024,0,0,oublicsectirpol9vyanwadmijistratidenananement,0,soreFundint,1,2343049.716386987,n013099p01,1,0.35187879087136376,2190911.1716271085,0.0012826420553192427,N8tPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
2009201p,1.050004410715535,0,0,Roadfrandport,0,CorrFunsing,1,29008838.876098067,n0130990p1,1,0.7561077056469384,1747155.2978721245,0.005866297740603861,gotPBA,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
10092010,0.8751326734139815,0,0,Energygenwrztiong2newzbleqourcfsmuotipletechnolpgifs,0,CofeFuncing,1,20336444.83863037,k0130p9001,1,0.8941959772359267,753234.9139628835,0.0005635491097103392,NotPBq,Closed,70340000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5438,Caribbean Development Bank-Core,Uncoded: Pre-APP,0,0,1,1,1,0
