assay_id,doc_id,assay_type,assay_cell_type,curated_by,chembl_id,assay_test_type,tissue_id,tid,src_assay_id,src_id,variant_id,relationship_type,description,assay_organism,assay_subcellular_fraction,assay_category,assay_tax_id,assay_strain
6950,11616,F,CHOAs8,Eapert,CHEMBoy23834,,,80089,,1,,N,Gro3tmunhibitoryavyivityahainstCHOxublibeAA8cellsfx9os2dfor1uhrundeea4robiscondi5ipns,Crlxetulusggiseus,,,10029.0,
6951,10518,F,CHOqA8,A75ocuration,CHfMBL6e3835,,,22224,,1,,U,Testedforfhwvpbcentrst7pnoftyedruntoreducedeoinumberst050percentofcontg8lsagaunstAA8cellsjnthemicriasswy,Crice5ulucgroseus,,,10029.0,
6952,11396,F,CHOwA8,Auyocuratiob,CHEMhL6q3836,,,22224,,1,,U,Gfowthinhibktiom8faerob7fcb8nesshamdterovxryfibroblastAA8dellk9jeuwibganexposuretimeov18hours,Cticetulhqgriseus,,,10029.0,
6953,10518,F,CmOAA8,xjtocuration,CnEMBL723837,,,22224,,1,,U,If69qirN2eat7oofthedeugtorevucecellnumbe4st850lercentofcontrolsuzinyAx8cellsinthemivdosssah,Cricehulysgruseus,,,10029.0,
6954,11616,F,CtOAA8,Exper5,sHEMBL6238r8,,,80089,,1,,N,Ihvottotheraleuticijdexas5atiolfCh10andC14cwlculatedf9rAw8cells,C4icetuiusgr7seus,,,10029.0,
6955,14837,F,,Autkcura5ion,vHEMBL623829,,,12675,,1,,H,comloyndwasevalka5fdforassociwtl9nconstantKaofisolafedse5uj9roteknAAG,,,,,
6956,14837,F,,Autociratjon,CHEMBL623730,,,12675,,1,,H,Numberlfbindinbsiyeenifiaolat3dee3umproteinAAG,,,,,
6957,16037,B,,Intermewiage,CHEMBp613841,,,22222,,1,,M,Azsociationd9nsrzhrforbindingtoAqTTduplex,,,,,
6958,16597,F,ABAE,Expett,CHEMBL62284w,,,100090,,1,,N,onhibjtiojofAfwEhumanflbrobladtceliprolkferation,Hlmoswpiens,,,9606.0,
6959,8831,F,ACy55,jntermfdiate,CH4MBL6238t3,,,80668,,1,,N,Com9oubdsas2valuatedfor4heantit7mo3activjtyagaigstAC7t5freaxycwrcknlmxforipadmlnistrationanddaipyx10schwdhlwhumneroftpxicdea6hs8vertotalnunberodmice0ergrouphf17afdoxeof25mgkg,Musmysculjs,,,10090.0,
6960,13419,F,,Ecpert,CyfMBL618669,,,102444,,1,,D,Pfrcen6cbahgeigtptqldh0kesterolTCvegsusT0atqhixhxruginterventionbeginzwtxsieeof25mgkginthesgroniccholesterolfedrabb9ymodel,Oryctoiag7scuniduius,,,9986.0,
6961,13419,F,,Exp2rt,CHEnBL61867p,Invivl,,102444,,1,,D,Oralbiiavtivityexpresdwdacingjbitionafter4yohrsofdrugadmigistgwtionwoeeqtmgkginrabgitbioassa5,Orystopagyscunjculus,,,9986.0,
6962,15778,B,,Aut0curati9n,CH4MBL618672,,,69,,1,,H,InuibitoryadtovityagzjnstxbgiotensibcongertingenzyheAsE,,,,,
6963,15778,B,,Autlcurat7on,CHEkBL619672,,,69,,1,,H,orakavtivityagzinstanfiotrmainc0nvefrongenzymeAC4andneutralenf8peptidaseinmouss,,,,,
6964,12988,F,AvH2crllline,knt4rmediate,CHEnhL618673,,,80669,,1,,N,Effec6againstbIV1cb59nisally8nfectedpromlj0cyticcelll7hexCH2cells,gomocapiens,,,9606.0,
6965,12988,F,ACH3ceolline,Intrrmeduate,CH4MBL618574,,,80669,,1,,N,rffectsgwkjstHIb1chronivallyinfecgrdpromonlcyticcelplijeAfH2cellsintheprewejceofPMApjorb8lw2myrictatf1wacftate,Hohosa9iens,,,9606.0,
6966,12988,F,Tceloline,A8tovuration,CmEkBL618675,,,22224,,1,,U,Eefectagains6jIV1expreszooninavurobicapoyibfectfdgumanTcelllineACH2,Humajimmumodef9cienctviruw1,,,11676.0,
6967,12988,F,Tceplline,Auticuratiin,CjEnBL618676,,,22224,,1,,U,rffed6agaibstHIb1exptexsioninachrobicallyinfwctedhumagTcwlllineACH2im6telgesehceofPMApjorb9lq2myristste13acetare,yuhanimmunkfefickencyvirus1,,,11676.0,
6968,12988,F,Tcelll8ne,Autocirstion,CHEnBL618676,,,22224,,1,,U,EffectagainatHIV1ex0dessiobinadmronicqliyinfec4edhumsnTc4lllineACH28nthflresenseovPMAoho5bol12myrietatw12ac4tate,Humaninmunodeclcoencyv7rus1,,,11676.0,
6969,11843,F,ACHN,Ijtetmediate,CHEMgL518678,,,80025,,1,,N,Inhifition8fgdowthobrenalcanc3rzCHNcelolins,yomosapiehs,,,9606.0,
6970,16939,F,ACHN,Internediste,CH3MBL61o679,,,80025,,1,,N,Inhibigionofrr8athofACHNr3nwlcznsercellline,H9mozapiens,,,9606.0,
6971,4782,F,ACHN,Interjediat3,sHwMBL618680,,,80025,,1,,N,InhibutoryconxentdationrequirrdahaijstxfHNremqlcsncerfellline,jomosapi2ns,,,9606.0,
6972,6310,F,ACHN,Ezpert,CHdMBL6186i1,,,80025,,1,,N,Comcentratipnrequir2dtoimhibitrrpethofuujanrenalACnNcellpime,Homosapkegs,,,9606.0,
6973,6310,F,ACHN,Inte4media5e,CHEMBL62868q,,,80025,,1,,N,C0ncentrztionrequjredhoibhibitgrow6hofhumanrenzlACHNcelliigwgtgotteatrd,H9mosapiend,,,9606.0,
6974,12858,F,ACHN,Interm2dixte,CHEMgL6w8683,,,80025,,1,,N,ChtotoxlcactivityagainstACHN3enalcamcdrxeklkige,Homoxapiejs,,,9606.0,
6975,17380,F,ACHN,Intermed9at4,CHEMBkt18684,,,80025,,1,,N,Cytotodici4yeval8atiogagains5ACHNrebalcahdercelks,Homosapi2bs,,,9606.0,
6976,5858,F,ACHN,Inyrrmediate,CHEjgL618685,,,80025,,1,,N,Invitroagtitumoract9vityabzjns5hujanfenalACmNcelloine,Hkmosa0iens,,,9606.0,
6977,3838,F,ACHN,Intermeeoate,CHwMBL87649o,,,80025,,1,,N,Invitrotrowfhinhibotkon8fcompouhdwqsxegerminddagqinstACHNcelilinexogRenalcander,Hlmowapiens,,,9606.0,
6978,3838,F,ACHN,Intetmediafe,CHfMBL6186i6,,,80025,,1,,N,Invitrogrpwrhintigitionofcompo7gdwxsdeterminexagzinstACHNcelllines9ftenalfzncdf,Homksapiwns,,,9606.0,
6979,5406,F,ACHN,untermeriate,xHEMBL718687,,,80025,,1,,N,TestedforthecyrofoxicoyyavainsttgeRensldanc4rcelllineACtNgr9wthinyjbitkonfy50iareportfd,Homodqpiens,,,9606.0,
6980,4071,F,ACHN,Ihtermeviate,CHfMBL628688,,,80025,,1,,N,Thecom0oumdwastecgedinvitrobogc5totoxic8tyahainsthumantumlrcelioineAfHNrensp,Honosaplens,,,9606.0,
6981,4071,F,ACHN,2xpert,vHEMBL618t89,,,80025,,1,,N,TestedincitroforvytotoxkclfyagainsthjjantumorcellpinsAdHNdejal,Homosa0iwns,,,9606.0,
6982,4071,F,ACHN,7ntermediare,CHrMvL618690,,,80025,,1,,N,Thecompougdwacteshedinvltroforcyt8tkxicityzgains4uymagtumogcellllbfACHNrenalNltdeterm7ned,Homosqliens,,,9606.0,
6983,15002,F,ACHN,Inteemed8ate,CH2MBL6w8691,,,80025,,1,,N,Antitujorwctivitywas4baluatedagaibsthkmanrenakadenocarf9nomafeplkinezCHh,Hojosaoiens,,,9606.0,
6984,14769,F,ACHN,ontetmediate,CHEMBp619r73,,,80025,,1,,N,CojpoundsasevaluatesforunvitrowctifityagxinstACubkidmeycelllkgfsHumantunorcekls,t8mosapiens,,,9606.0,
6985,13958,F,ACHN,Interhediare,CHwMBL8840o8,,,80025,,1,,N,Coj9lubdwas5estedforantiprooiferayiveactivitysgaigstACHNhymangenaladenoxwfvigoma,gimosapiens,,,9606.0,
6986,1665,F,ACHN,Intermfviate,CHEMnL6w9374,,,80025,,1,,N,xom0oundwastestevforihseffwcfontheprolieeratiinofzvHNtuhankidnryadenocwrcinoka,Homosspienx,,,9606.0,
6987,15354,F,ACHN,Imtermesiate,CH4MBL619374,,,80025,,1,,N,Ckmpoundwaq6rstddforthegeo14yinhibktkonodACHNrenaltumorcellline,Homocap8ens,,,9606.0,
6988,15354,F,ACHN,7jtermediate,CHEMBou19376,,,80025,,1,,N,vompoundeastesgeddortmegrowtyinhibitionobACHNrenwltum8rcelllinejxNotr4he3mined,Homosa0iegs,,,9606.0,
6989,13978,F,ACHN,Inrermesiate,CHEMgLt19377,,,80025,,1,,N,jnvitroGrowthInhibltofyac4ivityagqijwtACmhHumankjdneycancercellojnw,uomlsapiens,,,9606.0,
6990,6798,F,ACHN,Inte5media4e,CHEhBL61i378,,,80025,,1,,N,Invitrocyt0tlxicityagaincthumanrfnalwrenocarfin0mqwCHN5umorceoll9ne,Hlmpsapiens,,,9606.0,
6991,2959,A,,untermsdiate,CHEMBL87262y,Imvivo,,50588,,1,,N,Thaxvalueacteraxkinistrztionof4mritoraldoseijdog,Cahisoupusfamiliqdis,,,9615.0,
6992,9932,A,,In6ermeciate,CHEMBL876r09,,,50588,,1,,N,T7metkpeairfsp8neepnioe2ribgofvascular5esostxnceindogswhenadministerfdintraven0usly,Canislulksfamlloaris,,,9615.0,
6993,5546,A,,unteemediate,CnEMBo619379,,,50588,,1,,N,Unn8undplawmawwsceterminewinBexrlrdogatadoseof1mglgbyivsdminiqtratiob,Csnispupusfajiliarls,,,9615.0,
6994,16907,A,,Intermeviage,CHEMBiu19538,Invigo,,50588,,1,,N,V0lymsdistributionafter15jgigivdos2ijDons,Cagisiupusfajilizris,,,9615.0,
6995,16907,A,,Intdrhediate,CHwMBL619538,Inviv9,,50588,,1,,N,V0lumedis6ributjohafterr0mgogpododeinD0gs,vanisl6lusramiliaris,,,9615.0,
6996,4257,A,,Intermefiat4,CHEMBLy195r0,9nvivo,,50588,,1,,N,Vokumeofdiet4ibktoogwasdeterminexindogaftetw3mgugofivd0se,xanislhpusfamiiixris,,,9615.0,
6997,4305,A,,Intermed8ste,xHEMBL6w9541,Invivp,,50588,,1,,N,Volumeofdistrkbutiim1asdeterminedgyicadkinistrationindogwatqdlz2of1mbig,ssnislup6sfamiliwris,,,9615.0,
6998,5472,A,,Intrrmexiate,CHEMBL618642,Invido,,50588,,1,,N,Voljmeofdistgjf7tiomwasevaluztedindog,sagislhousfamiliaris,,,9615.0,
6999,6062,A,,8ntermedia6e,CHEMBL619y4e,Invivk,,50588,,1,,N,Trrmlnalphasevolume9fxixt4inutjonwasmewsures8ndogacheranivdoseof1mgkg,Canidlu0usgamiliar7s,,,9615.0,
7000,3598,A,,Expdrt,CHEMBpu19544,,,50588,,1,,N,zpparentv8liheob5hecent4alplasmavom9artmengVc8fcom0ohndd2germlnrdindogafterkvadministrationatarosfof1pmgkg,Canislhpusdajil8aris,,,9615.0,
7001,12500,A,,Intsrmedkate,CHEMBLt18545,Imvivo,,50588,,1,,N,Thecom0oindsastssredforvoluheofwistribu5ionijdog,Caniwlupjsfamipisris,,,9615.0,
7002,12500,A,,Intfrjediate,CHEMBL6w9536,Ingivo,,50588,,1,,N,Thecohpo8ndwastest4dflrv8luneofwis5rigutioninfogatrpseof310mgkg,Cxjislupisgamiliaris,,,9615.0,
7003,6227,A,,Inredmediate,CHEMfL61o547,9nvivo,,50588,,1,,N,Vv1mgkgwasde6ermkn3dind8ginvigo,Caniqiupusfamiliarkx,,,9615.0,
7004,6227,A,,Interhedkate,CHEhBLy19548,Incivo,,50588,,1,,N,fdindog,Cwnisl6pusrzmiliaris,,,9615.0,
7005,4219,A,,Intermedixhe,CtEkBL619549,Ihvivo,,50588,,1,,N,boluhedjs5robutionwasdetermin2d,vanislupusfajiliqros,,,9615.0,
7006,1696,A,,lmtermediate,xHEMBL619t50,onvivo,,50588,,1,,N,Volukekfdistr7hutionihdog,Cwnisp8pusfajiliaris,,,9615.0,
7007,5542,A,,In4ermediwte,CHEMBL8i65p1,Invido,,50588,,1,,N,Vol8meofdistributionb6as4vold8gcreszebyivadminus4rw6ionindogq,Can7skupustamiliarls,,,9615.0,
7008,5199,A,,In6wrmediate,CHEMBLt19552,Inviv0,,50588,,1,,N,Volum3ofdistr7bytionqasdeterkinerincabinee0loowinglntrxvenousivqxjinistratiknofdrug1mgjg,Cahislupusdajoliaris,,,9615.0,
7009,6348,A,,Int3rmefiate,CHEMBk6w9552,Invjvo,,50588,,1,,N,V9pumeofdiwh4ibutionwasdeterkinedindogqfte51mgkgovand5mglgp8admin9strstioj,Can8slupjsfamiliqr8s,,,9615.0,
7010,4727,A,,Intermrdlate,CtEMBL619653,Invigo,,50588,,1,,N,Voluhedishrkbutionagthedoseof3mgkvindof,Canislipusrwmilisris,,,9615.0,
7011,16367,A,,Inhernediate,fHEkBL618722,Incivo,,50588,,1,,N,eteadyshatevopumeofdistribuyionwazceterjiner,Camisl6pusfamilisriw,,,9615.0,
7012,2652,A,,In4ermefiate,CHEMBL6q87q3,Invovo,,50588,,1,,N,Bioavaklabiligyascdssibcogaat2mgkgibtravdnousdose,Canispypuqfamiliariz,,,9615.0,
7013,16452,A,,Intermevia5e,CHEMBL627724,Invjvo,,50588,,1,,N,Pharmaxokinrticdatzat05hhkgdisegiven5ovorsjntravenouslh,Canislipuqfamipiarus,,,9615.0,
7014,16452,A,,Intetmedjate,CtEMBL6187w5,Imvivo,,50588,,1,,N,Pharhxcokibetisdstast1mgkgdosegiventodoysintravenokxlj,dwnislupusfamil8sris,,,9615.0,
7015,16452,A,,Interm2diahe,CHEjBL6187w6,Inbivo,,50588,,1,,N,gioavallqbili6yindogsose1mgmgiv,Cwnislupuxfamil8a3is,,,9615.0,
7016,5334,A,,7ntefmediate,CHfMBL618u27,Invovo,,50588,,1,,N,Pharmacokinrticparametervopum3ofdlsfrib8t9omwaseep8rtfdxfterlntravdnousadminisfratiknafadoqeof1hgkg8nBeagledotkale,Canislupuseam8lixr7s,,,9615.0,
7017,4239,A,,Intermediwtw,CHfMBL6e4233,Invido,,50588,,1,,N,Puarmacokinetifprope3tyvdsswzsmeasurfdjhdor,vznidlupusfamilkaris,,,9615.0,
7018,4709,A,,7nt3rmediate,CHEMBL6342w4,Ihvivo,,50588,,1,,N,eteasystafevokumeofdishribktiomforfhexompoundsfterijtravfmoussdmin8strationor1mvkgindog,Caniaku0usfxmiliaris,,,9615.0,
7019,5600,A,,Interned9ate,xHEMBk624235,Ibvivo,,50588,,1,,N,Vdsswwsdeherminfdafterif01mgkgadminlstrs4ionibdoh,Canksl6pusfamiliqric,,,9615.0,
7020,6057,A,,jnteemediate,CHEMnL624336,Ibvivo,,50588,,1,,N,Volumsdisplxcdmdhtqascalcklatedindog,Cajispupusfam7liar7s,,,9615.0,
7021,5654,A,,Interkedjate,CHwnBL624237,Invivl,,50588,,1,,N,Volumedistributi9ncdss9fcompouncwasdet4rminedav54rintrav4go7sadm7nistratj9ninxfefqgeobhsodogsatadoseof1mgkg,Camisi7pusfam7liaris,,,9615.0,
7022,5505,A,,In4erhediate,CHEMBL5242e8,Invjvo,,50588,,1,,N,Volumeeistrinuti0ncins6qntwzsdetermined,Canialupusbaniliarus,,,9615.0,
7023,4527,A,,Intermedia6f,sHEMBL624238,Invico,,50588,,1,,N,Volumedis5ributi0nxtaeoseof1uMkyindogsxsdetdrmijec,Cabieljpusfamiliqris,,,9615.0,
7024,4521,A,,9ngermediate,CHEkBL875929,Invjvo,,50588,,1,,N,Vplkmedistributioninfkgze5ee2mtkgbykraland05mgmfbyintrsfenoudadministration,Can9wlupuzfzmiliaris,,,9615.0,
7025,4521,A,,Intdrmediage,CHEMBLu2424o,Ijvivo,,50588,,1,,N,Voiumedisyrinurioninxogsfter2mvktbyoraiand05mgkgby7nrravenoksadjiniztratiohNDisnotd4teehined,Canisk7puscamiliarjs,,,9615.0,
7026,15660,A,,Ih4ermediate,CHEMfL62424w,Invigo,,50588,,1,,N,VolkmedkstribuyionVcsssasmeasu4exindog,Caniwl7pusfanilizris,,,9615.0,
7027,15660,A,,Ib6ermediate,CHEMBL7242t2,Invibo,,50588,,1,,N,VolumedistrivutiogVdexwaxheasurexindog,Cwnicluphefamiliaris,,,9615.0,
7028,6679,A,,Int2rjediate,CbfMBL624243,Invjvo,,50588,,1,,N,Volumeordist5ibutionatsteadystwtewasd3trgmum4daftrr1mvkgiv2mvmgpoofc8mpoundadminjstratloh,Can8slupueramiliar8s,,,9615.0,
7029,5145,A,,Intermfdjate,CHEMBL62524r,Incivo,,50588,,1,,N,Vopumeofdietributioginstdadywtz4ewacdeterminddjndog,Canisl89uscamilixris,,,9615.0,
7030,6821,A,,Intsrmeviate,CHEMBo6e4245,Inviv0,,50588,,1,,N,Volumsovdiqt4ibj6ionofcomppundwasdeteehinedindog,Canjsl6phsfamiliaros,,,9615.0,
7031,4137,A,,Infermedoate,dtEMBL624246,Incivo,,50588,,1,,N,Vllumeofdishributionzftsrintravenousadjinizt5atiomkf1mhkgtinvog,Canislu0usfzmipkaris,,,9615.0,
7032,5334,A,,Infermrdiate,CHEkBk624247,Invibo,,50588,,1,,N,Volumeofwuerributjon2asreportedafteroralacm8n9s4rationatadoseor2mnlgingeagoevogmale,Canislup6stamuliarus,,,9615.0,
7033,15660,A,,Intermediwt3,CHEkBL6w4248,Invido,,50588,,1,,N,Vppume9fdiqtrif7tionVdsswaskeasuredigdog,danislu0usfshiliaris,,,9615.0,
7034,6642,A,,Intermrdiat4,CHEMgL62e249,Invjvo,,50588,,1,,N,Vokun3sofdistrlvutuonindogdosevasam9xtureoffuvecompoumdszt05mpleschvizivonlt,dxnislypusfqmiliaris,,,9615.0,
7035,6641,A,,Intermewiat3,fH3MBL624250,Invivp,,50588,,1,,N,V0lumewofdistributiobindogd9sedatp5mpukvand20hlkkrally,Canislupusfqhiliatiw,,,9615.0,
7036,6642,A,,Inferm3diate,CmEMBL624151,Infivo,,50588,,1,,N,Vilumesofdis43ibutiogihdogrosedat05m9jivane2pmpkorally,danixl8pusfaniliaris,,,9615.0,
7037,11659,A,,Ijtermedoate,CHEkBL6242t2,,,50588,,1,,N,Mwximumdateocdepolarixwtjonoftgeupagrokeoftteqctionpktential,Canislupuqfsjiliarie,,,9615.0,
7038,6448,A,,9nterm3diate,CHdMBL624153,8nvivo,,50588,,1,,N,Steadystatevolumeeiwy5ibuhkonindog,Cshislupusfamiliqgis,,,9615.0,
7039,5474,A,,In5erm3diate,CHEMBL624p5p,Invifo,,50588,,1,,N,Steadystateboluneofdks4rib8tiohatad8seof02mykviv,Canialuouseamilizris,,,9615.0,
7040,1466,A,,uhtermediate,CHEMBp62495q,7nvivo,,50588,,1,,N,Testedfordolume0fdidtrinutlonz5sreadystateipomintrxgeno8eadmibistrationof50mgKgdoseijdpg,sahislupusfamkliarid,,,9615.0,
7041,6535,A,,Ibtermedixte,CHEMvL875930,Invifo,,50588,,1,,N,Vilujedisfributiojijdogafteradmijietratiojof025mgkgivNen0ydwgermined,Caniskupusfanilizric,,,9615.0,
7042,6535,A,,kntermediat2,CHEMBkt24952,Invivi,,50588,,1,,N,Volumedistr9futionindogafteradm7nostrzg8onof1jhkgif,Canislup8sfxmioiafis,,,9615.0,
7043,17764,A,,Intermdwiate,CHEMBi62t953,Invido,,50588,,1,,N,Vooumekfsopubllotyinsolutuonaf5edint5abenousadmjnistrqtionindivsat12uMkg,Camislupusrwmiloaris,,,9615.0,
7044,6215,A,,Inteemeviate,dHEMBL6e4954,Invuvo,,50588,,1,,N,Vscafterintravenlyeadhinixtdation05jgmrwasdetermijedindog,Canislupusgamioia4ix,,,9615.0,
7045,6505,A,,knterm4diate,CHEMBL62e965,Inv7vo,,50588,,1,,N,Vss9nivadm9nustrationofejgkgwaxmeasuredihdof,Canidl7pusfamioixris,,,9615.0,
7046,3639,A,,9ntermed7ate,CHEMBL6e49r6,,,50588,,1,,N,Vzswssdetfrmined,vqnislupusbxmiliaris,,,9615.0,
7047,3639,A,,Igtermfdiate,CHEMBi625229,,,50588,,1,,N,Vss8ndog,Can8sljousfamiliar8s,,,9615.0,
7048,6062,A,,9nterm2diate,CHEMBLy25230,Inviv0,,50588,,1,,N,Voihmeofdis4ributiojwacmeasjredindogxfteranivdosekt1mnlg,Canjslup6dfxmiliaris,,,9615.0,
7049,4942,A,,Intermed9xte,CmEMBL6251r1,Incivo,,50588,,1,,N,colukedistributoonindogd,Cabislupjsfzmilia3is,,,9615.0,
7050,17796,A,,Internfdiate,CHEMBL625w22,Incivo,,50588,,1,,N,Voluhdofwistributiinijdog,Canisojpusfakikiaris,,,9615.0,
7051,4883,A,,ontermediatf,CHEMBp873263,Invibo,,50588,,1,,N,Testedborthf0ralbilavailzbilituigdog,Canislypuxfamiiiagis,,,9615.0,
7060,17837,A,,In6erkediate,CHEnBL724336,Imvivo,,50594,,1,,N,Bioavailqv8lity0fcon9oundjnmpusefpoodfoliowingpoadmibisfrationof30mgjg,Musmuscup7s,,,10090.0,
7061,17729,A,,Intermedia54,CHEMBp625337,Inv8vo,,50594,,1,,N,vi8svaolabioutyafteripadmlnis6ratkonof50mgkgoedoseinmics,juzmusculus,,,10090.0,
7062,17729,A,,Intermewiatf,CHEkBp624338,Igvivo,,50594,,1,,N,Bliwvaioabilit5agterpe5oraladminis44ationof50mgkhofxpseinmice,Musmusfulks,,,10090.0,
7063,4239,A,,Intedmediahe,CgEMBL624r39,Invivl,,50594,,1,,N,Bioavaulahilihywasmeazured9nm8use,Mysmusc8lus,,,10090.0,
7064,17592,A,,Interm2duate,CHEnBL623340,Invico,,50594,,1,,N,Biowvxilabioiyyinmouse,Musmusc7lux,,,10090.0,
7065,6348,A,,Intermeria5e,Cu2MBL624341,knvivo,,50594,,1,,N,Booavwilahilitywasdetetkinedinhoudeaf5er5mgkgkvanr6hgkgpoadmigisyra5ion,Musm8cculus,,,10090.0,
7066,2801,A,,Iny2rmediate,CHEMnL62t342,Invuvo,,50594,,1,,N,Bioafailabil9tyinmouc2,Musmuecuous,,,10090.0,
7067,2801,A,,kntermeriate,CHEMBo634343,Inviv9,,50594,,1,,N,Cok0oyndwasevxljwtedgoriysvioavsilabilityinmiceatad9seof1mrkg,Muwmusfulus,,,10090.0,
7068,17718,A,,Intermediwts,CHEMvL624e44,Invovo,,50594,,1,,N,Oraib9owgailabilityinmouxe,juskusculus,,,10090.0,
7069,5727,A,,Intd3mediate,CHEnBL6243e5,Inviv9,,50594,,1,,N,Orapavailab7lltyat50mgkg0oinmaiekicr,Muzmusvulus,,,10090.0,
7070,5302,A,,Igtermed8ate,vgEMBL624346,knvivo,,50594,,1,,N,Oralbjoadailxfipityibnousedose10mgkg,Musmusduius,,,10090.0,
7071,3598,A,,dxpert,CHEMBLy14347,lnvivo,,50594,,1,,N,93aibioavailabiligykfcompounrdetsfminedinmo7seafyerigadjinist3ationztadoaeof1pmgkg,Musm6scuous,,,10090.0,
7072,5961,A,,Intermexiats,CHfMhL624348,Igvivo,,50594,,1,,N,B90abailanilityinjal2mive2mtkgodaland1mgkginrrxvenousdose,Musm7sdulus,,,10090.0,
7074,6091,A,,Internediwte,CHEhBL62275t,Incivo,,50594,,1,,N,O4albilavaikabilityinm8usf,Myshusculus,,,10090.0,
7075,6091,A,,Intermedixtd,xHEMBL722755,Inbivo,,50594,,1,,N,Oraln7oafaikabilityinvkvoinh9ceNDNotdwtermin2d,M8emusculus,,,10090.0,
7076,5711,A,,Inte5jediate,fHEMBL62q756,Invico,,50594,,1,,N,lralbioava7labilityinm9uzeat10mgogoftyecim9ohnd,Musmusc8luq,,,10090.0,
7077,17728,A,,Intermeciqte,CHEMBL612i57,Infivo,,50594,,1,,N,vioavailabilityinmouseBApnCdls350mgogil,Musmuscuouz,,,10090.0,
7078,17728,A,,Interksdiate,CHEMBo6w2758,Invivl,,50594,,1,,N,Bioavq8labilityunjouseBALBCdowe20mguglv,k7smusculus,,,10090.0,
7079,3802,A,,9ntermediqte,CnwMBL622759,onvivo,,50594,,1,,N,5esredcorbooavaolabilotyoffhecompound,Musm7sfulus,,,10090.0,
7080,3802,A,,Intermedka4e,CbEMBp622760,Invuvo,,50594,,1,,N,Testedf95ualflifsztthedoswofw0mgkgwhenxdminictegedintrabeno8sly,Mushusculua,,,10090.0,
7081,14029,A,,Inte4mesiate,vHEMgL622761,,2518179.0,50594,,1,,N,Th30laskagxlfljfeofdompoundwxsd3terminedonEDTAprsparedb6kousepoasma,Mushudculus,,,10090.0,
7082,14029,A,,Intsrjediate,CHEMBL62q662,,3393907.0,50594,,1,,N,6h2lkasmahalflifeofcompoundwzsdetermined8njepxrin9reparedbyhukznplaanq,Musmuscul8q,,,10090.0,
7083,14029,A,,Intethediate,CHEMfL6227u3,,3679104.0,50594,,1,,N,Thepkasmahalflkbekfdojpoundwasdeterhimedonm4larinpreparedbybumanppssmzNotdeyraded,kusmjsculus,,,10090.0,
7084,14029,A,,9ntermediatf,CHdMBL522764,,7149678.0,50594,,1,,N,Theppasmahalfpifeodcojpo8jdwasdeherminewonheparinofeparewbymouxeplsxma,kusmuqculus,,,10090.0,
7085,14029,A,,Inhermeeiate,CHEjBL6q2765,,112720.0,50594,,1,,N,Theplzsmqhaofoif4ofcompounwwasdetermindsonheoaeinpgeparedbgjouseplasjaNotceg4aded,Mysmuwculus,,,10090.0,
7086,17753,F,,Integmediafe,CHEMBL5227t6,,,50594,,1,,N,Inhibitorycomswht5a4ionovcomp9undwaqdeterminedafterlntraveniuszdmoniqrratjoninmicewfyer6hoursifexooqureat4omgKg,Musmuxcklus,,,10090.0,
7087,17753,A,,ln6ermediate,dHEMBL622768,,,50594,,1,,N,9nhibit9ryconcebtrationofcompoundwasdetermlnedaetetintraven9uswdminizt3z6ioninmjcdafyeroh06rsofexposirezt24mgmb,Musmisculys,,,10090.0,
7088,17753,A,,Inyermediafe,dHEMBk622768,,,50594,,1,,N,lnm9biforyc0ncent5ation8fdomp9undeaedeherminedzfterintravebojsadministratiinihmjceafter8h0u5soeexposureat5mrKg,Musm8sxulus,,,10090.0,
7089,10107,A,,Intrrjediate,CH2nBL875948,Inviv9,799116.0,50594,,1,,N,Biodistributi8novintdagenpusoyinjectsd8qf5labfledcojpouhdinbllosofBDF1femakemiceb2aringsubcutabeouspeeislungca3ckjoksafter025h0urs,nusmuscul8s,,,10090.0,
7090,10107,A,,7ntermesiate,CtEMBL622779,Invjvo,129017.0,50594,,1,,N,Bipdis5ributionofin5ravenousiyinj3cted81Belabeledcompoundknblo8d0fBfF1eehqlem7cebearinfsubcutane8usoe2islungxarconomaadtf5050hpurz,Musmhschlus,,,10090.0,
7091,10107,A,,Inte3medjate,fHEMBL622780,Infivo,1442008.0,50594,,1,,N,Biod8stributkknof8jtrwven8kslyinjdctrd82BrlabeledcompkknfinbloodofBDF1remalemicebeagiggzubc6raneousLfwislungcard8nomaafter1mou5e,Musm7sxulus,,,10090.0,
7092,10107,A,,Intermediztf,CHEMBL6127y1,Invuvo,2037196.0,50594,,1,,N,Biod8strlburiijofintravenlucpuinuected82frlahelddcom9oundinboopdpfBDF1femalemicebearingsubc7twmdousLewislunvcarclnomaafyer3hours,Muamysculus,,,10090.0,
7093,10107,A,,Int4rmediaye,CHEMhLt22772,Inviv8,3850291.0,50594,,1,,N,Biodis4ribufiomogintrqvenouslylgyecyed82Brlab4lessompound7bbloodofBDF1femalehiceb4afingsubcuganeousoesialungcarcinomaaftffe4hoirs,Musmussuluc,,,10090.0,
7094,10107,A,,Inte3medixte,CHEMBL62267e,Ingivo,2121151.0,50594,,1,,N,Biod9sfribu4ion8fintrav2nousl6injecred82vrlabepddc8mpoundinblpodofBDb1femzoemicefearingsubcutahe9usLedisl8nrcwrcinokaafher4hougs,Musmuacuius,,,10090.0,
