assays_ASI,assays_DOI,assays_ASST,assays_ASSCT,assays_CURAB,assays_CHEI,assays_ASTTY,assays_TII,assays_Ti,assays_SASI,assays_SRI,assays_VARII,assays_RELATTY,assays_Descri,assays_ASSOR,assays_ASSSUBFRA,assays_ASTI,assays_CONFSC,assays_CEI,assays_BFOR
14056,10086,A,,Intermediate,CHEMBL625300,,1088.0,50597,,1,,N,Mean urine volume excretion in conscious rats at a dose of 10 mg/kg given orally,Rattus norvegicus,,Urine,1,,BAO_0000218
14057,10086,A,,Intermediate,CHEMBL625301,,1088.0,50597,,1,,N,Mean urine volume excretion in conscious rats at a dose of 100 mg/kg given orally,Rattus norvegicus,,Urine,1,,BAO_0000218
14058,10086,A,,Intermediate,CHEMBL625302,,1088.0,50597,,1,,N,Mean urine volume excretion in conscious rats at a dose of 3.0 mg/kg given orally,Rattus norvegicus,,Urine,1,,BAO_0000218
14059,10086,A,,Intermediate,CHEMBL874649,,1088.0,50597,,1,,N,Mean urine volume excretion in conscious rats at a dose of 30 mg/kg given orally,Rattus norvegicus,,Urine,1,,BAO_0000218
14060,13248,A,,Intermediate,CHEMBL625303,,,50597,,1,,N,In vitro metabolic stability of the test compound was evaluated after incubation in the presence of freshly isolated rat hepatocytes,Rattus norvegicus,,,1,,BAO_0000218
14061,13248,A,,Intermediate,CHEMBL625463,,,50597,,1,,N,In vitro metabolic stability of the test compound was evaluated after incubation in the presence of freshly isolated rat hepatocytes; NA= Not tested,Rattus norvegicus,,,1,,BAO_0000218
14062,14527,A,,Intermediate,CHEMBL625464,,2107.0,50587,,1,,N,In vitro metabolism in human liver microsomes,Homo sapiens,,Liver,1,,BAO_0000218
14063,3008,A,,Intermediate,CHEMBL625465,,,50587,,1,,N,Metabolism (NADH oxidation) by recombinant human NAD(P)H: quinone oxidoreductase (NQO1) is evaluated.,Homo sapiens,,,1,,BAO_0000218
14064,12582,A,,Intermediate,CHEMBL625466,,1088.0,50588,,1,,N,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 9.06 uM/Kg of drug,Canis lupus familiaris,,Urine,1,,BAO_0000218
14065,12582,A,,Intermediate,CHEMBL625467,,1088.0,50588,,1,,N,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 9.6 uM/Kg of drug,Canis lupus familiaris,,Urine,1,,BAO_0000218
14066,12582,A,,Intermediate,CHEMBL625468,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after intravenous administration of 7.94 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14067,12582,A,,Intermediate,CHEMBL625469,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 0 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14068,12582,A,,Intermediate,CHEMBL625470,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 1.01 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14069,12582,A,,Intermediate,CHEMBL632418,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 1.13 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14070,12582,A,,Intermediate,CHEMBL627250,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 10.1 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14071,12582,A,,Intermediate,CHEMBL627251,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 102 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14072,12582,A,,Intermediate,CHEMBL627252,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 105 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14073,12582,A,,Intermediate,CHEMBL627253,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 11.3 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14074,12582,A,,Intermediate,CHEMBL627254,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 113 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14075,12582,A,,Intermediate,CHEMBL875471,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 19.5 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14076,12582,A,,Intermediate,CHEMBL627255,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 195 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14077,12582,A,,Intermediate,CHEMBL627256,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 21.7 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14078,12582,A,,Intermediate,CHEMBL627257,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 217 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14079,12582,A,,Intermediate,CHEMBL627258,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 23.9 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14080,12582,A,,Intermediate,CHEMBL627259,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 239 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14081,12582,A,,Intermediate,CHEMBL627260,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 24.9 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14082,12582,A,,Intermediate,CHEMBL623256,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 249 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14083,12582,A,,Intermediate,CHEMBL874413,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 25.9 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14084,12582,A,,Intermediate,CHEMBL623257,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 259 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14085,12582,A,,Intermediate,CHEMBL623258,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 26.5 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14086,12582,A,,Intermediate,CHEMBL623259,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 265 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14087,12582,A,,Intermediate,CHEMBL623260,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 27 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14088,12582,A,,Intermediate,CHEMBL623261,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 27.9 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14089,12582,A,,Intermediate,CHEMBL623262,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 270 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14090,12582,A,,Intermediate,CHEMBL623263,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 279 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14091,12582,A,,Intermediate,CHEMBL623264,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 28.2 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14092,12582,A,,Intermediate,CHEMBL623265,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 28.22 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14093,12582,A,,Intermediate,CHEMBL623266,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 28.9 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14094,12582,A,,Intermediate,CHEMBL623267,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 282 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14095,12582,A,,Intermediate,CHEMBL623268,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 289 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14096,12582,A,,Intermediate,CHEMBL623269,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 3.40 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14097,12582,A,,Intermediate,CHEMBL623270,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 3.76 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14098,12582,A,,Intermediate,CHEMBL623271,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 30.2 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14099,12582,A,,Intermediate,CHEMBL623272,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 302 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14100,12582,A,,Intermediate,CHEMBL623273,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 31.6 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14101,12582,A,,Intermediate,CHEMBL623274,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 316 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14102,12582,A,,Intermediate,CHEMBL874414,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 32.4 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14103,12582,A,,Intermediate,CHEMBL623275,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 324 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14104,12582,A,,Intermediate,CHEMBL629150,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 34.0 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14105,12582,A,,Intermediate,CHEMBL623276,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 34.1 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14106,12582,A,,Intermediate,CHEMBL623277,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 34.8 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14107,12582,A,,Intermediate,CHEMBL623112,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 341 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14108,12582,A,,Intermediate,CHEMBL623113,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 348 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14109,12582,A,,Intermediate,CHEMBL623800,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 37.6 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14110,12582,A,,Intermediate,CHEMBL623801,,1088.0,50597,,1,,N,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 58.4 uM/Kg of drug,Rattus norvegicus,,Urine,1,,BAO_0000218
14111,12017,A,,Intermediate,CHEMBL623802,In vivo,2106.0,50597,,1,,N,"Biodistribution in uterus / spleen, muscle, lungs of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",Rattus norvegicus,,Spleen,1,,BAO_0000218
14112,12017,A,,Intermediate,CHEMBL623803,In vivo,995.0,50597,,1,,N,Biodistribution in uterus of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Uterus,1,,BAO_0000218
14113,12017,A,,Intermediate,CHEMBL623970,In vivo,995.0,50597,,1,,N,Biodistribution in uterus of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Uterus,1,,BAO_0000218
14114,12017,A,,Intermediate,CHEMBL623971,In vivo,995.0,50597,,1,,N,Biodistribution in uterus of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Uterus,1,,BAO_0000218
14115,14045,A,,Intermediate,CHEMBL623972,In vivo,178.0,50597,,1,,N,Biodistribution of 99m Tc complexes in rat and radio activity in blood at 10 min post injection (Average of three to five animals),Rattus norvegicus,,Blood,1,,BAO_0000218
14116,14045,A,,Intermediate,CHEMBL623973,In vivo,178.0,50597,,1,,N,Biodistribution of 99m Tc complexes in rat and radio activity in blood at 30 min post injection (Average of three to five animals),Rattus norvegicus,,Blood,1,,BAO_0000218
14117,14045,A,,Intermediate,CHEMBL623974,In vivo,178.0,50597,,1,,N,Biodistribution of 99m Tc complexes in rat and radio activity in blood at 5 min post injection (Average of three to five animals),Rattus norvegicus,,Blood,1,,BAO_0000218
14118,14045,A,,Intermediate,CHEMBL623975,In vivo,178.0,50597,,1,,N,Biodistribution of 99m Tc complexes in rat and radio activity in blood at 60 min post injection (Average of three to five animals),Rattus norvegicus,,Blood,1,,BAO_0000218
14119,14045,A,,Intermediate,CHEMBL623976,In vivo,955.0,50597,,1,,N,Biodistribution of 99m Tc complexes in rat and radio activity in brain at 10 min post injection (Average of three to five animals),Rattus norvegicus,,Brain,1,,BAO_0000218
14120,14045,A,,Intermediate,CHEMBL623977,In vivo,955.0,50597,,1,,N,Biodistribution of 99m Tc complexes in rat and radio activity in brain at 30 min post injection (Average of three to five animals),Rattus norvegicus,,Brain,1,,BAO_0000218
14121,14045,A,,Intermediate,CHEMBL623978,In vivo,955.0,50597,,1,,N,Biodistribution of 99m Tc complexes in rat and radio activity in brain at 5 min post injection (Average of three to five animals),Rattus norvegicus,,Brain,1,,BAO_0000218
14122,14045,A,,Intermediate,CHEMBL623979,In vivo,955.0,50597,,1,,N,Biodistribution of 99m Tc complexes in rat and radio activity in brain at 60 min post injection (Average of three to five animals),Rattus norvegicus,,Brain,1,,BAO_0000218
14123,14045,A,,Intermediate,CHEMBL623980,In vivo,,50597,,1,,N,Biodistribution of 99m Tc complexes in rat and radio activity in brain/blood at 10 min post injection (Average of three to five animals),Rattus norvegicus,,,1,,BAO_0000218
14124,14045,A,,Intermediate,CHEMBL623981,In vivo,,50597,,1,,N,Biodistribution of 99m Tc complexes in rat and radio activity in brain/blood at 30 min post injection (Average of three to five animals),Rattus norvegicus,,,1,,BAO_0000218
14125,14045,A,,Intermediate,CHEMBL626278,In vivo,,50597,,1,,N,Biodistribution of 99m Tc complexes in rat and radio activity in brain/blood at 5 min post injection (Average of three to five animals),Rattus norvegicus,,,1,,BAO_0000218
14126,14045,A,,Intermediate,CHEMBL626279,In vivo,,50597,,1,,N,Biodistribution of 99m Tc complexes in rat and radio activity in brain/blood at 60 min post injection (Average of three to five animals),Rattus norvegicus,,,1,,BAO_0000218
14127,14045,A,,Intermediate,CHEMBL626280,In vivo,,50594,,1,,N,Biodistribution in mice bladder plus excreted urine was determined,Mus musculus,,,1,,BAO_0000218
14128,14045,A,,Intermediate,CHEMBL626281,,,50594,,1,,N,"Percentage biodistribution in mouse blood, 10 minutes post injection",Mus musculus,,,1,,BAO_0000218
14129,14045,A,,Intermediate,CHEMBL626282,,,50594,,1,,N,"Percentage biodistribution in mouse blood, 30 minutes post injection",Mus musculus,,,1,,BAO_0000218
14130,14045,A,,Intermediate,CHEMBL626283,,,50594,,1,,N,"Percentage biodistribution in mouse blood, 5 minutes post injection",Mus musculus,,,1,,BAO_0000218
14131,14045,A,,Intermediate,CHEMBL626284,,,50594,,1,,N,"Percentage biodistribution in mouse blood, 60 minutes post injection",Mus musculus,,,1,,BAO_0000218
14132,14045,A,,Intermediate,CHEMBL626285,,955.0,50594,,1,,N,"Percentage biodistribution in mouse brain, 10 minutes post injection",Mus musculus,,Brain,1,,BAO_0000218
14133,14045,A,,Intermediate,CHEMBL626286,,955.0,50594,,1,,N,"Percentage biodistribution in mouse brain, 30 minutes post injection",Mus musculus,,Brain,1,,BAO_0000218
14134,14045,A,,Intermediate,CHEMBL626287,,955.0,50594,,1,,N,"Percentage biodistribution in mouse brain, 5 minutes post injection",Mus musculus,,Brain,1,,BAO_0000218
14135,14045,A,,Intermediate,CHEMBL626288,,955.0,50594,,1,,N,"Percentage biodistribution in mouse brain, 60 minutes post injection",Mus musculus,,Brain,1,,BAO_0000218
14136,14045,A,,Intermediate,CHEMBL626289,,,50594,,1,,N,"Percentage biodistribution in mouse heart, 10 minutes post injection",Mus musculus,,,1,,BAO_0000218
14137,14045,A,,Intermediate,CHEMBL626290,,,50594,,1,,N,"Percentage biodistribution in mouse heart, 30 minutes post injection",Mus musculus,,,1,,BAO_0000218
14138,14045,A,,Intermediate,CHEMBL626291,,,50594,,1,,N,"Percentage biodistribution in mouse heart, 5 minutes post injection",Mus musculus,,,1,,BAO_0000218
14139,14045,A,,Intermediate,CHEMBL839888,,,50594,,1,,N,"Percentage biodistribution in mouse heart, 60 minutes post injection",Mus musculus,,,1,,BAO_0000218
14140,14045,A,,Intermediate,CHEMBL626292,,160.0,50594,,1,,N,"Percentage biodistribution in mouse intestine, 10 minutes post injection",Mus musculus,,Intestine,1,,BAO_0000218
14141,14045,A,,Intermediate,CHEMBL626293,,160.0,50594,,1,,N,"Percentage biodistribution in mouse intestine, 30 minutes post injection",Mus musculus,,Intestine,1,,BAO_0000218
14142,14045,A,,Intermediate,CHEMBL626294,,160.0,50594,,1,,N,"Percentage biodistribution in mouse intestine, 5 minutes post injection",Mus musculus,,Intestine,1,,BAO_0000218
14143,14045,A,,Intermediate,CHEMBL626295,,160.0,50594,,1,,N,"Percentage biodistribution in mouse intestine, 60 minutes post injection",Mus musculus,,Intestine,1,,BAO_0000218
14144,14045,A,,Intermediate,CHEMBL627659,,2107.0,50594,,1,,N,"Percentage biodistribution in mouse liver, 10 minutes post injection",Mus musculus,,Liver,1,,BAO_0000218
14145,14045,A,,Intermediate,CHEMBL627660,,2107.0,50594,,1,,N,"Percentage biodistribution in mouse liver, 30 minutes of post injection",Mus musculus,,Liver,1,,BAO_0000218
14146,14045,A,,Intermediate,CHEMBL627661,,2107.0,50594,,1,,N,"Percentage biodistribution in mouse liver, 5 minutes post injection",Mus musculus,,Liver,1,,BAO_0000218
