assays_ss_tp,assays_cnfdnc_scr,assays_b_frmt,assays_dscrptn,assays_ss_d,assays_ss_rgnsm,assays_td,assays_src_ss_d,assays_vrnt_d,assays_ss_tss,assays_ss_cll_tp,assays_rltnshp_tp,assays_dc_d,assays_ss_strn,assays_cll_d,assays_ss_ctgr,assays_tss_d,assays_ss_tst_tp,assays_src_d,assays_ss_tx_d,assays_chmbl_d,assays_crtd_b,assays_ss_sbclllr_frctn
A,1,BAO_0000218,Tested for pharmacokinetic parameter to calculate the total body clearance at a dosage of 2.5 mg/kg in dog,13211,Canis lupus familiaris,50588,,,,,N,12528,,,,,In vivo,1,9615.0,CHEMBL627288,Intermediate,
A,1,BAO_0000218,Total clearance from the body in rat,13212,Rattus norvegicus,50597,,,,,N,7095,,,,,,1,10116.0,CHEMBL627289,Intermediate,
A,1,BAO_0000218,Clearance into cortex from rat plasma or PBS,13213,Rattus norvegicus,50597,,,Plasma,,N,14223,,,,1969.0,In vivo,1,10116.0,CHEMBL627290,Intermediate,
A,0,BAO_0000218,Clearance at an iv dose of 15 mg/Kg and po dose of 120 mg/Kg,13214,,22224,,,,,U,13569,,,,,In vivo,1,,CHEMBL627291,Autocuration,
A,0,BAO_0000218,Clearance at an iv dose of 15 mg/Kg and po dose of 240 mg/Kg,13215,,22224,,,,,U,13569,,,,,In vivo,1,,CHEMBL627292,Autocuration,
A,0,BAO_0000218,Clearance at an iv dose of 15 mg/Kg and po dose of 29.1 mg/Kg,13216,,22224,,,,,U,13569,,,,,In vivo,1,,CHEMBL627293,Autocuration,
A,0,BAO_0000218,Clearance at an iv dose of 15 mg/Kg and po dose of 30 mg/Kg,13217,,22224,,,,,U,13569,,,,,In vivo,1,,CHEMBL627294,Autocuration,
A,0,BAO_0000218,Clearance at an iv dose of 15 mg/Kg and po dose of 60 mg/Kg,13218,,22224,,,,,U,13569,,,,,In vivo,1,,CHEMBL875478,Autocuration,
A,0,BAO_0000218,Clearance was determined,13219,,22224,,,,,U,13979,,,,,In vivo,1,,CHEMBL627295,Autocuration,
A,1,BAO_0000218,Clearance was measured in mouse after administration of compound 20 mg/kg intravenously,13220,Mus musculus,50594,,,,,N,14315,,,,,In vivo,1,10090.0,CHEMBL627296,Intermediate,
A,1,BAO_0000218,Clearance was measured in rabbit after administration of compound 20 mg/kg intravenously,13221,Oryctolagus cuniculus,50592,,,,,N,14315,,,,,In vivo,1,9986.0,CHEMBL626119,Intermediate,
A,1,BAO_0000218,Clearance was measured in rat after administration of compound 20 mg/kg intravenously,13222,Rattus norvegicus,50597,,,,,N,14315,,,,,In vivo,1,10116.0,CHEMBL626120,Intermediate,
A,1,BAO_0000218,Clearance in rat after iv dose (100 ug/kg),13223,Rattus norvegicus,50597,,,,,N,12174,,,,,In vivo,1,10116.0,CHEMBL626121,Intermediate,
A,0,BAO_0000218,Clearance in guinea pig,13224,Cavia porcellus,22224,,,,,U,12797,,,,,In vivo,1,10141.0,CHEMBL626122,Autocuration,
A,1,BAO_0000218,Compound was evaluated for clearance in rat,13225,Rattus norvegicus,50597,,,,,N,12797,,,,,In vivo,1,10116.0,CHEMBL626123,Intermediate,
A,1,BAO_0000218,Compound was evaluated for the clearance in dog,13226,Canis lupus familiaris,50588,,,,,N,12797,,,,,In vivo,1,9615.0,CHEMBL623456,Intermediate,
A,1,BAO_0000218,Compound was evaluated for the clearance in rat,13227,Rattus norvegicus,50597,,,,,N,12797,,,,,In vivo,1,10116.0,CHEMBL623457,Intermediate,
A,1,BAO_0000218,Compound was tested in vivo for clearance after iv administration in the rat,13228,Rattus norvegicus,50597,,,,,N,11500,,,,,In vivo,1,10116.0,CHEMBL623458,Intermediate,
A,0,BAO_0000218,IV clearance determined at an iv dose of 14 mg/kg,13229,,22224,,,,,U,15173,,,,,In vivo,1,,CHEMBL623459,Autocuration,
A,0,BAO_0000218,IV clearance determined at an iv dose of 15.2 mg/kg,13230,,22224,,,,,U,15173,,,,,In vivo,1,,CHEMBL875484,Autocuration,
A,0,BAO_0000218,IV clearance determined at an iv dose of 15 mg/kg,13231,,22224,,,,,U,15173,,,,,In vivo,1,,CHEMBL623460,Autocuration,
A,0,BAO_0000218,IV clearance determined at an peroral dose of 30 mg/kg.,13232,,22224,,,,,U,15173,,,,,In vivo,1,,CHEMBL623461,Autocuration,
A,0,BAO_0000218,IV clearance determined at an peroral dose of 30.2 mg/kg.,13233,,22224,,,,,U,15173,,,,,In vivo,1,,CHEMBL623462,Autocuration,
A,0,BAO_0000218,IV clearance determined at an peroral dose of 30.3 mg/kg.,13234,,22224,,,,,U,15173,,,,,In vivo,1,,CHEMBL627386,Autocuration,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in kidney of male wistar rats,13235,Rattus norvegicus,50597,,,Kidney,,N,14198,,,,2113.0,In vivo,1,10116.0,CHEMBL627387,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in liver of male wistar rats,13236,Rattus norvegicus,50597,,,Liver,,N,14198,,,,2107.0,In vivo,1,10116.0,CHEMBL627388,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in lung of male wistar rats,13237,Rattus norvegicus,50597,,,Lung,,N,14198,,,,2048.0,In vivo,1,10116.0,CHEMBL627389,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in muscle of male wistar rats,13238,Rattus norvegicus,50597,,,Muscle tissue,,N,14198,,,,2385.0,In vivo,1,10116.0,CHEMBL627390,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in plasma of male wistar rats,13239,Rattus norvegicus,50597,,,Plasma,,N,14198,,,,1969.0,In vivo,1,10116.0,CHEMBL627391,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in red blood cells of male wistar rats,13240,Rattus norvegicus,50597,,,,,N,14198,,,,,In vivo,1,10116.0,CHEMBL627392,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in spleen of male wistar rats,13241,Rattus norvegicus,50597,,,Spleen,,N,14198,,,,2106.0,In vivo,1,10116.0,CHEMBL627393,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in trachea of male wistar rats,13242,Rattus norvegicus,50597,,,Trachea,,N,14198,,,,3126.0,In vivo,1,10116.0,CHEMBL627394,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in bone of male wistar rats,13243,Rattus norvegicus,50597,,,Bone,,N,14198,,,,10000001.0,In vivo,1,10116.0,CHEMBL627395,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in cerebellum of male wistar rats,13244,Rattus norvegicus,50597,,,Cerebellum,,N,14198,,,,2037.0,In vivo,1,10116.0,CHEMBL875485,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in cortex of male wistar rats,13245,Rattus norvegicus,50597,,,,,N,14198,,,,,In vivo,1,10116.0,CHEMBL627396,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in fat of male wistar rats,13246,Rattus norvegicus,50597,,,,,N,14198,,,,,In vivo,1,10116.0,CHEMBL627397,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in heart of male wistar rats,13247,Rattus norvegicus,50597,,,Heart,,N,14198,,,,948.0,In vivo,1,10116.0,CHEMBL627398,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in intestine bone of male wistar rats,13248,Rattus norvegicus,50597,,,Bone,,N,14198,,,,10000001.0,In vivo,1,10116.0,CHEMBL627399,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in kidney of male wistar rats,13249,Rattus norvegicus,50597,,,Kidney,,N,14198,,,,2113.0,In vivo,1,10116.0,CHEMBL627400,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in liver of male wistar rats,13250,Rattus norvegicus,50597,,,Liver,,N,14198,,,,2107.0,In vivo,1,10116.0,CHEMBL627401,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in lung of male wistar rats,13251,Rattus norvegicus,50597,,,Lung,,N,14198,,,,2048.0,In vivo,1,10116.0,CHEMBL627402,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in muscle of male wistar rats,13252,Rattus norvegicus,50597,,,Muscle tissue,,N,14198,,,,2385.0,In vivo,1,10116.0,CHEMBL627403,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in plasma of male wistar rats,13253,Rattus norvegicus,50597,,,Plasma,,N,14198,,,,1969.0,In vivo,1,10116.0,CHEMBL627404,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in red blood cells of male wistar rats,13254,Rattus norvegicus,50597,,,,,N,14198,,,,,In vivo,1,10116.0,CHEMBL623101,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in spleen of male wistar rats,13255,Rattus norvegicus,50597,,,Spleen,,N,14198,,,,2106.0,In vivo,1,10116.0,CHEMBL877480,Intermediate,
A,1,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in trachea of male wistar rats,13256,Rattus norvegicus,50597,,,Trachea,,N,14198,,,,3126.0,In vivo,1,10116.0,CHEMBL623102,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in bone of male wistar rats,13257,Rattus norvegicus,50597,,,Bone,,N,14198,,,,10000001.0,In vivo,1,10116.0,CHEMBL623103,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in cerebellum of male wistar rats,13258,Rattus norvegicus,50597,,,Cerebellum,,N,14198,,,,2037.0,In vivo,1,10116.0,CHEMBL623104,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in cortex of male wistar rats,13259,Rattus norvegicus,50597,,,,,N,14198,,,,,In vivo,1,10116.0,CHEMBL623105,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in fat of male wistar rats,13260,Rattus norvegicus,50597,,,,,N,14198,,,,,In vivo,1,10116.0,CHEMBL623106,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in heart of male wistar rats,13261,Rattus norvegicus,50597,,,Heart,,N,14198,,,,948.0,In vivo,1,10116.0,CHEMBL623107,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in intestine of male wistar rats,13262,Rattus norvegicus,50597,,,Intestine,,N,14198,,,,160.0,In vivo,1,10116.0,CHEMBL623108,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in kidney of male wistar rats,13263,Rattus norvegicus,50597,,,Kidney,,N,14198,,,,2113.0,In vivo,1,10116.0,CHEMBL623109,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in liver of male wistar rats,13264,Rattus norvegicus,50597,,,Liver,,N,14198,,,,2107.0,In vivo,1,10116.0,CHEMBL623110,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in lung of male wistar rats,13265,Rattus norvegicus,50597,,,Lung,,N,14198,,,,2048.0,In vivo,1,10116.0,CHEMBL623111,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in muscle of male wistar rats,13266,Rattus norvegicus,50597,,,Muscle tissue,,N,14198,,,,2385.0,In vivo,1,10116.0,CHEMBL625060,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in plasma of male wistar rats,13267,Rattus norvegicus,50597,,,Plasma,,N,14198,,,,1969.0,In vivo,1,10116.0,CHEMBL625061,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in red blood cells of male wistar rats,13268,Rattus norvegicus,50597,,,,,N,14198,,,,,In vivo,1,10116.0,CHEMBL625062,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in spleen of male wistar rats,13269,Rattus norvegicus,50597,,,Spleen,,N,14198,,,,2106.0,In vivo,1,10116.0,CHEMBL625063,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in trachea of male wistar rats,13270,Rattus norvegicus,50597,,,Trachea,,N,14198,,,,3126.0,In vivo,1,10116.0,CHEMBL625064,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in bone of male wistar rats,13271,Rattus norvegicus,50597,,,Bone,,N,14198,,,,10000001.0,In vivo,1,10116.0,CHEMBL625065,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in cerebellum of male wistar rats,13272,Rattus norvegicus,50597,,,Cerebellum,,N,14198,,,,2037.0,In vivo,1,10116.0,CHEMBL625066,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in cortex of male wistar rats,13273,Rattus norvegicus,50597,,,,,N,14198,,,,,In vivo,1,10116.0,CHEMBL625067,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in fat of male wistar rats,13274,Rattus norvegicus,50597,,,,,N,14198,,,,,In vivo,1,10116.0,CHEMBL625068,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in heart of male wistar rats,13275,Rattus norvegicus,50597,,,Heart,,N,14198,,,,948.0,In vivo,1,10116.0,CHEMBL622159,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in intestine of male wistar rats,13276,Rattus norvegicus,50597,,,Intestine,,N,14198,,,,160.0,In vivo,1,10116.0,CHEMBL622160,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in kidney of male wistar rats,13277,Rattus norvegicus,50597,,,Kidney,,N,14198,,,,2113.0,In vivo,1,10116.0,CHEMBL622161,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in lung of male wistar rats,13278,Rattus norvegicus,50597,,,Lung,,N,14198,,,,2048.0,In vivo,1,10116.0,CHEMBL622162,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in muscle of male wistar rats,13279,Rattus norvegicus,50597,,,Muscle tissue,,N,14198,,,,2385.0,In vivo,1,10116.0,CHEMBL622163,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in plasma of male wistar rats,13280,Rattus norvegicus,50597,,,Plasma,,N,14198,,,,1969.0,In vivo,1,10116.0,CHEMBL622313,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in red blood cells of male wistar rats,13281,Rattus norvegicus,50597,,,,,N,14198,,,,,In vivo,1,10116.0,CHEMBL622314,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in spleen of male wistar rats,13282,Rattus norvegicus,50597,,,Spleen,,N,14198,,,,2106.0,In vivo,1,10116.0,CHEMBL622315,Intermediate,
A,1,BAO_0000218,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in trachea of male wistar rats,13283,Rattus norvegicus,50597,,,Trachea,,N,14198,,,,3126.0,In vivo,1,10116.0,CHEMBL622316,Intermediate,
A,1,BAO_0000218,Normal diffusion coefficient in water for Escherichia coli,13284,Escherichia coli,50212,,,,,N,15599,,,,,,1,562.0,CHEMBL877486,Intermediate,
A,0,BAO_0000019,Average max percent decrease in RVR (renal vascular resistance) was determined,13285,,22224,,,,,U,8204,,,,,,1,,CHEMBL622317,Autocuration,
A,0,BAO_0000019,Average max percent decrease in RVR (renal vascular resistance) was determined.,13286,,22224,,,,,U,8204,,,,,,1,,CHEMBL622318,Autocuration,
A,0,BAO_0000019,In vitro stability to pepsin promoting hydrolysis after 1 hr incubation time,13287,,22224,,,,,U,6154,,,,,,1,,CHEMBL622319,Autocuration,
A,0,BAO_0000019,In vitro stability to pepsin promoting hydrolysis after 2 hr incubation time,13288,,22224,,,,,U,6154,,,,,,1,,CHEMBL622320,Autocuration,
A,0,BAO_0000019,In vitro stability to pepsin promoting hydrolysis after 64h incubation time,13289,,22224,,,,,U,6154,,,,,,1,,CHEMBL622321,Autocuration,
A,0,BAO_0000019,In vitro stability to pepsin promoting hydrolysis after 84 hr incubation time,13290,,22224,,,,,U,6154,,,,,,1,,CHEMBL622322,Autocuration,
A,0,BAO_0000019,Compound was tested for diuretic activity in sodium content of the 3-h sample was measured by flame photometry,13291,,22224,,,,,U,7114,,,,,,1,,CHEMBL622323,Autocuration,
A,1,BAO_0000218,Compound was tested for diuretic activity in sodium content of the 3-h sample was measured by flame photometry in rat,13292,Rattus norvegicus,50597,,,,,N,7114,,,,,,1,10116.0,CHEMBL622324,Intermediate,
A,1,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 0.03mg/kg, po",13293,Canis lupus familiaris,50588,,,Urine,,N,8133,,,,1088.0,,1,9615.0,CHEMBL622325,Intermediate,
A,1,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 1.0 mg/kg, po",13294,Canis lupus familiaris,50588,,,Urine,,N,8133,,,,1088.0,,1,9615.0,CHEMBL622326,Intermediate,
A,1,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 10.0 mg/kg, po",13295,Canis lupus familiaris,50588,,,Urine,,N,8133,,,,1088.0,,1,9615.0,CHEMBL877487,Intermediate,
A,1,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 1 mg/kg, po",13296,Canis lupus familiaris,50588,,,Urine,,N,8133,,,,1088.0,,1,9615.0,CHEMBL622327,Intermediate,
A,1,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 3.0 mg/kg, po",13297,Canis lupus familiaris,50588,,,Urine,,N,8133,,,,1088.0,,1,9615.0,CHEMBL622328,Intermediate,
A,1,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 30 mg/kg, po",13298,Canis lupus familiaris,50588,,,Urine,,N,8133,,,,1088.0,,1,9615.0,CHEMBL622329,Intermediate,
A,1,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 0.1 mg/kg, po",13299,Canis lupus familiaris,50588,,,Urine,,N,8133,,,,1088.0,,1,9615.0,CHEMBL622330,Intermediate,
A,1,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 0.3mg/kg, po",13300,Canis lupus familiaris,50588,,,Urine,,N,8133,,,,1088.0,,1,9615.0,CHEMBL622331,Intermediate,
A,1,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 10mg/kg, po",13301,Canis lupus familiaris,50588,,,Urine,,N,8133,,,,1088.0,,1,9615.0,CHEMBL622332,Intermediate,
A,1,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 3 mg/kg, po",13302,Canis lupus familiaris,50588,,,Urine,,N,8133,,,,1088.0,,1,9615.0,CHEMBL622333,Intermediate,
A,0,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded monkey at 100 mg/kg, po",13303,Simiiformes,22224,,,Urine,,U,8133,,,,1088.0,,1,314293.0,CHEMBL627658,Autocuration,
A,0,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded monkey at 10mg/kg, po",13304,Simiiformes,22224,,,Urine,,U,8133,,,,1088.0,,1,314293.0,CHEMBL630428,Autocuration,
