confidence_score,doc_id,tissue_id,assay_type,assay_subcellular_fraction,src_assay_id,curated_by,chembl_id,src_id,assay_tissue,variant_id,assay_id,assay_test_type,relationship_type,bao_format,assay_cell_type,assay_tax_id,assay_category,assay_organism,description,assay_strain,tid,cell_id
1.0,11831.0,,F,,,Intermediate,CHEMBL619290,1.0,,,5336.0,,N,BAO_0000219,791T cell line,9606.0,,Homo sapiens,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells having only 3-5% antigen expression; <20% inhibition achieved,,80641.0,972.0
1.0,11831.0,,F,,,Intermediate,CHEMBL619291,1.0,,,5337.0,,N,BAO_0000219,791T cell line,9606.0,,Homo sapiens,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate AH1.11 (Type H1: MSR-33),,80641.0,972.0
1.0,11831.0,,F,,,Intermediate,CHEMBL619292,1.0,,,5338.0,,N,BAO_0000219,791T cell line,9606.0,,Homo sapiens,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate AH1.11 (Type H2: MSR-26),,80641.0,972.0
1.0,11831.0,,F,,,Intermediate,CHEMBL619293,1.0,,,5339.0,,N,BAO_0000219,791T cell line,9606.0,,Homo sapiens,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate AH1.11 (Type H3: MSR-28); <20% inhibition achieved,,80641.0,972.0
1.0,11831.0,,F,,,Intermediate,CHEMBL619294,1.0,,,5340.0,,N,BAO_0000219,791T cell line,9606.0,,Homo sapiens,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate H1.11 (Type H1: MSR-33),,80641.0,972.0
1.0,11831.0,,F,,,Intermediate,CHEMBL619295,1.0,,,5341.0,,N,BAO_0000219,791T cell line,9606.0,,Homo sapiens,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate H1.11 (Type H2: MSR-26),,80641.0,972.0
1.0,11831.0,,F,,,Intermediate,CHEMBL619296,1.0,,,5342.0,,N,BAO_0000219,791T cell line,9606.0,,Homo sapiens,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate H1.11 (Type H2: MSR-26) (less than 20% inhibition achieved),,80641.0,972.0
1.0,11831.0,,F,,,Intermediate,CHEMBL619297,1.0,,,5343.0,,N,BAO_0000219,791T cell line,9606.0,,Homo sapiens,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate H1.11 (Type H3: MSR-28); <20% inhibition achieved,,80641.0,972.0
1.0,12782.0,,F,,,Intermediate,CHEMBL619298,1.0,,,5344.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,Growth inhibitory concentration against tumor cells in culture renal cancer 796-0 cell line,,80640.0,391.0
0.0,1229.0,,F,,,Intermediate,CHEMBL619299,1.0,,,5345.0,,U,BAO_0000019,,,,,In vitro anticancer activity against 8 NCI CNS cancer cell lines; inactive,,22226.0,
1.0,15313.0,,F,,,Expert,CHEMBL619300,1.0,,,5346.0,,N,BAO_0000219,RPMI-8226,9606.0,,Homo sapiens,Inhibition of cell growth in drug resistant 8226 myeloma cell line,,80433.0,741.0
1.0,15313.0,,F,,,Expert,CHEMBL619301,1.0,,,5347.0,,N,BAO_0000219,RPMI-8226,9606.0,,Homo sapiens,Inhibition of cell growth in drug sensitive 8226 myeloma cell line,,80433.0,741.0
1.0,11544.0,,F,,,Intermediate,CHEMBL619302,1.0,,,5348.0,,N,BAO_0000219,RPMI-8226,9606.0,,Homo sapiens,In vitro inhibition of tumor cell growth in the human myeloma 8226 system.,,80433.0,741.0
1.0,9424.0,,F,,,Intermediate,CHEMBL619303,1.0,,,5349.0,,N,BAO_0000219,RPMI-8226,9606.0,,Homo sapiens,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.01 ug/mL,,80433.0,741.0
1.0,9424.0,,F,,,Intermediate,CHEMBL619304,1.0,,,5350.0,,N,BAO_0000219,RPMI-8226,9606.0,,Homo sapiens,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.1 ug/mL,,80433.0,741.0
1.0,9424.0,,F,,,Intermediate,CHEMBL857706,1.0,,,5351.0,,N,BAO_0000219,RPMI-8226,9606.0,,Homo sapiens,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.1 ug/mL (*: >50% cell kill),,80433.0,741.0
1.0,9424.0,,F,,,Intermediate,CHEMBL619305,1.0,,,5352.0,,N,BAO_0000219,RPMI-8226,9606.0,,Homo sapiens,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.3 ug/mL (*: >50% cell kill),,80433.0,741.0
1.0,9424.0,,F,,,Intermediate,CHEMBL619306,1.0,,,5353.0,,N,BAO_0000219,RPMI-8226,9606.0,,Homo sapiens,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.5 ug/mL. (*: >1 log cell kill),,80433.0,741.0
1.0,9424.0,,F,,,Intermediate,CHEMBL619307,1.0,,,5354.0,,N,BAO_0000219,RPMI-8226,9606.0,,Homo sapiens,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 10 ug/mL (*: >1 log cell kill),,80433.0,741.0
1.0,9424.0,,F,,,Intermediate,CHEMBL619308,1.0,,,5355.0,,N,BAO_0000219,RPMI-8226,9606.0,,Homo sapiens,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 10 ug/mL (*: >1 log cell kill),,80433.0,741.0
1.0,9424.0,,F,,,Intermediate,CHEMBL619309,1.0,,,5356.0,,N,BAO_0000219,RPMI-8226,9606.0,,Homo sapiens,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 1 ug/mL. (*: >50% cell kill),,80433.0,741.0
1.0,9424.0,,F,,,Intermediate,CHEMBL619310,1.0,,,5357.0,,N,BAO_0000219,RPMI-8226,9606.0,,Homo sapiens,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 1 ug/mL. (*: >1 log cell kill),,80433.0,741.0
1.0,14769.0,,F,,,Intermediate,CHEMBL619311,1.0,,,5358.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Compound was evaluated for in vitro activity against A498 kidney cell lines (Human tumor cells ),,80021.0,624.0
1.0,15354.0,,F,,,Intermediate,CHEMBL619312,1.0,,,5359.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Compound was tested for the growth inhibition of A498 renal tumor cell line,,80021.0,624.0
1.0,17445.0,,F,,,Intermediate,CHEMBL619313,1.0,,,5360.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,In vitro cytotoxicity against human tumor A498 cell line (renal cancer),,80021.0,624.0
1.0,4337.0,,F,,,Intermediate,CHEMBL619314,1.0,,,5361.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,In vitro inhibitory concentration against renal cancer cell line A498,,80021.0,624.0
1.0,15277.0,,F,,,Intermediate,CHEMBL619959,1.0,,,5362.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Cytotoxicity against A 498 tumor cell line,,80021.0,624.0
1.0,4812.0,,F,,,Intermediate,CHEMBL619960,1.0,,,5363.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,In vitro antitumor activity against A498 human cancer cell line,,80021.0,624.0
1.0,4812.0,,F,,,Intermediate,CHEMBL619961,1.0,,,5364.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,In vitro antitumor activity against A498 human cancer cell line (Data from NCI-screening),,80021.0,624.0
1.0,4995.0,,F,,,Intermediate,CHEMBL619962,1.0,,,5365.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Inhibitory dose required against A498 human tumor cell lines,,80021.0,624.0
1.0,5847.0,,F,,,Intermediate,CHEMBL875586,1.0,,,5366.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Anticancer activity against one renal cancer (A498 cell line),,80021.0,624.0
1.0,6557.0,,F,,,Intermediate,CHEMBL619963,1.0,,,5367.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,In vitro cytotoxicity against melanoma A498 cell line,,80021.0,624.0
1.0,2597.0,,F,,,Intermediate,CHEMBL619964,1.0,,,5368.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Compound was tested for growth inhibitory activity against A498 cell line,,80021.0,624.0
1.0,6058.0,,F,,,Intermediate,CHEMBL620108,1.0,,,5369.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Compound tested for growth inhibition of renal cancer cell line A498,,80021.0,624.0
1.0,17708.0,,F,,,Intermediate,CHEMBL620109,1.0,,,5370.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Compound was tested for 50% growth inhibition against human renal cancer A498 cell line,,80021.0,624.0
1.0,15176.0,,F,,,Intermediate,CHEMBL620110,1.0,,,5371.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Growth inhibition of the A498 Renal cancer cell line for 2-day in vitro assay.,,80021.0,624.0
1.0,15300.0,,F,,,Intermediate,CHEMBL620111,1.0,,,5372.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,In vitro antitumor activity against Renal cancer A498 cell lines by 6-day assay,,80021.0,624.0
1.0,11970.0,,F,,,Intermediate,CHEMBL620112,1.0,,,5373.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Tested for cytotoxicity against A498 cell lines in renal cancer,,80021.0,624.0
1.0,12400.0,,F,,,Intermediate,CHEMBL620113,1.0,,,5374.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Tested in vitro for cytotoxicity in A498 cell line of Renal cancer,,80021.0,624.0
1.0,12888.0,,F,,,Expert,CHEMBL620114,1.0,,,5375.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Cytotoxic effect on renal cancer lines A498,,80021.0,624.0
1.0,3030.0,,F,,,Intermediate,CHEMBL620115,1.0,,,5376.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Antitumor activity was evaluated for reduction of growth of renal cancer (A498) cells at a concentration of 100 uM,,80021.0,624.0
1.0,14769.0,,F,,,Intermediate,CHEMBL620116,1.0,,,5377.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Compound was evaluated for in vitro activity against A498 kidney cell lines (Human tumor cells ),,80021.0,624.0
1.0,17376.0,,F,,,Intermediate,CHEMBL620117,1.0,,,5378.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Concentration of compound that cause 50% cytotoxicity of A498 renal cancer cell line,,80021.0,624.0
1.0,16558.0,,F,,,Intermediate,CHEMBL620118,1.0,,,5379.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Growth inhibitory activity against A498-2LM human solid tumor cell line using MTT assay,,80021.0,624.0
1.0,5194.0,,F,,,Intermediate,CHEMBL620119,1.0,,,5380.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Cytotoxicity against human kidney carcinoma cell lines A4982LM,,80021.0,624.0
1.0,10708.0,,F,,,Intermediate,CHEMBL620120,1.0,,,5381.0,,N,BAO_0000219,A498,9606.0,,Homo sapiens,Evaluated for the inhibitory concentration required to cause growth inhibition of A498Rem- renal cell line using the MTT Cytotoxicity Assay,,80021.0,624.0
1.0,16880.0,,F,,,Expert,CHEMBL620121,1.0,,,5382.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Antiproliferative activity in vitro against A549 (human non-small lung carcinoma) cell line.,,80682.0,646.0
1.0,10196.0,,F,,,Intermediate,CHEMBL620122,1.0,,,5383.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Antitumor activity against A549 human lung carcinoma cell line,,80682.0,646.0
1.0,10196.0,,F,,,Intermediate,CHEMBL620123,1.0,,,5384.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Antitumor activity against A549 human lung carcinoma cell line in experiment 1,,80682.0,646.0
1.0,10196.0,,F,,,Intermediate,CHEMBL620124,1.0,,,5385.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Antitumor activity against A549 human lung carcinoma cell line in experiment 2,,80682.0,646.0
1.0,12083.0,,F,,,Intermediate,CHEMBL620125,1.0,,,5386.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,"Concentration required to inhibit tumor growth in A549, human lung carcinoma (NSCLC) cell line",,80682.0,646.0
1.0,16464.0,,F,,,Expert,CHEMBL620126,1.0,,,5387.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Cytotoxicity against A549 nonsmall lung cell line using MTT colorimetric assay,,80682.0,646.0
1.0,16464.0,,F,,,Intermediate,CHEMBL883027,1.0,,,5388.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Cytotoxicity against A549 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,,80682.0,646.0
1.0,16470.0,,F,,,Expert,CHEMBL620127,1.0,,,5389.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,In vitro cytotoxic activity against human lung A549 cell line,,80682.0,646.0
1.0,16470.0,,F,,,Intermediate,CHEMBL620128,1.0,,,5390.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,In vitro cytotoxic activity against human lung A549 cell line ( standard deviation in parenthesis),,80682.0,646.0
1.0,16470.0,,F,,,Intermediate,CHEMBL620129,1.0,,,5391.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,In vitro cytotoxic activity against human lung A549 cell line),,80682.0,646.0
1.0,16470.0,,F,,,Intermediate,CHEMBL620130,1.0,,,5392.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,In vitro cytotoxic activity against human lung A549 cell line;NT is not tested,,80682.0,646.0
1.0,16582.0,,F,,,Expert,CHEMBL620131,1.0,,,5393.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,In vitro cytotoxicity against human non small-cell-lung cell line A549.,,80682.0,646.0
1.0,15935.0,,F,,,Intermediate,CHEMBL620132,1.0,,,5394.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,"In vitro growth inhibition of human lung carcinoma cell line, A549 with low levels of folate receptors",,80682.0,646.0
1.0,15935.0,,F,,,Intermediate,CHEMBL620133,1.0,,,5395.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,"In vitro growth inhibition of human lung carcinoma cell line, A549 with low levels of folate receptors in folate deficient medium",,80682.0,646.0
1.0,16597.0,,F,,,Expert,CHEMBL620134,1.0,,,5396.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Inhibition of A549 human lung carcinoma cell proliferation,,80682.0,646.0
1.0,17376.0,,F,,,Intermediate,CHEMBL620135,1.0,,,5397.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Inhibitory activity against A549 lung adenocarcinoma cell line,,80682.0,646.0
1.0,16496.0,,F,,,Intermediate,CHEMBL620136,1.0,,,5398.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Inhibitory concentration required to reduce A549 tumor cell growth by 50% in MTT assay,,80682.0,646.0
1.0,16152.0,,F,,,Intermediate,CHEMBL620137,1.0,,,5399.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,in vitro anticancer activity against cultured A549 human tumor(lung) cell line,,80682.0,646.0
1.0,16152.0,,F,,,Intermediate,CHEMBL620268,1.0,,,5400.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,in vitro inhibition of tumor cell growth in cultured A549 human tumor cell line,,80682.0,646.0
1.0,16464.0,,F,,,Intermediate,CHEMBL620269,1.0,,,5401.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Cytotoxicity against A549 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,,80682.0,646.0
1.0,2288.0,,F,,,Intermediate,CHEMBL620270,1.0,,,5402.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Cytotoxicity was evaluated against A549 non-small cell lung carcinoma human cancer cell line,,80682.0,646.0
1.0,17350.0,,F,,,Intermediate,CHEMBL620271,1.0,,,5403.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Compound was tested for antiproliferative activity against human A549 cancer cell lines using MTT assay,,80682.0,646.0
1.0,4090.0,,F,,,Expert,CHEMBL620272,1.0,,,5404.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Inhibition of A549 cancer cell proliferation,,80682.0,646.0
1.0,4090.0,,F,,,Expert,CHEMBL620273,1.0,,,5405.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Inhibition of A549 cancer cell proliferation (Not tested),,80682.0,646.0
1.0,17350.0,,F,,,Intermediate,CHEMBL620274,1.0,,,5406.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Compound was tested for antiproliferative activity against human A549 cancer cell lines using MTT assay,,80682.0,646.0
1.0,4197.0,,F,,,Intermediate,CHEMBL620275,1.0,,,5407.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,In vitro inhibitory concentration required against human lung A549 carcinoma cells proliferation,,80682.0,646.0
1.0,17072.0,,F,,,Intermediate,CHEMBL620276,1.0,,,5408.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Antiproliferative potency determined as inhibitory concentration against A549 cells,,80682.0,646.0
1.0,17072.0,,F,,,Intermediate,CHEMBL620277,1.0,,,5409.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Percent assembly of bovine brain tubulin induced by compound at 10 uM versus that caused by 10 uM paclitaxel,,80682.0,646.0
1.0,5194.0,,F,,,Intermediate,CHEMBL620278,1.0,,,5410.0,,N,BAO_0000219,A549,9606.0,,Homo sapiens,Cytotoxicity against Renal cell lines A549 was determined,,80682.0,646.0
1.0,4257.0,,A,,,Intermediate,CHEMBL620279,1.0,,,5411.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve was determined in dog after a 3 mg/kg of oral dose,,50588.0,
1.0,6123.0,,A,,,Intermediate,CHEMBL620280,1.0,,,5412.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve was determined in dog after oral administration at 1 mg/kg,,50588.0,
1.0,1337.0,,A,,,Intermediate,CHEMBL620281,1.0,,,5413.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve was determined in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,,50588.0,
1.0,1337.0,,A,,,Intermediate,CHEMBL620282,1.0,,,5414.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve was determined in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,,50588.0,
1.0,8833.0,,A,,,Intermediate,CHEMBL621134,1.0,,,5415.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of ( 0-2 mins),,50588.0,
1.0,8833.0,,A,,,Intermediate,CHEMBL621135,1.0,,,5416.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of ( 0-5 mins),,50588.0,
1.0,8833.0,,A,,,Intermediate,CHEMBL621136,1.0,,,5417.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of (0-15 mins),,50588.0,
1.0,8833.0,,A,,,Intermediate,CHEMBL621137,1.0,,,5418.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of( 0-120 mins),,50588.0,
1.0,17657.0,1969.0,A,,,Intermediate,CHEMBL621138,1.0,Plasma,,5419.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under plasma concentration time curve in dog upon oral administration,,50588.0,
1.0,17650.0,1969.0,A,,,Intermediate,CHEMBL875587,1.0,Plasma,,5420.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under plasma concentration time curve was measured in dogs after an oral dose of 10 uM/kg,,50588.0,
1.0,1977.0,,A,,,Intermediate,CHEMBL621139,1.0,,,5421.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under the curve for compound was evaluated in dog at a dose of 10 mg/kg.,,50588.0,
1.0,1977.0,,A,,,Intermediate,CHEMBL621140,1.0,,,5422.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under the curve for compound was evaluated in dog at a dose of 20 mg/kg.,,50588.0,
1.0,3132.0,,A,,,Intermediate,CHEMBL621141,1.0,,,5423.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under the curve for the compound was obtained when tested in dog,,50588.0,
1.0,5473.0,,A,,,Intermediate,CHEMBL621142,1.0,,,5424.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under the curve at a dose of 1 mg/kg,,50588.0,
1.0,5474.0,,A,,,Intermediate,CHEMBL621143,1.0,,,5425.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under the curve at a dose of 1 mg/kg (oral),,50588.0,
1.0,5474.0,,A,,,Intermediate,CHEMBL621144,1.0,,,5426.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under the curve at i.v. dose of 0.2 mg/kg,,50588.0,
1.0,6062.0,,A,,,Intermediate,CHEMBL621145,1.0,,,5427.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under the curve was measured in dog after an iv dose of 1 mg/kg,,50588.0,
1.0,4709.0,,A,,,Intermediate,CHEMBL621146,1.0,,,5428.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Bioavailability from area under the curve at time 0 to infinity after intravenous administration of 1 mg/kg in dog,,50588.0,
1.0,2652.0,,A,,,Intermediate,CHEMBL622567,1.0,,,5429.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Compound was evaluated for area under curve (total concentration) in dogs at a dose of 1 mpk perorally,,50588.0,
1.0,2652.0,,A,,,Intermediate,CHEMBL622568,1.0,,,5430.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Compound was evaluated for area under curve (total concentration) in dogs at a dose of 5 mpk perorally,,50588.0,
1.0,2877.0,,A,,,Intermediate,CHEMBL622569,1.0,,,5431.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Compound was evaluated for area under the curve in dog blood.,,50588.0,
1.0,5444.0,,A,,,Intermediate,CHEMBL622570,1.0,,,5432.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,In vivo area under curve was calculated by peroral administration at 1 mg/kg in fasted dog,,50588.0,
1.0,5130.0,1969.0,A,,,Intermediate,CHEMBL622571,1.0,Plasma,,5433.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,AUC in dog after oral dose (1 mg/kg),,50588.0,
1.0,6265.0,,A,,,Intermediate,CHEMBL622572,1.0,,,5434.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Pharmacokinetic (PK) property (AUC) was determined in dog at the single oral dose of 1 mg/kg,,50588.0,
1.0,4657.0,,A,,,Intermediate,CHEMBL622573,1.0,,,5435.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,"Pharmacokinetic data in dogs at dose of 1 mg/kg perorally, and the area under curve (AUC) was reported.",,50588.0,
1.0,16367.0,,A,,,Intermediate,CHEMBL622574,1.0,,,5436.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Pharmacokinetic parameter AUC after intravenous administration to dogs,,50588.0,
1.0,16367.0,,A,,,Intermediate,CHEMBL622575,1.0,,,5437.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Pharmacokinetic parameter AUC after oral administration to dogs,,50588.0,
1.0,9579.0,,A,,,Intermediate,CHEMBL622576,1.0,,,5438.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Pharmacokinetic parameter AUC was determined in dog after oral administration of 17b,,50588.0,
