miller2_FiscalYear,miller2_IndigenousIssues(marker),miller2_CFLI(marker),miller2_Biodiversity(marker),miller2_RegionalProgram(marker),miller2_DivisionName,miller2_UntiedAmount(Project-levelBudget),miller2_SectorPercent,miller2_OrganisationSub-class,miller2_FundCentreID,miller2_ProjectNumber,miller2_FundCentreName,miller2_OrganisationType,miller2_KnowledgeForDevelopment(marker),miller2_GenderEquality(marker),miller2_TradeDevelopment(marker),miller2_UrbanIssues(marker),miller2_ChildrenIssues(marker),miller2_YouthIssues(marker),miller2_DisabilityIssues(marker),miller2_ICTAsAToolForDevelopment(marker),miller2_OrganisationID,miller2_OrganisationName,miller2_OrganisationClass,miller2_ContinentID,miller2_ContinentName,miller2_ProjectBrowserCountryID,miller2_CountryRegionID,miller2_CountryRegionName,miller2_CountryRegionPercent,miller2_SectorID,miller2_SectorName,miller2_AmountSpent
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.2,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,HN,HN,Honduras,0.3,41081,Environmental education/training,10290.0
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.1,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,MX,MX,Mexico,0.1,13040,STD control including HIV/AIDS,1715.0
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.15,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,MX,MX,Mexico,0.1,14010,Water sector policy and administrative management,2572.5
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.15,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,MX,MX,Mexico,0.1,31210,Forestry policy and administrative management,2572.5
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.25,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,MX,MX,Mexico,0.1,31281,Forestry education/training,4287.5
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.15,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,MX,MX,Mexico,0.1,41030,Bio-diversity,2572.5
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.2,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,MX,MX,Mexico,0.1,41081,Environmental education/training,3430.0
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.1,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,NI,NI,Nicaragua,0.1,13040,STD control including HIV/AIDS,1715.0
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.15,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,NI,NI,Nicaragua,0.1,14010,Water sector policy and administrative management,2572.5
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.15,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,NI,NI,Nicaragua,0.1,31210,Forestry policy and administrative management,2572.5
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.25,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,NI,NI,Nicaragua,0.1,31281,Forestry education/training,4287.5
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.15,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,NI,NI,Nicaragua,0.1,41030,Bio-diversity,2572.5
2009/2010,0,0,1,0,KED Engaging Canadians,897600.0,0.2,NGO,6121,S064780001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,1,0,0,1001309,Falls Brook Centre (FBC),Civil Society,1,America,NI,NI,Nicaragua,0.1,41081,Environmental education/training,3430.0
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,1,America,BO,BO,Bolivia,0.22,12110,Health policy and administrative management,10648.473
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,1,America,BO,BO,Bolivia,0.22,13040,STD control including HIV/AIDS,4969.2874
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.49,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,1,America,BO,BO,Bolivia,0.22,15150,Democratic participation and civil society,34785.0118
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,1,America,BO,BO,Bolivia,0.22,24040,Informal/semi-formal financial intermediaries,4969.2874
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,1,America,BO,BO,Bolivia,0.22,25010,Business support services and institutions,4969.2874
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,1,America,BO,BO,Bolivia,0.22,31110,Agricultural policy and administrative management,10648.473
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,GH,GH,Ghana,0.15,12110,Health policy and administrative management,7260.3225
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,GH,GH,Ghana,0.15,13040,STD control including HIV/AIDS,3388.1505
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.49,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,GH,GH,Ghana,0.15,15150,Democratic participation and civil society,23717.0535
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,GH,GH,Ghana,0.15,24040,Informal/semi-formal financial intermediaries,3388.1505
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,GH,GH,Ghana,0.15,25010,Business support services and institutions,3388.1505
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,GH,GH,Ghana,0.15,31110,Agricultural policy and administrative management,7260.3225
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,ML,ML,Mali,0.2,12110,Health policy and administrative management,9680.43
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,ML,ML,Mali,0.2,13040,STD control including HIV/AIDS,4517.534000000001
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.49,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,ML,ML,Mali,0.2,15150,Democratic participation and civil society,31622.737999999998
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,ML,ML,Mali,0.2,24040,Informal/semi-formal financial intermediaries,4517.534000000001
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,ML,ML,Mali,0.2,25010,Business support services and institutions,4517.534000000001
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,ML,ML,Mali,0.2,31110,Agricultural policy and administrative management,9680.43
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,SN,SN,Senegal,0.2,12110,Health policy and administrative management,9680.43
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,SN,SN,Senegal,0.2,13040,STD control including HIV/AIDS,4517.534000000001
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.49,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,SN,SN,Senegal,0.2,15150,Democratic participation and civil society,31622.737999999998
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,SN,SN,Senegal,0.2,24040,Informal/semi-formal financial intermediaries,4517.534000000001
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,SN,SN,Senegal,0.2,25010,Business support services and institutions,4517.534000000001
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,SN,SN,Senegal,0.2,31110,Agricultural policy and administrative management,9680.43
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,SZ,SZ,Swaziland,0.12,12110,Health policy and administrative management,5808.258000000001
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,SZ,SZ,Swaziland,0.12,13040,STD control including HIV/AIDS,2710.5204
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.49,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,SZ,SZ,Swaziland,0.12,15150,Democratic participation and civil society,18973.6428
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,SZ,SZ,Swaziland,0.12,24040,Informal/semi-formal financial intermediaries,2710.5204
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,SZ,SZ,Swaziland,0.12,25010,Business support services and institutions,2710.5204
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,SZ,SZ,Swaziland,0.12,31110,Agricultural policy and administrative management,5808.258000000001
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,TG,TG,Togo,0.05,12110,Health policy and administrative management,2420.1075
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,TG,TG,Togo,0.05,13040,STD control including HIV/AIDS,1129.3835
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.49,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,TG,TG,Togo,0.05,15150,Democratic participation and civil society,7905.6845
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,TG,TG,Togo,0.05,24040,Informal/semi-formal financial intermediaries,1129.3835
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,TG,TG,Togo,0.05,25010,Business support services and institutions,1129.3835
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,TG,TG,Togo,0.05,31110,Agricultural policy and administrative management,2420.1075
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,ZW,ZW,Zimbabwe,0.06,12110,Health policy and administrative management,2904.1290000000004
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,ZW,ZW,Zimbabwe,0.06,13040,STD control including HIV/AIDS,1355.2602
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.49,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,ZW,ZW,Zimbabwe,0.06,15150,Democratic participation and civil society,9486.8214
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,ZW,ZW,Zimbabwe,0.06,24040,Informal/semi-formal financial intermediaries,1355.2602
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.07,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,ZW,ZW,Zimbabwe,0.06,25010,Business support services and institutions,1355.2602
2009/2010,0,0,0,0,KED Engaging Canadians,815732.0,0.15,VOLUNTEER SENDING AGENCY,6121,S064783001,International Youth Internship Program,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1001640,Canadian Crossroads International,Civil Society,2,Africa,ZW,ZW,Zimbabwe,0.06,31110,Agricultural policy and administrative management,2904.1290000000004
2009/2010,1,0,1,0,KED Engaging Canadians,44303.87,1.0,INTERNATIONAL NGO,6118,S064785001,Thematic Conferences,Foreign Non-Profit Making,1,0,0,0,0,0,0,0,1014301,Pesticide Action Network Asia Pacific,Civil Society,2,Africa,X1,X1,Africa MC,0.25,15150,Democratic participation and civil society,11075.9675
2009/2010,1,0,1,0,KED Engaging Canadians,44303.87,1.0,INTERNATIONAL NGO,6118,S064785001,Thematic Conferences,Foreign Non-Profit Making,1,0,0,0,0,0,0,0,1014301,Pesticide Action Network Asia Pacific,Civil Society,1,America,X2,X2,Americas MC,0.25,15150,Democratic participation and civil society,11075.9675
2009/2010,1,0,1,0,KED Engaging Canadians,44303.87,1.0,INTERNATIONAL NGO,6118,S064785001,Thematic Conferences,Foreign Non-Profit Making,1,0,0,0,0,0,0,0,1014301,Pesticide Action Network Asia Pacific,Civil Society,3,Asia,X3,X3,Asia MC,0.25,15150,Democratic participation and civil society,11075.9675
2009/2010,1,0,1,0,KED Engaging Canadians,44303.87,1.0,INTERNATIONAL NGO,6118,S064785001,Thematic Conferences,Foreign Non-Profit Making,1,0,0,0,0,0,0,0,1014301,Pesticide Action Network Asia Pacific,Civil Society,5,Europe,X4,X4,Europe MC,0.25,15150,Democratic participation and civil society,11075.9675
2009/2010,1,0,0,0,KPD Food Security Partnerships,500000.0,0.1,NGO,6216,S064791001,Environmental Sustainability,Canadian Non-Profit Making,1,2,0,0,1,0,0,0,1001907,Change for Children Association,Civil Society,1,America,CA,CA,Canada,0.1,12261,Health education,1320.0
2009/2010,1,0,0,0,KPD Food Security Partnerships,500000.0,0.05,NGO,6216,S064791001,Environmental Sustainability,Canadian Non-Profit Making,1,2,0,0,1,0,0,0,1001907,Change for Children Association,Civil Society,1,America,CA,CA,Canada,0.1,14010,Water sector policy and administrative management,660.0
