ASI,ASSSTR,DOI,SRASI,ASSSUBFRA,CHEI,ASSCATE,RELATT,CUB,SI,ASSCET,T,ASORGA,ASSTAI,ASTI,CI,CONFSCO,BFO,TII,VAI
14198,,13028,,,CHEMBL631973,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14199,,13028,,,CHEMBL632143,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14200,,13028,,,CHEMBL632144,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14201,,13028,,,CHEMBL632145,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14202,,13028,,,CHEMBL632146,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14203,,13028,,,CHEMBL632147,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14204,,13028,,,CHEMBL632148,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14205,,13028,,,CHEMBL632149,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14206,,13028,,,CHEMBL632150,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14207,,13028,,,CHEMBL632151,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14208,,3008,,,CHEMBL632152,,N,Intermediate,1,,50587,Homo sapiens,9606.0,,,1,BAO_0000218,,
14209,,4509,,,CHEMBL632153,,N,Intermediate,1,,50587,Homo sapiens,9606.0,,,1,BAO_0000218,,
14210,,4509,,,CHEMBL632154,,N,Intermediate,1,,50587,Homo sapiens,9606.0,,,1,BAO_0000218,,
14211,,8613,,,CHEMBL632155,,N,Intermediate,1,,50602,Human herpesvirus 1,10298.0,,,1,BAO_0000218,,
14212,,8613,,,CHEMBL632156,,N,Intermediate,1,,50602,Human herpesvirus 1,10298.0,,,1,BAO_0000218,,
14213,,8613,,,CHEMBL632157,,N,Intermediate,1,,50602,Human herpesvirus 1,10298.0,,,1,BAO_0000218,,
14214,,8613,,,CHEMBL632158,,N,Intermediate,1,,50602,Human herpesvirus 1,10298.0,,,1,BAO_0000218,,
14215,,8613,,,CHEMBL632159,,N,Intermediate,1,,50602,Human herpesvirus 1,10298.0,,,1,BAO_0000218,,
14216,,8613,,,CHEMBL626305,,N,Intermediate,1,,50602,Human herpesvirus 1,10298.0,,,1,BAO_0000218,,
14217,,8613,,,CHEMBL626306,,N,Intermediate,1,,50602,Human herpesvirus 1,10298.0,,,1,BAO_0000218,,
14218,,8613,,,CHEMBL626307,,N,Intermediate,1,,50602,Human herpesvirus 1,10298.0,,,1,BAO_0000218,,
14219,,8613,,,CHEMBL626308,,N,Intermediate,1,,50602,Human herpesvirus 1,10298.0,,,1,BAO_0000218,,
14220,,8613,,,CHEMBL626479,,N,Intermediate,1,,50602,Human herpesvirus 1,10298.0,,,1,BAO_0000218,,
14221,,8613,,,CHEMBL626480,,N,Intermediate,1,,50602,Human herpesvirus 1,10298.0,,,1,BAO_0000218,,
14222,,6021,,,CHEMBL626481,,U,Autocuration,1,,22229,,,,,0,BAO_0000100,,
14223,,9348,,,CHEMBL626482,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14224,,15592,,,CHEMBL626483,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,,,1,BAO_0000218,,
14225,,15592,,,CHEMBL626484,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,,,1,BAO_0000218,,
14226,,15592,,,CHEMBL626485,,U,Autocuration,1,,22229,,,,,0,BAO_0000100,,
14227,,15592,,,CHEMBL626486,,U,Autocuration,1,,22229,,,,,0,BAO_0000100,,
14228,,15592,,,CHEMBL626487,,U,Autocuration,1,,22229,,,,,0,BAO_0000100,,
14229,,15592,,,CHEMBL626488,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Plasma,,1,BAO_0000218,1969.0,
14230,,7095,,,CHEMBL626489,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Serum,,1,BAO_0000218,1977.0,
14231,,16618,,,CHEMBL626490,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14232,,16835,,,CHEMBL626491,,U,Autocuration,1,,22224,,,,,0,BAO_0000100,,
14233,,15284,,,CHEMBL626492,,U,Autocuration,1,,22229,,,,,0,BAO_0000100,,
14234,,15750,,,CHEMBL626493,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14235,,16618,,,CHEMBL626494,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14236,,16618,,,CHEMBL626495,,U,Autocuration,1,,22224,,,,,0,BAO_0000218,,
14237,,15812,,,CHEMBL626496,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
14238,,16618,,,CHEMBL626497,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14239,,16618,,,CHEMBL626498,,U,Autocuration,1,,22224,,,,,0,BAO_0000218,,
14240,,13098,,,CHEMBL626499,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14241,,13098,,,CHEMBL626500,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14242,,15812,,,CHEMBL626501,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
14243,,15812,,,CHEMBL626502,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
14244,,11510,,,CHEMBL626503,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14245,,11510,,,CHEMBL626504,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14246,,11510,,,CHEMBL626505,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14247,,11510,,,CHEMBL626506,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14248,,11510,,,CHEMBL626507,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14249,,11510,,,CHEMBL626508,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14250,,11510,,,CHEMBL626509,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14251,,11510,,,CHEMBL875480,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14252,,11510,,,CHEMBL626510,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14253,,11510,,,CHEMBL626511,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14254,,11510,,,CHEMBL626512,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14255,,11510,,,CHEMBL628208,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14256,,11510,,,CHEMBL628209,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14257,,11510,,,CHEMBL628210,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14258,,11510,,,CHEMBL628211,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14259,,11510,,,CHEMBL628212,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14260,,11510,,,CHEMBL628213,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14261,,12582,,,CHEMBL628214,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14262,,12582,,,CHEMBL628215,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14263,,12582,,,CHEMBL628216,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14264,,12582,,,CHEMBL626595,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14265,,12582,,,CHEMBL626596,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14266,,12582,,,CHEMBL626597,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14267,,12582,,,CHEMBL626598,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14268,,12582,,,CHEMBL622242,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14269,,12582,,,CHEMBL622243,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14270,,12582,,,CHEMBL622244,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14271,,12582,,,CHEMBL622245,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14272,,12582,,,CHEMBL622246,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14273,,12582,,,CHEMBL622247,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14274,,12582,,,CHEMBL622248,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14275,,12582,,,CHEMBL877483,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14276,,12582,,,CHEMBL622249,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14277,,12582,,,CHEMBL622250,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14278,,12582,,,CHEMBL622251,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14279,,12582,,,CHEMBL622252,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14280,,12582,,,CHEMBL622253,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14281,,12582,,,CHEMBL622254,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14282,,12582,,,CHEMBL622255,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14283,,12582,,,CHEMBL622256,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14284,,12582,,,CHEMBL622257,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14285,,12582,,,CHEMBL622258,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14286,,12582,,,CHEMBL622259,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14287,,12582,,,CHEMBL622927,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14288,,12582,,,CHEMBL622928,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14289,,12582,,,CHEMBL622929,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14290,,12582,,,CHEMBL623182,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14291,,12582,,,CHEMBL623183,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Urine,,1,BAO_0000218,1088.0,
14292,,12582,,,CHEMBL623184,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14293,,12582,,,CHEMBL623185,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14294,,12582,,,CHEMBL877484,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14295,,12582,,,CHEMBL627274,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14296,,12582,,,CHEMBL623186,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14297,,12582,,,CHEMBL623187,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14298,,12582,,,CHEMBL623188,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14299,,12582,,,CHEMBL628055,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14300,,12582,,,CHEMBL628056,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14301,,12582,,,CHEMBL628200,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14302,,12582,,,CHEMBL628201,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14303,,12582,,,CHEMBL628202,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14304,,12582,,,CHEMBL628203,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14305,,12582,,,CHEMBL628204,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14306,,12582,,,CHEMBL628205,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14307,,12582,,,CHEMBL628206,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
14308,,13257,,,CHEMBL628207,,U,Autocuration,1,,22224,,,Prostate gland,,0,BAO_0000218,2367.0,
14309,,13257,,,CHEMBL627220,,U,Autocuration,1,,22224,,,Prostate gland,,0,BAO_0000218,2367.0,
14310,,13257,,,CHEMBL627221,,U,Autocuration,1,,22224,,,Muscle tissue,,0,BAO_0000218,2385.0,
14311,,13257,,,CHEMBL627222,,U,Autocuration,1,,22224,,,Prostate gland,,0,BAO_0000218,2367.0,
14312,,13257,,,CHEMBL627223,,U,Autocuration,1,,22224,,,,,0,BAO_0000218,,
14313,,13257,,,CHEMBL632062,,U,Autocuration,1,,22224,,,Muscle tissue,,0,BAO_0000218,2385.0,
14314,,13257,,,CHEMBL632063,,U,Autocuration,1,,22224,,,Spleen,,0,BAO_0000218,2106.0,
14315,,13257,,,CHEMBL632064,,U,Autocuration,1,,22224,,,Urinary bladder,,0,BAO_0000218,1255.0,
14316,,13257,,,CHEMBL632065,,U,Autocuration,1,,22224,,,Blood,,0,BAO_0000218,178.0,
14317,,13257,,,CHEMBL632066,,U,Autocuration,1,,22224,,,Bone element,,0,BAO_0000218,1474.0,
14318,,13257,,,CHEMBL632067,,U,Autocuration,1,,22224,,,,,0,BAO_0000218,,
14319,,13257,,,CHEMBL629188,,U,Autocuration,1,,22224,,,Kidney,,0,BAO_0000218,2113.0,
14320,,13257,,,CHEMBL629189,,U,Autocuration,1,,22224,,,Liver,,0,BAO_0000218,2107.0,
14321,,13257,,,CHEMBL629190,,U,Autocuration,1,,22224,,,Lung,,0,BAO_0000218,2048.0,
14322,,13257,,,CHEMBL629191,,U,Autocuration,1,,22224,,,Muscle tissue,,0,BAO_0000218,2385.0,
14323,,13257,,,CHEMBL629192,,U,Autocuration,1,,22224,,,Prostate gland,,0,BAO_0000218,2367.0,
14324,,13257,,,CHEMBL629193,,U,Autocuration,1,,22224,,,Muscle tissue,,0,BAO_0000218,2385.0,
14325,,13257,,,CHEMBL629194,,U,Autocuration,1,,22224,,,Prostate gland,,0,BAO_0000218,2367.0,
14326,,13257,,,CHEMBL629195,,U,Autocuration,1,,22224,,,,,0,BAO_0000218,,
14327,,13257,,,CHEMBL629373,,U,Autocuration,1,,22224,,,Muscle tissue,,0,BAO_0000218,2385.0,
14328,,13257,,,CHEMBL629374,,U,Autocuration,1,,22224,,,Spleen,,0,BAO_0000218,2106.0,
14329,,13257,,,CHEMBL629375,,U,Autocuration,1,,22224,,,Prostate gland,,0,BAO_0000218,2367.0,
14330,,13257,,,CHEMBL629376,,U,Autocuration,1,,22224,,,Urinary bladder,,0,BAO_0000218,1255.0,
14331,,13257,,,CHEMBL629377,,U,Autocuration,1,,22224,,,Blood,,0,BAO_0000218,178.0,
14332,,13257,,,CHEMBL629378,,U,Autocuration,1,,22224,,,Bone element,,0,BAO_0000218,1474.0,
14333,,13257,,,CHEMBL629379,,U,Autocuration,1,,22224,,,,,0,BAO_0000218,,
14334,,13257,,,CHEMBL629151,,U,Autocuration,1,,22224,,,Kidney,,0,BAO_0000218,2113.0,
14335,,13257,,,CHEMBL629152,,U,Autocuration,1,,22224,,,Liver,,0,BAO_0000218,2107.0,
14336,,13257,,,CHEMBL629153,,U,Autocuration,1,,22224,,,Lung,,0,BAO_0000218,2048.0,
14337,,13257,,,CHEMBL629154,,U,Autocuration,1,,22224,,,Muscle tissue,,0,BAO_0000218,2385.0,
14338,,13257,,,CHEMBL629155,,U,Autocuration,1,,22224,,,Prostate gland,,0,BAO_0000218,2367.0,
14339,,13257,,,CHEMBL629156,,U,Autocuration,1,,22224,,,Prostate gland,,0,BAO_0000218,2367.0,
14340,,13257,,,CHEMBL629157,,U,Autocuration,1,,22224,,,Muscle tissue,,0,BAO_0000218,2385.0,
14341,,13257,,,CHEMBL629158,,U,Autocuration,1,,22224,,,Prostate gland,,0,BAO_0000218,2367.0,
14342,,13257,,,CHEMBL629159,,U,Autocuration,1,,22224,,,,,0,BAO_0000218,,
14343,,13257,,,CHEMBL629160,,U,Autocuration,1,,22224,,,Muscle tissue,,0,BAO_0000218,2385.0,
14344,,13257,,,CHEMBL629161,,U,Autocuration,1,,22224,,,Spleen,,0,BAO_0000218,2106.0,
14345,,13257,,,CHEMBL629162,,U,Autocuration,1,,22224,,,Urinary bladder,,0,BAO_0000218,1255.0,
14346,,13257,,,CHEMBL629163,,U,Autocuration,1,,22224,,,Blood,,0,BAO_0000218,178.0,
14347,,13257,,,CHEMBL629164,,U,Autocuration,1,,22224,,,Bone element,,0,BAO_0000218,1474.0,
14348,,13257,,,CHEMBL629165,,U,Autocuration,1,,22224,,,,,0,BAO_0000218,,
14349,,13257,,,CHEMBL629166,,U,Autocuration,1,,22224,,,Liver,,0,BAO_0000218,2107.0,
14350,,13257,,,CHEMBL629167,,U,Autocuration,1,,22224,,,Lung,,0,BAO_0000218,2048.0,
14351,,13257,,,CHEMBL629168,,U,Autocuration,1,,22224,,,Muscle tissue,,0,BAO_0000218,2385.0,
14352,,2193,,,CHEMBL629169,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14353,,2193,,,CHEMBL629170,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14354,,2193,,,CHEMBL631153,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14355,,2193,,,CHEMBL875121,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14356,,2193,,,CHEMBL631154,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14357,,2193,,,CHEMBL631155,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14358,,568,,,CHEMBL631156,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14359,,9680,,,CHEMBL631157,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14360,,9680,,,CHEMBL631158,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14361,,9680,,,CHEMBL631159,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14362,,10026,,,CHEMBL631160,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14363,,10281,,,CHEMBL631161,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14364,,10014,,,CHEMBL631162,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14365,,10014,,,CHEMBL630313,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14366,,9680,,,CHEMBL630314,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14367,,9680,,,CHEMBL630315,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14368,,13028,,,CHEMBL630316,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14369,,13028,,,CHEMBL630986,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14370,,13028,,,CHEMBL630987,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14371,,13028,,,CHEMBL630988,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14372,,13028,,,CHEMBL630989,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14373,,13028,,,CHEMBL630990,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14374,,13028,,,CHEMBL630991,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14375,,13028,,,CHEMBL630992,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14376,,13028,,,CHEMBL630993,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14377,,13028,,,CHEMBL630994,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14378,,10014,,,CHEMBL630995,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14379,,9962,,,CHEMBL629252,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14380,,12029,,,CHEMBL629253,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14381,,12029,,,CHEMBL629944,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14382,,10583,,,CHEMBL629945,,N,Intermediate,1,,50512,Cavia porcellus,10141.0,Trachea,,1,BAO_0000218,3126.0,
14383,,568,,,CHEMBL629946,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14384,,568,,,CHEMBL629947,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14385,,568,,,CHEMBL629948,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14386,,568,,,CHEMBL856024,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14387,,7493,,,CHEMBL629949,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14388,,8371,,,CHEMBL629950,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14389,,13114,,,CHEMBL630127,,U,Autocuration,1,,22224,,,,,0,BAO_0000100,,
14390,,15515,,,CHEMBL630128,,U,Autocuration,1,,22224,,,,,0,BAO_0000100,,
14391,,522,,,CHEMBL630129,,U,Autocuration,1,,22224,,,,,0,BAO_0000100,,
14392,,13888,,,CHEMBL630130,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14393,,2616,,,CHEMBL875234,,U,Autocuration,1,,22224,,,,,0,BAO_0000100,,
14394,,3798,,,CHEMBL630131,,U,Autocuration,1,,22224,,,,,0,BAO_0000100,,
14395,,8731,,,CHEMBL630132,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14396,,11892,,,CHEMBL630133,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14397,,11892,,,CHEMBL630134,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14398,,2582,,,CHEMBL630135,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14399,,11892,,,CHEMBL630136,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14400,,13396,,,CHEMBL630137,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14401,,603,,,CHEMBL630138,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14402,,15673,,,CHEMBL630139,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14403,,10368,,,CHEMBL630140,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14404,,14228,,,CHEMBL875235,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
14405,,11510,,,CHEMBL876439,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14406,,11510,,,CHEMBL630605,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14407,,11510,,,CHEMBL630606,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14408,,11510,,,CHEMBL630607,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14409,,11510,,,CHEMBL630608,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14410,,11510,,,CHEMBL630609,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14411,,11510,,,CHEMBL630610,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14412,,11510,,,CHEMBL630611,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14413,,11510,,,CHEMBL629552,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14414,,11510,,,CHEMBL629733,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14415,,11510,,,CHEMBL629734,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14416,,11510,,,CHEMBL629735,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14417,,11510,,,CHEMBL629736,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14418,,11510,,,CHEMBL629737,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14419,,11510,,,CHEMBL629738,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14420,,11510,,,CHEMBL629739,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14421,,11510,,,CHEMBL629740,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14422,,11510,,,CHEMBL629741,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14423,,11510,,,CHEMBL629742,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14424,,11510,,,CHEMBL629743,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14425,,11510,,,CHEMBL629744,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14426,,11510,,,CHEMBL629745,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14427,,11510,,,CHEMBL629746,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14428,,11510,,,CHEMBL629747,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14429,,11510,,,CHEMBL629748,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14430,,11510,,,CHEMBL629749,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14431,,11510,,,CHEMBL629750,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14432,,11510,,,CHEMBL629751,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
14433,,11510,,,CHEMBL629752,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
