AgencyID,Employer,City,NumberCreditCards,Gender,MiddleInitial,Income,NumberCars,NumberChildren,MaritalStatus,Age,CreditRating,OwnOrRentFlag,NetWorth
Zoq12339,D.R. Horton,Vancouver,3.0,,,172000.0,0.0,0.0,D,4.0,429.0,U,1118649.0
YBB12340,State Street Corp.,El Monte,5.0,,,91479.0,,0.0,M,66.0,384.0,U,1333706.0
Qoi12341,Equifax,Dawson City,2.0,,,465301.0,1.0,0.0,W,94.0,561.0,O,
Seu12342,Urban Outfitters,Cheyenne,2.0,m,d,187951.0,3.0,,M,33.0,777.0,,2710824.0
Amj12343,Oneok,Grand Prairie,1.0,M,b,329347.0,4.0,0.0,S,0.0,,O,219055.0
Udk12344,Avnet,Fullerton,9.0,M,,395829.0,2.0,1.0,M,78.0,619.0,O,1564393.0
xax12345,Hanesbrands,San Antonio,2.0,,,182499.0,2.0,0.0,S,18.0,720.0,R,372900.0
Reh12346,Terra Industries,Fayetteville,2.0,,m,390516.0,2.0,4.0,W,7.0,785.0,R,475767.0
Biz12347,Guess,Elizabeth,6.0,M,y,219352.0,0.0,3.0,,58.0,830.0,O,2231232.0
HLG12348,Arrow Electronics,Cedar Rapids,10.0,M,K,201633.0,1.0,2.0,M,52.0,599.0,,1876944.0
Hht12349,Verizon Communications,Orlando,3.0,F,Z,265623.0,5.0,4.0,M,25.0,367.0,R,3644601.0
Nbw12350,XTO Energy,Berkeley,2.0,F,y,273768.0,,0.0,M,2.0,468.0,O,3532868.0
Kcr12351,Live Nation,Frederick,8.0,f,e,349125.0,5.0,4.0,S,6.0,,O,943201.0
nfn12352,BlueLinx Holdings,Santa Fe,6.0,,g,49634.0,,0.0,M,14.0,559.0,,3621543.0
lej12353,E.W. Scripps,Vancouver,7.0,F,,397349.0,5.0,3.0,M,85.0,438.0,O,1437447.0
Dkh12354,Kimberly-Clark,Jacksonville,2.0,F,,487256.0,2.0,4.0,U,88.0,673.0,O,1855555.0
Jmu12355,Alliance One International,Corpus Christi,6.0,m,,134758.0,3.0,1.0,U,89.0,515.0,O,608023.0
UET12356,Marshall & Ilsley Corp.,Wilmington,2.0,m,m,138928.0,3.0,4.0,M,85.0,622.0,O,3844035.0
HBD12357,Weyerhaeuser,Bellevue,5.0,F,,468204.0,5.0,2.0,M,28.0,450.0,O,760980.0
CVP12358,Total System Services,Warren,4.0,,,366485.0,4.0,2.0,U,50.0,322.0,O,1447499.0
Crt12359,Catalyst Health Solutions,San Diego,3.0,,M,421887.0,1.0,4.0,M,38.0,320.0,R,3638596.0
Wpb12360,Bucyrus International,Garland,6.0,,M,303550.0,0.0,4.0,M,95.0,517.0,O,
Rxl12361,,Long Beach,1.0,,y,385748.0,1.0,2.0,S,43.0,847.0,O,1948905.0
Lrr12362,Goodrich,Yellow Knife,6.0,F,,275089.0,4.0,0.0,M,25.0,377.0,R,304815.0
Bfb12363,Patterson,Santa Clarita,5.0,,j,,5.0,0.0,U,15.0,640.0,,558307.0
gpu12364,National Semiconductor,Peoria,4.0,f,,79502.0,4.0,1.0,U,48.0,562.0,O,3234886.0
Ymp12365,Macy's,Baltimore,7.0,,,184945.0,2.0,2.0,M,60.0,795.0,O,
qxf12366,Amerigroup,Corona,10.0,f,B,232156.0,4.0,1.0,S,27.0,786.0,O,2773715.0
MIT12367,PharMerica,Glendale,3.0,F,,89307.0,2.0,2.0,,69.0,755.0,O,1110617.0
Tjw12368,ArvinMeritor,Pembroke Pines,,M,,135666.0,1.0,3.0,U,,343.0,O,621973.0
Noh12369,ServiceMaster,Raleigh,,,,323531.0,0.0,5.0,M,68.0,602.0,O,1623310.0
Spc12370,Hasbro,Moncton,6.0,,,339361.0,2.0,1.0,,46.0,821.0,O,776607.0
igo12371,American Express,Shreveport,5.0,M,,423104.0,,3.0,D,93.0,459.0,R,2625256.0
uzz12372,Verso Paper,Santa Rosa,6.0,,,44160.0,2.0,5.0,S,46.0,381.0,O,3043190.0
owt12373,,Jacksonville,,F,K,70979.0,4.0,1.0,S,,590.0,U,99348.0
Ild12374,Assurant,New Haven,3.0,,D,277820.0,0.0,5.0,U,62.0,791.0,O,3510081.0
PFB12375,LandAmerica Financial Group,Edmonton,6.0,f,,86177.0,1.0,0.0,M,24.0,478.0,O,853025.0
blg12376,"Toys ""R"" Us",Las Vegas,8.0,M,,205337.0,5.0,4.0,M,9.0,676.0,U,2285622.0
Bnr12377,Enbridge Energy Partners,Salem,1.0,f,S,,0.0,5.0,W,74.0,807.0,R,549301.0
SLS12378,Clorox,Fort Wayne,5.0,m,r,155551.0,3.0,4.0,M,23.0,546.0,R,3029297.0
ELV12379,Pacer International,Seattle,2.0,f,,,2.0,,M,98.0,842.0,,3389391.0
WHJ12380,Deere,Berkeley,6.0,,,,3.0,3.0,S,1.0,337.0,O,
Ezu12381,General Dynamics,St. Petersburg,6.0,,q,372517.0,5.0,5.0,U,34.0,374.0,O,446365.0
Fdz12382,Apple,Missoula,1.0,f,,270701.0,1.0,3.0,S,99.0,497.0,O,3767300.0
BOZ12383,Fastenal,London,2.0,,l,322871.0,1.0,0.0,D,87.0,728.0,O,752869.0
ula12384,Regal-Beloit,Mesquite,1.0,f,,193123.0,1.0,5.0,M,38.0,446.0,O,3299323.0
Eio12385,Commercial Metals,Denver,4.0,F,S,139131.0,2.0,2.0,M,47.0,362.0,,1687635.0
RNW12386,RSC Holdings,Richmond,5.0,,,389575.0,1.0,4.0,D,33.0,558.0,O,493499.0
iqc12387,Acuity Brands,Warwick,0.0,f,j,124757.0,5.0,0.0,M,18.0,737.0,O,1524819.0
Uvu12388,Franklin Resources,Charleston,2.0,,x,187241.0,5.0,3.0,M,54.0,423.0,O,799865.0
RMU12389,Toll Brothers,Lewiston,2.0,F,,412946.0,1.0,0.0,M,92.0,437.0,O,137128.0
Qol12390,State Farm Insurance Cos.,Modesto,10.0,,,231999.0,2.0,4.0,U,46.0,,O,
Amf12391,Applied Industrial Tech,Atlanta,,,,329973.0,5.0,0.0,U,35.0,431.0,R,3002992.0
Pjr12392,Rockwood Holdings,Nashua,5.0,M,D,83777.0,0.0,2.0,S,40.0,,O,2854988.0
RXQ12393,American Express,Irvine,7.0,,n,360115.0,2.0,2.0,W,33.0,571.0,O,728117.0
Ayv12394,,Livonia,7.0,,s,393739.0,5.0,3.0,U,12.0,673.0,R,2977729.0
Qvq12395,SPX,Albuquerque,0.0,,,213439.0,4.0,2.0,S,44.0,651.0,O,2974231.0
Msc12396,National Fuel Gas,Toronto,3.0,,,215466.0,2.0,1.0,M,86.0,477.0,O,1781654.0
AAD12397,Legg Mason,Biloxi,7.0,f,r,367039.0,3.0,3.0,S,84.0,574.0,O,3947222.0
Ksd12398,NiSource,Great Falls,3.0,m,R,414092.0,4.0,4.0,S,35.0,598.0,O,789121.0
wje12399,Superior Energy Services,Jacksonville,2.0,,,488857.0,1.0,1.0,W,66.0,696.0,O,1694479.0
Toj12400,Amgen,Wichita,4.0,M,,,2.0,1.0,W,14.0,680.0,O,1826295.0
LLM12401,,Casper,,m,K,430729.0,5.0,2.0,S,54.0,439.0,O,713387.0
emz12402,Colgate-Palmolive,Indianapolis,6.0,,,344388.0,,,M,70.0,376.0,O,702411.0
Kax12403,MPS Group,San Antonio,1.0,m,L,353243.0,2.0,0.0,W,60.0,620.0,U,3262570.0
LCR12404,PepsiCo,Windsor,9.0,F,C,482367.0,5.0,2.0,U,29.0,322.0,O,1674162.0
Xvw12405,Enersys,Long Beach,7.0,,H,111328.0,0.0,5.0,U,29.0,404.0,O,2749267.0
KLS12406,ConocoPhillips,Simi Valley,4.0,m,,258347.0,5.0,2.0,S,88.0,615.0,O,2044557.0
ymw12407,Exide Technologies,Lowell,3.0,m,e,213457.0,5.0,2.0,S,48.0,311.0,O,3648336.0
Qlz12408,Dow Chemical,Los Angeles,10.0,,,279946.0,2.0,2.0,U,50.0,,O,1619437.0
Ron12409,Knight,Charlotte,4.0,M,z,278730.0,,2.0,D,98.0,454.0,R,
Pak12410,General Growth Properties,Tempe,7.0,f,,345862.0,0.0,5.0,M,2.0,726.0,R,3103571.0
zru12411,Hewitt Associates,Huntington,8.0,,,80008.0,4.0,0.0,,32.0,630.0,O,3082143.0
SPF12412,Inergy Holdings,Philadelphia,4.0,l,,112907.0,0.0,,M,20.0,568.0,R,2350906.0
Jkv12413,Rockwell Automation,Las Vegas,8.0,,B,456503.0,3.0,3.0,U,72.0,661.0,O,2329279.0
KTR12414,SkyWest,Winston-Salem,3.0,f,,357698.0,0.0,0.0,M,,427.0,R,3979805.0
WJW12415,Aramark,Lansing,7.0,,,161512.0,1.0,0.0,U,19.0,381.0,R,1523307.0
AXC12416,Mutual of America Life,Baltimore,7.0,f,,227873.0,1.0,5.0,D,20.0,372.0,O,2238235.0
Bed12417,,Missoula,3.0,,I,325506.0,5.0,0.0,S,90.0,346.0,R,1277080.0
xuc12418,PNC Financial Services Group,Escondido,,f,m,137062.0,4.0,4.0,M,68.0,583.0,O,1193309.0
tcx12419,First American Corp.,El Paso,7.0,,,119234.0,5.0,2.0,D,18.0,394.0,U,1256050.0
HAZ12420,Universal Forest Products,Berkeley,1.0,,,85840.0,3.0,1.0,U,40.0,409.0,R,3440147.0
Ryx12421,Capital One Financial,Hayward,0.0,,,415986.0,1.0,5.0,M,,655.0,O,3989521.0
Vdl12422,Regis,Hay River,9.0,,z,93177.0,1.0,5.0,M,46.0,618.0,O,87565.0
Bcw12423,IMS Health,Huntsville,5.0,M,,387754.0,2.0,3.0,W,35.0,318.0,O,666818.0
GOD12424,Automatic Data Processing,Rancho Cucamonga,5.0,,,222277.0,5.0,1.0,M,72.0,698.0,U,1224779.0
dcq12425,Brink's,Kansas City,2.0,,N,499204.0,,1.0,M,69.0,804.0,O,1693605.0
Tyy12426,Halliburton,Tacoma,2.0,,z,466116.0,0.0,,M,35.0,780.0,R,26450.0
Dqn12427,Commercial Metals,Oceanside,1.0,,,101915.0,2.0,2.0,W,63.0,785.0,O,1882813.0
xjo12428,Cameron International,Irvine,9.0,,,474135.0,0.0,0.0,D,72.0,811.0,O,2710179.0
ONE12429,United States Steel,Quebec,3.0,f,,180533.0,3.0,0.0,M,,628.0,U,449416.0
ium12430,Windstream,Providence,9.0,m,E,185369.0,5.0,3.0,U,85.0,814.0,O,632566.0
qbv12431,ConAgra Foods,Salinas,9.0,,,188850.0,3.0,1.0,M,93.0,617.0,U,672540.0
uap12432,Jones Apparel Group,Elizabeth,6.0,M,,367264.0,4.0,,,54.0,344.0,O,131613.0
KWY12433,Vanguard Health Systems,Anchorage,,,l,50713.0,4.0,4.0,W,23.0,843.0,O,3425795.0
Qph12434,Ross Stores,San Antonio,3.0,,H,274112.0,,2.0,W,82.0,628.0,O,1354073.0
LKC12435,Lockheed Martin,Waterbury,5.0,,P,15485.0,,2.0,D,56.0,344.0,R,2362576.0
AYT12436,Smithfield Foods,Salinas,2.0,,t,254665.0,5.0,1.0,M,93.0,516.0,U,2656479.0
KVE12437,Herman Miller,Greensboro,1.0,,W,33699.0,4.0,4.0,M,54.0,382.0,O,3771914.0
NHC12438,Great Plains Energy,Cedar Rapids,9.0,F,B,194510.0,5.0,2.0,S,50.0,489.0,O,410340.0
Mim12439,Commercial Metals,Atlanta,1.0,M,,439923.0,0.0,1.0,M,96.0,544.0,R,3343842.0
JDU12440,First Horizon National Corp.,Topeka,3.0,,w,379217.0,2.0,0.0,D,82.0,769.0,R,3939423.0
ugf12441,"Toys ""R"" Us",Madison,3.0,,,,4.0,3.0,S,21.0,525.0,O,2814442.0
Cir12442,Crown Holdings,Dallas,3.0,,,478841.0,3.0,4.0,M,55.0,599.0,O,3853170.0
Bpd12443,Newmont Mining,Irving,3.0,M,,331912.0,5.0,5.0,M,88.0,725.0,U,2017205.0
CXN12444,Plains Exploration,Lexington,,F,A,188675.0,,3.0,M,88.0,430.0,O,1521933.0
Qrn12445,Leap Wireless International,Philadelphia,6.0,f,G,250216.0,4.0,1.0,U,56.0,702.0,R,535441.0
Zqf12446,AMC Entertainment,Las Vegas,8.0,,,166983.0,2.0,5.0,M,32.0,701.0,O,3693277.0
Geo12447,Computer Sciences,Dayton,1.0,f,V,236012.0,5.0,5.0,M,49.0,535.0,O,1396132.0
RSD12448,Varian Medical Systems,Syracuse,7.0,m,h,298487.0,4.0,4.0,M,63.0,686.0,O,3324359.0
SRA12449,Nacco Industries,Burlington,7.0,,l,285226.0,1.0,4.0,M,50.0,377.0,O,978388.0
Lav12450,Occidental Petroleum,El Monte,0.0,,,90545.0,1.0,0.0,M,63.0,749.0,O,2730068.0
Hbp12451,Hudson City Bancorp,Colorado Springs,1.0,f,,483667.0,0.0,,W,69.0,662.0,R,2866093.0
ujh12452,Ford Motor,Oceanside,9.0,,,162969.0,5.0,5.0,U,1.0,364.0,R,210992.0
ZOP12453,URS,St. Petersburg,6.0,,,175356.0,3.0,1.0,M,68.0,679.0,O,3000419.0
Uwv12454,LSI,Billings,5.0,m,a,400852.0,0.0,4.0,M,75.0,627.0,O,1221300.0
Rza12455,BlackRock,Wilmington,0.0,,U,183441.0,2.0,2.0,W,93.0,304.0,O,2257345.0
hof12456,Berkshire Hathaway,Irvine,9.0,,,278772.0,0.0,5.0,,,740.0,O,3123600.0
Vms12457,PepsiCo,St. Petersburg,9.0,,P,,,,M,60.0,781.0,O,840391.0
Svu12458,,Huntsville,7.0,f,,499389.0,3.0,1.0,M,65.0,365.0,O,1073099.0
TVP12459,Goldman Sachs Group,Tallahassee,9.0,m,,188605.0,1.0,3.0,D,74.0,780.0,O,1546917.0
Que12460,,Edmonton,6.0,M,I,1992.0,1.0,4.0,D,65.0,739.0,R,
gai12461,,Oshawa,5.0,F,b,310718.0,5.0,3.0,M,80.0,357.0,U,3988446.0
Fof12462,Estee Lauder,San Antonio,4.0,,y,121122.0,4.0,3.0,U,92.0,667.0,O,931589.0
Kbl12463,Washington Post,Great Falls,7.0,m,V,66785.0,2.0,2.0,D,22.0,463.0,U,1187661.0
fev12464,Dynegy,Des Moines,10.0,,,222723.0,0.0,1.0,U,88.0,740.0,R,
HID12465,Westar Energy,Augusta,9.0,M,c,475452.0,1.0,2.0,S,52.0,412.0,O,429737.0
WOX12466,Land O'Lakes,Ann Arbor,9.0,m,,146946.0,0.0,0.0,M,87.0,,R,
lue12467,Air Products & Chemicals,Provo,6.0,f,,407106.0,2.0,,M,72.0,584.0,R,98587.0
LXZ12468,Centene,Columbus,,,W,328470.0,0.0,0.0,S,83.0,586.0,R,2322018.0
Sje12469,Exxon Mobil,Pueblo,10.0,F,O,128628.0,5.0,4.0,M,93.0,398.0,O,338648.0
Nsz12470,Viacom,Edmonton,5.0,,,261883.0,3.0,0.0,U,87.0,690.0,O,1868366.0
MCW12471,Perrigo,San Diego,,m,u,95440.0,5.0,4.0,M,56.0,,O,139799.0
dzf12472,Simon Property Group,Modesto,10.0,m,l,327567.0,4.0,2.0,M,26.0,388.0,O,3607501.0
ags12473,Watson Wyatt Worldwide,Shreveport,1.0,f,,356713.0,3.0,0.0,M,17.0,540.0,O,1464723.0
Zlp12474,Pepsi Bottling,Provo,1.0,M,,493437.0,3.0,2.0,D,54.0,768.0,O,370946.0
Pud12475,Laclede Group,Regina,5.0,M,,439177.0,3.0,2.0,U,20.0,324.0,R,1829102.0
LCV12476,Core-Mark Holding,St. Catharines,10.0,M,G,277333.0,0.0,3.0,U,80.0,656.0,R,561809.0
ucu12477,Bucyrus International,Wichita,1.0,m,u,437002.0,1.0,5.0,M,34.0,610.0,O,3649216.0
peq12478,Chiquita Brands International,Elizabeth,5.0,F,,417551.0,4.0,3.0,U,16.0,492.0,O,369200.0
gaa12479,Dr Pepper Snapple Group,Yonkers,7.0,m,,75928.0,,2.0,U,23.0,664.0,O,1649206.0
Ers12480,SanDisk,Santa Rosa,4.0,,,161520.0,2.0,0.0,U,6.0,588.0,O,3901306.0
rci12481,Neiman Marcus,Yonkers,3.0,,,96642.0,5.0,2.0,S,58.0,419.0,O,931513.0
Cdt12482,Service Corp. International,Portland,1.0,,,20571.0,2.0,0.0,D,44.0,789.0,U,1236486.0
MRU12483,VeraSun Energy,Bellevue,3.0,,,269449.0,0.0,2.0,W,86.0,662.0,O,3642785.0
Uum12484,Darden Restaurants,Fort Worth,5.0,f,Z,2632.0,,2.0,S,60.0,634.0,O,
Btw12485,Brinker International,Brownsville,1.0,,,308506.0,1.0,1.0,M,32.0,568.0,R,1742482.0
pjm12486,World Fuel Services,Elizabeth,2.0,F,Q,141012.0,2.0,3.0,M,24.0,422.0,R,2484247.0
Wpk12487,Sealed Air,Durham,7.0,M,Z,206064.0,1.0,3.0,U,66.0,704.0,O,1667821.0
Ddk12488,Commercial Metals,Fort Wayne,5.0,m,,269407.0,3.0,3.0,M,84.0,416.0,O,912280.0
Luy12489,Boeing,Ann Arbor,8.0,m,G,142996.0,3.0,3.0,M,53.0,395.0,R,3202439.0
Krc12490,Southwest Airlines,Lancaster,3.0,m,,187614.0,0.0,4.0,,71.0,730.0,R,1256308.0
UQO12491,Sally Beauty Holdings,Indianapolis,7.0,M,,54669.0,3.0,0.0,U,48.0,428.0,O,929428.0
OMX12492,Herman Miller,Lansing,8.0,m,,293903.0,,2.0,M,71.0,676.0,O,2860591.0
ZVW12493,Western Union,Madison,10.0,,,119959.0,4.0,0.0,S,61.0,549.0,O,1121081.0
Ojd12494,Liberty Media,London,,m,A,443612.0,2.0,0.0,M,37.0,486.0,O,1983203.0
Gvn12495,Kinetic Concepts,Spokane,6.0,,,405101.0,0.0,4.0,U,28.0,569.0,O,805316.0
KHD12496,WellCare Health Plans,Richmond,6.0,F,,97526.0,0.0,1.0,S,51.0,616.0,O,2277805.0
fxn12497,US Airways Group,Waco,8.0,,,253381.0,4.0,1.0,W,21.0,667.0,U,1591558.0
tps12498,Xcel Energy,Washington,9.0,m,R,473646.0,5.0,4.0,S,20.0,624.0,O,1534910.0
Qru12499,OGE Energy,Carrollton,3.0,,c,405616.0,1.0,4.0,S,78.0,327.0,,750335.0
xzv12500,Terra Industries,Madison,4.0,,,117435.0,3.0,0.0,S,11.0,692.0,R,
CGX12501,Freddie Mac,Elizabeth,7.0,,,330036.0,,,S,36.0,799.0,R,2995650.0
Xmv12502,,Lexington,8.0,,,465971.0,5.0,2.0,M,25.0,,R,3211155.0
RAJ12503,Psychiatric Solutions,Irvine,2.0,F,j,,1.0,4.0,U,6.0,566.0,O,1733226.0
Pxp12504,AT&T,Huntsville,9.0,F,r,44127.0,5.0,1.0,S,81.0,449.0,O,1845664.0
Eau12505,Cytec Industries,Pembroke Pines,8.0,,q,499967.0,5.0,4.0,M,77.0,796.0,R,2019272.0
fdn12506,CSX,Bridgeport,10.0,f,L,267267.0,5.0,4.0,M,72.0,810.0,O,2763821.0
Tja12507,Penn National Gaming,Austin,2.0,F,c,75246.0,3.0,2.0,S,92.0,559.0,U,673099.0
Gre12508,,Irvine,9.0,,I,491781.0,4.0,2.0,S,48.0,349.0,R,2859607.0
cni12509,Arch Coal,Dallas,7.0,,L,417524.0,4.0,1.0,,93.0,571.0,O,699330.0
ujj12510,Ingles Markets,Amarillo,1.0,f,E,213338.0,1.0,1.0,M,37.0,,O,1520421.0
wau12511,Tellabs,Mesquite,8.0,,E,38473.0,0.0,2.0,M,80.0,313.0,R,3157974.0
Ngs12512,Northwestern Mutual,Mesa,2.0,M,,140233.0,3.0,0.0,M,38.0,788.0,R,1710452.0
bln12513,Arkansas Best,Baltimore,4.0,,Z,411764.0,2.0,,S,53.0,696.0,U,3650044.0
wgc12514,Brown Shoe,Dallas,,,,62825.0,1.0,1.0,M,,326.0,O,1699252.0
Bbw12515,Nucor,Lansing,10.0,,,61501.0,0.0,0.0,M,34.0,786.0,R,1220738.0
Lsq12516,Torchmark,Little Rock,0.0,F,,174483.0,2.0,2.0,D,93.0,511.0,U,227602.0
bwc12517,SunTrust Banks,Sudbury,8.0,m,o,421990.0,5.0,3.0,S,13.0,458.0,U,1570909.0
Fbn12518,Leap Wireless International,Las Cruces,6.0,m,p,255851.0,4.0,4.0,D,13.0,628.0,U,3261890.0
Qme12519,R.H. Donnelley,Pueblo,10.0,M,G,331338.0,0.0,1.0,D,27.0,804.0,O,2617995.0
wqv12520,Penn National Gaming,Baton Rouge,3.0,,,481496.0,1.0,,W,80.0,737.0,R,2050516.0
ACV12521,Regal-Beloit,Mount Pearl,8.0,m,E,96414.0,3.0,1.0,U,30.0,600.0,O,1397858.0
Xaz12522,BE Aerospace,Palmdale,4.0,m,G,470266.0,3.0,0.0,M,72.0,594.0,U,3898741.0
Slh12523,Vishay Intertechnology,Irvine,6.0,f,A,280395.0,4.0,2.0,M,39.0,365.0,R,225847.0
jnr12524,Toll Brothers,Denver,6.0,F,,42303.0,4.0,1.0,M,4.0,,R,2391953.0
qvj12525,,Escondido,8.0,,x,431228.0,3.0,3.0,M,93.0,798.0,R,
Dik12526,Coca-Cola Enterprises,Lowell,3.0,,s,353645.0,4.0,3.0,M,1.0,819.0,R,230782.0
Ape12527,Regis,Hollywood,2.0,,,19317.0,5.0,5.0,D,40.0,839.0,O,390480.0
Xgb12528,Pantry,Frederick,7.0,,,61455.0,3.0,,M,1.0,510.0,,1101594.0
kvh12529,Warnaco Group,Santa Ana,6.0,,,114896.0,0.0,1.0,M,98.0,671.0,R,
kku12530,American Financial Group,West Covina,4.0,m,,473766.0,5.0,0.0,W,79.0,364.0,U,934296.0
OPK12531,Sally Beauty Holdings,Montpelier,1.0,M,,34056.0,5.0,1.0,M,81.0,318.0,U,3637162.0
Szp12532,TECO Energy,Bellevue,6.0,,H,90972.0,4.0,4.0,U,6.0,580.0,O,3030586.0
Mad12533,Supervalu,Erie,1.0,,y,448288.0,5.0,4.0,U,33.0,434.0,O,1093828.0
Krb12534,Walt Disney,Dallas,6.0,,G,75260.0,0.0,3.0,U,96.0,379.0,O,2796235.0
KOZ12535,DST Systems,West Valley,8.0,M,U,341909.0,1.0,1.0,M,41.0,431.0,O,2003365.0
CRK12536,AmerisourceBergen,Savannah,9.0,m,N,456108.0,3.0,2.0,M,93.0,691.0,U,2700893.0
Svm12537,Comerica,Scottsdale,0.0,F,K,229737.0,0.0,2.0,S,46.0,449.0,O,33134.0
Ooc12538,Entergy,Lincoln,5.0,,,,3.0,3.0,,80.0,698.0,O,3868119.0
hdt12539,Saks,Toledo,8.0,,,349506.0,3.0,5.0,D,61.0,484.0,O,2723792.0
Boi12540,Tenet Healthcare,Fairbanks,6.0,,,207655.0,4.0,2.0,U,27.0,596.0,,3635105.0
WYW12541,Leggett & Platt,Savannah,8.0,,T,17267.0,2.0,0.0,U,23.0,577.0,R,717095.0
Esa12542,Noble Energy,Buffalo,8.0,,k,288427.0,4.0,4.0,,56.0,690.0,O,2084525.0
dpl12543,ITT,Norfolk,1.0,,r,121824.0,1.0,,U,89.0,599.0,O,2698363.0
BHM12544,Raymond James Financial,Idaho Falls,0.0,F,h,293039.0,3.0,0.0,M,63.0,316.0,O,3529434.0
jku12545,Forest Laboratories,Arlington,5.0,,A,23229.0,3.0,4.0,U,27.0,320.0,O,2779987.0
YKB12546,Penn National Gaming,Idaho Falls,10.0,,,115051.0,5.0,2.0,M,59.0,456.0,U,2096946.0
Ice12547,PPG Industries,Whitehorse,3.0,,Q,64989.0,3.0,0.0,U,,481.0,O,2188192.0
fuw12548,A.O. Smith,Yellow Knife,,M,m,262418.0,4.0,2.0,U,84.0,582.0,O,680319.0
Ogp12549,3M,Pittsburgh,1.0,,J,136172.0,2.0,3.0,M,30.0,453.0,R,1344062.0
eok12550,Harman International Ind.,Regina,4.0,,,240764.0,2.0,5.0,,17.0,646.0,O,
Rrb12551,National Life Group,Huntington,,m,g,173889.0,,5.0,M,20.0,651.0,O,3689334.0
ODX12552,HealthSpring,Sacramento,2.0,,u,237431.0,5.0,5.0,M,76.0,333.0,O,663420.0
yqg12553,Raymond James Financial,Simi Valley,10.0,F,,222483.0,5.0,1.0,U,43.0,510.0,O,3645026.0
Rzg12554,Buckeye GP Holdings,Great Falls,5.0,,,363575.0,0.0,2.0,M,69.0,492.0,O,637399.0
Kxu12555,VWR Funding,Naperville,5.0,F,,,1.0,0.0,M,64.0,453.0,O,3744513.0
mkg12556,Allegheny Energy,Albuquerque,1.0,,p,196206.0,1.0,3.0,M,83.0,484.0,R,3848272.0
fuc12557,Sunrise Senior Living,Charleston,9.0,f,,116233.0,5.0,1.0,M,41.0,413.0,O,922728.0
Ocg12558,Leggett & Platt,Rochester,1.0,,,267953.0,5.0,3.0,M,68.0,471.0,O,3841021.0
Fen12559,General Dynamics,Santa Clara,6.0,f,J,393024.0,1.0,3.0,M,34.0,792.0,R,238188.0
Cjv12560,New York Life Insurance,Augusta,9.0,,,194321.0,3.0,2.0,M,45.0,541.0,R,884907.0
xmz12561,Cognizant Technology Solutions,Nashua,0.0,,,443012.0,3.0,4.0,M,87.0,765.0,O,1215255.0
Oky12562,Constellation Brands,Regina,4.0,M,,6750.0,4.0,3.0,D,13.0,822.0,O,3256683.0
Ink12563,PepsiCo,Virginia Beach,9.0,F,I,173849.0,5.0,4.0,M,30.0,519.0,U,3497183.0
Lhu12564,Landstar System,Stamford,9.0,K,r,220663.0,0.0,,U,54.0,675.0,O,1940279.0
UPF12565,Con-way,Bridgeport,4.0,,,333897.0,1.0,4.0,U,7.0,526.0,,1334267.0
Vpi12566,Realogy,Memphis,0.0,M,b,495261.0,5.0,2.0,U,69.0,580.0,O,1283474.0
mks12567,Coventry Health Care,Tulsa,7.0,,,435356.0,1.0,0.0,U,35.0,,O,3171044.0
Gmk12568,Mattel,Salt Lake City,1.0,,j,37181.0,4.0,3.0,M,97.0,434.0,R,2738348.0
pwy12569,AMR,Burlington,10.0,,,493106.0,1.0,2.0,M,3.0,639.0,,2910703.0
Srq12570,United Rentals,Chandler,1.0,M,,351010.0,5.0,1.0,M,58.0,561.0,O,890057.0
zdu12571,Best Buy,Rapid City,,m,,85203.0,1.0,1.0,M,24.0,,R,2767971.0
Wor12572,Del Monte Foods,Victoria,7.0,,,229137.0,1.0,1.0,W,34.0,541.0,O,2522336.0
ZDH12573,American Express,Vallejo,7.0,,,200050.0,0.0,5.0,W,67.0,,O,3187303.0
Hcv12574,Solutia,San Francisco,10.0,f,,457321.0,0.0,2.0,U,79.0,605.0,R,1559844.0
Lsl12575,American Financial Group,Oxnard,9.0,,F,190888.0,1.0,4.0,S,74.0,825.0,O,3192558.0
CXQ12576,Kinetic Concepts,Oakland,4.0,,L,474457.0,2.0,1.0,M,3.0,694.0,R,1048198.0
Ckq12577,Fidelity National Financial,Worcester,5.0,,,459802.0,3.0,3.0,S,81.0,459.0,O,1234705.0
LUB12578,Integrys Energy Group,Mesa,8.0,M,T,67361.0,,3.0,M,4.0,663.0,O,3425721.0
Gls12579,Affinia Group Intermediate,Toledo,4.0,M,,101866.0,3.0,5.0,S,33.0,690.0,O,2306517.0
Ucd12580,Unisys,Portland,5.0,F,,208048.0,3.0,0.0,U,49.0,526.0,O,3615643.0
Ydx12581,Lear,Mobile,4.0,f,,251378.0,5.0,,,82.0,515.0,O,1669939.0
Oji12582,Cablevision Systems,Little Rock,6.0,F,,108855.0,2.0,2.0,D,,,U,3237041.0
BLG12583,Schering-Plough,Hampton,6.0,F,,357919.0,1.0,5.0,S,62.0,337.0,R,2961346.0
srv12584,Consolidated Edison,New Orleans,6.0,,N,329957.0,5.0,3.0,M,100.0,470.0,U,477384.0
fhh12585,Jones Lang LaSalle,Lafayette,4.0,,,412329.0,0.0,5.0,M,79.0,711.0,O,742273.0
lud12586,Valmont Industries,McAllen,4.0,,,123143.0,3.0,,S,,434.0,O,473475.0
Amv12587,Loews,Charleston,0.0,F,G,142525.0,0.0,5.0,D,35.0,475.0,O,2373874.0
