miller2_FiYe,miller2_CouReN,miller2_OrgaID,miller2_IndigIs,miller2_BrN,miller2_SecPer,miller2_OrganTy,miller2_SecID,miller2_ChIss,miller2_ProBroCounID,miller2_Biodiv,miller2_ConNa,Sector ID,miller2_OrganiCl,miller2_DiID,miller2_CliChaAda,miller2_ClChaMiti,miller2_Deser,miller2_PartiDevAGoGov,miller2_TrDevelo,miller2_UrIs,miller2_YoIss,miller2_DisIs,miller2_ICTAATFoDeve,miller2_KnoFDevelo,miller2_GeEqu,miller2_OrgN,miller2_OrgSu,miller2_ContiID,miller2_CouRegID,miller2_CouRegPer,miller2_SecNa,miller2_AmSp
2009/2010,Georgia,1015020,0,"EGM Europe, Middle East and Maghreb",0.1,Canadian Profit Making,S3116,0,GE,0,Asia,15160,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,Pyra Management Consulting Services Inc.,CONSULTING SERVICES,3,GE,0.25,Human rights,210.6715
2009/2010,Russian Fed.,1009657,0,"EGM Europe, Middle East and Maghreb",0.2,Foreign Non-Profit Making,S3116,0,RU,0,Europe,12110,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,FOUNDATION OPEN SOCIETY INSTITUTE,INTERNATIONAL NGO,5,RU,0.37,Health policy and administrative management,43727.265999999996
2009/2010,Russian Fed.,1015020,0,"EGM Europe, Middle East and Maghreb",0.2,Canadian Profit Making,S3116,0,RU,0,Europe,12110,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,Pyra Management Consulting Services Inc.,CONSULTING SERVICES,5,RU,0.37,Health policy and administrative management,623.5876400000001
2009/2010,Russian Fed.,1009657,0,"EGM Europe, Middle East and Maghreb",0.4,Foreign Non-Profit Making,S3116,0,RU,0,Europe,13040,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,FOUNDATION OPEN SOCIETY INSTITUTE,INTERNATIONAL NGO,5,RU,0.37,STD control including HIV/AIDS,87454.53199999999
2009/2010,Russian Fed.,1015020,0,"EGM Europe, Middle East and Maghreb",0.4,Canadian Profit Making,S3116,0,RU,0,Europe,13040,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,Pyra Management Consulting Services Inc.,CONSULTING SERVICES,5,RU,0.37,STD control including HIV/AIDS,1247.1752800000002
2009/2010,Russian Fed.,1009657,0,"EGM Europe, Middle East and Maghreb",0.3,Foreign Non-Profit Making,S3116,0,RU,0,Europe,15150,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,FOUNDATION OPEN SOCIETY INSTITUTE,INTERNATIONAL NGO,5,RU,0.37,Democratic participation and civil society,65590.899
2009/2010,Russian Fed.,1015020,0,"EGM Europe, Middle East and Maghreb",0.3,Canadian Profit Making,S3116,0,RU,0,Europe,15150,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,Pyra Management Consulting Services Inc.,CONSULTING SERVICES,5,RU,0.37,Democratic participation and civil society,935.38146
2009/2010,Russian Fed.,1009657,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,RU,0,Europe,15160,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,FOUNDATION OPEN SOCIETY INSTITUTE,INTERNATIONAL NGO,5,RU,0.37,Human rights,21863.632999999998
2009/2010,Russian Fed.,1015020,0,"EGM Europe, Middle East and Maghreb",0.1,Canadian Profit Making,S3116,0,RU,0,Europe,15160,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,Pyra Management Consulting Services Inc.,CONSULTING SERVICES,5,RU,0.37,Human rights,311.79382000000004
2009/2010,Ukraine,1009657,0,"EGM Europe, Middle East and Maghreb",0.2,Foreign Non-Profit Making,S3116,0,UA,0,Europe,12110,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,FOUNDATION OPEN SOCIETY INSTITUTE,INTERNATIONAL NGO,5,UA,0.38,Health policy and administrative management,44909.084
2009/2010,Ukraine,1015020,0,"EGM Europe, Middle East and Maghreb",0.2,Canadian Profit Making,S3116,0,UA,0,Europe,12110,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,Pyra Management Consulting Services Inc.,CONSULTING SERVICES,5,UA,0.38,Health policy and administrative management,640.4413599999999
2009/2010,Ukraine,1009657,0,"EGM Europe, Middle East and Maghreb",0.4,Foreign Non-Profit Making,S3116,0,UA,0,Europe,13040,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,FOUNDATION OPEN SOCIETY INSTITUTE,INTERNATIONAL NGO,5,UA,0.38,STD control including HIV/AIDS,89818.168
2009/2010,Ukraine,1015020,0,"EGM Europe, Middle East and Maghreb",0.4,Canadian Profit Making,S3116,0,UA,0,Europe,13040,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,Pyra Management Consulting Services Inc.,CONSULTING SERVICES,5,UA,0.38,STD control including HIV/AIDS,1280.8827199999998
2009/2010,Ukraine,1009657,0,"EGM Europe, Middle East and Maghreb",0.3,Foreign Non-Profit Making,S3116,0,UA,0,Europe,15150,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,FOUNDATION OPEN SOCIETY INSTITUTE,INTERNATIONAL NGO,5,UA,0.38,Democratic participation and civil society,67363.62599999999
2009/2010,Ukraine,1015020,0,"EGM Europe, Middle East and Maghreb",0.3,Canadian Profit Making,S3116,0,UA,0,Europe,15150,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,Pyra Management Consulting Services Inc.,CONSULTING SERVICES,5,UA,0.38,Democratic participation and civil society,960.66204
2009/2010,Ukraine,1009657,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,UA,0,Europe,15160,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,FOUNDATION OPEN SOCIETY INSTITUTE,INTERNATIONAL NGO,5,UA,0.38,Human rights,22454.542
2009/2010,Ukraine,1015020,0,"EGM Europe, Middle East and Maghreb",0.1,Canadian Profit Making,S3116,0,UA,0,Europe,15160,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,2,Pyra Management Consulting Services Inc.,CONSULTING SERVICES,5,UA,0.38,Human rights,320.22067999999996
2009/2010,Northern Africa,1001288,0,"EGM Europe, Middle East and Maghreb",1.0,Foreign Non-Profit Making,S4256,0,MA,0,Africa,15150,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,3,International Foundation for Electoral Systems,INTERNATIONAL NGO,2,70,0.4,Democratic participation and civil society,52385.6
2009/2010,Western Asia,1001288,0,"EGM Europe, Middle East and Maghreb",1.0,Foreign Non-Profit Making,S4256,0,YE,0,Asia,15150,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,3,International Foundation for Electoral Systems,INTERNATIONAL NGO,3,130,0.2,Democratic participation and civil society,26192.8
2009/2010,Western Asia,1001288,0,"EGM Europe, Middle East and Maghreb",1.0,Foreign Non-Profit Making,S4256,0,LB,0,Asia,15150,Civil Society,D3100,0,0,0,1,0,0,0,0,0,0,3,International Foundation for Electoral Systems,INTERNATIONAL NGO,3,130,0.4,Democratic participation and civil society,52385.6
2009/2010,Eastern Europe,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,UA,0,Europe,14015,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,240,0.12,Water resources conservation (including data collection),5160.0
2009/2010,Eastern Europe,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,UA,0,Europe,15110,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,240,0.12,Public sector policy and administrative management,5160.0
2009/2010,Eastern Europe,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,UA,0,Europe,15220,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,240,0.12,"Civilian peace-building, conflict prevention and resolution",5160.0
2009/2010,Eastern Europe,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,UA,0,Europe,32210,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,240,0.12,Mineral/mining policy and administrative management,2580.0
2009/2010,Eastern Europe,1002130,0,"EGM Europe, Middle East and Maghreb",0.5,Foreign Non-Profit Making,S3116,0,UA,0,Europe,41010,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,240,0.12,Environmental policy and administrative management,25800.0
2009/2010,Eastern Europe,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,UA,0,Europe,41081,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,240,0.12,Environmental education/training,5160.0
2009/2010,Eastern Europe,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,UA,0,Europe,43030,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,240,0.12,Urban development and management,2580.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,BA,0,Europe,14015,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,Water resources conservation (including data collection),2580.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,BA,0,Europe,15110,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,Public sector policy and administrative management,2580.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,BA,0,Europe,15220,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,"Civilian peace-building, conflict prevention and resolution",2580.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,BA,0,Europe,32210,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,Mineral/mining policy and administrative management,1290.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.5,Foreign Non-Profit Making,S3116,0,BA,0,Europe,41010,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,Environmental policy and administrative management,12900.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,BA,0,Europe,41081,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,Environmental education/training,2580.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,BA,0,Europe,43030,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,Urban development and management,1290.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,RS,0,Europe,14015,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,Water resources conservation (including data collection),2580.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,RS,0,Europe,15110,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,Public sector policy and administrative management,2580.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,RS,0,Europe,15220,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,"Civilian peace-building, conflict prevention and resolution",2580.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,RS,0,Europe,32210,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,Mineral/mining policy and administrative management,1290.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.5,Foreign Non-Profit Making,S3116,0,RS,0,Europe,41010,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,Environmental policy and administrative management,12900.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,RS,0,Europe,41081,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,Environmental education/training,2580.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,RS,0,Europe,43030,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.06,Urban development and management,1290.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,ME,0,Europe,14015,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.14,Water resources conservation (including data collection),6020.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,ME,0,Europe,15110,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.14,Public sector policy and administrative management,6020.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,ME,0,Europe,15220,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.14,"Civilian peace-building, conflict prevention and resolution",6020.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,ME,0,Europe,32210,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.14,Mineral/mining policy and administrative management,3010.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.5,Foreign Non-Profit Making,S3116,0,ME,0,Europe,41010,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.14,Environmental policy and administrative management,30100.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,ME,0,Europe,41081,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.14,Environmental education/training,6020.0
2009/2010,Balkans Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,ME,0,Europe,43030,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,5,910,0.14,Urban development and management,3010.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,GE,0,Asia,14015,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.2,Water resources conservation (including data collection),8600.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,GE,0,Asia,15110,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.2,Public sector policy and administrative management,8600.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,GE,0,Asia,15220,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.2,"Civilian peace-building, conflict prevention and resolution",8600.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,GE,0,Asia,32210,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.2,Mineral/mining policy and administrative management,4300.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.5,Foreign Non-Profit Making,S3116,0,GE,0,Asia,41010,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.2,Environmental policy and administrative management,43000.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,GE,0,Asia,41081,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.2,Environmental education/training,8600.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,GE,0,Asia,43030,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.2,Urban development and management,4300.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,AM,0,Asia,14015,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,Water resources conservation (including data collection),9030.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,AM,0,Asia,15110,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,Public sector policy and administrative management,9030.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,AM,0,Asia,15220,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,"Civilian peace-building, conflict prevention and resolution",9030.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,AM,0,Asia,32210,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,Mineral/mining policy and administrative management,4515.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.5,Foreign Non-Profit Making,S3116,0,AM,0,Asia,41010,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,Environmental policy and administrative management,45150.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,AM,0,Asia,41081,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,Environmental education/training,9030.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,AM,0,Asia,43030,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,Urban development and management,4515.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,AZ,0,Asia,14015,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,Water resources conservation (including data collection),9030.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,AZ,0,Asia,15110,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,Public sector policy and administrative management,9030.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,AZ,0,Asia,15220,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,"Civilian peace-building, conflict prevention and resolution",9030.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.05,Foreign Non-Profit Making,S3116,0,AZ,0,Asia,32210,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,Mineral/mining policy and administrative management,4515.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.5,Foreign Non-Profit Making,S3116,0,AZ,0,Asia,41010,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,Environmental policy and administrative management,45150.0
2009/2010,Caucasus Region,1002130,0,"EGM Europe, Middle East and Maghreb",0.1,Foreign Non-Profit Making,S3116,0,AZ,0,Asia,41081,Multilateral,D3100,0,0,0,1,0,0,0,0,0,0,1,Organization for Security and o-operation in Europe,OTHER MULTILATERAL,3,930,0.21,Environmental education/training,9030.0
