rltnshp_tp,ss_strn,src_ss_d,tss_d,b_frmt,crtd_b,ss_ctgr,ss_tp,ss_tss,chmbl_d,td,ss_cll_tp,cnfdnc_scr,ss_tx_d,ss_d,ss_tst_tp,vrnt_d,dscrptn,dc_d,ss_rgnsm,ss_sbclllr_frctn,cll_d,src_d
N,,,1088.0,BAO_0000218,Intermediate,,A,Urine,CHEMBL629570,50588,,1,9615.0,13330,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 3mg/kg, po",8133,Canis lupus familiaris,,,1
U,,,1088.0,BAO_0000218,Autocuration,,A,Urine,CHEMBL629571,22224,,0,314293.0,13331,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded monkey at 100 mg/kg, po",8133,Simiiformes,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL629572,22224,,0,10116.0,13332,In vivo,,% bioavailability in rat after oral dose (10 mg/kg) 0 - 6 h.,12170,Rattus norvegicus,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL629573,22224,,0,10116.0,13333,In vivo,,% bioavailability in rat after oral dose (10 mg/kg) 0 - 6 h.,12170,Rattus norvegicus,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL629574,22224,,0,9347.0,13334,In vivo,,Bioavailability (dose 20 mg/kg),4985,Eutheria,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL629575,22224,,0,9615.0,13335,In vivo,,Bioavailability in dog,15145,Canis lupus familiaris,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL874448,22224,,0,10116.0,13336,In vivo,,Bioavailability in rat (Sprague-Dawley) (male),14080,Rattus norvegicus,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL629576,22224,,0,9443.0,13337,In vivo,,Bioavailability in monkey (dose 10 mg/kg i.d.),11219,Primates,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL629577,22224,,0,10116.0,13338,In vivo,,Bioavailability in rat,15145,Rattus norvegicus,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL629578,22224,,0,10116.0,13339,In vivo,,Bioavailability in rat,15145,Rattus norvegicus,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL629579,22224,,0,9615.0,13340,In vivo,,Bioavailability in dog (dose 3.0 mg/kg p.o.),1202,Canis lupus familiaris,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL882958,22224,,0,9615.0,13341,In vivo,,Bioavailability in dog (dose of 1.0 mg/kg i.v.) 0.5 hr,1202,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL629580,50505,,1,9598.0,13342,In vivo,,Bioavailability was calculated after peroral dose of 10 mg/Kg in chimp,1202,Pan troglodytes,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL629581,22224,,0,9347.0,13343,In vivo,,Bioavailability,4026,Eutheria,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL629582,22224,,0,9520.0,13344,In vivo,,Bioavailability in squirrel monkey,1492,Saimiri,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL628522,50588,,1,9615.0,13345,In vivo,,Bioavailability was evaluated in dog,12793,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625432,100712,,1,10026.0,13346,In vivo,,Bioavailability was evaluated in hamster,12793,Cricetinae,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625433,22224,,0,10116.0,13347,In vivo,,Bioavailability in rat,12793,Rattus norvegicus,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL625434,50597,,1,10116.0,13348,In vivo,,Bioavailability was evaluated in rat plasma when administered intraperitoneally at a dose of 10 mg/kg,14793,Rattus norvegicus,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL625435,50597,,1,10116.0,13349,In vivo,,Bioavailability was evaluated in rat plasma when administered intravenously at a dose of 10 mg/kg; <Tr>,14793,Rattus norvegicus,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625436,22224,,0,10116.0,13350,In vivo,,Bioavailability in rat (dose 10 mg/kg p.o.),14793,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL874588,100710,,1,9541.0,13351,In vivo,,Bioavailability was measured in cynomolgus monkeys.,14731,Macaca fascicularis,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625437,50594,,1,10090.0,13352,In vivo,,Bioavailability was measured in nude mice.,14731,Mus musculus,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625438,22224,,0,9669.0,13353,In vivo,,Bioavailability in ferret (dose 10 mg/kg i.d.),12187,Mustela putorius furo,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625439,22224,,0,314293.0,13354,In vivo,,Bioavailability was determined after intraduodenal dose of 10 mg/kg in monkey (compared to 0.3 mg/kg intravenous dose),12187,Simiiformes,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625440,22224,,0,314293.0,13355,In vivo,,"Bioavailability was determined after intraduodenal dose of 10 mg/kg in monkey (compared to 0.3 mg/kg intravenous dose), determined by renin inhibition assay",12187,Simiiformes,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625441,22224,,0,314293.0,13356,In vivo,,Bioavailability was determined after intraduodenal dose of 10 mg/kg in monkey (compared to 1 mg/kg intravenous dose),12187,Simiiformes,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625442,22224,,0,10116.0,13357,In vivo,,Bioavailability in rat (dose 10 mg/kg i.d.),12187,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625443,50597,,1,10116.0,13358,In vivo,,"Bioavailability was determined after intraduodenal dose of 10 mg/kg in rat, determined by renin inhibition assay",12187,Rattus norvegicus,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625444,22224,,0,,13359,In vivo,,Bioavailability was determined; extremely poor,17431,,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625445,50594,,1,10090.0,13360,In vivo,,% bioavailability in mice after oral administration of prodrug,13318,Mus musculus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625446,50588,,1,9615.0,13361,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose 10/30 range (low/high); -21/-5,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL882960,50588,,1,9615.0,13362,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 1/3 range (low/high); -2/6,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625447,50588,,1,9615.0,13363,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 1/3 range (low/high); -4/-14,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625448,50588,,1,9615.0,13364,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 1/3 range (low/high); -5/-12,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625449,50588,,1,9615.0,13365,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 1/3/10 range (low/high); -1/-7/-11,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL874589,50588,,1,9615.0,13366,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high),9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625450,50588,,1,9615.0,13367,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -1/-9,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625451,50588,,1,9615.0,13368,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -11/-28,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626584,50588,,1,9615.0,13369,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -13/-29,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626585,50588,,1,9615.0,13370,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -13/30,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626586,50588,,1,9615.0,13371,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -16/-18,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626587,50588,,1,9615.0,13372,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -16/-35,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626588,50588,,1,9615.0,13373,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -19/-50,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626589,50588,,1,9615.0,13374,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -21/-29,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626590,50588,,1,9615.0,13375,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -24/-56,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626591,50588,,1,9615.0,13376,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -25/-33,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627181,50588,,1,9615.0,13377,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -3/-13,9025,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL628083,50588,,1,9615.0,13378,In vivo,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -5/-47,9025,Canis lupus familiaris,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL628084,22224,,0,,13379,In vivo,,IV clearance determined at an peroral dose of 15 mg/kg.,15173,,,,1
N,,,,BAO_0000218,Expert,,F,,CHEMBL628085,50064,,1,102285.0,13380,In vivo,,Mouse oral clearance was measured against Hymenolepiasis nana.,7732,Hymenolepis nana,,,1
N,,,,BAO_0000218,Expert,,F,,CHEMBL628086,50545,,1,6339.0,13381,In vivo,,Mouse oral clearance was measured against Nematospiroides dubius,7732,Heligmosomoides polygyrus,,,1
U,,,,BAO_0000218,Autocuration,,F,,CHEMBL628087,22224,,0,,13382,In vivo,,Mouse oral clearance was measured against N. dubius; NT is Not Tested,7732,,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL628088,50594,,1,10090.0,13383,In vivo,,Mouse oral clearance was measured against N. nana; NT is Not Tested,7732,Mus musculus,,,1
U,,,,BAO_0000218,Autocuration,,B,,CHEMBL628089,22224,,0,,13384,In vivo,,Mouse oral clearance was measured against N. nana; NT is Not Tested,7732,,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL628090,22224,,0,,13385,In vivo,,Percentage of clearance of psoriatic lesions by 8-methoxypsoralen (8-MOP) for comparison at dose of 10 J/cm e2 ultraviolet-A radiation,8328,,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL628091,22224,,0,,13386,In vivo,,Percentage of clearance of psoriatic lesions by 8-methoxypsoralen (8-MOP) for comparison at dose of 6 J/cm e2 ultraviolet-A radiation,8328,,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL628092,22224,,0,,13387,In vivo,,Percentage of clearance of psoriatic lesions by 8-methoxypsoralen (8-MOP) for comparison at dose of 8 J/cm e2 ultraviolet-A radiation,8328,,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL628093,22224,,0,,13388,In vivo,,Percentage of clearance of psoriatic lesions by 8-methoxypsoralen (8-MOP) for comparison at dose of 9 J/cm e2 ultraviolet-A radiation,8328,,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL875607,22224,,0,,13389,In vivo,,Percentage of clearance of psoriatic lesions by the compound at dose of 10 J/cm e2 ultraviolet-A radiation,8328,,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625710,22224,,0,,13390,In vivo,,Percentage of clearance of psoriatic lesions by the compound at dose of 4 J/cm e2 ultraviolet-A radiation,8328,,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625711,22224,,0,,13391,In vivo,,Percentage of clearance of psoriatic lesions by the compound at dose of 6 J/cm e2 ultraviolet-A radiation,8328,,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625712,22224,,0,,13392,In vivo,,Percentage of clearance of psoriatic lesions by the compound at dose of 8 J/cm e2 ultraviolet-A radiation,8328,,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625713,22224,,0,,13393,In vivo,,Percentage of clearance of psoriatic lesions by the compound at dose of 9 J/cm e2 ultraviolet-A radiation,8328,,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625714,50588,,1,9615.0,13394,In vivo,,Pharmacokinetic parameter clearance was determined in fed Beagle dogs after iv administration of 1.5 mg/kg,13376,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625715,50797,,1,9544.0,13395,In vivo,,Plasma clearance after intravenous administration dosing (30 mg/kg) in Rhesus monkey,13477,Macaca mulatta,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625716,50597,,1,10116.0,13396,In vivo,,Plasma clearance after intravenous administration dosing (30 mg/kg) in rat,13477,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625717,50597,,1,10116.0,13397,In vivo,,Plasma clearance after intravenous administration iv dosing of 3 mg/kg in rat,13477,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625718,50597,,1,10116.0,13398,In vivo,,Plasma clearance was determined for the compound in rats,13313,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625719,50597,,1,10116.0,13399,In vivo,,Tested for total body clearance (CL) after intravenous bolus administration of 100 mg/kg in rat 1,12504,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625720,50597,,1,10116.0,13400,In vivo,,Tested for total body clearance (CL) after intravenous bolus administration of 100 mg/kg in rat 2,12504,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625721,50597,,1,10116.0,13401,In vivo,,Tested for total body clearance (CL) after intravenous bolus administration of 100 mg/kg in rat 3,12504,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625722,50597,,1,10116.0,13402,In vivo,,Tested for total body clearance (CL) after intravenous bolus administration of 100 mg/kg in rat 4,12504,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625723,50597,,1,10116.0,13403,In vivo,,The compound was tested for systemic clearance pharmacokinetic parameter in the male Sprague-Dawley rat.,13129,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625724,50545,,1,6339.0,13404,In vivo,,Titration of anthelmintic activity against Nematospiroides dubius in mice at 0.0125 concentration of diet.,7732,Heligmosomoides polygyrus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625725,50545,,1,6339.0,13405,In vivo,,Titration of anthelmintic activity against Nematospiroides dubius in mice at 0.025 concentration of diet.,7732,Heligmosomoides polygyrus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625726,50545,,1,6339.0,13406,In vivo,,Titration of anthelmintic activity against Nematospiroides dubius in mice at 0.05 concentration of diet.,7732,Heligmosomoides polygyrus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL875608,50545,,1,6339.0,13407,In vivo,,Titration of anthelmintic activity against Nematospiroides dubius in mice at 0.1 concentration of diet.,7732,Heligmosomoides polygyrus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625727,50545,,1,6339.0,13408,In vivo,,Titration of anthelmintic activity against Nematospiroides dubius in mice at 0.2 concentration of diet.,7732,Heligmosomoides polygyrus,,,1
U,,,1088.0,BAO_0000218,Autocuration,,A,Urine,CHEMBL625728,22224,,0,10116.0,13409,In vivo,,Urinary clearance was determined in rat at 100 mg/kg os dosage;ND is defined as no-data.,9278,Rattus norvegicus,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625729,22224,,0,10116.0,13410,In vivo,,Total clearance was determined in rat at 10 mg/kg intraperitoneal dosage,9278,Rattus norvegicus,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL625730,22224,,0,10116.0,13411,In vivo,,Total clearance was determined in rat at 25 mg/kg os dosage;ND is defined as no-data.,9278,Rattus norvegicus,,,1
U,,,1088.0,BAO_0000218,Autocuration,,A,Urine,CHEMBL625731,22224,,0,10116.0,13412,In vivo,,Urinary clearance was determined in rat at 10 mg/kg intraperitoneal dosage,9278,Rattus norvegicus,,,1
U,,,1088.0,BAO_0000218,Autocuration,,A,Urine,CHEMBL626417,22224,,0,10116.0,13413,In vivo,,Urinary clearance was determined in rat at 25 mg/kg os dosage,9278,Rattus norvegicus,,,1
N,,,1088.0,BAO_0000218,Intermediate,,A,Urine,CHEMBL626418,50587,,1,9606.0,13414,In vivo,,Urinary clearance was determined at 100 mg/kg oral dosage in human,9278,Homo sapiens,,,1
N,,,1088.0,BAO_0000218,Intermediate,,A,Urine,CHEMBL626419,50588,,1,9615.0,13415,In vivo,,Urinary clearance was determined at 20 mg/kg oral dosage in dog(beagle);ND is defined as no-data.,9278,Canis lupus familiaris,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL626592,50588,,1,9615.0,13416,In vivo,,Plasma concentration in dogs after 2 hr at 30mg/kg oral dose,5932,Canis lupus familiaris,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL626593,50597,,1,10116.0,13417,In vivo,,Plasma concentration in rats after 7 hr at 30mg/kg oral dose,5932,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626594,50597,,1,10116.0,13418,In vivo,,Clearance was determined by administering the compound intravenously at a dose of 1 mg/kg in male wistar rat,5182,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625035,50588,,1,9615.0,13419,In vivo,,Clearance rate in dogs,10499,Canis lupus familiaris,,,1
U,,,,BAO_0000019,Autocuration,,A,,CHEMBL625036,22224,,0,,13420,In vitro,,Compound was measured for intrinsic clearance,6051,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625037,22229,,0,,13421,,,Calculated partition coefficient (clogP),17508,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625038,22229,,0,,13422,,,Calculated partition coefficient (clogP),6228,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625039,22229,,0,,13423,,,Calculated partition coefficient (clogP),6231,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625040,22229,,0,,13424,,,Calculated partition coefficient (clogP),17740,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625041,22229,,0,,13425,,,Calculated partition coefficient (clogP),6495,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625042,22229,,0,,13426,,,Calculated partition coefficient (clogP),2171,,,,1
U,,,,BAO_0000019,Autocuration,,A,,CHEMBL874411,22224,,0,,13427,,,Partition coefficient of the compound,3255,,,,1
U,,,,BAO_0000019,Autocuration,,A,,CHEMBL625043,22224,,0,,13428,,,Permeability,6821,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625044,22229,,0,,13429,,,Calculated partition coefficient (clogP),2685,,,,1
U,,,,BAO_0000019,Autocuration,,A,,CHEMBL625045,22224,,0,,13430,,,Partition coefficient (logD),17584,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625046,22229,,0,,13431,,,Calculated partition coefficient (clogP) (CLOGP3 V3.4),13824,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625047,22229,,0,,13432,,,Calculated partition coefficient (clogP) (CLOGP3 V3.4),13824,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625048,22229,,0,,13433,,,Calculated partition coefficient (clogP),16479,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625049,22229,,0,,13434,,,Calculated partition coefficient (clogP),11997,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625050,22229,,0,,13435,,,Calculated logarithm of partition coefficient (P) was determined,2988,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL625051,22229,,0,,13436,,,Calculated partition coefficient (clogP),931,,,,1
U,,,,BAO_0000100,Autocuration,,P,,CHEMBL874412,22229,,0,,13437,,,Calculated partition coefficient (clogP),4381,,,,1
