assays_ss_d,assays_ss_tst_tp,assays_dc_d,assays_crtd_b,assays_ss_tx_d,assays_ss_strn,assays_src_d,assays_dscrptn,assays_cll_d,assays_src_ss_d,assays_chmbl_d,assays_ss_sbclllr_frctn,assays_td,assays_ss_rgnsm,assays_ss_cll_tp,assays_vrnt_d,assays_rltnshp_tp,assays_cnfdnc_scr,assays_b_frmt,assays_tss_d
2086,,6866,Autocuration,,,1,In vitro binding affinity for human 5-hydroxytryptamine 1F receptor,,,CHEMBL616729,,279,,,,H,8,BAO_0000357,
2087,,17085,Expert,,,1,In vitro binding affinity was determined by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1F receptor,,,CHEMBL616730,,279,,,,H,8,BAO_0000019,
2088,,16312,Autocuration,,,1,Binding affinity towards human recombinant 5-hydroxytryptamine 1F receptor,,,CHEMBL617125,,279,,,,H,8,BAO_0000357,
2089,,6166,Autocuration,,,1,Binding affinity towards cloned human 5-hydroxytryptamine 1F receptor was determined,,,CHEMBL857977,,279,,,,H,8,BAO_0000357,
2090,,15779,Autocuration,,,1,Binding affinity towards 5-hydroxytryptamine 1F receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand.,449.0,,CHEMBL617126,,279,,CHO,,H,8,BAO_0000219,
2091,,4199,Autocuration,,,1,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1F receptor in CHO cells using [3H]-5-HT as the radioligand,449.0,,CHEMBL617127,,279,,CHO,,H,8,BAO_0000219,
2092,,14875,Autocuration,,,1,Compound was tested for binding affinity against human 5-hydroxytryptamine 1F receptor,,,CHEMBL617128,,279,,,,H,8,BAO_0000357,
2093,,15146,Autocuration,,,1,Compound was tested for its binding affinity against 5-hydroxytryptamine 1F receptor in human cloned receptors in CHO cells using [3H]5-HT,449.0,,CHEMBL617129,,279,,CHO,,H,8,BAO_0000219,
2094,,5213,Autocuration,,,1,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 1F receptor in CHO using [3H]5-HT as a radioligand,,,CHEMBL617130,,279,,,,H,8,BAO_0000357,
2095,,14818,Autocuration,,,1,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 1F receptor in CHO cells using [3H]5-HT.,449.0,,CHEMBL617131,,279,,CHO,,H,8,BAO_0000219,
2096,,4829,Autocuration,,,1,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1F receptor in CHO cells, using [3H]5-HT as radioligand",449.0,,CHEMBL617132,,279,,CHO,,H,8,BAO_0000219,
2097,,4829,Autocuration,,,1,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1F receptor in CHO cells, using [3H]5-HT as radioligand",449.0,,CHEMBL617133,,279,,CHO,,H,8,BAO_0000219,
2098,,4373,Autocuration,,,1,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 1F receptor was determined,,,CHEMBL617134,,279,,,,H,8,BAO_0000357,
2099,,4373,Autocuration,,,1,Binding affinity for 5-hydroxytryptamine 1F receptor was determined,,,CHEMBL617135,,279,,,,H,8,BAO_0000357,
2100,,5014,Autocuration,,,1,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 1F receptor,,,CHEMBL617136,,279,,,,H,8,BAO_0000357,
2101,,11662,Autocuration,,,1,"Compound was tested for binding affinity towards 5-hydroxytryptamine 2 (5-hydroxytryptamine-2) receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]-ketanserin as radioligand",,,CHEMBL617137,,104686,,,,H,4,BAO_0000019,
2102,,11662,Autocuration,,,1,"Compound was tested for binding affinity towards 5-hydroxytryptamine 2 receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]ketanserin as radioligand",,,CHEMBL617138,,104686,,,,H,4,BAO_0000019,
2103,,11662,Autocuration,,,1,"Compound was tested for binding affinity towards 5-hydroxytryptamine 2 (5-hydroxytryptamine-2) receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]ketanserin as radioligand; Not Determined",,,CHEMBL617139,,104686,,,,H,4,BAO_0000019,
2104,,14093,Autocuration,,,1,Ability to displace [3H]ketanserin from rat cortical homogenate 5-hydroxytryptamine 2A receptor,,,CHEMBL617140,,12687,,,,H,8,BAO_0000019,
2105,In vivo,11200,Autocuration,,,1,"In vivo inhibitory activity of 10 mg/kg compound in rats against elevation of BP caused by 5-HT (300 ug/kg, iv) through 5-HT2 receptor 1 hr after oral administration",,,CHEMBL617141,,104686,,,,H,4,BAO_0000218,
2106,,11200,Autocuration,,,1,In vitro antagonistic activity against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips,,,CHEMBL858112,,104686,,,,H,4,BAO_0000019,
2107,,12352,Intermediate,,,1,Binding affinity towards 5-hydroxytryptamine 2 receptor in calf frontal cortex,,,CHEMBL617142,,17005,,,,H,8,BAO_0000019,
2108,,13657,Autocuration,9913.0,,1,"Binding affinity to 5-hydroxytryptamine 2 receptor using calf frontal cortex, [3H]- ketanserin, and spiperone for NSB",,,CHEMBL617143,,22226,Bos taurus,,,U,0,BAO_0000019,
2109,,14331,Autocuration,9913.0,,1,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor of bovine frontal cortex at 10e-7 M,,,CHEMBL617144,,22226,Bos taurus,,,U,0,BAO_0000019,
2110,,14331,Autocuration,9913.0,,1,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor of bovine frontal cortex,,,CHEMBL617145,,22226,Bos taurus,,,U,0,BAO_0000019,
2111,,14331,Autocuration,,,1,Binding affinity of compound towards 5-hydroxytryptamine 2 receptor using [3H]ketanserin (0.8 nM) ligand in frontal cortex bovine was determined,,,CHEMBL617146,,22226,,,,U,0,BAO_0000019,
2112,,12685,Autocuration,10141.0,,1,Binding affinity for serotonin 5-hydroxytryptamine 2 receptor using [3H]ketanserin in guinea pig frontal cortex,,,CHEMBL617147,,104784,Cavia porcellus,,,H,4,BAO_0000019,
2113,,14389,Autocuration,10141.0,,1,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor of guinea pig frontal cortex membranes,,,CHEMBL617148,,104784,Cavia porcellus,,,H,4,BAO_0000019,
2114,,14386,Autocuration,10141.0,,1,Compound was tested for its binding affinity towards 5-hydroxytryptamine 2 receptor using [3H]ketanserin from guinea pig frontal cortex,,,CHEMBL617149,,104784,Cavia porcellus,,,H,4,BAO_0000019,
2115,,5732,Autocuration,,,1,Binding affinity towards cloned human 5-hydroxytryptamine 2 receptor was determined,,,CHEMBL617150,,104784,,,,H,4,BAO_0000224,
2116,,16293,Autocuration,,,1,Binding affinity towards 5-hydroxytryptamine 2 receptor was determined,,,CHEMBL617151,,104784,,,,H,4,BAO_0000224,
2117,,2078,Autocuration,,,1,In vitro binding affinity of compound against neuronal 5-hydroxytryptamine 2 receptor,,,CHEMBL617201,,104784,,,,H,4,BAO_0000224,
2118,,5486,Autocuration,,,1,Binding affinity towards 5-HT7 receptor by the displacement of [3H]-5-CT] in human recombinant receptors in mammalian cell,,,CHEMBL617202,,10209,,,,H,8,BAO_0000357,
2119,In vivo,11820,Autocuration,,,1,Effective dose through peroral route for in vivo inhibition against 5-hydroxytryptamine 2 receptor in male CF-1 mice by using radioligand [3H]ketanserin,,,CHEMBL617203,,104826,,,,H,4,BAO_0000218,
2120,,10297,Autocuration,,,1,Hill number was determined for inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor in mouse cerebral cortex,,,CHEMBL617204,,104826,,,,H,4,BAO_0000019,
2121,,13704,Autocuration,,,1,Inhibitory activity against serotonin 5-hydroxytryptamine 2 receptor from mice.,,,CHEMBL617205,,104826,,,,H,4,BAO_0000224,
2122,,10297,Autocuration,10090.0,,1,Inhibitory activity towards 5-hydroxytryptamine 2 receptor by the displacement of [3H]ketanserin in mouse cerebral cortex,,,CHEMBL617206,,104826,Mus musculus,,,D,5,BAO_0000019,
2123,In vivo,11820,Autocuration,,,1,Effective dose through peroral route for in vivo inhibition against 5-hydroxytryptamine 2 receptor in male CF-1 mice by using radioligand [3H]ketanserin,,,CHEMBL617207,,104826,,,,H,4,BAO_0000218,
2124,,10297,Autocuration,10090.0,,1,Binding affinity towards 5-hydroxytryptamine 2 receptor by the displacement of [3H]-ketanserin in mouse cerebral cortex,,,CHEMBL617208,,104826,Mus musculus,,,D,5,BAO_0000019,
2125,,11555,Autocuration,,,1,The compound was tested in vitro for its binding affinity towards 5-hydroxytryptamine 2 receptor,,,CHEMBL617209,,104826,,,,H,4,BAO_0000224,
2126,,11555,Autocuration,,,1,In vitro binding affinity for serotonin 5-hydroxytryptamine (5-HT) 2 receptors,,,CHEMBL617210,,104826,,,,H,4,BAO_0000224,
2127,,11555,Autocuration,,,1,The compound was tested in vitro for its binding affinity towards serotonin 5-hydroxytryptamine 2 receptor; nd = no data,,,CHEMBL617211,,104826,,,,H,4,BAO_0000224,
2128,,10297,Autocuration,10090.0,,1,Hill number was determined for inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor in mouse cerebral cortex,,,CHEMBL617212,,104826,Mus musculus,,,D,5,BAO_0000019,
2129,,16688,Autocuration,9823.0,,1,Binding affinity for porcine 5-hydroxytryptamine 2 receptor using [3H]- ketanserin,,,CHEMBL617213,,104784,Sus scrofa,,,H,4,BAO_0000224,
2130,,16688,Autocuration,9823.0,,1,Binding affinity for porcine 5-hydroxytryptamine 2 receptor using [3H]- ketanserin with 10 uM prazosin,,,CHEMBL617214,,104784,Sus scrofa,,,H,4,BAO_0000224,
2131,,5333,Autocuration,,,1,Compound was tested in vitro for its ability to compete with [3H]-ketanserin at 5-hydroxytryptamine 2 receptor in porcine brain homogenate,,,CHEMBL617215,,22226,,,,U,0,BAO_0000221,
2132,,4437,Autocuration,,,1,In vitro for its ability to displace [3H]- ketanserin from 5-hydroxytryptamine 2 receptor in porcine brain homogenate,,,CHEMBL617216,,22226,,,,U,0,BAO_0000221,
2133,,5033,Autocuration,9823.0,,1,Ability to displace the radioligand [3H]mesulergine from pig choroid plexus 5-hydroxytryptamine 2 receptor,,,CHEMBL617217,,17005,Sus scrofa,,,H,8,BAO_0000357,
2134,,15267,Autocuration,,,1,Inhibition of [3H]- Ketanserin binding against rat brain 5-hydroxytryptamine 2 receptor,,,CHEMBL617218,,104686,,,,H,4,BAO_0000019,
2135,,15267,Autocuration,,,1,Inhibition of [3H]- Ketanserin binding against rat brain 5-hydroxytryptamine 2 receptor,,,CHEMBL872913,,104686,,,,H,4,BAO_0000019,
2136,,11820,Autocuration,,,1,Binding affinity against 5-hydroxytryptamine 2 receptor from rat cortical synaptosomal membrane using radioligand [3H]ketanserin.,,,CHEMBL617219,,104826,,,,H,4,BAO_0000019,
2137,,9069,Autocuration,,,1,Evaluated for binding activity against [3H]ketanserin as radioligand for 5-hydroxytryptamine 2 receptor,,,CHEMBL873482,,104686,,,,H,4,BAO_0000224,
2138,,9162,Autocuration,10116.0,,1,Affinity towards 5-hydroxytryptamine 2 receptor by measuring its ability to antagonize serotonin-induced contractions in the rat jugular vein; ND means no data,,,CHEMBL617220,,104686,Rattus norvegicus,,,D,5,BAO_0000019,
2139,,9162,Autocuration,,,1,Affinity towards 5-hydroxytryptamine 2 receptor by measuring its ability to antagonize serotonin-induced contractions in the rat jugular vein.,,,CHEMBL617221,,104686,,,,H,4,BAO_0000019,
2140,,9162,Autocuration,,,1,Affinity towards 5-hydroxytryptamine 2 receptor by measuring its ability to antagonize serotonin-induced contractions in the rat jugular vein; no appreciable 5-HT2 receptor affinity,,,CHEMBL617222,,104686,,,,H,4,BAO_0000019,
2141,,10428,Autocuration,,,1,Antagonistic activity against (5-hydroxytryptamine 2 receptor) serotonin-induced contractions in the rat jugular vein,,,CHEMBL875906,,104686,,,,H,4,BAO_0000019,
2142,,9628,Autocuration,,,1,Binding affinity to the 5-hydroxytryptamine 2 receptor assayed by antagonism of serotonin-induced contractions in the rat jugular vein,,,CHEMBL617223,,104686,,,,H,4,BAO_0000019,
2143,,12704,Autocuration,,,1,Binding affinity against serotonin 5-hydroxytryptamine 2 receptor,,,CHEMBL617224,,104686,,,,H,4,BAO_0000224,
2144,,15453,Autocuration,10116.0,,1,Percent decrease in 5-hydroxytryptamine 2 receptor binding using ketanserin,,,CHEMBL617225,,104686,Rattus norvegicus,,,D,5,BAO_0000224,
2145,,188,Autocuration,,,1,Tested for the effect on binding at 5-hydroxytryptamine 2 receptor; No activity,,,CHEMBL617226,,104686,,,,H,4,BAO_0000224,
2146,,10349,Autocuration,,,1,Effect of 2 week administration of compound on 5-hydroxytryptamine 2 receptor binding by using 0.4 nM dose of [3H]- spiperone as a radioligand.,,,CHEMBL617227,,104686,,,,H,4,BAO_0000224,
2147,,10349,Autocuration,,,1,Effect of 2 week administration of compound on 5-hydroxytryptamine 2 receptor binding by using 0.6 nM dose of [3H]- spiperone as a radioligand.,,,CHEMBL617228,,104686,,,,H,4,BAO_0000224,
2148,,8868,Autocuration,,,1,Compound was tested for its effect on 5-hydroxytryptamine 2 receptor saturation analysis,,,CHEMBL617229,,104686,,,,H,4,BAO_0000224,
2149,,10025,Autocuration,,,1,Concentration necessary to achieve half maximal inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor at 1 uM,,,CHEMBL617230,,104686,,,,H,4,BAO_0000224,
2150,,10025,Autocuration,,,1,"Concentration necessary to achieve half maximal inhibition of [3H]ketanserin, binds to 5-hydroxytryptamine 2 receptor at 1 uM",,,CHEMBL617231,,104686,,,,H,4,BAO_0000224,
2151,,11702,Autocuration,,,1,Compound was tested for the inhibition of quipazine binding at 5-HT2 receptor,,,CHEMBL617232,,104686,,,,H,4,BAO_0000224,
2152,,11702,Autocuration,,,1,Compound was tested for the inhibition of quipazine binding at 5-hydroxytryptamine 2 receptor,,,CHEMBL617233,,104686,,,,H,4,BAO_0000224,
2153,,11702,Autocuration,,,1,Compound was tested for the inhibition of quipazine binding at 5-hydroxytryptamine 2 receptor; NT=Not tested,,,CHEMBL617234,,104686,,,,H,4,BAO_0000224,
2154,,11702,Autocuration,,,1,Compound was tested for the inhibition of quipazine induced head twitches in rats,,,CHEMBL617235,,104686,,,,H,4,BAO_0000019,
2155,,11702,Autocuration,,,1,Compound was tested for the inhibition of quipazine induced head twitches in rats; NT=Not tested,,,CHEMBL617236,,104686,,,,H,4,BAO_0000019,
2156,,10085,Autocuration,,,1,Ability to bind at 5-hydroxytryptamine 2 receptor of rat hippocampus by displacing [3H]spiperone,,,CHEMBL617237,,104686,,,,H,4,BAO_0000221,10000000.0
2157,,10085,Autocuration,,,1,Ability to bind at serotonin 5-hydroxytryptamine 2 receptors of rat hippocampus by displacing [3H]spiperone,,,CHEMBL617238,,104686,,,,H,4,BAO_0000221,10000000.0
2158,,9630,Autocuration,10116.0,,1,Displacement of [3H]spiroperidol from 5-hydroxytryptamine 2 receptor in rat brain,,,CHEMBL617239,,104686,Rattus norvegicus,,,D,5,BAO_0000221,955.0
2159,,11070,Autocuration,,,1,Ability to inhibit binding of [3H]KET to 5-hydroxytryptamine 2 receptor in rat cortex,,,CHEMBL617240,,104686,,,,H,4,BAO_0000019,
2160,,9841,Autocuration,,,1,Ability to inhibit binding of titreated spiperone to 5-hydroxytryptamine 2 receptor in rat brain frontal cortex membranes,,,CHEMBL617241,Membranes,104686,,,,H,4,BAO_0000249,
2161,,9841,Autocuration,,,1,Ability to inhibit binding of titreated spiperone to the 5-hydroxytryptamine 2 receptor in rat brain frontal cortex membranes,,,CHEMBL875907,Membranes,104686,,,,H,4,BAO_0000249,
2162,,13291,Autocuration,,,1,Affinity for 5-hydroxytryptamine 2 receptor binding sites by its ability to displace [3H]spiperone from rat frontal cortex.,,,CHEMBL617242,,104686,,,,H,4,BAO_0000019,
2163,,10590,Autocuration,,,1,Antagonistic activity against 5-hydroxytryptamine 2 receptor on rat frontal cortex membrane.,,,CHEMBL617152,,104686,,,,H,4,BAO_0000019,
2164,,9064,Autocuration,10116.0,,1,Binding affinity against serotonin-2 receptor in rat brain using [3H]spiroperidol,,,CHEMBL617153,,104686,Rattus norvegicus,,,D,5,BAO_0000221,955.0
2165,,12268,Autocuration,10116.0,,1,Binding affinity at 5-hydroxytryptamine 2 receptor by the inhibition of binding to [3H]ketanserin in rat cortical membranes,,,CHEMBL617154,Membranes,104686,Rattus norvegicus,,,D,5,BAO_0000249,
2166,,13508,Autocuration,,,1,Binding affinity against 5-hydroxytryptamine 2 receptor in rat brain using [3H]ketanserin as radioligand,,,CHEMBL617155,,104686,,,,H,4,BAO_0000221,955.0
2167,,11279,Autocuration,,,1,5-hydroxytryptamine 2 receptor antagonistic activity on the rat tail artery determined by Schild plot.,,,CHEMBL617156,,104686,,,,H,4,BAO_0000019,
2168,,11200,Autocuration,,,1,In vitro antagonistic activity against the contraction induced by 5-HT through 5-HT2 receptor in rat thoracic aortic strips,,,CHEMBL617157,,104686,,,,H,4,BAO_0000019,
2169,,11200,Autocuration,,,1,In vitro antagonistic activity tested against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips,,,CHEMBL617158,,104686,,,,H,4,BAO_0000019,
2170,,11200,Autocuration,,,1,In vitro antagonistic activity against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips; NC=non competitive antagonism,,,CHEMBL617159,,104686,,,,H,4,BAO_0000019,
2171,,11200,Autocuration,,,1,In vitro antagonistic activity against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips; NC=non competitive antagonism,,,CHEMBL617160,,104686,,,,H,4,BAO_0000019,
2172,,11200,Autocuration,,,1,In vitro antagonistic activity against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips,,,CHEMBL858113,,104686,,,,H,4,BAO_0000019,
2173,,9231,Autocuration,,,1,Tested for 5-hydroxytryptamine 2 receptor binding ability by displacement of [3H]spiperone from rat brain frontal cortex synaptosomes,,,CHEMBL617247,,104686,,,,H,4,BAO_0000220,955.0
2174,,9737,Autocuration,,,1,Binding affinity towards 5-hydroxytryptamine 2 receptor in rat frontal cortex using [3H]ketanserin as radioligand,,,CHEMBL617248,,104686,,,,H,4,BAO_0000019,
2175,,9737,Autocuration,,,1,Binding affinity towards 5-hydroxytryptamine 2 receptor in rat brain membrane using [3H]8-OH-DPAT as a selective ligand.,,,CHEMBL617249,,104686,,,,H,4,BAO_0000249,955.0
2176,,9737,Autocuration,,,1,Binding affinity towards 5-hydroxytryptamine 2 receptor in rat frontal cortex,,,CHEMBL617250,,104686,,,,H,4,BAO_0000019,
2177,,9737,Autocuration,,,1,Binding affinity towards 5-hydroxytryptamine 2 receptor in rat frontal cortex using [3H]ketanserin as radioligand,,,CHEMBL617251,,104686,,,,H,4,BAO_0000019,
2178,,11828,Autocuration,10116.0,,1,isplacement of [3H]DOB from rat cortex homogenate 5-hydroxytryptamine 2 receptor,,,CHEMBL617252,,104686,Rattus norvegicus,,,D,5,BAO_0000019,
2179,,12253,Autocuration,,,1,Binding affinity of 5-hydroxytryptamine 2 receptor using [3H]- ketanserin in rat frontal cortex,,,CHEMBL617006,,104686,,,,H,4,BAO_0000019,
2180,,12253,Autocuration,,,1,Binding affinity against 5-hydroxytryptamine 2 receptor using [3H]ketanserin in rat frontal cortex,,,CHEMBL617007,,104686,,,,H,4,BAO_0000019,
2181,,11279,Autocuration,,,1,"5-hydroxytryptamine 2 receptor antagonistic activity at concentrations of<br>3,10 and 30 uM on the rat tail artery.",,,CHEMBL617008,,104686,,,,H,4,BAO_0000019,
2182,,11866,Autocuration,,,1,Binding affinity for 5-hydroxytryptamine 2 receptor in rat cortex using [3H]- ketanserin,,,CHEMBL617009,,104686,,,,H,4,BAO_0000019,
2183,,14424,Autocuration,10116.0,,1,Binding affinity against 5-hydroxytryptamine 2 receptor in serotonin-induced contraction of the rat aorta,,,CHEMBL617010,,104686,Rattus norvegicus,,,D,5,BAO_0000224,
2184,,15180,Autocuration,10116.0,,1,Displacement of [3H]ketanserin from rat brain 5-hydroxytryptamine 2 receptor,,,CHEMBL857978,,104686,Rattus norvegicus,,,D,5,BAO_0000019,
2185,,15180,Autocuration,10116.0,,1,Displacement of [3H]ketanserin from rat brain 5-hydroxytryptamine 2 receptor,,,CHEMBL617011,,104686,Rattus norvegicus,,,D,5,BAO_0000019,
2186,,9786,Autocuration,10116.0,,1,Displacement of [3H]ketanserin from 5-hydroxytryptamine 2 receptor of rat frontal cortex homogenate,,,CHEMBL617012,,104686,Rattus norvegicus,,,D,5,BAO_0000019,
