assay_id,assay_test_type,tissue_id,tid,assay_tax_id,curated_by,src_id,assay_tissue,assay_type,cell_id,description,assay_subcellular_fraction,assay_category,bao_format,relationship_type,assay_strain,confidence_score,src_assay_id,chembl_id,variant_id
14827,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution of Compound in rat lung after 15 minutes of administration,,,BAO_0000218,N,,1,,CHEMBL875621,
14828,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution of Compound in rat lung after 2 minutes of administration,,,BAO_0000218,N,,1,,CHEMBL628382,
14829,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution of Compound in rat muscle after 15 minutes of administration,,,BAO_0000218,N,,1,,CHEMBL628383,
14830,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution of Compound in rat muscle after 2 minutes of administration,,,BAO_0000218,N,,1,,CHEMBL628384,
14831,,,50597,10116.0,Intermediate,1,,A,,Brain uptake of [99mTc]TRODAT in rat expressed as percent dose per organ at time of 2 mins,,,BAO_0000218,N,,1,,CHEMBL628385,
14832,,,50597,10116.0,Intermediate,1,,A,,Brain uptake of [99mTc]TRODAT in rat expressed as percent dose per organ at time of 30 mins,,,BAO_0000218,N,,1,,CHEMBL875753,
14833,,,50597,10116.0,Intermediate,1,,A,,Brain uptake of [99mTc]TRODAT in rat expressed as percent dose per organ at time of 60 mins,,,BAO_0000218,N,,1,,CHEMBL628386,
14834,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat blood 2 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL628387,
14835,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat blood 2 hr after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL628388,
14836,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat blood 30 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL628389,
14837,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat blood 30 min after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL632756,
14838,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat brain 2 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL628390,
14839,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat brain 2 hr after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631811,
14840,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat brain 30 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631812,
14841,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat heart 2 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631813,
14842,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat heart 2 hr after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631814,
14843,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat heart 30 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631815,
14844,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat kidney 2 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631816,
14845,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat kidney 2 hr after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL875758,
14846,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat kidney 30 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631817,
14847,,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Organ distribution in rat liver 2 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631818,
14848,,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Organ distribution in rat liver 2 hr after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631819,
14849,,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Organ distribution in rat liver 30 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631820,
14850,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat lung 2 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631821,
14851,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat lung 2 hr after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631822,
14852,,,50597,10116.0,Intermediate,1,,A,,Organ distribution in rat lung 30 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631823,
14853,,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Organ distribution in rat muscle 2 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631824,
14854,,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Organ distribution in rat muscle 2 hr after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631825,
14855,,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Organ distribution in rat muscle 30 minutes after intravenous injection,,,BAO_0000218,N,,1,,CHEMBL631826,
14856,In vivo,,50594,10090.0,Intermediate,1,,A,,Biodistribution in athymic mice bearing Human Tumor (KB) Xenografts 1 hour after injection in Blood (B),,,BAO_0000218,N,,1,,CHEMBL631827,
14857,In vivo,,50594,10090.0,Intermediate,1,,A,,Biodistribution in athymic mice bearing Human Tumor (KB) Xenografts 1 hour after injection in Heart (H),,,BAO_0000218,N,,1,,CHEMBL631828,
14858,In vivo,,50594,10090.0,Intermediate,1,,A,,Biodistribution in athymic mice bearing Human Tumor (KB) Xenografts 1 hour after injection in Lung (L),,,BAO_0000218,N,,1,,CHEMBL631829,
14859,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 3.76 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL875759,
14860,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 30.20 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631830,
14861,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 302 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631831,
14862,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 31.6 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631832,
14863,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 316 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631833,
14864,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 32.4 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631834,
14865,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 324 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631835,
14866,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 34.0 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631836,
14867,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 34.1 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631837,
14868,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 34.8 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631838,
14869,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 341 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631839,
14870,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 348 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631840,
14871,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 37.6 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631841,
14872,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 58.4 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631842,
14873,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 65.2 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631843,
14874,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 71.6 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631844,
14875,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 71.8 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631845,
14876,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 74.8 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631846,
14877,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 77.5 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL875760,
14878,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 79.4 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL632199,
14879,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 80.9 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631847,
14880,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 83.8 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL631848,
14881,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 84.5 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL628707,
14882,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 84.7 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL628708,
14883,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 86.7 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL628709,
14884,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 86.9 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL628710,
14885,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 9.06 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL628711,
14886,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 90.6 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL628712,
14887,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 94.9 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL628713,
14888,,1088.0,50597,10116.0,Intermediate,1,Urine,A,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 97.1 uM/Kg of drug,,,BAO_0000218,N,,1,,CHEMBL628714,
14889,,,50597,10116.0,Intermediate,1,,A,,"excretion rate in rats after the dose of 5 mg/kg intravenously, at the dose 4 hour Rate of biliary excretion; 0.06-0.15%/h",,,BAO_0000218,N,,1,,CHEMBL628715,
14890,,,22224,,Autocuration,1,,A,,Extent rates of formation of metabolic intermediate Cytochrome P-450 at compound concentration of 3.75-120 uM,,,BAO_0000019,U,,0,,CHEMBL629179,
14891,,,22224,,Autocuration,1,,A,,Extent rates of formation of metabolic intermediate Cytochrome P-450 at compound concentration of 30 uM,,,BAO_0000019,U,,0,,CHEMBL629180,
14892,,,22224,,Autocuration,1,,A,,Extent rates of formation of metabolic intermediate Cytochrome P-450 at compound concentration of 7.5-120 uM,,,BAO_0000019,U,,0,,CHEMBL875108,
14893,,1235.0,22224,,Autocuration,1,Adrenal cortex,A,,Percent lipid extracted at 0.5 hr from adrenal cortex liver using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629181,
14894,,1235.0,22224,,Autocuration,1,Adrenal cortex,A,,Percent lipid extracted at 0.5 hr from adrenal cortex liver using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629182,
14895,,,22224,,Autocuration,1,,A,,Percent lipid extracted at 0.5 hr from liver plasma using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629183,
14896,,,22224,,Autocuration,1,,A,,Percent lipid extracted at 0.5 hr from liver using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629184,
14897,,1235.0,22224,,Autocuration,1,Adrenal cortex,A,,Percent lipid extracted at 24 hours from adrenal cortex using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629185,
14898,,1235.0,22224,,Autocuration,1,Adrenal cortex,A,,Percent lipid extracted at 24 hours from adrenal cortex liver using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629186,
14899,,,22224,,Autocuration,1,,A,,Percent lipid extracted at 24 hours from liverliver using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629187,
14900,,,22224,,Autocuration,1,,A,,Percent lipid extracted at 24 hours from plasma using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629887,
14901,,,22224,,Autocuration,1,,A,,Percent lipid extracted at 24 hours from plasmaliver using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629888,
14902,,,22224,,Autocuration,1,,A,,Percent lipid extracted at 24 hr from liver using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629889,
14903,,1235.0,22224,,Autocuration,1,Adrenal cortex,A,,Percent parent compound extracted at 0.5 hr from adrenal cortex using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629890,
14904,,,22224,,Autocuration,1,,A,,Percent parent compound extracted at 0.5 hr from liver using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629891,
14905,,,22224,,Autocuration,1,,A,,Percent parent compound extracted at 0.5 hr from plasma using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629892,
14906,,1235.0,22224,,Autocuration,1,Adrenal cortex,A,,Percent parent compound extracted at 24 hours from adrenal cortex using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629893,
14907,,,22224,,Autocuration,1,,A,,Percent parent compound extracted at 24 hours from liver using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629894,
14908,,,22224,,Autocuration,1,,A,,Percent parent compound extracted at 24 hours from plasma using CHCl3/CH3OH.,,,BAO_0000019,U,,0,,CHEMBL629895,
14909,In vivo,,22224,9615.0,Autocuration,1,,A,,"+Ratio of intravenous to oral integrated area under the concentration vs time curve, for compound in dog plasma",,,BAO_0000218,U,,0,,CHEMBL875109,
14910,In vivo,,22224,9541.0,Autocuration,1,,A,,Absolute bioavailability in male cynomolgus monkeys,,,BAO_0000218,U,,0,,CHEMBL629896,
14911,In vivo,,22224,10116.0,Autocuration,1,,A,,Absolute bioavailability in maleSprague-Dawley rats,,,BAO_0000218,U,,0,,CHEMBL629897,
14912,In vivo,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Biodistribution in liver of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,,BAO_0000218,N,,1,,CHEMBL629898,
14913,In vivo,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Biodistribution in liver of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL630057,
14914,In vivo,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Biodistribution in liver of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL630058,
14915,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution in lungs of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL630059,
14916,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL630060,
14917,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,,BAO_0000218,N,,1,,CHEMBL630061,
14918,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution in lungs of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL630062,
14919,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution in lungs of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL630063,
14920,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution in lungs of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL630064,
14921,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution in lungs of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL630065,
14922,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution in lungs of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,,BAO_0000218,N,,1,,CHEMBL630066,
14923,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution in lungs of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL630067,
14924,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution in lungs of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL630068,
14925,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution in muscle of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL631113,
14926,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL631114,
14927,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,,BAO_0000218,N,,1,,CHEMBL631115,
14928,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution in muscle of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL631116,
14929,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution in muscle of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL630528,
14930,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution in muscle of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,BAO_0000218,N,,1,,CHEMBL630529,
