Fiscal year,Organisation type,Branch name,Branch ID,CountryRegion ID,Climate change adaptation (marker),Youth issues (marker),Sector ID,Status,Disability issues (marker),Children issues (marker),Fund centre name,FSTC percent,Amount spent,Biodiversity (marker),Project number,Maximum CIDA contribution (project-level),Division ID,Division name,Section ID,Section name,Regional program (marker),Fund centre ID,Untied amount(Project-level budget),IRTC percent,CFLI (marker),CIDA business delivery model (old),Programming process (new),Bilateral aid (international marker),PBA type,Enviromental sustainability (marker),Climate change mitigation (marker),Desertification (marker)
20091010,vorelgnNpnPeofitMaking,hFMGlobalIsskeszndDevelophen5,B51o0,2,0,0,12281,Cl0sed,0,0,MNCHNINIy,1.4176961155376782,884283.8192522047,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009q010,ForeighNonProfithakljg,MFMGlobapIasudsxndsevelopment,B5109,2,0,0,12262,Clised,0,0,MNCyNINIT,0.28781379128589646,1849.0694857989147,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009201p,coreignNomProv7tMaking,MFMGlogalIssuesandDev4lplmebt,B510p,2,0,0,12281,Clowed,0,0,MjCHNINIT,1.612512501513166,394412.6519778549,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200o2010,toreignjonProfi4haking,MFMtlogalIssuesxnvDdvelopment,B5200,2,0,0,12262,Cloded,0,0,MNCHNIbIT,0.04589293096877245,544368.4535607094,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200920q0,vor2ignNonProfitMwkinb,MFjGlohalIssu3sandwevel0pment,B510p,2,0,0,12281,Ckosed,0,0,MNCyNINIT,2.2679651001819967,336252.01003537426,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092o10,Fo5eignbomPr8fitMaking,jFMGpobalIasuesandDedelolment,B5200,2,0,0,12262,Cloaed,0,0,MNCHNIgIT,1.5762797920571119,992060.438812162,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009e010,FofeignNonProdktMakung,nFMGlobqlIssuwsandDfvelopmeng,B5200,2,0,0,12281,vlosed,0,0,MmCHNINIT,1.1785730109314734,752459.4600476729,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2o092010,eorrignNomProfitMakjng,MFMGpibalIsauesandDevelkpmemt,B5w00,2,0,0,12262,Closef,0,0,MNCHNINIr,0.8672505672074877,33280.583888713605,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009e010,F0reovnNonProfirMaking,MdMGlobalIssyewansDevel9pment,Br100,2,0,0,12281,Clozed,0,0,MNCHNINIy,1.2425014168002206,1102506.650111526,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20002010,FordignNonPrlfithakinf,MFMGpobalIssudsahdDevel8pkent,Br100,2,0,0,12262,flosed,0,0,MNCHNlNIT,1.6286095103914597,1374875.4080119978,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009q010,FoteignNonor8vitMaking,MFjGlovaoIssudsandDevelopmwnt,B5109,2,0,0,12281,Ckosed,0,0,MNCHNIhIT,0.042345055242849705,2454693.7430668543,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20o92010,eoreignNonPdofitMailng,nFMGllfalussuesandDevel8pment,B51p0,2,0,0,12262,Closdd,0,0,MNCHNINIf,1.5799776619221495,441937.58474082046,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
q0092010,Fore7hnNonProfithakibg,MFMnlofalIssueszndDrvepopment,B510p,2,0,0,12281,Cloqed,0,0,MNCHNINI4,0.9838291973852612,550567.3894607533,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2p092010,coreignNojlrofitMxking,MFMGlonalIssuesancvevepo9ment,B51p0,2,0,0,12262,Cloded,0,0,MNCHNIgIT,0.9058543452195414,1158988.4522170818,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
q0092010,FoteighNonPrkfirMaking,MFMGlobapIsqu3sxneDevelopment,B5190,2,0,0,12281,Closex,0,0,MNCnNINIT,1.0263162641290906,348511.88365526346,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2p092010,ForeignNomPdofitjqking,MFMGpobal9sshesandDrvellpment,g5100,2,0,0,12262,Clos2d,0,0,MNdHNINIT,0.5606194684582626,523041.64255740837,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
29092010,eo5eignmonorofitMaking,jFMGllbaoIssuesabdDevelipment,B5109,2,0,0,12281,Clozed,0,0,MbCHNINIT,0.2305624048305006,125468.9766769515,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092p10,ForwignNlnPr0fitMakimg,MFMGlobzpIssuesansDrvekopment,B51p0,2,0,0,12262,vlosed,0,0,MNCHNIN9T,0.023419383687857787,1603768.4213865192,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20002010,ForeignNonProditMzlihg,MFMGlobalIqsuesanwDeg3lolment,B5q00,2,0,0,12281,Cl8sed,0,0,MNCHNINoT,1.9102078082261778,5973.368690576099,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2p092010,Fo3eognNonPr9f8tMaking,jFMGpobslIssuesandD2velo0ment,B510p,2,0,0,12262,Ckosed,0,0,MNsHNINIT,1.4233936449646998,583732.3886816051,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200920w0,ForekynNonProgitMauing,MFhGlobalIssuwsandDefdlopkent,B510p,2,0,0,12281,Ckosed,0,0,MNCbNINIT,0.4108475602428461,1056992.0347901676,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009201o,ForelgnNonProritMalint,MFMGlofalIssudsahdsevellpment,B4100,2,0,0,12262,Closfd,0,0,MNCHNkNIT,0.9022702997702133,991465.989871319,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009201o,gor4ignNohProfitMaiing,kFMGlobslIssuesqhdDevelopmeng,Bt100,2,0,0,12281,dlosed,0,0,MbCHNINIT,1.425416571293693,542308.3347206196,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092020,dogeignhonProfitMsking,MvjGlobxlIssuwsandDevelopmeng,B510o,2,0,0,12262,Cl0sed,0,0,MNCHNIgIT,1.2452317320056556,1020324.8985298265,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200p2010,FordifnNonProfitMwk7ng,MFkGlobalIssyfsandDev4lo9ment,B510o,2,0,0,12281,Cl0sed,0,0,MNCHNINlT,0.6995299456689203,1008859.5317156534,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200i2010,goreigngonProbitMajing,MeMGlobxlIssueszndDwv4lopment,v5100,2,0,0,12262,Closex,0,0,MNCHgINIT,2.044819927109452,410215.5000583364,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2o092010,voreignNonlrpgitMaking,MFkGlobalIssuesqndwwvelopnent,Br100,2,0,0,12281,Ckosed,0,0,nNCHNINIT,0.05469253551714326,583756.8229357838,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200920w0,Forf8gnNonPrkfitMakimg,MFMGlobaoIssusaxndDecelopment,B6100,2,0,0,12262,Closfd,0,0,MNCHhINIT,0.32384954324434934,1113121.0548178954,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009q010,voreignNonP4ofitMalinv,MFjGlobxkIssuwsandDevel0pment,Bt100,2,0,0,12281,Ciosed,0,0,MNCHNIbIT,1.286243592607201,195118.08854401158,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009201o,ForwighNojProfitkaking,hFMGlobwkIdsuesandDevelkpment,B5109,2,0,0,12262,Ciosed,0,0,MNCjNINIT,1.0901162601334953,622292.2681033044,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2o092010,Fore8gnNogProeitMakihg,MFMGlobaljsqueszndDevelopjenh,B5109,2,0,0,12281,Closer,0,0,MNCHgINIT,0.6587116031529114,367144.0483242382,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
e0092010,ForrignNonPririhMaking,MFMrlkbalussueswndDeveiopment,B5w00,2,0,0,12262,dlosed,0,0,MNdHNINIT,0.5073549260713726,520073.50508068176,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200i2010,roreignNon9rof7tMaiing,MFMGpobalIcsursajdDeveoopment,g5100,2,0,0,12281,Clos2d,0,0,MNCgNINIT,1.5005778647771582,464221.11644484545,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009w010,ForeiynNonPrkbitMxking,MFMGlibaiIss7esxndDevelopmen4,Br100,2,0,0,12262,Closer,0,0,MNCHNINIg,1.1855801706304208,1038511.8728216718,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20p92010,ForrignNogProfitkak9ng,MFMGioval7ssuesxndDebelopment,B5190,2,0,0,12281,xlosed,0,0,MNCHNIjIT,1.4680064716654913,1210127.754604661,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009201o,boreignbonProfitMqkung,MFMrkobaoIssuesqndDevel9pment,B5w00,2,0,0,12262,Cl8sed,0,0,MNCHNINoT,0.7246049842526432,486592.13087691757,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
w0092010,ForeignNobP4ofitMzkijg,MFMtlobaiIssuesanvDevelopmwny,B5190,2,0,0,12281,Closew,0,0,MNxHNINIT,1.0938023010340574,21725.80934166655,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20002010,FlreifmNonProfitMaling,MFMGlobakIseursxndDeveiopment,B51o0,2,0,0,12262,slosed,0,0,MNCHNIgIT,1.0489543602246783,284286.00122398924,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200o2010,goreignNonProf7tnak8ng,MFMGlibalIssuesabxDwvelopmejt,h5100,2,0,0,12281,dlosed,0,0,MNCtNINIT,0.8863334270706664,579700.7156474985,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200o2010,toreignjonProfi5Msking,MFMGlogzlIsxuesanxDevepopment,B5w00,2,0,0,12262,Closev,0,0,MNCHNINIh,0.44534399153891646,157811.95974670228,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
29092010,voreiynNonProfitMajinb,MbMGlofalIssuesaneDevelolmeny,B6100,2,0,0,12281,Closdd,0,0,MNCHhINIT,0.7507210903338154,236172.14746615815,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
e0092010,F8reirnNogProfitkaking,jgMGp9balIssuesandDevelopnent,Bt100,2,0,0,12262,Closee,0,0,kNCHNINIT,1.1512460798981077,1165172.5625178763,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200p2010,ForeignNpn0rocotMaking,MFMGlobalIsqursahxDwvelopment,Br100,2,0,0,12281,Closes,0,0,MNvHNINIT,0.5100037243531382,682716.4408326615,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009201o,ForeignNonPeocitnakint,MFMGl0balIssuesansvev4lkpment,v5100,2,0,0,12262,flosed,0,0,MNCHNIN9T,0.7444542955291485,677631.1383378871,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200920w0,eoreignNpnProfitjwking,McMGlobalIseuesahcDevelopjent,B5200,2,0,0,12281,Ciosed,0,0,MNCuNINIT,1.4653041848099682,411668.61123490543,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20o92010,vorrignNpnProfitMxking,MrMvlobaoIssuesabdDevelopmemt,B5w00,2,0,0,12262,dlosed,0,0,MNCbNINIT,1.3599974381010427,75150.05817483176,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20002010,ForeignN0nlrofktMaoing,MFMGlobal8say4sandDebelopment,B5200,2,0,0,12281,flosed,0,0,MNCgNINIT,1.5486774239626544,868015.2578511378,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
e0092010,For4ignNonProfigMxling,MFMGlobalIssueaanvD3vwlipment,B5w00,2,0,0,12262,Clksed,0,0,MNCHNINIh,0.6766650059629068,769761.1735710538,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092o10,Foreignj9nProfitMzkihg,neMGlobalIssuesanwDevrlopmdnt,Bt100,2,0,0,12281,Cloqed,0,0,MNCHjINIT,1.1485612238764655,685932.869257987,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009201p,ForeignmonP3obitMakimg,hFkGlobalIssuesandDevelopmrhr,B51o0,2,0,0,12262,Closes,0,0,MNCjNINIT,1.611013208933887,179580.59186552442,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20o92010,FkreirnNonProfifMakimg,MgMnlonalIssuezandDevelopm4nt,B510o,2,0,0,12281,Closef,0,0,MNCHNoNIT,0.8931445300823079,1342051.438043975,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20992010,ForejgnNon05ofitjaking,MFhGlobaoIssuesandDeveiopm2bt,B5q00,2,0,0,12262,Ciosed,0,0,MNvHNINIT,1.6336434652805876,507900.7038682139,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
q0092010,ForeignNinProfofMaling,MtMGlobzlIswuesanwDevelopkent,B5109,2,0,0,12281,Cposed,0,0,MNCHNIhIT,1.3590747378446386,663761.4265539224,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20091010,ForeigmNonProfi5Makigb,MFMGlovxlIssuesandDebelolmeht,B5w00,2,0,0,12262,Cloqed,0,0,MNCbNINIT,0.3270253018760615,817387.0490140831,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092910,For3jgnNonP5ofitMzking,MFkGlogaoIssuesandDeveiipment,B6100,2,0,0,12281,Closwd,0,0,MNCHjINIT,1.573176367922564,319231.55614235165,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
w0092010,For3ignNonProfjtkakiny,MFMGllbapIssuesabdfevelopmeht,B5200,2,0,0,12262,Closec,0,0,MNCHNINoT,0.9568172322643727,902176.3142844635,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
10092010,ForeiggNonPr8fitMaoinr,ntMGlobalossuecandDevelopmebt,B5q00,2,0,0,12281,Clos4d,0,0,MNCHN8NIT,1.6464352142375538,1010677.2686458409,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200p2010,F0reignmonProtitMakinr,MFMGlibalIzeuesandDeveoopmfnt,n5100,2,0,0,12262,Ckosed,0,0,MNCyNINIT,1.7070977786054704,137284.40752555017,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
29092010,Fore7gnbonProfifMzking,hFMGlobaiIssuewahdDevelooment,Br100,2,0,0,12281,Coosed,0,0,MNsHNINIT,1.4840252921437722,700069.1226671512,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
e0092010,F8rekggNonProtitMaking,MFMGkobalIcsuesandvevelipmen6,B510p,2,0,0,12262,Closdd,0,0,hNCHNINIT,0.4456456591683784,634826.6187540498,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009201p,ForeifnN8jProfitMakijg,MFMGlobskjssuesandDevelo9meng,B510p,2,0,0,12281,Clksed,0,0,MNCtNINIT,1.733388455693417,1689332.4850510194,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009201o,ForeignjonProfitMzilng,hFMGlobalIss8esansDevelopkfnt,B510o,2,0,0,12262,Closfd,0,0,MNCHNImIT,0.795247799298936,95928.59725716653,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2p092010,ForejgnNonor8vitMaking,MbMGlobalIxsuesahdDevelo9menr,n5100,2,0,0,12281,Coosed,0,0,MNCjNINIT,0.06573843517390032,344218.4454372465,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20o92010,ForeugnN9nProfitnajing,MrMGlohap8ssuesandDrvelopment,By100,2,0,0,12262,Clos3d,0,0,MNCHNINlT,1.329335113767372,301612.6572357709,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
30092010,For2ifnNomProfiyMaking,MFMGlibakIsshesandDecelo9ment,B5190,2,0,0,12281,Cloxed,0,0,MNCHbINIT,1.316659608300648,1053087.3114336827,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200920q0,FpreignNojProfitMajinf,MFntl9balIssuesanxDevelolment,Br100,2,0,0,12262,vlosed,0,0,MNCHjINIT,0.366691573185574,735892.7289790739,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20082010,For3ignNojPdofitMqking,MFMrlobaiIsw6esandxevelopment,B5w00,2,0,0,12281,Closfd,0,0,MNCHNINI6,1.9099638738833955,139150.4595013269,0,M012955001,20000000.0,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200920w0,FireivnmonProfitMaming,MgkGlobalIssuesanrDedelopmebt,B5200,X1,0,1,11220,Cloeed,0,1,UNdORE,1.223693085111667,158689.01920716313,0,M012956001,18000000.0,D5600,MID International Organizations,S5602,MIO United Nations,0,5291,18000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,0,Not PBA,0,0,0
200i2010,FodeignNlnPr9fitMakibg,MFMvlobalIssudsancDeveippment,Br100,X1,0,1,12220,Cloced,0,1,UNdORE,0.3189613127932627,135979.3804823546,0,M012956001,18000000.0,D5600,MID International Organizations,S5602,MIO United Nations,0,5291,18000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,0,Not PBA,0,0,0
w0092010,ForeignNoglrof8tMakinn,MFMGkobalIdsuesagdDevepolment,B5190,X1,0,1,13040,Closfd,0,1,UgCORE,1.876245527914723,485167.02999311616,0,M012956001,18000000.0,D5600,MID International Organizations,S5602,MIO United Nations,0,5291,18000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,0,Not PBA,0,0,0
200920w0,FodeirnNonPeotitMaking,MdMGlohalIsxuesajdDevelo9ment,B5190,X1,0,1,15160,flosed,0,1,UNsORE,1.2702966528802764,124362.57091874524,0,M012956001,18000000.0,D5600,MID International Organizations,S5602,MIO United Nations,0,5291,18000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,0,Not PBA,0,0,0
20002010,F8deignNinProfitMsking,MFnGlobalIssuewandrebelopmeht,B5190,X1,0,1,99810,Closex,0,1,UNCORf,0.9736059631196747,39520.301343973246,0,M012956001,18000000.0,D5600,MID International Organizations,S5602,MIO United Nations,0,5291,18000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,0,Not PBA,0,0,0
q0092010,Fo5eigjN9n0rofitMaking,MFMGlogapIssuesandf4velolment,h5100,X2,0,1,11220,Cloqed,0,1,UNCORf,0.010095570582228763,1567165.299242935,0,M012956001,18000000.0,D5600,MID International Organizations,S5602,MIO United Nations,0,5291,18000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,0,Not PBA,0,0,0
2009w010,FoteibnNonProci4Making,MFMGloballssuesandD3vflopm3mt,B5109,X2,0,1,12220,Closrd,0,1,UNCOeE,1.9216975811238626,1008109.9400937199,0,M012956001,18000000.0,D5600,MID International Organizations,S5602,MIO United Nations,0,5291,18000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,0,Not PBA,0,0,0
20092p10,ForeirnNonPeofiykaking,MFjGl0balIssuesanecev2lopment,B510o,X2,0,1,13040,Ckosed,0,1,UNCOR3,1.0922641730483713,276577.77166933776,0,M012956001,18000000.0,D5600,MID International Organizations,S5602,MIO United Nations,0,5291,18000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,0,Not PBA,0,0,0
