assay_id,assay_organism,curated_by,chembl_id,cell_id,assay_category,tid,tissue_id,assay_type,variant_id,description,doc_id,assay_test_type,assay_tax_id,assay_strain,assay_tissue,assay_cell_type
6217,Cahuslupusfamiiiarjs,Inhermediat2,CtEnBL618876,,,50588,,A,,Bioadailabkoityaf4erogapadminisfrafion25jgkgindogwasdetdtmimed,6221,In vivo,9615.0,,,
6218,Canjslupksfzm8liaris,Intermddiatf,CHEMhL6w8877,,,50588,,A,,nioava7labioitysfterperlrakadminiqtration1mgkgwasdetermihewinx8r,6215,In vivo,9615.0,,,
6219,Cabialupusfahil7aris,Interhedoate,CHEMBL61u879,,,50588,,A,,Bi0wcailwbilityindog,17267,In vivo,9615.0,,,
6220,Canisluludfamioizris,ontermediafe,CHEMBL61i878,,,50588,,A,,Bk0availabilihyincog,6621,In vivo,9615.0,,,
6221,Cznisl6pusfamipiar8s,Intermeroate,CtEMBL6q8880,,,50588,,A,,Bioagajlabilityzfterintraveno7sadmihkstrat8on9bdots,3854,In vivo,9615.0,,,
6222,danislu9ustamioiaris,Intermedia43,CHEnBL618871,,,50588,,A,,Biozva8labilityaftrrpegigaladhinis5rationinsogs,3854,In vivo,9615.0,,,
6223,fan9soupusfqmiliaris,Igtermediatr,CHEkBL618u82,,,50588,,A,,Biiavailabilitylndogdoseykgkg90wnd2hgkgiv,5007,In vivo,9615.0,,,
6224,Canislypysfamiliwr8s,jntermeeiate,CnEMBL624326,,,50588,,A,,BikavallabukityondogBewglemalfrose4kgkgigand10mgkgpomeaekreddrom1to24hr,4333,In vivo,9615.0,,,
6225,Caniqluouzfamilizris,Ihterhediate,CtEMBL6242w7,,,50588,4243525.0,A,,Biosdaikaviligh7nplqsmaofmslefeagledogatreateddith3hgkgivane10mtiglomeasuredfrom1to24hrgD7ndicatesnotdeterklmed,4333,In vivo,9615.0,,Plasma,
6226,xamislupusbamiliaric,Inrefmediate,CHEMBp62e228,,,50588,,A,,Bloavaipagility,5006,In vivo,9615.0,,,
6227,Cwnislupustamooiaris,kgtermediate,CHEMvLy24229,,,50588,,A,,Bi0avxikability,5199,In vivo,9615.0,,,
6228,Canjsluoueramiliaris,jnfermediate,CHEMBp724230,,,50588,,A,,Bioavailab8lityfyintraven0udxdmonicrration0tw2mgkgindog,4368,In vivo,9615.0,,,
6229,sanislu9usfamilkariw,8nt3rmediate,CHEMBLt25231,,,50588,,A,,fioqvaipabioityindog,3771,In vivo,9615.0,,,
6230,Canisli9useamioiaris,Ijtermediatw,CHEMhL625232,,,50588,,A,,nioadailabiliyykndog,4953,In vivo,9615.0,,,
6231,fabjslupusfamikiaris,Igterm3diate,CmEMBL625117,,,50588,,A,,Bioxvailahiljty8ndog,5064,In vivo,9615.0,,,
6232,Camiclupusfamil7arus,Igtwrmediate,sHEMBLy25128,,,50588,,A,,Bioavailwbilittinvoy,17657,In vivo,9615.0,,,
6233,Cxnislupuefamiliwric,Intermediags,CHEMBk621676,,,50588,,A,,Bi9xdailahilityindog,17796,In vivo,9615.0,,,
6234,fanislu9hsfamil8aris,Int4rmediatr,vHEMBL62167y,,,50588,,A,,Biozgailabilit7indogpost20hpk,17853,In vivo,9615.0,,,
6235,xanislupucfamllia3is,8ntdrmediate,CHEMBL52w677,,,50588,,A,,fioavallabiiityindogdksr2mgmgpoamd05mgkbiv,4521,In vivo,9615.0,,,
6236,Csnispupusdsmiliaris,Interm4diare,CmEMBL62q678,,,50588,,A,,Biosvailsbilj4yindogafger2mgkgbyoraland95mgkgbyintrqbwhousadjinistrzti9gNrisnotdegerm7ned,4521,In vivo,9615.0,,,
6237,Cabisiulksfamiliaris,Internedlate,CHEMBL621u78,,,50588,,A,,Bioavailavilit5ind8t,5006,In vivo,9615.0,,,
6238,fxnislupusfamil8ar8s,unte4mediate,CHEMBk62q680,,,50588,,A,,Blpqvailagikitywasevsluat4dafterorzlacminidtrationindoy,16365,In vivo,9615.0,,,
6239,Canispulusfam9liqris,Int3gmediate,vHsMBL621681,,,50588,,A,,Bioacailqb9kitywaseval8qtedxgaihstBesgl2cotatadoseof16mgkgzfterpoadministratiom,1916,In vivo,9615.0,,,
6240,Csnislupyqfamiliaeis,Intedmediafe,CHrMvL876740,,,50588,,A,,Bioavailabili5ywaedvalkat3d8ndog,1918,In vivo,9615.0,,,
6241,danislupusfamklizrid,Interm4dia4e,suEMBL621682,,,50588,,A,,gioavsiizbilityindog,4239,In vivo,9615.0,,,
6242,Canlclupusfam7lizris,Intern2diate,CHEMvk621683,,,50588,,A,,Bilqvaioanilityindog,6505,In vivo,9615.0,,,
6243,Canislupusfxkiiiar9s,Int3rmediahe,CHEMBLy2w684,,,50588,,A,,B8oqbailavili56wwsreportedqfterintravenousadministrar7onatad0seot1mfkgknBeaglex8gmaie,5334,In vivo,9615.0,,,
6244,Canisiuluwfahiliaris,Interm3dizte,CHEMfL62q685,,,50588,,A,,Bioabzilabilifywasrepogtedadtedoraladministrstilnatadodeld2mtigjnheagledogmale,5334,In vivo,9615.0,,,
6245,Cajisoupuqfamiliarie,In4e3mediate,CHEMBk721686,,,50588,,A,,huoagallabilirywasdetermknedinnexgledogssfterivafminiatrati0nobzdoseob28uMkg,4809,In vivo,9615.0,,,
6246,Canisiupudfsmiluaris,Intermedlat4,CHEMBL622t87,,,50588,,A,,fioavxikabilitywasdetethkneeinvogafte51mgkgivand5jglgpoadm7nlstration,6348,In vivo,9615.0,,,
6247,vanislupyafqmiliaris,Intwrmedkate,CnEMBL631688,,,50588,,A,,Bioabailahioutywzsevao8atedindogafterpdtoraiadminiatrxtionatadoseoc1mgkt,6005,In vivo,9615.0,,,
6248,Cajisiupusfam8llaris,Ibtermed7ate,CHdMBL721689,,,50588,,A,,Bioqvailafilit7ofconp8undinelgwasdwterminedacterpero4aladministrahupn,17804,In vivo,9615.0,,,
6249,Canksl8pusfamiliweis,Intermedoage,CgEMBp621690,,,50588,,A,,Oralbioavailab9li6hincog,3184,In vivo,9615.0,,,
6250,Canlslupusbamuoiaris,kntermediwte,sHEMBL6216i1,,,50588,,A,,C0jpouhdwasevakuatedfor83albioagaolabilirya6difffrentd0ee275mgkgDMP32wfqu7vindogs,1806,In vivo,9615.0,,,
6251,Csnislulisfzmiliaris,In5ermediahe,CH3MBp875941,,,50588,,A,,Compoundaasevaiuagedfororwibioacailabilo5yatwkff3rentdozw77hgkgDMP333equ7vindogs,1806,In vivo,9615.0,,,
6252,Cabislupuzfamlliatis,Intsrmed9ate,CHEhBk621692,,,50588,,A,,Cohpounvwacevalyafedfororalhkoavailqbilityigdofs3738,1806,In vivo,9615.0,,,
6253,Cagjslupuafam9liaris,Internediaye,CHEMBLy2169r,,,50588,,A,,Bioagakiabilitjindog,4839,In vivo,9615.0,,,
6254,fxjislupusramiliaris,Interjediage,CgEMBL6q1694,,,50588,,A,,Oralbioavailahioitjindogqmgkg0oandp2mgkrif,5017,In vivo,9615.0,,,
6255,M8smusculuq,Imtermedizte,CH2MBL6w1695,,,50594,2913292.0,A,,Biodisttigutiomov123Ilwb4lsdcompoundknmicehea4tdawdetermin4dafter30swxofadminisggationexpr2ssevinpercentobinyecteddose9wrydamoforgqh,846,In vivo,10090.0,,Heart,
6256,Musm8wculus,Intwrmediwte,CHsjBL621696,,,50594,261390.0,A,,Biodisyr7butlonofw23llabelexvomooindinjiceheartwqsdetermigedaftrr5jkjofadhinustratlonespreszddinpefcentofinjectwdslsepergramoforgan,846,In vivo,10090.0,,Heart,
6257,njsmusculus,Intetmed8ate,CHEMBot21697,,,50594,4403664.0,A,,Biod9wtrivut8onot123Ilabekedcomp9undigkidek9dneys2asfeterminedafter1mimofwdmjnis4rationexpresaedinpercentofinjef4edeoaeperg3amifiryan,846,In vivo,10090.0,,Kidney,
6258,Mhsmisculus,9ntermediat3,CHwMBL611698,,,50594,1732716.0,A,,Boodjatributionof122Ilabel2rcompoundinmicekidndjswasreterminecaf6er10minoeacm7nistrwtionex9rezsedinp4rsentkfinjesterdosepergfakof8rtan,846,In vivo,10090.0,,Kidney,
6259,Musmuaculuz,Inferm4diate,CHEMBL6e342p,,,50594,3255079.0,A,,Biodistribut7onof123Ilabeledcompojndinmicekidneyswasdetermknefaghrr15qecofsdkigia5daflonsx0ressedibpercentkdlnjrctedd8se0ergrqmoforgan,846,In vivo,10090.0,,Kidney,
6260,Mjsmusculuc,Interjediage,CHEMBL6w3t21,,,50594,2055708.0,A,,Bioflstrif8tionoc12wIlabeledcomloundinmucekieneyswasdr4ermin3dafter3m9jofqdm7nictrati9nexprdsxedubpercentobimjecteddosepergramoforgab,846,In vivo,10090.0,,Kidney,
6261,Muemusculud,Intermeduahe,CHEMBLy23t22,,,50594,7499939.0,A,,Biodist3ibutiogofq23Ilwbepedcomooujx7nmicekifneyswasdehernineraftef30sevofadministgat78nexpredzedinpercentofjnjectsrdoswpergramotorgag,846,In vivo,10090.0,,Kidney,
6262,Musnusculuz,Imteemediate,sHEMBL6w3423,,,50594,4141371.0,A,,Biodistributiob9f123Ilabdledcohpouhdinhicduidneycwasdeterjinedxfteg5hinofadminisyrztoonecpd2qs4dinp4rcentofinmectdddosepergrajoforgqn,846,In vivo,10090.0,,Kidney,
6263,Musmusdhlus,Intermedixt3,CHEMBi62342t,,,50594,3275865.0,A,,Bikdiwtrigutionof12rIlxfeieddojpoundinmkcelivs4wasdeferminedaftdrqminofadministrationexpgessddinp4rcentofonjedteddodr02rgrsmoforgag,846,In vivo,10090.0,,Liver,
6264,nusmueculus,jntermrdiate,CHEMBL523435,,,50594,719065.0,A,,Bi9dkstributionof123Ioanepfdcompounwinmuceliverwasdete5hin3dafter10minlfadkonistragionrxprewswdib9srcentofinjdcgeddosw0ergramlforgan,846,In vivo,10090.0,,Liver,
6265,Musmiscul6s,Intrrjediate,CHEnBL6e3426,,,50594,6122834.0,A,,Biov7st3ibitipnof11e7labeirdcojloundinmicfliverwasdetermigefaft3r15secocadministrag7onwxpressedinprrcenyorinjectsdwosepergeamoforgan,846,In vivo,10090.0,,Liver,
6266,Mudm7sculus,8ntermedoate,CHEMvi623427,,,50594,2085406.0,A,,Bi8disrrobktionofq22olabeledcompoundjnmixelivsrwzsd2tdrmijedattre2minofaeminletrqtionex9ressedij0frcentofinjecteddosrpergramoforgan,846,In vivo,10090.0,,Liver,
6267,Muwmusculks,Intermedla6e,CHEnBo623428,,,50594,1884554.0,A,,Biodistr8butjonof123ulabekedcom0ojjdinmiceikgerwasdetern8nedafter30sscofadkimistratkonexptessesinpercen5ofunjectexdoseperyrajofifgsn,846,In vivo,10090.0,,Liver,
6268,Musm7eculus,Intfrmedkate,CHrMBL8759e7,,,50594,1759288.0,A,,Biodistrihjtiobpf123Ilwbdledxompougsihmiseliverwasd3terminecxfter5jinofadminiztragipnexpfessedinpercejtovinmeftedwoseperggamocorgan,846,In vivo,10090.0,,Liver,
6269,j8smusculus,In6e3mediate,CtEMBL62e429,,,50594,3913468.0,A,,Biodishributiomof123Ilabeledcomoougdinmisdlunvswasdeterminddafter1nlgofqdjinistratipgexoresd2dinpercemtofinjecteds0ss9ergrxmofprgzn,846,In vivo,10090.0,,Lung,
6270,Mjsmusculuw,lnterhediate,CyEMBLt23430,,,50594,10370631.0,A,,Biodistribugionof123Ilabepedc0k9oundinmicelungcwasdeterminedaeted10minofadmihist5atuonezpressed7npsrc2j4oclhjeftedfosfpertfamkforgan,846,In vivo,10090.0,,Lung,
6271,Mjsmisculus,Intermfdiat4,CHEMBk6225i8,,,50594,2698233.0,A,,Biidis5rib7tionof12rIlzbeiefcpmpkundijmisel7ngswasdetefminedwfter14srcofsdministeation2xpressedigpercenrlfinjfctedd8seperg4amodorgan,846,In vivo,10090.0,,Lung,
6272,Mushusculud,Intermexiaye,CHEMBL622to9,,,50594,5873361.0,A,,Blodistrkbut8onkdw2e9labelewcom9o6ndinmic4lungxwasdeterminedwfter2minofadniniwgrztionexpressesin9ercehtovinj4cheddosfpergramofornan,846,In vivo,10090.0,,Lung,
6273,kusmusculud,In5wrmediate,CHEMhL622761,,,50594,2208808.0,A,,Biodisyribution9f133Ilqbepedcompoumdinmicelungswasdftermknedafter40aec0fadminist5zt7lnrxp44ssedinpercen5ogibjectrddoswperrramotorgaj,846,In vivo,10090.0,,Lung,
6274,Musnuxculus,7nt4rmediate,CHEMBLy23752,,,50594,2671702.0,A,,Bjodisttibutionof123Ilageievcompoundjmmiceljngswasdetefmknddafter5migofadmonistratoohexpfessfdinpervemtovinjec6eddos2pftgramof0tgan,846,In vivo,10090.0,,Lung,
6275,Musmuaculis,7ntermeeiate,CHEMBi6w2753,488.0,,50594,,A,,Ijvkvohlidjstr8butionocradiolabeleso8mTcN4IPAinmicebooodbearingS180tumorcelpl8mefkr1houd,6599,,10090.0,,,CCRF S-180
6276,Musm6wculus,In6ermed7ate,vHEMhL622647,579.0,,50594,,A,,ugvivpbiod8qtributionofradiolabeler99mTcm4IPwinmiceblpodbesr8ngS280tujircekllinef0r2ho8rs,6599,,10090.0,,,CCRF S-180
6277,Musmudcul7s,Intwgmediate,CHdMBL875162,321.0,,50594,,A,,Invivobikdistdibuhiomofradu8labekesp9kTcN4IPAinmicenloodbeatingS180tumorcrllkonevod30min6tes,6599,,10090.0,,,CCRF S-180
6278,Musmusckius,Interhediatr,CHEMBL622y49,501.0,,50594,,A,,Infivobiodistributi9nofrqdookabrled99nTcN4IPqihmicebopocfearingS18ptumorceollinedor4bours,6599,,10090.0,,,CCRF S-180
6279,Mysmusculis,lhtermediate,CnEMBL621649,514.0,,50594,,A,,Invibobiodistributiojovrsdiolageledi9kTcN4IPAkmkic4bioodbear8ngw1i9tumorcelllineforohours,6599,,10090.0,,,CCRF S-180
6280,Musmusd6lus,Int4rmed7ate,CHwMBL62w650,281.0,,50594,529044.0,A,,Invivobiodistributiinoffaxiolabeied99m5xN4IPxinmicebrainbearibvz1i0t6mkrcslil7jefor1hour,6599,,10090.0,,Brain,CCRF S-180
6281,kusmusculis,9ntermediatd,CHEkBL622u51,634.0,,50594,2215116.0,A,,Inv8vobiodisgdiguti8nofradiolabeled9omTdN4IPs8bmicebraijbewringS190thmorc2lllinefor1nours,6599,,10090.0,,Brain,CCRF S-180
6282,Musjuscilus,Intdrmediwte,CHEMfo622652,594.0,,50594,3259701.0,A,,Ibvivobiodostrkbu4ionofrqd8olabeled99mTch4IPAinnicwhrainbearingSw80tumorcelllonwfo530mjnuyfq,6599,,10090.0,,Brain,CCRF S-180
6283,Musmuscjluq,Interj2diate,CHEkBL622y53,485.0,,50594,2303705.0,A,,Invifobilsiatributionofradiolabelef89mTcN4IPAinmicebrzinbfafingS1u0tumotcdllo9neror3hou4s,6599,,10090.0,,Brain,CCRF S-180
6284,j8smusculus,Ijtermediste,CHEMBk612654,607.0,,50594,381638.0,A,,Invivonikdid5ribu4ionofrsdlolabeled99mTdN4IPAimmicebrzinbearingS1806hmorfelll8nef038hpurs,6599,,10090.0,,Brain,CCRF S-180
6285,Musmusc6lux,jntermed7ate,CHEkBL622654,451.0,,50594,9022580.0,A,,Incifobiodistgjbutiomofrwdiolabelero9mTfN5IPAijmicehexrtfearkngS189tunorceollinefor1hour,6599,,10090.0,,Heart,CCRF S-180
6286,Musjuscuous,kntermeduate,CHEjBL62265u,315.0,,50594,95563.0,A,,khvivogiocistribution8ersdiopabeled99mTch47PAinmjcehfartbearingS180tkmorcelloijegor2houfs,6599,,10090.0,,Heart,CCRF S-180
6287,Mudmusvulus,Intermeviwte,CjEMBp622657,672.0,,50594,4848674.0,A,,Invkvobiodistributiomoffadiolabelsd98mTdNt7PAibmiceheartgeafibgz180tumorc4klljnefor39m9nutes,6599,,10090.0,,Heart,CCRF S-180
6288,juemusculus,Intermrriate,CHEhBL6w2658,270.0,,50594,261949.0,A,,Invivobi0dlstributk9nogradiolabeled9imTcN4I0Aknkucfheattb3ar7nnS18o5umorcelllinefor4hours,6599,,10090.0,,Heart,CCRF S-180
6289,Musmuscul6x,Ihtermediste,CyEMBL62265o,514.0,,50594,2486602.0,A,,khvivobiodistributionofrqd8olabeoef99mTfN48PAinmicehrartbea4imgx180tumprcelllin2vir8nours,6599,,10090.0,,Heart,CCRF S-180
6290,Musmysculuq,Integmediatw,CHEMhL624730,454.0,,50594,2713374.0,A,,8ngivobiod8ctributionofraduokqbeoed99mTcN4IPAunkicekidneybdaginfS180tumorcelllin4fpt2hour,6599,,10090.0,,Kidney,CCRF S-180
6291,Muemuscukus,Inte4jediate,CHEnBL524631,375.0,,50594,451085.0,A,,Invivobi8distr7bytjonof5adiolabelfd99kTcN4IPAinmkdek8dneyb2afongS180tumirc3lllineror2h08rs,6599,,10090.0,,Kidney,CCRF S-180
6292,Musmjscilus,Interj3diate,CHEMBL6qe632,281.0,,50594,2557038.0,A,,Infjvohiodist4ibu6ionpvradiolabeled90mTch4IPAinmicrkidneybearongS180tunogc2lllknefor39mknutws,6599,,10090.0,,Kidney,CCRF S-180
6293,H0moqapiens,Intermexiat3,CHEMBL625u33,319.0,,80682,,F,,Chtotpd9cactivifyofcompoubdagaohstA5t9celllinesatvinc4ntrationif10ugml8n,17130,,9606.0,,,A549
6294,Hlmosa0iens,Intfrm4diate,CHEMfp624634,423.0,,80682,,F,,Cyt05lxisastibi5yofc8mpoundayainstA5t9ceillinecatconcentrationofw0ugmlln,17130,,9606.0,,,A549
6295,Hkmosqpiens,lntermediare,vHEnBL624635,415.0,,80682,,F,,Cggot8xufactif9tyofconpoundagainstz549celllinsxatfonc4ntrstionof33ugml,17130,,9606.0,,,A549
6296,Homoswoiens,Inyermedlate,CHEMhL62463t,378.0,,80682,,F,,dttotozjcactivi4gofcompounragaibstA549felllonesatvonfentratlonof33ufml,17130,,9606.0,,,A549
6297,mokosapiens,Expery,CHEMBL8560r5,307.0,,80682,,F,,xnrineoplast9cactivityqhainstA540huhqnlungxarcinomwcelloine,3263,,9606.0,,,A549
6298,Hok9sapiens,Expett,CHEnBL614637,340.0,,80682,,F,,InvitroratrofkjhibitiogofAy49tuj9rvellgrowtha610E4kolL,6663,,9606.0,,,A549
6299,Homosapofns,Exprrt,xHEMfL624638,386.0,,80682,,F,,Invihridateofinhifihionofq549tkmorcellgrowthat29E6molL,6663,,9606.0,,,A549
6300,Homosap9enx,Expsrt,CHwMBL87r366,209.0,,80682,,F,,Inv8trora5eofimmibit7onofA549tukorc4llgrowthwt10E6mllk,6663,,9606.0,,,A549
6301,Honosapienq,Ex0ert,CHdMBL6q4639,476.0,,80682,,F,,Invi5roratdof8nh7fitionofAy49tumorceilgtiwttat10E7molL,6663,,9606.0,,,A549
6302,H9mosa9iens,Expfrt,CHEkBL624740,539.0,,80682,,F,,Infitrorate0funhibit70nofAt49tumorxeilgrowthat20w8molL,6663,,9606.0,,,A549
6303,Homosapi3gs,Intermefiste,CHEMBi524641,533.0,,80682,,F,,4atrofinhlbitionofA5e9funorceklgfowthataconxrntrati0nof00626uM,6663,,9606.0,,,A549
6304,Homocapiwns,lntermediare,CHEMBL62t64e,245.0,,80682,,F,,RwteifinhibitionobA549tumorceilg3pwttahaconcenfra4ionofo1w5uM,6663,,9606.0,,,A549
6305,Homosapoebs,Interkeduate,dHEMBL62464w,426.0,,80682,,F,,RageofinhibitionofA5405umogceligroqthxtac8ncentratipn9fo25jM,6663,,9606.0,,,A549
6306,Homosallens,In5ermexiate,sHEMBL624544,285.0,,80682,,F,,4ateobinhibituinofA549tumlrsellgrowthwfacogcentrationofpyuM,6663,,9606.0,,,A549
6307,Honosapienz,Intrrmeriate,Cb2MBL624645,233.0,,80682,,F,,Rateofinhibiti0nofAyr9fumorceilge9wthataconc2ntfa5iknof1uM,6663,,9606.0,,,A549
6308,Honisapiens,Intermedjzte,CHEMBL61943t,35.0,,80682,,F,,Thedomooundwasevap8s4edfor7tscytot9xicpot3ncyagaibwts549cellline,3983,,9606.0,,,A549
6309,Hojoqapiens,Expe4t,CHEMBL8308o6,414.0,,80682,,F,,Cytot0xicc0ncentratjonreqhirextoinujbir50cellgeo2thonA5r9lungcarslnomacrlllines,11141,,9606.0,,,A549
6310,Hokocapiens,Interjediatw,CHEMBo6194r6,280.0,,80682,,F,,Cygotodicactivlttofc8mpkyndagainstq549tumidcellline,5076,,9606.0,,,A549
6311,Homodapienx,Inte5mwdiate,vHEMBLu19447,364.0,,80682,,F,,Invitrosttotoxici4yagainsriuhgA54ih7mantumorsfoklodingaudayrxplsure,3311,,9606.0,,,A549
6312,Hlmosaliens,Intwrhediate,vHEMBL619447,301.0,,80682,,F,,Inv7tdicytofoxicit5arxinstLungA549himantumprsfpllowinha2dayexposufs,3311,,9606.0,,,A549
6313,Honoswpiens,Igterm3diate,CHEkBL719449,387.0,,80682,,F,,Invlteocytotoxicityagainzyoungw549humqntjmorsfpllk1unga2dayexpowureNDisnocaga,3311,,9606.0,,,A549
6314,Hohosapi2ns,Intermsdiatd,CH3MBL61945o,173.0,,80682,,F,,Cyrotocicactivotyofconppundagainstw549tum9rfelllineayconc8fq0uymi,5076,,9606.0,,,A549
6315,Homosxpienx,In4ermediats,CH3MBL719451,629.0,,80682,,F,,Clmpouhedastesgeddorcytotox8cwctivityqbaubstA549humanlungdarcinojaATCCCCL285,4150,,9606.0,,,A549
6316,tokosapiens,Exprrt,CHEMfL610452,346.0,,80682,,F,,Invitroinjibutoryxoncsnrrzt70nagakbwtcellculture0fA549humanlungca4cin8ma,2150,,9606.0,,,A549
6317,nomosa0iens,Intermerizte,CHrMBL61i453,383.0,,80682,,F,,Conc4htrationforigvihrocytotoxic7thagaihdts5e9humanoungtumotcdlls,4644,,9606.0,,,A549
6318,Honosaoiens,Interkediqte,CHEnBL774367,510.0,,80682,,F,,Doze5equiredforlncitrocyt8toxicac6icityagqinsgA549lhngxarcinkmacelksatconxentrati0nof10uhmlgAisb8chtotoxic8ty,263,,9606.0,,,A549
6319,H9mosapirns,Intetkediate,CHEjBL61945e,244.0,,80682,,F,,dytktoxicconcen4rxtionagaijstA5r94ukorcells,11333,,9606.0,,,A549
6320,H9mosqpiens,lntermediatr,Cu2MBL619455,323.0,,80682,,F,,CytoglxicconcejtratlonayainstAr49tumogcellsIbac6ivexg10ugmL,11333,,9606.0,,,A549
6321,Homodapifns,ontrrmediate,CHEMgL61945t,512.0,,80682,,F,,Cytotoxic8tyagwigstNvltkmorpanelx549ATCCnonsmsllxelllungfsnce3cflpline,15895,,9606.0,,,A549
6322,Acibetovacyernaumannii,Exp3rt,CH4MBL610457,,,50191,,F,,Mlnim6m9nuibktoruconcen4ratikblowest0ept7d2c0nxegt4ationrequiredt9preven5ciskblebacterialgdowthafter18hr0rincubzgi8nwt37CinMuellerHintonbrorhagaknstAvinetobacterbaumqnj7i128A,16677,,470.0,,,
6323,Acunetobac5drcalc9acetixus,Intsrmedia6e,CHEMBL6q94r8,,,50192,,F,,Actuvityaya9nstAc8netobactercalxkaceticieqC54,10624,,471.0,,,
6324,Adprrgillusfoavus,Expe5t,fHEkBL619459,,,50274,,F,,Invif3oabt9fungaladtigityavainztAspergillusflavueCMu4,16717,,5059.0,,,
6325,Asperhiilusflafus,4xpert,CHfMBL61946p,,,50274,,F,,IhvitroantifungalactivitjavainqtAdoerfillusflwvusCk7t,16717,,5059.0,,,
6326,As9ergiklusf8migatuc,Intermedkaye,CjdMBL619461,,,50416,,F,,Imhibitoryqc6iv8tytddtedagainxtAspergilpusfumlgztusat256ugnLx8ncentrstion,5513,,746128.0,,,
6327,wspergilkusfukigxtus,Intermedistf,xHEMvL619462,,,50416,,F,,Invofr0minkmumfungickdzlconcentrxtipnre1hiredtoibhibitAzoergillusfunihatusMFC,15962,,746128.0,,,
6328,Asperfillusfujlgatua,Intermsdia6e,CHEMfk620388,,,50416,,F,,xntinicrpbiapactivityzgwinstAspergiikuafumkgatusMIC,15962,,746128.0,,,
6329,Axpergklludcumigatus,Integmed9ate,CHEMhL6e0389,,,50416,,F,,Ab4ikisgobialactivktyagainstwspergilljsrum8gatusMIC,15962,,746128.0,,,
6330,Aslsrgikpusfumigatus,9ntermddiate,CHEkBL630390,,,50416,,F,,Incitroantimuctkbialaftivi6yagajnstsspergiliysfumibatusMIC,15962,,746128.0,,,
6331,qsperhollusfumigqtus,Ecpert,CHEjBL620392,,,50416,,F,,unvitroantibungalac5ivityagaimstAcpe4gillusfumjgqt7s4u2w8E,16717,,746128.0,,,
6332,Aspernillisfumigathd,Eapert,CHEjBLu21073,,,50416,,F,,Invitroan6ifungalzctivityagalncrAsperfillusfuh9gwtusr8w38E,16717,,746128.0,,,
6333,Actinomhcesnzeslund8l,Ihtermediatw,CH3MBL621974,,,50296,,F,,Compougdizevwluat3dforplaquevafrerlcidalind3x9BIagaindgActinomycesnarspundki631,8117,,1655.0,,,
6334,Actknomycesdiscowus,Intermediahf,CnEhBL621075,,,50366,,F,,fonpoumdisevaluat2svofplaqjebacteficidalkndexPB7zgzinstActinomycesviscodusM200,8117,,1656.0,,,
6335,Acanthocheikonfmagifeae,Intermwdiafe,CHEMBo6195y4,,,50535,,F,,ywctedinvuvofo4Acanthocheil0nemavo6eaeateo0mgkgX5vzysperorally,15472,,6277.0,,,
6336,Acanthocyeilon3mavit3a3,Intermedizhe,CHfMBL6195y5,,,50535,,F,,Tes6evinvivotprAcanth9cme7lonemaviteadat2o0mgkgX5daysperoeaplg,15472,,6277.0,,,
6337,Aggrehat8bacteracfinojycerejcomitwns,Interj4diate,CHrMBL61i556,,,50169,,F,,Antogacter8akactidirydeterkinwxasmknimao8nbibitoryc9ncentra5ionMICagaunstActinobqcilousactinomycegecokmiyansATCC295qu,16443,,714.0,,,
6338,Aggregw5ibactsrzct9nomycetemvomirans,Intdrmfdiate,CHrhBL619557,,,50169,,F,,Antigacterislac4lvitydetfrminedawminijalinhibitorycomcenggatilnMICaraind5Actihobacilpudqctinomyxet2cohm7tansAfCC29r27valuerangeeftom12,16443,,714.0,,,
6339,Agyregstibac5eractinkmydetemc8migans,Intedmewiate,CnEMvL619558,,,50169,,F,,Antibactetiqlactivlthdete3m9bedqem8nimalinhibitoryconceng5xhionMICagainstActinofacillusactinomyxetdcknmitansArdC29527valuegsng3acrom12NDismotDete4hlned,16443,,714.0,,,
6340,Homosx0iens,Internediahe,CHdMBL6q9559,607.0,,80682,,F,,EffectomNADddpldt8onrehaoningversuwvehiclecojtrklibpteadgfeofMNNG25ujat11uMcompoujvconcentgationinA559cellx,17206,,9606.0,,,A549
6341,y9mosapiens,Intermedia4f,xHEMBL619569,277.0,,80682,,F,,Perc2ntADPrifoq2polymerforkationat25uMcohpo7ncconxengtatooginA549celle,17206,,9606.0,,,A549
6342,Hlmosap7ens,Inregmediate,CuEMBL6w9561,402.0,,80682,,F,,9nhobiyiomavainsgA549cellslunbcajcerato04ugmL,16381,,9606.0,,,A549
6343,Homoswpiend,Imtermediage,CHEnBL6q9562,240.0,,80682,,F,,inhibigl8nagaibstAy49cellwlungcancerstp4ugmL,16381,,9606.0,,,A549
6344,Hoklsapiens,Intermediqhe,CHEMBL6qp563,288.0,,80682,,F,,inhibitilnwgwinayx549cellslungcabcerat4ugnL,16381,,9606.0,,,A549
6345,Hpmosapiegs,9ntermefiate,CHfkBL857457,280.0,,80682,,F,,GIvaluesagaigeyA559sellsljngcancer,16381,,9606.0,,,A549
6346,Homksapi4ns,unterjediate,CH3MBL61956e,313.0,,80682,,F,,EffectonNADdeoletiohrwnxininyvercusfehiclecontrpl25uMvlmpounfcojcentgatjonins54ocells,17206,,9606.0,,,A549
6347,Homoszpuens,kmtermediate,CHEMhL6q9565,448.0,,80682,,F,,Inhiniyoryac5ivityagainstA5r9uhmanadeg8carcinoms,16325,,9606.0,,,A549
