assays_ASSI,assays_ASSTI,assays_RELATITY,assays_ASTI,assays_TISI,assays_VAI,assays_ASSUBCEFRAC,assays_T,assays_CONFISCO,assays_CURB,assays_SRI,assays_SRASSI,assays_CHI,assays_CI,assays_BAFOR
12311,,U,,,,,22224,0,Autocuration,1,,CHEMBL628179,,BAO_0000218
12312,,U,,,,,22224,0,Autocuration,1,,CHEMBL628180,,BAO_0000218
12313,,U,,,,,22224,0,Autocuration,1,,CHEMBL628181,,BAO_0000218
12314,,U,,,,,22224,0,Autocuration,1,,CHEMBL628182,,BAO_0000218
12315,,U,,,,,22224,0,Autocuration,1,,CHEMBL628183,,BAO_0000218
12316,,U,,,,,22224,0,Autocuration,1,,CHEMBL628184,,BAO_0000218
12317,,U,,,,,22224,0,Autocuration,1,,CHEMBL628185,,BAO_0000218
12318,,U,,,,,22224,0,Autocuration,1,,CHEMBL875617,,BAO_0000218
12319,,U,,,,,22224,0,Autocuration,1,,CHEMBL628186,,BAO_0000218
12320,,U,,,,,22224,0,Autocuration,1,,CHEMBL628187,,BAO_0000218
12321,,U,,,,,22224,0,Autocuration,1,,CHEMBL628188,,BAO_0000218
12322,,U,,,,,22224,0,Autocuration,1,,CHEMBL628189,,BAO_0000218
12323,,U,,,,,22224,0,Autocuration,1,,CHEMBL628190,,BAO_0000218
12324,,U,,,,,22224,0,Autocuration,1,,CHEMBL628191,,BAO_0000218
12325,,U,,,,,22224,0,Autocuration,1,,CHEMBL626513,,BAO_0000218
12326,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626514,,BAO_0000218
12327,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626515,,BAO_0000218
12328,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626516,,BAO_0000218
12329,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626517,,BAO_0000218
12330,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626518,,BAO_0000218
12331,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626519,,BAO_0000218
12332,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626520,,BAO_0000218
12333,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626521,,BAO_0000218
12334,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626522,,BAO_0000218
12335,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626523,,BAO_0000218
12336,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626524,,BAO_0000218
12337,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626688,,BAO_0000218
12338,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626689,,BAO_0000218
12339,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626690,,BAO_0000218
12340,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL626691,,BAO_0000218
12341,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL627319,,BAO_0000218
12342,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL624052,,BAO_0000218
12343,Thyroid gland,N,10116.0,2046.0,,,50597,1,Intermediate,1,,CHEMBL624053,,BAO_0000218
12344,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL624054,,BAO_0000218
12345,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL624055,,BAO_0000218
12346,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL624056,,BAO_0000218
12347,Uterus,N,10116.0,995.0,,,50597,1,Intermediate,1,,CHEMBL624057,,BAO_0000218
12348,Uterus,N,10116.0,995.0,,,50597,1,Intermediate,1,,CHEMBL622281,,BAO_0000218
12349,Uterus,N,10116.0,995.0,,,50597,1,Intermediate,1,,CHEMBL622282,,BAO_0000218
12350,Uterus,N,10116.0,995.0,,,50597,1,Intermediate,1,,CHEMBL622283,,BAO_0000218
12351,Uterus,N,10116.0,995.0,,,50597,1,Intermediate,1,,CHEMBL622284,,BAO_0000218
12352,Uterus,N,10116.0,995.0,,,50597,1,Intermediate,1,,CHEMBL622285,,BAO_0000218
12353,Uterus,N,10116.0,995.0,,,50597,1,Intermediate,1,,CHEMBL622286,,BAO_0000218
12354,,U,,,,,22224,0,Autocuration,1,,CHEMBL622287,,BAO_0000100
12355,,N,10090.0,,,,50594,1,Intermediate,1,,CHEMBL622288,,BAO_0000218
12356,,N,10090.0,,,,50594,1,Intermediate,1,,CHEMBL622289,,BAO_0000218
12357,Brain,N,10090.0,955.0,,,50594,1,Intermediate,1,,CHEMBL622290,,BAO_0000218
12358,,N,10090.0,,,,50594,1,Intermediate,1,,CHEMBL622291,,BAO_0000218
12359,Brain,N,10090.0,955.0,,,50594,1,Intermediate,1,,CHEMBL622292,,BAO_0000218
12360,,N,10090.0,,,,50594,1,Intermediate,1,,CHEMBL622293,,BAO_0000218
12361,Brain,N,10090.0,955.0,,,50594,1,Intermediate,1,,CHEMBL622294,,BAO_0000218
12362,,N,10090.0,,,,50594,1,Intermediate,1,,CHEMBL622295,,BAO_0000218
12363,Brain,N,10116.0,955.0,,,50597,1,Intermediate,1,,CHEMBL622296,,BAO_0000218
12364,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL874409,,BAO_0000218
12365,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622297,,BAO_0000218
12366,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622298,,BAO_0000218
12367,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622299,,BAO_0000218
12368,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622300,,BAO_0000218
12369,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622301,,BAO_0000218
12370,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622302,,BAO_0000218
12371,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622303,,BAO_0000218
12372,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622304,,BAO_0000218
12373,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622305,,BAO_0000218
12374,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622306,,BAO_0000218
12375,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626864,,BAO_0000218
12376,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626865,,BAO_0000218
12377,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626866,,BAO_0000218
12378,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626867,,BAO_0000218
12379,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626868,,BAO_0000218
12380,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626869,,BAO_0000218
12381,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626870,,BAO_0000218
12382,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626871,,BAO_0000218
12383,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626872,,BAO_0000218
12384,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL632185,,BAO_0000218
12385,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL632186,,BAO_0000218
12386,,U,,,,,22224,0,Autocuration,1,,CHEMBL629310,,BAO_0000019
12387,,U,,,,,22224,0,Autocuration,1,,CHEMBL629311,,BAO_0000019
12388,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL629312,,BAO_0000218
12389,,U,,,,,22224,0,Autocuration,1,,CHEMBL629313,,BAO_0000221
12390,,U,,,,,22224,0,Autocuration,1,,CHEMBL629314,,BAO_0000221
12391,,U,,,,,22224,0,Autocuration,1,,CHEMBL629315,,BAO_0000221
12392,,U,,,,,22224,0,Autocuration,1,,CHEMBL629316,,BAO_0000219
12393,,U,,,,,22224,0,Autocuration,1,,CHEMBL629317,,BAO_0000221
12394,,U,,,,,22224,0,Autocuration,1,,CHEMBL629318,,BAO_0000019
12395,,U,,,,,22224,0,Autocuration,1,,CHEMBL877497,,BAO_0000019
12396,,U,,,,,22224,0,Autocuration,1,,CHEMBL629319,,BAO_0000019
12397,,U,,,,,22224,0,Autocuration,1,,CHEMBL629320,,BAO_0000019
12398,,U,,,,,22224,0,Autocuration,1,,CHEMBL629496,,BAO_0000019
12399,,U,,,,,22224,0,Autocuration,1,,CHEMBL629497,,BAO_0000019
12400,,U,,,,,22224,0,Autocuration,1,,CHEMBL629498,,BAO_0000019
12401,,U,,,,,22224,0,Autocuration,1,,CHEMBL629499,,BAO_0000019
12402,,U,,,,,22224,0,Autocuration,1,,CHEMBL629500,,BAO_0000019
12403,,U,,,,,22224,0,Autocuration,1,,CHEMBL629501,,BAO_0000019
12404,,U,,,,,22224,0,Autocuration,1,,CHEMBL629502,,BAO_0000019
12405,,U,,,,,22224,0,Autocuration,1,,CHEMBL629503,,BAO_0000218
12406,,N,9615.0,,,,50588,1,Intermediate,1,,CHEMBL629504,,BAO_0000218
12407,,U,,,,,22224,0,Autocuration,1,,CHEMBL629505,,BAO_0000019
12408,,U,,,,,22224,0,Autocuration,1,,CHEMBL629506,,BAO_0000019
12409,,U,,,,,22224,0,Autocuration,1,,CHEMBL629507,,BAO_0000019
12410,,U,,,,,22224,0,Autocuration,1,,CHEMBL877498,,BAO_0000019
12411,,U,,,,,22224,0,Autocuration,1,,CHEMBL629508,,BAO_0000019
12412,,U,,,,,22224,0,Autocuration,1,,CHEMBL629509,,BAO_0000019
12413,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL629510,,BAO_0000218
12414,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL629511,,BAO_0000218
12415,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL629512,,BAO_0000218
12416,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL629513,,BAO_0000218
12417,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL629514,,BAO_0000218
12418,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL628447,,BAO_0000218
12419,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL628448,,BAO_0000218
12420,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL628449,,BAO_0000218
12421,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631119,,BAO_0000218
12422,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631120,,BAO_0000218
12423,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631121,,BAO_0000218
12424,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL874458,,BAO_0000218
12425,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631122,,BAO_0000218
12426,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631123,,BAO_0000218
12427,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631124,,BAO_0000218
12428,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631125,,BAO_0000218
12429,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631290,,BAO_0000218
12430,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631291,,BAO_0000218
12431,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631292,,BAO_0000218
12432,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631293,,BAO_0000218
12433,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631294,,BAO_0000218
12434,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631295,,BAO_0000218
12435,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631296,,BAO_0000218
12436,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL631297,,BAO_0000218
12437,,U,,,,,22224,0,Autocuration,1,,CHEMBL631298,,BAO_0000218
12438,,N,10090.0,,,,50594,1,Intermediate,1,,CHEMBL631299,,BAO_0000218
12439,,N,10090.0,,,,50594,1,Intermediate,1,,CHEMBL631300,,BAO_0000218
12440,,N,10090.0,,,,50594,1,Intermediate,1,,CHEMBL631301,,BAO_0000218
12441,,N,10090.0,,,,50594,1,Intermediate,1,,CHEMBL630291,,BAO_0000218
12442,,U,,,,,22224,0,Autocuration,1,,CHEMBL630292,,BAO_0000218
12443,,U,,,,,22224,0,Autocuration,1,,CHEMBL630293,,BAO_0000218
12444,,U,,,,,22224,0,Autocuration,1,,CHEMBL630294,,BAO_0000218
12445,,U,,,,,22224,0,Autocuration,1,,CHEMBL630295,,BAO_0000218
12446,,U,,,,,22224,0,Autocuration,1,,CHEMBL630296,,BAO_0000218
12447,,U,,,,,22224,0,Autocuration,1,,CHEMBL626782,,BAO_0000218
12448,,U,,,,,22224,0,Autocuration,1,,CHEMBL626783,,BAO_0000218
12449,,U,,,,,22224,0,Autocuration,1,,CHEMBL626784,,BAO_0000218
12450,,U,,,,,22224,0,Autocuration,1,,CHEMBL626785,,BAO_0000218
12451,,U,,,,,22224,0,Autocuration,1,,CHEMBL626786,,BAO_0000218
12452,,U,,,,,22224,0,Autocuration,1,,CHEMBL626787,,BAO_0000218
12453,,U,,,,,22224,0,Autocuration,1,,CHEMBL626788,,BAO_0000218
12454,,U,,,,,22224,0,Autocuration,1,,CHEMBL625927,,BAO_0000218
12455,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625928,,BAO_0000218
12456,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625929,,BAO_0000218
12457,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625930,,BAO_0000218
12458,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625931,,BAO_0000218
12459,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627230,,BAO_0000218
12460,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627231,,BAO_0000218
12461,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627232,,BAO_0000218
12462,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627233,,BAO_0000218
12463,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL875470,,BAO_0000218
12464,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627234,,BAO_0000218
12465,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627235,,BAO_0000218
12466,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627236,,BAO_0000218
12467,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627237,,BAO_0000218
12468,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627238,,BAO_0000218
12469,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627239,,BAO_0000218
12470,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627240,,BAO_0000218
12471,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627241,,BAO_0000218
12472,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627242,,BAO_0000218
12473,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627243,,BAO_0000218
12474,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627244,,BAO_0000218
12475,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627245,,BAO_0000218
12476,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627246,,BAO_0000218
12477,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627247,,BAO_0000218
12478,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627248,,BAO_0000218
12479,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL627249,,BAO_0000218
12480,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625569,,BAO_0000218
12481,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625570,,BAO_0000218
12482,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625571,,BAO_0000218
12483,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625572,,BAO_0000218
12484,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625573,,BAO_0000218
12485,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625574,,BAO_0000218
12486,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL626245,,BAO_0000218
12487,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL626246,,BAO_0000218
12488,,U,,,,,22224,0,Autocuration,1,,CHEMBL626247,,BAO_0000218
12489,,U,,,,,22224,0,Autocuration,1,,CHEMBL626248,,BAO_0000218
12490,,U,,,,,22224,0,Autocuration,1,,CHEMBL626249,,BAO_0000218
12491,,U,,,,,22224,0,Autocuration,1,,CHEMBL626420,,BAO_0000218
12492,,U,,,,,22224,0,Autocuration,1,,CHEMBL626421,,BAO_0000218
12493,,U,,,,,22224,0,Autocuration,1,,CHEMBL626422,,BAO_0000218
12494,,U,,,,,22224,0,Autocuration,1,,CHEMBL626423,,BAO_0000218
12495,,U,,,,,22224,0,Autocuration,1,,CHEMBL626424,,BAO_0000218
12496,,N,9615.0,,,,50588,1,Intermediate,1,,CHEMBL626425,,BAO_0000218
12497,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL875476,,BAO_0000218
12498,,N,9541.0,,,,100710,1,Intermediate,1,,CHEMBL626426,,BAO_0000218
12499,,U,,,,,22224,0,Autocuration,1,,CHEMBL626427,,BAO_0000100
12500,,U,,,,,22224,0,Autocuration,1,,CHEMBL626428,,BAO_0000100
12501,,U,,,,,22224,0,Autocuration,1,,CHEMBL626429,,BAO_0000019
12502,Urine,U,,1088.0,,,22224,0,Autocuration,1,,CHEMBL625025,,BAO_0000019
12503,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625026,,BAO_0000218
12504,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625027,,BAO_0000218
12505,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL874410,,BAO_0000218
12506,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625028,,BAO_0000218
12507,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625029,,BAO_0000218
12508,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625030,,BAO_0000218
12509,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625031,,BAO_0000218
12510,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625032,,BAO_0000218
12511,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625033,,BAO_0000218
12512,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL625034,,BAO_0000218
12513,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL624872,,BAO_0000218
12514,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL624873,,BAO_0000218
12515,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL624874,,BAO_0000218
12516,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL624875,,BAO_0000218
12517,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL624876,,BAO_0000218
12518,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL624877,,BAO_0000218
12519,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL624878,,BAO_0000218
12520,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL624879,,BAO_0000218
12521,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL624880,,BAO_0000218
12522,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL624881,,BAO_0000218
12523,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL624882,,BAO_0000218
12524,Kidney,N,10116.0,2113.0,,,50597,1,Intermediate,1,,CHEMBL624883,,BAO_0000218
12525,Kidney,N,10116.0,2113.0,,,50597,1,Intermediate,1,,CHEMBL624884,,BAO_0000218
12526,Kidney,N,10116.0,2113.0,,,50597,1,Intermediate,1,,CHEMBL624885,,BAO_0000218
12527,Kidney,N,10116.0,2113.0,,,50597,1,Intermediate,1,,CHEMBL624886,,BAO_0000218
12528,Kidney,N,10116.0,2113.0,,,50597,1,Intermediate,1,,CHEMBL624887,,BAO_0000218
12529,Kidney,N,10116.0,2113.0,,,50597,1,Intermediate,1,,CHEMBL624888,,BAO_0000218
12530,Kidney,N,10116.0,2113.0,,,50597,1,Intermediate,1,,CHEMBL624889,,BAO_0000218
12531,Kidney,N,10116.0,2113.0,,,50597,1,Intermediate,1,,CHEMBL624890,,BAO_0000218
12532,Kidney,N,10116.0,2113.0,,,50597,1,Intermediate,1,,CHEMBL621964,,BAO_0000218
12533,Kidney,N,10116.0,2113.0,,,50597,1,Intermediate,1,,CHEMBL621965,,BAO_0000218
12534,Liver,N,10116.0,2107.0,,,50597,1,Intermediate,1,,CHEMBL621966,,BAO_0000218
12535,Liver,N,10116.0,2107.0,,,50597,1,Intermediate,1,,CHEMBL621967,,BAO_0000218
12536,Liver,N,10116.0,2107.0,,,50597,1,Intermediate,1,,CHEMBL622164,,BAO_0000218
12537,,U,,,,,22224,0,Autocuration,1,,CHEMBL623097,,BAO_0000019
12538,,U,,,,,22224,0,Autocuration,1,,CHEMBL623098,,BAO_0000019
12539,,U,,,,,22224,0,Autocuration,1,,CHEMBL623099,,BAO_0000019
12540,,U,,,,,22224,0,Autocuration,1,,CHEMBL623100,,BAO_0000019
12541,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL628673,,BAO_0000218
12542,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL628674,,BAO_0000218
12543,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL628675,,BAO_0000218
12544,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627644,,BAO_0000218
12545,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627645,,BAO_0000218
12546,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627646,,BAO_0000218
12547,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627647,,BAO_0000218
12548,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627648,,BAO_0000218
12549,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627649,,BAO_0000218
12550,,U,,,,,22224,0,Autocuration,1,,CHEMBL628313,,BAO_0000019
12551,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL628314,,BAO_0000218
12552,,U,,,,,22224,0,Autocuration,1,,CHEMBL628315,,BAO_0000019
12553,,U,,,,,22224,0,Autocuration,1,,CHEMBL628316,,BAO_0000019
12554,,U,,,,,22224,0,Autocuration,1,,CHEMBL628317,,BAO_0000218
12555,,U,,,,,22224,0,Autocuration,1,,CHEMBL628473,,BAO_0000019
12556,,U,,,,,22224,0,Autocuration,1,,CHEMBL628474,,BAO_0000019
12557,,U,,,,,22224,0,Autocuration,1,,CHEMBL628475,,BAO_0000019
12558,,U,,,,,22224,0,Autocuration,1,,CHEMBL628476,,BAO_0000019
12559,,U,314293.0,,,,22224,0,Autocuration,1,,CHEMBL628477,,BAO_0000218
12560,,N,9669.0,,,,50506,1,Intermediate,1,,CHEMBL628478,,BAO_0000218
12561,,N,9669.0,,,,50506,1,Intermediate,1,,CHEMBL628479,,BAO_0000218
12562,,U,314293.0,,,,22224,0,Autocuration,1,,CHEMBL628480,,BAO_0000218
12563,,U,314293.0,,,,22224,0,Autocuration,1,,CHEMBL628481,,BAO_0000218
12564,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL628482,,BAO_0000218
12565,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL628483,,BAO_0000218
12566,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL628484,,BAO_0000218
12567,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL628485,,BAO_0000218
12568,Plasma,N,9541.0,1969.0,,,100710,1,Intermediate,1,,CHEMBL628486,,BAO_0000218
12569,Plasma,N,9606.0,1969.0,,,50587,1,Intermediate,1,,CHEMBL628487,,BAO_0000218
12570,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL628488,,BAO_0000218
12571,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL628489,,BAO_0000218
12572,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL628490,,BAO_0000218
12573,,N,9541.0,,,,100710,1,Intermediate,1,,CHEMBL628491,,BAO_0000218
12574,,N,9541.0,,,,100710,1,Intermediate,1,,CHEMBL877507,,BAO_0000218
12575,,U,,,,,22224,0,Autocuration,1,,CHEMBL628492,,BAO_0000218
12576,,U,314293.0,,,,22224,0,Autocuration,1,,CHEMBL628493,,BAO_0000019
12577,,U,314293.0,,,,22224,0,Autocuration,1,,CHEMBL628494,,BAO_0000019
12578,,U,314293.0,,,,22224,0,Autocuration,1,,CHEMBL628495,,BAO_0000019
12579,,N,9606.0,,,,50587,1,Intermediate,1,,CHEMBL628496,,BAO_0000218
12580,Brain,U,,955.0,,,22224,0,Autocuration,1,,CHEMBL628497,,BAO_0000218
12581,Brain,U,,955.0,,,22224,0,Autocuration,1,,CHEMBL628498,,BAO_0000218
12582,,U,,,,,22224,0,Autocuration,1,,CHEMBL628499,,BAO_0000019
12583,,U,,,,,22224,0,Autocuration,1,,CHEMBL627656,,BAO_0000218
12584,,U,,,,,22224,0,Autocuration,1,,CHEMBL627657,,BAO_0000218
12585,,U,,,,,22224,0,Autocuration,1,,CHEMBL626808,,BAO_0000218
12586,,U,,,,,22224,0,Autocuration,1,,CHEMBL626809,,BAO_0000218
12587,,U,,,,,22224,0,Autocuration,1,,CHEMBL626810,,BAO_0000218
12588,,U,,,,,22224,0,Autocuration,1,,CHEMBL626811,,BAO_0000218
12589,,U,,,,,22224,0,Autocuration,1,,CHEMBL874465,,BAO_0000218
12590,,U,,,,,22224,0,Autocuration,1,,CHEMBL626812,,BAO_0000218
12591,,U,,,,,22224,0,Autocuration,1,,CHEMBL626813,,BAO_0000218
12592,,U,,,,,22224,0,Autocuration,1,,CHEMBL626814,,BAO_0000218
12593,,U,,,,,22224,0,Autocuration,1,,CHEMBL626815,,BAO_0000019
12594,,U,,,,,22224,0,Autocuration,1,,CHEMBL628566,,BAO_0000019
12595,,U,,,,,22229,0,Autocuration,1,,CHEMBL628567,,BAO_0000100
12596,,U,,,,,22229,0,Autocuration,1,,CHEMBL628568,,BAO_0000100
