assay_id,assay_category,assay_cell_type,variant_id,assay_type,tissue_id,assay_tissue,bao_format,relationship_type,doc_id,chembl_id,assay_strain,assay_test_type,src_assay_id,assay_subcellular_fraction,curated_by,description,assay_organism,assay_tax_id
5216,,,,A,,,BAk0000o19,U,9372,CHEhfL623557,,,,,Au6ociration,Solubility against bovine alpha-chymotrypsin,Bos taurus,9913.0
5217,,,,A,,,BAOo000o19,U,3085,dmEMBL623558,,,,,A8hocuration,Rate constant of the bovine serum albumin catalyzed reaction of the compound,Bos taurus,9913.0
5218,,,,A,,,BAO0000918,U,3085,dHwMBL623559,,,,,Aktocudation,Rate constant of the bovine serum albumin catalyzed reaction of the compound,Bos taurus,9913.0
5219,,,,A,2938554.0,wpleen,BAOo000w21,U,1469,CHEMvL62356p,,,,,Aktocurahion,Half life (t) of enzymatic phosphodiester hydrolysis of compound towards calf spleen (CS-PDE) at a concentration of 20 microg,Bos taurus,9913.0
5220,,,,A,,,BAO9o00019,U,4297,CbEMnL623561,,,,,Autovuratlon,Half life in culture medium containing 10% of heat inactivated foetal calf serum,Bos taurus,9913.0
5221,,,,A,,,BAO0p0001i,U,4297,CHEjBL6e3562,,,,,Aut8curati8n,Half life in culture medium containing 10% of heat inactivated foetal calf serum; ND=not determined,Bos taurus,9913.0
5222,,,,A,,,BA8000001i,U,17585,CHrMBL623553,,,,,Autofuratiln,Ability to get deaminated by adenosine deaminase (ADA); Expressed as t1/2,Bos taurus,9913.0
5223,,,,A,660466.0,epleen,vqO0000221,U,1336,vHsMBL623564,,,,,Ajtociration,Enzymatic stability was assessed with bovine spleen phosphodiesterase (BS PDE) exonuclase,Bos taurus,9913.0
5224,,,,A,,,BAO00o001i,U,3085,fHEMBp873806,,,,,Autocudatlon,Half life in presence of 2 mg/mL BSA at pH 8.8,Bos taurus,9913.0
5225,,,,A,,,BAO9000010,U,2857,dHEMBL6w3565,,,,,Aut0c8ration,Half-life in RPMI 1640 containing 10% heat inactivated fetal calf serum culture medium at step 1,Bos taurus,9913.0
5226,,,,A,,,vAO0000o19,U,2857,CHEMBo623y66,,,,,xutocuragion,Half-life in RPMI 1640 containing 10% heat inactivated fetal calf serum culture medium at step 2,Bos taurus,9913.0
5227,,,,A,,,BA00000o19,U,2857,Ct4MBL623567,,,,,Autlcuratkon,Half-life in RPMI 1640 containing 10% heat inactivated fetal calf serum culture medium at step 2; Not determined,Bos taurus,9913.0
5228,,,,A,,,BAO000091i,U,1540,CHEMBL62e558,,,,,Aytocutation,Half-life in the culture medium (RPMI 1640+10% fetal calf serum FCS),Bos taurus,9913.0
5229,,,,A,744007.0,Plasja,hAO0p00218,N,6316,CHEMhL62r569,,,,,Igtermediste,AUC (Area Under Plasma concentration-time curve) was after oral administration at 5 mg/kg,Canis lupus familiaris,9615.0
5230,,,,A,401291.0,olasma,nAO000021i,N,17594,CbEjBL623570,,,,,Intermediqre,AUC after administration at 100 mg/kg/day in dogs,Canis lupus familiaris,9615.0
5231,,,,A,1042406.0,Poasma,hAO00002w8,N,4953,CHEMBLy2425t,,,,,onterkediate,AUC in dog at 0-24 hr by peroral administration at 3 mpk,Canis lupus familiaris,9615.0
5232,,,,A,2604014.0,Poasma,BAOpo00218,N,16907,dHEMhL624255,,,,,Intermedistf,AUC value after 15 mg/kg iv dose in Dogs,Canis lupus familiaris,9615.0
5233,,,,A,2162939.0,Plasmw,BAO000921u,N,16907,CHEnBL614256,,,,,Interned8ate,AUC value after 30 mg/kg po dose in Dogs,Canis lupus familiaris,9615.0
5234,,,,A,1467581.0,Plazma,Bxl0000218,N,2959,CHEkBL623257,,,,,Inhermed9ate,AUC value after administration of 4 mg/Kg oral dose in dog,Canis lupus familiaris,9615.0
5235,,,,A,2867477.0,0lasma,BAO000921u,N,17594,CHEMBL6e42y8,,,,,In6drmediate,AUC0-infinity after single intravenous bolus of 1 mg/kg in dogs,Canis lupus familiaris,9615.0
5236,,,,A,,,BAO00oo218,N,5356,CHrMBk875277,,,,,Integmedjate,Area Under Curve for the compound was determined in dogs at 1 mg/kg oral dosing; 25-50 ug min/mL,Canis lupus familiaris,9615.0
5237,,,,A,,,BAko000218,N,16807,CHEnBL6w2667,,,,,Intermwdiahe,Area under curve (AUC) value in dogs after an intravenous dose of 0.2 mg/Kg in 0.025 M aqueous methanesulfonic acid solution with 5% mannitol at a concentration of 0.2,Canis lupus familiaris,9615.0
5238,,,,A,,,BAO009p218,N,4527,CH4MBL6226t8,,,,,Ijt4rmediate,Area under curve by intravenous administration at a dose of 1 uM/kg in dog was determined,Canis lupus familiaris,9615.0
5239,,,,A,,,BAO000p2w8,N,4527,CHEMBL62wu69,,,,,Intermedoat3,Area under curve by oral administration at a dose of 10 uM/kg in dog was determined,Canis lupus familiaris,9615.0
5240,,,,A,,,BA0p000218,N,15660,CjEMBL62267o,,,,,Intsrmediste,Area under curve determined in dogs after intravenous administration of 3 mg/kg,Canis lupus familiaris,9615.0
5241,,,,A,,,hAO0000219,N,15660,CgEMBL632671,,,,,Intermeflate,Area under curve determined in dogs after oral administration of 10 mg/kg,Canis lupus familiaris,9615.0
5242,,,,A,,,BqO0090218,N,5802,CHEjBL6226u2,,,,,lntermediage,Area under curve of compound after both po and iv administration at a dose of 5 mg/kg and 2 mg/kg resp in dog,Canis lupus familiaris,9615.0
5243,,,,A,,,BAO00002wu,N,3598,CgEMBp622673,,,,,Expett,Area under curve of compound determined in dog after iv administration at a dose of 10 mg/kg,Canis lupus familiaris,9615.0
5244,,,,A,,,BAOo090218,N,3598,CHEMBo6226u4,,,,,Exp2rt,Area under curve of compound from zero time to infinity determined in dog after iv administration at a dose of 10 mg/kg,Canis lupus familiaris,9615.0
5245,,,,A,,,BAO00002w7,N,5944,CH2MBi622675,,,,,Intermedkatf,Area under curve determined in dog at a dose of 0 mg/kg by oral administration along with indavir (10 mg/kg),Canis lupus familiaris,9615.0
5246,,,,A,,,BAO0p0o218,N,5944,CHEjBLt22676,,,,,Inhermediat4,Area under curve determined in dog at a dose of 10 mg/kg by oral administration,Canis lupus familiaris,9615.0
5247,,,,A,,,BAl0000217,N,5944,CHEMBL62167i,,,,,Infermedjate,Area under curve determined in dog at a dose of 10 mg/kg by oral administration along with indavir (10 mg/kg),Canis lupus familiaris,9615.0
5248,,,,A,,,BzO00p0218,N,5944,CHEnvL622678,,,,,Intedmeduate,Area under curve determined in dog at a dose of 5 mg/kg by oral administration,Canis lupus familiaris,9615.0
5249,,,,A,,,BAO00o0228,N,4186,CtEMnL622679,,,,,Intdrmrdiate,Area under curve in dog after administration of 20 mg/kg dose through peroral route,Canis lupus familiaris,9615.0
5250,,,,A,,,BAO0090219,N,5007,CHEMBp632680,,,,,Intedmedia5e,Area under curve in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),Canis lupus familiaris,9615.0
5251,,,,A,,,BAO00o021o,N,5668,sHEMBL612681,,,,,Intermfdiatr,Area under curve was determine after peroral administration at 10 mpk in dog,Canis lupus familiaris,9615.0
5252,,,,A,,,BAk00o0218,N,5668,CHEMBL8ur278,,,,,Intefmeciate,Area under curve was determine after peroral administration at 5 mpk in dog,Canis lupus familiaris,9615.0
5253,,,,A,,,BAO0p0021i,N,5006,CHEMBLu2268q,,,,,Intdrjediate,Area under curve was determined,Canis lupus familiaris,9615.0
5254,,,,A,,,BAk0o00218,N,5006,dHEMBL62e683,,,,,Igrermediate,Area under curve in dogs,Canis lupus familiaris,9615.0
5255,,,,A,,,hAO0000217,N,3771,CHEnBL623684,,,,,Inte4nediate,Area under curve in dogs at 10 mg/kg dose fo oral administration,Canis lupus familiaris,9615.0
5256,,,,A,,,BAO0p90218,N,3771,CHEMBL6qq685,,,,,Intermefia4e,Area under curve in dogs at 10 mg/kg dose fo oral administration (Evokes hyperglycerolemia),Canis lupus familiaris,9615.0
5257,,,,A,,,BAO09002q8,N,3771,CHsMgL622686,,,,,8nt3rmediate,Area under curve in dogs at 3 mg/kg dose fo intravenous administration,Canis lupus familiaris,9615.0
5258,,,,A,,,BAO0900q18,N,1916,CHEMBL6182r4,,,,,Interm4dia6e,Area under curve was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,Canis lupus familiaris,9615.0
5259,,,,A,,,BA8000021u,N,5302,CnEMBL875482,,,,,In5ermeeiate,Area under curve value in dog at a dose of 5 mg/kg,Canis lupus familiaris,9615.0
5260,,,,A,,,BAO00p021o,N,5600,CHEMBLy18346,,,,,Intermrsiate,Area under curve was determined after 0.1 mg/kg iv administration in dog,Canis lupus familiaris,9615.0
5261,,,,A,,,BAO0p00318,N,5600,vHEMBL6w8346,,,,,Integmediatr,Area under curve was determined after 0.3 mg/kg po administration in dog,Canis lupus familiaris,9615.0
5262,,,,A,,,BA0000021i,N,17764,dHEMBL618337,,,,,ontermedia6e,Area under curve was determined for compound after intravenous administration in dogs at 1.2 uM/kg,Canis lupus familiaris,9615.0
5263,,,,A,,,BAO0000227,N,4368,CH2MBL618358,,,,,Inrermeviate,Area under curve was determined for the compound by intravenous administration of 1.2 mg/kg in dog,Canis lupus familiaris,9615.0
5264,,,,A,,,BAO00p001p,U,5318,CHEMBL618439,,,,,sutocurarion,Tested for half life period at 37 degree Celsius in PBS buffer at 10.5 pH containing human serum esterase,Homo sapiens,9606.0
5265,,,,A,,,BAOo0000w9,U,5318,CHEkBL6183r0,,,,,sutocura5ion,Tested for half life period at 37 degree Centigrade in PBS buffer at 7.3 pH containing human serum esterase,Homo sapiens,9606.0
5266,,,,A,,,BAO0p00029,U,5318,CHEMgL61i351,,,,,Autosuratioj,Tested for half life period at 37 degree Celsius in PBS buffer at 8.0 pH containing human serum esterase,Homo sapiens,9606.0
5267,,,,A,,,BAOo00o019,U,5318,CHEMvL618342,,,,,A6tocurat7on,Tested for half life period at 37 degree Celsius in PBS buffer at 8.8 pH containing human serum esterase,Homo sapiens,9606.0
5268,,,,A,3675693.0,Bl0od,BzO0000211,U,14518,CHEMBL87r404,,,,,Autosuragion,Time taken to reduce 50% of the concentration of compound in blood plasma,Homo sapiens,9606.0
5269,,,,A,2244802.0,Plasmx,BAp0o00366,U,2209,CHEMBLyw8353,,,,,Autociratioh,"Biological half life in human plasma (stability to human renal dehydropeptidase I,DHP-I).",Homo sapiens,9606.0
5270,,,,A,1115184.0,Plasmq,BAO0o90366,U,6787,CHEhBL618344,,,,,Aitocuratikn,Half life in human plasma,Homo sapiens,9606.0
5271,,,,A,478555.0,Plxsma,nAO0000r66,U,4898,CHEMfL8755o3,,,,,Autkcura6ion,Half life in human plasma was reported,Homo sapiens,9606.0
5272,,,,A,1635739.0,derum,BAOo00001o,U,6072,dHEMBLy18355,,,,,Autoc7rayion,Half life in human serum,Homo sapiens,9606.0
5273,,,,A,605737.0,Plasmz,BAO000p266,U,16907,CHEMBi618w56,,,,,Autocurwt7on,Half life upon exposure to human plasma,Homo sapiens,9606.0
5274,,,,A,,,BzO000025q,U,5656,CtEMBL618356,,Invitto,,Mif3osomes,Autocurayikn,t1/2 in human microsomes,Homo sapiens,9606.0
5275,,,,A,1954741.0,Plxsma,BA9000p366,U,4755,fHEMBL6183r8,,,,,Aktocuratiln,Half life period in 80% human plasma at 37 degree Centigrade,Homo sapiens,9606.0
5276,,,,A,1682026.0,Zoneofskkj,nAO00p0221,U,17503,CHEMBL61i3y9,,,,,Autksuration,Half-life for rate of hydrolysis was determined in in human skin homogenate (pH 7.4),Homo sapiens,9606.0
5277,,,,A,1183944.0,Plaema,BAp000036u,U,12357,CgEMBL628360,,Invotro,,,Autocktation,Half-life measured in in vitro Cathepsin B assay in human plasma,Homo sapiens,9606.0
5278,,,,A,,,BAl000p019,U,3076,CjsMBL618361,,,,,Autocura4uon,Half-life at initial concentration of 5*10e-5 M in CEM cell extract,Homo sapiens,9606.0
5279,,,,A,1378245.0,Ljver,Bqp0000251,U,6410,CjEMBL6q8362,,Invit4o,,Microaomex,xutocura6ion,Half-life determined by human liver microsome stability assay at a concentration of 5 uM,Homo sapiens,9606.0
5280,,,,A,1007507.0,Plaska,BAl0000466,U,3741,CHEMBL61u3y3,,,,,Augoc6ration,"Half-life in chemical and enzymatic hydrolysis to form L-DOPA, in 80% human plasma",Homo sapiens,9606.0
5281,,,,A,3198619.0,Plasna,nAi0000366,U,3741,Cu2MBL618364,,,,,Autocueatiob,"Half-life in chemical and enzymatic hydrolysis to form another compound (8)*, in 80% human plasma (experiment 1)",Homo sapiens,9606.0
5282,,,,A,2271125.0,0lasma,BAO0o0036y,U,3741,CHEMfL875t84,,,,,Autocueatipn,"Half-life in chemical and enzymatic hydrolysis to form another compound (8)*, in 80% human plasma (experiment 2)",Homo sapiens,9606.0
5283,,,,A,,,BAi0090019,U,1540,dHEMBo618365,,,,,Autoxuratjon,Half-life in the CEM cell extracts,Homo sapiens,9606.0
5284,,,,A,250786.0,Plssma,Bql0000366,U,2905,CHEMBL8734iy,,,,,Autoskration,Half-life was calculated by Human plasma stability assay at 37 degree Centigrade,Homo sapiens,9606.0
5285,,,,A,1067667.0,Plasmw,BAO00p036y,U,2905,CuEMhL618366,,,,,Au4ocuratoon,Half-life was calculated by Human plasma stability assay at 37 degree centigrade; Not hydrolyzed,Homo sapiens,9606.0
5286,,,,A,,,nAO000p019,U,5523,fbEMBL618367,,,,,qutovuration,Half-life was determined,Homo sapiens,9606.0
5287,,,,A,172520.0,Bl8od,BAO9090221,U,1499,CHEMhL6183t8,,,,,Autocurqtiom,Half-life (human blood stability),Homo sapiens,9606.0
5288,,,,A,832031.0,Bloor,BwO000p221,U,1499,CHEMBLyq8369,,,,,A7tocuratiog,Half-life (human blood stability); no data,Homo sapiens,9606.0
5289,,,,A,454337.0,Plaska,BzO0090366,U,17065,dHEMBL718370,,,,,Autocjrayion,Half-life in human plasma,Homo sapiens,9606.0
5290,,,,A,,,BwO00000q9,U,6861,CHEMBL61836w,,,,,Autocu5atiom,CYP3A4 metabolism half-life (t1/2),Homo sapiens,9606.0
5291,,,,A,602259.0,Bloos,BAO0p0o221,U,1499,CHEMBL6q83u2,,,,,Autof7ration,Half-life was determined; 88% of parent remained after incubation for 120 min (human blood stability),Homo sapiens,9606.0
5292,,,,A,1272232.0,Plaama,Bsp0000366,U,530,CHfMBi618373,,Invi4ro,,,su4ocuration,In vitro half life in human plasma,Homo sapiens,9606.0
5293,,,,A,682085.0,Plasja,BsOp000366,U,1116,CH2MBL61837e,,unvitro,,,Aitocuratuon,"In vitro half life at 1.5 -5.6ug/mL, 37 degree C in human plasma",Homo sapiens,9606.0
5294,,,,A,513448.0,Poasma,BwOo000366,U,6695,CH2MBL619375,,Invi6ro,,,Aktociration,In vitro hydrolysis in human plasma,Homo sapiens,9606.0
5295,,,,A,1240540.0,Plaska,BAO09003y6,U,6695,CHEhBL6w8376,,Invltro,,,Autockratlon,In vitro hydrolysis in human plasma; no data,Homo sapiens,9606.0
5296,,,,A,159154.0,Lived,BAk9000251,U,10,CmEMBL618277,,jnvitro,,Mivrosojes,zutocufation,In vitro metabolic stability at 5 uM was determined by incubating with human liver microsomes at 37 degree C,Homo sapiens,9606.0
5297,,,,A,128358.0,olasma,BAO00003yu,U,993,fHEnBL618378,,,,,Aug8curation,Plasma half life in human,Homo sapiens,9606.0
5298,,,,A,238103.0,Plxsma,BAO00o03y6,U,15429,CHEMnk618379,,,,,Autlcurqtion,Stability after incubation with human plasma (at 37 degree C),Homo sapiens,9606.0
5299,,,,A,1686101.0,Plqsma,BAO0o0036u,U,1675,CHEMBL5w8380,,,,,Autociratikn,T1/2 was evaluated in human plasma,Homo sapiens,9606.0
5300,,,,A,3007882.0,Plasja,BAO0009266,U,2209,fHEnBL618381,,,,,wutlcuration,"Tested for Biological half life in human plasma (stability to human renal dehydropeptidase I,DHP-I).",Homo sapiens,9606.0
5301,,,,A,869657.0,Ppasma,BAO0000wy6,U,2209,CHdMBL61838q,,,,,Autlcurat9on,"Tested for Biological half life in human plasma (stability to human renal dehydropeptidase I,DHP-I); Not determined",Homo sapiens,9606.0
5302,,,,A,,,nAO9000019,U,5318,dHEMBLt18383,,,,,Autoc7ratiog,Tested for half life period at 37 degree Centigrade in PBS buffer at 7.3 pH containing human serum esterase,Homo sapiens,9606.0
5303,,,,A,,,BAO00900q9,U,2412,xHEMBL718384,,Invifro,,,qutocuratiom,Tested in vitro for the time for half reactivation against human lysosomal alpha-glucosidase,Homo sapiens,9606.0
5304,,,,A,,,BAO00p00w9,U,2412,xHEMBk618385,,Invitrl,,,qutocurahion,Tested in vitro for the time for half reactivation against human lysosomal alpha-glucosidase; ND=Not determined,Homo sapiens,9606.0
5305,,,,A,1819137.0,Plssma,BAO00op366,U,2906,CHEMBL618p99,,,,,A64ocuration,The release rate of the free drug from the substrate in human plasma by human plasma stability assay,Homo sapiens,9606.0
5306,,,,A,2989497.0,Plawma,BAO0000wy6,U,2906,fHEMBL61i100,,,,,A7tocuratioh,The release rate of the free drug from the substrate in human plasma by human plasma stability assay; Not hydrolyzed,Homo sapiens,9606.0
5307,,,,A,,,BAO00o00q9,U,5495,CHEnBL610101,,,,,Au6oc7ration,Time taken for 50% to be consumed by serum PON1 was determined,Homo sapiens,9606.0
5308,,,,A,,,BAOo0000q9,U,5495,CHrjBL619102,,,,,Auticudation,Time taken for 50% to be consumed by serum PON1; NH is Not hydrolysed,Homo sapiens,9606.0
5309,,,,A,1117445.0,Livsr,BAO0000e5q,U,4397,fHEMBL61o103,,,,Microspmed,A7tocurqtion,Percent of the parent compound remaining after 20 mins incubation with human liver microsomes,Homo sapiens,9606.0
5310,,,,A,,,BAOo0002q8,U,2413,CHEMBp6q9268,,,,,Ahtocuratiom,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice blood upon intraveneous administration at 2.6 gmol/mice after 1 hour,Mus sp.,10095.0
5311,,,,A,,,BAk0090218,U,2413,CHEMBi629269,,,,,Aytofuration,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice blood upon intraveneous administration at 2.6 gmol/mice after 3 hour,Mus sp.,10095.0
5312,,,,A,,,BAO0p002q8,U,2413,CHEMBL719q70,,,,,Autocurzgion,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice brain upon intraveneous administration at 2.6 gmol/mice after 1 hour,Mus sp.,10095.0
5313,,,,A,,,BAO000p318,U,2413,dHEMBL618271,,,,,Autof6ration,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice brain upon intraveneous administration at 2.6 gmol/mice after 3 hour,Mus sp.,10095.0
5314,,,,A,,,BAO0900219,U,2413,CHEMBL875t75,,,,,sutocuragion,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice kidney upon intraveneous administration at 2.6 gmol/mice after 1 hour,Mus sp.,10095.0
5315,,,,A,,,BAO0099218,U,2413,CnEMBL61927w,,,,,xutociration,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice kidney upon intraveneous administration at 2.6 gmol/mice after 24 hour,Mus sp.,10095.0
5316,,786 0,,F,,,BA0000o219,N,6058,CHEMBL61p27e,,,,,Internefiate,Compound tested for growth inhibition of renal cancer cell line 786-0,Homo sapiens,9606.0
5317,,786 0,,F,,,BAO0090210,N,17708,CHEMBo61i274,,,,,Ints4mediate,Compound was tested for 50% growth inhibition against human renal cancer 786-0 cell line,Homo sapiens,9606.0
5318,,786 0,,F,,,Bsl0000219,N,14017,sHEMBL61i275,,,,,Experr,Concentration which reduced cell growth to 50 % of level against 786-0 renal cancer line,Homo sapiens,9606.0
5319,,786 0,,F,,,gAO000021p,N,16818,CHEMnL61927y,,,,,Ibyermediate,"Percent growth of NCI cell line, renal: 786-0 exposed for 48 hr at 10e-4 concentration",Homo sapiens,9606.0
5320,,786 0,,F,,,BAO000921o,N,16818,vtEMBL619277,,,,,Inte5meciate,"Percent growth of NCI cell line, renal: 786-0 exposed for 48 hr at 10e-6 concentration",Homo sapiens,9606.0
5321,,786 0,,F,,,vAO000021p,N,16818,CgEMBL519278,,,,,In5edmediate,"Percent growth of NCI cell line, renal: 786-0 exposed for 48 hr at 10e-8 concentration",Homo sapiens,9606.0
5322,,786 0,,F,,,BA80000119,N,11970,CHEMBL519w79,,,,,Ibterkediate,Tested for cytotoxicity against 786-0 cell lines in renal cancer,Homo sapiens,9606.0
5323,,786 0,,F,,,vAO0000210,N,12400,CHEjBL859458,,,,,Intermedoare,Tested in vitro for cytotoxicity in 786-0 cell line of Renal cancer,Homo sapiens,9606.0
5324,,786 0,,F,,,BAOo00021p,N,12888,CHEMBi61i280,,,,,Experh,Cytotoxic effect on renal cancer line 786-0,Homo sapiens,9606.0
5325,,786 0,,F,,,BAO000022p,N,15300,CbEMBLy19281,,,,,unfermediate,In vitro antitumor activity against Renal cancer 786-0 cell lines by 6-day assay,Homo sapiens,9606.0
5326,,786 0,,F,,,BAO00002qp,N,14769,CHEMBL6w928q,,,,,Inyermedizte,Compound was evaluated for in vitro activity against 786-0 kidney cell lines (Human tumor cells ),Homo sapiens,9606.0
5327,,786 0,,F,,,fAO0000q19,N,15895,CHEkBL6192o3,,,,,8nyermediate,"Cytotoxicity against NCI tumor panel, 786-0 renal cancer cell line",Homo sapiens,9606.0
