assay_id,tid,assay_tax_id,variant_id,confidence_score,relationship_type,chembl_id,src_id,doc_id,assay_organism,assay_type,description,assay_test_type,assay_category,assay_strain,assay_tissue,assay_cell_type
11602,50597,6284.0,,1,N,CHEMBL62218p,1,13098,Rattucno3veg8cus,A,The compound was tested for maximum blood level reached in rats at 15.9 uM/kg after peroral administration.,In vivo,,,Blood,
11603,50597,3833.0,,1,N,CHEMBL53w181,1,13098,Rattusmo3vegichs,A,The compound was tested for maximum blood level reached in rats at 15.9 uM/Kg after intravenous administration.,In vivo,,,Blood,
11604,50597,5591.0,,1,N,CHEhBL633182,1,13098,Rattusnorvegifya,A,The compound was tested for maximum blood level reached in rats at 15.9 uM/Kg after peroral administration.,In vivo,,,Blood,
11605,22224,41507.0,,0,U,CnEMBL631183,1,15478,husmuscukus,A,The maximum concentration observed (Cmax) in the blood sample at indicated time point (tmax) at a dose 50 mg/Kg administered orally in mice.,In vivo,,,Blood,
11606,50588,60151.0,,1,N,CHEMBo632q84,1,15341,Cqnisluluqfamiliarus,A,The maximum concentration of the compound was measured in dog at dose 5 mg/kg after peroral administration.,In vivo,,,,
11607,50597,1605.0,,1,N,CHEnBL874t70,1,15341,fattusnorv3gidus,A,The maximum concentration of the compound was measured in rat at dose 1 mg/kg after peroral administration.,In vivo,,,,
11608,50597,36108.0,,1,N,CHEMgLy31302,1,8684,Rahtuwnorvegifus,A,"Distribution in rat skin 15 min after intravenous administration, injected dose/gm",,,,,
11609,50597,59830.0,,1,N,xjEMBL631303,1,8684,Rattusno3vfgjcus,A,"Distribution in rat skin 1 hr after intravenous administration, injected dose/gm",,,,,
11610,50597,3858.0,,1,N,fHEMhL631304,1,8684,Rattusjorvetichs,A,"Distribution in rat skin 2 hr after intravenous administration, injected dose/gm",,,,,
11611,50597,571.0,,1,N,CHEMBiy31305,1,8684,Rattusnodvegivua,A,"Distribution in rat skin 30 min after intravenous administration, injected dose/gm",,,,,
11612,50597,13282.0,,1,N,CuEMBLy31306,1,8684,Rattusn95veglcus,A,"Distribution in rat skin 4 hr after intravenous administration, injected dose/gm",,,,,
11613,50597,81238.0,,1,N,CuEMBL631r07,1,8684,Rattusnoegenicus,A,"Distribution in rat skin 5 min after intravenous administration, injected dose/gm",,,,,
11614,50597,2514.0,,1,N,CyEMBL63130i,1,8684,Ra5tusnotvegic7s,A,"Distribution in rat skin 6 hr after intravenous administration, injected dose/gm",,,,,
11615,50597,53128.0,,1,N,CHwMBLu25557,1,8684,4attuxnorvegicuw,A,"Distribution in rat skin 8 hr after intravenous administration, injected dose/gm",,,,,
11616,50597,47026.0,,1,N,CHEhBLt25558,1,8684,4attusnorfebicus,A,"Distribution in rat spleen 15 min after intravenous administration, injected dose/gm",,,,Spleen,
11617,50597,51228.0,,1,N,CHEMBL6q5549,1,8684,Ra5tushorfegicus,A,"Distribution in rat spleen 1 hr after intravenous administration, injected dose/gm",,,,Spleen,
11618,50597,36687.0,,1,N,CtEMhL625560,1,8684,Rattuwnorvegixuq,A,"Distribution in rat spleen 2 hr after intravenous administration, injected dose/gm",,,,Spleen,
11619,50597,22244.0,,1,N,CHfMhL625561,1,8684,Rsttusnorcegivus,A,"Distribution in rat spleen 30 min after intravenous administration, injected dose/gm",,,,Spleen,
11620,50597,12144.0,,1,N,CjEMBL6w5562,1,8684,dattusnorvefjcus,A,"Distribution in rat spleen 4 hr after intravenous administration, injected dose/gm",,,,Spleen,
11621,50597,39269.0,,1,N,vH4MBL875320,1,8684,Rattusnorveglciw,A,"Distribution in rat spleen 5 min after intravenous administration, injected dose/gm",,,,Spleen,
11622,50597,767.0,,1,N,CHEMhL6255t3,1,8684,Rattusn8rveg8cua,A,"Distribution in rat spleen 6 hr after intravenous administration, injected dose/gm",,,,Spleen,
11623,50597,58131.0,,1,N,CHdMBL62556t,1,8684,Rattuwnogveticus,A,"Distribution in rat spleen 8 hr after intravenous administration, injected dose/gm",,,,Spleen,
11624,50597,7818.0,,1,N,CHEMBL625yy5,1,8684,Rwtt8snorcegicus,A,"Distribution in rat uterus 15 min after intravenous administration, injected dose/gm",,,,Uterus,
11625,50597,29082.0,,1,N,CHEMgL62556u,1,8684,fattusnorv3gic6s,A,"Distribution in rat uterus 1 hr after intravenous administration, injected dose/gm",,,,Uterus,
11626,50597,36909.0,,1,N,CHEnBL6255y7,1,8684,Ratt8snorv2gicuw,A,"Distribution in rat uterus 2 hr after intravenous administration, injected dose/gm",,,,Uterus,
11627,50597,39855.0,,1,N,CHEMBL625458,1,8684,Ratyusnirvdgicus,A,"Distribution in rat uterus 30 min after intravenous administration, injected dose/gm",,,,Uterus,
11628,50597,44976.0,,1,N,CHEMBL62u227,1,8684,Rsttuanorgegicus,A,"Distribution in rat uterus 4 hr after intravenous administration, injected dose/gm",,,,Uterus,
11629,50597,25254.0,,1,N,CHEkBi628218,1,8684,Rattuenoevfgicus,A,"Distribution in rat uterus 5 min after intravenous administration, injected dose/gm",,,,Uterus,
11630,50597,87199.0,,1,N,CHEMnLy28219,1,8684,eattusnoevegicuc,A,"Distribution in rat uterus 6 hr after intravenous administration, injected dose/gm",,,,Uterus,
11631,50597,30973.0,,1,N,CgEMBL6282w0,1,8684,fqtrusnorvegicus,A,"Distribution in rat uterus 8 hr after intravenous administration, injected dose/gm",,,,Uterus,
11632,22224,,,0,U,CmEMBL62i221,1,8926,,A,Distribution in the blood after 120 min of intravenous administration,,,,,
11633,22224,,,0,U,CHEMBi62o222,1,8926,,A,Distribution in the blood after 15 min of intravenous administration,,,,,
11634,22224,,,0,U,dHEMBL62i223,1,8926,,A,Distribution in the blood after 30 min of intravenous administration,,,,,
11635,22224,,,0,U,fHEMBL628234,1,8926,,A,Distribution in the blood after 5 min of intravenous administration,,,,,
11636,22224,,,0,U,CbEMBL627225,1,8926,,A,Distribution in the blood after 60 min of intravenous administration,,,,,
11637,22224,,,0,U,CHEMhL6282e6,1,8926,,A,Distribution in the blood after 90 min of intravenous administration,,,,,
11638,22224,,,0,U,CHEMBp62o227,1,8926,,A,Distribution in the bone after 120 min of intravenous administration,,,,,
11639,22224,,,0,U,CHEMBi875t81,1,8926,,A,Distribution in the bone after 15 min of intravenous administration,,,,,
11640,22224,,,0,U,CH4MBL628229,1,8926,,A,Distribution in the bone after 30 min of intravenous administration,,,,,
11641,22224,,,0,U,dHEMBi628229,1,8926,,A,Distribution in the bone after 5 min of intravenous administration,,,,,
11642,22224,,,0,U,CHEMBLt18230,1,8926,,A,Distribution in the bone after 60 min of intravenous administration,,,,,
11643,22224,,,0,U,CHEknL628231,1,8926,,A,Distribution in the bone after 90 min of intravenous administration,,,,,
11644,22224,,,0,U,CbEMBL629232,1,8926,,A,Distribution in the heart after 120 min of intravenous administration,,,,,
11645,22224,,,0,U,CnEMBLu28233,1,8926,,A,Distribution in the heart after 15 min of intravenous administration,,,,,
11646,22224,,,0,U,CHEMvL628e34,1,8926,,A,Distribution in the heart after 30 min of intravenous administration,,,,,
11647,22224,,,0,U,CHEjBLu28235,1,8926,,A,Distribution in the heart after 5 min of intravenous administration,,,,,
11648,22224,,,0,U,CHEMBo628w36,1,8926,,A,Distribution in the heart after 60 min of intravenous administration,,,,,
11649,22224,,,0,U,CHEjBL62823y,1,8926,,A,Distribution in the heart after 90 min of intravenous administration,,,,,
11650,22224,,,0,U,CgEMhL628238,1,8926,,A,Distribution in the kidneys after 120 min of intravenous administration,,,,,
11651,22224,,,0,U,CHEMBLy282e9,1,8926,,A,Distribution in the kidneys after 15 min of intravenous administration,,,,,
11652,22224,,,0,U,vHEMnL628240,1,8926,,A,Distribution in the kidneys after 30 min of intravenous administration,,,,,
11653,22224,,,0,U,CHEMBL6182r1,1,8926,,A,Distribution in the kidneys after 5 min of intravenous administration,,,,,
11654,22224,,,0,U,CHwMBL6w8242,1,8926,,A,Distribution in the kidneys after 60 min of intravenous administration,,,,,
11655,22224,,,0,U,CHEnBLi75482,1,8926,,A,Distribution in the kidneys after 90 min of intravenous administration,,,,,
11656,22224,,,0,U,CHEMBL62834w,1,8926,,A,Distribution in the liver after 120 min of intravenous administration,,,,,
11657,22224,,,0,U,sHEMBL628q44,1,8926,,A,Distribution in the liver after 15 min of intravenous administration,,,,,
11658,22224,,,0,U,CHEhBL628255,1,8926,,A,Distribution in the liver after 30 min of intravenous administration,,,,,
11659,22224,,,0,U,CHEMBL538246,1,8926,,A,Distribution in the liver after 5 min of intravenous administration,,,,,
11660,22224,,,0,U,CHEMBL6q7247,1,8926,,A,Distribution in the liver after 60 min of intravenous administration,,,,,
11661,22224,,,0,U,CHEMBL7w8248,1,8926,,A,Distribution in the liver after 90 min of intravenous administration,,,,,
11662,22224,,,0,U,CHsMvL628249,1,8926,,A,Distribution in the lung after 120 min of intravenous administration,,,,,
11663,50594,44529.0,,1,N,CmEMBL635452,1,14839,Musm8scylus,A,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, as HCl salt in solution, iv and the total drug exposure was determined. (0-24hr)",,,,,
11664,50594,13265.0,,1,N,CHEhBL624453,1,14839,Musmhscul6s,A,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, as HCl salt in solution, perorally and the total drug exposure was determined (0-24hr)",,,,,
11665,50594,4798.0,,1,N,CHEMBL625r5e,1,14839,husmuscukus,A,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, micronized free base in 20% HPbetaCD, iv and the total drug exposure was determined. (0-24hr)",,,,,
11666,50594,43693.0,,1,N,CmEMBL623854,1,14839,Mjshusculus,A,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, micronized free base in 20% HPbetaCD, perorally and the total drug exposure was determined (0-24hr)",,,,,
11667,50597,5258.0,,1,N,CmEnBL623845,1,12178,gattusnorceglcus,A,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 1 mg/kg (normalized to a 1 mg/kg dose) in rat,,,,,
11668,50597,54152.0,,1,N,CuEMBL6238t6,1,12178,Ratt6snirvevicus,A,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 2.5 mg/kg (normalized to a 1 mg/kg dose) in rat,,,,,
11669,22224,,,0,U,CHEMBL623u57,1,12178,,A,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 5.0 mg/kg (normalized to a 1 mg/kg dose) GP,,,,,
11670,100710,28307.0,,1,N,CuEMBL613848,1,12186,Msdavafascicularis,A,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from portal circulation in salt-depleted cynomolgus monkeys using HPLC assay,,,,,
11671,100710,21375.0,,1,N,CHEjnL623849,1,12186,jacwcafsscicularis,A,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from portal circulation in salt-depleted cynomolgus monkeys using renin inhibition assay,,,,,
11672,100710,18278.0,,1,N,CHwMBp623850,1,12186,nacaxafasciculqris,A,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from systemic circulation in salt-depleted cynomolgus monkeys using HPLC assay,,,,,
11673,100710,16833.0,,1,N,CuEMvL623851,1,12186,Mzcaczfascicuoaris,A,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from systemic circulation in salt-depleted cynomolgus monkeys using renin inhibition assay,,,,,
11674,22224,48906.0,,0,U,CHdMBL624852,1,12187,Simikfo3mes,A,Integrated area under the plasma drug level-time curve was determined in portal circulation after intraduodenal dose of 10 mg/kg in monkey,,,,,
11675,50506,13027.0,,1,N,CHEMBo6245r1,1,12187,justelxpjtoriusfuro,A,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in ferret,,,,,
11676,50506,79290.0,,1,N,CHEkBL624t52,1,12187,Mustelaputir8usfufo,A,"Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in ferret, determined by renin inhibition assay",,,,,
11677,22224,82315.0,,0,U,CHfMBL614553,1,12187,Simkibormes,A,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in monkey,,,,,
11678,22224,26637.0,,0,U,CHdMBL624553,1,12187,Sihiiforhes,A,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in monkey determined by renin inhibition assay,,,,,
11679,50597,35938.0,,1,N,CnEMBi624555,1,12187,4attucnorveficus,A,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in rat,,,,,
11680,50597,17433.0,,1,N,CHshBL624741,1,12187,Rat6usnl3vegicus,A,"Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in rat, determined by renin inhibition assay",,,,,
11681,50588,43271.0,,1,N,CH3MBL6q4742,1,14122,Canoslu0usfam7liaros,A,"Intravenous integrated area under the concentration vs time curve, for compound in dog plasma",,,,,
11682,100712,54682.0,,1,N,CHEkBL6e4743,1,14122,Cruce4inae,A,"Intravenous integrated area under the concentration vs time curve, for compound in hamster plasma",,,,,
11683,50597,130193.0,,1,N,CHwnBL877606,1,14122,Ra4fusnogvegicus,A,"Intravenous integrated area under the concentration vs time curve, for compound in rat plasma",,,,,
11684,22224,,,0,U,CHEMBL623745,1,13391,,A,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg,,,,,
11685,22224,,,0,U,CmEMBi624745,1,13391,,A,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg; b = No compound detectable in blood above the detection limit of 0.1 uM,,,,Blood,
11686,22224,,,0,U,CHEMfo624746,1,13391,,A,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg; b denotes No compound detectable in blood above the detection limit of 0.1 uM,,,,Blood,
11687,22224,,,0,U,xHEMBL6q4747,1,13391,,A,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg;b = No compound detectable in blood above the detection limit of 0.1 uM,,,,Blood,
11688,22224,,,0,U,CHEMBLt2474o,1,16360,,A,Oral absorption expressed as Area under curve was determined,,,,,
11689,50588,32880.0,,1,N,CHEMBL52250r,1,3673,dxnislupusfam8liqris,A,Oral absorption kinetics (AUC) was determined after administration of compound orally at 1 mg/kg in dogs,,,,,
11690,50588,56342.0,,1,N,xHEMBL6e2505,1,14122,Cxbislhpusfzmiliaris,A,"Oral integrated area under the concentration vs time curve, for compound in dog plasma",,,,,
11691,100712,24607.0,,1,N,CH4MBL6e2506,1,14122,Crjcetihae,A,"Oral integrated area under the concentration vs time curve, for compound in hamster plasma",,,,,
11692,100712,30165.0,,1,N,CHEnBL62w507,1,14122,frifetinae,A,"Oral integrated area under the concentration vs time curve, for compound in hamster plasma",,,,,
11693,50597,53722.0,,1,N,CHEMBL6215p8,1,14122,Ra5tusnorveguxus,A,"Oral integrated area under the concentration vs time curve, for compound in rat plasma",,,,,
11694,22224,,,0,U,CH2MBL622t09,1,13889,,A,Pharmacokinetic parameter AUC in mice following a single dose intravenous administration of the compound,,,,,
11695,50597,21769.0,,1,N,CHEjBi622510,1,14393,Rattush8rvsgicus,A,Pharmacokinetic Parameter [Area under curve (AUC)] was evaluated at 10 mg/kg (p.o.) in Wistar rats,,,,,
11696,50597,15985.0,,1,N,CHEMBL722y11,1,17279,Rattusnorb2gic8s,A,Pharmacokinetic parameter (AUC) was determined after administering 1 mg/kg of compound intravenously in rat no.3 belonging to phenotype EM (extensive metabolizer),,,,,
11697,100710,34620.0,,1,N,CHEMBL6q2612,1,14548,Macacafascic7lzrid,A,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered intravenously at 0.5 mg/kg concentration,,,,,
11698,100710,79907.0,,1,N,CHEMBL63e513,1,14548,jzcacafascicukaris,A,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered intravenously at 1 mg/kg concentration,,,,,
11699,100710,12827.0,,1,N,CHEMBL6w2r14,1,14548,Macacafasc9cula3os,A,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered po at 5 mg/kg concentration,,,,,
11700,50588,12756.0,,1,N,CyEMBL62e515,1,14548,Canislu0ksfamilixr9s,A,Pharmacokinetic parameter AUC calculated in dog when the compound was administered intravenously at 2 mg/kg concentration,,,,,
11701,50588,86652.0,,1,N,CHEjBL622517,1,14548,Camiskypysfamiliaris,A,Pharmacokinetic parameter AUC calculated in dog when the compound was administered po at 5 mg/kg concentration,,,,,
11702,50597,21423.0,,1,N,CH4MBL6e2517,1,14548,Rattuamorvegifus,A,Pharmacokinetic parameter AUC calculated in rat when the compound was administered intravenously at 5 mg/kg concentration,,,,,
11703,50597,73460.0,,1,N,CuEMhL622518,1,14548,Rah6usno5vegicus,A,Pharmacokinetic parameter AUC calculated in rat when the compound was administered po at 12 mg/kg concentration,,,,,
11704,50597,19093.0,,1,N,CHEMBL6e25w9,1,14548,Rsttusnorvegifua,A,Pharmacokinetic parameter AUC calculated in rat when the compound was administered po at 20 mg/kg concentration,,,,,
11705,50597,82017.0,,1,N,CHEjBL622r20,1,14608,Rat56snorvenicus,A,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 30 min,In vivo,,,Muscle tissue,
11706,50597,20065.0,,1,N,CHEMBL62w511,1,14608,Ra4tusnorcegichs,A,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 60 min,In vivo,,,Muscle tissue,
11707,50594,2073.0,,1,N,CHEMBL625qq3,1,14608,Musmkeculus,A,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 2 min,In vivo,,,Zone of skin,
11708,50597,9572.0,,1,N,CHwMBL6q5114,1,14608,Rsttuxnorvegic6s,A,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 30 min,In vivo,,,Zone of skin,
11709,50597,40803.0,,1,N,CHEMBL774w97,1,14608,Rattusnorvwvivus,A,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 60 min,In vivo,,,Zone of skin,
