pagamento_id,cliente_id,personale_id,noleggio_id,ammontare,data_pagamento
5422,200,1,2227,4.99,2005-06-18 03:43:23
3289,122,1,3778,2.99,2005-07-06 13:44:48
12862,475,1,15288,4.99,2005-08-22 19:23:58
12296,455,1,10436,0.99,2005-08-01 08:50:59
11785,437,2,8215,2.99,2005-07-28 23:43:56
12962,480,2,3507,7.99,2005-07-06 00:23:43
3894,144,2,6791,9.99,2005-07-12 16:35:07
15465,577,1,6500,2.99,2005-07-12 03:11:23
12102,448,2,11608,8.99,2005-08-17 03:36:52
1151,42,2,2056,2.99,2005-06-17 15:27:33
14960,558,2,13566,5.99,2005-08-20 04:45:32
4112,151,2,2947,2.99,2005-06-20 06:00:21
8011,295,2,12041,4.99,2005-08-17 20:34:33
9764,361,1,11991,3.99,2005-08-17 18:27:08
5738,211,1,10445,2.99,2005-08-01 09:02:15
394,15,1,8193,0.99,2005-07-28 22:50:50
8987,333,1,4,4.99,2005-05-24 23:04:41
5056,186,2,9303,2.99,2005-07-30 16:35:59
221,8,2,9629,2.99,2005-07-31 04:54:43
1101,40,1,3428,0.99,2005-06-21 18:39:34
12940,479,1,6421,1.99,2005-07-11 23:45:25
2022,75,2,268,0.99,2005-05-26 16:19:08
7502,277,1,3344,2.99,2005-06-21 10:57:27
3528,131,2,55,2.99,2005-05-25 08:26:13
1474,53,1,12580,2.99,2005-08-18 15:49:08
11795,437,1,14993,1.99,2005-08-22 07:52:18
8946,331,1,8231,0.99,2005-07-29 00:14:37
7573,279,1,12949,4.99,2005-08-19 05:55:52
108,5,1,731,0.99,2005-05-29 07:25:16
2087,77,2,561,2.99,2005-05-28 08:54:06
2537,93,1,4733,2.99,2005-07-08 13:12:07
12336,457,1,2762,3.99,2005-06-19 17:22:31
14641,545,1,2123,2.99,2005-06-17 20:48:30
11446,423,2,14191,6.99,2005-08-21 03:35:58
11152,412,2,1043,3.99,2005-05-31 06:11:40
14159,526,2,7399,1.99,2005-07-27 16:16:02
11404,422,2,4463,2.99,2005-07-08 00:04:59
5789,213,2,7528,0.99,2005-07-27 21:15:25
12927,479,1,709,7.99,2005-05-29 03:48:01
10604,391,1,6463,2.99,2005-07-12 01:16:11
5341,197,2,10666,0.99,2005-08-01 16:56:36
6556,242,1,11258,4.99,2005-08-02 13:45:39
14971,559,1,6201,4.99,2005-07-11 12:18:07
7454,275,2,12589,5.99,2005-08-18 16:06:31
9206,340,2,12598,4.99,2005-08-18 16:34:03
4268,157,1,5862,4.99,2005-07-10 18:20:48
11737,435,1,12741,4.99,2005-08-18 22:17:05
8172,301,2,2925,2.99,2005-06-20 04:23:49
9683,358,1,14004,7.99,2005-08-20 20:16:35
13716,509,2,4266,4.99,2005-07-07 14:34:50
11633,431,2,10508,0.99,2005-08-01 11:23:27
15979,596,1,14050,3.99,2005-08-20 22:09:04
6501,241,1,1059,3.99,2005-05-31 08:20:43
3655,135,2,10471,0.99,2005-08-01 09:52:37
6534,242,1,108,2.99,2005-05-25 18:30:05
10939,404,2,15087,0.99,2005-08-22 11:24:09
7832,289,2,10297,7.99,2005-08-01 04:05:04
5583,206,1,8549,3.99,2005-07-29 11:12:13
6174,229,2,7308,5.99,2005-07-27 13:00:25
10583,390,2,13618,7.99,2005-08-20 06:36:46
7294,269,1,11014,4.99,2005-08-02 05:12:22
8846,327,2,15365,3.99,2005-08-22 21:42:17
5343,197,1,10743,2.99,2005-08-01 19:55:09
10974,406,1,2113,4.99,2005-06-17 19:57:46
2538,93,2,5130,4.99,2005-07-09 07:29:45
13778,511,1,14213,4.99,2005-08-21 04:30:47
13696,508,2,7327,7.99,2005-07-27 13:53:26
3658,135,2,11194,5.99,2005-08-02 11:35:53
3665,135,1,13390,0.99,2006-02-14 15:16:03
1412,51,1,11302,2.99,2005-08-02 15:38:03
3882,144,1,1943,0.99,2005-06-17 07:49:17
565,21,2,12131,2.99,2005-08-17 23:34:16
10050,371,2,13953,4.99,2005-08-20 18:00:37
4431,163,1,5574,10.99,2005-07-10 03:54:38
1864,68,2,14455,5.99,2005-08-21 12:36:11
918,33,2,10335,2.99,2005-08-01 04:59:30
10528,388,1,12891,0.99,2006-02-14 15:16:03
8628,319,2,2021,3.99,2005-06-17 12:41:18
351,13,2,12918,7.99,2005-08-19 04:31:36
1810,66,1,10419,0.99,2005-08-01 08:13:22
12240,453,1,13711,7.99,2005-08-20 09:35:20
252,9,2,14489,7.99,2005-08-21 13:53:59
11718,435,1,757,7.99,2005-05-29 10:29:47
8625,319,1,439,2.99,2005-05-27 17:54:48
14653,545,1,12098,4.99,2005-08-17 22:38:31
5492,202,1,13528,3.99,2005-08-20 03:03:31
3414,127,1,452,0.99,2005-05-27 19:30:33
14330,532,2,12295,5.99,2005-08-18 05:15:46
3596,133,2,5063,2.99,2005-07-09 04:37:31
8055,297,2,4621,2.99,2005-07-08 08:02:18
3221,119,2,16028,3.99,2005-08-23 21:52:56
4811,177,2,9190,1.99,2005-07-30 12:24:17
10076,372,2,11438,3.99,2005-08-02 20:21:08
12509,463,2,6294,0.99,2005-07-11 17:25:55
9262,342,2,13637,4.99,2005-08-20 07:21:15
13963,518,2,14980,0.99,2005-08-22 07:16:45
8645,319,2,11598,0.99,2005-08-17 03:03:07
13453,499,2,11978,4.99,2005-08-17 18:02:10
15599,582,1,8554,2.99,2005-07-29 11:16:29
6357,236,2,4749,4.99,2005-07-08 14:05:58
12094,448,2,4024,0.99,2005-07-07 02:11:23
2866,106,1,10444,8.99,2005-08-01 09:01:40
7743,286,1,5796,4.99,2005-07-10 14:42:54
15969,596,1,10094,3.99,2005-07-31 20:31:18
12497,462,1,13492,7.99,2005-08-20 01:32:04
6930,257,2,7007,4.99,2005-07-27 01:43:39
8323,306,1,13996,4.99,2005-08-20 19:45:43
3297,122,2,6974,7.99,2005-07-27 00:39:16
10481,387,2,2981,5.99,2005-06-20 08:35:17
11758,436,1,9638,5.99,2005-07-31 05:30:27
1467,53,2,5185,2.99,2005-07-09 10:14:39
3886,144,1,3321,2.99,2005-06-21 08:33:26
7378,273,1,5605,2.99,2005-07-10 05:06:45
14573,541,2,15141,3.99,2005-08-22 13:41:49
12740,471,1,12271,4.99,2005-08-18 04:33:11
7568,279,2,10177,2.99,2005-07-31 23:42:33
11437,423,2,7539,9.99,2005-07-27 21:39:42
11595,429,1,12259,2.99,2005-08-18 04:14:35
10035,371,2,5614,0.99,2005-07-10 05:16:56
10093,373,1,4325,7.99,2005-07-07 17:59:24
308,12,2,2623,4.99,2005-06-19 08:11:51
11931,442,1,7460,0.99,2005-07-27 18:41:35
8511,314,2,4386,0.99,2005-07-07 20:55:19
10773,398,2,5234,5.99,2005-07-09 12:44:47
12660,469,2,4123,0.99,2005-07-07 07:16:19
11736,435,2,12046,0.99,2005-08-17 20:47:46
8765,324,1,7263,7.99,2005-07-27 11:17:22
5379,198,1,11594,6.99,2005-08-17 02:47:02
339,13,1,6897,2.99,2005-07-12 21:30:41
14557,541,1,5018,2.99,2005-07-09 02:01:05
5284,196,1,1053,1.99,2005-05-31 07:12:44
2280,84,1,5221,5.99,2005-07-09 12:02:23
7351,272,2,1604,4.99,2005-06-16 06:14:25
1546,56,2,4702,4.99,2005-07-08 11:41:36
10395,384,1,898,0.99,2005-05-30 09:26:19
15316,572,1,4601,2.99,2005-07-08 06:49:10
145,5,2,13209,0.99,2006-02-14 15:16:03
1421,51,2,14221,6.99,2005-08-21 04:49:41
5899,217,1,11958,4.99,2005-08-17 17:23:20
12949,479,2,10303,4.99,2005-08-01 04:13:33
13650,506,2,11238,0.99,2005-08-02 13:25:50
7560,279,1,4476,4.99,2005-07-08 00:34:25
13270,492,1,6257,2.99,2005-07-11 15:23:46
5419,200,2,1296,1.99,2005-06-15 09:23:59
11311,418,1,11270,2.99,2005-08-02 14:18:07
11797,438,2,1036,0.99,2005-05-31 05:21:10
7557,279,1,3215,0.99,2005-06-21 01:11:32
12131,449,2,10688,6.99,2005-08-01 17:53:43
15778,589,2,7948,9.99,2005-07-28 13:06:16
5443,200,1,15961,6.99,2005-08-23 19:35:42
6194,230,1,4509,3.99,2005-07-08 02:32:38
3949,146,2,762,7.99,2005-05-29 11:15:51
15612,582,2,12127,2.99,2006-02-14 15:16:03
6548,242,2,7149,3.99,2005-07-27 07:10:40
8528,314,2,13120,3.99,2005-08-19 11:47:38
15427,576,1,2309,0.99,2005-06-18 08:43:24
1040,38,2,4228,1.99,2005-07-07 12:42:02
11600,430,2,1207,0.99,2005-06-15 02:27:08
8553,315,2,14426,2.99,2006-02-14 15:16:03
6646,245,1,10087,3.99,2005-07-31 20:15:22
8669,320,1,11208,0.99,2005-08-02 12:02:37
4511,166,2,14261,5.99,2005-08-21 06:07:24
15753,588,1,8769,2.99,2005-07-29 19:45:33
5049,186,2,2875,4.99,2005-06-20 00:47:18
10357,382,1,9067,6.99,2005-07-30 07:31:01
5403,199,2,6782,4.99,2005-07-12 16:23:25
12099,448,2,6341,2.99,2005-07-11 19:48:02
7472,276,2,3714,2.99,2005-07-06 10:51:28
6567,243,1,1405,5.99,2005-06-15 16:41:26
14383,534,2,8633,0.99,2005-07-29 14:19:53
6250,232,1,6309,2.99,2005-07-11 18:13:24
11296,418,2,2943,2.99,2005-06-20 05:43:05
6067,225,1,4345,7.99,2005-07-07 18:52:57
11967,443,2,15393,4.99,2005-08-22 23:04:09
8106,299,1,332,5.99,2005-05-27 02:27:10
14958,558,2,12040,6.99,2005-08-17 20:29:56
1895,70,1,5927,5.99,2005-07-10 21:57:14
3491,129,2,10395,2.99,2005-08-01 07:08:22
12787,473,2,4006,4.99,2005-07-07 00:25:29
15383,574,1,7964,2.99,2005-07-28 13:49:58
14098,524,2,118,0.99,2005-05-25 19:31:18
8249,304,2,2902,4.99,2005-06-20 02:45:35
10079,372,1,12714,3.99,2005-08-18 21:08:01
7114,263,2,7833,1.99,2005-07-28 08:46:14
6836,253,1,14640,7.99,2005-08-21 19:03:19
6392,237,2,3069,2.99,2005-06-20 14:13:00
5264,195,1,5228,4.99,2005-07-09 12:26:01
2599,96,1,3308,0.99,2005-06-21 07:58:36
10731,396,2,12393,5.99,2005-08-18 09:02:41
15228,568,1,15203,2.99,2005-08-22 16:28:00
7257,268,2,5793,2.99,2005-07-10 14:33:00
6002,221,1,15125,8.99,2005-08-22 12:53:22
9111,337,1,8516,4.99,2005-07-29 10:00:03
8591,317,2,5942,7.99,2005-07-10 22:47:17
8802,326,2,981,4.99,2005-05-30 21:52:42
10574,390,1,9825,4.99,2005-07-31 11:50:51
3355,125,1,1481,2.99,2005-06-15 21:17:58
1950,72,2,8228,4.99,2005-07-29 00:08:58
14370,533,2,16006,0.99,2005-08-23 21:01:09
9960,368,1,9400,5.99,2005-07-30 20:15:58
9399,348,2,821,0.99,2005-05-29 21:31:12
10563,390,1,4022,4.99,2005-07-07 01:50:06
5246,194,1,1430,0.99,2005-06-15 18:24:55
11318,418,1,13537,2.99,2005-08-20 03:39:15
7138,264,1,7006,8.99,2005-07-27 01:42:20
10031,371,2,3396,0.99,2005-06-21 15:23:08
9785,362,2,6576,4.99,2005-07-12 06:13:41
2325,86,1,66,1.99,2005-05-25 09:35:12
7265,268,2,11462,7.99,2005-08-02 21:36:46
9185,340,1,1697,3.99,2005-06-16 12:55:20
1270,46,2,8152,3.99,2005-07-28 20:53:05
4285,157,1,12464,6.99,2005-08-18 11:33:34
2970,110,2,12585,3.99,2005-08-18 15:52:12
12489,462,1,10283,2.99,2005-08-01 03:29:45
1225,44,1,12790,6.99,2005-08-19 00:16:54
11410,422,2,10833,6.99,2005-08-01 23:25:55
5801,214,1,242,1.99,2005-05-26 13:05:08
5031,185,1,6965,2.99,2005-07-27 00:15:18
1678,61,2,9597,6.99,2005-07-31 03:29:07
8556,316,1,1065,1.99,2005-05-31 08:54:56
6829,253,1,10660,2.99,2005-08-01 16:48:01
8137,300,1,780,3.99,2005-05-29 14:18:32
3069,114,2,5624,4.99,2005-07-10 05:43:16
3427,127,1,10787,10.99,2005-08-01 21:35:01
8481,313,2,669,4.99,2005-05-28 22:03:25
7284,269,2,4804,0.99,2005-07-08 16:57:30
10834,401,2,167,4.99,2005-05-26 02:50:31
11555,427,1,14287,3.99,2005-08-21 06:53:59
6624,245,1,519,7.99,2005-05-28 03:22:33
7242,267,1,15903,3.99,2005-08-23 17:30:40
4492,166,1,3085,0.99,2005-06-20 15:42:33
13970,519,2,4773,2.99,2005-07-08 15:41:39
3993,147,2,7044,0.99,2005-07-27 03:27:29
11920,442,2,1576,8.99,2005-06-16 03:54:39
4147,152,2,11783,0.99,2005-08-17 10:39:24
11370,420,2,15597,0.99,2005-08-23 06:21:20
13164,487,1,13658,7.99,2005-08-20 08:02:22
15704,586,2,14043,2.99,2005-08-20 21:46:43
15871,592,2,13662,3.99,2005-08-20 08:11:58
12704,470,1,6942,5.99,2005-07-26 23:27:40
10600,391,2,4753,0.99,2005-07-08 14:18:41
14771,550,1,13114,10.99,2005-08-19 11:27:32
15505,578,2,13552,2.99,2005-08-20 04:03:51
9510,352,1,784,2.99,2005-05-29 14:44:22
758,28,2,4704,0.99,2005-07-08 11:45:35
8694,321,2,15888,5.99,2005-08-23 16:56:14
10748,397,2,6014,2.99,2005-07-11 02:02:55
15119,564,2,12617,2.99,2005-08-18 17:22:48
15860,592,2,8773,0.99,2005-07-29 19:55:34
6385,236,1,12988,0.99,2006-02-14 15:16:03
8728,323,1,2933,4.99,2005-06-20 04:52:23
2998,111,2,15542,2.99,2006-02-14 15:16:03
6182,229,1,13679,5.99,2005-08-20 08:39:34
289,11,2,8100,2.99,2005-07-28 18:43:11
3534,131,1,5233,4.99,2005-07-09 12:44:26
15086,563,1,5406,0.99,2005-07-09 20:13:23
9446,349,2,7702,2.99,2005-07-28 03:56:05
12967,480,2,8847,4.99,2005-07-29 23:13:41
14939,558,2,3451,10.99,2005-06-21 21:10:39
835,30,1,8083,4.99,2005-07-28 18:09:48
10539,389,1,7029,4.99,2005-07-27 02:57:43
14598,543,1,2426,2.99,2005-06-18 17:40:44
5605,207,1,4018,2.99,2005-07-07 01:10:33
15952,595,1,14334,0.99,2005-08-21 08:32:32
13676,507,2,7770,5.99,2005-07-28 06:49:35
9788,362,1,7485,2.99,2005-07-27 19:29:09
12333,457,1,2030,0.99,2005-06-17 13:13:27
6015,222,1,6497,0.99,2005-07-12 03:04:29
6048,224,2,6999,2.99,2005-07-27 01:21:19
13419,498,2,5884,0.99,2005-07-10 19:31:38
2029,75,2,4179,2.99,2005-07-07 10:17:15
9691,359,2,4830,7.99,2005-07-08 17:56:23
1463,53,2,3140,2.99,2005-06-20 19:47:12
11002,406,2,14205,6.99,2005-08-21 03:57:15
6811,253,1,648,0.99,2005-05-28 19:25:54
7765,287,2,1642,2.99,2005-06-16 08:54:15
1660,60,2,10680,0.99,2005-08-01 17:28:05
14145,526,1,2828,2.99,2005-06-19 20:51:33
6466,239,2,11900,4.99,2005-08-17 15:30:44
8804,326,1,1311,4.99,2005-06-15 10:11:59
6086,225,2,11395,5.99,2005-08-02 18:47:44
9375,347,1,4232,5.99,2005-07-07 12:49:12
4994,183,2,12831,3.99,2005-08-19 01:40:43
4082,149,2,15479,4.99,2005-08-23 01:50:53
2529,92,1,13620,2.99,2005-08-20 06:41:27
8706,322,1,3646,4.99,2005-07-06 07:28:59
10990,406,2,8080,4.99,2005-07-28 18:05:06
1833,67,2,7277,5.99,2005-07-27 11:48:37
1896,70,2,7036,4.99,2005-07-27 03:06:12
9968,368,2,13280,2.99,2005-08-19 18:02:51
1782,65,2,11461,4.99,2005-08-02 21:35:00
2269,84,2,408,0.99,2005-05-27 13:57:39
10216,377,2,9461,3.99,2005-07-30 22:29:13
1556,56,1,11656,4.99,2005-08-17 05:11:09
8873,328,1,15179,4.99,2005-08-22 15:36:22
742,27,1,11234,0.99,2005-08-02 13:12:17
3540,131,2,8071,0.99,2005-07-28 17:27:48
15700,586,1,11034,2.99,2005-08-02 05:54:53
3804,141,2,4297,0.99,2005-07-07 16:24:09
15800,590,2,4722,4.99,2005-07-08 12:42:27
12675,469,1,10258,4.99,2005-08-01 02:51:09
1498,54,2,8992,4.99,2005-07-30 04:44:18
2485,91,2,7143,0.99,2005-07-27 06:56:31
8894,329,2,9219,0.99,2005-07-30 13:15:21
8860,328,1,8577,6.99,2005-07-29 11:56:30
6490,240,2,8503,3.99,2005-07-29 09:16:50
12120,449,1,3503,0.99,2005-07-06 00:17:24
1100,40,1,2993,4.99,2005-06-20 09:12:12
6203,230,2,8032,4.99,2005-07-28 16:17:00
5424,200,2,2717,4.99,2005-06-19 14:46:10
5932,219,1,6209,2.99,2005-07-11 12:36:05
11844,439,2,6672,2.99,2005-07-12 11:49:16
2729,101,2,12174,2.99,2005-08-18 01:08:53
4921,181,2,6477,4.99,2005-07-12 01:38:42
3472,129,2,2768,0.99,2005-06-19 17:46:52
7545,278,2,11531,0.99,2005-08-17 00:30:04
11917,442,1,632,5.99,2005-05-28 17:37:50
5962,220,1,10099,2.99,2005-07-31 20:47:14
5095,187,2,12490,9.99,2005-08-18 12:48:45
8891,329,1,8460,6.99,2005-07-29 08:08:03
4776,176,1,3643,4.99,2005-07-06 07:20:08
13494,501,2,3541,6.99,2005-07-06 01:50:11
13880,515,2,11937,6.99,2005-08-17 16:48:36
11614,430,1,12965,4.99,2005-08-19 06:33:00
7794,288,1,1466,5.99,2005-06-15 20:46:04
15438,576,2,7319,1.99,2005-07-27 13:31:25
7807,288,1,13219,2.99,2005-08-19 15:40:28
1620,59,2,212,4.99,2005-05-26 08:34:41
10258,379,1,10041,4.99,2005-07-31 19:01:02
11779,437,1,3747,4.99,2005-07-06 12:11:14
7009,259,1,15425,10.99,2005-08-23 00:05:57
14252,529,2,13132,3.99,2005-08-19 12:10:57
8110,299,1,2774,2.99,2005-06-19 18:05:11
8121,299,1,6853,7.99,2005-07-12 19:38:11
12051,446,1,11051,3.99,2005-08-02 06:23:39
12087,448,1,1313,5.99,2005-06-15 10:18:34
6085,225,2,11384,0.99,2005-08-02 18:23:01
14890,556,1,184,0.99,2005-05-26 05:29:49
3377,125,2,11279,7.99,2005-08-02 14:30:03
2174,80,2,5452,4.99,2005-07-09 22:23:21
14522,539,1,9777,7.99,2005-07-31 10:01:06
13137,486,2,13803,0.99,2005-08-20 12:46:17
14415,535,2,11736,8.99,2005-08-17 08:40:55
13095,485,1,5367,3.99,2005-07-09 18:39:15
11008,407,1,4296,0.99,2005-07-07 16:16:03
1232,45,2,2722,4.99,2005-06-19 14:55:17
7981,295,1,1328,2.99,2005-06-15 11:23:27
658,25,1,1338,4.99,2005-06-15 12:17:34
12147,450,1,7626,0.99,2005-07-28 00:49:01
12190,451,1,13705,2.99,2005-08-20 09:32:23
12264,454,2,6701,0.99,2005-07-12 12:47:59
8153,300,2,9127,2.99,2005-07-30 09:46:36
4781,176,1,7017,4.99,2005-07-27 02:16:03
3591,133,2,3365,0.99,2005-06-21 12:55:48
7663,283,2,5989,2.99,2005-07-11 00:57:53
4314,158,1,11420,2.99,2005-08-02 19:47:56
5957,220,2,7750,9.99,2005-07-28 05:55:30
15280,570,2,9432,2.99,2005-07-30 21:26:18
9358,346,2,10521,0.99,2005-08-01 11:46:17
8402,309,1,9949,0.99,2005-07-31 15:50:10
9486,351,1,1137,1.99,2005-05-31 19:20:14
5621,207,2,11260,0.99,2005-08-02 13:52:19
15336,572,1,13688,5.99,2005-08-20 08:59:38
13796,512,2,12957,8.99,2005-08-19 06:12:44
11859,439,2,14730,5.99,2005-08-21 22:21:11
3263,121,2,8788,1.99,2005-07-29 20:46:44
8451,311,2,13423,1.99,2005-08-19 23:07:42
1565,57,2,152,9.99,2005-05-26 00:41:10
2624,97,1,3540,2.99,2005-07-06 01:47:20
14224,528,1,10880,2.99,2005-08-02 00:34:12
4683,172,1,13342,0.99,2005-08-19 20:21:36
6752,250,1,12810,0.99,2005-08-19 00:44:10
10901,403,2,11427,2.99,2005-08-02 20:02:39
545,21,2,463,3.99,2005-05-27 20:11:47
15410,575,1,9733,4.99,2005-07-31 08:57:35
5161,190,2,7404,2.99,2005-07-27 16:24:43
12858,475,1,11293,5.99,2005-08-02 15:00:43
1398,51,1,5230,2.99,2005-07-09 12:30:23
10412,384,2,11773,5.99,2005-08-17 10:19:51
7517,277,2,11574,0.99,2005-08-17 01:38:19
14917,557,1,4851,1.99,2005-07-08 18:40:05
9209,340,1,13425,2.99,2005-08-19 23:11:44
582,22,1,3419,2.99,2005-06-21 17:18:01
1984,73,2,10434,4.99,2005-08-01 08:47:00
11071,409,1,5955,7.99,2005-07-10 23:22:10
10290,380,1,7974,3.99,2005-07-28 14:11:57
7087,262,2,10770,0.99,2005-08-01 20:45:39
1924,71,1,7550,4.99,2005-07-27 21:55:07
13850,514,2,12067,4.99,2005-08-17 21:36:47
1010,36,2,15657,4.99,2005-08-23 08:42:40
6487,240,1,7467,8.99,2005-07-27 18:51:54
9912,366,1,14290,4.99,2005-08-21 07:02:59
12771,472,2,12763,4.99,2005-08-18 23:07:01
3902,144,1,9098,3.99,2005-07-30 08:44:21
2168,80,1,3367,3.99,2005-06-21 13:08:21
3957,146,1,3131,4.99,2005-06-20 19:08:00
11675,433,1,6850,4.99,2005-07-12 19:30:42
14749,550,1,1233,6.99,2005-06-15 04:18:37
13747,510,1,7678,8.99,2005-07-28 02:58:16
8104,298,2,15262,4.99,2005-08-22 18:25:21
5528,204,2,5145,0.99,2005-07-09 08:13:25
3599,133,1,7177,2.99,2005-07-27 08:07:39
3907,144,1,10740,5.99,2005-08-01 19:50:32
7115,263,1,10476,6.99,2005-08-01 10:03:20
1293,47,1,1882,4.99,2005-06-17 03:17:21
472,18,2,1783,4.99,2005-06-16 19:23:23
11027,407,1,13800,0.99,2005-08-20 12:40:48
15881,593,2,4280,3.99,2005-07-07 15:09:31
2306,85,2,2794,0.99,2005-06-19 18:53:05
1771,65,1,3535,4.99,2005-07-06 01:32:46
13203,489,1,13462,4.99,2005-08-20 00:49:19
6679,247,1,450,6.99,2005-05-27 19:18:54
12812,473,2,16024,4.99,2005-08-23 21:46:47
6032,223,2,8362,3.99,2005-07-29 05:09:11
9766,361,2,12690,2.99,2005-08-18 20:06:57
7372,273,1,2301,1.99,2005-06-18 08:24:03
11710,434,2,12030,2.99,2005-08-17 20:10:48
11800,438,2,1779,0.99,2005-06-16 18:55:11
4096,150,2,12260,6.99,2005-08-18 04:15:43
999,36,2,9805,0.99,2005-07-31 11:11:10
11486,425,1,4659,2.99,2005-07-08 09:53:28
1358,50,1,794,4.99,2005-05-29 16:44:11
12180,451,2,11167,6.99,2005-08-02 10:15:51
6972,258,2,10332,6.99,2005-08-01 04:57:32
15096,563,1,12832,2.99,2005-08-19 01:41:44
14873,555,2,3232,1.99,2005-06-21 02:30:37
12341,457,1,5500,0.99,2005-07-10 00:28:17
6645,245,1,9813,6.99,2005-07-31 11:29:23
2486,91,2,7637,0.99,2005-07-28 01:12:25
11105,410,1,10402,4.99,2005-08-01 07:27:19
2221,82,2,1570,0.99,2005-06-16 03:21:33
5010,184,1,9162,0.99,2005-07-30 11:21:56
14867,554,2,13139,4.99,2005-08-19 12:32:10
10117,373,2,13299,2.99,2005-08-19 18:46:33
5857,215,2,15862,0.99,2006-02-14 15:16:03
6612,244,1,11267,9.99,2005-08-02 14:09:08
8128,299,1,11629,6.99,2005-08-17 04:27:24
13543,502,1,15486,3.99,2005-08-23 02:05:20
11503,425,1,15064,0.99,2005-08-22 10:41:58
4771,176,1,2181,8.99,2005-06-18 00:48:31
5166,190,2,11312,6.99,2005-08-02 15:56:51
4724,174,2,4803,1.99,2005-07-08 16:56:34
14581,542,2,5293,0.99,2005-07-09 15:17:23
371,14,1,8042,0.99,2005-07-28 16:45:11
10105,373,1,9966,4.99,2005-07-31 16:26:46
7774,287,2,7402,2.99,2005-07-27 16:19:40
12125,449,2,7803,3.99,2005-07-28 07:52:13
13383,497,2,4218,7.99,2005-07-07 12:10:24
10254,379,2,4740,2.99,2005-07-08 13:30:35
14226,528,2,13518,2.99,2005-08-20 02:36:17
2085,77,2,319,2.99,2005-05-26 23:52:13
13562,503,2,11075,2.99,2005-08-02 07:24:23
11838,439,2,3774,5.99,2005-07-06 13:25:07
11664,432,1,15523,4.99,2005-08-23 03:32:36
13415,498,2,3856,2.99,2005-07-06 17:04:46
7541,278,1,10649,2.99,2005-08-01 16:11:40
4155,152,2,14668,4.99,2005-08-21 19:51:30
13605,505,1,159,2.99,2005-05-26 01:34:28
3771,139,1,12859,6.99,2005-08-19 02:23:23
1775,65,2,6527,0.99,2005-07-12 04:23:06
10548,389,2,11944,3.99,2005-08-17 17:02:42
2037,75,2,6852,2.99,2005-07-12 19:33:49
14057,522,1,7955,2.99,2005-07-28 13:31:36
6940,257,1,9800,4.99,2005-07-31 11:00:58
8518,314,1,7276,2.99,2005-07-27 11:41:57
8280,305,1,6134,7.99,2005-07-11 08:28:19
11359,420,2,6096,4.99,2005-07-11 06:18:04
2455,90,2,9337,2.99,2005-07-30 18:02:25
2267,83,2,15737,5.99,2005-08-23 11:52:18
6834,253,2,14086,3.99,2005-08-20 23:47:54
26,1,1,12250,0.99,2005-08-18 03:57:29
11271,417,2,630,8.99,2005-05-28 17:24:51
11703,434,2,6972,0.99,2005-07-27 00:31:25
7253,268,2,3670,4.99,2005-07-06 08:56:43
14973,559,1,7169,1.99,2005-07-27 07:51:39
6772,251,2,7338,8.99,2005-07-27 14:13:34
335,13,2,3946,2.99,2005-07-06 21:39:24
9525,352,1,11793,5.99,2005-08-17 11:05:53
8794,325,1,10412,0.99,2005-08-01 07:57:16
15977,596,1,12878,4.99,2005-08-19 03:17:08
7175,265,2,12346,4.99,2005-08-18 07:17:55
4119,151,2,6854,0.99,2005-07-12 19:38:57
11576,428,2,11536,0.99,2005-08-17 00:40:03
3906,144,1,10593,4.99,2005-08-01 14:13:19
1337,49,2,3235,4.99,2005-06-21 02:46:17
13515,502,2,1696,7.99,2005-06-16 12:50:01
13213,490,2,3932,4.99,2005-07-06 21:06:17
6202,230,2,7390,4.99,2005-07-27 15:59:19
3855,142,1,15477,1.99,2005-08-23 01:46:35
13612,505,1,4507,6.99,2005-07-08 02:22:45
4955,182,1,3697,6.99,2005-07-06 10:07:22
9771,361,2,15935,2.99,2005-08-23 18:41:11
10957,405,2,8482,2.99,2005-07-29 08:46:33
6116,227,1,3576,5.99,2005-07-06 03:40:01
15051,562,1,1998,3.99,2005-06-17 11:24:57
7028,260,1,7885,7.99,2005-07-28 10:37:41
332,13,1,2209,4.99,2005-06-18 02:24:01
7606,280,1,13667,4.99,2005-08-20 08:25:34
2990,111,1,10952,4.99,2005-08-02 03:28:21
14726,548,2,14723,6.99,2005-08-21 21:52:32
2347,86,2,10584,6.99,2005-08-01 13:58:47
8641,319,2,7953,2.99,2005-07-28 13:24:32
2510,92,2,3716,7.99,2005-07-06 10:52:32
7689,284,2,4931,7.99,2005-07-08 22:16:18
6024,223,2,524,2.99,2005-05-28 03:57:28
3754,139,2,1169,2.99,2005-06-14 23:42:56
7893,291,2,14241,4.99,2005-08-21 05:24:55
13404,497,1,12698,4.99,2006-02-14 15:16:03
15486,578,2,1826,6.99,2005-06-16 21:53:52
2620,96,2,15989,4.99,2005-08-23 20:24:36
1976,73,2,5021,4.99,2005-07-09 02:09:41
8116,299,2,4153,5.99,2005-07-07 08:53:08
4416,162,2,10093,5.99,2005-07-31 20:30:32
6053,224,1,11816,0.99,2005-08-17 12:14:16
9954,368,1,6124,4.99,2005-07-11 08:02:32
667,25,1,5881,2.99,2005-07-10 19:19:43
13457,499,1,12587,1.99,2005-08-18 16:03:13
1821,66,2,15026,4.99,2005-08-22 09:01:52
8445,311,1,9503,6.99,2005-07-31 00:02:38
