assays_assay_id,assays_curated_by,assays_assay_test_type,assays_assay_strain,assays_assay_type,assays_relationship_type,assays_tid,assays_confidence_score,assays_src_id,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_tissue_id,assays_variant_id
1708,Autocuration,,,B,H,105,8,1,,CHEMBL616915,449.0,BAO_0000219,,
1709,Autocuration,,,B,H,105,8,1,,CHEMBL616916,,BAO_0000019,,
1710,Expert,,,B,D,105,9,1,,CHEMBL616917,,BAO_0000357,,
1711,Autocuration,,,B,H,105,8,1,,CHEMBL616918,,BAO_0000357,,
1712,Expert,,,B,H,105,8,1,,CHEMBL616919,,BAO_0000219,,
1713,Autocuration,,,B,H,105,8,1,,CHEMBL616920,,BAO_0000357,,
1714,Autocuration,,,B,H,105,8,1,,CHEMBL872914,,BAO_0000357,,
1715,Autocuration,,,B,H,105,8,1,,CHEMBL616921,,BAO_0000357,,
1716,Expert,,,B,H,105,8,1,,CHEMBL616922,,BAO_0000357,,
1717,Autocuration,,,B,H,105,8,1,,CHEMBL616923,,BAO_0000357,,
1718,Expert,,,B,H,105,8,1,,CHEMBL616924,,BAO_0000357,,
1719,Expert,,,B,H,105,8,1,,CHEMBL875909,,BAO_0000357,,
1720,Autocuration,,,B,H,105,8,1,,CHEMBL616925,,BAO_0000357,,
1721,Autocuration,,,B,H,105,8,1,,CHEMBL616926,,BAO_0000357,,
1722,Autocuration,,,B,H,105,8,1,,CHEMBL616927,,BAO_0000357,,
1723,Expert,,,F,H,105,8,1,,CHEMBL616928,485.0,BAO_0000219,,
1724,Expert,In vitro,,B,D,105,9,1,,CHEMBL616929,,BAO_0000219,,
1725,Expert,,,B,D,105,9,1,,CHEMBL616930,,BAO_0000357,,
1726,Expert,,,B,H,105,8,1,,CHEMBL616931,,BAO_0000019,,
1727,Autocuration,,,B,H,105,8,1,,CHEMBL616932,,BAO_0000357,,
1728,Expert,,,B,H,105,8,1,,CHEMBL616933,,BAO_0000357,,
1729,Expert,,,B,D,105,9,1,,CHEMBL616934,,BAO_0000219,,
1730,Expert,,,B,D,105,9,1,,CHEMBL616935,,BAO_0000357,,
1731,Autocuration,,,B,H,105,8,1,,CHEMBL616936,,BAO_0000357,,
1732,Expert,,,B,D,105,9,1,,CHEMBL616937,,BAO_0000357,,
1733,Expert,,,B,D,105,9,1,,CHEMBL616938,,BAO_0000357,,
1734,Autocuration,,,B,H,105,8,1,,CHEMBL616939,,BAO_0000019,,
1735,Expert,,,B,H,105,8,1,,CHEMBL616940,,BAO_0000019,,
1736,Expert,,,B,D,105,9,1,,CHEMBL616941,,BAO_0000357,,
1737,Autocuration,,,B,H,105,8,1,,CHEMBL616942,485.0,BAO_0000219,,
1738,Autocuration,,,B,H,105,8,1,,CHEMBL616943,485.0,BAO_0000219,,
1739,Autocuration,,,B,H,104802,4,1,,CHEMBL616944,449.0,BAO_0000219,,
1740,Autocuration,,,F,H,105,8,1,,CHEMBL616945,,BAO_0000019,,
1741,Autocuration,,,B,H,105,8,1,,CHEMBL616946,,BAO_0000357,,
1742,Autocuration,,,B,H,105,8,1,,CHEMBL616947,,BAO_0000019,,
1743,Expert,,,B,H,105,8,1,,CHEMBL616948,485.0,BAO_0000219,,
1744,Autocuration,,,B,H,105,8,1,,CHEMBL616851,,BAO_0000357,,
1745,Autocuration,,,B,H,105,8,1,,CHEMBL616852,,BAO_0000357,,
1746,Autocuration,,,B,H,105,8,1,,CHEMBL616853,,BAO_0000357,,
1747,Expert,,,B,D,105,9,1,,CHEMBL616854,,BAO_0000357,,
1748,Expert,,,B,D,105,9,1,,CHEMBL616855,449.0,BAO_0000219,,
1749,Autocuration,,,B,H,105,8,1,,CHEMBL616856,449.0,BAO_0000219,,
1750,Autocuration,,,B,H,105,8,1,,CHEMBL616857,449.0,BAO_0000219,,
1751,Autocuration,,,B,H,105,8,1,,CHEMBL616858,,BAO_0000357,,
1752,Autocuration,,,B,H,105,8,1,,CHEMBL616859,449.0,BAO_0000219,,
1753,Autocuration,,,B,H,105,8,1,,CHEMBL616860,449.0,BAO_0000219,,
1754,Autocuration,,,B,H,105,8,1,,CHEMBL616861,722.0,BAO_0000219,,
1755,Autocuration,,,B,H,105,8,1,,CHEMBL616541,722.0,BAO_0000219,,
1756,Autocuration,,,B,H,105,8,1,,CHEMBL616542,722.0,BAO_0000219,,
1757,Autocuration,,,B,H,105,8,1,,CHEMBL616543,449.0,BAO_0000219,,
1758,Expert,,,B,D,105,9,1,,CHEMBL616544,,BAO_0000357,,
1759,Autocuration,,,B,H,105,8,1,,CHEMBL616545,449.0,BAO_0000219,,
1760,Autocuration,,,B,H,105,8,1,,CHEMBL616546,,BAO_0000357,,
1761,Autocuration,,,B,H,105,8,1,,CHEMBL616547,449.0,BAO_0000219,,
1762,Autocuration,,,B,H,105,8,1,,CHEMBL616548,449.0,BAO_0000219,,
1763,Expert,,,F,H,105,8,1,,CHEMBL616549,,BAO_0000019,,
1764,Expert,,,F,H,105,8,1,,CHEMBL616550,,BAO_0000019,,
1765,Autocuration,,,B,H,108,8,1,,CHEMBL857066,,BAO_0000357,,
1766,Autocuration,,,B,H,108,8,1,,CHEMBL616551,,BAO_0000357,,
1767,Autocuration,,,B,H,10577,8,1,,CHEMBL616552,,BAO_0000357,,
1768,Autocuration,,,F,H,10577,8,1,,CHEMBL832876,,BAO_0000019,,
1769,Expert,,,B,H,10577,8,1,,CHEMBL616553,,BAO_0000019,,
1770,Autocuration,,,B,H,10577,8,1,,CHEMBL616554,,BAO_0000357,,
1771,Expert,,,B,H,10577,8,1,,CHEMBL616555,,BAO_0000019,,
1772,Expert,,,B,H,10577,8,1,,CHEMBL616556,,BAO_0000019,,
1773,Autocuration,,,B,H,10577,8,1,,CHEMBL616557,,BAO_0000019,,
1774,Expert,,,B,H,10577,8,1,,CHEMBL616558,,BAO_0000019,,
1775,Expert,,,B,D,10577,9,1,,CHEMBL616749,,BAO_0000019,,
1776,Autocuration,,,B,H,10577,8,1,,CHEMBL616750,,BAO_0000357,,
1777,Autocuration,,,B,H,10577,8,1,,CHEMBL616751,,BAO_0000357,,
1778,Autocuration,,,B,H,10577,8,1,,CHEMBL616752,,BAO_0000249,,
1779,Autocuration,,,B,H,10577,8,1,,CHEMBL616753,,BAO_0000019,2435.0,
1780,Expert,,,B,D,10577,9,1,,CHEMBL616754,,BAO_0000357,,
1781,Autocuration,,,B,H,10577,8,1,,CHEMBL616755,,BAO_0000019,,
1782,Autocuration,,,B,H,10577,8,1,,CHEMBL616756,,BAO_0000019,2435.0,
1783,Autocuration,,,B,H,10577,8,1,,CHEMBL616757,,BAO_0000019,2435.0,
1784,Autocuration,,,B,H,10577,8,1,,CHEMBL616758,,BAO_0000357,2435.0,
1785,Autocuration,,,B,H,10577,8,1,,CHEMBL616759,,BAO_0000249,,
1786,Autocuration,,,B,H,10577,8,1,,CHEMBL616760,,BAO_0000357,,
1787,Autocuration,,,B,H,10577,8,1,,CHEMBL616761,,BAO_0000019,2435.0,
1788,Autocuration,,,B,H,10577,8,1,,CHEMBL616762,,BAO_0000019,2435.0,
1789,Autocuration,,,B,H,10577,8,1,,CHEMBL616763,,BAO_0000019,,
1790,Expert,,,B,H,10577,8,1,,CHEMBL872909,,BAO_0000357,,
1791,Autocuration,,,B,H,10577,8,1,,CHEMBL616764,,BAO_0000357,,
1792,Expert,,,B,D,10577,9,1,,CHEMBL616765,,BAO_0000357,,
1793,Autocuration,,,B,H,10577,8,1,,CHEMBL616766,,BAO_0000357,2435.0,
1794,Autocuration,,,B,H,10577,8,1,,CHEMBL616767,,BAO_0000357,2435.0,
1795,Autocuration,,,B,H,10577,8,1,,CHEMBL616768,,BAO_0000357,,
1796,Autocuration,,,B,H,10577,8,1,,CHEMBL616769,,BAO_0000357,,
1797,Autocuration,,,B,H,10577,8,1,,CHEMBL616770,,BAO_0000019,,
1798,Autocuration,,,B,H,10577,8,1,,CHEMBL616771,,BAO_0000019,,
1799,Autocuration,,,B,H,10577,8,1,,CHEMBL616772,,BAO_0000019,2435.0,
1800,Expert,,,B,H,10577,8,1,,CHEMBL616773,,BAO_0000019,,
1801,Autocuration,,,B,H,10577,8,1,,CHEMBL616774,,BAO_0000019,,
1802,Autocuration,,,B,H,10577,8,1,,CHEMBL616775,,BAO_0000357,,
1803,Autocuration,,,B,H,10577,8,1,,CHEMBL616776,,BAO_0000249,,
1804,Autocuration,,,B,H,10577,8,1,,CHEMBL616777,,BAO_0000357,,
1805,Autocuration,,,B,H,10577,8,1,,CHEMBL616778,,BAO_0000357,,
1806,Expert,,,B,D,10577,9,1,,CHEMBL616779,,BAO_0000249,,
1807,Expert,,,B,D,10577,9,1,,CHEMBL616780,,BAO_0000357,,
1808,Autocuration,,,B,H,10577,8,1,,CHEMBL616781,,BAO_0000019,,
1809,Autocuration,,,B,H,10577,8,1,,CHEMBL616782,,BAO_0000357,,
1810,Autocuration,,,B,H,10577,8,1,,CHEMBL616783,,BAO_0000357,,
1811,Expert,,,B,H,10577,8,1,,CHEMBL616784,,BAO_0000019,2435.0,
1812,Autocuration,,,B,H,10577,8,1,,CHEMBL616785,,BAO_0000357,,
1813,Autocuration,,,B,H,10577,8,1,,CHEMBL857067,,BAO_0000249,955.0,
1814,Autocuration,,,B,H,10577,8,1,,CHEMBL616786,,BAO_0000019,,
1815,Autocuration,,,B,H,10577,8,1,,CHEMBL616787,,BAO_0000249,955.0,
1816,Autocuration,,,B,H,10577,8,1,,CHEMBL616788,,BAO_0000357,,
1817,Autocuration,,,B,H,10577,8,1,,CHEMBL616789,,BAO_0000357,,
1818,Expert,,,B,D,10577,9,1,,CHEMBL616790,,BAO_0000019,,
1819,Expert,,,B,H,10577,8,1,,CHEMBL616791,,BAO_0000357,,
1820,Autocuration,,,B,H,10577,8,1,,CHEMBL616792,,BAO_0000019,,
1821,Expert,,,B,D,10577,9,1,,CHEMBL616793,,BAO_0000249,,
1822,Autocuration,,,B,H,10577,8,1,,CHEMBL616794,,BAO_0000357,,
1823,Autocuration,,,B,H,10577,8,1,,CHEMBL616795,,BAO_0000357,,
1824,Autocuration,,,B,H,104686,4,1,,CHEMBL616796,,BAO_0000019,,
1825,Autocuration,,,B,H,106,8,1,,CHEMBL616797,,BAO_0000357,,
1826,Autocuration,,,B,H,106,8,1,,CHEMBL616798,,BAO_0000249,,
1827,Autocuration,,,B,H,106,8,1,,CHEMBL616799,,BAO_0000357,,
1828,Autocuration,,,B,H,106,8,1,,CHEMBL616800,,BAO_0000357,,
1829,Autocuration,,,B,H,106,8,1,,CHEMBL616801,,BAO_0000357,,
1830,Autocuration,,,B,H,106,8,1,,CHEMBL616802,,BAO_0000357,,
1831,Autocuration,,,B,H,106,8,1,,CHEMBL616803,,BAO_0000357,,
1832,Expert,,,B,H,106,8,1,,CHEMBL857068,,BAO_0000357,,
1833,Autocuration,,,B,H,106,8,1,,CHEMBL616804,,BAO_0000357,,
1834,Autocuration,,,B,H,106,8,1,,CHEMBL616805,,BAO_0000357,,
1835,Autocuration,,,B,H,106,8,1,,CHEMBL616806,,BAO_0000357,,
1836,Autocuration,,,B,H,106,8,1,,CHEMBL616807,,BAO_0000357,,
1837,Autocuration,,,B,H,106,8,1,,CHEMBL616808,,BAO_0000357,,
1838,Autocuration,,,B,H,106,8,1,,CHEMBL616809,,BAO_0000357,,
1839,Autocuration,,,B,H,106,8,1,,CHEMBL616810,,BAO_0000357,,
1840,Autocuration,,,B,H,104802,4,1,,CHEMBL616811,,BAO_0000224,,
1841,Autocuration,,,B,H,108,8,1,,CHEMBL616812,,BAO_0000357,,
1842,Autocuration,,,B,H,108,8,1,,CHEMBL616813,,BAO_0000357,,
1843,Autocuration,,,B,H,108,8,1,,CHEMBL616814,,BAO_0000357,,
1844,Autocuration,,,B,H,108,8,1,,CHEMBL616815,,BAO_0000357,,
1845,Autocuration,,,B,H,108,8,1,,CHEMBL616816,,BAO_0000357,,
1846,Autocuration,,,B,H,108,8,1,,CHEMBL616817,,BAO_0000357,,
1847,Autocuration,,,B,H,108,8,1,,CHEMBL616818,,BAO_0000357,,
1848,Expert,,,B,H,108,8,1,,CHEMBL616819,,BAO_0000357,,
1849,Expert,,,B,H,108,8,1,,CHEMBL616820,,BAO_0000357,,
1850,Expert,,,B,H,108,8,1,,CHEMBL616821,,BAO_0000019,,
1851,Autocuration,,,B,H,108,8,1,,CHEMBL616822,,BAO_0000357,,
1852,Autocuration,,,B,H,108,8,1,,CHEMBL616823,,BAO_0000019,,
1853,Autocuration,,,B,D,12689,9,1,,CHEMBL616824,,BAO_0000357,,
1854,Autocuration,,,B,D,12689,9,1,,CHEMBL616825,,BAO_0000357,,
1855,Autocuration,,,B,D,12689,9,1,,CHEMBL616826,,BAO_0000357,,
1856,Expert,,,B,D,12689,9,1,,CHEMBL616827,,BAO_0000019,,
1857,Autocuration,,,B,D,12689,9,1,,CHEMBL616828,,BAO_0000357,,
1858,Autocuration,,,B,D,12689,9,1,,CHEMBL616829,,BAO_0000357,,
1859,Autocuration,,,B,D,12689,9,1,,CHEMBL616830,,BAO_0000019,,
1860,Expert,,,B,D,12689,9,1,,CHEMBL616831,,BAO_0000357,,
1861,Autocuration,,,B,D,12689,9,1,,CHEMBL616832,,BAO_0000019,,
1862,Autocuration,,,B,D,12689,9,1,,CHEMBL616833,,BAO_0000019,,
1863,Expert,,,B,D,12689,9,1,,CHEMBL616834,,BAO_0000019,,
1864,Autocuration,,,B,D,12689,9,1,,CHEMBL829595,,BAO_0000019,,
1865,Autocuration,,,B,D,12689,9,1,,CHEMBL616835,,BAO_0000357,,
1866,Autocuration,,,B,D,12689,9,1,,CHEMBL872910,,BAO_0000249,,
1867,Expert,,,B,H,12689,8,1,,CHEMBL616836,,BAO_0000357,,
1868,Autocuration,,,B,D,12689,9,1,,CHEMBL616837,,BAO_0000357,,
1869,Autocuration,,,B,D,12689,9,1,,CHEMBL616466,,BAO_0000019,,
1870,Autocuration,,,B,D,12689,9,1,,CHEMBL616467,722.0,BAO_0000219,,
1871,Autocuration,,,B,H,108,8,1,,CHEMBL616468,,BAO_0000357,,
1872,Autocuration,,,B,H,108,8,1,,CHEMBL616469,,BAO_0000357,,
1873,Autocuration,,,B,H,108,8,1,,CHEMBL616470,,BAO_0000357,,
1874,Autocuration,,,B,H,12689,8,1,,CHEMBL616471,,BAO_0000357,,
1875,Autocuration,,,B,H,12689,8,1,,CHEMBL616472,,BAO_0000357,,
1876,Autocuration,,,B,H,12689,8,1,,CHEMBL616473,,BAO_0000357,,
1877,Autocuration,,,B,H,12689,8,1,,CHEMBL616474,,BAO_0000357,,
1878,Autocuration,,,B,H,12689,8,1,,CHEMBL616475,,BAO_0000357,,
1879,Autocuration,,,B,H,12689,8,1,,CHEMBL616476,,BAO_0000357,,
1880,Autocuration,,,B,H,105,8,1,,CHEMBL616477,,BAO_0000019,,
1881,Autocuration,,,B,H,104686,4,1,,CHEMBL616478,,BAO_0000224,,
1882,Autocuration,,,B,H,104686,4,1,,CHEMBL616479,,BAO_0000224,,
1883,Autocuration,,,B,H,104686,4,1,,CHEMBL616480,,BAO_0000019,,
1884,Autocuration,,,B,D,104686,5,1,,CHEMBL616481,,BAO_0000019,,
1885,Autocuration,,,B,D,104686,5,1,,CHEMBL616482,,BAO_0000249,,
1886,Autocuration,,,B,D,104686,5,1,,CHEMBL884713,,BAO_0000221,955.0,
1887,Autocuration,,,B,H,104686,4,1,,CHEMBL616483,,BAO_0000224,,
1888,Autocuration,,,B,H,104686,4,1,,CHEMBL616484,,BAO_0000224,,
1889,Autocuration,,,B,H,104686,4,1,,CHEMBL616485,,BAO_0000019,,
1890,Autocuration,,,B,H,104686,4,1,,CHEMBL616486,,BAO_0000224,,
1891,Autocuration,,,B,H,104686,4,1,,CHEMBL616487,,BAO_0000224,,
1892,Autocuration,,,B,H,104686,4,1,,CHEMBL616488,,BAO_0000224,,
1893,Autocuration,,,B,H,104686,4,1,,CHEMBL616489,,BAO_0000019,,
1894,Autocuration,,,B,H,104686,4,1,,CHEMBL616490,,BAO_0000019,,
1895,Autocuration,,,B,H,104686,4,1,,CHEMBL616491,,BAO_0000019,,
1896,Autocuration,,,B,H,104686,4,1,,CHEMBL616492,,BAO_0000019,,
1897,Autocuration,,,B,H,104686,4,1,,CHEMBL616493,,BAO_0000019,,
1898,Autocuration,,,B,H,104686,4,1,,CHEMBL616494,,BAO_0000019,,
1899,Autocuration,,,B,H,104686,4,1,,CHEMBL616495,,BAO_0000019,,
1900,Autocuration,,,B,H,104686,4,1,,CHEMBL616496,,BAO_0000019,,
1901,Autocuration,,,B,H,104686,4,1,,CHEMBL616497,,BAO_0000019,,
1902,Autocuration,,,B,H,104686,4,1,,CHEMBL616498,,BAO_0000019,,
1903,Autocuration,,,B,H,104686,4,1,,CHEMBL616499,,BAO_0000019,,
1904,Autocuration,,,B,H,104686,4,1,,CHEMBL616500,,BAO_0000019,,
1905,Autocuration,,,B,D,104686,5,1,,CHEMBL616501,,BAO_0000221,955.0,
1906,Autocuration,,,B,H,104686,4,1,,CHEMBL616502,,BAO_0000221,955.0,
1907,Autocuration,,,B,H,104686,4,1,,CHEMBL884529,,BAO_0000249,,
1908,Autocuration,,,B,H,104686,4,1,,CHEMBL616503,,BAO_0000249,,
1909,Autocuration,,,B,H,104686,4,1,,CHEMBL616964,,BAO_0000224,,
1910,Autocuration,,,B,H,104686,4,1,,CHEMBL616965,,BAO_0000249,,
1911,Autocuration,,,B,H,104686,4,1,,CHEMBL616966,,BAO_0000224,,
1912,Autocuration,,,B,H,104686,4,1,,CHEMBL616967,,BAO_0000224,,
1913,Autocuration,,,B,D,104686,5,1,,CHEMBL616968,,BAO_0000224,,
1914,Autocuration,,,B,H,104686,4,1,,CHEMBL616969,,BAO_0000224,,
1915,Autocuration,,,B,H,104686,4,1,,CHEMBL884530,,BAO_0000019,,
1916,Autocuration,,,B,H,104686,4,1,,CHEMBL616970,,BAO_0000224,,
1917,Autocuration,,,B,H,104686,4,1,,CHEMBL616971,,BAO_0000224,,
1918,Autocuration,,,B,H,104686,4,1,,CHEMBL616972,,BAO_0000224,,
1919,Autocuration,,,B,H,104686,4,1,,CHEMBL616973,,BAO_0000224,,
1920,Autocuration,,,B,H,104686,4,1,,CHEMBL616974,,BAO_0000224,,
1921,Autocuration,,,B,H,104686,4,1,,CHEMBL616975,,BAO_0000019,,
1922,Autocuration,,,B,H,104686,4,1,,CHEMBL616976,,BAO_0000019,,
1923,Autocuration,,,B,H,104686,4,1,,CHEMBL616977,,BAO_0000224,,
1924,Autocuration,,,B,H,104686,4,1,,CHEMBL616978,,BAO_0000224,,
1925,Autocuration,,,B,H,104686,4,1,,CHEMBL616979,,BAO_0000224,,
1926,Autocuration,,,B,H,104686,4,1,,CHEMBL616980,,BAO_0000224,,
1927,Autocuration,,,B,H,104686,4,1,,CHEMBL616981,,BAO_0000249,,
1928,Autocuration,,,B,H,104686,4,1,,CHEMBL616982,,BAO_0000249,,
1929,Autocuration,,,B,H,104686,4,1,,CHEMBL616983,,BAO_0000224,,
1930,Autocuration,,,B,H,104686,4,1,,CHEMBL616984,,BAO_0000019,,
1931,Autocuration,,,B,D,104686,5,1,,CHEMBL616985,,BAO_0000224,,
1932,Autocuration,,,B,H,104686,4,1,,CHEMBL616986,,BAO_0000224,,
1933,Autocuration,,,B,H,104686,4,1,,CHEMBL616987,,BAO_0000224,,
1934,Autocuration,,,B,H,104686,4,1,,CHEMBL616988,,BAO_0000019,,
1935,Autocuration,,,B,H,104686,4,1,,CHEMBL617243,,BAO_0000019,,
1936,Autocuration,,,B,H,104686,4,1,,CHEMBL617244,,BAO_0000019,,
1937,Autocuration,,,B,D,104686,5,1,,CHEMBL617245,485.0,BAO_0000219,,
1938,Autocuration,,,B,H,104686,4,1,,CHEMBL617246,,BAO_0000249,,
1939,Autocuration,,,B,H,104686,4,1,,CHEMBL617546,,BAO_0000224,,
1940,Autocuration,,,B,H,104686,4,1,,CHEMBL617547,,BAO_0000249,,
1941,Autocuration,In vitro,,B,H,104686,4,1,,CHEMBL617548,,BAO_0000219,,
1942,Autocuration,,,B,H,104686,4,1,,CHEMBL617549,,BAO_0000224,,
1943,Autocuration,,,B,H,104686,4,1,,CHEMBL617550,,BAO_0000224,,
1944,Autocuration,,,B,H,104686,4,1,,CHEMBL617551,,BAO_0000224,,
1945,Autocuration,,,B,H,104686,4,1,,CHEMBL617552,,BAO_0000249,,
1946,Autocuration,,,B,H,104686,4,1,,CHEMBL617553,,BAO_0000249,,
1947,Autocuration,,,F,H,104686,4,1,,CHEMBL617554,,BAO_0000019,1515.0,
1948,Autocuration,,,B,H,104686,4,1,,CHEMBL617555,,BAO_0000019,,
1949,Autocuration,,,B,H,104686,4,1,,CHEMBL617556,,BAO_0000224,,
1950,Autocuration,,,B,H,10624,8,1,,CHEMBL617557,,BAO_0000357,,
1951,Autocuration,,,B,H,10624,8,1,,CHEMBL617558,,BAO_0000357,,
1952,Expert,,,B,H,17106,8,1,,CHEMBL617559,,BAO_0000357,,
1953,Expert,,,B,D,17106,9,1,,CHEMBL617560,,BAO_0000357,,
1954,Autocuration,,,B,H,17106,8,1,,CHEMBL617561,,BAO_0000249,,
1955,Autocuration,,,B,H,17106,8,1,,CHEMBL617562,,BAO_0000249,,
1956,Autocuration,,,B,H,17106,8,1,,CHEMBL617563,,BAO_0000357,2435.0,
1957,Autocuration,,,F,H,17106,8,1,,CHEMBL617564,,BAO_0000019,,
1958,Expert,,,B,H,17106,8,1,,CHEMBL617565,,BAO_0000019,,
1959,Autocuration,,,B,H,17106,8,1,,CHEMBL856076,,BAO_0000357,,
1960,Autocuration,,,B,H,17106,8,1,,CHEMBL617566,,BAO_0000019,,
1961,Expert,,,B,H,17106,8,1,,CHEMBL875911,,BAO_0000019,,
1962,Autocuration,,,B,H,17106,8,1,,CHEMBL617567,,BAO_0000019,,
1963,Autocuration,,,B,H,17106,8,1,,CHEMBL617568,,BAO_0000249,,
1964,Expert,,,B,H,17106,8,1,,CHEMBL617569,,BAO_0000019,,
1965,Expert,,,B,H,17106,8,1,,CHEMBL617570,,BAO_0000249,,
1966,Autocuration,,,B,H,17106,8,1,,CHEMBL617571,,BAO_0000357,,
1967,Autocuration,,,B,H,105,8,1,,CHEMBL617572,,BAO_0000357,,
1968,Expert,,,B,H,105,8,1,,CHEMBL617573,,BAO_0000357,,
1969,Autocuration,,,B,H,105,8,1,,CHEMBL617574,,BAO_0000019,,
1970,Expert,,,B,H,105,8,1,,CHEMBL617575,,BAO_0000357,,
1971,Autocuration,,,B,H,10578,8,1,,CHEMBL617576,,BAO_0000357,,
1972,Autocuration,,,F,H,10578,8,1,,CHEMBL617577,,BAO_0000019,,
1973,Autocuration,,,F,H,10578,8,1,,CHEMBL617578,,BAO_0000019,,
1974,Autocuration,,,B,H,10578,8,1,,CHEMBL617579,,BAO_0000357,,
1975,Expert,,,B,H,10578,8,1,,CHEMBL617580,,BAO_0000019,,
1976,Autocuration,,,B,H,10578,8,1,,CHEMBL617581,,BAO_0000249,,
1977,Autocuration,,,B,H,10578,8,1,,CHEMBL617582,,BAO_0000357,,
1978,Expert,,,B,H,10578,8,1,,CHEMBL617583,,BAO_0000019,,
1979,Autocuration,,,B,H,105,8,1,,CHEMBL617584,,BAO_0000357,,
1980,Autocuration,,,B,H,105,8,1,,CHEMBL617585,,BAO_0000357,,
1981,Autocuration,,,B,H,105,8,1,,CHEMBL875912,,BAO_0000357,,
1982,Autocuration,,,B,H,105,8,1,,CHEMBL617586,,BAO_0000357,,
1983,Autocuration,,,B,H,105,8,1,,CHEMBL617587,,BAO_0000357,,
1984,Autocuration,,,B,H,105,8,1,,CHEMBL617588,,BAO_0000357,,
1985,Autocuration,,,B,H,105,8,1,,CHEMBL857980,,BAO_0000357,,
1986,Autocuration,,,B,H,105,8,1,,CHEMBL617589,,BAO_0000357,,
1987,Autocuration,,,B,H,105,8,1,,CHEMBL617590,,BAO_0000357,,
1988,Autocuration,,,B,H,105,8,1,,CHEMBL617591,722.0,BAO_0000219,,
1989,Expert,,,B,D,105,9,1,,CHEMBL617592,,BAO_0000357,,
1990,Autocuration,,,B,H,105,8,1,,CHEMBL617593,,BAO_0000357,,
1991,Autocuration,,,B,H,106,8,1,,CHEMBL617594,485.0,BAO_0000219,,
1992,Autocuration,,,B,H,105,8,1,,CHEMBL617595,485.0,BAO_0000219,,
1993,Autocuration,,,B,H,105,8,1,,CHEMBL617596,722.0,BAO_0000219,,
1994,Autocuration,,,B,H,105,8,1,,CHEMBL617597,722.0,BAO_0000219,,
1995,Autocuration,,,B,H,105,8,1,,CHEMBL617598,,BAO_0000019,,
1996,Autocuration,,,B,H,105,8,1,,CHEMBL872916,,BAO_0000357,,
1997,Expert,,,B,H,105,8,1,,CHEMBL617599,,BAO_0000357,,
1998,Autocuration,,,B,H,105,8,1,,CHEMBL617091,,BAO_0000357,,
1999,Expert,,,B,H,105,8,1,,CHEMBL617092,485.0,BAO_0000219,,
2000,Autocuration,,,B,H,105,8,1,,CHEMBL617093,485.0,BAO_0000219,,
2001,Autocuration,,,F,H,105,8,1,,CHEMBL617094,,BAO_0000019,,
2002,Autocuration,,,F,H,105,8,1,,CHEMBL617095,,BAO_0000019,,
2003,Autocuration,,,F,H,105,8,1,,CHEMBL617096,,BAO_0000019,,
2004,Autocuration,,,F,H,105,8,1,,CHEMBL617097,,BAO_0000019,,
2005,Autocuration,,,F,H,105,8,1,,CHEMBL617098,,BAO_0000019,,
2006,Autocuration,,,B,H,105,8,1,,CHEMBL617301,,BAO_0000357,,
2007,Autocuration,,,B,H,105,8,1,,CHEMBL617302,,BAO_0000357,,
2008,Autocuration,,,B,H,105,8,1,,CHEMBL617303,,BAO_0000357,,
2009,Expert,,,B,H,105,8,1,,CHEMBL617304,,BAO_0000357,,
2010,Expert,,,B,H,105,8,1,,CHEMBL617305,449.0,BAO_0000219,,
2011,Autocuration,,,B,D,105,9,1,,CHEMBL617306,,BAO_0000219,,
2012,Autocuration,,,B,H,17106,8,1,,CHEMBL617307,,BAO_0000357,,
2013,Autocuration,,,B,H,105,8,1,,CHEMBL617308,,BAO_0000019,,
2014,Autocuration,,,B,H,105,8,1,,CHEMBL617309,,BAO_0000357,,
2015,Autocuration,,,B,H,105,8,1,,CHEMBL617310,,BAO_0000357,,
2016,Autocuration,,,B,H,105,8,1,,CHEMBL617311,,BAO_0000357,,
2017,Autocuration,,,B,H,105,8,1,,CHEMBL617312,,BAO_0000357,,
2018,Autocuration,,,B,H,105,8,1,,CHEMBL617313,,BAO_0000357,,
2019,Expert,,,B,H,105,8,1,,CHEMBL617314,,BAO_0000357,,
2020,Autocuration,,,F,H,106,8,1,,CHEMBL617315,,BAO_0000019,,
2021,Autocuration,,,B,H,106,8,1,,CHEMBL617316,722.0,BAO_0000219,,
2022,Autocuration,,,B,H,106,8,1,,CHEMBL617317,722.0,BAO_0000219,,
2023,Autocuration,,,B,H,106,8,1,,CHEMBL617318,449.0,BAO_0000219,,
2024,Autocuration,,,B,H,106,8,1,,CHEMBL617319,,BAO_0000019,,
2025,Expert,,,B,D,106,9,1,,CHEMBL617320,,BAO_0000357,,
2026,Expert,,,B,D,106,9,1,,CHEMBL617321,,BAO_0000357,,
2027,Expert,,,B,D,106,9,1,,CHEMBL617322,,BAO_0000357,,
2028,Autocuration,,,B,H,106,8,1,,CHEMBL616862,,BAO_0000357,,
2029,Autocuration,,,B,H,106,8,1,,CHEMBL616863,,BAO_0000357,,
2030,Autocuration,,,B,H,106,8,1,,CHEMBL616864,449.0,BAO_0000219,,
2031,Autocuration,,,B,H,106,8,1,,CHEMBL616865,485.0,BAO_0000219,,
2032,Autocuration,,,B,H,106,8,1,,CHEMBL616866,485.0,BAO_0000219,,
