fsclr,rgnstnsb-clss,fstcprcnt,sctrnm,sctrprcnt,thsss(mrkr),prgrmmngprcss(nw),prjctnmbr,brnchnm,sctnd,rgnstnd,mntspnt,rgnlprgrm(mrkr),rtcprcnt,cfl(mrkr),cntnntd,ndgnssss(mrkr),rgnstnnm,gndrqlt(mrkr),dvsnd,chldrnsss(mrkr),fndcntrd,cntrrgnprcnt,ntdmnt(prjct-lvlbdgt),pbtp,trddvlpmnt(mrkr),bdvrst(mrkr),rbnsss(mrkr),dsbltsss(mrkr),ctstlfrdvlpmnt(mrkr),knwldgfrdvlpmnt(mrkr),rgnstntp,rgnstnclss,cntnntnm,prjctbrwsrcntrd,cntrrgnd,cntrrgnnm,sctrd
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Basic life skills for youth and adults,0.2,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,60396.975999999995,0,0.0,0,2,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,11230
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Vocational training,0.2,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,60396.975999999995,0,0.0,0,2,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,11330
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Advanced technical and managerial training,0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,15099.243999999999,0,0.0,0,2,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,11430
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Public sector policy and administrative management,0.06,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,18119.0928,0,0.0,0,2,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,15110
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Democratic participation and civil society,0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,15099.243999999999,0,0.0,0,2,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,15150
2009/2010,VOLUNTEER SENDING AGENCY,0.65,"Civilian peace-building, conflict prevention and resolution",0.08,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,24158.7904,0,0.0,0,2,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,15220
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Child soldiers (Prevention and demobilisation),0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,15099.243999999999,0,0.0,0,2,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,15261
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Social/welfare services,0.04,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,12079.3952,0,0.0,0,2,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,16010
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Environmental education/training,0.01,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,3019.8488,0,0.0,0,2,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,41081
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Promotion of development awareness,0.26,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,78516.0688,0,0.0,0,2,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Africa,NE,NE,Niger,99820
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Basic life skills for youth and adults,0.2,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,30198.487999999998,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,11230
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Vocational training,0.2,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,30198.487999999998,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,11330
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Advanced technical and managerial training,0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,7549.621999999999,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,11430
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Public sector policy and administrative management,0.06,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,9059.5464,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,15110
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Democratic participation and civil society,0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,7549.621999999999,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,15150
2009/2010,VOLUNTEER SENDING AGENCY,0.65,"Civilian peace-building, conflict prevention and resolution",0.08,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,12079.3952,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,15220
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Child soldiers (Prevention and demobilisation),0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,7549.621999999999,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,15261
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Social/welfare services,0.04,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,6039.6976,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,16010
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Environmental education/training,0.01,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,1509.9244,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,41081
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Promotion of development awareness,0.26,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,39258.0344,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,NI,NI,Nicaragua,99820
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Basic life skills for youth and adults,0.2,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,60396.975999999995,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,11230
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Vocational training,0.2,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,60396.975999999995,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,11330
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Advanced technical and managerial training,0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,15099.243999999999,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,11430
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Public sector policy and administrative management,0.06,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,18119.0928,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,15110
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Democratic participation and civil society,0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,15099.243999999999,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,15150
2009/2010,VOLUNTEER SENDING AGENCY,0.65,"Civilian peace-building, conflict prevention and resolution",0.08,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,24158.7904,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,15220
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Child soldiers (Prevention and demobilisation),0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,15099.243999999999,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,15261
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Social/welfare services,0.04,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,12079.3952,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,16010
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Environmental education/training,0.01,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,3019.8488,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,41081
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Promotion of development awareness,0.26,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,78516.0688,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.04,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,PE,PE,Peru,99820
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Basic life skills for youth and adults,0.2,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,75496.22,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.05,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,11230
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Vocational training,0.2,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,75496.22,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.05,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,11330
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Advanced technical and managerial training,0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,18874.055,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.05,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,11430
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Public sector policy and administrative management,0.06,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,22648.866,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.05,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,15110
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Democratic participation and civil society,0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,18874.055,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.05,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,15150
2009/2010,VOLUNTEER SENDING AGENCY,0.65,"Civilian peace-building, conflict prevention and resolution",0.08,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,30198.487999999998,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.05,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,15220
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Child soldiers (Prevention and demobilisation),0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,18874.055,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.05,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,15261
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Social/welfare services,0.04,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,15099.243999999999,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.05,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,16010
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Environmental education/training,0.01,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,3774.8109999999997,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.05,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,41081
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Promotion of development awareness,0.26,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,98145.086,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.05,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,PS,PS,West Bank Gaza,99820
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Basic life skills for youth and adults,0.2,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,30198.487999999998,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,11230
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Vocational training,0.2,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,30198.487999999998,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,11330
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Advanced technical and managerial training,0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,7549.621999999999,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,11430
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Public sector policy and administrative management,0.06,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,9059.5464,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,15110
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Democratic participation and civil society,0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,7549.621999999999,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,15150
2009/2010,VOLUNTEER SENDING AGENCY,0.65,"Civilian peace-building, conflict prevention and resolution",0.08,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,12079.3952,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,15220
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Child soldiers (Prevention and demobilisation),0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,7549.621999999999,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,15261
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Social/welfare services,0.04,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,6039.6976,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,16010
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Environmental education/training,0.01,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,1509.9244,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,41081
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Promotion of development awareness,0.26,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,39258.0344,0,0.0,0,1,0,Oxfam-Qu�bec,2,D6220,0,6162,0.02,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,SV,SV,El Salvador,99820
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Basic life skills for youth and adults,0.2,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,45297.732,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.03,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,11230
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Vocational training,0.2,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,45297.732,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.03,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,11330
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Advanced technical and managerial training,0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,11324.433,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.03,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,11430
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Public sector policy and administrative management,0.06,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,13589.3196,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.03,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,15110
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Democratic participation and civil society,0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,11324.433,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.03,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,15150
2009/2010,VOLUNTEER SENDING AGENCY,0.65,"Civilian peace-building, conflict prevention and resolution",0.08,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,18119.0928,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.03,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,15220
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Child soldiers (Prevention and demobilisation),0.05,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,11324.433,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.03,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,15261
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Social/welfare services,0.04,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,9059.5464,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.03,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,16010
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Environmental education/training,0.01,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,2264.8866,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.03,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,41081
2009/2010,VOLUNTEER SENDING AGENCY,0.65,Promotion of development awareness,0.26,1,Uncoded: Pre-APP,S064524PRG,KFM Partnership for Develop. Innovation,S6222,1000838,58887.0516,0,0.0,0,3,0,Oxfam-Qu�bec,2,D6220,0,6162,0.03,52852295.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,Asia,VN,VN,Viet Nam,99820
2009/2010,VOLUNTEER SENDING AGENCY,0.9,STD control including HIV/AIDS,0.0612,0,Uncoded: Pre-APP,S064525PRG,KFM Partnership for Develop. Innovation,S6222,1001640,36628.2,0,0.0,0,1,0,Canadian Crossroads International,2,D6220,0,6162,0.21,16019071.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,BO,BO,Bolivia,13040
2009/2010,VOLUNTEER SENDING AGENCY,0.9,Democratic participation and civil society,0.2817,0,Uncoded: Pre-APP,S064525PRG,KFM Partnership for Develop. Innovation,S6222,1001640,168597.45,0,0.0,0,1,0,Canadian Crossroads International,2,D6220,0,6162,0.21,16019071.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,BO,BO,Bolivia,15150
2009/2010,VOLUNTEER SENDING AGENCY,0.9,Elections,0.0951,0,Uncoded: Pre-APP,S064525PRG,KFM Partnership for Develop. Innovation,S6222,1001640,56917.35,0,0.0,0,1,0,Canadian Crossroads International,2,D6220,0,6162,0.21,16019071.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,BO,BO,Bolivia,15151
2009/2010,VOLUNTEER SENDING AGENCY,0.9,Human rights,0.1326,0,Uncoded: Pre-APP,S064525PRG,KFM Partnership for Develop. Innovation,S6222,1001640,79361.1,0,0.0,0,1,0,Canadian Crossroads International,2,D6220,0,6162,0.21,16019071.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,BO,BO,Bolivia,15160
2009/2010,VOLUNTEER SENDING AGENCY,0.9,Social mitigation of HIV/AIDS,0.0594,0,Uncoded: Pre-APP,S064525PRG,KFM Partnership for Develop. Innovation,S6222,1001640,35550.9,0,0.0,0,1,0,Canadian Crossroads International,2,D6220,0,6162,0.21,16019071.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,BO,BO,Bolivia,16064
2009/2010,VOLUNTEER SENDING AGENCY,0.9,Financial policy and administrative management,0.09,0,Uncoded: Pre-APP,S064525PRG,KFM Partnership for Develop. Innovation,S6222,1001640,53865.0,0,0.0,0,1,0,Canadian Crossroads International,2,D6220,0,6162,0.21,16019071.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,BO,BO,Bolivia,24010
2009/2010,VOLUNTEER SENDING AGENCY,0.9,Informal/semi-formal financial intermediaries,0.09,0,Uncoded: Pre-APP,S064525PRG,KFM Partnership for Develop. Innovation,S6222,1001640,53865.0,0,0.0,0,1,0,Canadian Crossroads International,2,D6220,0,6162,0.21,16019071.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,BO,BO,Bolivia,24040
2009/2010,VOLUNTEER SENDING AGENCY,0.9,Cottage industries and handicrafts,0.09,0,Uncoded: Pre-APP,S064525PRG,KFM Partnership for Develop. Innovation,S6222,1001640,53865.0,0,0.0,0,1,0,Canadian Crossroads International,2,D6220,0,6162,0.21,16019071.0,Not PBA,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,America,BO,BO,Bolivia,32140
