personale_id,noleggio_id,cliente_id,ammontare,data_pagamento,pagamento_id
2,3667,373,4.99,2005-07-06 08:36:34,10092
1,1147,259,5.99,2005-05-31 20:37:52,6982
1,7276,314,2.99,2005-07-27 11:41:57,8518
1,1262,236,0.99,2005-06-15 06:54:53,6347
1,7263,324,7.99,2005-07-27 11:17:22,8765
1,8898,452,1.99,2005-07-30 01:02:20,12214
1,168,469,0.99,2005-05-26 03:07:43,12650
1,4783,214,3.99,2005-07-08 16:09:24,5810
2,6379,287,3.99,2005-07-11 21:51:25,7772
2,11608,448,8.99,2005-08-17 03:36:52,12102
2,4074,412,0.99,2005-07-07 04:49:49,11155
1,14929,546,3.99,2005-08-22 05:32:38,14684
1,2814,10,0.99,2005-06-19 20:01:59,258
2,5657,508,9.99,2005-07-10 07:33:43,13689
1,8706,515,4.99,2005-07-29 17:19:15,13874
1,11867,434,2.99,2005-08-17 14:04:28,11709
1,7655,513,0.99,2005-07-28 02:01:11,13817
1,3383,239,5.99,2005-06-21 14:07:19,6450
1,13785,453,4.99,2005-08-20 12:11:46,12241
1,10307,332,0.99,2005-08-01 04:21:54,8978
1,3105,385,0.99,2005-06-20 17:11:46,10422
2,8259,274,0.99,2005-07-29 01:05:16,7414
2,4670,153,5.99,2005-07-08 10:14:18,4164
2,4590,580,3.99,2005-07-08 06:27:48,15539
2,3966,495,2.99,2005-07-06 22:38:49,13336
2,5801,439,5.99,2005-07-10 14:59:05,11841
1,12236,474,4.99,2005-08-18 03:19:29,12831
1,5925,503,6.99,2005-07-10 21:41:27,13555
1,9002,137,4.99,2005-07-30 05:02:21,3699
2,13937,172,4.99,2005-08-20 17:22:51,4684
1,12169,323,2.99,2005-08-18 01:05:54,8748
2,730,197,3.99,2005-05-29 07:00:59,5321
1,15560,107,3.99,2005-08-23 05:01:13,2900
2,12746,211,4.99,2006-02-14 15:16:03,5752
1,13775,116,6.99,2005-08-20 11:56:30,3145
2,2336,124,1.99,2005-06-18 11:00:05,3340
2,12670,580,2.99,2005-08-18 19:17:58,15554
1,7788,487,0.99,2005-07-28 07:21:55,13146
1,10854,356,4.99,2005-08-02 00:02:06,9625
2,11157,244,0.99,2005-08-02 09:58:15,6611
2,5198,101,2.99,2005-07-09 10:49:10,2716
1,7805,366,6.99,2005-07-28 07:56:41,9898
1,6179,42,2.99,2005-07-11 10:59:59,1158
2,7895,67,0.99,2005-07-28 10:57:15,1834
1,7031,530,3.99,2005-07-27 03:02:07,14266
2,3967,31,4.99,2005-07-06 22:45:10,864
2,6002,45,2.99,2005-07-11 01:27:49,1240
1,6964,404,4.99,2005-07-27 00:15:04,10924
2,7819,100,4.99,2005-07-28 08:27:14,2701
1,550,432,5.99,2005-05-28 07:39:16,11644
2,8453,32,2.99,2005-07-29 07:46:29,898
2,6414,502,7.99,2005-07-11 23:26:13,13522
1,13598,259,5.99,2005-08-20 05:59:17,7004
2,2476,334,0.99,2005-06-18 20:57:12,9018
1,1627,468,8.99,2005-06-16 07:51:09,12617
2,5203,588,2.99,2005-07-09 10:53:59,15745
1,12152,367,4.99,2005-08-18 00:21:35,9933
1,5530,74,2.99,2005-07-10 02:13:49,2000
2,3970,381,2.99,2005-07-06 22:48:17,10316
1,15336,461,6.99,2005-08-22 20:47:48,12464
1,961,588,4.99,2005-05-30 18:16:44,15736
1,5823,483,4.99,2005-07-10 16:19:52,13042
2,5350,129,4.99,2005-07-09 17:39:30,3484
1,12774,21,6.99,2005-08-18 23:34:22,567
2,12700,397,0.99,2005-08-18 20:24:46,10763
1,13419,537,4.99,2006-02-14 15:16:03,14477
1,6015,596,2.99,2005-07-11 02:04:12,15965
2,5281,71,1.99,2005-07-09 14:55:07,1916
1,8909,556,5.99,2005-07-30 01:28:03,14903
2,15857,575,0.99,2005-08-23 15:59:51,15422
1,9575,193,4.99,2005-07-31 02:51:53,5232
2,13837,67,2.99,2005-08-20 14:19:03,1842
2,13434,221,2.99,2005-08-19 23:34:26,5998
1,14224,323,2.99,2005-08-21 04:53:08,8750
2,13068,1,0.99,2005-08-19 09:55:16,27
2,3045,459,0.99,2005-06-20 12:42:00,12383
2,15656,334,4.99,2005-08-23 08:38:58,9041
2,263,449,4.99,2005-05-26 15:47:40,12114
1,4833,581,1.99,2005-07-08 18:07:35,15572
1,2999,295,2.99,2005-06-20 09:30:34,7986
2,4792,147,0.99,2005-07-08 16:29:38,3986
1,7538,361,2.99,2005-07-27 21:38:04,9754
1,12993,484,7.99,2005-08-19 07:24:03,13080
2,15376,390,4.99,2005-08-22 22:21:35,10587
1,3805,418,0.99,2005-07-06 15:08:42,11298
1,6342,403,4.99,2005-07-11 19:48:24,10889
1,13874,86,2.99,2005-08-20 15:11:48,2353
1,13342,172,0.99,2005-08-19 20:21:36,4683
1,3972,598,4.99,2005-07-06 22:53:57,16012
1,15378,340,9.99,2005-08-22 22:25:17,9214
1,10746,508,8.99,2005-08-01 19:58:49,13703
1,14474,294,2.99,2005-08-21 13:22:48,7976
1,3093,556,4.99,2005-06-20 16:06:14,14896
1,1588,322,8.99,2005-06-16 04:53:21,8698
2,4600,457,5.99,2005-07-08 06:48:37,12340
2,7546,494,8.99,2005-07-27 21:50:09,13310
1,9229,276,8.99,2005-07-30 13:38:17,7481
2,879,482,0.99,2005-05-30 05:49:42,13010
1,3775,300,0.99,2005-07-06 13:27:33,8141
2,13251,111,2.99,2005-08-19 16:48:37,2994
1,13732,17,2.99,2005-08-20 10:24:41,463
2,791,284,0.99,2005-05-29 16:30:42,7681
2,7067,60,0.99,2005-07-27 03:55:10,1655
1,11637,283,0.99,2005-08-17 04:36:39,7674
1,7740,395,2.99,2005-07-28 05:23:36,10705
2,3608,368,4.99,2005-07-06 05:35:39,9950
2,14163,204,4.99,2005-08-21 02:56:52,5547
2,858,358,4.99,2005-05-30 02:10:32,9663
2,11391,403,9.99,2005-08-02 18:40:12,10900
1,7933,297,0.99,2005-07-28 12:27:27,8063
2,5329,402,4.99,2005-07-09 16:49:46,10865
1,14360,246,6.99,2005-08-21 09:16:40,6675
2,5368,502,5.99,2005-07-09 18:41:59,13520
1,485,105,2.99,2005-05-27 23:40:52,2826
2,4798,212,3.99,2005-07-08 16:45:16,5758
1,10510,259,3.99,2005-08-01 11:28:30,6997
2,3354,529,0.99,2005-06-21 11:29:49,14233
2,5234,398,5.99,2005-07-09 12:44:47,10773
1,14711,448,2.99,2005-08-21 21:22:07,12109
1,17,575,2.99,2005-05-25 01:06:36,15394
1,5418,114,0.99,2005-07-09 20:41:35,3068
2,5670,121,0.99,2005-07-10 08:14:52,3257
2,7342,504,3.99,2005-07-27 14:25:17,13587
2,9219,329,0.99,2005-07-30 13:15:21,8894
2,7833,263,1.99,2005-07-28 08:46:14,7114
2,1117,189,5.99,2005-05-31 16:15:31,5127
1,10282,472,6.99,2005-08-01 03:29:10,12768
2,4362,425,5.99,2005-07-07 19:35:30,11484
2,2408,87,2.99,2005-06-18 16:50:44,2362
1,14866,445,6.99,2005-08-22 03:11:35,12020
1,11895,236,4.99,2005-08-17 15:15:07,6378
2,8600,226,2.99,2005-07-29 13:01:19,6098
1,11734,337,3.99,2005-08-17 08:34:22,9117
2,9415,139,2.99,2005-07-30 20:48:31,3768
1,15970,395,4.99,2005-08-23 19:54:24,10712
1,15780,120,4.99,2006-02-14 15:16:03,3253
2,11750,190,0.99,2005-08-17 09:07:00,5167
2,1002,397,0.99,2005-05-31 00:47:56,10740
2,10219,505,5.99,2005-08-01 01:10:33,13617
1,10952,111,4.99,2005-08-02 03:28:21,2990
2,8482,405,2.99,2005-07-29 08:46:33,10957
2,4049,79,4.99,2005-07-07 03:34:53,2151
2,5263,406,0.99,2005-07-09 14:10:36,10983
1,1657,209,4.99,2005-06-16 10:06:49,5660
1,15189,398,3.99,2005-08-22 15:56:42,10784
2,1567,320,1.99,2005-06-16 03:13:30,8655
1,1,130,2.99,2005-05-24 22:53:30,3504
1,3252,213,2.99,2005-06-21 03:25:26,5781
2,13507,478,4.99,2005-08-20 02:10:27,12922
2,2240,122,3.99,2005-06-18 04:28:27,3284
1,14179,79,0.99,2005-08-21 03:14:27,2165
1,12312,185,2.99,2005-08-18 06:07:26,5039
2,5742,596,3.99,2005-07-10 11:56:18,15964
2,9714,144,0.99,2005-07-31 08:15:32,3904
2,2879,583,3.99,2005-06-20 01:24:10,15617
1,1856,161,2.99,2005-06-17 01:02:00,4378
2,6132,319,2.99,2005-07-11 08:24:44,8637
1,9582,347,4.99,2005-07-31 03:05:19,9387
1,15899,596,6.99,2005-08-23 17:16:28,15982
2,6173,419,0.99,2005-07-11 10:33:11,11334
2,11625,521,2.99,2005-08-17 04:18:52,14032
1,7858,144,3.99,2005-07-28 09:50:18,3898
1,6309,232,2.99,2005-07-11 18:13:24,6250
1,2621,439,2.99,2005-06-19 08:07:31,11835
2,379,584,4.99,2005-05-27 09:25:32,15636
1,12222,22,4.99,2006-02-14 15:16:03,600
2,1068,443,4.99,2005-05-31 09:32:15,11947
2,4266,509,4.99,2005-07-07 14:34:50,13716
1,15494,455,1.99,2005-08-23 02:25:09,12304
1,7605,576,3.99,2005-07-27 23:57:01,15439
2,4273,159,4.99,2005-07-07 14:40:22,4331
2,27,301,4.99,2005-05-25 03:41:50,8167
1,4757,504,0.99,2005-07-08 14:36:51,13585
2,3900,129,4.99,2005-07-06 19:21:28,3477
1,4035,539,2.99,2005-07-07 02:45:02,14512
2,6979,141,4.99,2005-07-27 00:49:53,3808
2,8660,566,6.99,2005-07-29 15:26:59,15172
2,15915,167,4.99,2005-08-23 17:52:01,4547
2,3002,266,4.99,2005-06-20 09:56:12,7185
2,11952,288,2.99,2005-08-17 17:14:57,7805
2,13911,304,3.99,2005-08-20 16:31:33,8265
2,8110,225,4.99,2005-07-28 19:07:45,6079
1,6380,172,0.99,2005-07-11 21:55:40,4666
2,15766,436,4.99,2005-08-23 13:10:16,11772
2,3595,92,8.99,2005-07-06 04:59:49,2509
1,8621,358,2.99,2005-07-29 13:52:42,9674
1,10055,336,0.99,2005-07-31 19:15:58,9086
2,1702,242,4.99,2005-06-16 13:21:05,6540
2,4682,263,2.99,2005-07-08 10:38:27,7105
2,1075,9,4.99,2005-05-31 10:13:34,233
2,15202,374,4.99,2005-08-22 16:26:53,10148
2,15325,74,4.99,2005-08-22 20:27:38,2017
1,12773,360,5.99,2005-08-18 23:32:19,9736
2,9874,482,6.99,2005-07-31 13:32:31,13024
1,1837,309,4.99,2005-06-16 23:16:15,8383
2,504,170,0.99,2005-05-28 02:05:34,4606
1,1582,536,4.99,2005-06-16 04:31:57,14430
2,5461,244,0.99,2005-07-09 22:48:04,6597
2,3016,558,4.99,2005-06-20 10:55:08,14938
2,7881,249,4.99,2005-07-28 10:33:22,6730
1,10825,587,2.99,2005-08-01 23:05:33,15726
2,2553,473,4.99,2005-06-19 03:04:59,12784
2,3907,452,6.99,2005-07-06 19:39:14,12205
1,7848,509,6.99,2005-07-28 09:24:31,13720
2,13904,93,2.99,2005-08-20 16:11:34,2546
2,10091,135,4.99,2005-07-31 20:23:13,3654
1,15254,209,2.99,2005-08-22 18:13:07,5686
1,13622,335,1.99,2005-08-20 06:45:32,9062
2,3238,77,0.99,2005-06-21 02:48:21,2094
1,7556,188,4.99,2005-07-27 22:17:17,5112
2,4169,580,1.99,2005-07-07 09:39:18,15538
2,13451,6,6.99,2005-08-20 00:18:25,169
2,7851,253,0.99,2005-07-28 09:31:58,6823
1,13535,86,4.99,2005-08-20 03:30:25,2352
2,6861,83,2.99,2005-07-12 19:56:52,2256
2,12775,54,5.99,2005-08-18 23:35:56,1505
2,8704,107,1.99,2005-07-29 17:13:45,2893
2,13378,368,0.99,2005-08-19 21:33:35,9969
2,4157,183,2.99,2005-07-07 09:04:26,4981
1,2691,242,4.99,2005-06-19 13:06:50,6541
2,10524,38,6.99,2005-08-01 11:53:12,1057
2,4827,110,4.99,2005-07-08 17:46:30,2964
1,12485,345,4.99,2005-08-18 12:41:41,9332
2,5341,8,2.99,2005-07-09 17:13:23,217
1,13986,152,0.99,2005-08-20 19:13:23,4153
1,12145,5,9.99,2005-08-18 00:10:04,137
2,7807,504,2.99,2005-07-28 07:58:27,13589
1,9225,391,0.99,2005-07-30 13:29:47,10608
1,3678,364,4.99,2005-07-06 09:15:15,9841
1,1794,452,3.99,2005-06-16 20:08:37,12198
1,8651,61,3.99,2005-07-29 15:02:18,1677
2,5782,440,0.99,2005-07-10 13:52:56,11871
1,6075,283,0.99,2005-07-11 05:03:03,7664
1,5995,360,3.99,2005-07-11 01:15:39,9719
2,4116,352,4.99,2005-07-07 06:56:13,9516
2,12683,166,4.99,2005-08-18 19:50:43,4507
2,5933,419,0.99,2005-07-10 22:06:48,11333
2,6330,119,0.99,2005-07-11 19:15:42,3198
2,14037,372,9.99,2005-08-20 21:35:58,10082
2,15951,446,0.99,2005-08-23 19:10:32,12055
1,10461,270,7.99,2005-08-01 09:32:53,7317
1,13420,102,9.99,2005-08-19 22:57:25,2766
2,10075,469,4.99,2005-07-31 19:58:42,12674
1,6507,118,1.99,2005-07-12 03:33:12,3174
2,7528,213,0.99,2005-07-27 21:15:25,5789
1,1541,189,0.99,2005-06-16 01:15:59,5128
1,15006,97,0.99,2005-08-22 08:20:15,2638
2,13405,181,4.99,2005-08-19 22:20:49,4942
1,2563,41,4.99,2005-06-19 03:24:17,1124
2,14534,56,0.99,2005-08-21 15:16:29,1562
2,10684,244,6.99,2005-08-01 17:47:00,6609
2,11962,29,2.99,2005-08-17 17:34:38,804
2,5366,187,0.99,2005-07-09 18:28:37,5084
1,9293,65,3.99,2005-07-30 16:12:28,1779
2,6678,330,2.99,2005-07-12 11:58:36,8921
2,5794,198,4.99,2005-07-10 14:34:53,5365
1,11369,480,5.99,2005-08-02 18:04:41,12972
1,6767,208,1.99,2005-07-12 15:46:55,5642
1,10616,20,7.99,2005-08-01 14:59:50,532
2,13359,434,9.99,2005-08-19 21:04:49,11713
2,5054,135,7.99,2005-07-09 04:01:02,3642
2,8253,76,6.99,2005-07-29 00:57:06,2073
2,10536,86,4.99,2005-08-01 12:21:53,2346
2,4845,553,4.99,2005-07-08 18:28:20,14839
1,1805,208,0.99,2005-06-16 20:36:00,5631
1,13002,477,0.99,2005-08-19 07:37:58,12903
2,10392,12,10.99,2005-08-01 06:50:26,324
1,6900,292,6.99,2005-07-12 21:45:25,7906
1,1420,255,6.99,2005-06-15 17:56:14,6872
1,6637,164,4.99,2005-07-12 09:57:39,4459
2,11335,157,4.99,2005-08-02 16:57:37,4283
2,8086,3,4.99,2005-07-28 18:17:14,73
2,7824,153,7.99,2005-07-28 08:34:47,4168
1,2631,39,4.99,2005-06-19 08:49:53,1072
2,11071,294,2.99,2005-08-02 07:10:53,7971
2,14291,56,3.99,2005-08-21 07:03:05,1561
2,7124,34,2.99,2005-07-27 06:09:30,937
2,7721,83,0.99,2005-07-28 04:42:58,2257
1,5741,513,7.99,2005-07-10 11:55:40,13815
1,7726,219,5.99,2005-07-28 04:52:19,5935
1,9748,550,0.99,2005-07-31 09:17:56,14764
1,3231,28,0.99,2005-06-21 02:25:00,756
1,923,37,2.99,2005-05-30 11:58:50,1012
2,9478,283,2.99,2005-07-30 23:12:53,7671
1,9980,225,4.99,2005-07-31 17:02:00,6080
1,14794,156,1.99,2005-08-22 00:39:31,4257
2,4258,492,6.99,2005-07-07 14:20:59,13267
1,13852,535,0.99,2005-08-20 14:45:23,14423
2,6345,532,7.99,2005-07-11 20:05:18,14317
2,11306,247,2.99,2005-08-02 15:45:10,6691
1,4759,284,7.99,2005-07-08 14:39:22,7688
2,13712,581,2.99,2005-08-20 09:38:04,15583
2,8756,120,1.99,2005-07-29 19:18:57,3239
1,10638,132,6.99,2005-08-01 15:44:20,3581
2,5518,451,8.99,2005-07-10 01:15:11,12175
2,9945,309,2.99,2005-07-31 15:47:51,8401
1,11540,370,1.99,2005-08-17 00:48:03,10010
2,7730,155,5.99,2005-07-28 04:59:48,4224
1,7517,41,1.99,2005-07-27 20:57:07,1132
2,1584,434,5.99,2005-06-16 04:50:50,11693
1,7331,60,3.99,2005-07-27 13:57:50,1656
2,1798,429,2.99,2005-06-16 20:16:15,11583
2,12679,463,6.99,2005-08-18 19:42:11,12520
1,7743,210,5.99,2005-07-28 05:36:13,5704
1,2115,270,3.99,2005-06-17 20:02:16,7308
1,836,368,2.99,2005-05-29 23:56:42,9942
2,3683,43,1.99,2005-07-06 09:25:56,1182
1,7456,501,0.99,2005-07-27 18:34:53,13499
1,2645,181,5.99,2005-06-19 09:50:35,4916
2,9948,342,5.99,2005-07-31 15:49:41,9250
1,13227,288,0.99,2005-08-19 16:05:38,7808
2,15383,405,2.99,2005-08-22 22:31:20,10970
2,3180,162,0.99,2005-06-20 22:48:44,4409
2,8192,552,2.99,2005-07-28 22:49:11,14814
1,4752,512,5.99,2005-07-08 14:15:20,13784
2,1304,242,4.99,2005-06-15 09:56:02,6537
2,944,131,7.99,2005-05-30 15:26:24,3530
1,14716,78,0.99,2005-08-21 21:29:55,2140
1,5193,485,2.99,2005-07-09 10:28:18,13093
1,9257,466,2.99,2005-07-30 14:30:38,12571
1,2224,153,0.99,2005-06-18 03:33:58,4157
1,10886,77,2.99,2005-08-02 00:52:34,2103
1,2436,534,0.99,2005-06-18 18:13:32,14376
1,6252,295,2.99,2005-07-11 15:06:29,7997
1,880,460,0.99,2005-05-30 06:12:33,12417
1,10822,343,0.99,2005-08-01 22:54:28,9288
2,15131,119,3.99,2005-08-22 13:06:26,3218
2,6668,199,2.99,2005-07-12 11:37:45,5402
2,8678,210,3.99,2005-07-29 16:04:00,5707
1,2073,410,2.99,2005-06-17 16:33:59,11086
2,2925,301,2.99,2005-06-20 04:23:49,8172
2,8353,585,2.99,2005-07-29 04:52:10,15679
2,4519,459,2.99,2005-07-08 02:51:23,12386
1,6160,110,4.99,2005-07-11 10:08:13,2965
2,14722,236,4.99,2005-08-21 21:50:53,6384
1,3035,62,5.99,2005-06-20 12:17:03,1692
2,11996,510,4.99,2005-08-17 18:34:37,13753
1,6946,181,8.99,2005-07-26 23:40:07,4922
1,10417,427,4.99,2005-08-01 08:10:36,11549
2,2294,72,4.99,2005-06-18 07:46:34,1943
1,1431,438,4.99,2005-06-15 18:26:29,11799
2,9238,12,5.99,2005-07-30 13:49:43,321
2,1043,412,3.99,2005-05-31 06:11:40,11152
2,4695,39,8.99,2005-07-08 11:07:59,1075
1,12504,44,4.99,2005-08-18 13:17:07,1224
2,8337,157,0.99,2005-07-29 04:31:55,4273
1,9087,546,4.99,2005-07-30 08:19:47,14674
1,3517,314,0.99,2005-07-06 00:52:35,8508
2,1346,585,7.99,2005-06-15 12:39:52,15667
1,6859,321,5.99,2005-07-12 19:53:57,8685
1,5106,137,2.99,2005-07-09 06:40:24,3691
1,9780,102,4.99,2005-07-31 10:10:22,2761
2,12632,381,2.99,2005-08-18 17:54:21,10334
2,13590,264,2.99,2005-08-20 05:48:59,7148
2,7462,114,2.99,2005-07-27 18:47:47,3074
2,13293,399,4.99,2005-08-19 18:35:52,10803
1,15107,376,4.99,2005-08-22 12:05:02,10201
1,1439,589,4.99,2005-06-15 18:45:32,15767
1,14175,452,4.99,2006-02-14 15:16:03,12224
2,11761,13,5.99,2005-08-17 09:44:59,350
1,12765,298,8.99,2005-08-18 23:21:50,8099
2,10560,427,4.99,2005-08-01 13:04:57,11551
1,2617,313,7.99,2005-06-19 07:48:31,8486
1,5479,250,2.99,2005-07-09 23:47:33,6745
2,10373,588,4.99,2005-08-01 06:24:26,15756
2,3437,211,6.99,2005-06-21 19:20:17,5721
2,4441,211,5.99,2005-07-07 23:04:23,5724
1,14578,389,2.99,2005-08-21 16:53:38,10551
1,10007,445,0.99,2005-07-31 17:54:58,12010
2,12695,483,2.99,2005-08-18 20:11:35,13053
1,9459,489,4.99,2005-07-30 22:24:46,13198
1,7232,306,4.99,2005-07-27 10:04:19,8305
2,8104,533,2.99,2005-07-28 18:59:36,14355
2,11026,531,4.99,2005-08-02 05:46:05,14301
2,10967,149,0.99,2005-08-02 04:02:16,4078
2,4148,59,2.99,2005-07-07 08:36:58,1626
1,12233,535,0.99,2005-08-18 03:16:54,14418
2,4834,301,3.99,2005-07-08 18:07:45,8174
1,5244,1,4.99,2005-07-09 13:24:07,12
1,7170,140,4.99,2005-07-27 07:58:26,3789
2,13752,77,9.99,2005-08-20 11:17:45,2110
2,13586,445,0.99,2005-08-20 05:40:33,12017
2,4836,311,3.99,2005-07-08 18:09:08,8440
1,4707,286,4.99,2005-07-08 11:57:28,7741
2,11341,15,2.99,2005-08-02 17:09:24,401
1,16047,114,0.99,2005-08-23 22:42:48,3089
1,3109,93,0.99,2005-06-20 17:33:55,2536
2,13156,512,4.99,2005-08-19 13:10:42,13797
2,10341,445,0.99,2005-08-01 05:10:02,12012
1,1649,352,4.99,2005-06-16 09:20:33,9512
1,13330,297,2.99,2005-08-19 19:59:21,8074
1,374,337,6.99,2005-05-27 08:26:30,9097
2,3545,442,4.99,2005-07-06 02:16:17,11922
2,5342,289,8.99,2005-07-09 17:20:03,7823
1,7150,191,6.99,2005-07-27 07:11:14,5187
1,8730,592,2.99,2005-07-29 18:23:34,15859
2,2285,447,4.99,2005-06-18 07:00:54,12061
1,13735,35,2.99,2005-08-20 10:31:01,980
2,10244,51,4.99,2005-08-01 02:20:01,1409
2,16025,569,4.99,2005-08-23 21:48:54,15261
1,3626,337,5.99,2005-07-06 06:15:35,9102
1,14318,508,0.99,2006-02-14 15:16:03,13710
2,6893,377,7.99,2005-07-12 21:20:11,10212
2,10093,162,5.99,2005-07-31 20:30:32,4416
2,10485,50,7.99,2005-08-01 10:20:34,1384
2,1492,360,0.99,2005-06-15 21:48:35,9711
1,8981,310,7.99,2005-07-30 04:25:30,8425
1,13081,170,0.99,2005-08-19 10:19:06,4625
2,6415,84,9.99,2005-07-11 23:27:52,2284
2,10653,75,5.99,2005-08-01 16:28:07,2048
2,10053,223,7.99,2005-07-31 19:15:39,6033
2,8490,367,0.99,2005-07-29 08:59:25,9928
2,3032,172,1.99,2005-06-20 11:58:30,4661
2,11188,485,3.99,2005-08-02 11:17:11,13108
1,13757,14,4.99,2005-08-20 11:20:12,381
1,5094,178,10.99,2005-07-09 05:59:47,4834
2,9802,594,4.99,2005-07-31 11:04:20,15922
2,14641,147,0.99,2005-08-21 19:05:23,4005
2,4910,219,7.99,2005-07-08 21:13:56,5926
1,9880,64,6.99,2005-07-31 13:49:02,1756
2,10902,486,4.99,2005-08-02 01:35:46,13133
1,15727,416,2.99,2005-08-23 11:28:49,11268
2,15710,421,0.99,2006-02-14 15:16:03,11397
2,4570,503,2.99,2005-07-08 05:33:59,13553
1,2437,454,2.99,2005-06-18 18:30:26,12255
1,108,242,2.99,2005-05-25 18:30:05,6534
1,5184,166,4.99,2005-07-09 10:14:34,4497
1,10351,173,5.99,2005-08-01 05:32:13,4710
2,2499,348,0.99,2005-06-18 23:01:36,9402
2,12450,518,2.99,2005-08-18 11:04:04,13957
2,4951,28,4.99,2005-07-08 22:58:21,759
1,8832,125,4.99,2005-07-29 22:37:49,3369
2,5576,217,2.99,2005-07-10 03:57:05,5886
2,3274,277,4.99,2005-06-21 05:30:36,7501
2,4661,518,4.99,2005-07-08 09:55:06,13944
2,8099,36,0.99,2005-07-28 18:35:12,995
1,12498,408,2.99,2005-08-18 13:01:08,11053
2,13954,207,3.99,2005-08-20 18:02:41,5628
1,716,36,0.99,2005-05-29 04:35:29,985
2,12731,128,2.99,2005-08-18 21:55:38,3459
1,378,53,2.99,2005-05-27 09:23:22,1455
1,6463,391,2.99,2005-07-12 01:16:11,10604
1,8978,5,1.99,2005-07-30 04:14:28,129
1,3129,495,3.99,2005-06-20 18:57:48,13335
2,5271,522,6.99,2005-07-09 14:25:01,14052
2,7206,373,3.99,2005-07-27 09:07:05,10099
1,15220,128,3.99,2005-08-22 17:02:23,3468
2,8221,496,2.99,2005-07-28 23:47:19,13366
1,15791,445,6.99,2005-08-23 14:02:13,12023
1,3421,346,2.99,2005-06-21 17:22:58,9340
1,4319,25,0.99,2005-07-07 17:50:27,665
1,8746,275,2.99,2005-07-29 19:03:15,7449
2,14507,175,4.99,2005-08-21 14:32:45,4759
2,14831,156,4.99,2005-08-22 01:40:49,4258
2,2152,307,2.99,2005-06-17 22:53:27,8330
2,6931,333,4.99,2005-07-26 23:02:57,8996
2,1772,525,2.99,2005-06-16 18:12:54,14118
1,9868,378,2.99,2005-07-31 13:20:08,10241
2,10525,36,2.99,2005-08-01 11:53:17,1000
1,12767,432,6.99,2005-08-18 23:25:49,11662
2,8879,584,4.99,2005-07-30 00:16:02,15649
2,6481,128,6.99,2005-07-12 01:50:15,3448
2,9184,365,4.99,2005-07-30 12:10:19,9873
1,10542,465,3.99,2005-08-01 12:32:23,12550
2,1976,184,2.99,2005-06-17 09:38:08,5000
2,10691,276,0.99,2005-08-01 18:09:53,7483
2,7744,288,0.99,2005-07-28 05:38:20,7800
1,14808,362,4.99,2005-08-22 00:58:35,9804
2,1953,405,5.99,2005-06-17 08:34:57,10945
2,1086,549,4.99,2005-05-31 11:17:37,14731
2,7108,355,4.99,2005-07-27 05:28:32,9598
2,7142,396,0.99,2005-07-27 06:55:39,10722
2,11245,92,2.99,2005-08-02 13:33:50,2525
2,443,547,8.99,2005-05-27 18:35:20,14687
1,953,210,2.99,2005-05-30 16:34:02,5688
2,862,328,2.99,2005-05-30 03:09:11,8852
2,7072,260,0.99,2005-07-27 04:02:33,7026
1,5609,492,0.99,2005-07-10 05:09:46,13269
2,7922,125,0.99,2005-07-28 12:05:25,3366
2,420,93,6.99,2005-05-27 15:19:38,2533
1,6148,410,4.99,2005-07-11 09:14:22,11097
2,4940,215,8.99,2005-07-08 22:36:06,5840
1,7227,164,6.99,2005-07-27 09:53:43,4462
2,13821,355,1.99,2005-08-20 13:33:47,9603
2,10489,54,5.99,2005-08-01 10:27:42,1499
1,4425,345,2.99,2005-07-07 22:22:44,9320
2,6049,236,0.99,2005-07-11 03:32:32,6362
1,12028,316,0.99,2005-08-17 20:03:47,8577
1,5600,138,1.99,2005-07-10 04:55:45,3727
2,3909,396,6.99,2005-07-06 19:54:41,10717
1,1402,381,3.99,2005-06-15 16:31:08,10310
1,317,391,5.99,2005-05-26 23:23:56,10590
2,5941,43,4.99,2005-07-10 22:40:47,1187
2,10245,163,0.99,2005-08-01 02:24:09,4439
1,10110,138,0.99,2005-07-31 21:06:12,3739
2,15517,187,2.99,2005-08-23 03:13:01,5100
1,9086,57,0.99,2005-07-30 08:18:46,1581
2,5153,504,6.99,2005-07-09 08:35:05,13586
2,12353,141,2.99,2005-08-18 07:33:08,3822
1,2125,473,2.99,2005-06-17 20:53:42,12783
2,9691,50,10.99,2005-07-31 07:09:55,1379
1,7870,240,4.99,2005-07-28 10:16:03,6489
2,1557,439,0.99,2005-06-16 02:28:35,11833
1,13016,175,4.99,2005-08-19 07:57:14,4756
1,1516,530,0.99,2005-06-15 23:11:10,14261
2,14495,429,4.99,2005-08-21 14:04:39,11597
2,4550,409,4.99,2005-07-08 04:34:00,11066
2,1054,126,4.99,2005-05-31 07:33:25,3388
1,878,323,5.99,2005-05-30 05:49:13,8725
2,13115,84,2.99,2005-08-19 11:27:43,2298
2,3901,321,5.99,2005-07-06 19:24:55,8678
1,4303,108,1.99,2005-07-07 16:57:32,2912
1,4296,407,0.99,2005-07-07 16:16:03,11008
2,4305,240,4.99,2005-07-07 17:07:11,6480
1,6279,49,6.99,2005-07-11 16:26:07,1342
2,9329,593,6.99,2005-07-30 17:42:38,15889
2,6082,82,6.99,2005-07-11 05:12:41,2228
2,10869,568,0.99,2005-08-02 00:26:54,15224
2,846,49,2.99,2005-05-30 01:17:45,1331
